age_group,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
65+,21,C,157.96241980988268,-65.3799796974752,C,C,D,-24.587252911378517,D,-99.57423024908685,191.94085034780798,61.5050696579395,-166.94526901175914,-54.91242527088963,-7.048112930764973,A,83.03150282115823,C,B,0
26-35,65,A,-19.655194273043058,101.87613996944035,E,E,A,-197.1651890601545,A,-302.43853792651737,75.83033638059509,-16.927158696520195,-2.881710158811226,63.73224512770278,114.41339831120803,C,-170.4593845439996,D,A,1
36-50,59,D,118.58400023512274,-15.431570827762403,D,E,E,-58.1896995311349,B,59.204923690582504,-45.46234529723493,69.64522256146977,5.9797849484852845,-52.13615649587552,88.0024483244116,C,75.25876371417482,D,D,1
36-50,89,C,-103.38273464375393,-33.974797227176886,E,E,D,73.93793316971642,D,80.49629464721629,-146.84829208774786,-18.956126795502097,-59.61185834314379,79.91495361994255,55.50707415616836,C,-3.612567502557985,D,E,0
36-50,98,E,66.34365983513987,23.497876065191857,E,B,C,180.47333485913884,E,-25.630982726583788,-16.996078801022975,-54.03727900301865,-204.21755630271292,156.05499059879884,92.05445308963473,D,58.25525454657343,D,A,1
65+,97,A,-166.17510458221025,30.91135746113026,A,C,A,-60.399544046997086,D,51.14475689349363,62.030931471676176,-162.00888897383848,24.641247852165346,-99.99882474231052,-88.58168334256173,D,-327.31192196872036,C,D,1
65+,63,A,-2.465780694948008,108.25640655731696,D,B,A,-67.60015929290604,A,-10.781018970693873,-153.56031639259135,53.682055550247355,-104.91180086855678,-66.12317344994364,46.41891686469732,D,166.53293568233033,B,D,0
26-35,86,D,10.823686673155253,89.52230424412052,C,D,A,-4.040579195413726,A,206.7007084697055,-29.93005564262834,31.70056814678272,-103.57513934136186,4.045570517811851,-134.55622810377832,E,131.92786521624572,B,E,1
18-25,26,D,143.20139643778995,-135.59116792312955,B,B,C,86.8216250460068,E,116.24983831795373,13.177733701419308,83.80250127932656,86.59764094022164,-78.15576047504007,9.754995928825124,C,158.1193744154931,B,D,1
51-65,72,B,29.71089242963127,-62.755353677836766,D,E,D,-37.13808889223023,C,45.11533680631917,-3.3321199302470292,16.76089603076933,-45.86334415968803,37.11035003890507,28.74054434738688,D,72.17915924871198,A,E,0
65+,70,E,160.05951540196796,5.614724680964678,D,D,D,-99.18825059835949,B,115.65129197012386,-2.2530853819165237,-182.39588980053628,139.30274611603159,30.86966865714847,-80.97595855368544,D,27.316774197750167,C,A,0
26-35,99,D,22.795288227649742,178.80077728672313,E,A,B,80.04269616723606,D,-183.3784024286719,69.72539645792256,-200.92740549059496,-69.34397050066042,144.42967388765862,97.22003780213272,E,25.129833900413946,C,D,0
51-65,88,C,9.717934224803944,67.40312851843801,A,A,C,-15.001093192441681,E,148.20706668938016,67.23912737871053,-130.7685456815122,-40.94347510877562,-9.467688345962635,85.2310217961013,C,-63.273672524665784,D,C,1
26-35,43,A,142.0495559898736,-162.29809540851025,D,A,B,156.68260594260946,C,53.19931732509476,30.165092561559643,-35.447893046864465,-7.752046415245468,36.69464665343662,97.38246619029142,C,-121.65746854324941,A,E,0
51-65,36,E,118.32720981572223,-129.45457459813827,D,D,E,-79.69062206447633,A,179.9000851903042,-172.79482371469527,-79.11171621186199,5.172896692195343,-229.31424292857199,92.86019282551939,C,-55.43097623099771,D,D,1
36-50,55,C,58.841897019831976,-20.37758630585736,C,B,C,-0.4843552887227222,A,-24.22531227301298,-110.8455388398953,24.979804229210337,3.0221631114592826,12.398449236883813,60.732256763938686,E,-46.170132699961435,D,A,1
36-50,37,E,-34.45572189352877,101.72835355740324,E,A,D,-62.3143547109461,B,-31.20732148526085,141.90607229262068,-69.18381091351931,-141.80052785444522,13.054384913020723,226.2435720813827,D,-95.39967249856855,B,E,1
26-35,57,C,-89.33006405403313,86.72018464960574,A,B,B,144.81791873964363,A,7.197673486564849,19.861320278053956,-136.05336317200582,-61.51648419098479,42.739117226185876,80.10460490904158,D,-42.08232352933636,A,C,1
26-35,32,E,44.12965252272186,43.50502778848531,E,B,B,49.465979142631625,D,-112.94671496585866,-24.09141805969288,-5.0076584323675135,-57.90733433389029,-29.62804267523427,-54.6026313103549,B,95.06814169505263,E,D,0
18-25,88,C,61.26857310185917,60.675791115658825,A,D,C,-89.10693819168543,D,73.14014635494674,88.81428277537402,-164.7566780882098,-127.78868597235319,-51.08187945431546,55.057704917352346,A,-29.358977767425575,D,B,1
26-35,31,C,-169.90732291724908,-20.58311273500033,D,E,A,102.11464024400063,B,-5.389816998910488,221.85734667533126,108.85458752657516,-139.98748263264454,-156.3507973700193,-61.82791913829276,E,-63.945358231040025,B,E,0
26-35,93,D,193.5314731027786,85.8639369942892,B,D,E,-8.83894487217706,E,47.25442412820083,-8.642802745943664,-87.95730293575754,104.1013214183895,-29.136280826014822,-14.030548979867014,A,34.1833571163572,C,E,1
65+,32,C,59.4212072495305,-72.00421902947481,A,A,B,57.14766287891088,C,-208.9553422517677,71.45252671016861,-116.421969730141,32.55148981215078,94.99501079542007,-91.04638364282664,E,-96.91481918463029,D,A,0
26-35,24,D,152.69266120126082,-199.67064578653097,A,C,A,14.292551460904132,A,80.45758386879085,39.95849910968665,-123.58591078517595,52.678871823548725,-43.234110644614205,189.78210734241787,A,-195.43896146062073,C,E,1
26-35,78,E,-96.86391223609459,-83.0813970719608,A,B,E,84.67397631698394,E,-97.46147611263852,41.018729578479665,-36.13875289773073,-10.98931823355401,134.04788208470026,78.55283609451354,A,-90.54359776403183,A,D,0
18-25,34,D,-23.650999901447644,131.66436329855784,A,D,D,92.54600832533129,D,7.190842161417617,32.346655366531365,-57.20170131109953,52.914022464039846,-156.44870113773757,42.400349908409176,E,94.78023614694496,B,A,0
36-50,88,C,62.51400245798151,98.99716953738482,E,A,D,2.5316481059328813,C,-24.9710707381968,-254.39258638768555,141.23968622666777,118.40779344641668,131.583128158242,76.95218096247731,A,39.36694384318537,D,A,1
18-25,18,C,227.74935696576372,67.97632462790463,D,E,B,-6.15269557384625,C,-48.64971958517003,-122.10856349238128,-196.58632272635722,6.499978715526948,47.7191315888554,-78.45151624389787,E,-83.8531990205271,C,B,1
65+,38,C,-60.18409183794026,-75.57064749135914,E,E,B,-41.09120094387946,E,63.176526303951775,128.60852958217822,-140.5178161233699,36.44226116877126,-31.21132004002275,106.04773301847838,D,16.098925047157277,C,E,0
36-50,53,E,-27.73537715730474,-98.94843987014555,C,C,D,45.3674842379817,B,-87.00456477430168,160.01749537429916,-103.19513284414208,86.36473244299071,-248.17142474118506,81.04327893082981,B,45.82775700130226,E,B,1
65+,74,D,-110.84505741959954,124.90955528952334,C,A,E,32.76129724907435,E,-52.30150415293415,-80.38266223313506,-96.2307838341142,82.72044698350034,101.98983659425653,-25.57812241325919,C,-25.99535089541219,D,C,0
18-25,61,E,27.09799186072499,-0.7919500522744063,A,E,B,34.683285226724955,A,28.079414633705074,101.22705719560001,58.5219221909208,-15.364067409409413,135.22429959833937,19.350515699983617,E,-66.86817137076794,A,B,1
26-35,86,B,-63.365723838575406,70.06793183803187,C,B,A,-90.1727734117408,B,-98.54846504302095,-12.636608352057083,67.07979194442306,142.63616690385678,116.06348175190892,42.037669761198856,A,-152.10620069058552,C,B,0
65+,98,E,-108.45045718682826,-42.815204368155904,B,C,E,-76.78415094184736,A,139.2270290385983,-3.1151212288838828,28.320462564193267,-50.08097562171828,23.590544941927156,44.184372434042466,E,33.80006903111722,C,D,1
26-35,59,D,36.2773169191655,-48.39626114178786,C,E,E,158.48363707450838,D,224.29703169174297,149.89734039413173,156.1390090046537,-200.10794418614694,-33.34699012373916,195.15831930915374,B,106.96231767383493,B,E,1
65+,36,C,-34.92074016982098,-115.86778495437193,E,E,A,-147.27342248541368,E,91.13781652996424,56.820293960649096,127.38471261504587,139.67708193029347,38.08604109637274,-69.10036611662316,D,27.5103565505977,E,E,0
65+,60,E,51.85479781299095,-71.04581379771166,B,A,C,111.19782911987642,C,-60.29280819322928,-28.676667729540522,-29.993955706884528,-27.679151841003968,-94.90850897787237,-87.7357201297348,E,-71.57956279604923,A,C,1
65+,89,E,91.82894921424418,-12.329049224996364,C,C,E,53.98607512978286,A,0.5917344245899084,31.888724291822413,6.841868901853052,29.995296209474343,-1.1817388416872914,-121.08409162130374,B,-94.26459062005314,A,B,0
65+,91,E,77.36760635353342,-145.45290385387622,B,B,A,56.11325663970684,B,-95.05886854317289,43.07480440511433,-83.05453102873496,-151.74882406646805,-16.504966767464065,-168.36956864928226,C,-46.98697094635648,D,B,1
18-25,94,D,126.83420839297084,20.727981763574714,D,E,A,37.63169326624652,E,96.00341061308482,-82.99658032908793,-18.478667067274053,133.14848791722937,-5.497482902782975,-12.574332671853552,C,-44.758701610370636,E,B,1
65+,19,A,72.38244462368235,-107.43379128504466,B,D,E,45.538106904950446,C,52.819388309727614,-21.602125181213953,34.358148543784736,-54.930827862584074,53.16023432419602,53.96671404367791,E,-91.33327607947906,A,D,1
18-25,91,A,139.24602271903552,-48.610825871166206,E,C,B,95.31528007565521,D,117.04027354014461,-68.90856748689527,89.17815162311689,-98.66523663646451,56.517640788023996,187.6501361309656,C,-33.56802759954365,D,A,1
65+,59,D,-120.68824341722033,141.7096762342582,C,C,E,-216.92362121696118,E,224.90919159076438,-12.814881319545526,14.305622217108771,107.87716993492171,58.843681299108916,45.375564550525475,E,51.5839425489795,A,D,1
36-50,38,C,195.59375247191107,7.511593562634655,D,B,D,-139.34521169168644,D,-95.92762282097607,2.95299052405234,197.38382640896373,-96.6704309900581,180.32875366999338,48.51039782930712,E,57.707610010981234,B,D,0
36-50,52,E,76.04616639733445,-99.1331455252806,E,E,A,-14.777261833996516,E,-183.34952084326136,-35.40841425816221,-66.34503574750865,-100.34364787968883,-122.77640516259865,-175.50520658018837,B,102.04241434259428,A,E,0
36-50,19,D,-46.78986435686667,-33.44128643402218,D,B,D,55.04476353825968,E,-140.35074427804295,27.04413311894898,-42.403936623955154,120.10052132425784,106.45671040150889,-69.70857227221393,B,-63.3498314227673,A,B,0
26-35,67,E,-7.37495104754119,-4.112188384047983,C,D,C,-21.43384099262597,D,-105.78929413191975,-38.13428052432775,-9.49596221340086,35.343808384772174,-55.05545422829704,13.6088115146942,D,38.051193718376965,A,B,0
36-50,46,B,-174.1607657249001,-91.93804706845113,B,A,A,-96.09480230448011,C,-61.335963493407554,137.7741861793273,16.29520728349006,41.74474767640325,1.6752879377061622,-16.558254897713507,A,-198.72824905938302,A,D,0
26-35,97,B,-48.72402179299378,37.374540340240394,E,C,A,41.183134565271175,E,133.3047323056159,4.749977629985423,44.50827624570068,-62.053257091905934,-14.786862563347889,-150.37618389637433,D,24.318309869211614,E,B,1
18-25,64,C,182.96174160583251,-151.43220765900725,E,A,C,58.35261446789922,A,-3.1063385532933814,25.630859384330336,-31.509476510691776,-93.57588323055522,27.694529350265295,19.612873116029935,C,40.870979313081115,D,C,0
26-35,90,A,31.31251318113729,-66.42645552644885,A,E,C,19.577193191577667,D,46.6850345442356,-70.46332610863182,46.26870202880174,122.70883169348103,32.80650175688685,43.173000059888885,A,118.75873014513812,E,C,0
51-65,43,E,14.830803105023103,-18.323571944524623,D,B,C,-13.278895946731408,E,-108.6764081036798,-237.08815464134338,75.00210249311294,-119.39186253661774,47.15238811694954,101.9337232931666,B,48.992187835157694,E,E,1
65+,32,D,-10.110356286445734,-86.90906221006098,A,B,A,-10.540352421626881,B,-118.5270683439404,32.184861610136544,85.03569476406747,-92.13943638309942,194.1972191045019,-138.7883185781914,E,23.01164758134575,B,E,0
65+,38,C,90.12968868418932,80.71290131090686,B,A,E,223.73791421565414,D,24.547240058360355,-174.94492751234952,-17.34746919187317,13.2491362039093,61.9302505707421,-96.16713429473425,C,61.38205790982555,D,A,0
26-35,18,A,31.821730502513734,18.48595584195517,C,D,B,19.68160307679043,C,146.4441373050604,-76.98395266495507,-207.59723621049656,-114.61151759399073,-77.39743144981992,-50.1046739202924,D,-122.02519950895511,A,C,0
36-50,20,A,-81.67216129214907,44.50745363636429,B,A,C,97.6931769698848,B,-36.05088156424765,67.97760212124474,-45.00596534734514,-37.73745887425781,-28.591681574060196,-274.90434408899944,D,-28.48147708777204,C,B,0
26-35,46,E,-22.066409829786494,-79.32464568194098,A,A,A,208.58237596039913,C,-53.394973190393976,-13.074235756462413,-40.89668942637322,-127.25826997283485,55.75008679675375,-2.767156517954401,E,61.86126027788931,E,B,0
26-35,77,C,-17.454754730266316,-76.23452646915364,D,D,A,132.1290676659589,C,-153.96886144890067,-36.49817930812295,63.15597267842501,-107.40660713964319,102.45876013403108,16.502574235767277,B,-54.6140508308233,C,C,0
65+,37,A,170.16729255619416,23.918988069031,B,D,B,-31.4473581660015,B,-185.7122389928307,176.27399609553294,30.21396854642356,-114.43402910967156,167.19357931304248,198.40537570373777,D,-79.64694660979875,B,A,1
18-25,73,A,177.0903083384435,37.432675611115556,A,B,C,-34.28263216476216,B,10.288830080248939,168.3530633040686,-50.446205562268176,123.32244033968689,212.39290807851467,65.56312851579037,E,6.514608512599746,E,B,0
36-50,81,B,-82.78186598307144,-225.20634339621014,E,D,C,-9.0117591647012,C,-56.76286887284905,-61.19237933341173,-107.8658104868955,6.02111100129235,79.15045690153218,29.27576994220733,A,-31.260984164953598,D,B,0
26-35,88,B,189.61506985645843,167.23928293338426,E,D,E,-261.8275067779566,B,50.10540885016117,-40.760863963529474,239.2985924097919,25.394706731702133,-114.16314897328014,-75.88787540666732,E,-20.556600562350447,D,C,0
65+,55,C,-82.97166688294553,-15.46708575606199,B,B,A,-139.82883733844943,C,1.5412093846457746,-22.261678248944254,65.80122240488878,26.016158984428262,-72.85687543895607,-39.58340684069236,C,229.45182824895758,B,C,0
51-65,66,E,52.67255479850535,-45.41146531597879,A,B,E,-27.17638689069299,B,-33.841650867824775,107.75025773600532,-104.19673839831293,87.33433637351638,-104.40002956546827,-197.73508134204596,C,167.0780034167829,D,E,1
18-25,96,A,-121.68369698919645,120.17885207635364,E,A,E,114.17094181413465,A,74.01770381105509,28.212660514508865,-121.4228424218609,103.97032572838177,-208.5969724390689,-95.15587542624986,D,73.99255316376265,E,B,0
26-35,38,C,70.39920255652845,-23.395752526961914,A,B,E,-77.23525684666706,D,-7.0971211778465495,62.4766780228389,6.410980491442992,-138.81966572715635,-42.60564955266687,13.81352269664042,E,-110.4227437426316,A,E,0
36-50,71,A,-64.25063804728484,-71.14910940786659,A,D,B,-106.80829357763784,B,-55.80430667203802,-48.881317628799074,82.48874653160176,-3.2791332841892618,-77.73472133542201,-68.68819325593908,D,-63.894005642309814,D,D,0
18-25,43,D,166.60988477959668,-67.47451517500758,E,A,A,135.14951361859983,E,174.19108516743464,-15.90245733143057,-114.30680074925709,-6.670617015842903,142.4647672024867,213.59704071033957,B,149.70450746030815,A,D,1
65+,18,C,2.499630426310902,13.802780608161072,C,D,E,-77.99289947887819,C,59.95979720087698,109.3534393526078,188.37961851026296,-110.45614322900622,58.25281691627847,105.33108082890654,E,10.021716109236584,E,E,0
18-25,45,D,16.316779100732806,-19.991323408482927,D,C,C,-69.35953610741224,C,153.15216478351564,13.79192495054212,-119.81336275776822,-66.15407980137253,214.33532441608304,-70.4657651288276,A,99.13804899604565,C,C,0
36-50,66,C,180.63019396413625,78.35792718749327,D,E,D,11.764764735893387,A,10.012081519519244,93.3780375671557,119.14183047633004,-25.782117832498912,-12.583436547518712,-123.32314589781777,C,71.18292947181382,C,D,0
36-50,80,A,-106.67323328273693,108.07968218977196,C,D,A,-13.13339589485118,D,-32.389154824094696,78.41322562061738,-30.962061057844426,41.57500467993829,-144.19753231841787,-85.45509935209246,B,-108.606986894738,B,A,1
36-50,48,D,56.682392597214246,127.42691784637128,A,E,B,-112.53498915284649,A,124.09403209274271,12.292696348846102,75.64807066995635,-74.4720780564039,-63.110425070618405,-130.26092150146235,E,2.944098317098245,D,E,1
18-25,26,B,51.00970724287396,-44.43154099369831,D,E,C,-121.79910528170095,E,142.53482027106392,-21.091291417913247,-21.59721165991077,-12.425330815298844,8.77376147247511,-81.24954972224721,C,54.147078551353566,E,C,0
36-50,73,C,51.29216849340986,199.53173584667155,A,B,C,17.771565429270886,E,-40.55873787752927,132.44158346124283,77.78064976717127,45.292922992013935,225.25710506100535,-10.313198123007757,D,140.0655514057293,D,B,1
65+,60,E,-37.22831512016657,35.44832142450663,E,A,C,-38.06846944479264,B,-12.937945108634066,17.717363358552,-154.25006948269245,-166.37405315384078,92.89128864896061,-95.89008702993829,A,-25.832881333750574,D,C,1
26-35,93,E,103.87322812303901,90.46696321744591,A,C,C,-15.484339820366014,B,66.7003851220854,5.8294662548722185,71.8359437727355,-28.461310709079346,-26.168831903363337,46.77246404108688,E,28.56991949092768,C,E,0
65+,61,C,5.482156734408544,-228.16955582853225,C,C,A,-98.99340618295534,C,-73.22605766418216,52.13905641812778,-2.438886777839585,144.36774048096152,-60.697664039143376,187.58307868991173,E,-107.15835711214919,E,D,1
18-25,60,D,-61.52436066403754,-135.31851363095052,C,A,B,-47.03955657869313,D,52.92415436138405,-139.24507155602586,172.2663631415051,20.52037742077724,9.753689110940849,30.477868289927617,A,-138.27736524775833,C,E,1
51-65,98,A,53.063101863561755,10.599982110519086,A,C,B,-43.39195480237843,D,-112.36950121178,-139.2126646173564,71.81277330383955,124.45364253336228,288.77650049005064,-6.662695730671397,E,-199.14496141963875,D,C,1
65+,33,D,-18.960105678605434,-50.60451856157607,E,B,A,189.2209981532076,B,34.38329782036412,104.65560455456027,-23.85492629715308,-69.6609673463385,14.858774113032075,110.04611033643448,A,-42.727147033403185,C,D,1
18-25,35,D,-20.208559030533102,23.008397836575128,C,B,E,-95.26983919079044,D,-18.346075554473092,32.91931875827891,-81.4764231404522,-218.99077446251914,57.16805165726847,-47.80848170404579,D,3.1636518444071475,B,D,0
65+,76,D,-96.42263964893125,-87.04236662874419,D,B,B,-124.68925604814305,E,57.5863303540274,58.16230119375319,-76.65644870635016,-112.16300888956508,-6.293204506383267,139.76195892897962,A,-71.27211062270865,D,A,1
