age,nationality,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
63,US,Bisexual,E,4.207372159474015,-120.95434029314984,A,154.2793486490029,A,D,163.8245353836428,29.765037205052323,22.11977888250871,87.90245683335782,A,E,A,C,1
41,Brazil,Heterosexual,B,-129.6638938688943,64.84327926766794,B,-100.5237898795003,A,C,61.52897539970677,-86.04710219013371,-29.71498541377419,-77.51275075317132,D,E,C,C,0
32,India,Homosexual,E,206.25907416539317,-44.62887736007018,E,-127.5160593856465,C,C,-39.61066721262256,-169.2345443125942,5.347119949263555,-103.70938180736835,E,B,B,B,0
58,China,Other,C,-110.77907210399445,-9.458283045502121,E,-76.01870038934132,E,B,-178.03490702095357,34.863383166414984,-63.21723126125506,-151.33794467158796,D,E,B,D,0
37,India,Other,A,47.49958176035745,-30.728729497766906,E,3.5094920119830904,B,B,-43.01063676994763,107.56087463330448,24.292893291518382,18.13581266429524,E,C,D,D,1
23,US,Bisexual,C,89.66770526505731,33.253605277232545,C,11.375998660961688,B,A,58.96429223828781,-12.329652615706031,134.09041361000888,-88.26499059215291,B,B,E,D,0
93,India,Other,D,118.21488914936171,-101.1136198025131,E,-67.84675727143265,E,B,-30.399791301240015,-8.277652615158381,122.3535106017869,8.321029294259336,C,E,C,E,0
63,China,Homosexual,A,154.82710393321858,65.88246392969253,B,-140.40881634041241,B,C,-20.827981641993155,-80.14618444089757,140.10810943802582,87.17772930050046,B,A,C,B,1
34,UK,Heterosexual,A,96.58992016137717,129.28418659862334,B,32.195439356291615,A,E,161.44905300088942,6.654719017484684,26.66994796910765,-43.49645499939444,D,A,C,A,0
80,UK,Homosexual,A,17.426745489731456,39.239258561259085,C,277.96711191861135,A,C,-138.41862786222757,-21.70086522994099,-28.004861132986434,40.69848442361863,D,B,C,B,0
29,US,Heterosexual,B,-2.16699613438157,-60.436003438359585,A,-26.07225828968222,A,C,10.739674159789898,24.259904320633108,83.67328665504856,-35.47957777273171,D,C,C,D,1
26,US,Heterosexual,C,-59.19512566299445,-11.226781184397245,E,-51.20463919726353,D,A,126.56078293855273,0.8064286657905848,-141.15826668544292,-128.59182621026767,E,C,C,C,1
52,Other,Heterosexual,A,-112.71453457390916,3.8758006560533556,B,-83.42025730099051,C,A,18.21125341613404,134.24453025214373,-14.203946697389897,116.45472849725587,E,C,E,B,1
31,Mexico,Homosexual,C,-191.47807110989473,-180.39971886847616,C,-97.78533600612998,E,E,108.19476687465561,2.9685038362848544,-3.0931780927640067,-83.136817533023,A,C,B,B,1
42,Brazil,Other,B,-17.371337883608835,108.06901232997204,A,141.265841561437,A,C,176.49256960266698,-103.48327486978776,-210.65611605945716,86.62758111683505,B,E,B,C,1
63,UK,Bisexual,C,46.50048108178025,-116.41056155436583,B,107.96029472891033,B,A,82.85131542190042,-198.0620039101237,95.95518471920991,146.1829800383381,A,D,C,E,1
52,Brazil,Bisexual,A,72.65814523132896,107.89059222513329,B,45.85211368165059,B,C,-32.992787423387,-134.22704944973523,73.30589309796184,-55.227592398363726,C,C,E,C,0
50,India,Homosexual,C,-131.29023463496262,-28.337754403649257,B,48.3760078197258,C,E,67.47560199185175,-33.605150005758354,125.21506654611554,81.38646736168586,D,A,C,D,1
72,Other,Homosexual,E,-70.9540369015708,2.906958637517659,C,-102.32954839596549,A,A,-150.6637785206691,101.90679492133042,76.38703880024053,106.81577429395472,A,B,C,D,0
71,Brazil,Heterosexual,A,-91.52033778706254,-78.72121179829212,B,132.9918588456381,C,E,94.10496943685814,81.2559668846569,102.82872026777801,134.46325868673708,B,C,E,C,1
90,China,Heterosexual,D,212.4060201514787,102.64200684515876,E,-129.56195149148627,A,E,98.69543776669073,-72.33491254709244,-33.647600334357044,36.44918782830941,B,A,B,E,1
79,China,Bisexual,B,56.96722668615594,140.97542420147374,D,83.10549644844558,C,C,-57.1806484018567,26.403358208637517,40.22648403636114,118.28718014986868,C,D,A,D,0
88,Brazil,Homosexual,B,-35.908475789336045,60.30598741709685,A,5.0854472338347145,E,C,-93.71815775009874,-68.87385282839989,9.483272981242687,79.63244272955315,A,C,B,A,1
55,Mexico,Homosexual,A,85.44970782294173,-48.34397651207604,B,-81.68329495280831,B,D,97.03106236258307,54.208008860729365,-14.42079408137944,-15.687767109271505,B,C,E,E,1
66,India,Other,A,-36.012937033199336,98.07535723172019,A,-180.4659693085069,E,E,146.06279396452356,-168.56084644804395,-18.509230251594857,-54.45159462579443,E,C,B,B,1
43,Brazil,Bisexual,C,-74.84751434408294,-3.188503722924222,B,-55.27017927609793,A,E,-142.15375428393335,34.25279380708972,1.9889068368811418,95.11446463633945,A,D,E,D,0
34,China,Heterosexual,C,42.500052832687764,90.16669971524523,C,-48.315442348657015,C,E,114.14620496962948,7.0305377742798045,-120.27018546817385,-25.087627124577494,C,D,C,E,0
52,US,Heterosexual,D,29.69511020801035,-26.11621738359379,E,-77.5310565638459,C,D,-81.8679886772036,178.04398524156642,-104.85596657460039,-117.9478869390671,E,A,B,A,1
79,US,Heterosexual,D,-40.56679603541622,-25.902517114230967,E,37.581500389943585,A,E,-34.19252343854226,130.38501376579097,-77.13252195708048,-59.705529643459066,A,A,C,D,1
39,India,Other,D,-70.08036712522667,-99.34546693684537,E,-141.35327088437657,B,C,70.6532278205466,91.22432622518114,-33.17395375023825,48.17587869778946,D,E,C,C,1
62,UK,Homosexual,A,-106.29703782862148,28.15005663532626,D,-110.85991995327893,B,D,-3.681091316225112,-149.25079303411093,110.1038372753545,175.8594658687559,B,B,E,E,1
62,China,Other,E,-206.9731193208896,66.89657283218689,C,287.6868751547422,B,D,-42.910996698428555,-84.79594135846354,-112.22841793441465,-119.9157733003294,C,A,D,C,1
43,US,Homosexual,C,37.07751966464879,83.70336551615641,D,-62.2747226969546,D,C,-59.10740733055988,78.78831429874874,43.3171084439359,-56.40462516905552,A,E,C,B,0
78,Germany,Heterosexual,B,-127.24086615705485,40.96283569796727,D,-23.976290278309246,A,D,66.27870627769562,-53.35357939593295,-22.89001549813824,27.00678681889831,C,D,E,A,0
95,UK,Bisexual,B,116.86116909670329,66.70081954819511,C,56.42935915515841,C,E,-1.7771141010787683,-16.29104082267619,-56.53310240389242,9.213686661672044,A,D,E,B,1
26,Brazil,Bisexual,B,-30.322735401532775,-18.542493448554712,E,74.93540691109514,E,E,62.66140170985843,80.14713854498132,-43.30155811259427,-49.479012345987464,A,E,C,A,1
75,India,Heterosexual,D,47.149550349324045,-132.30785518495873,B,-73.56593177208914,B,A,169.00951261639472,26.080809888774752,-227.3833332842171,100.28038887693079,D,E,A,B,0
57,Mexico,Bisexual,B,-43.16863398997388,-38.417972536298635,C,-68.25186635484121,E,D,-87.93721475200998,-259.6079333278843,-31.63590714936503,29.228251952072128,A,E,C,A,1
92,India,Bisexual,C,-68.30522993059785,114.5877035462286,B,-20.54417988380194,A,A,38.2145050345326,-13.528741457786081,-43.65622312361147,178.07139218142885,C,A,B,A,0
18,China,Heterosexual,B,79.9636839046371,-18.262802119738772,A,-58.54019062341139,A,D,-52.61073746414563,124.9804709346953,20.56456335424832,44.361791515483375,C,B,D,C,1
58,Mexico,Homosexual,D,66.36437198522894,-47.02914629587937,C,-58.71060841643697,B,C,-121.06341826167349,65.5331093386094,38.58606499923519,-118.0605208905746,A,D,A,D,0
72,Germany,Other,D,-19.885900443999425,171.9285817304397,A,16.170679704876218,B,A,126.4457311490375,40.3470161258381,154.27431774526204,30.989644375428476,A,E,A,E,1
69,Germany,Homosexual,B,121.72490741547801,-12.47772046348732,E,-3.628013803516763,E,C,1.8275159221612909,-33.74422888202072,-144.8040484889309,145.75637717168567,D,C,C,E,0
57,Mexico,Heterosexual,B,47.52028720240465,35.740770015481345,D,-183.8690679751058,D,A,-57.02191839335294,45.324604516180806,-47.028270159624405,-151.52682965045722,C,A,A,E,0
29,Other,Homosexual,E,31.639617763939054,228.91604716576683,B,-59.303847719266564,C,C,-186.59741034851476,2.5411702497352797,86.14271231698208,-68.57934591472696,A,D,D,D,0
97,India,Homosexual,D,115.54256157029543,-6.863069829009909,B,-100.71643541141641,D,E,-7.868668649985006,-144.64304354286094,3.6205679253617307,28.741166168186272,E,A,E,E,1
47,Mexico,Other,E,253.40404321938473,119.33075973653924,B,57.61909221234759,D,D,35.98244730669694,85.3746690496424,88.64130214777359,46.49788555513297,E,E,D,A,0
34,Germany,Homosexual,C,-11.504163210641286,-110.7642313226171,A,-17.34351083859086,B,D,40.31070295051325,187.00531094973627,274.653055785112,-65.30079754979923,B,D,D,C,0
50,UK,Heterosexual,C,-0.8388750648496184,47.76752211457417,D,-150.8855509395802,A,A,-68.73862912645173,92.91551204584502,-104.503778441019,-49.64300078091984,E,D,A,D,0
87,UK,Other,E,-55.20893505767772,115.67720378926394,D,-63.79745467808748,E,C,196.61694149215867,84.37533927645102,-92.60154534662067,76.37427708121922,B,B,C,D,1
88,China,Other,A,143.40252985646805,-12.311771854029718,E,-63.79839402481725,A,B,-201.20250533099627,71.63253983636737,-28.12155648116903,29.47329967228436,B,A,D,D,1
45,India,Heterosexual,A,53.43304007107403,29.602080158632248,E,7.3408158986313765,B,C,99.05542560966822,-30.588692822488227,30.413277688173263,129.0561757692605,C,B,A,A,0
33,China,Bisexual,B,17.446978434022117,-51.961377526713314,A,-20.518362140023847,A,D,-54.73663232497721,9.048279300001221,20.331511694564767,-149.94664930943412,D,B,E,C,1
65,UK,Bisexual,C,-151.61538879915443,83.34146203520449,B,144.6220591828636,C,C,-147.29029414910892,-176.3589737508361,31.10823272306592,25.096405136950366,E,C,C,E,0
72,Other,Bisexual,C,50.70401481028824,168.73590876826228,C,-22.613956223091414,A,D,74.082469282482,-170.84025457938924,-110.20592397966628,-181.84927777085974,A,A,C,E,1
19,US,Bisexual,E,-60.15730807555364,-33.55206437615056,B,42.9427401857625,A,E,-7.672806682721049,-17.069613702979318,140.17939007833007,119.02335107046113,A,D,A,C,1
59,China,Other,E,-72.8292991445366,90.0325687188947,B,28.18597381960198,A,E,-165.17665309467603,25.56334238089552,26.35054750914836,-29.011240258372272,C,C,A,B,0
60,Other,Homosexual,D,106.99283998103537,-23.95604836969748,C,-101.32967405673652,D,A,-47.55844083742891,-6.869079083204912,106.1619901985545,-39.03759926409178,A,A,B,A,0
47,Germany,Bisexual,A,127.57453158258751,59.502553733903284,E,62.91681081663598,E,B,-126.92527307596828,98.83331822837539,-94.0865577602756,-28.784459744623685,D,E,C,B,1
68,Germany,Homosexual,B,14.17550631482483,-123.5507224916326,E,-110.60401787839933,C,B,74.95953388344448,-275.00944478786346,-60.41625762162518,-161.58807531360338,C,C,B,C,1
38,UK,Heterosexual,D,-25.50936596628826,-30.665481121409822,C,-16.99172984504138,B,B,-7.650343123407179,5.504653310242909,75.38770744785207,-12.413060672265784,E,D,E,C,1
47,US,Bisexual,D,96.80950946259198,28.720954746332943,A,-150.12023088573832,D,C,-36.298604679039585,130.1842329494002,-24.503225427967816,188.5390027262836,D,C,E,E,1
56,Other,Bisexual,E,-29.556997943683093,-114.12894852652127,B,73.98224688937832,E,E,-143.98443246171277,190.17612957311556,-85.37663467142599,49.985625841484215,C,D,E,A,0
73,India,Bisexual,D,-76.46361244400609,-3.893469380488937,D,29.593007422187583,C,C,117.68281407792452,-73.55455992316303,-97.38849209795474,-139.26592849378284,E,A,B,D,0
83,Other,Other,C,96.4895669688958,-173.61444393675455,D,-48.15080052654955,A,C,-151.62227026580211,144.59947729203498,-87.2966622886572,20.66447028146824,A,E,A,B,0
40,UK,Heterosexual,A,-20.9301321886074,-27.893801120977386,D,-5.1304684140695045,E,C,108.47608069825223,31.36073740510498,65.03938460551552,62.592057804723645,C,E,A,D,1
22,Other,Heterosexual,B,45.84881850879743,44.18427285101487,A,-29.721475929918462,C,B,81.23890063005518,-69.93803613917922,58.20301954414302,-24.9751822944063,A,C,E,B,0
54,UK,Homosexual,E,186.6346964315404,-38.449330333580264,D,123.52467231990258,C,E,-138.22307326222895,-25.69457763021166,25.24674028850584,105.90308333414865,E,C,D,E,1
33,Mexico,Heterosexual,B,125.07304272211822,-118.36470803892227,C,-58.89695462333228,A,D,61.53470892076294,39.41225985542779,-60.254624814990066,72.39383023856504,C,B,D,D,0
46,UK,Homosexual,C,-108.16499978509202,97.31640352912837,D,37.399484953430104,A,A,103.23261129657931,8.959678884155757,-84.46801159311794,110.21371415972034,D,B,C,A,0
57,Mexico,Other,D,73.8981234642989,171.75261836047616,C,-75.97814062878028,B,B,36.21366126118827,146.81081365278686,197.87617573824284,-142.1893079708482,E,D,B,D,0
67,India,Homosexual,B,8.070841171957285,-167.01376306843102,D,27.867933166889053,B,B,140.3723833960367,10.278806311880718,-88.54929692367219,12.090939381803455,A,E,A,E,1
95,Other,Bisexual,A,103.6009444453261,-140.4512278482095,E,134.367003052208,A,D,-148.54881347638698,20.656921410954972,72.7254855814675,-137.5744748769931,E,E,E,E,1
95,UK,Homosexual,E,-75.38345253658234,94.43575340764635,D,32.169164945942164,C,D,-107.89969802398176,-259.0041923843366,-107.1990225625102,19.27773179105217,C,C,C,B,0
49,China,Heterosexual,B,-46.46819220143949,-74.78256164735329,C,70.46428267959023,E,C,125.04295752375533,115.9329679824984,-24.923562699397593,153.6819320917813,B,B,A,E,1
65,Germany,Heterosexual,E,-4.076447826721315,-115.31121919742493,B,113.09467141918984,E,C,144.14270315538894,-76.43403473681569,73.5876350671786,41.96439284319469,E,A,D,C,1
51,Mexico,Heterosexual,B,134.90338656672373,-30.299036419868752,C,139.5855503176126,C,E,136.69963929126646,-202.24389481645758,179.05778361895855,69.80573562124106,C,A,E,C,1
45,Germany,Other,A,-12.589400187616029,-250.72033031476772,B,-132.53096408911412,D,E,22.950650694435957,-30.415637695435944,-54.39879783155773,127.9852198291037,C,C,C,A,1
41,India,Heterosexual,A,150.85480012134462,0.23357336750915977,B,-54.633342698837076,C,E,12.177177519771277,-89.98158999818344,0.8130700585542691,140.39375238747033,B,C,C,B,0
19,Mexico,Heterosexual,C,62.57854175307263,17.444255188322924,B,70.86091298350205,C,D,75.98192721974897,-96.65382436382487,-26.302625367136674,-26.61286369448138,A,A,A,C,0
98,Other,Homosexual,B,107.22923820906713,72.02232369162715,C,-6.66479959091589,B,C,124.13057726865321,66.7752238743505,86.94435154835595,25.17234599819669,C,D,C,B,1
90,Other,Heterosexual,D,45.19696177322003,-74.98015363570944,D,66.59350215774398,D,B,38.08091497239346,130.49423321901648,7.894838444287277,101.3421874858698,A,E,B,B,1
56,China,Other,D,-178.20191799805573,-60.8335505826797,D,-41.867949666761234,C,E,-64.68737929220012,129.74891412374322,-3.1567582728711607,36.32532397982865,C,E,D,D,1
90,Mexico,Other,B,55.72452829381152,-96.93710251763406,A,-92.03473259959058,E,B,24.259763732420826,-21.894305748997898,-107.81122332742434,109.86280161265394,B,B,C,C,1
89,Brazil,Bisexual,E,-135.69843817413766,3.306101019862287,C,-27.507645919341943,E,D,56.328249037676414,0.5407787617926112,43.98070009985216,25.600717896826254,C,C,C,A,1
36,US,Heterosexual,C,-39.660490204296906,50.73161839031026,B,161.43578383419143,D,B,-28.57143137977581,59.73381004967925,-34.22155514911495,-34.26127352821996,C,C,A,A,1
28,Germany,Bisexual,D,25.724943798638293,-84.28800744828868,C,22.75030485237481,E,A,-156.6727313186273,85.03834536270625,26.311660603116145,-135.54483707419877,C,C,D,B,1
97,Mexico,Homosexual,D,-33.52737844934205,78.13956911364296,C,-84.60256765141231,B,D,174.4844551917416,177.59847154633852,87.53012560899269,96.12309158727416,C,C,A,A,0
95,Brazil,Homosexual,A,13.11342250816482,-83.71380534437989,E,37.475809885640075,E,E,-15.44645048256198,34.33063871924693,87.63918871272548,19.99833695242422,E,B,D,A,0
23,India,Homosexual,C,-50.42416223275462,163.04637355452434,E,193.48177374406862,E,D,83.70360410296152,39.76321243602028,6.528098745500252,47.298630346574356,C,C,A,B,1
53,US,Homosexual,B,119.6411485799638,212.1825269290503,E,-11.85113813240039,D,C,-60.546490693118734,146.02930727806057,104.7674965238832,151.28190826271035,C,C,D,B,0
50,Other,Homosexual,A,1.232067306658582,-90.01333844077836,E,276.7314973617709,E,B,5.4240449509010515,23.177997090313855,137.45742083223277,86.34174199493324,E,A,B,D,0
60,Other,Other,A,123.15163932790144,38.181552311220514,D,24.95237858423874,A,B,22.11215743037796,-5.961335387005836,-39.973079034066224,-100.20903545683784,D,D,E,D,0
81,Other,Homosexual,B,-77.27062039610914,-64.04141734365083,B,-47.69870623839525,A,E,-7.1186687827362345,-17.708206457794883,-82.38676180249436,-83.72201783431639,C,A,A,E,0
71,UK,Homosexual,A,-76.75798885547708,-171.55957357601304,D,13.666435930532778,C,E,58.77591000882971,-26.528547746240278,31.492499059012545,48.436700209876676,E,B,A,C,0
77,US,Other,D,143.53323827808225,-52.59524827789676,A,-147.8905806844229,E,D,-23.43589657825044,10.93085088384355,52.56747967422529,145.60617599030815,E,B,B,A,1
82,China,Other,A,44.87226833397269,-96.55593766431176,A,-24.17048351070676,A,C,-128.38564456960273,-23.885099380689848,180.63413852352932,54.099341642319146,A,D,D,C,0
26,India,Heterosexual,E,155.6852557906079,88.60049954938046,D,-78.06971891971129,A,C,-61.00377737911269,-54.23137500535967,-13.854678716332172,-81.15893089418812,C,C,B,B,0
39,Other,Heterosexual,C,117.36094404951965,21.093897732715693,D,-110.02964911121794,A,C,168.04481399353028,43.886770176599086,181.41669537943764,-208.77656246702597,E,D,C,C,0
46,Mexico,Bisexual,A,-103.95628927371716,-122.40468861295328,D,-139.91068928031152,A,E,-111.0219061502981,43.72893920300226,77.4266187454876,75.17182640422227,C,B,C,C,0
64,UK,Other,D,-196.691896829532,-32.345779308482776,E,-231.36145450599966,B,E,-83.34432730742019,-190.6382202694078,-14.563031925609321,-53.784149917208445,B,E,A,C,0
22,Germany,Homosexual,D,92.42276658830663,-106.83824207550919,C,64.98885882287358,C,B,-65.23459828362789,-26.647458066323455,-55.27805756219756,108.52895700113618,C,B,B,C,0
28,China,Heterosexual,C,37.35657952223483,222.31820943808592,D,129.37496844216741,E,A,-90.66827108986497,50.081583667855575,-63.560570019857686,-77.07341720400454,E,B,B,C,1
76,India,Heterosexual,E,55.48582154131461,64.1669117330851,B,79.96462629408913,A,C,-124.46260279588728,-48.73855507232032,55.201097687343506,105.84944277343111,D,C,A,A,1
92,Germany,Heterosexual,C,93.12579292133796,104.09623197227498,A,141.98063367690287,D,E,36.15492917301211,-25.488733902127315,-54.48873443974935,-44.82515139623445,A,D,E,B,1
90,Other,Heterosexual,A,24.89032227722659,64.71263554402775,E,-25.555661328410707,B,A,-90.25812672248136,-123.34527961835666,-110.16420300613699,-3.1729465019303396,A,A,D,D,0
22,China,Homosexual,E,59.869446542747525,-70.88197768167943,A,176.54377980701412,B,B,169.02665764324826,12.399956757185647,-93.62348343413205,153.66923694384457,E,E,C,C,0
88,Brazil,Other,A,-66.6848316806749,-125.66309599873371,B,62.83694347756028,E,D,52.25645754746729,-50.68914086522065,102.28530449208554,-68.8305110349042,C,E,E,A,1
52,China,Other,C,121.27750586635604,-132.6440258124779,C,72.89454013863309,A,C,-83.83963845309391,-98.85304470455534,-62.5788130823585,5.532767140651189,D,B,C,C,1
62,Other,Heterosexual,D,82.20899252031037,-62.58060782400232,A,-56.57096601364052,D,D,-34.07753114273265,-9.256205154836957,127.60356156922228,-131.12555034303819,C,A,C,B,0
49,US,Other,D,-7.781237281373437,51.07739590288134,E,-113.63986434440261,B,C,61.814964628901926,-91.22804393262581,25.122470707762094,176.31415248479877,B,B,D,C,1
