religious_affiliation,race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Jewish,Other,28.28614136715731,B,C,-67.11270586559282,154.73768579353887,-11.679894489343026,A,E,112.76880138942211,26.507367235042604,D,21.198555632723977,C,A,E,-164.0951880863912,D,195.16226388710493,B,1
Jewish,Black,6.155373571456057,A,A,158.82563070706993,225.4970340800907,-85.881216154452,B,B,1.1914628658014863,96.5838838579619,D,93.78848088829585,D,A,B,-18.946764755568964,C,7.958817958668712,C,1
Buddhist,White,94.58924754135178,E,B,128.3218362361372,27.811268319601485,-2.8573775878241245,D,E,50.6418060437964,-65.21260172830124,A,-27.477307943310446,A,B,C,-101.85646738724597,B,-27.943604869228572,C,0
Other,White,-9.310430238336155,B,A,58.669866060802114,-99.91121341715203,37.64910127109602,A,C,-183.37921591712015,128.3755992743091,A,-218.73232801479313,D,A,D,-47.511143895129365,C,-6.890577837850554,D,1
Buddhist,Asian,99.75917483732505,B,A,11.425227547128694,76.77863362003265,124.73404960992876,C,D,-231.9446171281644,-92.56679468308647,A,166.88748371739788,A,D,B,42.7393115162081,B,89.03464300811102,B,0
Other,White,151.85684279341461,B,A,-57.62646635573719,2.6028443124884957,20.391131903549592,A,D,-22.649470840029263,148.38713777873912,C,39.825971653751374,A,A,C,50.0987610430449,E,89.68569750271335,E,0
Jewish,Hispanic,57.03676760999817,C,E,-88.55597604964731,112.26213852466395,56.22422263978375,A,B,81.76243134671365,62.60491457010859,A,-14.122162222858774,D,E,E,-9.138634933669614,B,19.018131385642583,A,1
Muslim,White,117.36455739765017,B,E,87.73134879855014,-146.6580772440389,27.62623868279606,A,C,-4.507593239918492,-31.618701750743906,C,47.88224445488797,C,B,B,-1.8831782176212193,E,-34.76625454228376,A,0
Jewish,White,-78.94769828217989,D,B,112.61902692049046,57.1688208039592,212.05593518916817,D,A,39.56752335382328,-21.361696671585715,C,47.61811097459167,E,C,E,2.318812897289726,B,-24.40486198008681,B,1
Hindu,Hispanic,109.93930459654241,B,B,-26.268272770154905,-37.74905100974417,-21.81276954826494,B,C,-110.3687377371527,51.97388237209341,C,113.19913774559551,B,A,B,93.45272823523102,C,123.79658333897892,C,0
Jewish,White,-149.22520113535694,B,D,125.94580024351187,23.80588143329323,55.506278442261916,A,B,40.67868013838424,18.361360318095716,E,-122.07994261837118,C,E,B,-61.18238455370051,C,-168.68701731876655,E,0
Muslim,Other,-183.62587956902317,C,D,207.06711142280673,42.017197067958925,73.43974351352391,C,D,-17.515953451711745,148.0127796007264,E,-29.270456336133883,C,C,B,-102.01380997916598,C,-114.75544582730508,B,1
Christian,White,34.654573765987315,B,C,-163.5301864292183,-115.84664029458087,16.74435253862624,C,D,-45.68356258295558,-102.08346575271938,B,-102.1390667257299,E,A,C,140.88857295993733,D,107.37022860581567,D,0
Muslim,Asian,-192.75450261872822,C,A,63.65024017376071,-140.6059672362972,-92.0098477978862,D,A,112.58318097316504,-168.82677992521005,A,-129.59809261893264,E,C,E,-12.88995277837406,E,93.28259520107206,C,0
Muslim,Other,-30.362261553087937,B,C,-132.2287988380781,-91.37061927407328,-70.70290421136986,D,E,293.85029818328485,-37.33254284309558,E,29.72794348726367,A,D,C,-130.21686848734083,E,124.47778848163726,E,0
Jewish,Other,-102.60629370286951,E,E,-26.503546584919256,-34.26624141333599,262.0283374793286,B,B,27.121496515740002,73.71768023734731,C,-48.28972979084903,C,A,B,-63.69967579692013,A,38.97676060664942,D,0
Hindu,Black,-74.78327747558757,A,B,-63.56295424818735,-106.22001696696086,-189.07993430446416,D,B,-41.184423088896985,-124.26026338246623,C,-17.004621664632726,D,B,A,131.791315635136,C,-55.08230847353048,A,1
Other,Asian,36.58217100149271,D,C,-182.19900878072715,2.654916710977272,-60.57349708446422,A,E,240.45005621148587,-0.47242606014180005,D,-55.922892960781745,B,A,C,213.66169734496108,E,14.50964313209514,D,0
Christian,African American,-6.4464302249641765,D,B,19.865948476333656,119.32985710942286,-113.58973755752974,A,E,76.7908474096699,-74.21580006163938,E,87.92901732988396,C,D,D,-86.18173949502722,B,99.44350777472282,B,1
Christian,African American,94.59327697101276,C,A,81.6385735173807,-115.08786595016348,-80.32434661096902,A,C,187.19379731520797,-120.92144178963696,C,-74.47919280220367,E,C,C,73.9858907684789,E,-132.78077067758576,C,0
Jewish,African American,174.49550388766016,C,A,-12.147935653924542,3.89368311567753,-82.30606382883721,C,C,20.31597613147266,130.84540071687715,D,-123.52331141619501,D,E,B,-176.34069463585655,A,6.6870417385219625,E,0
Muslim,Hispanic,-47.16693407406814,E,C,-242.89880395087397,-12.910615426798255,5.223429957684136,A,C,-14.160412005763106,-142.60737199404542,D,-127.41532791105345,D,B,D,20.568031622116294,D,83.42664395045612,D,0
None,Other,-215.47877899412805,A,D,-105.43322322027444,69.54473202047484,55.93514725658694,D,B,10.865566301428633,151.67770468646452,E,-87.38793252376712,D,B,D,-157.24282497291586,A,24.154176773884924,B,1
None,Hispanic,250.20187340773083,B,A,36.77265094003251,44.33733040184178,184.94471682958792,B,D,45.73265366234789,54.20067014707954,D,41.34493748784026,A,A,B,-71.9536035312232,A,-147.58567647762322,C,1
Christian,Black,-67.36692219624561,B,E,0.17565936389942352,-20.681104126355958,-33.17684348559957,E,E,101.96642990173036,47.87023386312737,B,13.359013743407285,A,B,D,21.574102321417023,A,-194.9565122990917,A,0
Jewish,African American,5.281253596542599,B,A,-42.10122236286157,83.68371159002056,-307.5917836825994,B,E,-114.81992261167642,-56.198204811099785,C,78.63123010693364,D,C,C,216.9592183075239,A,189.33784337761514,E,1
Hindu,African American,189.36360315363,B,E,-30.920481931910874,-33.580654075275014,77.13378796964055,D,C,-121.28910064377716,312.1969771764282,E,-164.84405504137553,E,B,D,142.97882007157645,A,74.11208003411687,A,0
Christian,Asian,57.212942315830475,B,A,167.08075610680118,-85.18445873407472,-12.15896354389129,D,E,53.15945451782097,-27.115326639184612,C,118.39697723610621,B,A,A,55.26482733125214,A,-38.3702074414867,C,0
Other,Other,-111.02685068016274,B,B,-66.61497757588299,-161.69340415543076,60.08541949185362,D,E,-57.48854206749593,90.25042402337061,E,53.370356290639776,C,D,D,6.708590253348428,B,70.55383862820878,D,0
Jewish,White,-37.85850013136846,B,B,-98.48927325749291,-34.856067966241724,-47.11922918107139,C,B,-157.38141254295024,-136.9117477314834,C,-133.922479777109,E,C,A,5.151736893985326,E,-58.6162117893415,D,1
Christian,African American,-13.944289818661156,D,B,-11.680576064277668,-25.544455453726535,54.61024084084336,E,A,17.817706942058518,128.59591222020234,A,-60.12626893879606,D,D,E,124.5020162537445,E,6.48713472299405,A,0
None,White,105.86144990780619,E,B,10.73350380149733,49.09976044356534,1.037063430067127,B,E,-259.6671882529497,-49.18272523657074,A,126.50306283245294,B,A,C,-66.87008017586187,A,150.14319139065466,E,1
None,Asian,-104.20861435644078,D,C,20.68272408860545,-281.7664127032271,-3.776266136190061,B,A,53.02605073592736,-122.26844339445304,E,-20.109595253878975,B,B,D,74.76535457660131,C,141.04279480639798,E,1
Buddhist,Asian,153.3780425142888,D,A,-56.50547230610184,126.13704517878419,59.62492495528247,D,B,-11.376204068309873,17.418989228695423,E,-100.64083952989115,B,D,A,72.2908239094854,D,-52.50501775050249,D,0
Muslim,White,-28.26095655834655,D,A,48.61618800850919,65.45174983419754,-42.309624748487614,B,B,143.73066611658035,-5.8045181649853195,A,97.00117800882583,B,B,E,-17.36564731811149,B,-47.972291254347,A,1
None,African American,124.98605132120457,E,B,177.38492938876703,161.96641839350184,-223.71717335377696,D,A,-135.8295844367327,43.77476239736533,C,73.34569862262263,E,B,E,20.83710645936494,C,80.25504115039233,E,1
None,Asian,115.90150459200603,E,E,-203.54759661359395,-32.708150321981826,-19.103001298134238,E,E,50.18992109304885,-4.595108403119776,B,-77.48264612763222,D,E,E,-86.76398551489063,B,150.70141532881928,A,0
Christian,Other,-38.012295490881755,C,B,49.54442852839681,-26.527451655232788,148.386766461791,E,A,-32.33707610249984,74.40164198628668,D,65.6563339535227,C,E,E,-88.51812888114175,A,13.737857750421542,C,1
Muslim,African American,62.691547510951175,C,A,-292.4589629703841,88.38876208684584,-121.84949911832209,D,D,78.3482941162818,171.2255279940591,D,-133.34722078048162,A,C,D,11.114839127838017,E,-127.0216201493902,D,1
Hindu,White,-63.91507605737041,B,A,76.11912781313593,-26.361527118049448,46.79985465024777,E,D,-86.57420981742042,102.13409291877574,B,-237.39023426496507,C,C,A,-156.9790915667032,A,-91.04263573777153,B,1
Christian,African American,-92.43518056217978,D,C,73.75620290309385,11.518982949993353,-107.63804283643887,A,D,38.44107106547407,-80.66024855236607,D,109.61795802833687,C,C,E,-153.63315995042876,C,26.687622839734672,D,0
Other,White,-60.31763717767479,D,D,209.58742282940554,-30.937688296069982,5.4287364415991135,C,C,-205.17617756816242,-37.77510040427123,A,221.10396894288007,B,A,E,-46.56023414218432,E,-61.0801040428636,B,0
Jewish,Black,105.01440317450697,B,E,62.7029738399351,-65.5668799729232,-47.942666401467925,B,A,-8.44879487270616,-43.83913753831935,A,-42.66800931142809,B,D,C,0.8317987616179449,B,-8.273035983327285,B,1
Other,Asian,-28.276838542285738,C,E,95.23459909633637,82.0742804338785,-134.72886227404015,B,E,0.052581017596966664,115.24760370569318,E,-60.31109180105538,C,D,C,42.065733868457016,B,-68.5708823158534,C,0
Christian,Other,119.79931181951106,C,E,-218.55113335519925,-4.2460521743020925,153.08214163042064,E,B,11.218316781174064,-48.90621338392412,B,70.95788897906147,B,B,D,80.24352851891473,A,-22.262239689155724,B,0
Other,Hispanic,-58.87600139744031,D,B,136.4527812976832,-4.99371577522939,-32.00615810227507,A,C,19.859937304508296,-120.5556445265679,E,122.96300441931609,C,D,A,-64.82102826342391,C,224.99764960526903,A,1
Hindu,African American,8.219619409538591,D,C,-107.33013088570047,21.708365195353313,26.415710146018217,D,A,-47.725493905333316,161.35041149671196,B,207.62385623663354,B,C,C,162.73513234259957,B,35.039780598640796,E,1
Christian,Hispanic,85.7343207821237,C,C,-46.806023796703855,-18.59185714992512,-47.08071250601671,E,E,100.00523636482619,-16.40469526164788,E,52.90212064467313,C,B,B,-88.77491084954178,D,30.302801646318073,B,1
Christian,White,2.6355615191551487,E,B,35.21752666254091,27.47917593489039,-29.746833560217745,B,B,-42.89180148663483,-219.4192638836372,A,204.6265814280602,C,A,B,70.74525506923833,B,29.68776951766981,D,1
Hindu,White,19.96669731319406,B,E,-15.451658008305625,-162.1256736667942,34.40745793985643,A,C,3.5621888085192337,-44.622808526144034,C,-73.74696030196824,E,B,C,14.428479819909521,C,133.49847646427685,E,0
Hindu,Black,-7.416012352790732,B,C,-84.49857924105704,-181.79593650570803,-5.770352110746364,D,B,76.58592212035218,33.46740839384784,A,-26.57939883007105,E,E,A,5.255316425473735,A,173.55919500042415,A,0
None,Other,113.05886241413728,A,D,-43.953078353680574,72.27782833769095,73.57255885398327,B,A,-30.373170533798543,43.583517608994235,A,9.886063343202327,B,B,D,-85.10304576486834,E,-40.37734586294453,A,0
None,Other,-161.1106860169905,C,E,-19.051917269305406,-12.833828407225123,79.53721666403297,C,D,15.504521049202042,22.392563147640875,B,145.276502032807,B,C,E,71.74547184339251,A,81.9694526787895,A,1
Jewish,Black,-4.432216383376262,D,E,147.6586782290193,233.8727705479189,64.62387354326414,C,C,113.41304123420318,-163.59352821127152,C,-100.05299120967024,B,A,E,48.68479251971656,E,26.670530511649957,A,1
Buddhist,Other,-128.08920965808895,E,D,-59.40813424139695,-13.394515463331588,66.27804999254411,B,C,45.0919406722394,50.85894539976946,A,-45.1844697612328,B,E,E,90.63609351107628,E,22.057276355523793,C,0
None,Asian,-35.273990136482965,C,E,103.57740507558424,100.75337141385904,61.98164460929389,E,A,186.24267347003257,34.80130010216319,E,-17.24319310564703,E,E,B,-10.783626824388234,A,-84.82061159357448,C,0
Other,Hispanic,223.87369189648948,B,B,63.47343532056764,-105.97747181772455,-89.58339188580422,E,C,-72.47918560346909,46.77457359937743,C,4.934434610430467,B,A,A,57.45788720904499,E,-19.82371374257072,B,1
Other,Black,59.49268760143161,A,C,-73.93847228780304,35.196801072510745,27.729746998294235,E,C,-121.6390017373562,64.70432938157525,B,-201.23792652753053,B,B,A,-6.02343101395466,D,21.273957972167896,A,0
Other,Other,-192.30281210150736,E,D,205.63559164875517,42.666394285285755,-110.81889563478073,B,E,-154.17415581854604,-204.50423393879268,A,12.596334581341658,D,E,E,45.60878507077024,D,120.58431165923736,B,0
Muslim,Hispanic,115.95378368299154,C,C,5.640115997388795,-52.65665446057414,-221.32862002355918,B,B,-157.98317314978883,-85.71524501602863,A,81.80040067635024,C,C,D,-45.564543892946915,D,-11.877628865254678,B,1
Christian,White,-24.4076799459075,B,A,-98.92993438163717,54.83117841192788,67.09808567076018,E,C,82.32266079434112,53.35694601986041,C,-17.72342949476461,C,D,B,15.28115744188506,B,-196.46275621155078,A,0
Buddhist,White,-62.41937917942024,D,B,72.4492718889075,-9.55888752984052,-11.559950403990014,C,C,70.68812064526404,74.30272138442356,D,80.01719571874823,D,A,B,-164.87321629827514,A,123.94373997658504,E,1
Jewish,African American,-160.13712990802676,A,C,71.83048447214495,5.685575320614224,-81.94226267989787,C,D,12.527620380783642,51.84122855420766,E,10.169920117890662,B,A,B,-36.93358767985166,B,42.17859024610445,A,1
Other,Other,-6.839331697949559,C,C,-178.31105098938463,100.38060775462326,93.48405775530605,B,B,118.52183575089286,24.68449397498833,B,-65.18364552363938,B,A,A,-21.550073580752443,A,-155.63692303894396,C,1
Jewish,Black,24.74651968119985,D,B,117.57348987575217,54.82131797453032,26.789345382182923,B,C,-179.7884572425536,-69.09486838374217,C,-197.2618034784315,D,E,B,140.5505424883339,A,12.253648639401558,B,1
Hindu,Hispanic,28.967882389258044,A,D,191.47144126674507,-96.95901391914103,93.7149620773554,D,A,94.33946228485445,-36.095814916057286,B,-126.2036146620773,A,B,E,-50.37879273774949,C,118.75039054220437,C,1
Muslim,Other,-77.77789473293328,A,A,-11.187269272079938,-65.55993136143037,139.6530715246091,D,D,-43.29588269267614,-139.02157584373867,E,133.5710389004829,A,B,E,57.93347365879373,A,190.74525729741546,E,0
Other,Hispanic,56.70035227909531,A,D,-95.18072099521578,-47.993299696099896,64.16564644550937,A,A,127.92119848816141,66.92611304046227,B,88.7426251771278,E,A,A,-69.89273156738156,E,271.61092232006934,A,1
Christian,Black,118.46172557233076,B,D,67.99487046127413,125.57600726668842,106.11777788109949,A,B,-70.19499284475718,168.66163358267428,C,22.974014495719313,B,E,A,65.15585461845698,C,136.60678696334892,B,1
None,Hispanic,41.94068061133415,C,D,47.87893781889216,-34.20670285235804,183.10723240728657,C,A,-64.3426420388751,-57.483177643587446,D,-104.86682477902873,B,A,D,163.06526747975866,D,76.68384360507756,B,0
Christian,Other,-207.62413996306978,E,D,44.830548467808406,-252.77377109702473,-15.24472003010349,D,E,14.549063205548684,11.093398913521826,D,73.01818147769822,B,D,C,16.919962581163276,D,11.599790772927921,E,0
Hindu,Asian,69.55428292535571,A,B,-118.92926784571625,-48.525399462054814,-18.878925331490816,D,B,-127.09069777993503,22.731701266037714,E,136.01915574032589,C,D,E,-31.585775185404792,B,82.96384532489459,B,0
Muslim,Asian,118.65604335644773,E,B,76.38388837383381,48.156464643508315,30.75720701543199,D,D,-47.50356816757261,39.847837335593596,E,-75.41992655943187,C,A,A,130.34785178755973,E,-268.00844827247727,D,0
Hindu,White,129.76146819794621,D,A,-135.3206945277596,-56.57094310058838,155.76566642328933,E,E,114.64098998526822,-58.633428554626576,D,-115.1244349131553,D,A,C,151.2759486083751,A,153.77465618028629,A,0
Hindu,White,-67.16507562126249,D,E,-19.964107764046936,-120.08407603818718,89.69786828514985,A,C,81.8298432777836,-165.03191824161908,B,48.92437490526139,B,C,A,-109.92754652398784,E,-17.7792772386855,C,1
Christian,Black,33.152831537916065,C,E,-110.74975329971491,42.56287330390102,170.76556818987055,D,D,24.454818706236246,79.06346194254658,E,-43.424480460245555,A,C,C,52.452488218203584,A,173.6691110511303,C,1
None,Other,86.93167669531691,B,A,134.33029724987713,-42.83102467983414,50.34352917493492,D,D,7.882164347991809,70.69540813473351,C,43.87635118752107,D,C,D,102.78883094219493,B,47.10003285971035,E,0
Muslim,Other,-44.057109660912424,B,A,151.20353913000406,-138.86452312716366,89.33349826075357,A,B,18.829877417618174,-135.67975191733893,A,-62.699126498695165,E,E,C,6.771120780882154,E,-37.524912442695005,C,1
Jewish,Black,-34.76296307561338,A,E,44.1466678794797,-77.80837322820979,-0.35674558438678244,A,D,-125.4255044576168,-58.957745191391616,A,-17.894285878572326,C,B,E,-90.42090663825513,A,54.55338198935989,E,0
Jewish,Hispanic,98.35866448651734,D,D,80.78718070318361,0.943792901763662,39.836863609008574,E,C,-46.773949709233705,98.0737986385597,C,-69.76472764716712,E,A,C,64.5663813198582,D,-118.03617852115944,B,0
Hindu,African American,-87.24777821194397,A,C,-107.07099644490326,-95.20699075629987,124.4654886769895,E,B,-90.20906413299372,20.930018240169467,A,-67.5590064420064,B,A,B,-38.52384276830585,E,100.12601966051768,C,0
Buddhist,White,144.86976705474396,D,D,-161.9230068275506,-45.54816439652112,132.9501145530434,A,B,-68.23098035986591,13.146766366629075,A,47.748368356025374,E,C,D,70.97110131207167,D,39.57412599751049,E,1
Muslim,White,-106.29370933610554,D,C,221.24399585469666,68.0891200184784,-232.3288914673909,A,E,152.25147742808326,241.92233740853823,B,-239.7379815529559,E,D,D,-129.0263067868832,D,103.19496260754487,D,0
Other,Asian,-61.91134527177622,D,C,-90.41945710212038,-99.32994038325978,29.00642346621043,C,A,-26.29273133434126,39.66144788129034,C,110.20259754996506,B,A,B,-38.19595417133127,D,-134.79971343724253,E,1
Hindu,White,146.23638250857272,B,B,-175.82858021601584,-27.638224345688915,8.01308192013544,B,C,184.26060517628815,-56.02037738336364,C,145.96571778374957,A,D,B,-72.58277596795605,A,12.161858979461798,B,1
Buddhist,Other,65.64974129678448,E,C,-117.69706159806937,159.0741521137766,-48.44821455106341,E,C,129.84343784283695,-0.3835854042629504,A,101.9661957487182,A,A,B,-59.890799457312546,C,-63.34189519905782,C,1
None,African American,154.51045824287462,D,A,209.0426900616644,38.49843030997338,-110.36869205391555,D,B,29.97836289309996,-33.465267716721584,D,106.28893915038473,A,A,A,60.98173480722444,D,133.08299912801564,E,1
None,Black,223.76188438542383,B,C,-63.821751978983244,-68.94393130083306,3.355054000976128,E,A,-114.88313547522324,-22.324874280307963,A,-139.11901183442276,C,C,E,-38.36639455795857,C,-34.96622010576013,E,0
