Veteran,genero,age_range,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Yes,Non-binary,36-50,Asian,-140.77346412392617,96.5841015993081,D,7.364719241504002,51.00163163694064,-63.58630485779649,1
Veteran,M,65+,Black,67.50705209478357,40.578930828853444,D,-138.93777953405086,169.36041490446308,214.01146238301104,0
Veteran,Female,36-50,Black,25.386497623430394,-32.162452077699086,C,30.639018018848468,20.638381321073272,-76.88887581617267,0
Yes,Other,26-35,Hispanic,-17.18746152095981,66.46139946273112,C,185.52409629790884,-63.55404647896954,131.63596214831185,0
Yes,Female,36-50,Black,-131.41650138574178,22.233889486152947,A,-72.63445693445604,-94.00276118039507,106.02015793721087,0
Non-Veteran,M,18-25,African American,6.64097149331989,103.55081236983057,C,-61.45859725594466,0.7262467951636999,70.07710075843843,1
Yes,Male,36-50,White,-115.43481863356348,11.777494486990264,E,-128.23439871654273,34.08202028742884,-12.979248632119011,1
No,M,65+,Hispanic,201.0612331893216,90.83258514302277,B,-66.02251140571211,147.23259299534274,-32.49417676999492,0
Yes,Other,26-35,Black,-45.136515128498424,-144.40179663891965,E,2.398777086781741,-56.830262334092254,-21.895811722260717,0
Non-Veteran,Non-binary,18-25,Black,-39.116145388985565,158.64652382850295,E,135.0708593089311,70.6065071443034,121.70222728500131,1
Yes,Male,65+,Asian,-89.30183106775613,106.81703449022339,E,-32.05093593500276,77.86655998276257,-34.64898658915366,0
Yes,F,18-25,Hispanic,50.6144594952226,76.61640631101777,A,62.90250463967848,174.48692552588227,-161.12990299407622,1
Non-Veteran,Male,26-35,Asian,-155.56211942001227,103.79703380233462,E,74.24939141631226,51.17612722824042,98.25497741690015,0
Non-Veteran,Male,51-65,Black,192.9228303371744,-276.45551070677084,E,-103.87987193433341,-1.1942896621063366,-148.10127458514773,0
No,Female,51-65,African American,48.14836449616491,-64.56783535358008,C,73.73476235888928,-82.67127130770683,56.20165902378991,0
Yes,M,18-25,Other,-42.54833427932472,15.631465257449321,C,37.77622776107991,-112.8302302458771,-110.47697826153365,0
Veteran,F,36-50,Other,154.21395266070311,3.4635915534176602,A,70.95039313304717,239.17622810333384,27.896686167721384,1
Non-Veteran,Female,26-35,Asian,63.1192809231848,-17.6579309253662,C,137.00978367232295,-34.59178792803845,83.39839374294091,1
Non-Veteran,Female,26-35,African American,-65.17978601809588,-77.81538443616111,D,-81.74955011018112,-72.69101091928309,55.02530310062477,0
Veteran,Male,36-50,Black,76.01004688819661,53.284276423429965,D,-36.419539050156104,-199.3386267445179,187.15827120230318,1
Veteran,Other,36-50,Hispanic,188.14044293583612,177.72193528963962,C,181.9827029953499,-10.367535899950234,141.7848141606807,0
Veteran,Non-binary,26-35,Other,106.08685798444661,19.623271253967708,D,-54.125821830748976,5.345447104058587,-168.9960311102655,0
Non-Veteran,Non-binary,18-25,Black,22.97979205723206,64.14231084535457,D,13.780827115368446,121.79897906884752,-77.79527255197031,1
Non-Veteran,M,51-65,Black,-126.91687367512749,-224.3495851754563,D,-211.34369519840322,-0.9813132141016154,12.512945945361539,1
Veteran,M,65+,White,103.82637631820182,103.44492936842511,A,-133.89831620987403,-24.723484953281915,74.46726966797468,0
No,Female,36-50,Black,-13.062863171598016,147.6989920829875,E,27.81012375215545,8.113626159127115,-26.8011833081743,1
Non-Veteran,Other,26-35,White,164.947364379522,-21.3591987889897,D,16.759435888516226,14.652667331684126,-21.744357008557888,1
Non-Veteran,Non-binary,51-65,Asian,56.27227606094366,-126.4780026598132,D,-34.37926230451801,-108.0221449744165,74.37434680238488,1
No,Female,26-35,Black,-36.980634974104724,-60.1557926944722,A,-30.66224283793546,-77.4805057638456,18.0609877560161,0
Veteran,M,36-50,White,55.39148031322034,14.78269918782986,D,40.89939642787359,-44.435774705916906,-26.007779385194794,1
Veteran,M,26-35,Black,-122.39170103575887,-35.871884741136704,A,71.56412197536363,82.99470583949463,89.88773739373555,0
No,Non-binary,26-35,White,173.65834083505572,52.420460426206475,C,92.33230762358268,29.707877842140896,-19.828998706366345,1
Non-Veteran,Female,51-65,Other,-35.55947638724557,-116.6386778361287,E,-101.96836222649112,-163.01144276388365,-48.34664872459305,1
No,Other,26-35,White,-128.26565034164992,39.547379742894925,D,-75.76785529478735,-63.89883568486726,-53.98751627183127,1
No,M,18-25,Hispanic,-246.31423203379268,-153.91572978201475,E,78.35457940988458,26.455360515956755,27.157286793210822,0
Non-Veteran,Other,65+,Asian,-116.3646382219721,-11.005893049664826,E,-24.940664329750856,76.80525920181717,98.65344983585925,1
Yes,Female,51-65,African American,-41.39779104474556,-13.696992637854022,A,84.69547503178454,-96.9791976473829,21.834594297963918,0
No,Other,36-50,Black,-80.80189029464293,-222.70152096843526,D,10.129183357336728,64.03502695922818,-12.41013273630496,0
Veteran,Male,26-35,White,29.53006920662615,-182.1150672108788,C,-90.48010951459851,178.12211805512584,126.27058258946788,1
No,M,18-25,Hispanic,1.48164654592028,19.542235009494124,D,210.8183780134349,-74.82369396373302,-112.54849911703984,0
Non-Veteran,M,26-35,Black,-118.65165753831197,21.418864893196158,A,69.85460532974611,-39.52569851131466,24.981552899244885,1
Veteran,F,65+,Other,15.528019804564016,36.973806814779,E,149.05173175004754,-140.67845136812912,-141.5151607601038,0
Non-Veteran,Other,65+,Hispanic,132.53065218538214,24.065722587058595,E,-140.9859180926344,136.6043567453182,-11.61662453523025,1
Yes,Other,36-50,White,75.16607107457456,25.044499350608625,B,13.42768313342414,12.512771817149796,76.46719570176852,0
Veteran,M,36-50,Hispanic,16.88515426823561,-124.50855539530168,E,-13.534656016482908,-161.3977827616684,-36.020836626292926,1
Non-Veteran,F,51-65,Black,-43.975864706481396,-62.97232584484477,D,-50.358681147833565,-106.02557076862225,-31.97902174692066,1
Non-Veteran,Other,36-50,Other,-161.42629747064535,82.930036444545,C,-151.7333576172658,-77.42820293780062,-170.26934432388384,1
Non-Veteran,Other,18-25,Hispanic,76.38786527210124,-36.072582278181244,B,-64.26634819726766,-39.66769467895924,163.83527540072694,1
Non-Veteran,Male,51-65,Other,17.39995916617931,148.73805979347478,A,-71.09152758839929,121.72965841839147,-15.208367747788795,0
Non-Veteran,Male,36-50,Hispanic,117.86810929370537,36.07849957109042,C,157.9488458617764,103.11625328591046,192.9141224774161,0
Veteran,M,26-35,Black,242.5574809565311,21.13258945243888,C,-81.81638704411709,6.519310368306853,-9.067831074660594,0
No,Male,51-65,Black,-112.79067747141328,29.88363813872197,B,-106.05931107313353,-21.34246709694038,47.29423552082409,0
Veteran,M,51-65,White,-45.29614972376766,26.924580845896063,C,-19.34938600195087,16.13630973574645,108.40923861895877,1
No,Non-binary,36-50,Hispanic,147.0151876547408,36.05635809979063,A,-79.64663708720377,65.33666793170863,76.88502033280307,1
Veteran,M,51-65,Other,49.09975936185898,-45.659505036211954,A,63.634123837270806,-204.5948250662621,240.98768202073356,0
No,F,26-35,Hispanic,-6.5599090345343765,-72.18923484847592,D,-20.323873799064394,63.68907790072098,46.458179412895696,1
No,M,18-25,Hispanic,-13.000300500878199,229.48012110150037,A,-61.59863979548098,-20.69601430484224,136.83880276618325,1
Non-Veteran,Male,26-35,Black,12.448430355217567,110.24022580092631,B,-34.60228186497261,23.598165913234528,-54.52640947065254,1
Yes,Other,36-50,African American,-142.16367726375887,38.461767027414055,B,149.84564273608208,49.94696603152612,39.59383571619897,0
Yes,Non-binary,65+,Black,210.53497741513692,-43.55111910872834,D,-110.6617718456921,-80.81461436387578,142.82211035766423,1
Non-Veteran,Male,51-65,White,17.32546167720377,-77.66761672547118,E,222.06900563591404,93.23925961363197,-68.50742841853106,1
Yes,Male,36-50,Asian,93.10228185914123,161.81380916735154,C,-98.98256560631732,-31.682304031848684,57.45524117040885,1
Yes,Male,26-35,White,116.42192080457971,90.73515195379082,C,107.2453610545238,121.32935642660773,11.609746467742328,0
Non-Veteran,Non-binary,65+,Hispanic,65.22108917330726,-255.8538192468294,E,86.12218247958083,-74.56703874096561,80.0769506153032,1
Yes,Non-binary,26-35,Black,-25.28836222774332,-28.78514951675633,D,41.366325541663635,-21.353846447914517,-45.31672198789946,1
Yes,Male,65+,Hispanic,51.144294142860566,-62.657244905464594,D,-100.81573559446144,-75.7022366118601,114.09195105012957,0
Non-Veteran,Other,36-50,African American,-2.8863023986899012,-16.373457336895836,A,0.867231905806871,62.32025101851551,80.88677542959225,0
Non-Veteran,Other,36-50,White,-109.88135781925514,165.3999060915193,C,40.79590985576355,-1.8533385805608895,-183.6052700382261,0
No,F,36-50,Asian,13.038569322720633,-40.60786951047158,A,-84.04987213292063,-164.151355050059,95.39202875934897,1
Veteran,F,51-65,Other,-322.33770035112735,166.51312338304655,D,18.819998776399196,127.62109058106232,153.040783485585,0
Veteran,F,26-35,Hispanic,7.585605289830684,142.75307242014836,B,-101.0261126510219,-225.1278467178843,-125.41209444951433,1
No,M,51-65,Black,-38.94752720898767,70.57216558640721,D,-75.09073331558926,1.0081183084632497,38.01820916879033,1
Veteran,M,65+,Hispanic,87.91364158504514,-118.58598801830425,B,-66.53026000073785,71.33233241876404,83.81381966053388,1
Non-Veteran,Other,36-50,Hispanic,77.39999940644834,70.392569431537,D,55.06843561989532,-45.53743143428364,112.17251402630477,1
Non-Veteran,Male,65+,Asian,-10.58940508420286,43.79050462414207,D,-52.1365525010677,80.21650262281995,37.38720482312497,1
No,M,65+,Black,32.003791309162665,47.26252968923082,A,-41.74925015639476,69.34374684097565,-142.825387700274,0
Yes,Non-binary,18-25,Other,42.430504124381876,-50.67335838502836,B,-141.42773600797415,-19.5141852242978,-17.450849010883267,1
No,F,51-65,Asian,-48.5409622824374,-110.52308160661197,E,-101.80491741973545,84.38487043457444,1.9763679289257499,1
Veteran,F,36-50,African American,54.10107124177519,3.873076913176458,A,-162.8618340619337,141.19467751794988,-88.85771562529801,0
No,Female,65+,Other,-73.37848349490844,221.81155249988745,B,52.144922014420914,-128.65097837072693,14.833671489326495,0
Veteran,F,26-35,Asian,188.6786344593599,-9.4605924843243,E,-25.96338090869556,-41.70861375999802,-276.56687521661036,1
Yes,Female,36-50,Asian,-151.5746400249467,2.4879957521127984,D,-110.57750245248845,44.66967797154314,-42.07953589680453,1
Non-Veteran,Male,18-25,White,-22.60839534182528,10.119733999217754,E,142.939691700553,25.755294624969416,9.632982210860519,0
Yes,Female,65+,Other,105.9591533392101,-141.8641170120708,A,-144.70594876256266,-80.97706671465235,130.59988071148638,1
Veteran,Male,36-50,Other,-41.63083803095992,100.94706546002412,D,-217.93213879420983,38.21538559086986,-206.89446027216346,1
Veteran,M,51-65,Other,-1.0155721560035822,-97.86788319602651,B,-184.36335649928765,41.90027246501008,72.64144969082683,0
Non-Veteran,Non-binary,65+,Hispanic,-8.224818496840228,-12.656839419127841,D,-103.6619928218,-270.1676048997659,14.241838981591737,1
Non-Veteran,F,18-25,Asian,179.74572710603783,2.126038833466098,D,71.70684964384701,-122.16655480964131,-29.35802605465314,1
Veteran,M,36-50,White,219.1051104986032,-26.023923502195416,C,104.98142900104096,45.727574530125054,-111.21969559508804,1
Non-Veteran,Non-binary,36-50,Asian,-262.0390029136106,-23.943478417550786,B,-115.04999374749319,5.726736798053949,202.6074128093592,1
Yes,Other,51-65,Black,99.75420764133389,3.488965504195854,A,-40.051425723722275,-17.667860460824443,165.67609060555728,1
Non-Veteran,M,65+,White,-74.9430083203855,-25.89086310011109,C,-238.22684991071225,-97.8316961839778,-115.10190059667629,0
Veteran,Other,18-25,Black,111.53872585820184,130.7827075264257,B,123.30132307144999,85.4676999964639,-107.93442074673736,1
Veteran,F,26-35,White,34.93099349839544,-49.341854371055575,B,-61.840284102910125,-21.427058746004672,125.44233444642134,0
Yes,Male,65+,White,-114.20199603915178,36.184099736393684,D,-129.77414807509095,-76.44779700371451,76.39103488677814,0
Veteran,Other,26-35,Hispanic,-38.7689236469243,42.45990257507447,B,-226.2398662579213,258.61792796366484,-80.67279976942,1
No,Non-binary,18-25,Black,-71.3233148187916,94.6598211782645,D,257.4745969882767,48.27810007738283,12.45132688213892,0
Veteran,F,36-50,Other,-15.12664490647064,70.90429663843865,D,135.43809738145137,-123.73935507361745,-56.85327638302519,1
Veteran,Other,36-50,African American,12.129792966317243,-15.737368718804454,D,-116.96361657368566,-16.709027675127643,-24.266385551032403,1
No,Other,18-25,Other,-25.58327611892514,51.34295646068959,D,46.87358464510649,39.27125133307826,18.707299964005664,0
Non-Veteran,Non-binary,18-25,White,-112.61628857604254,-14.764479210943696,D,-18.682160914813785,15.438783513619281,-30.59174954000823,1
Yes,F,51-65,African American,34.205568720756276,-72.49912570823794,C,-17.825627204186638,-56.3241539471185,48.32063200101316,0
No,Non-binary,18-25,White,-70.57350088533943,104.9831287093263,A,-233.72859217529674,11.671229280962724,-22.987493839023525,0
Yes,F,51-65,Asian,-25.633073023859136,-18.223918744457233,A,-60.10094942584029,-15.868048387497,40.56369431567114,1
Yes,Other,65+,Asian,-128.8804872807653,-107.61156169139663,A,75.72245795453213,-24.894544064543947,75.5091138117994,0
No,Other,26-35,Asian,17.412622457451135,66.22667740272811,E,-30.28485418304262,2.2098433420954136,-96.67931246271498,0
Non-Veteran,Male,65+,White,-55.44188418319494,105.73601083810449,B,93.4967651181626,18.157019502420564,71.45509732753196,0
Veteran,F,26-35,Hispanic,-91.6575938145763,-52.82481698378854,E,-123.66418798576304,54.60135783510969,-13.835794864226925,1
Non-Veteran,Female,36-50,African American,-62.038131767820545,-222.83470445094432,E,-62.25182761981678,-99.30787357412217,-120.70765352674124,1
Veteran,Other,36-50,African American,-86.27406618363649,-236.63181328748024,E,64.09951010694942,-118.55623747445621,75.93335212876575,1
Non-Veteran,Female,18-25,Hispanic,-68.04968046325904,-95.1729650340003,C,-12.238473361921537,-128.50448951303625,-91.76192325394801,1
No,Other,36-50,Black,-125.73914041821676,114.0821315178977,D,115.09526818580657,31.928917698718458,105.21144719004647,1
Non-Veteran,F,18-25,Hispanic,-211.3883972513692,104.09527570534219,A,70.81649996693528,-92.87073546467656,-28.17263479841175,1
Veteran,Non-binary,51-65,Other,-51.664950604657065,-74.48476674179997,B,86.88707787599711,21.065678146326082,71.17648451751684,0
No,Non-binary,36-50,African American,85.20942275285485,13.793995071563048,E,102.78644742765776,-138.41740060965668,-300.1868812561283,1
Non-Veteran,Female,18-25,Black,28.016980700435006,29.570949955663835,B,53.39747168882927,37.24301665962748,104.6006443449865,1
Yes,M,51-65,Asian,-2.349639202567605,-166.95461043469567,B,-140.22590991143215,-42.17040347554371,-45.473899924178575,0
Non-Veteran,Female,51-65,Other,144.66378319231615,-36.33254400096158,A,-115.40395349716721,-99.83433590826942,11.674121817214255,0
Non-Veteran,Male,26-35,African American,-6.2775392975636555,99.50506938539901,B,-12.85276726316047,64.87272128609123,84.51527960017103,1
No,Non-binary,51-65,Black,-171.68786986192532,48.762393550126895,A,-27.462599193726273,60.71091819069305,-97.17566428264017,0
No,Other,51-65,African American,-57.30897595228787,2.4985016845922288,D,-6.9678404528438955,-56.711230971922056,35.441795116568905,0
No,Male,26-35,African American,31.366333067914542,93.43229897796908,C,117.11946629878933,59.61457628809771,26.631011568096525,1
Yes,Other,18-25,Black,-16.801483280293645,0.3204421055690111,E,230.35391767092443,183.80652239803246,-54.52333059188522,0
Non-Veteran,M,26-35,Asian,-48.58763152975449,-41.73444659461058,D,-205.72536704288845,97.16621669350127,-112.5945878856857,1
Non-Veteran,Male,65+,African American,102.42696971101077,-94.52099284092176,E,207.91877870889178,-173.4653651335724,-151.22374577076363,1
Non-Veteran,Female,18-25,Asian,-224.69746941595136,-24.96654191559182,E,-122.48686532129285,-29.36742666542785,93.7033550910291,1
Yes,Female,65+,Other,33.44406479548672,107.28229654385638,A,-32.57203997314086,106.33911376059362,-64.27363731022645,1
Non-Veteran,Non-binary,26-35,Asian,132.29315941393398,4.627634550345711,A,-64.44898653891667,-87.87897711494051,-76.67095180787051,1
Veteran,Other,51-65,Black,-39.22835175787505,63.413852838565695,D,7.936969876053522,-46.73218361076108,-3.179907274587565,0
Non-Veteran,Other,26-35,White,52.072405380026346,37.41115165419772,D,-1.9008390009609917,142.0105705049817,190.24617115882862,1
Yes,Non-binary,65+,African American,82.05761093493986,-33.56419095695823,B,-54.96913139289488,-18.100598821467006,-130.86651968834107,0
Veteran,F,65+,Hispanic,-10.177264246878002,-75.30708020612042,D,74.90615913805495,58.29082089950249,80.09445500160462,1
No,Non-binary,18-25,Hispanic,-71.83848419629304,107.27390232906909,B,28.970182567364983,189.07454454913426,325.6060083606998,0
Veteran,Non-binary,36-50,Hispanic,-19.18389923875708,101.16429611522975,C,-124.66491402455011,71.711819551868,196.7713569941587,1
Non-Veteran,M,65+,White,-70.97322511719113,-113.17469598857288,E,28.774416043163647,-80.5525866796749,146.32138130596573,1
No,F,36-50,African American,56.12795225556142,-105.62481987719158,B,33.0078206815018,-118.58531404032232,20.095979363935513,0
