sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Bisexual,D,-34.15124502362959,B,-63.10072668111951,-2.9684894248260765,10.866920747237891,C,64.76074856728043,C,1
Bisexual,C,-291.622232110477,E,27.79708261001582,-298.43697981109,26.479955940134765,C,24.137914792724857,C,1
Other,A,-155.75202908307404,C,64.21040139495634,175.1955996413037,-63.153844881269386,B,6.961899872223485,E,0
Heterosexual,D,1.4996748989245552,D,46.12120814942005,-235.87706655376536,-83.84607957164295,B,118.10188309333974,A,1
Heterosexual,B,-38.67079146736702,B,-50.934091797807454,-93.03324549197843,138.39067369657712,D,85.51136886130232,B,0
Bisexual,D,5.884834174767072,D,33.902398989870356,-211.14141437574983,96.4773508920597,A,-89.63779458140928,C,1
Bisexual,C,100.1240172091527,B,-173.02845459576247,-122.5736125186241,151.72044471994877,A,0.15299802855749345,C,0
Bisexual,E,81.534769594162,C,246.35896706275102,-33.62628818530268,-49.27207390261526,D,-122.41220926677615,D,0
Other,A,76.28366063525134,E,-102.25680381799363,-60.52348046223026,148.20529170828752,D,-41.640915982063355,A,0
Other,B,-18.625748119303452,E,107.4247124673061,52.74859785829712,-12.322548911716833,A,-57.52311514531303,E,1
Other,B,55.1521637893825,C,-98.47213181519406,-100.53699263291884,110.32146443960092,D,58.257242431585254,A,1
Bisexual,C,66.6127809334306,E,116.00821312819387,-37.46196169074819,-37.48842706379483,D,-17.61142266670521,C,0
Bisexual,B,-113.79768043106822,C,87.96090355121923,-64.08255404036812,-109.78951991312233,E,38.21449301995503,D,0
Bisexual,E,-48.68338713170376,E,46.68320562652134,-200.20689003314982,157.52661687761602,E,52.43708171737899,C,0
Other,A,-114.07000321981538,A,59.01821537453089,-277.9347017729162,51.01161414859992,D,-177.6469880115297,D,1
Heterosexual,C,104.42988819059397,C,224.38864813470337,95.89807082597362,17.669561687031113,D,-36.28683938510889,B,1
Homosexual,A,-61.98060310021353,C,20.657213098413745,-17.916538393696104,-57.42815032288851,B,80.55610119647106,A,0
Bisexual,C,-40.48235248928261,E,-126.19864561140102,36.96547222084665,39.934646049393464,D,-211.1936460061306,C,1
Heterosexual,A,22.892277915988764,B,92.57026305386029,-12.835857922144744,247.21062836190478,A,-48.5348332471055,A,0
Other,C,-132.547930094969,A,168.0463790508972,11.171410422506604,13.569816904949658,A,39.45118340580281,D,0
Heterosexual,E,-96.15858971565436,C,-6.85606063339455,136.87857914457797,-25.476320807407,D,-121.16349125523777,B,1
Homosexual,A,91.31534979859136,E,197.72217008344953,62.95931244838886,-21.6737302057681,B,-28.24450051792244,D,0
Other,B,-134.48593823614885,B,-10.827349459613039,10.832549548679737,99.37230700920836,C,39.87477641122326,B,0
Heterosexual,A,1.6297325958508329,A,-27.719094643937574,-102.55637868767906,54.835476457137254,E,-15.0820283399689,D,1
Homosexual,D,-83.92640695243104,E,35.160570141239745,-66.37245797896003,19.941997241291674,B,-101.37894851855013,E,0
Heterosexual,C,-156.78898215130403,D,-88.19949545872994,-18.97762684631671,148.63535931475715,D,-71.14229125228934,E,0
Heterosexual,D,213.44249740490454,D,61.86831628090822,-68.73662377402997,9.064637630070312,B,-58.98827089906976,E,0
Bisexual,D,-103.75309313815595,D,134.08687662414596,96.36172176366945,25.818671207993837,A,-17.526830838407907,A,0
Other,D,65.75171437378516,C,-56.472130900242654,-9.654476096920517,-199.94406314013818,C,35.46728658434577,C,0
Heterosexual,B,70.52611055651906,E,-9.263422350906152,-59.716839629057816,-61.50501187866085,C,-77.78950377230206,D,1
Heterosexual,C,11.399618713575855,B,-138.34183099980388,-18.101236043972175,-54.422169749217396,C,-79.93949202515248,B,0
Bisexual,C,-97.75637177672803,E,-0.0307623314884418,106.95437194722035,127.17692186530782,E,30.09341216898862,B,0
Heterosexual,E,80.90331461113203,E,-17.26178922760345,-8.00199731976174,-110.55588440111192,C,-107.09943560400322,D,1
Other,E,25.214017754599404,C,24.812090583234735,120.7115661334642,53.91363917647573,B,187.85903388285055,B,0
Homosexual,D,51.29245160601774,A,-110.17568383092906,32.162569501698144,43.00470044988259,C,13.381986857564995,D,0
Bisexual,B,13.586534928718292,E,8.83033656061802,-1.4071555179556756,40.18616963645037,B,-23.744486493475794,C,0
Heterosexual,C,-32.57837639506344,E,35.0635538778066,79.2357260752455,50.490848246346665,E,-68.79718528301683,C,1
Heterosexual,C,69.8106350971093,A,101.33078562140672,-160.55769303039236,0.09092211173835822,E,95.31235764177262,A,0
Other,B,17.298382302074078,D,-30.071163204326663,63.65142113175067,40.308784786473,B,-72.3588303376518,B,1
Bisexual,D,42.824241212856776,E,-14.54072285641782,-115.09719332186133,-177.15161177288303,B,-248.21108536800676,E,0
Heterosexual,D,23.66050600306589,E,-28.02052950084515,-25.05800976288436,-41.59494867432644,E,152.4771543200674,B,1
Heterosexual,B,-47.19385912084434,D,11.582163893305452,-106.02489942488145,32.30275411374778,A,-83.01571474299023,C,1
Bisexual,C,-99.87842716592019,A,28.467029815450378,46.04059053204744,-101.45307397695595,E,34.93354222423339,D,0
Other,B,-172.98761939394552,B,44.57187304166438,14.60363003613666,-14.23767365616428,C,-142.51154934532386,D,1
Other,E,150.66766974487405,E,125.15149702937047,52.57727047993568,55.09194799251998,C,240.55336927720666,C,1
Bisexual,C,149.05271898555918,B,-210.763767800467,-103.7853914125861,-71.50635661784344,B,-218.50899242440204,B,1
Bisexual,B,-146.4412559964359,C,23.290607203592756,-4.429986169977912,11.31142764461108,D,-90.74091347274506,D,1
Heterosexual,B,-15.623943619188255,B,-20.492520657052996,-23.719873425494697,-88.96109187723599,A,182.9970397736942,C,1
Heterosexual,D,67.22180034968991,A,-65.56194888589513,75.25523434067337,-46.2194916487609,A,4.806828977379959,D,0
Other,E,-93.66827986031106,B,-49.26434909520986,83.53174856400474,304.1950423947474,C,-43.07629127257453,B,0
Bisexual,C,12.826842993373614,E,-17.644353671313986,-34.258213323341586,-143.01224582601526,A,-60.0505396399723,C,0
Other,C,7.671248939831483,D,-0.17492119951358373,-61.895318138130584,-140.7444908500909,B,58.59755467853751,B,1
Bisexual,A,-104.16513997735923,B,-90.04137663287383,-91.15733206277386,26.583393565007636,C,-41.47696404758066,B,1
Heterosexual,C,-82.29725625109539,A,-100.27111650424645,-90.97015451803426,-214.3097248447336,E,12.740072524401306,E,1
Homosexual,D,-67.90559319403843,E,68.49218340995753,-86.99173051682946,-151.14281198989897,A,85.78484642180716,D,0
Heterosexual,C,71.33193055615943,D,-46.051814590030396,4.877001243593717,-130.8068163361047,A,17.122740944671456,B,1
Bisexual,B,-97.29560321820465,C,-67.07193805140915,-83.13799747910575,-95.7041766692836,C,-105.41054087999508,B,0
Homosexual,E,98.32271190472397,C,14.291292351896152,-237.6798918801458,-185.04025272962812,B,86.42190255965377,A,0
Other,D,41.310965676779425,D,104.25528896386278,80.77111653798316,-120.42350362987347,A,-3.968679036931662,A,0
Other,B,-165.361270794751,C,-24.8953063148544,-103.17171497789575,-100.30601293043043,A,-35.96353942577053,E,0
Homosexual,B,-12.376868084628361,E,-71.09071608466668,-57.10665136702575,30.07556249137785,D,88.72473001489826,D,1
Heterosexual,B,-5.757695783873394,E,27.04413153533252,33.75926681750787,-42.82368238984234,E,69.4474081804651,E,0
Other,A,61.317724462975086,E,-101.46309142555646,47.54771116478302,125.32580375174969,E,-39.52657565941261,B,1
Homosexual,B,20.015721215154766,C,95.88069149260225,-239.9745793368936,-34.86528273254726,C,247.3898774541597,C,1
Heterosexual,A,186.34579700483204,E,-83.49368823046692,-184.3098907682861,-57.49769174861725,A,112.56759183500374,E,1
Heterosexual,C,-55.63391310307374,E,83.28114937520814,31.969903548335353,50.0612884181729,B,65.41825028233582,B,0
Heterosexual,E,166.54497782085255,D,-75.64070055294195,89.96431035546188,-17.083354513028826,D,83.41098664798167,C,1
Bisexual,B,-130.86303994708558,A,-85.52952338086662,-46.79540942506805,199.34388673445557,E,-113.11616147444239,D,1
Heterosexual,E,1.1129764758522696,E,-75.16618956711734,30.179600010258234,-19.272583898691348,E,-68.72830178951176,C,0
Heterosexual,E,-77.94621936237587,B,24.2669098821478,-102.24180701054055,-61.1594627861432,C,68.42079253640871,A,1
Bisexual,E,-29.97698718442691,E,-8.474124550716656,-87.74751061491814,87.24374534077558,B,41.60171716325313,D,0
Homosexual,A,-15.277380722256034,A,43.30170855997232,25.403797102603203,118.72579764044819,B,-126.74484455441011,E,0
Bisexual,A,-43.40066689990691,B,123.03304319564326,-86.41258441679814,47.828684722671305,B,-26.825807134625546,E,0
Homosexual,D,-66.19759058240696,A,9.8317570770733,-54.1407505314252,-26.231447430655702,E,24.35736924483599,A,0
Homosexual,A,-130.6880252378669,C,-106.38630161784224,-41.36975847140211,-92.40019464868769,D,114.20977067020064,B,1
Bisexual,C,-282.336091941359,C,67.68202991632047,36.735493507038356,-86.38649505076927,A,-142.21419735801263,A,0
Homosexual,A,57.559075174387374,A,-186.29768469828247,92.22948486237142,133.05451030991392,E,-41.21796995041355,C,1
Other,B,-61.52440936192335,A,-156.75476292285936,-111.0757002241178,18.19014647993548,E,74.02057387631915,A,1
Other,C,-221.2371920910016,C,-37.99432166487116,-126.64465244211422,25.567010702584092,D,125.49204899417398,C,1
Bisexual,C,-88.02806021482792,D,20.848984651636606,44.42152241465954,-299.2736658561001,E,174.95957261147012,A,1
Homosexual,D,-5.3931005845735305,E,4.073929104564666,20.25184851435793,-45.6589449264612,C,59.95674065776498,D,0
Other,A,-71.89486135281999,A,168.74004291154196,29.789734404546643,26.983527449193385,C,14.037131477726511,C,1
Bisexual,B,-114.0101719781944,D,-35.43669215031562,49.70977042972976,140.68424236672027,C,8.501213089690433,A,0
Homosexual,E,102.05373837510055,A,-33.62002258143445,63.438123592398,-41.444414707667256,D,10.210609064039774,E,1
Homosexual,A,-83.34685473853331,A,-224.97667245554734,220.13550633002725,59.209749083160744,C,75.49677865899628,B,1
Homosexual,E,199.46943255069502,B,-16.030349022668357,-25.93008637091089,227.14570631053013,A,63.01577775156761,A,0
Homosexual,E,72.29158731324932,E,14.001218842468136,79.67347770483208,-114.6503877354619,C,-146.82749638758844,D,1
Other,E,85.46817794528343,D,-141.984266247256,141.65271208337327,-169.0170217082896,B,142.65996948374848,E,0
Homosexual,C,-15.283762273449822,E,63.571462726727646,-44.11913440517453,4.532127777655969,D,51.29751642758683,C,1
Homosexual,B,-75.70912974904859,D,-40.58845523185031,-44.696261403316704,277.2876385304274,D,-137.87721379150778,B,0
Heterosexual,C,6.571988576231089,C,-216.52621149560835,15.782503831143051,-156.6279510091385,A,33.83875970398586,D,1
Other,E,-100.30228053850072,B,30.2537676055773,115.30406320725565,-52.70872975392737,C,-24.623580095157426,B,0
Homosexual,C,37.22064839837259,D,-52.38450202631879,77.72018364956412,-24.28898680592691,D,141.25757961082647,B,1
Other,D,-129.14201825381468,E,118.4517819122285,-34.80785847926004,8.859175221186758,E,44.69003428582143,A,0
Heterosexual,A,-59.4600654596155,E,81.16389000328343,-189.9169286336544,57.00984168670497,D,-82.49063039770716,A,1
Heterosexual,B,70.0359731512074,B,-60.809516059631264,6.9978605805905785,-18.645447681639695,C,-17.80517132179349,B,1
Bisexual,D,326.3399107627473,A,-7.447558950496927,75.60989079457107,187.9706261715842,C,32.073815452010926,C,0
Homosexual,B,58.802143598764424,D,-35.00526269757251,-70.64546471711101,45.482132804417766,A,-110.39493573438095,B,1
Other,B,141.87243484736746,C,-173.28925898286772,-21.916916249618993,-34.111750236283314,B,-124.23630640433913,E,0
Heterosexual,E,-163.69714790191892,C,26.428962169773634,78.5252774381396,-8.84887227157295,C,-60.66377389298429,A,1
Other,C,-2.810054817107072,E,-101.7533261200974,-54.54715879529988,-47.41180004770489,C,194.0994001514814,D,1
Homosexual,D,-19.018667381454115,C,37.68331921182136,75.11750772558234,122.22000165356452,A,152.8057875700297,A,1
Other,D,8.367930850470385,E,-134.54972744745976,-126.38141911229211,-23.913664818051213,A,-26.440726819134834,C,0
Heterosexual,D,1.721899614283795,C,6.923977645666494,-94.36493552363771,54.765533748054516,C,-37.97007328551726,E,1
Bisexual,D,-28.229282991149233,E,60.4280156176479,-73.36820149588847,83.53983294978624,D,-91.77696265072076,A,0
Other,D,72.9953532557966,E,-63.84809729149716,-105.36712682981937,79.86111360846186,E,133.6187053181279,E,0
Heterosexual,C,-104.64193739106929,E,6.296723166364067,-82.0544359672266,36.58666901828865,D,-200.7500339998061,C,1
Other,E,95.68209891639101,A,85.44722965390787,24.425392335324233,4.844095778812024,A,-82.07788720354168,E,0
Other,E,22.573972555123518,A,9.28139955972763,-104.30520215480279,60.4944985094839,A,170.6216152474822,A,1
Other,D,7.574586291695614,B,64.3760383698874,37.82024847074098,-89.76932789088768,B,28.042302455451345,B,1
Other,D,19.780970708049857,D,-81.3644841700358,66.06180961154435,-200.46780992401315,D,-58.34538884989797,E,1
Heterosexual,E,2.116970894864871,E,-212.05913368258788,7.459981065895721,24.506293940005552,D,-49.40341895331218,E,0
Homosexual,A,-3.5432202806982254,B,125.79967231347366,24.979803565767895,-33.36649854202394,D,26.271070461513947,E,1
Heterosexual,A,27.069893484461804,E,-54.11089643358049,16.538174315662722,138.4542160642979,A,36.68934500229522,A,1
Other,B,-64.09714005951838,E,178.98121771290144,-128.0127272548372,14.64346947323802,A,-43.679307023523414,E,1
Homosexual,A,-15.325424553881694,A,-62.009050747147,140.28967433427877,-107.57438389390398,E,118.78907339450984,D,0
Heterosexual,D,143.13882589283023,D,-1.9492336684926121,16.737771392427767,6.950672093234045,D,195.05861027282407,D,0
Other,C,53.07041523586686,B,-167.613184476167,97.15770488945525,18.570938150329187,B,130.5493149199299,E,0
Heterosexual,C,26.092450515907302,E,-13.063839240164773,6.444443415587357,109.45095423008667,A,-13.105979033318249,B,1
Other,C,-53.849126852579,D,-63.07394965550973,-78.08478406574025,-119.09476043621355,B,228.15356432391013,B,1
Other,B,14.449855543904752,A,-116.55196314444551,191.11623119167984,49.24156731782506,D,-118.68932179296038,E,0
Homosexual,E,-82.62749818694861,E,-48.92451021405424,71.3999221695481,22.23852689820917,C,-81.81671188854843,D,0
Bisexual,E,88.33806571758974,C,128.83189296420576,-33.37467214948825,-5.411568041586077,B,-211.9937679726961,E,0
Heterosexual,C,35.36638000630226,C,3.962869949728219,16.59983616880586,57.461805234946574,B,37.01474246288528,E,0
Other,D,124.59424872656851,B,-162.2975650391321,-8.427257213178398,112.220858782247,E,104.98971027381059,B,0
Homosexual,E,-111.99455547075661,A,-224.3483381164825,15.366546439326276,-90.09935681117496,A,-193.01201496813815,D,1
Other,C,12.762353350624075,E,59.61122190532334,69.15924144611688,41.57894429706911,B,8.96484185825237,D,1
Other,D,11.506114034102627,E,6.670835589327104,-29.08494632085608,113.08884722450563,B,-17.914531938520497,B,0
Homosexual,B,-131.0395160365395,E,-246.62557837709986,-137.5883399917661,28.266507931385792,A,-102.52212096798054,B,0
Other,C,-169.91476183013543,C,35.293933054533895,-26.655929096947258,-66.73170052535725,B,-27.667922066853873,E,0
Other,D,98.29165201601162,D,64.44119829502725,165.45541432340522,141.7400267553418,E,74.86811958185865,C,1
Homosexual,C,73.41680582071497,B,-206.904091137562,138.19660271649553,-6.562687928796803,E,70.20365549125584,D,0
Homosexual,D,-66.15855102433126,E,137.00919003986476,-49.01174286670074,28.445958542444945,E,-112.05691765068897,A,1
Heterosexual,B,133.86815302293968,B,-102.66727549371797,-2.9125506297395862,-50.596876318362185,E,-230.8762922458488,E,0
Heterosexual,B,-190.99099010341757,B,118.88171493040957,-103.55994463532954,46.02210288309017,A,134.43658793413982,A,0
Bisexual,C,-220.8072559937287,E,64.25066467809782,9.17308845873032,140.0031402821964,E,13.416213404679286,A,0
Homosexual,D,-25.23385115199649,E,-99.35401832845334,-102.01713830684737,-13.39872782345222,B,-88.75387276617724,C,1
Heterosexual,C,-69.70834536302259,A,10.636542288302762,158.99793124291404,-213.6726864697567,C,-97.70224212922902,D,1
Heterosexual,A,11.0070638224336,B,188.18831520711677,-55.522037874617666,-54.09020313095182,B,-121.4410534363811,E,0
Homosexual,E,159.1572053280536,B,-36.34231490498795,155.27001780919,84.73303888261803,C,3.317624362930449,B,0
Heterosexual,E,-32.54382650420919,D,-14.541008347476513,32.19183224260104,12.02438717943447,D,43.877349238196935,E,1
Heterosexual,A,45.18516499027931,C,-21.05050442760074,-95.2112725766355,10.7395335564393,E,-42.61874271744402,B,1
Bisexual,A,-71.89592849249125,B,-53.15969236764605,82.42580443687552,13.053747173892177,D,191.00980584881987,E,0
Other,B,149.27174054886117,A,-51.8310713562379,204.15879361578985,-37.4874640535775,A,122.70914287104138,A,0
Heterosexual,D,174.92155258453573,A,99.06368654871734,22.77628486612949,13.080931706507009,D,54.90733761185454,D,0
Heterosexual,A,-46.21066105863351,A,-56.48993524881183,-23.12523893284753,91.59706035318644,D,-103.73208387782273,C,1
Other,D,77.78255163253546,D,140.5685455182025,-34.29518131163497,172.26940410325807,E,71.9890151856176,B,1
Other,E,58.99369702535038,E,131.8307375843758,-162.10585680045358,211.82498987895565,C,69.65960874550954,C,1
Heterosexual,E,17.65578194884557,C,-100.51721339329171,191.43679561166388,142.20437200235662,B,68.78671336119483,A,1
Other,E,-52.78371943120317,D,-10.27322377271779,-31.190884249968697,-3.999165354090072,C,151.51123784224166,A,1
Bisexual,D,-1.9310376650045282,A,122.43125768644505,-147.63528135223018,-27.162053620792513,E,-188.22015150955184,D,0
Homosexual,A,-86.98465729625057,B,41.192395351395575,26.06347073723216,56.54479744030982,B,-159.39365909417086,A,1
Bisexual,B,-50.00811057182282,B,61.84912214718968,-32.01106530198848,-7.809780362123626,E,6.537881916791341,C,0
Homosexual,B,-27.73362304496149,C,214.25849839791294,-104.07867922903948,97.74472801772029,C,-76.9160321987662,D,1
Heterosexual,C,-185.73508521789057,C,-27.780875849798765,-12.89983835491598,-68.1806730086238,B,57.19442121450696,D,1
Heterosexual,B,102.71492687135854,E,15.054435056606714,41.556349676990784,164.96025924443776,A,-263.3478765878008,C,0
