civil_status,genero,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Married,Female,US,B,A,-149.80436076139395,-145.3036094610797,-154.5805431622262,82.61988307773728,B,64.31130841330159,B,C,1
Widowed,Other,US,C,A,66.28763197729867,-154.29702755617595,64.11484786806218,-43.680399248532936,A,79.07707352311184,D,C,0
Married,Male,UK,A,D,107.59591566966829,-81.95092655698743,-42.63568341714216,21.360507866757498,E,-115.00419899015438,B,D,0
Married,Male,Germany,D,A,-229.78758667978835,37.75436974810978,-52.92400929760208,-41.15863373262027,B,-8.032476302719713,B,B,0
Single,Other,US,C,A,10.816998800994247,78.24359928318565,9.848207028033649,-38.602778823271024,C,53.54544583088736,D,A,0
Single,Female,US,D,C,-116.21107978499361,-1.719300839397528,216.1944035254495,27.916554563090916,B,4.260585678405978,A,D,1
Divorced,Other,US,B,A,-19.798339250419957,142.78515958586792,-12.964729137404712,-91.0788893769463,D,-26.718077792927375,E,A,1
Single,Female,Mexico,A,A,-19.977004861550736,4.024311985798715,136.8990062155073,53.59402336933924,C,21.437670821290872,C,B,0
Widowed,Male,US,C,A,79.98656207948783,-108.7857286695549,-67.48181817103367,-42.633027236135604,B,137.7951115253718,B,E,0
Divorced,M,Mexico,A,D,-240.14125729779204,-63.989157116946075,-1.46757948397216,13.486682392024777,E,-15.599442528107838,A,E,0
Married,Female,Brazil,C,D,-141.2762049975993,73.89985474001783,-196.77327545348857,-32.88462480310949,D,-4.2358927148148995,C,B,1
Divorced,M,Other,E,E,-19.784810146033692,-32.92481890243822,-32.0941812366495,-87.66882984105278,A,52.666457847177654,B,B,1
Widowed,F,Germany,A,C,51.85350648587996,-70.58275604428111,1.1551952887867678,-37.81777144746953,A,82.73783036502277,D,C,1
Widowed,Non-binary,Mexico,D,A,25.338551374332006,-86.54891833834164,-44.07415918774111,-242.63203281947523,D,-17.83265731110885,A,E,0
Single,F,China,A,B,-195.7050988356771,90.57482297271441,-56.31503251758245,170.0277835675456,B,37.64188955802015,A,B,0
Single,Female,Other,E,C,-167.47023262808156,-171.55967890556312,-161.45073431326017,46.92255076304443,C,76.46499462584013,D,E,1
Divorced,Non-binary,Mexico,A,B,-87.67726059918917,122.66541560049349,-0.6797338333331772,136.25229654010155,E,-24.008082572114304,D,A,0
Married,M,UK,E,C,38.77622135102604,-37.342560607821795,-137.6692674601722,25.73981516440732,A,16.667863722619916,C,B,1
Widowed,Female,Mexico,C,A,39.56223435672537,-31.200445103742013,178.59979228531648,-7.423070167865243,C,-6.3384835056768285,C,E,0
Divorced,F,Germany,D,C,153.42852659596946,93.59524039111274,181.38349851833274,-85.33887420983736,D,-122.60733718611286,E,D,0
Single,Other,US,D,E,54.918031976782785,50.77090954284289,46.52025545475417,-12.43450414226777,E,96.08272382054577,E,C,0
Married,Other,US,E,A,24.24406010739406,78.46080587988993,-32.957695430739385,-17.460036418121117,C,60.37768697326907,B,C,1
Divorced,Other,Brazil,C,B,-38.72874756992123,-17.574077636930735,284.911721797469,-93.8066663283847,D,-67.60287305406838,A,C,0
Widowed,Non-binary,US,E,D,-170.4916231369705,39.965121284435845,-92.22948575458206,125.39532106676103,A,10.415007989742612,A,A,1
Married,F,Germany,A,E,-52.32919000716751,16.248641981992584,0.3626647501950072,64.31368668634275,B,-25.4469917235689,E,E,0
Widowed,F,Mexico,C,E,-80.11315181972277,103.55824854370088,-16.798891737177495,-2.7036584214955046,A,17.72973138881631,E,A,1
Married,F,Germany,E,C,-53.465552746420265,77.75628599099255,-22.41505672932096,81.59563704015788,E,169.60751911794569,E,B,1
Widowed,Male,Germany,A,C,66.93715833631867,-229.31336282394952,-57.00426073422741,-52.93844213570728,C,75.48809582896928,E,E,0
Single,Male,India,D,A,53.6184030657182,-269.0074186484157,23.56583202912588,108.07070020748321,D,182.6286078306922,C,D,1
Married,Male,Mexico,C,D,1.2550059485711247,-0.7454511010672832,134.39115021038708,-99.38103934902325,C,-150.3384087394376,B,E,1
Divorced,M,Germany,A,A,-321.91659098005255,-94.52610151253887,31.806009763276105,60.77576197075534,E,76.70404293769073,C,E,1
Married,Other,Other,A,B,16.714786995383772,156.0533302780874,17.56025125969241,-107.88448454121986,C,-78.9013150992548,A,C,0
Married,Non-binary,Brazil,E,A,144.1636539390795,48.83281979864281,17.504026359624632,58.35842394137859,A,47.949465402230445,D,B,1
Divorced,Male,US,E,E,-126.41721344943659,39.56964008214632,-106.21659158470744,-75.98012251568547,C,-61.6879395417232,E,C,1
Single,F,Mexico,C,D,206.43322201616257,86.85679960492733,40.1386479095033,-30.865731659787983,E,-1.291340213560472,E,E,0
Married,Other,Other,D,B,159.4556635365959,-29.352737346391418,-139.96609511930487,37.72433763140046,D,-92.39774827918346,E,D,0
Single,Male,China,A,E,-24.67584238040929,-21.18258657869531,-45.53866781460017,-119.13451087379836,C,63.32187377516584,D,D,1
Divorced,Other,Brazil,E,D,-125.31641928442336,-180.1047645496106,77.38381058430292,91.32875930211212,E,-33.68856991528889,C,A,1
Divorced,Other,Germany,A,A,6.909697543225141,-73.12166906822934,-6.706107061670267,3.6627973604413473,C,-30.51200516280252,E,A,0
Widowed,F,Brazil,C,A,-41.21279498646661,16.62959592410337,33.302260000517556,37.35769243331009,E,-21.965560988488146,C,E,0
Single,F,Mexico,B,D,-126.56092058939474,-107.93505103786379,-77.8057723291485,-189.86120535217864,B,113.75459605169111,C,D,1
Widowed,Male,Other,D,D,20.45779467238809,-49.0702035600697,75.70193252640883,30.409893512989488,B,-24.381866360709964,A,C,1
Divorced,F,India,E,A,41.74228145577381,91.5026032131674,-117.73500226523677,-35.28799616881983,C,14.338384182168928,C,B,0
Married,Male,Germany,A,D,-109.85425375889075,-127.32245866867464,87.00360513858621,3.050271674456687,A,30.820498010696305,A,C,1
Married,M,Mexico,A,C,-52.52141138992982,-44.859944446909395,-62.23755767226162,183.5094261352666,C,113.8558880035171,D,B,1
Single,M,UK,D,B,0.17333856396603955,-55.70690850372091,57.12244089616678,25.960929865666323,A,-59.754171462787944,C,D,0
Married,Other,Germany,E,E,126.55050757971821,34.65771740700486,40.59782319145519,170.15643654183512,C,114.33684134338276,C,B,0
Single,Non-binary,China,C,D,-22.15522959413311,-85.4706398995522,-86.15679890857074,-7.063076701009447,A,56.8919766645346,B,B,0
Married,Other,Brazil,E,A,-130.49837193202575,-4.94577615849643,-122.50123987004365,176.56947176213268,A,78.75312165158313,B,E,1
Single,M,Mexico,C,C,-58.00136262715806,-12.692417211298363,-21.091862078687345,-113.86636281198253,E,-53.31109518828636,D,B,0
Married,Male,US,A,E,-77.32347799243247,-25.40918935699989,-92.13875096986584,95.26322416842423,A,-39.14687661184162,C,D,0
Divorced,Other,Mexico,D,E,11.081796191770874,176.22960050710884,-124.43611201385565,169.49097977128892,C,104.94425703290679,D,D,1
Single,Male,Mexico,D,A,-52.960596094906535,-107.31756294673363,-46.868835571078534,-107.01741884496752,D,-46.70554724165982,C,B,1
Divorced,Other,India,E,C,29.969722541246917,31.649378050046202,92.80501673522058,-16.09117553770761,D,-62.33908278652921,D,C,1
Divorced,Other,US,B,E,-63.61594612125909,-63.30356076158008,16.640660751166028,-28.273186975667063,C,52.96171626899348,C,A,1
Married,M,Germany,B,D,-202.14013830341813,58.14266368881522,-61.62188573993631,-30.30779540880488,E,-79.51980132048992,A,C,0
Married,Non-binary,UK,A,A,-81.78488575979745,-76.93153357233112,205.5630902334557,-11.260925586593906,B,55.42656363018291,E,B,0
Married,Other,US,B,B,-101.21189762584477,-18.147739834949046,-12.392404767828817,-120.39694168018914,E,-0.7892854102219268,D,C,0
Widowed,F,Mexico,B,C,-28.657215805749686,90.44662099636646,-164.55892131011623,-65.74385913291513,E,43.82080040155397,E,D,1
Married,Male,Germany,E,D,-102.42666047102531,-20.02954593227613,136.46177084803998,-251.99608341743763,D,-55.991896090365366,E,E,1
Widowed,F,Brazil,D,E,-22.193242921640397,169.80585566576863,127.5716636717386,9.418026603437863,D,-45.97999936263858,E,C,1
Single,F,Brazil,A,D,-20.421337663281385,130.6914412518347,-249.91563641139857,-183.5291183343757,B,-74.8092285966645,A,D,1
Married,Male,Germany,A,D,69.83836621940131,-0.7594738308747145,15.462787532211731,-77.96102017031757,C,-116.98128318752828,A,E,0
Widowed,Other,Brazil,C,C,-129.43847719478308,-89.03683899781598,143.90774826542864,172.52654411025185,E,7.84210233160781,C,C,1
Single,Other,Other,D,D,6.224240622230761,43.99033165757907,-2.9931537802413035,-62.42084725105631,E,-88.27459874408028,B,E,0
Divorced,Non-binary,Mexico,A,D,235.67183123255347,-28.71500808647075,163.910868421228,-5.682489106018034,B,-120.30878027053227,E,E,0
Widowed,Non-binary,Other,E,C,-194.46856427594784,83.30696191072579,46.9710894632209,20.269867156142425,D,-124.1774026096208,B,C,1
Widowed,Female,Germany,B,A,139.517863188591,139.56079620277347,-100.71989648275657,-135.25675849992746,E,-158.8698027945712,B,C,1
Divorced,Non-binary,Other,C,B,-90.28840372088361,-81.75485911526766,7.061506011781884,265.59053306611474,A,-237.97574375706216,A,E,0
Divorced,F,UK,C,A,-253.06439613768768,97.10385275432125,-63.021415550466656,92.13241421989336,B,-22.22853947059871,B,A,1
Single,Non-binary,Germany,B,E,-14.048984591705876,-112.97720641320043,-144.9227974438477,-139.14942046912444,A,-106.64118502869377,A,E,0
Divorced,Non-binary,US,E,D,-51.60731321432513,55.94701407769536,166.93519967037395,82.08539199668397,D,-0.707433994450358,E,B,1
Divorced,Male,Mexico,A,C,14.646789337672683,-91.23583716832553,100.31800045623191,-40.24058608870072,A,-26.081106322235115,D,A,1
Divorced,Non-binary,US,C,D,101.96103894550312,-135.74723963350482,113.34441343058938,51.58989465790166,D,-28.668131043440475,B,D,0
Single,M,China,E,B,-119.86897983818396,-110.18909604051426,-117.6364806909727,107.95222370892054,E,-39.042925530644254,A,B,1
Widowed,F,China,E,D,-6.871219057992439,66.32522755210509,36.085011272418505,55.59936565265144,B,77.93922710021933,A,C,1
Divorced,F,India,C,C,78.89526204754809,-31.094517752302586,-178.90246863265412,104.20735290957548,C,-56.297971636638536,B,C,1
Married,Male,US,B,B,109.85452984062216,-42.03800465498204,-144.62107269636212,10.519723313129578,E,-159.36565929546543,E,C,1
Single,Male,China,B,C,-20.001448600452246,-39.113823128618684,-31.39394232668964,104.12904643222201,D,63.6129608762677,D,A,1
Single,Other,UK,D,A,-138.2211242904775,55.88026776401788,110.3745423218646,169.39765497750014,B,-54.82311591606794,E,B,1
Married,F,US,A,E,-51.26301143548786,-36.09793426010992,85.53076602427292,18.113681535413924,A,66.10117043091907,C,E,1
Divorced,Male,Other,B,E,18.48195270687474,209.77555319716376,-204.55306174599664,-145.61171244142224,B,55.13372976553198,B,A,0
Widowed,Other,US,E,E,34.657337923938066,-82.04602007887067,-203.67128393158086,1.865546674728507,A,-44.7761840088155,C,D,1
Married,Other,Germany,A,D,161.84112446824403,-92.32676677524249,-68.88454675859208,-221.198593647451,C,-62.37137174170259,B,B,0
Single,F,Other,C,D,105.67272695594212,31.157163898117872,-4.202253215046073,-0.7997930343012805,D,33.40728218495166,D,A,0
Married,F,Mexico,D,A,47.44334177266356,23.690162056857307,-19.765002247405857,224.42965592826582,D,44.213940919993725,A,D,1
Married,Non-binary,Mexico,A,E,-72.4587601470062,50.131743573432566,-100.0331819772289,-8.375010451425183,D,-44.77973582985758,E,B,0
Single,Male,India,D,E,96.67731533619919,32.66342812441289,-9.516814054220758,47.93895608799149,E,55.63627049274565,B,D,1
Widowed,Non-binary,Other,B,C,36.58610836499238,174.68244466692113,-36.498023908894254,-22.385720474058758,A,-27.75329622377444,E,C,1
Widowed,Male,Mexico,E,D,140.06311613998832,0.45200489872877087,53.56461231926838,-58.6947043434036,B,-80.38254116796992,C,C,1
Single,M,Brazil,C,E,-143.6766484849656,-59.34071245407772,56.576755894491406,-36.29384990299268,C,137.6070584956827,C,D,0
Single,M,Germany,D,A,-27.337931482199572,-1.5526820367077725,-57.03626875695767,247.1262552568625,C,118.38445868865762,B,E,1
Married,M,Mexico,C,D,-13.82728687409511,6.801341259806022,-98.22744595652722,-31.786106162792503,A,187.5973700194383,D,E,1
Single,M,Mexico,C,C,23.92118728526342,139.12149412707805,-5.774332915605401,118.61608192566857,E,-17.564839136836643,C,B,0
Married,F,Germany,D,E,-52.145513524910804,-76.32858181812396,144.0006723982396,-61.914573037090015,B,39.51423861852819,A,E,0
Married,Male,Germany,B,B,-67.27212184177405,-91.9292560752781,54.977042476346895,-77.25291170960226,E,117.13730952711087,A,C,0
Single,Other,Germany,C,E,-236.77280282362534,-102.9663724323706,27.37760572743526,-51.360704092602504,B,41.03860730877303,B,D,1
Divorced,Other,Mexico,A,B,135.894504349967,58.763918721904616,91.37132421782292,-17.577065594797673,A,-21.262430674651554,D,D,0
Married,M,Mexico,E,A,-76.83536396297994,-108.14908000177515,24.317696921969727,29.079366596999595,C,-39.65298027690483,A,A,1
Widowed,M,Mexico,A,E,-32.0446067668856,-157.3318602016504,-120.60137659608665,-147.63114069429065,E,46.61125331661773,C,D,0
Widowed,F,China,E,A,-43.29852770891073,36.516878366159126,-51.44368665649556,43.95186446062817,C,188.03070962606995,E,D,0
Married,Female,Germany,E,A,-73.41893370126161,166.8004001292092,-37.32174521289316,25.29140134160608,C,161.1231592506802,D,E,1
Single,Non-binary,Germany,B,B,-33.953577188077986,8.834881252472556,83.38568670863586,74.27599284267474,C,-0.5214721270688717,B,D,1
Divorced,Female,Brazil,E,B,-29.52404457739302,6.72279973159251,-193.96003743632755,28.077771356644238,B,-15.125577805510298,B,D,1
Divorced,Male,UK,B,A,179.46207153972787,-142.06214283479096,91.0336451601797,-159.72628263681088,C,-1.483181664127555,C,C,0
Divorced,Other,China,D,D,-9.946323982471982,34.22891522626863,210.0971908937031,-30.014268521774852,D,6.400010828449878,B,E,0
Single,Male,US,A,D,-54.065906466017935,55.23015804582546,-150.91804929935756,-89.54035761794668,A,-164.68623324036955,B,B,1
Widowed,Non-binary,US,C,D,-58.82303248623446,-70.75901095003016,7.229767890750509,-142.31781457966818,B,76.41626990234246,A,D,1
Single,Female,India,C,E,-28.25251750153924,-75.89780206131726,-136.35496624388662,33.842506034415734,A,-69.56294175253232,A,B,0
Widowed,F,Other,A,A,10.796303899977602,17.5770252256026,45.17618980132736,-38.02082908373007,E,86.96373029658407,E,C,1
Widowed,F,Germany,C,A,-54.76300214647709,60.76273488913466,-6.9957852052067535,-79.27564760163088,B,49.446217920770444,C,A,0
Married,Male,UK,A,B,-18.02165121937418,93.32442138512744,1.2543469044000408,63.75985188886237,E,181.44988537461415,B,B,1
Married,Female,India,B,D,3.9028349662225272,61.949616754206694,160.95504463615825,99.75263238659775,C,-70.2462998877813,C,D,1
Married,M,Brazil,D,E,2.2692431523439507,51.656315386770146,-222.96880076575795,-21.760192451890852,B,-50.8277308217035,C,A,0
Married,Female,India,C,D,-21.846142782518765,-89.57181574950333,-219.6837731327304,-26.300831057830802,D,52.63053345220856,B,A,1
Divorced,Other,China,E,E,46.02731351425197,81.6166955786881,7.533044578772488,27.753401561700365,D,-79.04304841964166,C,B,1
Widowed,M,Other,B,A,132.0573997291336,8.115664801940385,13.583315088384214,9.013371510710469,A,-23.235373720287477,C,A,1
Widowed,Non-binary,US,B,E,-178.57585986412408,-91.47569197502246,-42.790144652667315,-107.97329798274176,E,84.19175988774138,C,A,1
Married,Male,US,C,C,-62.52191299054526,-34.58419837063588,107.58702349343132,-17.009618471180953,E,-71.69356760997483,D,A,0
Married,Non-binary,Mexico,C,D,32.51594688107688,120.45861593118829,59.250792931095276,200.43103499889864,D,79.69581425050288,C,D,0
Married,F,UK,A,D,82.84065199186298,-93.03820537888305,-61.48813664229243,101.5402296506079,E,-156.5957643930535,B,E,0
Single,Non-binary,Germany,C,E,130.21626092325036,214.12042747421808,-19.825852126601987,42.85135280432226,A,-15.903676726542166,A,E,1
Divorced,Male,US,D,E,46.10807442345505,18.17886984760298,85.52986484047445,-75.63579923893413,B,-120.32050917819623,A,D,0
Divorced,Non-binary,UK,B,A,-229.14392565818343,69.35025734787881,22.066372419403415,-10.79013855164883,A,81.17544043594674,E,E,0
Single,Non-binary,UK,B,B,57.81329821139053,51.841521186520424,177.96856845050772,-37.33059063543423,C,-42.457312328577636,A,C,1
Single,F,US,D,D,-81.68729265753065,74.10501121622313,63.06576906340771,-170.24202601924728,A,-113.44937159544608,D,B,1
Married,M,India,B,E,219.89143018574885,52.6714574772461,14.42465322154532,-191.87012605587688,A,73.98412162642065,C,D,1
Single,Female,Mexico,C,B,3.032738560208831,-106.31375936922878,64.67888561215463,136.22168774959718,D,18.077710830427556,D,B,0
Divorced,F,India,C,E,128.64218291425505,112.4040389383226,103.60392071825191,-18.30504555206197,B,-40.891923261230815,A,B,1
Single,Female,India,A,C,78.19523949109806,100.62664090830931,183.70179622531916,-70.25860792533943,D,112.97755297299221,D,E,1
Widowed,M,Other,E,B,-64.47564227580523,-79.0496616215835,137.49691362485635,115.90786733345217,C,190.7479487626384,D,A,0
Widowed,F,UK,B,E,12.657500868276255,29.65182127047567,-192.12288556601703,-32.554700746459986,C,169.73131294393514,C,A,1
Married,F,Germany,E,B,-38.8882062103919,-147.78562617691298,292.13835080399565,-127.630467397201,D,140.79151639127824,A,D,1
Divorced,Male,Brazil,A,E,111.67060401888568,80.01880664364353,41.28102088311489,-8.385827296714888,B,38.52143970796394,D,C,0
Widowed,Other,US,B,B,-23.87167998129455,-34.63467464747073,-29.980943751635515,7.3475095215713715,D,70.06923119980438,D,A,0
Married,Non-binary,Other,C,A,-47.66632154913555,63.63604539516581,22.1481428094626,-80.2714071537195,C,-57.90311351910229,E,A,1
Widowed,Female,UK,D,B,-31.29063073983739,54.40854973566274,71.78011630977127,-147.22003712843028,B,91.30164152083996,E,D,1
Widowed,Non-binary,India,A,B,45.9724641582097,-27.964622457475212,18.13958492184852,49.52614215268497,A,33.23811396563235,C,E,0
Widowed,Male,India,C,C,74.56213097161985,3.199528012682361,83.69503496376824,-45.773945885663416,A,-117.63403343033887,A,B,1
Widowed,M,India,B,D,30.418555875981085,-109.95562201010216,-0.7625563460764073,85.55649151422202,A,-106.458046489024,A,D,1
Widowed,Other,US,C,A,33.26581819099608,83.1285144543769,203.6859388073998,-85.89754057539515,A,-124.85874368490491,D,B,1
Single,M,UK,C,D,-34.218489144736076,7.995776876430641,210.57742698420716,32.2280728966969,B,6.799148657295083,C,A,0
Single,M,Other,A,E,90.19461473630433,-19.5841019863477,47.76669381875314,30.14118385070662,C,-6.583268835859311,A,E,0
Divorced,Female,US,A,B,-126.87183118009919,7.24051370439442,86.7372394222923,37.350868556525946,C,-200.84539650116682,B,A,1
