age_range,civil_status,Veteran,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
18-25,Single,Non-Veteran,Bisexual,A,B,46.9915892010132,23.526877552023066,A,A,C,9.601049314963372,-46.68245277450775,E,180.2535406553298,B,-105.18321991678772,185.18388240905222,-5.520410311456018,-151.62217040101297,1
18-25,Married,Non-Veteran,Homosexual,D,A,-38.04178099073822,-138.19133319905853,B,E,C,61.55367874152861,-53.744579991115046,E,166.05353740532047,D,42.59763785418805,123.18481068315974,-124.35849017737124,74.05137766206259,1
26-35,Divorced,Veteran,Homosexual,D,B,-63.75462250410065,12.652582559736448,B,A,C,-112.24581770290021,-117.60561240844858,C,74.61548643042546,E,-78.48219936648535,-62.64152646524437,-108.21645626454577,-51.34279417938383,1
26-35,Divorced,Veteran,Heterosexual,B,A,-2.9559447952657263,101.65455118898356,D,E,A,-6.5075165323025885,-49.06037016051435,E,-60.24884635653446,A,18.559703214788463,-20.02033216337631,186.5089065110189,-143.2134419409046,1
51-65,Single,No,Bisexual,D,B,-239.18996996760993,143.4587958851378,E,B,D,-20.499782778942194,55.65619735860531,B,-30.406304231669257,E,24.14931769231555,98.24889984007386,120.177436895869,-167.0401619219652,0
36-50,Single,Yes,Homosexual,B,A,156.71659139143264,-63.12302030865295,E,A,D,26.425763609127483,1.403010377570422,D,107.14585094695855,A,-131.2640732118912,81.88933869688373,19.505551951753766,-46.7825027146682,1
51-65,Divorced,Non-Veteran,Homosexual,A,B,108.49971538228573,-78.76555724779844,D,A,C,-49.15831024549459,108.10190344106876,C,-77.01108678529192,B,108.09538944458383,-44.61518138467291,5.415112712791694,-171.85939900309145,0
26-35,Divorced,No,Other,D,D,102.65942161807646,158.98158473199223,C,A,C,-48.900030610293435,-83.61217344591707,A,-8.717187696764901,E,38.86824280771991,186.25913726469724,-77.0435278133715,10.475903866612724,1
18-25,Single,Veteran,Heterosexual,A,A,11.55780489893362,21.411788111359936,E,B,A,0.07981452979212401,-44.085783170961896,E,289.74918597993667,C,-142.67997844587958,150.12945066178364,-160.02684659056564,-42.48835009247998,1
51-65,Widowed,Yes,Homosexual,E,C,54.89522956041206,-125.90965632946094,E,A,E,97.4507710341442,-41.224639956552515,A,11.372751253213295,A,74.02919292968595,162.93756272053835,95.88807244125334,-25.272221154231644,0
36-50,Single,Yes,Homosexual,E,B,-91.04705318098046,-157.98119027265446,C,A,E,-12.080859798626935,50.38212568220944,D,-107.92203386281653,A,-33.20448257811518,115.44052874724322,51.37899246704018,-29.185657221492754,1
65+,Single,Yes,Heterosexual,B,D,124.21620921886868,-10.88945534019695,A,D,A,99.9030137896811,113.40172675949738,A,13.868512581102738,A,-160.2327045282437,188.27718099780697,-4.411791421534269,-191.89160416271483,0
26-35,Divorced,No,Other,E,C,-329.98866300055784,52.37740191927357,D,E,B,-148.42500294364143,117.67814963139006,A,73.70795303451415,A,16.79281920643898,-56.230981276393145,-45.98906174241889,135.7262409633733,0
51-65,Divorced,Yes,Other,E,E,34.31628136036793,105.36693387355629,C,B,B,-129.38020971991804,31.248929029326444,D,-60.80547590236151,C,-36.070166954022014,-112.82745769999975,-44.40459043516955,-73.84167354457492,0
36-50,Married,Yes,Other,A,D,-64.33646552303864,17.897039531350277,C,E,B,-73.32528405529314,-83.00650206746538,C,-213.32132987312562,D,147.04669645156358,-128.6758583448952,160.1925049887395,-44.20707503730232,1
65+,Married,Yes,Other,D,D,-52.79648055955991,-43.65126461750621,A,C,D,-66.76417210639998,127.23428538985479,C,36.81207694650645,E,-124.00167218317289,-50.08866917084178,-30.6250936923959,-4.658817055006143,0
65+,Divorced,No,Homosexual,B,A,190.35054311933723,84.77655290946312,B,A,B,-18.388997053488616,-18.019156994924092,C,194.71490702733618,E,-93.72392258692918,-180.68171687205304,125.02758023515771,85.45079360765249,0
18-25,Married,No,Other,E,D,-7.442983636948231,-84.35695112607817,C,E,C,53.37035175866255,99.24018617616844,E,153.27687463316582,D,94.35535099964781,58.11718842687967,34.666452998094975,-27.593811809211022,1
26-35,Widowed,Veteran,Other,D,A,66.01533926628773,-10.634971272807904,A,B,A,-73.59545475945215,-121.31407797246302,A,137.3423233533964,E,178.27909555402957,74.15143053685502,35.53076391331367,-88.31204831436392,0
18-25,Single,No,Homosexual,E,D,-29.415774896407328,-129.57876256094693,D,A,D,-142.30362518744082,82.9258046962173,E,63.9144075346485,B,25.6447863360392,99.12041535256427,-107.8701811731105,35.8825599170676,0
51-65,Married,Yes,Heterosexual,B,E,-65.65683839337674,15.25145723566165,D,D,B,-97.89016962618585,-74.01102462526181,D,28.589877929234248,E,-22.52879671399388,29.723528128868193,19.092508774631266,-20.353473711979262,0
18-25,Single,No,Bisexual,A,B,-117.21612145158574,-87.5265168383331,E,C,E,106.36470922553293,-38.93681181370242,E,12.172921645968625,A,37.97437000616079,-114.63677117216145,33.10227935157931,61.52424039377157,0
18-25,Married,No,Bisexual,D,B,12.051677054423566,114.46045865494494,D,C,E,23.56141376211316,-161.8464562965222,A,6.268971750296816,A,-93.43755481495465,-51.63756871460106,158.2036204941906,-52.889255645448884,1
51-65,Divorced,Non-Veteran,Heterosexual,B,D,212.98687637438567,121.47984338666934,D,B,A,78.56649771809043,222.44164204569827,A,113.33695356819642,A,-33.82983261474738,-34.799734730229495,73.1268971094366,-51.02833977673317,0
65+,Widowed,Non-Veteran,Homosexual,A,A,4.144817313545284,8.468783880139373,E,E,D,-209.59093015130134,195.10983071679436,D,198.71892365642486,B,66.46648372618938,102.51020887895623,59.712370487499356,-26.12069025134833,0
26-35,Married,No,Homosexual,C,E,-190.47260199987306,-57.93821295561222,D,C,E,189.35007924488667,74.95182753399801,A,-51.55637655332595,B,106.09474867213822,-6.379448841080645,-58.26968884936882,177.78371635729542,1
18-25,Married,Veteran,Heterosexual,E,B,-30.42589788175886,11.089232553853448,E,C,D,1.4494125018174442,31.16885419030389,B,117.08430125198701,A,-214.74184010560663,-89.31180845934622,49.568255097390015,127.80222601807813,0
26-35,Single,No,Homosexual,D,E,79.72269153782065,60.20666991428574,C,C,D,-11.72543576676305,-33.57535032474702,A,91.78615933112762,C,-94.01863071184128,105.89946111337912,-115.84606563479151,41.671251678267716,1
18-25,Widowed,Non-Veteran,Homosexual,E,B,-57.50411378135901,161.1378774754497,A,C,C,36.74802832305553,-27.187916071038188,A,-130.05396162784353,C,-34.132518148953984,68.99817123600734,-65.98445713168807,32.97285071501106,0
26-35,Single,No,Heterosexual,C,A,10.468242999460696,-94.26982555708896,A,E,D,34.25537163736612,-42.1292552253062,A,15.686915054778733,D,-58.37765991034867,-70.91166972630772,-79.84827629474208,-166.46902531414912,1
51-65,Divorced,No,Other,B,C,-0.3434890382492276,-77.4083231870957,C,E,B,-69.11218383210611,75.63605958902376,C,72.35683564905754,D,13.067188448971509,22.29434695843329,167.57941386523441,-42.32059987176528,1
26-35,Widowed,Non-Veteran,Homosexual,B,E,-180.4571544945759,-142.8284716003545,B,D,C,5.4547509947723904,-87.34278209830435,B,55.278232358740894,B,-104.97856759375045,-88.80835464277847,53.99041087922733,-4.5005154405230385,1
26-35,Married,No,Other,C,D,127.24573868938603,56.64762413171576,A,C,A,-44.232145719455524,-94.12179442059025,D,-45.88799459886148,E,-39.39885293603091,-24.31074977374707,118.54541022520763,-27.870054368751124,0
65+,Divorced,Non-Veteran,Other,A,A,158.6380445737075,27.298163836887234,D,C,D,15.376600291500505,-34.99362937595513,B,-54.760361124303415,C,56.90846568921604,-107.79124632173544,-134.39066871065327,46.3112488865142,0
18-25,Single,Non-Veteran,Bisexual,B,C,3.6481676432146246,71.93342823197865,D,A,D,-88.44594252945647,61.732309453184484,E,102.85691906642593,C,108.4210960293271,27.519173371182028,-180.91991028536214,-35.33909763277258,1
65+,Single,No,Other,A,D,-188.88269854055147,-108.60382261709564,A,C,A,4.109488999690292,-49.75531919670885,D,117.54466215678754,E,-70.57255442470101,187.357169143134,177.56860459995346,-5.736311684035188,0
18-25,Widowed,No,Heterosexual,D,E,-114.77533542292333,101.00292534853774,B,D,D,239.16238909767281,52.176620713642464,B,-96.86563316740671,B,-164.15060271839178,112.19875575254552,-16.12673707564077,27.419152325185557,1
36-50,Single,Non-Veteran,Homosexual,D,C,-30.924451892358434,82.45409718369235,D,E,C,198.25431494939752,21.75324264731207,E,103.14972625465269,C,-41.476705910343995,15.141074000591962,64.76723596130239,2.679693501448022,1
18-25,Divorced,No,Bisexual,E,A,-149.79545367062948,-2.0690227349311483,A,D,D,-15.868482212395445,21.77836771491396,C,139.38098557670233,A,-84.3835025293645,81.04552396460655,13.274745600495526,-62.94168169506481,0
26-35,Divorced,Yes,Heterosexual,D,E,-38.44305247241426,65.2983325096775,C,D,B,49.826482170562166,18.991291679628645,B,-55.15482224698942,C,155.14742804651456,207.46816650034785,8.498325553809979,15.274202823987926,1
18-25,Widowed,Yes,Other,D,C,136.83661579167412,25.492291276898012,E,E,A,-101.808003721503,-88.88810416571803,D,1.9889332783798845,A,9.990834395599526,28.324609829668525,-55.34499075650938,7.107814150767541,1
51-65,Married,Veteran,Other,A,E,-200.30993668264264,-136.7844654438951,C,C,B,79.64679325597919,-53.48599896958724,E,-24.346894191338606,A,74.83181501110852,-96.29584084823617,-3.935101249528277,83.15491472052358,1
36-50,Single,No,Homosexual,E,C,-166.19601879866036,6.398583883660786,D,E,D,-5.316289734317565,-2.8656975800224784,E,-4.4800172807531045,E,-204.57723196027922,114.61883993001314,119.5226104964922,96.32247262077004,0
65+,Single,Veteran,Other,B,B,54.309312844747495,-117.97061122552338,C,B,B,-76.8818024745993,-131.13619567723754,E,60.58145010008326,A,153.3745215832475,-147.98262823954505,-57.29941424340308,39.66698033254972,1
26-35,Divorced,Non-Veteran,Homosexual,C,D,79.87990358638774,-32.74512959377301,C,B,B,96.81296797933811,2.259353544844607,D,83.83239666807914,B,-15.982591600049911,-137.4050033896392,-27.53213892724467,-112.85058824896458,0
51-65,Widowed,Yes,Other,A,B,57.49682594496408,-29.258737978461113,A,C,A,15.206493293288931,-67.56603327609348,E,-88.70698874763391,D,27.7282066792832,47.368683468569,148.55781710592223,23.67205065633757,0
26-35,Married,Non-Veteran,Bisexual,D,C,36.13726763331662,89.56076958970984,D,D,B,-4.432498257340429,-105.1178824743968,B,-32.01132048118745,E,192.386602573117,-131.58506911143905,124.8176197002995,179.98634851746593,0
65+,Single,Yes,Homosexual,D,A,-64.57581519155946,23.902822573048137,C,D,B,-74.06232550926532,-143.40102661499043,D,172.9572618506471,C,-103.11289852478373,12.970672266154413,67.86810164900525,-144.23693396064309,1
51-65,Married,No,Homosexual,B,A,-71.07608051742608,-12.078561369579,C,E,D,-108.64434731471849,15.610000940760555,A,172.5662885502289,C,-16.914167468015954,188.19517115172943,22.139782008717635,109.40479902611695,0
26-35,Single,No,Heterosexual,A,D,110.1839761429554,-19.659243149839565,E,B,D,-81.79993012889852,68.03070820123453,B,-34.20978658234707,D,-200.9802467163215,55.425982146264396,-0.670722118933835,-112.83170163224052,1
36-50,Widowed,No,Other,C,D,-45.61942556483159,-35.86356693356861,A,A,D,161.344440900455,-11.138713404063463,E,177.44134364992541,B,57.01233358031218,66.28943541857856,102.72657571505555,105.26900614008477,0
51-65,Single,Yes,Other,D,A,-64.2741860130201,65.65286934072431,E,D,C,-120.56505662057471,27.73019536816416,E,-3.952874376127633,D,-127.98442732370232,71.53119589787242,-54.20407914722246,16.98883017695476,0
26-35,Widowed,Veteran,Heterosexual,A,A,-220.43533824694657,20.093375224804877,E,B,A,7.100384892763545,123.77446104709821,B,112.98359583351818,E,33.012763903701234,-69.25459067649072,-16.32121056792613,-103.32597061458324,1
18-25,Single,Yes,Heterosexual,A,B,-109.37201499518166,88.62939215214435,B,A,A,6.87368214490635,-206.24340561481475,B,-12.98385717343667,A,-270.12180963596734,32.82798600690987,19.102600839445554,33.21858160049172,1
26-35,Married,No,Other,D,D,68.66725796777531,76.50021183523705,B,A,A,55.158609514044265,-178.8841433683857,D,117.05960030917136,A,28.22510575315397,-183.20924058367476,-127.1010408113396,62.074339370227314,0
18-25,Widowed,Non-Veteran,Homosexual,D,E,132.99293055372513,100.12381326988044,C,A,B,-59.00455187638772,-42.228204959140456,D,-0.05047511030060539,D,2.139598383413162,-97.7141061831348,38.30259558736508,3.9169510851768514,1
36-50,Widowed,Non-Veteran,Bisexual,B,E,-39.12113569281581,-134.12759703155956,E,E,C,70.63278793775663,189.31170496689614,B,51.77850762014648,E,-134.79499073147284,-153.18095711258772,-63.63948908625886,-3.859082734747795,1
51-65,Divorced,Non-Veteran,Heterosexual,D,D,-72.2008617512017,-31.574207459372435,A,B,E,197.54755115841752,36.93087901207571,A,-78.61684993752458,E,-111.52293272031828,159.62495994738214,17.266604071831935,-8.567902084176696,0
26-35,Married,Yes,Homosexual,D,C,49.25929417217222,-78.43099572050627,D,B,C,36.56632088587944,-134.7018968082178,B,-166.2586346737208,E,-121.06689635919996,50.68626522655625,95.06991956087495,-32.65337893231195,0
65+,Widowed,Non-Veteran,Homosexual,C,B,7.607553225719241,61.56696210531914,B,D,D,-4.941157398104566,-22.58158450348326,B,109.73041994042832,C,-30.417764651684475,-50.03000114230901,-77.52196016988142,71.09402199856207,0
36-50,Single,No,Bisexual,E,C,18.97879461062697,-127.41127010140228,C,B,C,92.39939006078427,-183.17419444940558,E,-138.74589839524504,B,29.424398789323053,-44.926955493352686,118.02866763487192,-12.510524133102782,1
36-50,Divorced,Yes,Other,D,E,93.39785154213178,-47.83859575439116,C,A,D,0.08695736114622854,3.0284848505207846,E,182.64192195330216,C,74.00698598267255,71.60420518227812,136.84101819459843,-21.27690694782482,1
51-65,Married,No,Other,D,B,103.79855920841771,-106.71904267429278,E,D,B,219.9163846860177,-21.379114509087493,A,9.142523178937841,A,40.81268078157803,3.266200438336949,251.849591480492,26.584236309174102,1
26-35,Married,Veteran,Homosexual,E,B,-62.82205412259741,-22.89852021436936,C,B,D,29.057989051183338,-159.8601125166769,B,-79.48777663430184,A,-247.08838505570196,-63.86021071683319,84.00867517694041,-48.586472832932884,0
36-50,Divorced,Yes,Other,D,E,-104.29644147609937,50.190852498288976,B,D,A,-155.14375617000093,-263.9181070786932,B,-27.151360863231837,D,106.2890818150237,29.766353565558486,71.26745568589618,-207.10657207131266,0
26-35,Widowed,Veteran,Bisexual,E,B,-35.87713023709528,74.73738121386421,D,C,A,-123.6898078429875,-70.1783432082751,D,-105.70144745053037,D,203.5334795733744,81.8181389438611,-80.63273726403078,37.87026870773918,1
36-50,Widowed,Non-Veteran,Heterosexual,B,E,40.48620026553189,33.002584564569226,D,D,E,15.631658671319752,186.1676801283331,B,111.70161518589103,C,-62.30135517865091,-92.08240356021086,-116.59815206256616,129.2844265614976,1
65+,Single,No,Homosexual,A,B,26.608379319422916,-148.03652422595698,B,A,E,63.248491706287055,15.548953272294256,A,80.81480426071376,E,-165.6124919859292,-149.83273468560066,15.103404358623655,-136.9686933377248,1
65+,Widowed,Yes,Bisexual,E,D,14.464447161771366,-79.37438659694787,E,B,E,-65.6720909202782,10.622803221039943,E,120.08324104064651,D,-167.6196065792835,81.40950717392505,-0.7096557730455126,-67.33052042443293,0
36-50,Widowed,Veteran,Homosexual,E,C,-158.61908113423644,-138.24786298087895,D,A,A,49.9365341241986,-34.5493949639706,C,129.49639873996813,B,20.468683883451327,-27.27329525992404,47.18415679666599,-101.19991690272161,1
65+,Married,Yes,Homosexual,D,E,-49.685477041724965,121.7251503500719,E,A,B,51.096783438492906,-130.8455608893862,D,120.46060597525421,A,-69.36446274447133,2.008529012589788,-88.70934576938527,-131.70696398457565,0
26-35,Widowed,Non-Veteran,Other,A,C,-38.00261243340608,64.74097796905859,C,B,B,98.51786007977296,7.9527938326967025,B,74.05711962883625,C,65.33890446191538,116.58176656201348,-189.31211637011762,-22.614514146939115,1
18-25,Divorced,Yes,Homosexual,E,D,60.94127456158116,-64.31883523792291,D,E,A,127.84975963403656,-122.21245103569005,B,63.45545803185326,A,-83.37482306914802,147.841271097137,-181.06982484079376,101.76185214116384,1
36-50,Married,Yes,Heterosexual,A,B,-148.82450057199543,-42.62794747523635,A,B,C,86.68849761928234,-68.72356679036396,D,226.45434373975894,E,-45.70863408004399,-122.69593012140105,-113.19567074003751,-255.88999948937294,0
18-25,Married,No,Bisexual,B,B,-115.5928186033509,-78.9060056605421,E,B,D,-36.529793479858874,217.5106332522207,E,33.77076017301797,B,-16.773246292569564,31.62569029345971,27.207908341626414,-64.00334779193261,0
51-65,Single,No,Bisexual,A,E,95.6575310209332,-106.35438561669926,C,E,D,144.5548400006907,11.88084839017472,D,-53.83490727780702,D,131.1510587742766,60.87994247082915,97.88859349343157,-56.58443911137597,1
18-25,Widowed,No,Homosexual,B,C,-42.62876808402752,68.79984889953043,D,E,C,116.81591885434422,13.085914643173387,C,7.033172475299295,A,78.84838432424985,-27.072704092490323,179.66426552063686,97.22957720819362,0
65+,Married,Veteran,Homosexual,B,B,-15.550206493685906,-62.04595229425609,C,C,A,135.2415702459428,-118.9368858552763,E,69.79207817013098,B,158.69569020296376,181.2386613829536,118.34924448111386,-50.8959450252678,1
18-25,Widowed,Non-Veteran,Other,D,B,-112.57021307955608,-3.644882151385672,E,C,E,-67.32403132898898,181.08540008469026,E,127.33511839545369,A,-37.06528648326465,-77.16930836031793,89.43164298101314,-133.6538695222961,1
65+,Divorced,No,Bisexual,A,C,-108.59345371235764,-18.802354960683253,A,E,C,116.591290828324,23.4925241519441,B,-134.11363996182556,C,-124.54169688868308,59.64865051856562,77.39301115147204,-155.14669971104033,0
18-25,Divorced,Non-Veteran,Heterosexual,B,E,-49.69288546263348,102.36793529259973,E,B,E,127.32131579573004,83.87620071034449,E,-6.1083247273808405,C,92.15492604914154,-35.32832650535509,-116.6339806530092,152.10176243641092,0
18-25,Widowed,Veteran,Bisexual,A,E,61.30946744585405,140.53327444576064,E,B,C,-26.516394505401802,-47.82372170472387,A,-53.65606714727149,E,-57.76521106071543,-48.505514178988946,-32.465784777072784,30.792692095607855,0
51-65,Single,No,Bisexual,A,A,77.67060784574743,36.81672545685319,D,C,A,73.89969297208705,21.845170593709838,B,80.76169310864464,A,86.01124351836168,-241.02528974935512,-6.615300644742272,-94.45671966230887,0
51-65,Divorced,Non-Veteran,Bisexual,C,B,72.58081055271839,42.59353650019641,B,A,E,-3.420025070260029,177.875338418625,A,-40.29437429538307,D,25.260347330353344,205.42786631087532,63.2232109563271,-150.32198009731206,1
