veteran,age_range,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Yes,18-25,Other,A,-134.7436239457806,-74.95464447963829,B,-86.73661149295,87.83782289333561,-63.07056899662614,E,110.68141747826459,13.456522836671848,-115.77381035054562,A,167.03989973953546,B,1
Non-Veteran,26-35,Bisexual,D,-47.5406584469392,84.66373980922867,A,54.00847893335072,-72.2512837247456,120.36030559554038,C,59.077871872171805,14.649698306641199,13.31931162976785,A,-2.824801735753342,B,1
Yes,65+,Homosexual,A,-216.93122000832608,-88.41983578027046,C,-16.036447449992846,-83.10146951134807,62.166418078205034,E,57.625191688087185,267.6969479995781,43.42622361962583,A,40.21926710228815,D,1
Yes,51-65,Other,E,-11.036451009558231,-108.37403773261481,B,-40.76414906594967,108.5537396275602,-97.73036747201422,D,-40.38872530353541,130.6161452928626,-81.56221138103949,E,-31.307327901499406,E,1
Yes,26-35,Other,D,171.25883151877258,220.64428384855924,D,-36.010953415185995,-75.45354820617237,-134.63156354592837,D,-42.225504898296116,-134.4772484757799,49.059584511481354,E,-81.3897168348289,C,1
Veteran,18-25,Bisexual,A,113.76818682761242,129.32880482811834,A,-70.30573125727909,66.11366076547459,-10.384163424164502,B,198.48414623343115,151.08182137871432,-85.1103078128724,B,-54.33685835809899,D,1
Veteran,51-65,Heterosexual,D,0.68583397048851,65.37221803479687,C,134.91987812793303,-82.93852264863055,87.0523903190054,A,120.94515061870284,-224.0858503555885,-75.4952551952192,C,-164.0598399209693,E,0
Veteran,51-65,Heterosexual,B,-25.8826025990781,97.73956642908436,E,24.963620930502206,60.0350611337259,34.157254325297885,D,70.96451922845027,-17.701304620122972,152.98768703142804,A,-30.892122253796344,C,0
Veteran,36-50,Bisexual,D,28.23910106070844,-79.95046007525265,E,63.105611162447836,-33.532126263915906,-6.501020428932638,D,3.307385851747678,29.231062928132616,-29.047847454649617,B,-163.13489871572912,B,0
Yes,51-65,Bisexual,E,-17.513088847563544,-24.932774293764517,E,6.955793215563928,-67.089877401961,-183.30984509814255,A,-124.73589106353455,104.49074177331823,6.544831308459494,D,-73.93438191133639,E,1
No,26-35,Bisexual,C,39.38534389616585,-78.27661193152352,E,108.33893380834412,206.79712382630026,-60.858298752603716,E,38.924137880800366,-54.053521035518294,-29.201348603983913,B,42.37464827012472,C,1
No,51-65,Bisexual,B,-17.0772524316793,11.918750479419419,E,21.2641755822591,-68.27592949909696,-71.2310158692276,B,-85.28371791802188,104.3042523857877,-106.34271613534318,C,8.004841012505919,A,0
No,51-65,Other,A,-56.22168838834192,-68.50377615663625,C,-89.89767099827776,178.0182309748758,128.60595046790175,C,9.163129381019504,9.123513037834606,33.64261102994188,D,216.16243601460457,D,0
Yes,18-25,Other,B,46.996814070078216,-139.56831659090054,A,-17.224842013923624,-14.943472123758545,-68.32068449391167,B,41.86487382361682,79.78542591033857,55.01721593454051,C,181.08469457298543,A,1
Non-Veteran,18-25,Bisexual,E,-24.642231725378206,-36.32600565011222,D,-131.70507628182648,-37.83375850015596,-131.27962948603326,E,-30.759063904566595,-92.48217175331722,-18.567421885645437,B,-75.9642479446731,A,1
Non-Veteran,18-25,Homosexual,A,-105.83811643914723,56.211562266568585,D,22.27363732662373,-37.304933705379916,64.71437236209916,B,63.79960735755578,151.26126018571293,8.83138877498669,B,-268.33207379741015,E,0
Veteran,18-25,Heterosexual,B,14.114508002646406,74.04935267351767,A,9.291034408399613,-131.35419841116087,-34.714978541473116,A,61.52447650193369,-75.8298031062536,-186.70747676955034,E,38.63618566410164,D,1
Non-Veteran,18-25,Homosexual,A,37.44777262360073,113.05199312725402,C,99.82129599157125,65.4715158776317,-4.534694596420155,C,-106.36464843050308,-42.91329269441775,-29.272418754751108,D,87.24901844561849,A,1
Veteran,18-25,Bisexual,E,-81.15640132138151,85.69751384336641,C,-31.67422858492802,-74.215856351572,21.294674203495077,C,39.63219616971511,171.3604866941026,90.68758310111546,C,97.3895057796226,C,0
Veteran,18-25,Bisexual,E,-84.67627584452558,14.95609714852998,D,-20.59869123963641,128.23168326807118,110.19560008622125,B,11.425401898318126,-121.88937161644864,198.85288799523525,A,78.88180461607254,E,0
Veteran,18-25,Other,D,-100.94880339514201,153.45518476515193,C,-12.101054502427951,-98.05186861845328,8.685717145369019,A,-77.40738401155988,-66.5861373514641,-5.878970142243299,D,105.88134641634007,D,1
Non-Veteran,36-50,Bisexual,E,-56.872735882722914,15.644142393018157,C,-13.174055007543076,-72.22131910531301,-66.76391828412109,D,138.26378234123268,32.02991875981683,53.3893606385617,E,21.99855235337441,E,0
No,26-35,Bisexual,D,86.87495575307,-29.112509703063388,D,54.58379633052449,78.8853603760909,-81.79270220683603,A,-84.30170440416872,-73.35491463826389,-11.434228664906755,D,73.62902867556384,D,1
No,26-35,Other,A,4.051373095904222,61.35304911425457,C,51.7263828900638,-177.5528437332465,165.76962215015405,B,-97.21733599100627,121.0827262790423,-188.05763395196152,E,123.20525522005967,A,0
Non-Veteran,26-35,Homosexual,B,139.75378149448275,181.6376863508536,A,44.07715118600831,-189.82616518513612,24.639843685636848,C,-24.075258997087104,184.70969403524495,110.71961362002203,D,38.70901456848004,D,0
Veteran,18-25,Heterosexual,B,-68.11349524749744,157.47530974679236,E,-32.9807616136295,-72.40124553104553,-118.6049324379368,C,-82.86831903742372,55.251544150147744,-70.66429766461508,D,46.330805675007326,C,1
Veteran,65+,Bisexual,B,20.832479184906074,-36.67935848064875,C,-169.83740419593983,101.51225334182155,211.94111802849983,B,-199.5824793516966,-158.84191282392098,76.17887495310359,A,-72.44004922688352,A,0
Non-Veteran,18-25,Homosexual,A,46.234707911645984,-162.94543175794317,C,36.10955332662497,-114.40792388642988,-59.993042657769976,E,-29.38901341073533,62.346171505854784,-21.05977964358214,C,139.6332036577666,D,0
Yes,36-50,Homosexual,D,-83.6597948875646,62.796536956764726,B,47.428286988225125,-73.40764044525962,-29.70987663133304,B,26.694057890759698,-62.88639676577108,-219.6584705336221,E,31.363502691837,C,0
No,18-25,Bisexual,B,-66.69161335541634,-234.2971568421796,E,66.68969035906449,-104.00200401397638,-182.6467725718767,B,-112.62443382003222,157.3940196897243,125.72921471541869,A,89.75856761573462,B,1
Veteran,65+,Homosexual,E,-144.71997616177828,131.87181944458047,D,-97.86042227656691,-16.516505466735758,30.669643674955445,B,-0.32193927776469217,56.416770997603805,-89.2036247547902,C,-69.86162047749164,B,1
Yes,65+,Other,B,92.29796228958637,25.284002849861626,D,-45.18936360851405,185.1281779961237,-87.44499588980518,A,-119.90968543669918,-16.33670858011781,-172.48233334452271,E,-100.73594888706549,A,1
Yes,26-35,Bisexual,C,108.96800777529127,-96.03164658927003,D,81.99920304162053,-106.92016405430793,29.71489832770336,E,-7.773239225706198,-124.80158985052732,83.84513281059431,D,83.24781089613548,C,0
No,26-35,Other,E,-108.44154924073224,144.0720655950596,A,-7.860006771214577,43.615381495427314,-101.3905395658907,E,-21.40784518056793,15.31516439183579,-117.1611153070573,C,-14.16202687246094,B,0
Veteran,26-35,Heterosexual,E,3.3515380617035704,-44.795053753194004,E,-51.22256585300404,253.29085248361775,-35.13761320675729,C,49.442794704699054,8.873811347024665,-188.78033257530538,E,-183.74967052987225,E,1
Non-Veteran,51-65,Bisexual,A,-3.624431599250857,-36.61593935609723,C,9.75377886641612,-55.260138496151576,-24.140166767954156,D,-114.3920722046224,101.75026292154259,13.273700642585426,D,-24.521816138097456,A,1
Yes,18-25,Bisexual,B,88.67707773861817,-227.54242397182963,A,-4.368271694306978,54.8664944981067,54.901804794302386,C,41.58992317262317,-82.88102658976506,-50.283994915520836,A,97.69779318656626,E,1
Yes,26-35,Heterosexual,B,8.168933285836271,69.2134635687214,B,-6.3027080672075995,29.146419675317564,217.97493594113817,A,-66.93445683006148,-94.58423214189185,-112.329743931538,C,-81.5791836888926,B,1
Non-Veteran,18-25,Other,D,10.771967210699614,-59.28004413720053,D,60.6943742075908,-30.27385650398169,-61.97435028761613,A,-22.674022091960932,172.6840685467401,-6.006943009758878,A,55.75429291114246,D,0
Veteran,36-50,Other,D,52.954773970237,43.74312963237264,B,-91.09839783906273,62.67260347003193,-110.98222442590857,A,157.47602189226248,30.58432059511768,64.06140634698866,E,-37.59489496394285,A,0
No,18-25,Bisexual,D,54.244365849682715,57.808751282916596,A,-19.651195988379833,-27.422108959468062,-224.1753012807271,C,-29.41549313223134,-125.89777816977319,-51.020365179212256,C,-42.65868799813607,B,0
Yes,65+,Heterosexual,A,168.78292681503598,35.631905083102886,C,-115.75795338311632,86.96792421436926,-144.66645087161518,B,33.85003959264106,-74.25607205321737,-7.30249787435682,A,-64.81237050333306,D,1
Yes,36-50,Bisexual,E,-120.66639477530114,33.46403649383879,E,-137.17872214784728,-100.96435068251648,-41.08822230839362,B,38.14706757841623,-19.788884788270124,-3.080135586176873,A,38.122041721400855,A,1
No,51-65,Homosexual,C,52.482770283386884,-80.05236216048414,C,-36.1982204327131,56.405925222697576,-98.1786331131158,A,41.87767321747361,-66.02423901546204,-35.838341374493446,B,-54.6480551635899,D,1
Yes,51-65,Other,C,53.513969995964686,60.411101790536556,B,23.935480310235256,5.439515306493164,-36.681917585642445,C,68.41772661762138,12.599870312218453,27.488146676719765,D,-199.35227161499265,B,0
Yes,65+,Heterosexual,D,-220.03371261396754,-68.2076297931688,C,18.37426737329123,-55.24983277936762,198.28415705958403,D,99.46496451954717,-58.571606090471676,-95.09037283681972,E,-98.43809131384334,E,1
No,36-50,Other,E,36.28392755522062,-5.03894737031664,E,-74.33618216308639,18.77548651004341,-54.37498002582268,A,1.923865211033982,28.81601810505129,6.984733109635595,C,-78.73036740860778,C,0
Veteran,36-50,Other,B,111.51793663861662,-189.72849432092616,D,14.337642538485252,104.42390305189578,-90.85168479025441,C,63.054637689798234,190.7741064867893,-8.70684248765872,B,58.945850899318955,E,1
No,36-50,Homosexual,A,20.281400354239352,93.89972107239754,E,7.020196435962236,-164.58204312486828,-2.377878796759864,B,197.22066860478967,37.141930010696036,-194.681307295883,C,59.84671875519022,B,1
Veteran,65+,Bisexual,B,-147.35810659486873,-86.2365196414754,D,-94.87338065982206,-128.58348540332517,12.742657833761553,E,64.64571699738131,-45.400283698042045,-74.34752900980791,D,-7.179402054200858,B,1
Veteran,36-50,Heterosexual,E,65.97219565402706,-98.21646768665873,A,-6.086300544062212,-117.57709495636767,-81.29510532163467,D,-133.11881807466304,-1.2084177373031852,69.66411900114964,A,48.34799802043639,D,0
Non-Veteran,18-25,Homosexual,D,-194.60360060271603,148.26038816123494,B,-114.62856399865838,-26.92557492281854,-119.21827317477478,B,26.92452608895706,-41.87174247706446,5.3175441203504965,E,-23.204318465269285,A,1
Veteran,36-50,Homosexual,D,-110.13658421595953,-73.73314600833871,B,-34.541112998587195,-21.732999687111228,-10.888887926480557,C,80.46276179676752,133.09602930476655,76.39115456940624,E,-36.54067056615256,C,1
Non-Veteran,18-25,Other,B,-192.18403893635238,-117.49562214234284,B,-112.09103374999667,-239.08133106970283,41.1194471695321,E,16.133770139960937,165.13479503188756,50.48597067254986,C,116.41571131913402,C,1
Non-Veteran,36-50,Heterosexual,C,156.28097468629224,-54.78090050339377,A,60.928449105661244,-31.493270334528084,158.07951817702033,A,87.76864310394436,110.4136629679392,-84.52149838897147,E,-41.14433202468845,D,1
Yes,36-50,Heterosexual,C,42.60043292827045,-77.08148993286156,B,-35.784562341521244,46.993978726625066,-93.86399562321861,D,134.05836522621172,-19.529424987975567,-67.3773417626322,A,108.28158310922082,B,1
No,36-50,Bisexual,B,-18.78520064919492,102.54697676231757,E,-19.05489076087896,121.33587158341454,-61.12951476988161,C,78.61663227803743,59.255614840973706,186.68176447462506,C,-83.92907745018344,C,0
Veteran,26-35,Other,E,72.17712598910231,-36.82912383162828,D,-22.05004759104331,42.30633783923734,43.20928444838374,A,130.3086817801515,90.98525946979538,95.27833860126701,B,-110.84686840939104,C,1
Veteran,36-50,Bisexual,B,-51.16395027496681,-138.8120451910305,C,-112.87630303777294,-137.43869972168164,43.57678339016687,B,-18.49191556392799,23.70726884824292,13.594325597729743,D,-211.06386693936736,D,1
Yes,18-25,Heterosexual,C,79.61348231474315,51.59378708513184,E,29.994348057034454,-70.50593683229755,103.52717127485217,B,-10.085990925669847,85.94477880431998,-56.93483310884987,D,-104.39041789012076,B,0
Yes,36-50,Homosexual,D,188.47563330867982,-32.01051245245109,D,14.194013719807497,39.528052423837465,-132.3144576465493,A,59.8010613714432,48.95061216854439,-15.685000819334578,E,-74.95073855833623,D,1
No,65+,Heterosexual,E,-105.47357227591947,274.97231607456854,B,-27.047958970054943,11.68059193162322,-6.499365479882297,B,244.9545959888307,-3.7853970813849496,-92.40934271556026,C,-55.48004620738121,A,0
No,51-65,Other,D,-15.612852150128075,-40.55491403243338,D,-109.2300446104832,32.3296335344707,-35.994534880677264,D,28.75684967505804,-106.97915238991004,7.345559940600421,A,-45.35075627066447,A,0
Veteran,65+,Heterosexual,E,-265.6191810276456,-120.92307022607312,D,-20.915453864858556,51.11424406351313,238.44181221695817,A,-27.91923161130357,66.03095845586599,3.312869758377394,D,-56.23006329594653,D,1
Veteran,65+,Homosexual,E,17.326442151002226,34.432113989223154,B,39.240349742254836,17.116714917491993,73.93333676583319,B,130.0858227601918,-118.16206430992749,43.2150609606893,B,3.206335800365095,E,0
Veteran,36-50,Other,C,114.6284749298164,86.5089368840827,E,-14.131221917367508,61.20343878885966,25.307692374623358,C,2.3875175402946907,-158.58858395965228,127.50069924811129,D,51.277345850346165,A,0
Veteran,26-35,Other,D,-48.0230060296709,-30.921268247782685,A,-189.88592754400258,40.00214696273411,-66.87709676388866,B,16.981589581057058,135.03051387218198,127.70025458325911,B,41.217030088468434,E,1
Non-Veteran,18-25,Bisexual,A,98.16365797485162,-116.14597098862282,C,2.5146867337007097,-51.722654840541956,-139.00301676378967,E,36.26938372464936,57.38299785903319,-77.7283477217571,E,-76.46359104486218,E,1
Non-Veteran,18-25,Heterosexual,D,63.63166715970115,128.6959697332544,D,-42.878393748380084,105.7775878516138,207.08445407881527,D,-17.507316387818395,-22.096538601599285,24.7895922542071,E,-43.767606809151324,D,0
Yes,36-50,Other,B,56.58649120283648,-44.628667811667704,C,34.11463252723021,30.236506751473545,-88.8550992711069,D,-4.162562455845699,95.94044267896594,106.04527442487172,E,67.11885718198636,A,1
No,18-25,Heterosexual,B,-69.95859955205475,-160.79453065873005,A,107.57437582139514,-131.432858418133,98.74649274171543,E,-6.185567988931216,-37.77950400875156,-178.70436283391734,B,-139.40571697968622,A,1
No,36-50,Bisexual,B,-146.25620824946438,3.1329557379012516,A,-35.36617645706232,106.01893385442547,0.9080711830016334,A,-220.01980661817754,-22.64290777560268,-52.649011699822054,D,-74.72277471045633,E,0
Veteran,26-35,Homosexual,A,-105.46318204764746,-24.529104745899613,E,-85.82876359757489,89.92329334401767,41.81193397878717,C,-142.3516026853831,77.13000064918606,-6.071486088943638,D,-25.30145056107262,D,1
Non-Veteran,51-65,Heterosexual,C,141.44398370650399,-0.22907234586547273,B,11.787999200625416,135.43689807697322,13.560746460535434,E,-189.2861721151431,-136.80970923464608,206.72551053323804,B,-16.079051810423106,B,1
Veteran,51-65,Heterosexual,D,70.688338700611,169.70001725899417,A,105.0356206134807,-222.92557500261907,30.242447222954894,C,158.19648522355786,17.19651576476227,41.7075924878087,D,4.921945703652436,C,0
Non-Veteran,36-50,Bisexual,A,-74.3430308959917,-9.155571347046948,E,102.44778357739186,-84.78883112731239,-128.22124540431298,A,-11.133425744114223,-60.074128428119366,-101.77362447380023,B,17.415295570104128,E,1
Non-Veteran,51-65,Homosexual,B,-98.77618238478777,165.33224416394071,D,-25.86929653234525,-14.398661555198863,10.12712225761477,E,22.953290796575363,13.474833898914145,-58.96364926667337,E,-0.6095387186898321,E,1
Veteran,36-50,Homosexual,A,-3.0603589262623068,264.44554755939015,A,-75.49895250459197,-63.09226894327193,-206.7071749998977,E,57.28184439512276,-94.55859272609392,-67.73493858638581,A,-44.395394285113575,C,1
No,18-25,Other,D,-55.88380752900706,-111.5120170646965,B,2.322337594450791,2.2723339557748448,146.4619806407805,C,48.067748525450526,99.9862902097885,-3.9470178984157442,E,-20.034703821761273,B,0
Yes,26-35,Homosexual,C,-189.05819373499273,-18.92051003825609,C,120.94610168135193,-76.6125205355494,82.85459981172419,D,50.19015015984265,-123.7183992469567,-23.581624148834717,E,86.75400260498321,E,0
Veteran,51-65,Bisexual,E,7.787915481807056,-7.375350993153004,D,26.92089671756877,-4.4681876408964305,118.21658376765254,D,-29.923766935522387,87.40607137766575,-69.12107816288955,D,-205.3379237599319,A,0
Non-Veteran,51-65,Homosexual,A,-128.49198578375686,29.826656345796344,A,104.99035559757554,79.1462653969825,-80.55421623045793,D,44.49461695447656,17.964962084172342,-59.78152545563115,A,2.235556885721233,E,1
Non-Veteran,18-25,Heterosexual,D,-108.9936595263175,26.313099627879254,A,-49.88301729367802,261.2822358064263,107.78298130129392,C,212.18454919992968,-5.014329906251288,-146.8367155410007,D,-78.33068264532304,C,0
Veteran,18-25,Homosexual,A,77.69464779819351,163.5674620004207,E,-73.08172463717808,-117.36112341763642,90.44393861953014,D,51.62348254287454,-49.93423769286942,-88.86341517923587,C,-12.353046193749744,A,1
Veteran,26-35,Bisexual,C,-19.079191131444077,5.00540039553459,E,-33.88577516358327,135.57832949680568,-83.57309885453232,C,33.82154885396244,-12.726682554817767,-62.739110583274694,B,-52.651266569424514,C,0
Non-Veteran,18-25,Other,C,13.871493503142279,30.117848533714525,E,114.35052407287098,-29.88118454329652,34.95264222830413,B,-75.48966124017701,-25.621452849652076,-19.94234038958746,C,-1.9248384089459218,D,1
Yes,65+,Heterosexual,C,78.97244199348785,31.124276962151093,C,0.4621994451971401,-145.13634580738838,-73.61483894316048,E,-48.447269369740866,169.57762013874233,16.994651715082306,E,117.46971673040176,A,1
No,65+,Homosexual,E,124.6231162852709,-68.80600650966542,C,136.81684066692688,-38.92439259827076,46.688089725583865,E,-172.54196655175184,40.03499759340999,-80.7745511544361,C,-14.277471054466389,C,1
No,51-65,Homosexual,B,139.01894305853247,-18.341495083916662,D,-84.65786669958736,-155.43469641455698,171.10751763443938,A,106.01500494817257,-99.81407137878892,11.444952940707793,E,129.44584689204578,D,1
No,18-25,Other,B,-28.004037310381623,-15.839658991932696,B,-29.92506542101299,-170.44588233287143,68.62050788946284,E,116.80970248143416,96.0410583862595,96.81801160377103,C,-2.4055260379699335,E,1
Veteran,36-50,Homosexual,B,-8.10315496359927,150.13938888757286,B,-181.0309563471799,16.007702109661512,16.414003926834866,B,9.965680423531193,-45.82501890119321,95.97734890069675,A,-56.58859542433977,A,0
Yes,36-50,Heterosexual,D,25.41692744689795,-106.89524828959331,E,-38.17415514172461,102.93100437443807,19.667288700265072,D,-64.56881072454578,175.6614089297369,-85.21784455407627,B,79.73029403694663,B,0
Non-Veteran,51-65,Homosexual,D,58.64121892213564,20.42645096728953,D,139.27054340688224,-234.70081633965344,-63.32035211457341,C,85.53697420318343,34.88983310630574,-41.58795215746024,B,32.90961722846923,E,0
Yes,18-25,Homosexual,B,21.339378123107082,219.79252651844928,D,-112.89915537452997,-176.3250227596404,-75.02739510363575,A,94.1779692511134,-47.18035992249841,9.323342408347173,C,27.71759815411859,E,1
Yes,65+,Heterosexual,C,-25.77095137434141,31.61636436390389,C,164.3092564686415,-73.41294175743671,-45.09831291569278,C,51.19613549734472,70.8333556318619,72.23257016827652,C,-228.3729346555831,C,1
Non-Veteran,18-25,Heterosexual,D,-95.8295146925226,7.0879901384642885,B,157.19368033210836,-37.413175243633894,16.552805157386686,A,114.05336155006786,-5.379000559787151,77.63503318740355,E,90.54523061394937,E,0
Non-Veteran,18-25,Other,A,29.655960757217393,144.77417220081318,C,-101.30091035542999,-17.814141237812247,12.659791144311702,B,46.544932964336404,-116.10862717222976,55.18002587753668,B,-29.16808602287561,C,1
No,18-25,Other,E,115.39732352018474,5.20379954235068,E,-133.35061922343704,190.7856932973706,163.61959902671393,C,-40.534754258084945,-25.297847667931944,67.34625589344618,D,-6.523863146366768,C,1
Non-Veteran,18-25,Heterosexual,A,-49.60860776936145,22.940107935680242,E,129.23734883102185,94.58690666438744,-80.07243550937845,B,112.46277216769778,-5.806387522194465,30.368476906544146,C,101.37348189893952,A,0
Non-Veteran,65+,Other,C,-114.67122886477041,-52.10667591105709,E,-120.38628841206447,-32.853545268833216,-173.63510207858636,A,122.66433033257866,89.6311140665157,-39.005405275699125,B,57.20463628277993,E,0
Yes,65+,Bisexual,D,-134.84973377414678,-42.30200601597896,D,-27.992674488296814,-35.835013761438624,-41.663208250503494,D,21.28798195571218,5.7942762561905585,179.23861220056145,C,-92.88258316109892,D,0
Veteran,36-50,Homosexual,C,56.07694131444988,-34.36873289303879,E,167.92807218880435,-45.09563321072695,27.715433291254893,C,26.287440829547826,-31.142144102134576,81.5680195333711,C,-7.678603402601605,E,1
Veteran,18-25,Other,C,-49.81359773460317,46.495220014258294,A,6.477300286156261,4.072950479241945,3.893148656959914,B,-10.289807941937308,-2.8543129689741664,-50.44994224949269,C,-29.829155025742864,B,1
Non-Veteran,65+,Bisexual,E,-32.34701677114883,3.4803553559646856,E,-47.253395656104296,20.308771127855874,-93.66989595124883,A,-89.97349711504647,86.40640631695675,27.381296455335164,C,127.65628721210933,B,1
Yes,18-25,Other,A,120.53749201848075,55.827416697808644,A,160.13478896937985,-15.96156664088611,-51.25729609840582,D,64.32507477981727,-66.49381096774587,230.82004960078146,B,-209.81281885845107,A,0
Veteran,51-65,Bisexual,D,-179.61745379154493,79.26735789334589,E,-346.1970892294453,31.29060856197509,12.905972493884871,E,-3.162399723626751,96.9083214677417,92.86567623139236,D,95.69192221439259,C,1
Veteran,26-35,Heterosexual,B,-52.22377314062248,-56.59264155255027,C,18.297169619089747,-190.80715808525443,73.58214918128901,E,26.735111369236826,154.46011526231695,-152.0709223899981,C,-60.665906070337215,A,1
Non-Veteran,51-65,Other,E,132.51319472067905,-56.73957509918546,E,72.20140453721109,182.64158090121973,16.372654892145153,B,-26.181771919774093,-46.64919453374608,-163.56526433833614,C,-19.29366944157951,B,0
Veteran,26-35,Heterosexual,A,-19.155687373060733,128.46402647453388,A,-183.88534394617136,-100.79897319570466,156.9392562461597,E,114.13172458825937,-138.316623222972,154.3973338049381,A,138.29668030753714,A,1
Non-Veteran,18-25,Other,E,-3.289055013337768,-162.4168899134822,C,-27.19151257029654,39.15120274668523,101.30864463790981,B,217.46233652942797,-67.83325407374784,56.14633543336313,B,93.64509594085494,B,0
Veteran,65+,Heterosexual,C,-46.828660956125404,-128.43288185810206,D,16.26676526945158,-114.79984831316344,-197.37948968165503,E,-214.21108908032016,-49.8935187985264,-86.44661329562467,D,169.67439213820373,A,0
Veteran,65+,Heterosexual,E,-1.7897146611828845,-24.42986357782129,A,90.31912429292112,40.473063905240934,7.670491413485901,C,107.76766896332003,20.603580423225413,-191.11856294942535,A,35.06161583402167,C,0
Yes,65+,Bisexual,E,162.76853687466775,-7.900167458495917,C,-3.4352829498688084,-26.21965851566409,27.896063620345373,C,123.722517466189,-67.49180619737439,56.386895510232705,B,-57.47305561738306,C,1
No,65+,Homosexual,C,109.40006653881451,-28.390506001322375,A,93.19742730526892,-21.170245809936986,49.63837240948404,A,-164.0845736283305,-154.00579718691404,-77.52693732410619,C,-11.369526802638823,D,0
Non-Veteran,36-50,Bisexual,D,-1.9390041438248158,35.43980847986346,E,-135.1915935027836,51.265126126078144,-13.557071098735129,E,-86.54370480550617,-228.27339708138217,51.5127966702188,D,66.00675518099244,B,1
Non-Veteran,51-65,Homosexual,D,-35.162755711822896,26.21140571041331,D,96.2605165416461,56.15232245933351,-42.05006172587179,C,105.44612893789325,85.3696676598514,76.02116501057601,A,10.388659011421662,A,0
Yes,26-35,Homosexual,D,-177.34381278986825,33.454006967069354,E,-79.5303195769753,28.641152244350053,-104.83510860785452,B,125.61809732995009,94.13802227657719,-53.91360822127319,E,27.28047411436035,C,1
No,26-35,Homosexual,B,-70.78125182011864,84.62695309831008,A,32.16580155989458,-7.8884127506042985,-112.8882549591077,B,-21.875173438938145,121.41886071034978,46.36781095533687,E,-80.0962762486718,D,1
Non-Veteran,36-50,Bisexual,A,-9.705403418445728,130.75361986742294,A,-120.91219360062368,20.288080999184064,181.54978270843077,A,-5.762822714709583,15.21137024543065,40.854822183787334,E,-5.384697883708676,D,1
Veteran,18-25,Other,A,-213.33572250803206,-66.5660424599231,E,88.35570345084432,74.40942759280468,-15.483704867893533,E,73.2810248354804,-15.027200820242593,-172.38793211979322,E,46.70588779027644,B,1
Yes,18-25,Heterosexual,C,-287.5666972014323,75.49545880656797,C,139.0275655114979,-13.490180427878675,172.90122692414198,A,61.055042465814445,-40.26780837501464,180.25242770860623,B,-20.421531196851394,A,1
Veteran,36-50,Other,E,120.05736984971153,-69.32273081130852,C,4.132202000763255,161.16222509093618,30.692960619254144,D,-185.96493642563556,-106.94954225507934,-128.0123159101511,E,-18.38858495883959,A,0
No,51-65,Other,D,-88.47541221623018,-42.653649446034095,B,-182.53751620613886,-49.91406248602825,-10.771706311944843,B,5.590927003706817,28.87912862284011,-20.425085504969452,B,-62.64501020612647,A,0
Yes,51-65,Homosexual,D,-39.8452454938169,-119.03677421743457,A,-17.975730722259662,85.4961474005237,11.177573118493596,D,-176.12668903967716,136.2990142772151,196.41632706025732,E,-43.013089620939695,E,1
Non-Veteran,36-50,Other,C,-76.08647585173694,-29.272513962268544,E,-21.412826775387593,79.08632822181795,179.6109229946637,B,17.633707985234484,-9.805667912549671,-75.71330597514202,A,151.16927367901238,D,0
Veteran,26-35,Other,B,9.660645616859414,-20.14805881027133,B,106.6080200747827,35.60238983144251,-101.67575834333967,A,10.571747193701745,80.88112171143578,-56.637067878595005,A,36.913586081733314,A,0
No,65+,Homosexual,E,-68.61650910201476,0.004114127780412771,C,77.16494897658063,-33.44556300057724,-33.25587272041531,A,115.55873430992077,160.8723058995406,23.355535141569188,D,-22.03904284054221,A,0
No,18-25,Homosexual,B,-112.6367752303288,-3.631185558000066,C,-2.045113267221836,-68.19121056033075,-71.15648393081209,A,-2.12330701922534,45.84991039445578,-40.65987903807999,E,-237.92721625716928,E,1
Veteran,51-65,Other,B,-57.57843990026205,90.90600271108892,B,53.509478433434346,-119.48633653849163,119.52337402399549,A,21.304490934900862,-49.08325834301393,-57.31798824164881,A,-19.822229478375228,C,0
Veteran,36-50,Bisexual,B,57.6962940623706,21.744141939305763,C,32.7636765401005,44.02856722554344,109.18216067955014,B,48.273250638026674,44.23065129550354,-52.94720057364219,D,136.5669961029571,B,1
Non-Veteran,26-35,Other,C,150.23051924878408,-43.84921798906227,E,-16.620526961798223,23.329139414494467,-20.377474331794698,D,-155.92364379274935,7.952739805972925,60.69610306331109,C,-20.602990195365187,E,1
Yes,51-65,Bisexual,B,27.252131748563528,-171.83103003312394,E,-127.2312886905312,-2.6474104580052913,126.20183743689431,E,-99.0444246300241,42.454789718583505,15.581473551611689,C,-147.7695758329209,A,0
No,36-50,Heterosexual,A,-143.9035579443364,99.94729530697943,D,-87.00792813122551,-34.18633295185071,-25.89558592914069,C,-59.532977872971905,-35.960197882904026,-46.53550226598311,D,-67.30437685199927,B,0
Yes,36-50,Homosexual,B,0.043211780285219936,-191.6828241261384,B,-73.30156865853462,-5.199879479173154,-98.80256345995157,E,37.09200117782318,-160.90401951818728,3.076137329595052,D,-135.67727324336278,E,1
Yes,36-50,Homosexual,A,-10.852660257179917,-85.94456735433941,A,103.42686084099368,-21.918228470889254,-158.78713960456042,B,-0.8686374523842337,-26.600277756212375,138.60932242260995,E,46.85017330128298,A,0
