Nationality,sexuality,marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Mexico,Bisexual,Single,36-50,D,E,90.97734534206458,A,-30.36687578301675,-108.55014186240408,36.074397396008756,E,B,D,-28.434502908787646,103.98093937382511,-142.23274938094488,1
Other,Heterosexual,Widowed,65+,A,E,-12.94438080099728,A,29.148823436608275,-167.0166669122294,-57.54141741461448,C,C,D,149.6870147354755,5.0873447172665305,17.33884696613988,1
China,Bisexual,Divorced,26-35,D,D,28.02175998785345,B,-90.05035003814189,278.9879248659279,207.5884519101941,B,A,D,129.12929794873952,-154.97868123445204,-206.37286500503257,1
US,Homosexual,Divorced,26-35,A,C,-40.07780712915617,D,192.27582256779877,-48.19714008360206,-7.419656914188283,E,B,C,-103.64243816775189,129.68646080288005,59.813280344295116,1
Other,Heterosexual,Divorced,65+,D,A,-93.66458522411737,D,93.8128661333773,73.75011043839534,-90.55036409664562,B,D,A,-45.18665456093572,-96.70955379541347,77.67278256808079,1
Germany,Other,Divorced,26-35,D,E,-21.30524947589821,C,42.4735985388442,-25.839983413972533,12.131779963744517,A,C,A,-59.233295100968085,-107.20309110587945,141.0006700547497,0
UK,Homosexual,Single,36-50,D,A,-128.59285159009147,B,157.94945046570643,-103.76848680987321,48.97173612743014,D,B,E,-80.67841585562542,-59.340243231200404,-22.58545828152748,1
UK,Heterosexual,Single,18-25,E,E,43.06983739707434,A,177.84564190506563,-85.74046271755795,257.26717658547386,C,C,E,56.97587652918895,7.849126929490017,-18.76555771539295,0
US,Other,Divorced,65+,A,C,25.712024308812403,A,-79.22758295308931,-116.15266023349906,94.18448531437829,C,C,C,46.076872487775546,23.835223909524352,-22.978064179012687,0
Brazil,Other,Single,18-25,D,D,-35.40395589279692,C,-125.67048369753255,-80.1150999726914,-124.26354527631656,D,C,B,102.5967234792444,-78.5277319890449,170.3504558233374,1
UK,Bisexual,Divorced,26-35,C,C,-162.99310413225072,E,4.322147387532431,-59.648639561583586,44.362952104828494,D,A,E,-101.19632847607458,15.10919955473625,235.52151072036222,1
Germany,Other,Married,65+,C,A,37.95589591917151,E,46.06385194903425,-129.8162328603352,-7.383046000410959,C,A,E,80.22973746013075,17.901418627137705,-140.59468104462022,0
Germany,Bisexual,Single,65+,D,C,-105.0112777697167,A,-50.19953412016079,68.34518571705989,79.4005465782319,C,B,E,-10.902625022676652,221.01507137096868,-67.96851954746727,1
Germany,Heterosexual,Widowed,18-25,E,A,50.22071572341732,C,271.75883268215847,79.43464888365082,14.518539288948165,C,A,A,127.83781245809578,15.678311887012244,-29.54554571742836,0
China,Other,Divorced,26-35,B,E,-21.749380499937736,E,58.96149371992333,-101.857927818308,-95.76450781912436,B,D,D,126.41492375440603,9.510652732952217,84.05924376421396,0
UK,Heterosexual,Single,36-50,E,B,-86.14694360790207,A,-57.02278834852474,-119.93127565342783,82.3324287545887,D,C,D,102.43709337591986,-128.48130080574103,207.08402995084677,0
India,Heterosexual,Divorced,65+,E,E,26.443954430389958,C,-100.53001274231504,77.17840892138594,48.60772579584635,A,E,C,15.202772835505563,42.52560882382155,191.0957189273888,0
India,Homosexual,Widowed,51-65,D,A,-92.46964790372311,B,45.73587015255672,-76.47522327930717,249.28911583564138,D,D,C,-39.446139049846316,-167.28548755329257,172.92972238107427,0
Other,Homosexual,Single,36-50,C,A,-165.56612252193392,C,53.81966686581319,-0.404193893303184,-122.02337238848042,B,B,E,-45.52751891839879,114.8861410217463,36.897106982301516,0
US,Other,Single,36-50,B,B,-102.0170099016566,B,-97.72545464746153,101.45069071345401,43.85165007451222,B,D,C,107.80776302743038,187.07859756454368,13.094520004519076,0
Germany,Bisexual,Married,26-35,C,E,4.629388147664323,E,163.48655491949762,-99.86538234558104,-9.746786701826004,E,D,B,-82.74137756944232,-14.033413511717715,-57.22174442404718,0
UK,Heterosexual,Divorced,18-25,D,B,-39.93680946210264,B,-9.692513364426635,-140.58572217070244,37.74074525954268,D,C,B,10.98725867668957,-20.15641447494116,110.26319789912888,1
Other,Homosexual,Widowed,18-25,B,B,-8.486277250180018,B,-63.45198723949454,110.0105383206099,95.46006720490196,D,D,B,64.6654137822218,-180.23352025871338,-201.2593605011256,1
Mexico,Bisexual,Single,18-25,C,C,-70.79552120515474,B,10.429973980025554,-1.845915391084184,115.29178968037554,E,B,B,15.188225182161435,-84.60689184759606,0.14989111847791226,0
Brazil,Other,Widowed,26-35,E,B,273.11225360866877,C,-89.59957221567701,30.139383673695136,17.840548343215985,A,D,C,-105.27855553478757,-64.8080489868002,109.6508402186383,0
Germany,Homosexual,Married,18-25,C,C,62.279490090294196,D,24.105770904179167,71.65006776441999,131.4341838106049,E,E,D,-236.38339807556096,7.343267492977083,-13.011361404964743,1
US,Heterosexual,Widowed,51-65,A,A,-159.5868600817427,D,-117.66691018698042,199.75591820780767,-322.31317571070133,A,B,C,-147.99425763182882,165.41466171981983,-94.11819503274556,1
China,Homosexual,Single,65+,B,E,47.87869648032531,B,94.52560096448184,46.57105706520106,-42.72790336524485,A,D,B,-113.03613273191945,65.59563091166439,69.77395238136931,0
India,Heterosexual,Married,36-50,D,E,-96.81775197219105,E,152.24819548830524,-113.62120649495199,5.636991989707208,D,E,C,-166.58233587622263,94.27626840970728,146.7826357698689,0
China,Heterosexual,Married,18-25,B,A,1.2278576928183669,B,-46.06491627865236,-82.90677582912426,-24.58716357906978,D,C,E,-101.28089650960597,-114.73954216830316,-117.38352098388789,0
China,Heterosexual,Widowed,51-65,B,D,15.539626680875962,D,77.96697095531893,92.71359906506282,74.8039237406862,A,B,D,52.572487694949324,-131.60712101608618,152.88758201572244,0
Mexico,Homosexual,Married,26-35,A,C,33.71959093779285,A,121.5871340182459,-129.67481396121812,-19.150648966850344,B,E,E,-40.62904154134941,9.394010442346746,-204.86147392918141,1
India,Bisexual,Divorced,36-50,D,E,143.9334224196459,D,26.809088901576324,60.272194830295156,-32.96217808804229,B,A,E,-235.69786472270775,-102.4730721180878,-55.53179329570862,0
Mexico,Other,Single,26-35,D,E,-3.2534240466056503,B,54.795611492603854,-36.96813790792339,-187.47984357454678,D,D,D,167.65759988619826,-91.33903921041082,-31.908059253122683,0
China,Bisexual,Married,65+,E,E,6.11344366084351,C,105.66035209074154,73.48890819390735,-222.32240428392564,E,E,C,118.93937853033123,18.007430376680915,-141.01992626425167,0
China,Homosexual,Single,18-25,E,D,74.40148079774002,E,66.25569832114118,120.85836635499902,-25.373301678237365,C,C,A,117.52236616847209,-79.84057844643702,67.03858328287039,0
Other,Other,Divorced,18-25,E,B,7.69903788396835,A,-21.87479878782063,-75.95435741108463,17.369562557328422,E,E,C,-86.61380272808302,-56.854874443483105,-40.51949183397531,1
China,Homosexual,Divorced,51-65,D,E,102.46075918036004,D,-37.02775205024246,115.40581337113034,-100.64280528288248,B,B,B,-44.72503186307601,8.034059892833953,99.96040277326456,0
Brazil,Bisexual,Married,36-50,C,B,142.65921667476633,C,-5.390147789614189,117.12616576425516,4.441124170659717,C,A,D,-84.52802502740666,-4.637560185298739,-212.18792795843288,1
Germany,Homosexual,Widowed,26-35,C,C,-65.67656460144889,D,58.2790768680587,-268.46823514409016,-4.150509353026966,C,E,C,-67.18298753254983,62.388084213926064,50.06534376909665,1
UK,Homosexual,Divorced,36-50,B,E,77.06395440064854,B,-7.65565696210746,-174.8746162278821,64.1303389254783,A,D,B,-54.5289924051404,-46.77525847395335,93.26111419411983,0
Other,Bisexual,Widowed,18-25,C,B,-201.98182856006656,A,-16.248277098346207,183.53290599783452,58.28070380466445,B,A,D,-104.08477457105765,164.569480960071,182.91032992828292,1
Germany,Other,Married,26-35,A,A,-62.29710347029918,E,-60.74327448608317,-100.25699423084684,-25.660997016099984,B,E,B,-205.7310903075701,89.09742034664072,-138.9759454028237,0
Other,Homosexual,Widowed,51-65,B,A,-62.32130305760367,C,114.63742957287542,-77.65058067298408,-179.3496717818898,B,D,C,-47.896400178417224,50.87168852338032,97.71271354178518,0
Mexico,Heterosexual,Divorced,18-25,C,D,-40.461343762437934,A,-1.7555922731740687,-58.21033449497425,-248.53969160542042,A,A,D,267.9810184732156,119.55098259652071,27.166077993575165,1
China,Bisexual,Single,51-65,D,E,61.39397337047276,E,19.06134399021401,104.632230180593,105.15545740158154,D,A,A,76.7668607043144,-67.92641569460025,222.52044954709893,0
UK,Bisexual,Widowed,65+,A,D,-25.72187162562513,B,122.77635184271689,-185.41841161673952,-38.03700561994602,E,E,B,-69.80551162219814,36.35585741288363,-51.57305459372735,1
Brazil,Heterosexual,Divorced,36-50,A,A,-126.31803293909573,D,45.34299734399675,131.6388373370965,20.22301613312716,A,A,A,-133.02224655621092,4.939601823063295,29.269527809932566,1
China,Heterosexual,Divorced,51-65,D,B,-42.79540508299837,A,76.50462512800503,15.57010375767249,200.35402976343107,B,A,E,75.00420684565704,-81.93124374164292,-112.72704418707498,1
UK,Bisexual,Widowed,65+,A,E,39.929012198778956,C,-33.628494352379796,-114.68940062276982,-23.650559089300234,C,E,B,-33.818044601292215,-97.98663622026355,72.750713429476,1
US,Bisexual,Widowed,51-65,B,B,-53.020261043440634,B,128.04598461535014,130.4841461713228,-50.828918109425224,D,D,A,28.50321028878209,-28.73732821852511,-86.7713061328212,0
Brazil,Heterosexual,Single,26-35,D,B,-49.73903916387447,A,-57.684786803309926,-28.888693856797026,36.24939949510983,D,A,C,-75.93834390151116,134.5195112819909,117.39709172581982,0
Germany,Heterosexual,Divorced,65+,B,C,64.13315815079949,A,0.5475979953764064,-34.50104866235633,-30.050246948589848,C,D,B,4.566136406045662,22.50725701827394,-272.90821591112666,1
Mexico,Homosexual,Widowed,51-65,B,A,-23.492281820633217,D,108.54912982485563,58.150219959115624,-181.27150372699091,C,C,A,-64.911341648693,37.41482043711824,-22.607636018184536,0
Brazil,Bisexual,Single,18-25,E,D,-108.58231384130164,A,47.32656486385286,145.31887686931114,-34.776222481503076,C,D,D,-72.29169039914508,-160.05886137865141,22.01146390746261,0
India,Bisexual,Married,26-35,B,B,30.851887150366647,C,-127.7722614195073,-11.70913404528864,87.2459377577438,B,D,D,68.87032519717785,15.964439743880407,-140.29014248684254,0
Germany,Homosexual,Widowed,18-25,B,E,4.89842437175564,A,48.07593870608706,-83.43000052899514,-46.095774114047224,E,D,C,-205.76270047571708,-74.66748144896707,152.6554966306686,0
Brazil,Heterosexual,Married,26-35,A,E,35.39796353160188,B,-7.09487500463165,69.22163614567805,-69.73259370595235,B,B,C,40.43294351331527,149.28331751562374,31.760647503647842,1
UK,Homosexual,Single,18-25,D,A,89.15448923321694,D,92.87816908055234,92.51580985743094,66.20783739462438,D,A,C,-67.91946499390328,132.54072948733483,-61.66690339040903,0
US,Heterosexual,Widowed,65+,C,E,-10.49502873731067,A,-67.39434494290863,-88.43220398234409,-109.61962638753381,D,B,E,82.80718689942668,15.229695209429295,-111.40169990291551,1
US,Homosexual,Single,36-50,E,A,-283.89843374980927,A,-118.70747911911432,-66.42168606518779,69.25794703278058,E,E,D,-75.43628637991311,-75.44604248348645,-88.25857024300586,0
India,Other,Divorced,18-25,D,B,-73.85138436547632,A,-24.21361759852566,-174.03244587430464,-15.811432965391997,E,A,B,21.741084945792867,-74.49409659726562,77.90876464800121,1
Mexico,Heterosexual,Single,65+,A,D,43.12301746103105,D,-52.36905561121441,-35.73190897226935,105.99880023613572,C,E,E,-24.111263845520504,96.90636790049861,34.87653283812252,0
China,Homosexual,Single,26-35,A,E,150.1947835286354,C,-11.390114241693313,-16.51057829886283,-44.333777442507795,E,D,C,125.2515184917188,-67.1878447186908,87.67314548944947,0
Other,Homosexual,Married,26-35,B,D,-14.097535939666333,B,-217.11676155145224,-51.750341937434975,-281.8161173084308,A,E,D,56.72546336677565,28.11495626871359,167.8391048119158,0
Germany,Other,Widowed,65+,B,E,-1.4755196349356439,A,-53.1030655878428,128.20365724259395,101.16707009873555,C,D,A,117.10969863003994,-80.02855308073568,-197.42375863113693,0
India,Bisexual,Married,51-65,C,C,128.6055746672703,C,-123.1033062486655,157.65782371449615,146.61648072212554,C,B,C,10.699032865826732,-135.05550865572417,-45.394532115969284,1
Other,Homosexual,Widowed,65+,B,B,-18.822467725840937,B,21.302591331203363,-43.67173359332452,-53.35033158306651,D,E,E,61.02368073070096,-126.928555640754,77.70269700887852,0
Other,Bisexual,Divorced,18-25,E,D,-48.409585063060895,B,193.10299523024472,143.01922732131794,170.94491061746783,D,C,D,186.182147434848,-131.5462288105339,-120.92863197024532,1
Mexico,Heterosexual,Widowed,51-65,D,B,51.73421378810996,E,113.37483385151133,-80.7415351751142,83.56940882820182,B,E,C,-155.6175269920693,-68.07062657419665,67.35567736772933,1
China,Homosexual,Married,36-50,C,C,-2.9695201628475774,E,-46.13529446187903,148.7309502748416,-125.44732684021666,E,A,B,-6.37385339459907,-14.953230588059489,-29.343600343244127,1
UK,Bisexual,Single,65+,C,C,136.42314435186765,D,9.063392479947858,-16.136655699087132,-29.36821312665745,E,B,A,-13.813291964396907,-146.22900682284708,-74.89552750749657,1
Germany,Heterosexual,Divorced,26-35,E,B,117.0028951881661,E,137.22176843626036,-108.04685298660806,23.50255933411381,B,A,B,-95.58944075113308,109.6315007362241,-107.23178823921802,0
US,Heterosexual,Married,36-50,B,D,99.29431720933137,A,65.70763454105332,170.33568830762715,-14.499624811227962,D,E,A,74.95125690171017,-111.55020005608513,-64.35613657444816,0
Germany,Bisexual,Married,65+,A,B,-41.0148784003245,C,-162.95462157201942,-122.85693652685075,-56.92490038646832,C,B,C,112.11253538067547,64.35095669329779,120.8661994602676,0
US,Heterosexual,Divorced,65+,E,B,-60.98445525139282,C,64.93823985957503,-4.700200338223251,7.944115148119836,C,B,C,-134.79082636583152,62.03359123732669,131.25951662400232,0
China,Other,Divorced,51-65,C,E,-66.91975314607208,C,143.50114006878687,-14.137001316258434,41.42080994593856,A,A,B,48.39240209070381,-35.544105170201576,65.73466580111533,0
Brazil,Heterosexual,Single,51-65,D,E,81.5330058784777,B,53.13868437506035,67.70454465364386,-106.80623370150487,B,B,E,-26.576189537620053,-8.75651113091494,-61.27333724808503,1
Mexico,Other,Widowed,18-25,A,E,-161.61532936485614,D,-63.38866536155413,-110.99855454689711,0.3566108005837011,B,E,E,60.40228794462069,-228.27403350727658,61.809369616984775,1
Brazil,Bisexual,Divorced,51-65,E,C,47.98977493895726,A,-79.07509796701781,-103.613220153222,-77.4736156511191,D,B,C,38.531611550527956,-67.28452748237646,-94.83324878845212,1
Mexico,Other,Single,65+,E,E,17.994403647919263,B,-82.91975818481836,79.5650927764852,-57.966145487423674,E,E,C,-38.28992026107185,-43.02625403495259,42.746749327328665,0
Mexico,Other,Single,26-35,B,A,88.36618543835036,B,-119.85206071849048,-135.18455855093936,-40.829102886073336,D,D,B,67.54651937044187,173.3771890813617,-91.85603681326143,1
Other,Homosexual,Divorced,18-25,A,E,-39.996888552181034,C,66.36386495223331,-57.884544241530236,-50.039905555554206,B,A,E,61.47350627456706,-68.43610825994405,-125.09796368439747,1
Other,Other,Married,18-25,A,A,4.2452484065648735,A,56.11474918697028,35.0585335996517,-7.016370733211834,D,E,A,-155.02422735661702,78.73921464888458,49.53050444357041,1
China,Other,Divorced,36-50,E,A,195.26180657644144,A,-169.0186359961307,-24.42998653744681,-92.60248201171767,E,E,E,68.81509740701284,276.68884901148175,-241.7614473486205,0
Germany,Heterosexual,Married,18-25,B,C,19.564610282114025,A,-171.73941234935748,-37.58062481999766,-72.59864366944684,B,D,A,70.04131326263959,-77.35517044499846,74.88917078359843,1
US,Heterosexual,Married,51-65,D,C,-84.957515714956,E,47.30126657284382,-201.03121882846003,-51.084006647467326,C,A,B,-199.5740415114633,59.23917292911295,-102.13220941633818,0
China,Heterosexual,Widowed,51-65,E,A,24.52752267610741,C,187.102367783369,58.80083748815706,57.341403692761325,B,A,B,35.57874653300407,160.91748387398457,-39.91904515653962,1
India,Other,Single,65+,A,E,117.50414488188139,B,-37.71097674032366,16.022260126953682,-72.53499111084281,A,A,B,95.22916578798093,97.13553885183815,-0.9121893192812591,0
Germany,Other,Divorced,18-25,A,E,-37.83743073777253,C,-17.312950363539624,-70.38796760162056,133.0674802265753,E,E,D,-20.300039648631323,121.50705601262224,14.904474094796521,1
US,Homosexual,Married,26-35,C,B,-78.66815669471731,D,3.318051349207792,-73.75678068233775,67.24681251237608,E,A,A,151.35691884937486,-71.58022686253513,64.94363177273826,1
China,Bisexual,Single,26-35,A,A,-7.188181816603138,B,-102.06012890741636,-90.02731080941359,133.2301035323172,A,E,D,-18.70084084261704,42.66656399136668,22.784325439871417,1
Germany,Bisexual,Married,51-65,E,B,-79.10094824658334,E,82.12459104496764,34.233235431828255,-96.15185308846935,A,A,D,-0.6888971689942383,-6.539707968485679,212.91058338991698,1
India,Bisexual,Widowed,51-65,D,C,-12.844924989769599,D,-27.619911952781056,69.09969751553021,-129.46035634359225,E,E,A,-93.92629567610095,-153.426778561849,72.81294827308457,1
US,Other,Widowed,65+,E,B,-107.30411340718268,A,26.106967714712965,75.34878152089061,66.28988149862455,A,E,E,120.50861062186935,81.3711679164403,52.74212767666193,0
UK,Homosexual,Widowed,65+,A,B,189.90597070783625,D,-113.95255779031879,-205.86457119040972,-61.84372682068533,C,A,B,89.37690689590625,240.86672048256372,34.705834850423706,0
Mexico,Bisexual,Widowed,26-35,E,E,82.52341312420496,D,116.9504499794242,62.93150621069553,117.47204578579624,B,C,D,-70.43051083111708,-25.720269379561394,-167.70120241431766,0
China,Other,Single,36-50,B,A,122.94482218253577,B,75.01408031754896,-19.925912456250437,-167.67160370486695,A,E,D,-51.81968273313456,-14.152132912173107,88.45697992260725,1
Brazil,Heterosexual,Married,18-25,D,B,-10.730361149012225,A,-187.21382416950107,173.81659755789735,119.21311681485258,B,A,E,-8.224218728010268,37.195407620221246,192.62801793740866,0
UK,Homosexual,Widowed,36-50,B,E,88.38780681684102,A,109.85344694767336,121.54809298041316,225.81629016925757,B,E,C,10.96296957631183,216.07655834345798,-190.52776224518772,1
UK,Homosexual,Divorced,36-50,E,E,28.966333028482705,D,38.35401681757675,-0.3936990954471926,-36.65598914735173,A,D,E,93.93803764647392,4.021835586752169,2.650873256362316,0
Other,Other,Single,36-50,C,C,-53.823121516428685,B,-228.74346454194122,38.909655554116455,57.799305255382315,D,C,D,-181.28116328012197,-96.93141890559562,-0.24857289787993928,0
US,Bisexual,Divorced,36-50,D,D,88.40291147319688,B,58.935003997310886,96.48483221531816,97.79707434793168,A,A,C,-127.0359268070817,16.921699685786166,-329.15265903904316,1
