gender,age_group,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-binary,51-65,No,-8.246414920412091,-19.50711560947971,193.3353530644081,116.01017971880543,-115.64881971295544,B,4.421601792011829,A,0
Male,65+,No,143.3038471541083,164.43756128482778,60.37712307113268,84.26611955713138,51.15387912396512,C,-94.54820367883994,A,1
M,26-35,Non-Veteran,-17.94544377494712,-148.0442828545137,-131.7052287511525,94.9326392820869,-216.01895414181143,B,23.588413096536957,C,0
M,51-65,Non-Veteran,-19.463158740763085,46.24322722109411,18.770893441729243,21.123942515260214,-48.79369822569472,B,-41.8593324818638,B,0
Female,26-35,Yes,0.9103274920470922,35.04456390784829,132.12116671874733,-95.08599810413229,84.75848307508137,E,-78.96330972680083,C,0
Non-binary,18-25,Veteran,51.300709197968686,-38.191018255384535,45.38200811274712,-45.224677407834356,-48.373372189775715,A,153.54384654624985,E,1
Female,26-35,Non-Veteran,-3.6622066355861467,-36.57455529661946,40.02648544712578,-2.6471160539194205,-152.3271130714246,C,32.17117885512084,A,1
Non-binary,18-25,No,24.166291571835725,7.799479145776762,52.35282099770146,-64.67802581777634,-52.708301676787386,D,-126.08950725993533,E,1
F,51-65,No,75.56410506294704,309.74268061141913,-167.83139371211635,-41.142776744513,143.5351760507511,B,-168.7390661084951,C,1
M,51-65,Veteran,41.552852120277024,-81.88592089166394,5.350791780240888,-20.714162384736657,-41.41796667667377,A,54.30988360234919,A,1
Male,65+,Veteran,-72.96375151911242,-87.21517072273362,75.62173195087924,86.55397368069463,-26.045229249862583,E,-97.50184353921637,E,1
M,36-50,Non-Veteran,118.63589888246202,37.56826480782022,93.63467623995646,-64.29685039382068,36.502407569457304,B,10.346038182611798,B,1
M,26-35,Veteran,-36.95823998676101,-42.10214751598427,129.07057261071222,107.96877627179879,83.69084002950655,C,-90.56023114751603,B,0
M,36-50,Non-Veteran,122.26872846666517,51.60741517912872,-143.7018285434719,-24.0997587047951,11.666063135562108,A,-128.5213098771911,D,0
Female,65+,No,88.44735081563822,-62.05587152288609,267.3875822601619,30.12701771544685,-55.588937357878635,B,-193.66540057683943,C,1
M,26-35,No,211.87734495531618,7.413895495383035,-26.377197202731615,-80.17941095076428,-123.02426570145192,C,86.56634037131818,E,0
Female,36-50,Non-Veteran,66.15106959328071,-14.2023435521929,150.0299581235551,-128.53558311050054,82.11000339391748,C,62.04366862531666,D,1
Non-binary,51-65,Non-Veteran,-110.63452142710261,-61.91194421236684,-18.050378740132018,159.6476774907132,-75.58201735465472,E,-112.14620942815677,E,1
Non-binary,51-65,Veteran,-103.76529035285485,157.48121481410152,143.24419137309823,-111.91974190513388,-10.570122176860046,B,-149.65456782579642,A,0
Female,51-65,Non-Veteran,-18.17280387803103,-63.299187089644235,3.825402040061391,-63.80528271763111,-29.168256594804333,A,-62.41220750970062,C,1
Non-binary,18-25,No,20.235913915796115,127.01324580649359,98.98423892014475,10.586731020546823,-64.00344070989628,C,-98.68628814424423,B,0
F,36-50,No,-37.13385152048275,-156.4386610085585,-0.7205673163651656,-95.25800674847548,56.78627408022792,E,-45.19972619174732,D,0
M,26-35,Non-Veteran,-81.95018489616508,66.50905781278007,-168.467849219044,0.7180118480247719,48.5535366662993,E,235.06207095339104,D,0
Male,18-25,Veteran,89.90146504905717,-45.47150810390287,70.90555645570026,11.865227409739667,-46.93679705367765,A,171.23157127104835,C,0
Female,18-25,Yes,-118.89930350773447,28.676361476620343,-98.29379688459218,75.86659428516039,94.93428337396274,E,-174.9246417684206,C,1
M,18-25,No,-27.596545387457986,30.540559782860722,-135.28915254861803,-66.74920136476821,14.120745068195967,B,3.4888344366272737,A,0
F,26-35,Yes,-54.64902950096221,-109.89121629876254,-168.68790137575704,51.15450160337763,24.726418354866446,E,-140.05005812249115,B,1
Other,26-35,Veteran,-16.561338937728802,-15.896747127722813,-78.70190477566706,-110.68954350247442,-56.279527545500194,D,202.5588962099512,D,0
Other,36-50,Veteran,-141.12857730223013,-22.909887790358376,-19.756165616796917,42.92797163171193,35.912534977724725,C,93.32244322886125,B,0
Other,65+,Non-Veteran,-25.89859729325681,168.49887104924176,-130.35452119558312,23.973365099040542,24.116787275426464,A,60.59218530170235,E,0
M,26-35,No,30.662364256616105,-8.357205380963842,-105.21906876392497,-112.56972028720023,-155.01570108358342,D,-67.3497598725459,C,0
Female,51-65,Yes,-27.646556806495287,-71.05196242870512,157.7137687074381,53.238311616530595,161.13874655585462,B,-126.12703889309988,B,0
Non-binary,26-35,Yes,-46.97289532917727,169.60888910059668,-16.62542301167946,30.099621203588068,120.34211109829475,E,59.783547762692045,D,1
Non-binary,18-25,Non-Veteran,-64.54443681793876,-82.45080217350946,-51.957128120712426,-217.3384669283392,79.16280243490341,B,12.391691941348435,A,0
F,51-65,Veteran,18.638660920429437,93.80954822728084,113.80326084766223,-81.37242709003623,146.41703781078007,E,89.79789332893164,A,1
Female,36-50,No,-84.39628348195635,-105.91082780394912,102.73506879853149,25.017300520873942,-30.971909087187193,E,-92.9647685597528,E,0
M,36-50,Non-Veteran,43.45564526311306,37.44980877240147,-3.250586760803868,157.85060873053592,-178.2039672903598,A,41.08050596195507,C,1
M,26-35,Non-Veteran,12.723034783234935,23.307897420183163,6.033188909723435,129.57108183768784,28.02928016205396,C,-12.9017566421563,B,0
Male,51-65,Veteran,-270.6301328907161,-13.000775700592794,154.47328691138043,20.488470251009815,161.03645482245003,C,-3.56737026533456,C,0
Other,18-25,Veteran,-142.3075605127324,133.8028513854973,62.18086597684539,-132.3481253919555,24.349728593322933,A,23.06181939287791,E,1
Male,65+,Yes,33.09083942025373,112.6944951613192,123.82887488072332,60.543263222839805,-145.7872567880548,C,-155.86010036841716,B,1
F,36-50,Yes,-130.97539090027496,-104.39022219456464,73.71405926067912,145.7781845358588,51.82602843272688,A,92.36501342697048,C,0
Other,36-50,Veteran,136.45298136439106,25.911448199429387,-129.53708254046495,36.42377005807745,69.4865850017304,B,219.42026570718326,C,1
Male,65+,Yes,-4.238289861618726,54.52033012136391,-76.81619788734521,-166.59555452867397,-176.60483263333114,A,33.51943857450479,C,0
Other,51-65,Non-Veteran,44.3749599447872,-47.771542824754434,-50.13065982436166,-19.042964278030485,65.3723936354723,E,129.82939485060012,E,1
Other,36-50,No,-55.95258339289866,-73.78801496361008,28.538432227565842,-50.945788076713505,75.54152743839119,A,-83.87562488674529,C,1
M,51-65,No,205.04432355328706,-12.47701324417012,-85.42939282546092,-115.83837403537225,-9.528683708970838,D,-156.2442406719189,A,1
F,51-65,Yes,113.78962829561449,-74.24691098522909,-183.57018575010645,-47.81769824009293,-26.617378902609858,C,38.56447470207867,D,0
Other,36-50,Non-Veteran,-116.60487766707013,-106.8331244979939,-187.0735702689215,111.77012421702912,-39.1992565371257,B,65.96853931246903,B,0
F,51-65,Veteran,-120.76736065201735,-48.62475731343584,44.5441626193238,-91.49040282348447,-97.94627422266092,C,-123.02674351484733,E,0
Male,51-65,Veteran,-16.464340556472052,-29.895227589284318,213.97010291114015,-8.916398701901738,-22.843971257942638,A,-26.9160866070091,B,1
M,18-25,Veteran,-101.53964620702935,249.00586438630503,-60.01898356923371,74.97131220909125,-122.57863938394398,E,-75.97733712050096,B,1
M,18-25,Yes,78.22684209723653,-117.7758099714439,-104.00950074692636,283.7431118566227,-152.3741140636495,B,57.71521665842045,D,1
Non-binary,51-65,Yes,107.08768346553587,-47.690525541934484,-142.46887926640696,-108.42438029997493,98.21851256082468,B,218.0907908778402,D,1
Other,51-65,No,88.95999457234652,171.14306326393339,31.948774288100264,-58.70149811120526,-45.272904426912284,C,26.56938108438631,A,1
Female,18-25,Non-Veteran,-10.344240439920036,46.607347842448945,-87.84280296555562,18.414500299011145,-229.00189743714043,D,-57.874349134125126,C,0
F,36-50,Veteran,-34.17103481636548,68.09601246199401,29.30402931574005,-1.077173376569284,-125.60974680413266,B,140.4924679932274,D,1
Male,51-65,Veteran,-40.60376766200772,-19.116615701934762,18.22180657702482,114.03116808581535,19.93919584145585,A,142.56507257658214,B,0
Non-binary,26-35,Veteran,7.0064065970913285,-46.82461324610233,-22.112397298974212,-75.6267591913605,4.90985314639389,B,-57.05896873890616,E,1
F,18-25,Veteran,-25.1916618973289,64.33447016829639,31.003700307458114,-28.74610684681408,-21.365823253851225,B,84.7976995436108,A,0
M,51-65,Non-Veteran,60.59061996206139,227.4062194539774,12.38486136738493,-112.0763752676952,84.13866213136119,B,237.88291588727972,B,1
Other,18-25,Yes,162.41032216470296,23.961767595354225,-61.46193115186178,-164.92208614087042,-170.21507468441257,B,142.55315653350146,B,1
F,65+,No,38.72705093770108,-23.194735179875078,10.002630402236417,-63.476751237045406,119.66139472861816,D,147.69919473450082,E,1
Other,51-65,No,19.297272046305714,123.85694020730264,-47.35920130078474,0.6138355769754936,-184.09652026556012,D,-66.89026896009743,C,0
Other,26-35,No,82.89804028401174,-36.8902264836344,138.16557185964524,92.5617256295651,-69.23491012395718,A,-17.520979347279333,C,0
F,36-50,No,-201.71196463992587,-81.6579147277169,-77.7257620375659,-143.87394329089972,-33.1865317519517,D,137.15991392985046,C,1
Other,51-65,Yes,92.28334701413935,161.2589894339231,56.709455649220374,48.28862295120949,-20.936657081825448,E,-65.88832800007732,C,1
F,18-25,Veteran,161.90306396719836,-155.88572072869542,-72.39177626469653,145.29477747455596,-13.68215716134722,C,-65.62284544065095,A,1
Non-binary,18-25,No,0.6259356056522167,36.08406716058349,96.57632683620993,55.98350036853723,-76.48609737173135,A,132.11667896930322,A,1
Other,65+,Non-Veteran,19.926611166165582,77.59990436931581,13.109927838585008,-49.05278940267967,164.08820486870346,C,-4.118935933170826,D,0
Other,18-25,Non-Veteran,-179.37935218581163,64.43251874610782,-125.89967880038766,-64.16972486950705,-84.44714045306594,B,-80.46996207085724,D,0
F,65+,Veteran,-84.06487959504113,-94.63876619338404,-96.91271902924068,-118.38441418881294,84.83220846557867,A,167.48214537458102,A,1
Male,26-35,No,54.48293628535157,-112.03078967051727,55.13713624638379,77.93623452751041,-42.141400100662125,E,2.477131938323081,D,0
M,18-25,No,-117.72177059414479,-28.45426870342188,156.816027794717,-64.61240412107031,-85.51131751182164,C,-106.7141586893056,D,1
Non-binary,36-50,No,-40.35014573022161,-12.815437448922681,72.11294597810621,31.77128660010895,-23.005062508367303,D,-1.5508322304502877,E,0
Female,51-65,Veteran,-46.24996081419167,235.39219995815947,-60.94500275784757,-27.57271401725853,-85.88727854303386,C,79.99321538823794,E,1
Male,26-35,Yes,-153.35478105932842,-160.59499742765922,82.96378094019857,155.78487452715297,-108.42126401198277,E,-107.02517506851083,C,1
F,26-35,No,28.67938326408629,-106.361249695505,-32.349764099638854,-55.61153628870533,14.930334537005407,D,-106.22699419609197,B,0
M,65+,No,71.08399135695191,150.27871476830458,-40.797467442105365,75.95668440907481,-68.95803750263718,C,-86.35890334042216,D,1
Female,36-50,Non-Veteran,-75.06474039617954,168.03601640350686,115.49770580916243,-144.3257461395657,7.901422469237447,E,91.4381214430903,E,0
Other,26-35,Veteran,79.44177694534555,-30.66692944857615,28.20438009347325,-144.11363258522783,-23.507818034933926,B,51.780810726040784,A,1
M,65+,Veteran,53.27221834570104,158.15447758792212,146.8379852410546,-20.840736998688214,-0.22560681957600795,A,55.871463320704166,B,0
Other,65+,Non-Veteran,-91.5650180018298,-6.447080336711944,-76.63661322623105,-22.615960154618918,0.6640746517557727,B,-158.56065895996184,E,1
F,36-50,Yes,-150.17365777250717,-223.16568142460142,138.96921262188647,-157.17602094676113,87.63684694262453,A,-212.49794006607777,D,0
F,36-50,Non-Veteran,13.376099300950958,-47.541765618334644,-188.1119832823243,170.02459844151306,38.324831498946104,C,-14.6085255143455,D,0
Other,26-35,Veteran,-14.437688658293906,-24.508054412025643,22.94563758684785,-177.99777570699155,-26.205598072137697,E,25.543054224508893,E,0
Female,36-50,No,28.850541798289992,4.954194606128402,23.888382957698074,64.220107353638,27.387076066244333,C,49.946662629598364,A,0
M,18-25,No,22.096546992611337,227.9080755634003,3.4072993141515933,145.79836045355216,-82.43980469970711,C,-17.678914700951694,A,0
Male,36-50,Non-Veteran,-31.685179011164816,28.501845620162776,-3.0990244087529017,-95.46675192517881,84.55533351956814,E,-68.54834828993111,E,1
Other,18-25,Veteran,-41.4686691617726,-3.74381428397743,-113.91623416919687,-55.58260056456079,-165.33922936942963,C,95.58559041617714,C,0
M,65+,Veteran,-64.93221844733371,-58.75193944100867,94.95477334032721,-101.29218458045351,0.3089782747548376,A,-8.90084311151023,D,1
Other,51-65,Non-Veteran,-30.102881170896744,110.22654733515922,61.84113047471344,-135.061089967448,131.87741162554596,B,24.190461403303644,C,0
F,36-50,Yes,-38.10086542945152,-190.59135902295134,24.243951728039786,152.42032566257964,30.367176389358647,E,241.0865669062212,E,0
Male,36-50,No,-47.54352450444589,88.07673550052344,-86.17754584691666,63.02305063356835,24.08400673952353,C,-87.14976252122074,E,1
Male,65+,No,-25.12533596802355,92.16380589402982,-10.919122961916761,152.56014975991,24.43209709149734,E,138.7487902444222,E,1
F,51-65,Non-Veteran,82.80313190832184,36.276009523049076,64.45044784614915,116.64176384938261,-76.89255342682915,E,-112.11853281535372,E,0
M,26-35,Yes,-45.71434415215067,-46.8248706624454,-84.93599138716804,-16.458262279002586,-171.4925466380103,A,-32.366738995071735,E,0
F,65+,Veteran,-0.7296426940127573,-34.486878989419935,150.31146827084822,33.252764972014496,40.533843503624226,A,71.61953127738381,D,0
Female,18-25,Non-Veteran,36.401213006868176,86.03188600715723,-63.483639722071125,-92.3275757703977,142.5630848075099,E,5.20134558643915,D,0
Other,18-25,No,-72.2327444022994,79.81779137694562,183.72784884216077,58.98868968353498,-11.017704941973964,D,-42.19483499975767,D,1
M,65+,Non-Veteran,148.49044843510953,88.8130559671616,-133.70876017052728,-101.89877143210089,27.956008109083307,C,-247.20973539728718,B,0
Other,65+,No,-41.417394093768564,114.67980310768911,-78.108079518607,48.800715624042226,145.5925241784245,A,83.49602102552983,B,1
Male,26-35,Non-Veteran,-27.49700052016941,-34.6675856630162,130.36206551272232,-21.701569596239132,-108.26267411024253,A,-104.73354403774475,C,0
Male,65+,Veteran,-120.11047624184485,-115.39282359209169,-112.34929623390558,112.47078094785851,-121.71929328740725,A,-135.1096547939696,A,0
Non-binary,18-25,Veteran,217.1556001269078,126.60896931713668,-86.01733739641962,198.73784356434638,189.62344817742238,E,81.50373872316332,A,0
M,65+,Non-Veteran,115.45958672106597,-145.98701491722926,-58.6194967439314,31.986145957910217,-53.16942083269778,C,-46.353872372135555,E,0
Non-binary,18-25,Veteran,-19.170801267509045,-33.5827818819886,63.89373610232935,-85.97998562688993,-16.280529412874838,C,-5.521949223330357,E,0
Non-binary,36-50,Non-Veteran,20.147468291909593,-16.131592743675093,-69.23821399756741,32.04261337953279,-135.33949971042188,E,95.42165310227021,D,1
Other,26-35,Veteran,-51.27249370174594,-10.429680934772977,208.38840182776502,58.934137976653055,53.763813768342416,C,64.87548400994672,C,1
Female,18-25,Yes,75.65980875649738,47.99696108206692,-15.860643203228223,8.221316681124206,13.303253714629445,A,-105.76179852073705,B,0
Female,26-35,No,-75.61665156717801,17.7543717474812,-81.80475607541172,-33.52044086136724,72.73119771310431,E,-76.02136312300169,D,0
Non-binary,51-65,Non-Veteran,254.24917520512875,32.69562067119793,-17.734409164594958,217.11104530965196,-44.62183045528115,E,10.352035418123611,E,1
Female,18-25,Non-Veteran,-144.8624905313322,-85.0188309545123,50.871745462313214,86.16382655532226,26.61006635104954,A,63.73160718529828,C,0
Male,36-50,Veteran,-95.79955959832681,-91.04434963516547,-73.80651440546796,-104.11035632391959,73.07947042915174,C,-239.1844968375363,C,1
F,36-50,No,-15.464448030722016,-73.98524227472613,50.636103065302784,-122.28099830725941,-22.151445378368205,E,-85.91921505437963,D,1
Non-binary,18-25,Yes,145.8744995646472,149.39501426530467,-115.55494962548794,5.5018522030859085,87.65106010848139,E,-116.2387200448966,A,1
Female,65+,Veteran,153.1458635787166,-31.7347578537372,-95.09391960579808,-116.97179162569984,-203.91595800764034,B,-49.451154376614454,D,0
M,36-50,Veteran,-242.59407917869805,-114.7655817572182,146.2380639321893,49.02642894370997,-75.67887079780236,B,-117.23074477176085,A,0
F,36-50,Non-Veteran,28.96662270609272,11.739318064137432,84.47379349720748,-179.96041165097427,212.9626050765582,E,-46.09594470103401,D,1
Female,36-50,Yes,45.50613465876753,-165.42962726981548,-76.51215500356041,73.65394218458383,-120.63841266604145,E,-57.683195407729414,B,0
Non-binary,18-25,Non-Veteran,135.58446228148435,160.12640553453357,-6.108743701323679,139.58416017914217,-80.44228027212769,B,84.73907677204998,E,1
Other,65+,No,-137.78030422105928,75.39503554491034,80.44155213899838,139.83231235783563,11.284664133189674,A,-138.98526956302737,B,0
Other,65+,Veteran,-106.94042953470367,27.830777053298373,-146.08528051180946,-69.66521959517382,-0.8677290245187828,A,-57.28335338072841,B,1
Male,18-25,Veteran,-171.41029563076165,80.82044179943205,-31.97483800989535,32.46997196228795,45.48878639352025,E,-56.97789874890815,D,1
F,26-35,Yes,-0.624537079750021,-31.385706585079564,78.93655686842996,50.253994037715145,97.32345024187886,D,-53.78520180828862,A,1
Other,26-35,Veteran,-5.458355358011136,-192.79135683446174,-148.21771990670405,201.76339409901956,21.22069615263669,C,62.815764589204335,D,0
