anos,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
29,Black,-66.42878226321363,B,B,33.89181618220899,-29.38847608294785,C,-50.77736928096353,A,E,-251.11329186367746,E,E,C,119.4853799607918,A,1
23,Black,216.85917714657973,D,C,28.53101319996123,-62.53971315369754,A,-96.3819474163411,A,D,97.14603257485118,D,C,D,17.36092254030432,A,1
35,African American,146.7980960346292,A,A,53.196189365751714,-20.316395434148628,E,18.8610737606047,B,B,25.730265947927432,D,D,D,227.1116346239119,D,1
73,Asian,-70.38052198946353,C,A,201.82847411168714,-67.49383766894714,E,-13.826653561645113,C,E,142.15514513480738,B,B,C,48.98810754986581,A,1
35,Asian,-139.84026148570584,A,D,-62.3033195707781,-54.33272527734585,D,-47.71184734427895,E,B,8.28620600055157,A,B,D,81.3628109693047,C,0
44,Hispanic,-12.4427190675129,C,E,62.020762934821065,3.2210043386331257,A,81.61558393086119,D,C,204.0317639310596,E,B,A,-46.18086232620298,E,0
72,Other,65.92325840556497,D,B,78.13650036335304,4.635084547440035,E,103.85307287339913,E,D,-133.08798476525453,A,A,C,4.49478982356072,C,1
71,Other,-62.66674374793134,E,C,76.03973846608118,92.15102527464909,A,-88.26937744222978,E,C,20.975851935445935,C,A,C,-41.897376711519954,B,1
57,Other,20.891145458832252,D,C,-108.55245689096115,-74.954266656821,C,256.98791170969747,A,A,39.97559389994186,E,B,A,88.61370230218378,D,0
78,Other,-135.03695017095464,C,C,76.44193136390581,-31.10798747193807,C,66.1663921203622,D,C,-86.5655705368469,C,A,E,-58.09460526149436,C,0
38,Black,123.70011733618023,E,C,35.421810498252334,-224.5673831880584,B,27.41219774693687,C,C,-89.37644501123762,C,D,C,48.23566393352898,E,1
30,White,-49.19192147793894,A,B,-62.885461519277605,104.81779697518552,C,69.56238497145951,B,E,112.55038459441657,C,C,C,165.8994748417087,C,1
22,Black,-90.42306070798965,B,E,146.09984467417206,-19.434163527417724,C,9.500206801598635,E,D,-198.40057601751982,C,E,E,50.803613786632695,E,0
61,White,64.80531087603582,D,D,5.129459195863538,-31.30546257794376,C,210.82660163102344,A,B,-83.26783893548341,E,E,E,172.30222346105916,E,0
67,Asian,-47.76473398594641,B,D,102.96181737461379,47.13155233928605,B,-15.064308021743066,C,B,127.0123148988438,D,A,A,58.183491239019546,A,0
60,Asian,5.742233563462483,E,E,116.80453357042322,-199.2172689700336,C,-53.544953944884,B,E,-26.075268512571697,D,A,A,36.911232005679686,D,0
66,White,-117.58508465420078,B,E,-117.30177625655907,-32.0612633603247,D,-89.24773944158096,E,D,-108.1326372640759,E,A,C,29.397883116667888,E,1
40,Black,69.5932131485131,C,E,-136.16564827755732,-106.37772257440685,D,-44.17047221716032,D,B,-55.61067488100352,E,C,D,-77.04578123241843,B,1
61,Asian,-20.261929782007353,C,E,135.24489418056143,-21.687997683305422,D,-167.24960473293746,E,B,-36.213674670626936,D,B,C,-6.090801866389999,B,1
43,Asian,-14.700768758318864,D,A,57.73836992981152,155.02895560940894,E,53.956537857780596,A,D,52.695900544443,B,C,C,40.12911947123157,A,0
67,Hispanic,101.00182330709826,C,A,112.71793623695787,-116.47486543586271,E,-73.43875433504638,E,E,233.83200191861982,D,A,A,84.3163549471685,D,1
64,African American,-88.89643891725302,D,B,-3.624786861024253,-8.01690724880541,B,-29.92477892461699,A,D,-76.22444924168569,A,D,B,-78.37283283013352,E,1
59,Other,-106.22004656762769,E,B,145.6457520169399,144.06753281863965,C,79.14425901926799,B,C,-134.4608006594853,D,C,E,15.883705771159581,A,1
29,White,225.4983314343927,B,D,81.07721513428255,-72.29558774566304,A,-106.26277306197265,C,A,140.07376826419423,D,D,D,208.02880793736466,C,1
43,Asian,-44.549184329357544,C,D,31.01092739828999,-3.2913712719148904,A,168.27271136449576,B,E,41.43418439629226,A,C,B,85.19115865990973,D,0
40,Other,169.85725814864466,E,D,43.3622778248136,56.170986840352114,D,-40.353373407673246,A,A,46.44719973289614,C,E,C,-155.22992703337772,E,0
62,Hispanic,-250.58452939619588,D,D,-63.768578397763,19.465361246050268,E,-133.2268232200115,E,C,-5.819126655462908,E,E,A,-70.9121936061104,A,0
30,Other,63.715605684756895,D,B,85.13750367934507,190.57691105413102,B,123.73800922974054,D,E,-25.803949040045758,D,C,D,-103.60593257696695,D,0
58,White,54.52538803508967,D,E,104.56953916223843,-31.52888951271484,C,63.10452755336177,A,C,138.64144629505884,A,B,A,-143.21773701336426,A,0
78,White,22.749397211837934,A,B,22.34454825953246,-74.61447835429036,A,-133.19509732501578,A,C,-71.74296164802843,C,C,C,-203.30322542075433,C,0
76,Hispanic,213.6402465215372,C,A,122.13858333642791,-68.1122964187078,E,-134.05562995087098,C,E,133.7105609137363,C,E,D,54.14832830641797,C,1
74,Black,26.975091051537802,A,B,-85.31389842382755,27.92399700489075,B,112.89100472057329,A,D,-17.443811052257256,A,D,A,-26.667810502087306,B,0
26,Hispanic,-22.192189120709106,E,D,-24.240173914586013,-83.03255041986566,E,-55.43147699717197,C,E,41.28969065687689,E,A,C,-56.54296221969746,E,1
40,Asian,19.023512419740904,D,B,-158.52849776213898,71.57262835910252,A,-90.1924715464895,C,C,-93.49846235721002,A,A,A,-82.55292773556123,C,1
25,African American,-84.59462219211967,E,E,24.078741253098666,47.00437508480596,A,303.66494628677987,E,B,-162.47838687522307,D,E,A,-134.74982964674234,B,1
75,African American,-19.986429966610427,C,C,76.73297106024147,-89.89835496518165,E,-7.749349038852997,B,B,59.94754087482593,C,E,B,173.288542953446,C,1
34,Other,-29.71427581200651,A,B,-127.46026295636351,-28.713956808244255,D,265.1868080135589,B,B,12.219869255477182,B,D,C,-125.21330103923196,E,1
40,African American,-186.8414583758907,B,B,76.92813220950167,169.3627389336858,C,-46.1906426477172,E,E,94.87203727508984,C,C,A,-69.13612563938047,B,1
59,Asian,-135.93123472635997,A,C,-43.26775121130756,15.905829929523579,C,-34.75758181973541,B,E,35.93249823336641,D,C,B,60.995306707138695,D,1
28,African American,-11.862337169894566,D,D,85.60713495126791,110.01686319778928,A,181.94752153633104,D,B,46.709278153844224,D,D,B,-75.73699213379874,E,0
33,Asian,-71.11189686691162,C,D,24.169646780690087,-28.841493223979555,D,203.76785328168086,C,E,79.20515317083616,E,D,A,-13.036355034163305,B,1
18,Asian,88.91319557390177,A,C,6.989397952231043,56.48518528337131,B,-29.302612459871497,A,D,67.51932253864588,A,C,E,88.26705156464419,E,1
23,African American,-79.41303654398043,E,D,-18.994936873191843,32.26830997989688,C,113.9281397178023,C,B,-90.47803210753575,C,D,E,60.71060121651834,D,0
77,Hispanic,-151.0166779136733,C,B,-2.280079029188925,136.18388008153104,C,-26.92645908173521,B,C,-1.5068692422076697,B,E,C,112.5975547999277,B,0
19,Asian,90.08124957247426,C,E,-57.19044816276263,-169.15004084795987,D,57.52657407199957,C,A,-112.52868063615935,D,D,D,91.82313570921214,E,0
60,African American,101.84682246081552,C,A,-60.19406903971104,98.6632757212065,A,-82.22619854236699,E,B,109.64705972115152,A,E,C,29.502343984047886,C,0
52,African American,-35.09280690468068,D,B,-36.332309230424684,32.8294575310453,A,65.46195306947027,C,B,99.05886154230201,D,E,B,82.6288409638913,D,0
74,Other,112.0404127382059,B,C,49.35367809477942,-30.792659874530365,D,-257.2416945036436,C,E,-171.09147435721133,E,D,A,121.01459514265993,D,0
34,African American,-4.462069328752603,A,A,36.168517404578495,-23.871329500430594,E,-68.46981288461443,D,B,-93.87183684104987,D,E,C,-19.900442668103537,A,0
27,Other,91.50729506134206,C,D,-13.888614147398517,93.42192410911781,E,73.41552101558962,D,E,90.6148811640564,D,B,D,74.42428427446109,C,1
49,African American,-76.51869174552083,A,A,-38.34734000403276,61.024209460723135,E,-50.750358586291846,E,B,30.901833160621173,B,E,A,59.61830460915638,A,0
47,Asian,136.252694464057,B,D,-80.37467242412835,86.18367818286808,E,-119.2243104709115,C,E,224.1288919634234,A,C,C,-19.513840077369135,A,1
59,African American,-13.768727831426583,E,B,47.82559048981352,113.86885337369537,E,-53.76658129826731,D,C,80.8237535591927,A,B,C,-127.40294697533794,A,0
53,Asian,-3.364115403229189,C,D,-258.0288389505369,-96.49987336491269,C,59.79466345814792,D,A,60.9517268218921,A,B,E,-199.17650929529265,A,0
67,Other,-11.36694026526763,D,A,14.598940349592226,10.60652209579491,C,-68.06407402355606,A,B,26.286274253318588,C,E,C,-171.52189775443043,A,0
41,Asian,-119.14422931498427,B,B,-170.9621287472505,14.036081092337376,D,-158.06768804947822,B,D,-15.268122520649571,C,E,C,-1.4927564063871326,A,0
61,Other,79.21178818884584,A,B,29.223153411254486,19.60777753401152,D,53.74332822808281,B,A,-57.95838934628533,D,B,C,21.552148554278684,D,0
63,Other,156.6731083872064,C,A,52.90007092131216,-28.03442483338991,A,-75.15251736798284,C,D,127.50321897800234,E,D,B,72.16616199396219,D,1
42,Black,88.0716098689507,B,C,33.55671755445343,-46.644661632855275,E,-182.51488547036715,A,B,-41.40211138461606,C,D,B,-42.14870536745559,A,0
63,Asian,-174.60631252184854,D,A,-56.401008322420786,-20.019153967076743,A,56.702837451270746,D,E,-98.18857853125733,B,D,A,-58.63202041357288,A,1
58,Hispanic,-10.406563130136421,B,E,-6.308301945740155,180.3326655122012,D,33.41994056075089,B,E,-11.286868567873666,A,E,A,104.30853173218415,A,0
33,Hispanic,76.66569511959015,E,C,22.433208029724053,-48.37858316841538,B,95.71251270144256,C,D,-61.56129112535809,A,E,D,51.57441184007391,C,1
75,Asian,13.34381995487026,D,E,31.295086287610257,14.966816023919192,A,116.44869179026279,A,E,103.86088421222914,C,A,D,18.652940688704973,B,0
30,White,44.25680320908928,D,C,7.650843206199087,69.0178993472664,E,-218.04670129921027,A,C,40.97967010910595,E,E,E,-191.6642278721242,E,1
30,African American,-102.39385439717199,B,E,35.02147855701922,8.345245823369458,E,-8.929621025211134,C,C,-99.74668170088619,D,A,A,42.057183133623695,C,1
51,Black,-101.27089533068218,E,C,-62.38333688225482,44.108921877427534,A,260.8069756443394,E,C,23.48360030765839,B,D,B,-27.666323028125166,B,0
59,Hispanic,1.1426281146347765,B,A,-78.97493416929358,50.34349666538969,A,39.00091686090168,D,C,47.252713811779415,B,D,D,-190.71029736732982,E,1
58,Asian,-43.73939627367639,D,D,57.02253725978106,-98.38533158638086,A,37.98013108696629,C,B,-86.88596043120103,E,E,A,-93.6556558283251,D,1
63,African American,86.09914230319575,C,B,-248.41966746778255,-12.2124526868538,E,-25.079419171219573,A,C,-106.83639249915993,A,E,D,67.87416822892854,C,0
48,Asian,-163.63048225120082,B,E,-77.79417601187558,0.176556054861362,B,-117.46261754938969,A,B,-110.06056899883654,A,E,B,98.61424039039913,A,0
30,White,167.0434836815712,B,D,134.81843489601692,95.67815912523807,E,-115.86749764063894,B,E,245.3903343909736,A,C,C,336.248983008308,A,0
56,Hispanic,79.32419107156738,C,A,-96.69944633966918,4.579598944814,A,22.517129365789366,C,D,-4.247801679475207,B,B,E,-77.80980038886977,D,1
22,Hispanic,-140.73824716910013,E,E,-110.46409485009593,-45.938429138158206,D,56.754084435883435,B,E,-86.17301639238403,B,D,D,101.79912467611662,B,0
31,African American,-104.37857128061114,A,B,-37.87429117326711,-115.62342396417667,D,30.937307376332658,A,A,-99.65854569786094,E,B,C,-64.52933382461222,B,1
61,Asian,-64.75812538244293,E,E,167.121148404711,-67.49337875794747,D,177.42965886929173,E,A,-4.039921812370002,B,D,D,72.08282410646616,D,0
33,Asian,-51.58262574799151,B,D,12.502725708835266,-118.73623118011976,C,-41.94216675597184,A,B,29.439755963136484,E,C,C,122.26108313158986,C,0
48,Hispanic,50.06260757658426,A,B,129.47406662289427,150.82444196272178,D,-47.746119527387116,E,E,12.885417864469106,D,B,A,48.626698938578286,A,0
67,African American,165.43287234717428,D,A,57.2820300464891,-0.5072181611384529,D,-3.0449613715883417,C,E,29.624681897573446,C,B,C,119.66757425426842,A,0
63,Hispanic,-157.3669046387771,A,B,-79.82257587237531,-16.105937453947824,E,-98.92684876329577,B,E,-5.797189896840601,E,E,D,-127.52433449131198,A,0
50,African American,-20.392549451871353,E,C,2.480670679175187,22.378733359119458,A,-34.41187498253988,A,B,163.5578446377554,E,A,E,-183.84450862641958,B,1
52,White,26.047249226438417,A,C,34.42813119102486,34.06712969940763,B,-122.87449491404332,C,D,-35.89451849450905,C,A,B,-14.057937227841988,E,0
57,Hispanic,10.378936174807173,C,A,96.54465722598354,51.11511563399134,D,92.23896776210894,C,E,57.23271647757004,E,C,A,-101.13916060061278,B,0
77,White,79.96633223562387,C,E,90.41520497377805,-1.6046855036043275,D,-59.170460545182465,A,E,69.50783463923017,A,B,A,-40.461369660941614,B,1
18,White,-55.06733511786879,B,D,-151.9172517583526,-80.01491702083433,A,89.21954873249439,C,E,-17.387747355549774,A,C,A,-26.353190662827952,B,0
73,Black,-118.79843896098083,E,B,78.73445392856122,-166.11734579708596,C,-92.72012117324935,A,A,-50.63042129850521,B,A,A,-44.55537909951713,B,1
76,White,-58.68163334178256,E,E,-7.5311940945230305,-3.9237257661216294,C,65.17833898178144,C,A,224.58011606535305,A,D,D,-188.79196972234988,A,0
48,African American,31.07792548658392,C,A,-14.796599735791164,-67.38514485315966,B,-61.075170348116444,A,B,58.0186758145387,D,C,B,55.774463113213955,B,1
58,Asian,62.646566409140114,D,D,-43.074914545671135,-4.469785042273173,E,-216.01058763229184,B,C,26.135460222664697,D,D,E,-131.54057971225288,B,1
51,African American,83.73863481915434,D,B,40.86856997429817,171.45650305950963,D,58.07153173121292,C,B,15.013275748405801,B,A,C,-156.62558875511576,B,0
72,Asian,-160.9674809928072,A,C,-9.425823804331948,31.26069459689201,E,-20.30752189927646,D,B,11.839994917723057,A,E,B,47.07468767521022,D,0
31,Black,38.66769500762846,A,C,-2.248784050119388,-72.82291717217149,E,-13.714710553266857,D,C,129.2484832926841,D,D,A,-40.213121602683024,D,0
46,Hispanic,48.1512151279623,A,B,-125.0742561966425,183.72117075821197,E,-37.80134586061668,E,B,-91.73600149572785,C,A,C,110.24535777401034,C,0
39,White,2.258088906651072,C,A,-23.361800909869977,-10.236350839414492,A,-14.49542150762808,C,D,82.27352954252186,A,D,D,-115.84497262048154,C,0
22,White,-88.307402477523,C,D,73.24949147103112,72.21291090505166,C,-123.35824245519895,D,B,69.17486621312975,C,B,B,11.093340165476079,D,1
64,White,171.1557500267134,C,D,-209.86021391770132,-51.890654893597635,E,147.22634292029366,C,D,-84.48872187946776,E,B,D,-63.31168596273861,B,1
58,Other,200.53376418371244,B,D,-146.90738774533912,25.519063796651576,C,-7.236898995911213,C,C,126.0394193666696,D,D,C,17.85275224268885,E,0
35,African American,-121.2154149844871,A,B,-51.08557227696405,-63.22391619543048,B,6.9720018818591605,A,D,-151.78415966524878,B,D,A,91.79328505821843,B,0
38,Black,-84.06187914106528,E,E,-60.26576879125998,19.103246563917832,A,-121.83233940645555,C,E,-133.61304875870093,B,D,B,-3.7439819134371435,B,0
38,Asian,25.068204978943704,C,A,207.0444337196638,-61.570072580521895,A,-41.780209167033675,B,D,-120.19849208750163,C,E,E,12.33748688583851,A,0
53,Other,31.913146287676135,C,E,-1.0988297201072754,-58.583063464512676,C,227.46145298956634,E,E,-71.79585056944316,C,C,A,136.88688360116413,C,1
61,White,69.3591453390661,B,A,-122.43227219068076,-126.27156299589674,E,62.7291482585959,B,E,61.68275003851603,C,A,B,145.2079197079604,C,0
23,Hispanic,-45.9560586640546,E,C,-39.705695699912496,4.053999890496186,C,-161.5606940713738,C,B,-75.65821824469474,E,E,C,-61.447375472312245,E,0
40,Hispanic,-39.46709322794167,E,E,-179.1250246237545,95.38056555819418,D,39.42471327959082,C,C,-0.23070516137593403,A,B,B,-38.704922047212925,A,1
70,White,-51.06463490334385,C,A,-116.52142504477057,-28.922663983156976,C,-100.63473211624559,E,A,-84.29448306682798,D,A,E,-128.89084249271292,D,1
74,African American,-53.54161977394979,A,D,95.11376195426567,141.32106851378074,D,-30.346114471400153,C,A,5.862345024045318,E,E,A,134.40437566463171,A,1
21,White,78.87614875237651,A,D,-154.64900309458577,-56.05236261187285,D,-68.69180696829318,B,A,66.9999726590295,E,B,A,34.12731305021511,D,1
71,Asian,-8.211402101259651,E,E,-10.555047886861232,-165.61239773904356,C,-149.77140349785344,D,A,34.472664793172015,A,D,E,17.7755084504578,B,0
66,African American,57.72810254973295,A,A,37.6375523234356,-111.64704867495958,C,86.80062831183153,A,B,-3.5906900768153003,A,A,A,-97.00463544190367,B,0
18,African American,-200.46174973421006,B,B,178.92003481647188,76.26219156085902,E,-100.9255132130842,D,A,1.853363583988339,E,C,C,-38.96725815480235,D,0
64,White,-46.87085342108282,E,C,-164.10370227611637,-0.755964307252876,A,-39.057879434999236,D,E,145.7824981126687,B,A,E,-44.93885182519318,A,1
79,Other,173.13106636051896,C,D,71.717993851278,-24.975318709785157,E,59.765959026019644,E,C,-59.985674627887576,B,E,D,70.55823199000734,E,1
75,Hispanic,81.65479519996757,C,B,-67.88452987775729,31.932238639004336,C,198.0566476152428,C,A,11.126628556310646,B,C,E,27.53494226805581,B,1
47,African American,-198.0259460771874,B,E,102.7903087492744,-33.34521594077678,A,62.330946669076766,C,B,13.481233814727878,E,D,B,106.21027925469843,E,0
68,Other,82.77816903308243,A,D,-157.85467582498168,-195.38142664837733,E,-44.19890340127961,C,C,215.4603712989102,A,D,C,10.564147673052396,E,1
43,Black,80.95256464637572,E,B,53.228499163791184,18.39198935661774,B,-37.942304728424396,A,E,32.84858290157822,D,A,A,14.320877625059023,A,0
39,Other,-24.069971537970012,B,B,98.20731823393697,-270.81484655564384,C,-109.10882317818316,E,D,-139.20774273593196,B,D,E,147.7308485508045,A,1
75,White,24.78755278588825,E,E,-95.24836280023715,-24.842191731199645,C,-137.7890987979608,A,A,85.62967664316444,D,D,A,-46.45562969327802,E,1
76,Asian,101.65484620670027,A,D,-59.63135233266497,52.897363556453605,D,5.482344538538627,E,B,171.81697351432197,A,C,A,-27.381648501681,E,1
68,White,-23.999710700211523,C,A,-21.776377417768458,-13.285402779633179,C,21.22071201659558,D,D,-155.80521945693926,A,D,D,72.07251042532137,D,0
48,Hispanic,82.27036350664638,B,A,-48.083273253143396,-33.8795780331061,A,-29.246800886775574,D,E,104.74374289575267,E,E,E,10.490776954860015,E,0
51,Black,-102.52836329616098,B,C,-0.830953804483421,-167.8582949889304,C,24.786051564884904,C,B,50.9164339534323,E,C,B,-87.29683597949835,C,0
57,Black,-40.88181747250583,E,D,-15.39640059409029,-127.36040221872386,B,-297.7022698267779,D,A,63.797621816023806,E,D,E,-14.820237026173427,E,0
56,Other,-128.9553583876797,C,C,-28.129295553238432,-18.22821028393787,E,-32.02276068623732,D,E,-9.683896514502196,A,C,E,-57.376083840288,C,0
19,African American,41.63412884106304,C,E,25.303793846378436,-84.18526015384296,A,-134.33362644799666,B,D,-58.05006029364203,E,D,E,-7.51718440883124,A,1
56,Hispanic,72.34624931434166,C,C,109.41455533241839,170.360097406265,D,181.74155045796988,D,D,3.6585177685245642,A,E,C,13.678088141907788,C,1
58,Asian,-93.48755348255602,B,B,-90.74297530998659,-165.55740708130125,C,-79.55694527074706,B,B,16.9394495946175,E,B,A,-149.56856084688278,A,0
25,Hispanic,31.97963908639265,D,E,-20.39184304595855,-122.12376587169133,A,101.18008767570761,C,A,122.2776223079411,C,A,C,146.47536361478558,C,0
39,Hispanic,-27.95386643963265,E,B,22.39704050480544,98.89290620704051,D,49.542869414756666,B,E,141.75071232631123,C,B,A,-176.03919910131455,C,0
67,White,196.22753842443862,B,C,120.16160482339293,13.034681732805891,C,-76.25551004236645,E,B,-54.36669304008417,C,D,C,24.133191711810074,D,1
46,Black,85.84307713577135,A,B,-60.87372690880755,26.00693896922872,D,-18.14957365219638,E,C,99.500607172887,B,B,C,56.510665140009266,C,0
