military,feature_0,feature_1,feature_2,feature_3,feature_4,target
Yes,B,55.12948117837857,D,-15.999087877560209,-12.329579051652722,1
Non-Veteran,E,-38.4361605226602,C,23.349850143278093,107.77288384223111,0
No,A,-153.01080818419587,C,-83.18471049901757,-3.4705717548024513,0
Non-Veteran,D,27.23427474988106,C,-23.318856542061916,89.25672470721342,0
Yes,C,-121.31084334171834,C,-101.88519730856322,9.431679677002224,0
Veteran,E,-1.0548867697608904,B,63.715998021781715,27.98766062785688,1
Yes,E,309.9316866205059,D,-153.58477585430435,-126.08225258492651,1
Non-Veteran,D,99.73915642895228,C,146.19296500178967,-9.072528474787076,1
Non-Veteran,E,-16.794331091074348,C,-1.1951515912340271,98.83024142586758,1
No,D,-129.66097836107855,D,12.114864731847998,-188.64141436899345,1
Veteran,E,-88.78575051873271,D,105.57715123242166,15.78010491040801,1
Veteran,A,76.2290920179727,E,-3.2349469012266736,110.09064735682897,0
Non-Veteran,C,114.91385343756066,A,-137.26303965981091,-179.10099297157387,1
Non-Veteran,C,20.48800633290886,B,27.44607333558297,-49.448813957499034,1
Non-Veteran,D,40.92999594391763,C,205.2732461362208,-127.81938792734846,0
Yes,A,65.50321877339921,D,82.6461396600504,57.5339529198618,0
No,E,53.57636127508509,E,-24.27773487243699,227.07113513380213,1
Veteran,B,164.1480471555773,B,54.645326925700076,79.41504718482493,0
Non-Veteran,E,9.70672721426621,D,-78.60760515033458,-184.56618332371116,1
Non-Veteran,D,164.5802717266713,D,-9.279361855275033,-77.84125678125524,1
No,A,113.14290681428014,A,-51.63531003892102,-48.951591027275555,0
Veteran,E,-125.28245454790812,D,21.876887489399362,-123.02805787328607,1
No,E,56.44491387990319,A,222.72906883815716,-119.94663111167073,0
Veteran,C,-43.72165399337046,B,-143.88306836891957,-76.56614712496494,0
Non-Veteran,E,126.4621947334469,A,36.05150747210272,-102.16649415465793,0
Non-Veteran,A,136.5561532797561,B,-111.20104575907568,-196.27585572699832,0
No,A,-131.66315465810396,D,-184.98958848358495,-85.34353991448556,0
Yes,C,-102.64622069943789,B,61.12529823296855,-152.80956554737347,0
No,C,-135.3094556190417,C,-52.62311311696786,16.534051114394284,1
Non-Veteran,C,-7.953945718340502,D,-8.548978282755272,-97.05148682349454,1
Non-Veteran,C,-47.35233169936671,B,-6.276217947177265,6.227740625850921,0
Veteran,C,10.99108302026882,D,-103.1420958138882,-27.594374674072686,1
Non-Veteran,A,-14.443818534777794,E,10.955246106403285,-93.32560093762633,0
Yes,D,-0.049399195780038395,C,61.675983291189404,19.410825474439015,1
Non-Veteran,C,44.41959815976892,D,206.89564673476593,120.3279847252807,1
Veteran,C,-41.622291198339205,A,116.73764882723228,29.06146447290642,1
Non-Veteran,C,-65.70734778025839,C,148.97530012491896,-68.97077994350532,0
Yes,D,4.620697976012309,A,-32.124206842521964,-22.5681787649741,1
Non-Veteran,D,235.2279722633304,D,37.95498193992745,-76.80693615000686,0
Yes,E,116.61553371502453,A,-15.36298272702568,-53.63202571670856,0
No,C,-190.26998488392084,D,107.43571698204426,72.84691403435984,1
Non-Veteran,A,-34.94047703007749,E,157.94343487228937,18.6767273480874,1
No,B,102.0268157832484,C,133.38734662950063,-51.21954286852299,1
Non-Veteran,D,102.735743032686,B,-146.8816467471406,178.02402330040107,1
Non-Veteran,A,61.184819459864606,E,90.00950249673141,87.91070455045265,0
Non-Veteran,E,140.06847891987624,D,49.76364324883794,21.664557616541572,1
Non-Veteran,D,229.49501062165757,D,-137.07955955978366,21.448200582653094,1
Yes,D,-31.79223542647602,D,122.18219165712789,127.69253520005952,0
No,B,84.53900549275875,A,138.62814781638156,-55.828786419045805,1
Yes,C,78.64397295321358,C,-105.0220590283519,-25.370875066201155,0
No,B,-174.16074003616438,C,4.83247364224821,26.226232253639658,0
Yes,D,126.95109510178662,A,238.46012251759615,-9.282663869361347,1
Veteran,D,121.99665675786137,D,121.06290383737807,80.1286815646276,1
No,C,39.18528962154591,C,94.85115233234012,-105.91265882115881,1
Yes,D,-43.610447647117134,E,-117.44181760398831,67.9057448880898,0
No,D,65.07933856275352,E,-54.56614136759163,-54.70681464200352,0
No,D,12.705817549382935,B,-230.52076489000882,-129.74332850464913,0
Yes,A,-153.64953869133979,E,-49.92688076299976,35.915992238686236,1
Non-Veteran,A,21.757752515038632,D,34.07412942010426,98.75623545889162,0
Veteran,B,3.7740527544505977,E,-138.36074707943703,91.75873766213324,1
Veteran,A,140.04565205710378,C,49.0644644741529,-123.6366354229057,0
Veteran,A,39.17377165500228,E,-150.0927964705529,38.71302392490944,1
Veteran,B,126.36552279786744,D,-120.71533998146435,78.88097766130777,1
Non-Veteran,A,-211.91447087912772,A,-147.3429646256335,-0.9735849108526408,0
Veteran,B,94.9868124529288,D,10.95818111110022,95.01991432575245,0
No,C,-104.81024847827977,D,63.20085445475472,42.38822129477324,1
Non-Veteran,D,-46.108471626372356,A,300.1697935374417,-1.9593027107747345,0
Yes,A,-97.5850746820098,E,138.8334425777271,-36.04685491483155,0
Yes,B,-59.54317811462923,E,-53.26439807130773,-14.93173538820591,1
No,C,-104.28831326647689,B,-112.7408795286103,-68.1340113409745,1
Non-Veteran,C,-46.62592730945229,B,-36.55268884315673,-13.530179311980826,0
Yes,B,154.66544730515386,A,72.849142707746,12.467858154937675,1
Non-Veteran,A,83.51253509656192,B,-132.86437145602324,94.37271363457005,1
Yes,A,-5.605876177416433,A,118.26466049646828,-44.020876980706404,0
Non-Veteran,A,63.4870928560893,E,99.9872814076035,-99.39868954929962,0
Veteran,B,-100.42749050554059,A,-95.04390432608098,-54.50849763701675,0
Non-Veteran,D,21.205851646043943,A,213.6334408743489,-52.77875573193768,0
Yes,C,-41.851964844418085,E,41.1771598942601,77.03834847168739,1
Veteran,B,53.09206461486296,B,72.2094059717048,-16.982295043052417,0
Veteran,A,-201.4201739917175,D,62.47710671884504,-133.1567541662436,0
Non-Veteran,D,9.2796328820521,E,137.7634026076151,223.4206818926938,1
Yes,A,-69.64329635064206,E,-75.0366452463185,139.42965405997478,0
Non-Veteran,D,-102.32826844046056,D,-37.98951549046296,33.577895936189115,0
Veteran,C,-67.6198178206935,C,-167.59104624022433,35.17642903371517,0
Veteran,B,217.5034603321265,B,134.18373761796198,76.84536772187286,1
Non-Veteran,E,-14.93922305455204,D,-20.563715878837634,-156.06527180889893,0
Yes,D,91.58276831698686,D,-58.682316786942046,51.42350006125115,1
Non-Veteran,A,-81.7281185443405,C,-12.292788684151233,33.42739618751528,0
Veteran,C,-105.23687849504257,B,99.07448247429856,-42.35279685523173,1
Yes,B,-163.52571564061313,E,134.2377434527914,-11.591634229091282,0
No,B,31.715801893967537,D,-45.29592029211347,195.01576005987488,0
No,C,-0.6230883837559971,A,247.6482564316844,189.18296538943525,0
Veteran,A,-64.11072228465635,C,140.73054630051786,-107.21731273177535,1
Non-Veteran,D,7.490052654322554,A,89.77349256802034,104.81695648667085,1
No,B,41.84145667025637,A,-78.82296361986445,-74.3562377242818,0
Yes,D,-48.945867620091505,E,-236.06547356812482,-29.51756842970558,0
Veteran,A,-95.81161076216071,C,155.1543605960614,-47.91181248837674,0
Non-Veteran,C,-13.276655818905656,A,6.698778479547618,-181.0852863354065,1
Non-Veteran,A,163.8917952191639,E,32.68940269011435,130.932694666672,1
Yes,A,-134.481106550232,C,-50.0245281194451,57.42170232066227,0
No,A,49.7812256858174,D,130.8258517464036,-124.78008068736935,0
Non-Veteran,E,-194.60841094800773,D,3.2037096077594085,76.54119921891987,1
Yes,D,14.66323239691903,A,-15.245561764002538,-37.38722907397995,1
Yes,B,-77.50010437598287,B,-151.32488170344203,-6.232085775031238,0
Veteran,E,98.4894184260266,C,21.06705028548972,-74.09097762934572,1
No,C,87.20759255501666,B,-206.6549190753295,33.083792671963394,1
Veteran,D,-8.054670199845276,B,-35.95547383514429,-41.96591930602464,0
Yes,C,63.491547882317235,C,-53.00631651802574,38.72351072693735,0
Veteran,B,123.5266751929895,E,82.40335018447257,52.19273066866672,0
Veteran,A,0.5270441992348616,C,40.42419164446701,-116.9858733417721,1
No,B,1.414475670982987,D,7.152941248254242,16.311460562305292,0
Veteran,C,14.30414004962989,C,36.03993630215139,16.600074727947504,0
Veteran,A,-53.41599109924361,A,-46.2158183231755,79.85951420938002,0
No,E,13.975901149931335,C,125.24873412035242,-169.27574673634683,0
Yes,A,99.46524987895747,C,72.49431542861598,56.630106073958565,1
Non-Veteran,C,128.8117719871995,A,-28.417996773687115,70.80467910307048,0
Yes,E,12.320788252134527,B,-26.2742440655359,17.6660386232348,0
Non-Veteran,C,80.80221320933323,C,-92.49587858327088,260.67376521131433,0
No,E,32.40826107575243,A,83.47181164041771,-79.0339120673558,1
No,A,173.29541289268323,B,22.263271853244152,99.32324822683644,0
Veteran,B,-79.816137662519,E,-59.98454282810536,-60.85171438937807,0
Veteran,E,-152.73877032914234,D,130.59662739943954,-43.18608513189099,1
Non-Veteran,A,88.31806527069192,E,120.43742778490531,-78.0869648620585,0
No,C,282.03835638886045,E,62.340906253122675,78.65139422694752,1
Non-Veteran,B,59.080270662669456,A,160.66926577171915,-118.50334240882465,0
Yes,A,-29.019739210349627,B,-148.66480363928974,-38.46438460681058,0
Yes,A,-61.712100003154944,B,-110.87119176255564,-139.89970342487385,1
Yes,B,31.71365602667927,D,-3.4407849531288344,-16.061621044002468,1
Non-Veteran,D,110.35456936512699,C,116.64804346075846,37.47276375305073,1
Veteran,E,9.938829773153337,E,-22.861926585474706,11.567574407094563,1
Non-Veteran,E,9.732677637068637,D,99.13274234920398,18.726689812168296,1
Veteran,D,24.748491627191054,A,-7.27700139811943,84.29276011532949,1
No,B,-99.544206257014,E,79.00220110615436,-88.78469784519227,1
Non-Veteran,B,26.729048046979383,C,73.83160099554682,8.753963362275616,1
Non-Veteran,D,-82.45133346524702,A,129.11732252561274,163.64535279030653,0
No,E,-27.967434256938304,E,-33.70583414698282,-104.1055326859149,0
Veteran,A,-45.523186702343516,A,217.73103826519593,-24.230051986471473,1
Veteran,B,68.83380637688134,E,-8.98933326655576,111.16003892310631,0
Yes,A,-129.11709272942676,C,11.49087300920296,-98.63546426976256,0
Veteran,E,-72.00029673223672,E,-94.41314345301939,-1.3521388168262511,1
No,E,-173.66964747587136,E,-6.830341606585607,-77.59281767745347,1
Veteran,A,58.48204544231569,A,98.03960455235618,151.1141948827911,1
No,D,-18.51058505592672,C,-71.30028128479057,-174.7362313791709,0
No,B,-107.11204403069333,C,-57.64403422756049,-157.3038481385852,1
Veteran,E,54.44369554361427,B,-109.35915826855731,16.78467293762835,1
Veteran,C,-58.96086538406825,E,-103.22847709449208,-139.01044568905354,0
No,D,-130.2886962982772,E,163.3155709809145,-73.38075713808341,1
No,A,21.90288303517892,B,-84.02746895841227,112.87565293946449,1
Non-Veteran,E,12.531021196094047,B,-27.59647059082728,-80.62701215523943,1
Yes,B,-56.12954386134364,A,19.186646721742733,150.7135951875542,1
No,E,-17.739912538358418,C,-68.09468756151114,-41.45624505335603,0
Yes,B,47.087019129944395,E,-102.0018231171993,-122.98461150949865,0
Non-Veteran,D,69.35053099016086,A,9.66156205323153,-99.85014731712964,1
Yes,C,48.6986929890677,B,-48.178481941698855,84.75670542122732,0
Non-Veteran,D,-23.465903279804863,A,-21.255642967233435,2.956172073740099,0
Yes,B,-63.71866838774339,D,2.2466653556104426,-63.83520001774114,0
No,D,130.28407365060295,B,188.27241303066896,38.17699888264048,1
No,A,158.56244240995954,A,-57.871392599795634,121.10260300578679,1
Non-Veteran,D,56.38216188441388,A,-60.403691821859454,-109.08827580983962,1
Non-Veteran,E,-24.326101726896923,C,26.354810570097953,29.538806337517727,0
Yes,E,-140.45310099615577,B,163.6827922502565,56.52899654948579,1
Veteran,D,-111.36126303064503,C,-14.595768933920736,63.15557933110576,0
No,C,16.783782578755687,A,-42.97490423281952,-46.73706796704537,0
Yes,D,-119.37983336293966,D,174.74626022645975,161.3743551793603,0
Non-Veteran,D,-36.48678102897254,D,47.81434943856521,10.641830163780913,1
No,D,-34.532599598648304,A,24.13547339059447,13.216600494479763,0
Yes,A,43.28493594769993,A,16.27605142194612,-18.452892476801267,1
Yes,A,10.358779626779995,C,106.2774529241533,51.909402767138204,1
No,B,60.877548918389735,B,-29.230024948693906,49.307341840850256,1
Yes,D,-232.44931097448608,E,5.482867740754706,17.43384772007832,1
Veteran,C,50.60800743660434,B,-45.7769754802855,-65.45370625756692,0
Veteran,B,-75.52232392840789,E,-223.02793520979773,-89.50675619882928,0
Non-Veteran,D,-176.63899802900107,E,-70.1492341431216,62.50092091420569,1
Veteran,C,17.375988645192788,A,65.71045206783249,33.764625717202826,1
Non-Veteran,C,-20.864654541629093,E,-176.79935599392678,-58.95325374458995,1
Yes,D,-124.74256564611017,A,163.10431360295647,-13.684733959926431,1
Non-Veteran,C,-64.19239809155773,B,21.095026790919743,28.41271095608257,0
