Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Yes,37.76090158527142,B,C,-153.9855880646875,C,B,82.99404316598653,-18.16044451380848,1
Non-Veteran,36.27442282246622,D,A,-112.1263459816179,C,C,-130.03162352303136,-77.5826725849905,1
Yes,23.611406328828345,B,D,15.695777971947209,B,E,-122.61875057039082,-119.66966492100741,1
Veteran,66.08023329647543,A,B,59.08170214281664,C,A,-78.2298567054765,28.016062905149724,1
Non-Veteran,33.99936595052405,C,E,56.9394119037964,A,B,-98.13225890798006,-85.21225668265224,1
Yes,-67.75185283327755,D,C,41.0004175575486,D,A,39.43180277980337,122.28853658914515,1
Non-Veteran,99.40132404289955,E,B,-67.95172849394343,C,A,253.64925342381218,87.78683355143461,1
Veteran,-158.59714173249614,C,E,148.87712408395478,A,E,-157.40876118610709,-72.91683969720107,0
Veteran,-73.50161138040934,D,C,-150.51126396554014,B,D,84.66176032665807,58.46443318635114,1
Veteran,97.27188131071114,A,B,46.35311362270496,E,B,13.913953883634472,-11.91671892781553,0
No,-26.447321030412258,D,E,5.7973679290699,A,C,94.12699729639661,-172.78193810564704,1
Veteran,-38.535325108118165,E,B,-57.2130552214414,B,B,31.841379149140863,25.922510435509526,1
Yes,-162.95432302187427,B,D,-50.85999419809873,E,E,189.19915705503198,-42.26432714227442,0
Veteran,142.42639031530908,B,A,109.24515309713054,D,D,-31.03705148335878,140.3509244656243,1
Non-Veteran,21.590772908506825,E,E,127.7073371877882,E,B,-79.247879550784,-197.2684268719645,1
Yes,23.81650055096952,B,B,1.8171057622975464,A,C,-141.97186345280107,-63.83232067643421,0
Veteran,222.2430783266843,C,A,68.76489541106167,E,D,96.05130920285661,93.59860547722923,1
Non-Veteran,-40.804343303160834,E,D,-16.232481191574593,A,C,-18.65943179534465,123.87070313324864,0
Veteran,42.301462941960324,D,C,-196.83128215283375,B,A,-37.642526421195775,-130.0523859850099,0
Veteran,65.01102100680308,E,C,10.351142982025221,B,D,-108.36673923332698,-26.4987404708894,1
No,107.8780054710528,A,A,87.29806786932026,B,A,6.486400956688086,-13.287333896238342,0
Yes,85.53808430565354,E,C,-18.93962193334337,B,D,-3.8343909473287336,-58.53940197662707,0
No,197.70860094418953,E,B,122.24456318378711,D,C,-26.314581813122402,-61.9990180949902,0
No,141.32835197908815,E,C,28.91907258609115,B,E,43.19364699849851,135.6579200423908,0
Veteran,5.514583132338716,A,B,-20.768184789888718,D,E,-19.25245742903439,26.93586627183765,0
Non-Veteran,-42.423063899419915,E,E,-226.79623568132547,D,B,-190.50139863449152,12.861124966621404,1
Yes,71.15694273369958,A,E,7.03749419275639,C,A,60.504767711404675,51.548038958827526,1
Yes,55.10050571691024,C,A,-9.436596361196997,D,B,-91.24790307095581,131.59168999622116,1
Veteran,-175.8837209158474,A,B,187.0323833244446,E,A,-22.830265815045156,-50.85345406599998,1
Non-Veteran,-27.435618208676527,D,B,-132.0289782671092,D,C,-80.85982946754837,4.2091240442800775,0
Yes,-75.31769281558134,B,A,129.53651618775254,A,E,95.18894504855658,122.72276613293718,0
Veteran,37.99902663661448,D,A,-37.484211642314044,B,D,-16.03669863681462,-7.863543387089135,1
Yes,34.21740801870762,D,B,204.40164376637279,D,A,-96.3101116902264,51.502310059543866,1
Non-Veteran,-205.8181539287815,C,C,-74.12388103228062,C,D,-52.694999196835,67.73312696769176,1
No,122.78642054466049,E,B,46.62769926798939,C,B,-138.18102709591363,147.69808422256293,1
Veteran,-26.74772952837761,E,E,-58.59577582104669,E,A,40.45359368344095,-60.041162149304924,1
Veteran,-173.71773405531061,C,E,77.09343559144422,A,E,2.7342669426307014,-158.3500683569014,1
Non-Veteran,29.435178407032037,B,E,30.28264848149073,C,E,32.993331223620636,35.08531771970077,1
Veteran,-10.668861302778113,D,D,-177.82409262162633,C,A,-120.51370799001901,-155.02331496093166,1
Non-Veteran,-11.686668228508735,B,B,2.694404221112225,D,E,-56.23259633982561,-136.20849255695364,1
Yes,-43.87726815112056,C,A,9.628615384702963,A,C,-63.61449819019904,113.70344514435034,0
Yes,-47.025682665522396,C,B,-108.26859396388173,D,C,6.110239906807167,-125.61350881392792,0
No,50.041674121251354,E,A,73.15177142643243,C,E,50.86093299351623,67.64368612812716,0
Non-Veteran,40.93363547541876,D,C,94.90382687894407,A,E,157.62508123394187,-88.19858169784115,1
Veteran,-147.31169889224645,C,A,-5.812713873666904,A,C,174.24055102588744,53.462040882180105,1
Yes,-48.30211743998386,D,D,-16.540463585480747,E,E,157.41682052053915,-38.10148497242348,0
Non-Veteran,66.25376107765858,D,C,105.0806763031921,D,B,181.65209323757244,-134.47628274996006,0
Veteran,-83.22617844533053,B,B,109.31890593606164,E,B,-169.6806575475365,-97.13013076053433,1
Veteran,-0.8071708499315198,A,D,-8.846774959855173,C,D,-124.92755011494702,-44.66000207314677,0
Veteran,-97.76660736438608,D,E,116.67409135386649,C,C,11.929952124603192,42.856152120754096,1
Non-Veteran,-59.84813663033191,C,B,41.74577573622325,D,B,-35.11085243256077,-55.927766816802624,0
No,88.05023767351624,B,B,-20.469590018992626,B,D,-62.26790561066174,-12.048302257861398,1
Non-Veteran,128.89983107647993,D,A,34.44331903760096,B,C,-12.270764785235473,143.00521814347732,0
No,151.28023142538564,A,E,-49.5307078189962,C,D,73.87673245148798,25.568369124469193,1
No,90.1285865888607,D,D,-86.03118201980496,B,C,91.14795575261842,-78.2584015736768,1
Non-Veteran,143.6066103914436,B,B,41.131838285833446,C,D,-32.55958057355052,36.88511408828813,0
Non-Veteran,-160.6251772843091,D,D,103.80516950494523,D,D,-61.44270990363259,-66.45350642900281,0
Non-Veteran,-164.08326253752216,C,A,-151.11541989932843,B,C,-121.12212512639724,56.46480946952109,1
No,49.76374212593061,E,E,96.85280427826146,D,A,-42.50450567434907,90.61247791295257,0
Non-Veteran,44.12746850069437,D,B,8.283794208150368,E,A,11.945904724716753,157.13899524255555,0
Veteran,42.745708681753456,D,C,127.87423396593371,C,D,-39.158090838989814,-11.640728304610857,1
Veteran,247.62797622185357,D,E,-120.25931754010549,C,E,14.760791622601207,138.98309918040968,1
Non-Veteran,-78.21303600444985,E,D,-13.932138297447736,E,D,83.44627785160704,47.98100744225725,1
No,-76.56457001839215,B,B,-158.43735721730377,A,E,-15.536522006267969,-125.601510048416,0
No,9.851765684384034,D,B,37.25043542342955,E,E,36.30638906281851,91.86210005324159,1
Veteran,-79.82823686782223,A,A,60.21791434245737,E,A,-26.91416272579118,-69.99308731071919,1
Veteran,-72.00349588421113,B,A,233.18726415851816,C,B,100.83176613085558,63.03643157778115,0
Yes,-39.068035376066305,E,D,-93.21015628154625,B,B,-36.10811033921464,-95.74837638340189,0
No,122.02537013383767,E,E,-270.65740527914073,B,E,178.0434908950092,-127.72686561896597,0
Veteran,-49.70717916528415,C,D,-0.7931396829546757,D,E,98.22577873427319,-88.68073768406913,0
Yes,112.31376322264137,D,B,-4.173650756294898,C,C,-73.2782629428496,-96.89948439367664,1
No,85.2657808358024,E,D,-35.80462594590883,B,D,-21.43044096036953,-9.8933409601058,0
No,32.66656773521007,B,C,-71.37058476942636,A,E,84.64404899298246,149.71171485496794,1
Non-Veteran,49.074226208632936,D,E,117.85406282903996,A,C,-39.78550838666132,168.13325664920308,0
No,30.765081605065586,B,C,-105.70963507780317,A,E,74.39490878373618,25.253234238856216,1
Veteran,-44.954163647664984,A,D,67.80109444594707,D,E,-139.15839977072756,175.79026963727512,1
Non-Veteran,-90.31335484937138,A,D,-87.8128613600398,B,E,21.901411200055364,-36.36069786200179,0
Non-Veteran,-310.15842349017777,D,B,58.05507397969261,C,B,59.56031380703204,23.899889918361197,0
Non-Veteran,25.007529160406396,C,A,52.26054973614585,C,E,-35.744133771643696,-65.0149770191821,0
No,-31.344666855893355,D,B,-1.7773680992611132,B,E,-50.31971346997109,16.742440442163637,1
No,23.194855435074885,B,C,40.021498888090875,D,B,17.767023017848185,-43.773260373452494,0
Veteran,47.73756899342451,B,C,1.8512505292317942,B,B,93.76536750462297,109.98802896368178,0
Yes,207.43400851503085,C,B,97.18290495767901,B,E,-16.696516706672927,-71.35462015950307,0
Veteran,185.51296220222488,B,A,64.75720897383867,B,C,73.90481453772705,-0.5563525799885134,0
Veteran,-59.662749476051566,C,E,-98.82710835642902,D,B,-32.41699219555391,109.59896520327885,1
Veteran,26.806245393244883,E,D,156.0928308633944,B,A,46.97193010410401,50.418373445353396,1
No,191.45979666901874,E,E,86.5193534084725,E,D,-20.54511106459565,-23.52901407344226,1
No,7.004342360223418,B,C,-150.58658520206254,B,E,-26.635838976910847,-181.36215109547115,0
No,54.491072305638355,E,A,167.1988154308186,D,A,-48.15071338694971,76.63003196849755,0
No,4.957918719993609,C,C,62.28914870558131,B,A,-63.92419638471265,24.25428864768897,0
Veteran,-9.237640377320453,E,C,-45.21399427176878,E,C,-28.18365690254928,-73.21570804398812,0
Yes,-64.06877048075104,A,B,17.509373396865527,E,A,-65.12963914935312,85.27309091971863,0
No,217.03958682425917,E,A,-93.13415521542663,E,C,236.21840521514184,-109.60957719186699,0
No,-51.72809136554986,B,B,-174.91526787766023,E,A,-45.61818787464749,15.53020271850351,1
Yes,77.85561840805254,C,B,-45.53736556797361,E,A,-17.186748868392787,21.859846162431104,0
Yes,20.83662164960191,D,E,113.87209103856144,D,A,-169.48010521076574,12.331114509589579,0
Veteran,47.37082964427759,A,E,-48.56585377510375,B,C,264.5926515878599,-43.11220442649892,1
Yes,-23.60330099434769,C,E,36.79976861052598,B,E,248.004244829443,-43.89803724162485,1
Veteran,-7.685044296541811,B,E,75.28760272507809,A,A,21.168045993170033,-113.53519494009365,1
Veteran,105.82650521555912,E,A,117.72890657136321,E,C,106.92353131743755,-73.35246727995272,1
Non-Veteran,-126.672179444273,A,E,-51.94621909668149,C,C,-81.80741082532742,-62.81321553019704,1
Veteran,-48.15361034502253,C,A,-99.88829052420176,B,D,-126.15181737190413,-150.77469712290213,0
Veteran,-40.231995920173176,C,D,114.70359689805696,D,A,-31.8457420139309,102.16217527572944,1
No,233.14194429937487,D,D,-17.50732373783489,C,A,63.48356662513493,-198.99198650418737,1
No,240.95135151052216,B,D,-44.97732460000456,D,A,-19.674502697389926,25.37902363709878,1
Non-Veteran,-8.740229623827712,B,D,142.46511469941993,D,D,35.59740523195134,-217.87076819012054,1
Veteran,61.846848009575695,C,B,-52.40719588282767,B,A,74.09461269939047,151.35384520501464,1
Yes,169.58814648839666,E,C,47.21370272942686,E,C,-75.17706765157655,-30.44441511334075,1
No,118.77556610012121,D,D,-20.177135588455716,A,A,103.92463712517946,13.320693650777688,1
No,170.14017955320242,D,A,-103.79104683916573,C,D,63.35193026020215,-107.91800666671759,0
No,28.002439748646964,E,C,18.144230543875477,C,B,84.64059507920973,-28.94429540463108,0
No,-52.45857700277977,E,A,-11.024805853368557,B,C,-111.3347605026141,-108.88068963493005,1
No,-23.507410455787323,E,C,130.3704000167225,A,E,102.32567673048092,129.19517714987822,1
Non-Veteran,-48.928046851052336,B,D,-51.51063356644671,B,B,103.07598843302705,61.13592886885658,1
Non-Veteran,-257.04136136716176,D,C,4.785144042426627,A,E,-8.954901779039862,-109.71444520568998,0
Non-Veteran,-141.23518944447807,A,B,-10.859620338629481,B,D,32.55356578009941,-144.3482965093197,1
Yes,239.93647900694523,C,C,140.40990907622236,D,A,215.09361878062504,-75.35854262292328,1
Veteran,-83.56084976134849,A,B,122.72039029688904,C,E,43.26192510812533,-54.278997405234506,1
Non-Veteran,123.30743777262629,D,A,280.2222252776331,D,E,-116.76088503923098,159.6248120581238,1
Yes,93.36518839209373,A,C,103.47493891858765,E,C,-189.87959661790848,-10.823858623173201,1
Veteran,86.66871692069164,D,D,6.102420291886919,B,B,55.587384497832105,86.3480472629184,1
No,232.00612527814343,A,C,56.45248610796409,E,D,-77.90217905144215,-62.02392778679484,1
Veteran,150.34759559877315,A,A,119.16613097070774,D,B,-84.08672429525764,107.26959236855356,0
Veteran,-30.684649813219483,A,A,-73.41549711175239,B,E,-62.34525268214974,56.47644506515771,1
Veteran,72.88034429124134,B,C,274.7840053542564,B,E,-29.045570520469315,-54.31604693263283,0
Veteran,-5.120173106346059,D,A,-34.898555708169205,C,E,75.09867115033941,69.43752922952832,0
Veteran,-38.51462652195276,C,C,43.056020741347076,D,D,59.95102264905482,42.52736530022106,0
Non-Veteran,11.13573580150742,C,D,-49.690867736552704,D,E,-0.3603943106252776,29.631327122336142,0
Yes,-135.5813623345087,A,C,-27.66556977002258,C,B,45.65029669815403,121.83776174961669,1
Non-Veteran,-41.70694260172781,D,A,4.231502701425286,C,B,-138.59188644377704,129.59627449852346,1
Veteran,-19.637045933913686,E,D,49.42519503011694,A,A,-157.23450355775174,-90.86488943191621,1
No,-67.63409374323625,D,A,-67.33088322577132,B,B,-101.88717489905972,-75.92885440380199,1
Veteran,-66.21940213922844,E,D,82.60879658158542,A,C,16.814036249068984,96.36440953184355,0
No,15.693529949416638,C,D,146.42752972251026,B,B,6.758337551231658,-123.15309258493154,0
Veteran,-6.029697072791991,B,C,-17.3345233105633,C,E,-48.50153335079544,76.38173672588722,1
Yes,33.45000919352282,B,E,144.57676357608256,A,D,-19.78090911889535,-62.79466858366223,0
Non-Veteran,147.26010503029434,E,B,-143.073963532624,D,B,228.16002121321702,-51.29484593228756,1
Veteran,-155.52364834897702,A,D,143.1546520907993,A,A,-17.993553193312867,91.96782056433527,0
Non-Veteran,136.03127010425777,A,E,201.31582278051434,C,B,-83.33015632646327,202.50025539735407,0
Veteran,-80.71781295386955,D,C,-69.24870014610833,E,A,-46.46938718789,173.9916366266321,1
Veteran,-59.00545508684852,A,E,100.35937090620615,C,B,-183.3965074016247,-56.44734858838353,0
No,170.0587534605389,C,D,-222.23202232746195,C,A,78.90167246083111,-57.689285872506304,0
Yes,-66.67584636818589,B,A,16.50629884938484,D,C,-100.65537092143921,15.388787238386707,1
Veteran,59.9436655999169,D,B,22.73773883988228,D,B,115.1717506380364,-160.0453949110867,1
No,58.469404040964456,D,C,63.882312055293475,D,B,-15.58734667524696,48.677033669583295,1
Yes,-81.67012731437944,D,A,-43.91395115657075,A,D,-100.4852503231756,123.53956598480266,0
Yes,156.11758070079478,E,E,78.25703884917569,C,D,142.92926013461425,-26.77521025675553,1
No,41.498800987042976,C,E,-42.4005747132885,E,A,114.01611649048388,137.4947232863917,1
Non-Veteran,65.86156015100248,C,D,112.4639300651604,A,A,-116.54338626776422,53.146673461224324,1
No,24.399707149376603,A,B,177.10179056329272,A,B,16.929652686141804,235.08622545175623,0
Veteran,12.05122370821783,C,E,6.372661606436404,C,D,0.5289883498860855,-17.377719132056672,0
Non-Veteran,102.24122508356241,E,B,-130.31016971716443,C,D,88.47745418001865,69.27539824979974,1
Veteran,-138.25664979738127,C,B,120.99438284954647,C,C,46.02722777354152,-66.68117348073723,0
No,5.662209608650438,E,D,100.31656405698357,C,B,-67.28559321568277,-7.149630733711573,1
Veteran,55.01594953646729,C,C,28.86724463102982,A,B,-64.1617186701133,205.8848214901031,1
No,302.5173914494549,D,D,-106.29069294059441,D,E,32.20213193918583,144.91937652502332,0
Yes,-27.167697184053814,D,A,-175.40396699756354,E,D,131.47130470202134,28.458398142662734,0
Non-Veteran,-132.25480951131757,D,C,-180.54415145312538,B,A,-166.73105763648854,-14.758668794360242,1
Veteran,-44.11653759493724,B,D,-115.46396214894806,E,B,-125.66523942745059,-153.17257649723956,1
Veteran,-34.020803623838184,B,D,-31.79473725218867,C,D,-215.18405719282353,63.076469882390704,1
No,194.5243753452273,B,E,104.79874496548274,E,A,19.610859881302968,-218.25482205949717,0
Yes,-65.90516241408933,D,A,-153.79582679280395,C,C,-52.017165457925294,61.95769957904221,1
Veteran,-18.93886818603328,D,A,-86.17905655884785,E,B,37.23855211563536,77.48760789068592,0
Non-Veteran,-132.43983861993033,E,A,-164.49617002646676,E,E,6.073123743169595,42.82287714362013,0
No,87.93721887254274,A,B,-9.132919355202745,C,C,87.32091253552277,95.3109851745342,0
Veteran,-39.64507885666525,E,B,138.93670578539496,D,E,-25.236295766466704,-47.798495320881855,0
Yes,153.58704760933705,B,D,-139.69329467134017,B,E,-35.13414118678686,-160.663412985796,0
Non-Veteran,28.030507383404263,B,C,79.87739198051051,A,B,-140.42908629911432,107.07345238393013,1
Veteran,-71.83639314536786,D,E,-151.537142008455,A,C,146.41737055778344,39.68481037371487,1
Veteran,10.44975287402554,E,D,128.15176329688555,D,E,55.381689838772715,147.60938949028005,0
No,19.908901887352783,E,C,58.725133386953274,A,A,19.02074706738606,-4.718378869775129,0
Yes,-1.1353781882334606,A,D,52.71634678755126,A,E,-90.7374643637509,-72.00016132758235,0
Yes,-81.17409989554092,A,C,-113.42659416576124,B,D,2.1151233193105603,-112.39176401639115,1
Non-Veteran,-53.5226851713957,D,D,199.89424839584552,B,B,-196.3659525078205,-37.988696265592594,0
No,-55.35063880711098,D,E,-35.38665237621219,E,E,-28.592930056319133,80.93812041887887,1
Non-Veteran,24.681967270255715,C,A,-29.716282444290332,A,B,-46.09604782612851,20.667647206653278,0
No,-50.146963620781435,B,C,97.5590212079681,A,E,128.5727646483703,67.91211449792254,1
Non-Veteran,2.7317863041738373,B,C,3.8709169159471757,A,D,84.05715165863928,17.619429514092943,1
Non-Veteran,163.65787713856096,C,B,148.13032269992368,B,E,217.37122951231993,153.64984480498055,0
Yes,-73.53070922491712,A,D,125.79342284944346,A,B,-48.89529719076044,57.30878965757735,0
Yes,-46.77530812416126,C,D,-7.804951654546779,D,A,-65.8202318233134,-83.46088312078513,0
Non-Veteran,-24.417095321544487,D,B,-7.905363284568119,B,C,-36.86181819516177,242.5642549989367,1
Yes,146.55839211284902,D,C,-4.069040739860485,D,C,60.85973301327223,-120.2381542534599,1
No,44.80373172408526,C,C,-44.036727745125305,D,B,-110.8967055993902,82.71918985528046,0
Yes,224.29970343984002,B,A,-249.57909504688712,E,D,-47.21075235985171,139.97162121076855,1
Veteran,-26.110817242707036,C,C,21.838649061584707,B,E,-26.441237990209338,-208.0503812655559,1
No,-27.709637421599442,E,A,-114.05671594307196,C,C,-3.54521222644754,60.11074321854019,0
Veteran,-4.928796559826623,E,C,-115.26376042419315,B,C,-49.66193960371746,-36.68692872040431,1
Non-Veteran,-101.66462606698354,A,C,-116.9913234794028,C,B,-55.187497709049524,67.53896577758604,1
Non-Veteran,-28.865440190203927,B,C,-100.7067162715568,A,C,-80.52614032810627,219.67518806503864,0
Non-Veteran,-2.959606031631986,E,E,-22.945128489072793,B,A,168.0705305329312,111.2429956736345,0
No,-20.242364763889814,D,E,-231.3309290504821,D,A,120.58201493934757,-109.84588430050107,0
Yes,-13.166030291900938,C,E,5.995935300362502,A,E,50.443277227380435,-159.00069820907737,0
No,-21.153065517727335,C,D,-134.00898332915352,B,D,-3.7442322200383966,-13.66286333967453,0
Veteran,10.910207152604363,B,A,0.9495713238370592,E,D,-109.52161289220228,-32.25152920071421,0
Veteran,39.430342654253096,D,D,26.555051774403616,E,B,40.446163751458585,140.19061498223698,1
Veteran,-55.782829403402744,A,B,-16.57235747807331,A,C,60.85891749082188,-57.37147651883188,0
No,-174.5910342429392,E,D,-158.6759079786637,C,C,-78.53424832629318,44.070392974415014,0
Veteran,-48.49790374503398,C,C,23.47744816168834,E,A,-44.152211473575974,17.152631416174003,1
Non-Veteran,-71.18280976616906,D,A,-40.140823507659476,C,A,-74.52234810890309,125.51639745199417,1
Yes,47.67299276101599,C,A,-143.2641116394216,B,A,-170.60944967408068,-215.88050880272164,0
Non-Veteran,-157.96491859717932,A,C,7.9478169608374944,B,E,-14.816791911223707,-98.1118350473234,1
