Gender,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
F,31,E,36.15505877367969,B,B,87.0342153686056,D,B,-64.4872417733558,B,E,48.538975630736246,0
F,72,C,-54.781855855494435,A,E,-59.99978322820557,A,A,76.62640646663434,D,A,-107.83872439392228,1
Other,78,A,-53.32798384413285,E,A,11.154470574160582,B,D,-23.67604203896613,D,E,9.118894973223348,0
Other,51,C,-107.89495221147662,D,B,121.11051814696677,D,E,-134.139666874522,C,C,176.61018833669172,0
Female,19,D,-151.9393976802411,E,C,2.5830986660778157,B,D,-82.12648035360314,E,D,-25.326255701675667,1
Other,45,B,78.17296573251095,B,B,-32.01959126222847,A,E,82.19025252172642,D,C,73.92770060989548,1
Female,18,C,8.510799122805988,C,D,-120.37781785302941,C,D,-84.29762059549414,C,B,76.26939991270521,1
Non-binary,28,D,66.83667718983209,C,B,1.662400979807202,E,D,84.81110364877568,C,B,-52.48881067292038,0
M,43,B,-89.59842963346466,A,E,-198.0730726513209,B,C,-109.72263598276402,A,A,151.13643302674723,1
Male,86,C,114.39010685437272,E,E,4.309792086555932,D,C,185.12103785983223,D,A,22.464716018251266,1
Male,23,A,39.74199066873425,A,E,-32.50504526918579,D,D,28.989796996156326,A,D,49.045354516853756,0
M,99,A,124.66562179849483,D,E,139.1873442370932,C,B,-57.74846073719523,C,C,-104.91919534493958,0
Other,86,B,-97.76557171029484,B,B,-54.56232952747999,D,E,-86.52103091801824,B,C,-178.5630621498103,0
Non-binary,35,A,90.97928907792534,B,E,-165.14829051221975,A,B,-94.38492502177958,C,D,-151.0392984216912,0
Male,71,B,98.07839321269465,C,C,4.359211533918018,B,D,174.5509351921523,D,A,44.44015579282943,1
Other,30,B,175.47440411815364,B,E,145.54872422590728,E,B,-25.789041542690683,A,C,117.877172078674,0
M,70,D,172.98189806351849,D,A,-83.07639455080826,A,E,78.14259623518403,D,D,164.75752654353607,0
Non-binary,71,A,85.63967901819322,D,E,-35.78896417891022,B,D,-48.30967723169808,B,D,33.153856495326835,0
F,44,D,-36.57696283317076,D,A,41.72551308559089,E,A,119.79652587227616,A,A,65.57670265375785,1
Non-binary,19,C,100.65217891943135,E,C,119.75777373267972,C,E,134.96498832077407,A,E,-19.72939615191555,1
Female,64,A,-192.42945155586776,A,B,177.59726740371667,B,D,-41.319337807994714,B,C,-108.09430406563129,0
F,67,A,-238.82348325461825,B,B,159.27236660370878,D,D,-38.352145930571474,E,B,12.387071570100314,1
Other,33,A,-79.62604967140125,E,A,151.6586912008305,D,B,-97.29077419419009,E,C,-17.08203096889582,0
F,51,A,107.26444955088618,B,C,-24.29541751404148,D,E,64.99247028860265,C,B,-111.47124898635208,0
F,77,C,111.1225339823297,A,B,5.613432885925089,D,C,-221.62306792567912,A,E,155.27379885893984,0
Female,24,A,-73.50348579623291,E,A,-54.33011480788276,A,B,-25.456130150090395,A,B,114.69120371068024,0
Other,97,C,63.35194595059641,A,C,-97.679145642757,E,E,105.25565998808213,C,E,98.63209630968134,1
M,74,C,144.78296960244782,D,A,-195.24595883063313,E,A,-50.78146336423552,E,D,17.682157904895867,0
F,48,B,72.09016681608239,A,A,-124.38396056046328,D,A,-34.9427726737353,B,D,-199.92218483395393,0
Non-binary,36,E,-159.35048607214895,A,E,19.46226139581294,E,A,29.527850004306543,C,A,193.29086392094712,1
M,20,C,-109.76289804508865,D,D,8.09848647154398,B,E,98.00530885155571,C,D,-52.5796596745595,1
F,60,C,105.58482476128341,E,C,-57.534563378847444,B,A,58.256460066481296,C,A,104.1569508955899,0
Male,90,C,-68.69101123601983,E,A,-17.093116190974396,A,A,-161.04379427413892,B,D,-105.13010581533135,1
Other,89,E,-51.2674164615895,D,D,44.51427270923395,E,E,-142.0340422278349,B,C,201.2823359969412,1
F,23,B,-102.26815525157448,D,D,-80.29438567202655,E,D,92.47826196182385,E,C,47.669026411915674,0
Female,58,E,-82.17040285857031,E,E,-144.1672134360416,A,A,82.54485035798928,E,B,-115.27626726588474,0
Other,63,E,77.71211354088362,A,E,-71.48556555776362,B,C,-9.462580069826485,C,E,-45.06094698677264,1
Other,33,C,-60.122129161842885,A,B,11.964666630018534,C,C,-132.629739030783,B,C,-95.15213069595184,1
F,63,D,275.8479621563394,B,C,-114.41423065150221,C,C,112.08537599396556,C,E,-42.039781296890595,1
Female,47,A,-4.059796682081078,E,E,-22.26308026410954,D,C,-47.86075447181798,B,E,64.23460655997869,0
Female,71,C,40.46313345147188,A,B,44.19096348122839,B,E,115.92134514175922,E,E,-124.28265705499044,1
F,22,E,-182.25898729992244,A,C,-219.90056158742513,A,E,-20.268053712951524,B,D,15.925614151300527,1
Male,85,E,44.84565637282438,D,B,-36.31851859154926,A,E,11.381553012651255,B,B,64.94820511193055,1
M,28,D,-131.5144154326679,C,D,-78.31004443965783,B,E,-43.24069325356044,A,B,-88.12123419781042,0
Non-binary,80,E,-254.02843582226276,A,D,30.603448460290615,A,E,-146.5685354235105,D,B,27.95135513009029,0
M,44,E,-5.579233530233294,D,E,110.41829610666784,A,B,-1.3616134305390397,E,E,84.13667567320931,1
Male,37,E,119.84744036256467,C,D,-174.12717897976046,B,D,-98.76819046935813,E,E,42.000986347150906,1
Other,75,D,73.49405873737656,E,E,5.07319648386645,C,E,-115.95141211851524,A,A,42.00478751345481,0
Non-binary,52,A,-171.13909909058816,C,D,21.259378645322833,A,A,85.39689574738777,A,B,34.14842084904802,0
Male,70,E,-46.75841105988221,E,A,44.67632005022759,C,D,-33.617829601775405,D,A,-323.3570465983688,0
Other,44,B,-35.17404658199725,E,C,55.785108864150665,E,B,47.39137079843573,E,E,74.13220557135408,1
F,97,E,28.561986721274952,B,E,-44.82842233223667,E,E,129.90627370992937,D,D,-54.80229645443063,1
Non-binary,19,D,221.56961030429892,C,E,51.61155643300957,A,C,110.59639599352124,D,E,127.32241985009995,1
Female,95,A,-81.44160563358226,E,C,141.94739670715614,B,B,1.7335048429715492,A,B,-4.817255794525557,1
Female,69,B,125.21227346698545,E,C,8.361070682034075,C,C,-112.5638733636347,E,A,-28.387659178833236,0
F,52,B,-24.509096625528297,E,D,-43.29591378360191,A,C,-125.23994687930036,C,E,161.7397698552215,1
F,89,C,32.408467686195394,C,D,70.7912880952506,B,B,84.52711422007557,B,D,18.977217279990377,1
F,62,E,157.59991157156142,D,C,72.9432412997729,B,D,36.011702960204026,A,C,-92.75146594115903,1
Male,67,B,30.647845702496586,D,A,-101.70072553083824,E,E,63.563261384449255,B,D,-14.522618977788754,1
Other,50,B,-83.90081784777271,C,D,-104.79556061562538,C,A,27.82788853586356,B,A,117.16629066975115,1
Non-binary,45,A,54.79999597986812,E,A,122.53752431787235,C,E,-69.47817372839822,A,E,-79.55361610487216,0
Other,59,E,116.55533657209189,D,D,50.72515600160725,D,E,-54.06663420213174,C,A,16.460928662443163,1
M,85,B,80.63647140117989,B,E,74.35158535126412,B,E,-50.42270737836547,B,E,-51.947021738735664,0
Female,58,A,207.7673273490401,C,C,-157.31097695124845,E,B,99.81686968843597,C,C,-99.82626853722299,1
Female,39,E,216.7320074182605,E,A,-47.75626998723881,A,D,133.26668772994904,B,A,69.50372175127653,0
M,77,C,35.05674123134879,B,C,-133.38530938799832,D,B,34.47786313296108,E,A,-79.00959877906661,0
Non-binary,52,D,116.71945737108005,B,C,41.851919245561675,E,A,-128.7250202009218,C,A,-40.67218229083722,1
M,60,C,-32.2046321779803,B,B,-68.32718098041377,D,C,-69.60858537023906,E,A,-70.93760938285678,1
Female,89,A,-175.62052446145827,D,A,158.67704635636179,B,C,-48.41770075391359,B,B,-119.34628612329061,1
F,32,A,-49.70306689737322,A,D,-7.210303583673884,D,D,79.51422184024524,E,D,135.7521934062979,0
M,25,D,79.43363245215116,A,B,-85.5464024665771,D,D,43.412998673136286,A,D,-92.02699992989115,0
Other,94,E,4.324358744663571,C,D,-89.9465500235697,D,E,98.85870920808141,E,B,200.53977201280708,1
F,68,A,21.109970750778096,A,E,113.22926540722172,D,B,238.46030962663224,E,A,-171.2830306405168,0
Female,90,E,-79.87768472734672,B,C,142.24155130838435,B,E,-58.24218026247039,E,E,166.50429136474372,1
M,67,E,-101.2854209364298,B,A,14.963713109542468,B,C,-110.49438836310495,A,C,118.56688199000524,0
Other,70,C,169.2654670283511,B,C,-73.4244631997428,C,B,143.5436475691115,C,B,-23.082424405260554,1
F,95,A,-202.4620409535896,E,E,-85.8662423465054,A,A,-3.003356028967202,B,D,109.48314172312669,0
M,36,D,152.2530094299451,B,B,-34.655716117123475,B,A,66.10085379763817,E,A,83.73171721879686,1
F,87,A,-75.75299696626614,B,D,-18.180658794297127,C,E,-125.41395995159017,A,C,33.39773897255235,0
F,50,E,-284.56164654258663,E,A,59.03843522442234,C,D,-223.4659321562933,D,D,-0.1764517439034334,1
Male,76,E,-73.853163947294,B,E,-65.31427429108763,E,B,-87.80481374314594,D,C,18.610835879936584,0
Non-binary,81,C,80.0355114896646,B,D,-116.21178526117215,A,D,193.6230218938343,C,A,11.068822636324889,1
Non-binary,26,B,-71.3577023837205,A,A,204.92755496612313,D,D,95.08407208395332,C,E,25.65700529923955,1
F,97,C,27.914886402294663,D,E,-7.6861593130856,B,B,80.73834228412828,D,D,221.9688999823847,0
Female,96,A,-36.08337056976782,D,E,16.542948385099184,D,B,85.31179904634807,D,C,-4.6713695878718,0
F,54,A,-171.84111413661915,B,D,-38.571697337486185,A,A,-26.294010120606913,D,B,86.4557086485447,1
Non-binary,89,B,157.23666028724406,A,C,-52.611603433013265,A,D,117.16607510069585,E,C,-28.693362546928807,1
Other,68,B,-64.44357527545866,B,D,-76.68289993742874,B,D,40.67353130530812,C,A,-5.382525699069699,1
Male,98,B,-20.596914375627307,C,D,24.874406713367335,B,B,165.48955855677175,A,D,-76.42456863490925,1
Non-binary,64,A,-38.560820265773536,B,C,65.17616216032154,B,D,-47.286502781081005,B,E,58.19352165180091,0
Non-binary,57,C,-129.881343457371,A,A,73.96616242754578,B,C,30.47610547552554,A,E,-60.136407632934144,0
Other,68,C,-33.488188077263914,A,D,-54.528881370865754,D,A,91.4736542768545,D,C,56.67616322266726,0
Non-binary,28,A,-8.304400633910996,D,C,5.661226027386237,C,D,-187.12323240974044,A,E,-223.2056799992541,0
Non-binary,59,E,109.042291821531,B,C,-182.9192658443929,C,B,13.241037263671448,D,B,12.555064543134298,1
Other,65,C,-41.667453623377085,C,B,26.16075184091789,B,E,-52.93698514298205,D,C,108.13530529906564,0
Female,61,B,177.30558925823706,D,A,267.02402993859823,B,C,43.1106767885331,B,B,-112.82840350949903,0
Other,74,D,155.8243389207435,A,A,45.414336190798906,E,C,-109.873069101982,D,D,194.95665521181067,1
Male,21,B,116.64928419779687,A,A,8.749029855503911,B,D,-67.1662003488763,C,D,-16.96873190171413,1
Female,42,C,14.322507273730842,A,D,-0.244448601388666,B,A,107.06128294165535,A,E,-0.5871915580583231,0
Female,85,B,-73.92116589499764,A,B,-11.136711079706918,E,C,-213.5804138577682,B,E,-13.36082369982092,1
Female,28,E,-178.5925610427914,D,E,71.97263412903456,E,B,12.00527054314731,D,C,-11.941848828452175,1
M,66,D,-254.69480783673822,C,B,26.324838210062097,D,B,-34.142374238316876,C,E,-56.89885614990441,1
F,90,E,30.54900791835193,A,B,-129.55125839679374,D,A,189.58154251655813,B,B,109.84583239374166,0
Female,98,D,7.5326421867989435,E,C,106.47131307429758,A,C,-30.282898910572982,A,C,-8.270826633031428,0
Non-binary,22,A,81.04810080579657,B,E,-265.4883280241765,D,E,-213.07539782557217,C,A,-55.080654823879286,0
Female,81,D,74.32482300323524,D,A,-48.836832536342015,A,C,174.34927649451822,B,B,10.683074890296368,0
Other,93,A,64.67374492538134,D,E,10.344982629980443,D,A,27.635804025168508,E,A,139.023349988816,1
Other,43,C,46.32776087421519,B,A,-268.2957771595462,A,A,-7.838498532650961,B,E,-38.64630800494589,0
Non-binary,22,E,-100.5588821877453,C,B,10.474178291054153,B,E,-191.39332001472033,A,B,46.71600114001806,1
F,70,A,53.632563121431595,A,A,-55.15462528657178,A,A,40.484074746556395,E,D,-36.469229069641486,1
Other,20,C,-81.22536972077609,A,A,86.3215562366318,D,A,81.91780398421808,B,C,-19.87940857147549,0
Male,75,D,26.909831905314775,C,A,-165.3273016802908,D,C,77.56606682670443,C,B,-8.722433798375077,0
Other,31,E,-78.80710181419593,C,C,-19.151973913091545,D,A,-99.85724188192636,C,E,-31.010550544156718,0
Other,92,A,-61.51748844009373,C,C,-45.918125265860255,C,A,-47.048952619494685,B,C,-4.665039681865187,0
M,88,C,-144.70664730872207,C,A,-114.35863965202377,B,D,106.49922754476178,D,D,146.141258233153,1
Female,93,A,-194.2573754315412,C,D,-160.64840485568445,C,D,-15.690656938375067,E,B,282.26158543500634,1
Male,48,D,115.47578337226128,B,C,30.52744218756364,D,D,-70.67965093911911,E,B,-86.09044502773835,1
Female,22,A,-92.14673648430964,E,E,-10.306831888612198,C,A,-4.96082255757862,A,B,-142.0325789742924,1
M,79,C,-105.7820032363161,B,A,272.03518628679586,D,A,98.06698531413481,D,A,-32.06039778591027,1
Female,82,E,134.42908152510475,B,A,11.732580324969032,D,B,-8.958279358296299,B,E,-88.78017563969655,0
M,64,A,116.12860927112219,D,E,55.62291797359141,A,C,-31.277843273585855,E,D,-123.47880496809526,0
Other,88,C,-188.18537752768688,C,E,92.64347656252211,E,E,138.02653087683547,D,E,-108.27906433945567,1
Non-binary,88,C,-27.756876078845107,D,C,52.76423844254131,A,A,-138.01033169180127,D,D,33.27857926037729,0
Non-binary,27,C,-109.09136999008517,A,B,-17.552850774959307,C,C,80.22083046422537,B,B,-95.00828145100634,1
Non-binary,22,E,-92.38808330540651,C,E,23.105063590142453,E,D,-15.924020425659915,B,A,21.45937179424548,1
Non-binary,47,E,-82.02316050066699,E,A,-48.71950954229587,E,A,50.133003362854,A,A,45.364749964368514,0
Other,52,A,-162.2054222691828,A,D,-27.050283569036388,B,B,-137.71222874991864,A,C,176.33275233213277,1
Male,60,C,81.97945828765899,C,C,115.83718680909567,E,C,-23.06354675837711,E,C,13.949823466604395,0
M,97,E,-24.98463198190817,A,E,-28.318394910340366,B,E,60.2079089090794,B,A,-49.99380405489514,1
Other,62,D,113.32974476748623,A,B,111.45560559799253,A,C,-75.21699915933603,B,B,67.01293049747962,1
Other,75,E,42.63201445320051,A,C,-119.28982480508958,C,D,120.96713541855326,D,E,-103.80376178617303,0
Male,37,A,65.45422203599372,E,C,72.20482709984802,C,E,-176.44771459009348,B,D,43.14461039547744,0
Female,39,A,-59.08210079347816,D,D,-186.19092883447678,B,B,25.630650358130485,E,D,-47.36811890785771,1
M,49,E,-143.15903082893513,E,E,-45.74231862134051,A,D,-18.578116242298197,D,A,-47.14964912806134,1
Non-binary,85,D,175.47778203815182,A,D,-70.6508201052293,D,A,-92.45901719190816,E,D,-78.51083474083953,0
Other,28,C,78.31620852203804,B,C,65.67686449230868,E,A,70.48282950937312,E,D,-4.9462962692225805,0
Female,85,B,-30.691056885500185,D,A,-66.27337401804958,A,D,80.98660653520594,D,E,138.221551669495,0
Female,52,A,34.147256019074405,E,A,88.23740017418024,A,B,-162.9896597940722,E,B,-113.87520834991356,0
F,87,A,-69.34525279976879,E,C,-176.69845311610771,D,A,3.354587513918237,B,E,86.473290708598,0
Other,56,C,84.63472457040913,B,A,176.1482801143375,A,D,126.75982904609427,C,E,22.674412001371152,1
Female,44,D,234.81132335310667,A,C,-157.1409705494246,B,D,-29.689400344121665,A,C,26.228886673932028,1
Male,18,B,30.87506505660621,E,C,16.894373993335872,C,E,-11.877343334899278,B,E,47.93255220703225,0
Male,54,D,65.21290295846397,A,C,-21.853475413658092,E,C,-7.60101027275425,E,B,-48.17612810043947,0
Non-binary,78,C,14.68137006117884,D,A,36.46601615014939,C,E,1.6904413867302077,A,A,96.79368239910382,0
Female,32,C,168.9229242823424,E,E,12.50833355422572,D,A,-91.16691792496732,C,A,16.385810160385443,0
Other,29,B,-67.11557486285676,E,E,53.8912116145737,A,C,143.89822235678238,C,C,-26.731892104887827,0
M,59,A,38.31010726605529,E,C,-5.738895098319714,C,D,-117.54126354373844,B,E,-11.762188503378633,0
Female,42,D,-29.485465860696834,B,A,-46.419771214151254,C,D,137.9716557256965,B,B,-63.24529538959682,0
Female,30,E,60.85544400223133,B,A,14.709721419375702,D,A,38.80020033500025,E,D,7.0686297840031305,0
F,39,E,-46.47819794808707,C,A,37.688481597051926,A,E,-150.9913087801108,E,E,6.474614821780973,1
F,34,B,186.48750886702263,C,A,0.044620409275253285,E,C,58.302499754887464,C,C,111.0935723588207,0
Non-binary,19,A,60.47267963544031,B,A,169.54343347379347,E,A,161.67345010726356,C,E,114.49313992051418,0
Female,77,D,-44.77062970509934,C,D,-10.940493888572014,B,D,-131.38102918120453,B,B,-71.027830810063,0
Male,48,A,146.46152096267505,C,E,-71.04636171960746,C,C,-6.898941295770333,E,C,-53.23957176813957,1
Male,59,D,79.97456402019111,E,E,84.68829130902404,A,E,-9.345086939568672,B,D,-73.46497032104904,1
Female,65,C,108.88790825350657,C,C,66.69765747682685,B,D,125.54155146690753,C,E,106.2474645243153,1
Other,53,D,110.51185976723417,E,C,120.0927297913584,C,D,-27.41113575991093,E,E,9.71047034549682,0
Female,29,D,-87.02498725795832,A,D,38.98128128055974,C,E,-137.84216711582584,D,E,57.58341485502005,0
Non-binary,67,A,35.925183263086645,B,E,101.42871570541078,D,C,-69.69647787800571,A,D,-95.3041343497311,0
Male,74,A,-32.07825579530743,A,A,-117.01643121592711,B,E,-106.53289036950942,D,D,-66.39674054500938,1
Male,44,C,85.52594880752996,C,C,58.579105093443886,B,B,100.90001750838063,D,D,-76.36487008603991,0
Other,40,B,-23.671678063416785,C,A,-136.95101906625396,E,A,58.74940273628493,E,C,14.376073878953664,0
Other,21,E,-126.47471357948565,D,C,-176.08855632645734,B,E,-95.49497669391988,B,E,93.57025845710584,0
M,78,C,-2.4345770081137372,B,D,-108.41538949388585,C,A,-71.91802547946247,A,D,18.146652315090734,0
M,98,E,-191.081328287517,A,A,-14.78468653660846,A,C,100.36955893724095,D,A,28.233787828995244,1
Female,21,A,-101.42448062529373,B,A,222.21449031987785,E,B,117.55983953460436,A,B,-32.57608979615427,1
Other,89,C,-18.503388911441572,D,D,11.407891616952192,E,E,183.50977678072456,B,D,14.895566358187304,0
Non-binary,90,E,-4.853985660879336,C,E,94.12589336833803,E,E,86.98255475041607,C,B,-33.36292670868448,0
Female,25,A,-15.07216790006943,A,E,1.9212044863570303,C,A,24.410047272625977,D,D,-29.49275307774994,0
Other,66,D,117.19725885483834,D,A,-63.97784289595458,E,C,10.809790621304348,B,A,-15.78841426259349,0
Female,69,A,44.744175521388,B,B,57.42373159678726,E,A,122.48254679627743,E,D,-12.353656199672052,1
Male,51,C,-133.04054213682122,B,C,26.193698778054518,D,B,-39.53074086133789,C,A,-14.071201727793037,1
Non-binary,30,C,125.78042632038368,B,E,-92.25317185820342,D,E,-112.85592826631681,E,E,-71.52245677392482,0
M,74,A,65.42365730441769,E,C,18.39396395638106,E,A,-65.37213813485218,E,E,-99.27270805895184,0
Other,25,C,21.36902887188928,D,C,-190.9383727745986,D,B,-20.57702368089852,D,A,80.36682758308339,0
F,84,E,37.62556430403369,E,A,-137.8533153238591,B,A,-12.527608454703678,C,E,35.00750794676995,1
Male,74,A,119.49242037018581,A,D,-13.058111727240723,A,B,45.64203284267433,D,A,-40.78593874077688,0
Female,71,D,148.17523631667152,C,B,-184.32007176404332,E,C,-7.498242477742284,C,D,50.95850340765248,0
Male,23,C,-24.53009733875721,D,B,74.18684549361751,D,B,21.23509740094468,D,A,6.330078754848759,1
Non-binary,60,B,45.212805876555315,A,C,-25.386485398066235,C,C,-49.877322356556654,A,B,-112.26575582627912,1
Male,83,A,-48.71739204322102,E,D,18.917733600837416,E,D,-175.17851972413303,C,D,120.14634473522261,1
Male,47,C,206.51124007310747,D,A,-74.16346129175567,E,C,-112.0420465853779,A,B,37.130144200424056,0
F,30,B,227.51118262993916,C,B,-40.08432226956807,A,B,-214.28094691289493,A,C,-21.609533817366618,0
Male,28,B,-119.18055123086693,C,B,-206.21754553359736,E,B,-6.316055132128892,D,B,133.29993448179982,0
F,56,A,-7.530901351749966,A,C,95.5366551656138,B,C,83.54273575339164,E,B,124.81922827870862,1
Non-binary,44,B,-96.46062909900999,E,A,-29.886180998368943,A,D,-51.07691427535118,B,A,-38.83289327044591,1
Female,41,C,-20.251195810225635,E,D,76.77287242766523,E,E,-14.343370912023397,D,A,-26.351754262056463,0
F,84,A,9.416997435926609,D,B,-43.05153145176855,E,C,-143.5945932326222,E,B,-164.68494370565566,0
Non-binary,80,C,-93.5808168135976,D,E,-57.03931321036582,A,B,-37.72042623869182,A,B,-114.01751198394629,0
Non-binary,46,C,-146.2251375836543,E,B,117.17373413676944,A,B,62.13631313279867,D,E,-120.22096726570277,1
Other,85,D,97.98509767229092,D,C,144.17861613389067,E,A,-2.7530030062256663,E,B,11.628947226982257,0
Non-binary,42,B,42.942015125264696,B,B,68.28432847459538,D,D,-141.55280046591926,C,D,59.128997705771226,0
Other,62,B,-142.53096314156755,B,C,-53.93011009663038,A,C,-6.005422333310043,B,A,64.8107037758682,0
Male,91,E,-161.19145934844897,C,E,-126.68296832913445,A,E,139.21478133742485,A,D,-81.13317928819403,0
M,34,D,-97.83272976093006,E,D,-45.419473178636935,E,E,32.62371520983934,D,E,49.86841257074791,0
Female,37,D,-75.41840944237408,D,D,-74.54566170686965,D,E,-129.53133453213752,E,C,192.84576882388382,0
F,74,E,-44.95099648878206,E,E,213.1389457737201,D,C,-44.1039532838267,E,A,5.585463774130445,1
Other,74,A,20.752878826001172,E,D,132.43639670888535,A,C,-53.335854547927674,C,C,66.09107010070899,1
Non-binary,97,B,1.8586557439063591,E,B,12.014035633002765,A,C,-1.5504388132380644,D,A,61.11815720302477,0
F,71,C,121.41216461897648,A,B,-134.40543188033982,B,B,-108.95779942846605,C,E,-88.8842686392307,0
Female,87,E,193.25768538775736,A,A,42.70985842502954,E,E,-123.94501945959802,C,E,-38.56601874773401,0
Non-binary,49,C,-39.067634704201375,D,A,-166.15721993267522,E,C,-33.40575460291188,D,B,-74.34809055171857,1
Male,69,D,61.30206390731367,E,C,81.28073475411843,E,A,-146.74120013689262,A,E,75.33139916991449,1
Other,51,D,78.26820389906226,B,C,-133.40514713777063,C,A,239.39289473841282,E,A,25.68920670703153,1
Male,70,B,-10.647220607047132,A,D,70.09143699719111,C,C,1.6461297802805197,B,D,-33.81097178672417,0
Female,42,B,108.3414028765937,A,E,177.82460389313587,D,D,-35.71664830631636,C,D,-46.267047438615485,0
Non-binary,26,E,-78.54318614858833,E,E,-120.64638093965331,C,A,10.049739234562455,C,C,-142.99748297233845,0
M,92,C,-192.5976359906491,C,C,48.47677999078371,B,E,-93.63248195483216,C,B,-169.17002296163568,0
Female,57,B,109.2381902766584,A,E,0.12802310260102656,A,A,-22.823677344235,C,B,-15.816446430331832,1
Female,31,D,-11.502566677764984,C,A,-232.0655617708722,B,D,-159.86097045886882,B,E,179.74320276213194,1
Other,21,B,-80.91679027788356,A,D,-54.95256107108991,D,B,183.57773431325668,C,E,-93.65237698547311,0
F,54,B,-172.35508403205603,B,C,22.309312466181826,A,C,-171.1228931115048,A,D,104.9792833498999,0
Other,48,B,-250.19689897371876,A,E,71.48378261597574,B,E,150.2244157674314,A,B,121.45576706672243,1
Male,22,E,-62.397535580177546,A,D,-56.67475394815318,A,C,63.08016259316227,C,B,54.59443247193754,0
Non-binary,84,A,167.81937107431995,D,C,35.03815809299956,B,B,-211.1420355818387,E,C,42.248587916941126,0
F,60,B,151.18006643127364,E,D,-209.05679924214712,B,D,23.691963228814913,B,A,-22.583579443079945,1
Female,18,D,-79.68619310022845,A,E,-11.817161281138995,E,D,-75.2435557670114,D,D,135.75375846938488,1
Male,29,C,85.41444447701807,C,D,-77.9154536013461,A,B,-15.147425058080266,A,E,26.538713654407886,0
Male,74,A,9.010626027296222,B,E,32.019869481733664,C,B,-97.07163323288009,D,D,-103.70307524405618,0
Male,59,C,121.51029786043345,B,A,-65.5706434681505,E,D,63.431888168874714,A,C,111.56483229073339,0
Male,98,A,171.40643108260983,B,B,-34.16331636811887,D,E,-79.83870713309015,B,E,138.26974887743918,1
Female,20,E,-57.135317151488806,B,C,-55.18399705112742,D,B,54.56468327848278,A,B,-176.74191647335306,1
Non-binary,49,B,-110.46258603345507,E,E,85.66569874147118,C,C,249.5544854997581,C,D,18.35825353191976,0
Female,48,E,8.105701751950486,A,E,66.16977774142666,B,A,-28.364555475250704,A,B,-22.070259404871162,1
Non-binary,72,E,72.79535642395622,A,A,119.80858396252188,B,B,151.8741629414291,B,D,84.1528952185901,1
M,47,D,6.585308455089665,C,E,-62.04511555843422,A,D,-63.46190185409644,E,B,-7.834338139442084,1
M,55,D,-201.5003245714952,E,D,73.49334623501153,A,D,-1.461624831035618,C,D,105.44805332291627,0
Non-binary,29,A,-33.052452248147155,E,C,-218.95942186948912,E,E,-21.902055970597587,B,A,165.67151195636617,1
Female,53,C,155.36203866515103,E,D,165.4471365650698,B,D,24.518809760817618,D,B,-78.30578210371225,1
Non-binary,38,C,-36.58998543045508,C,A,0.04512842184939331,D,B,21.915119621763495,D,D,78.07260708840796,0
Male,72,C,207.3567222943312,C,E,-66.51358130791087,C,D,-150.32489063568227,E,E,16.807321750594735,1
Female,53,E,-183.88554051041726,C,C,-106.64659589320966,D,B,107.67832318311004,E,A,-168.03917791170088,0
Female,30,E,-161.88765687571538,D,A,-46.53767353607684,C,A,-33.28595231609744,C,B,-70.57671259644043,0
Male,40,B,148.72321969647254,C,E,23.8396764968781,B,E,91.305971246704,A,D,-74.59078102647376,0
Male,56,C,-170.5104569937496,E,A,-19.367706215856455,C,B,12.209870973154437,E,B,-114.05237968894599,1
Male,95,D,26.542315659606047,B,D,-51.185799332167534,E,B,11.062299510777034,A,C,59.43381276751413,1
M,56,B,84.88336661174077,E,D,-35.69605610565142,B,B,221.15979558843458,A,A,-131.4556633785953,0
F,29,D,-7.177124800851551,B,D,35.014771130648406,D,D,-28.23924590888616,E,A,110.42615322344531,1
Other,83,D,28.870316554024516,D,A,-218.03303796170988,A,C,-127.42276694278792,A,C,-149.6491709860128,0
Other,71,A,-39.18874183301582,E,B,46.44723937883684,D,A,-78.63827140848045,A,B,92.28428188845778,1
Non-binary,34,A,145.90116211037628,A,C,61.736302151689834,B,D,-12.019819786114411,D,C,34.50708546592003,0
Non-binary,56,B,-43.72441313257035,C,A,3.258801317496095,A,A,5.6029371653263675,D,D,89.40491855815111,1
M,40,D,167.97551577907268,C,D,-87.84045699684334,A,D,-56.63220933072204,E,B,-35.10116657145655,1
Other,50,C,71.62761267298163,C,B,13.868778144050955,A,C,124.79400516314666,C,E,-72.34540573468821,0
Other,27,D,59.951891754418,D,C,-172.61342492574002,C,D,-25.369858511959514,D,E,-87.63089084981208,0
Other,22,A,-181.78391617632593,A,C,28.695216125487544,E,A,11.355453321804871,D,D,24.71306325822199,1
Non-binary,78,C,-73.23492850341363,C,C,91.03179846118734,A,B,-39.848934420585145,E,E,29.396212305032794,1
M,49,C,143.37162529927815,E,D,131.04321373694307,B,C,20.404290198240215,B,E,17.12243685915631,0
F,75,D,0.3011026567019849,C,C,-118.93569754372642,D,D,152.9802359147376,C,B,-51.09708651663435,0
M,95,A,4.380295848257209,E,B,125.91520844367284,B,A,19.971720660358297,D,D,22.912937439244363,1
M,44,A,105.33015105346901,E,B,-66.5826408292584,D,B,-2.3226417872618885,C,A,27.807825846122856,1
Other,54,E,105.90185794353873,C,A,-47.20832963727165,B,E,-111.72401293895034,D,E,206.03650503022357,1
