Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
67,D,A,A,0.9559188667070506,A,117.60214654555388,D,-25.987021504880637,-18.195575890348543,B,78.53114048677763,0
35,B,B,B,-58.72863149803502,A,72.6342364873542,B,-51.78707896817768,-103.5952325025091,E,163.12524416661546,0
96,C,B,A,-128.60058582511806,D,64.15635474927012,C,59.67869436169024,-38.51320318883425,E,-106.76023772659478,1
84,B,D,B,-137.915683477811,D,29.25048899307982,A,8.791374797293102,43.22317262290235,C,84.65631494822499,1
77,D,D,E,-80.30443742679698,C,-14.268301881830277,E,204.4299920681481,69.5645884419756,B,-28.8622569360437,1
53,E,C,E,-116.4021668729435,A,-235.33771010175485,B,144.95636432622695,62.217933935364364,D,21.039430360672245,1
49,B,A,E,169.18692685685483,D,-46.505343110094714,E,5.285329889050672,121.29526796974655,B,79.93071928111988,1
62,B,C,D,31.011258949802293,C,-61.55429741979059,A,124.6087817986053,-42.062173530017304,A,-65.71598950465099,0
59,E,D,E,-105.03379468547045,B,87.64934623271604,C,67.8342364561076,-60.190232524045925,B,-112.06372230295258,1
76,E,C,A,28.597932047932755,B,-18.84445339385532,B,115.16778153659111,79.98455533063365,E,-6.901095565231702,0
48,A,C,C,73.45177618349781,E,-98.53057461395275,B,34.3862087400081,-79.87705815399113,C,94.47451528016796,0
69,C,B,C,-82.6139722736167,B,143.80175119802172,C,-124.06675849882936,123.96644264928152,E,-83.54855565813938,0
97,B,C,C,55.18967929717093,E,20.53811842390782,D,127.1219381655406,-81.79177230545204,D,138.80560053025056,0
74,E,B,E,-70.97194435038591,B,-26.148599550639606,A,37.964623381003456,97.86122065352028,B,15.448714144691614,0
32,D,A,A,130.8649413510559,C,-86.93665522192808,C,-50.06295181802932,-38.14284217280614,A,-15.390357215940362,0
66,E,D,E,224.8703854685221,B,-55.475690713150215,A,83.84185504938154,-216.42745472394745,A,73.64879708911666,0
59,B,D,B,9.153729422359651,E,-59.714833777329645,B,-72.99239594826265,-81.90585200539569,E,-63.76727356978825,0
50,C,C,B,123.1280131907637,C,-46.166315400553025,E,168.38054147169515,58.28232916178705,D,38.75829093756072,0
33,A,D,B,-46.58432995654706,B,-121.45793392510326,C,101.69333659372681,-6.724784149171718,B,-70.18205577598253,0
49,E,A,A,-96.03062479224857,C,-15.731241042746847,C,39.45907848677706,-59.15577716796992,E,185.29811729484703,0
65,E,C,E,-40.73897572527843,A,-172.51272432045297,A,-88.75602712169413,-88.92976933588625,B,40.50531064545631,0
22,B,A,C,-171.86256528634794,A,85.39569062692038,C,-21.78923365710463,62.05678561299914,D,-28.218979758895703,0
29,E,C,C,-83.23914748005359,B,-29.926387340765075,E,96.53988990264457,9.811534285776826,C,34.08098963950523,1
21,C,B,D,-95.58581530980689,A,-97.6227541584959,C,-63.414546003106544,22.698378976066742,B,34.666085487085155,1
28,B,D,C,-121.25055368894932,C,-125.21432936207519,D,180.08457681826764,251.37404750156276,A,177.7432427005929,1
65,A,D,A,-48.9538541825127,E,-24.686322743581744,E,-146.91850055499646,-15.178608984187541,D,33.89545993559822,1
39,D,D,E,66.08399507838776,C,41.232122788714406,B,63.52398434319919,112.7731252236401,A,11.443884240854931,1
44,E,D,A,73.88383052722621,D,13.30526407313137,A,26.833419224403094,-174.64518329559382,B,-70.99182285054772,1
58,B,C,C,-229.50992065062303,C,-153.22884420070127,A,56.49684902998888,15.401955398856181,C,-137.71851430282788,1
49,B,E,A,33.27080487988429,C,-63.606972521951775,E,264.4509533009342,16.144626850539435,D,-254.1967517844151,1
61,E,B,D,-122.12985752480121,A,-82.14459406572216,B,49.02440651001274,-105.54196184986206,C,67.69355113702285,1
92,D,B,B,46.639606935116895,A,-49.29466007804906,D,39.12425037281033,-28.26591712246765,B,-42.8590886281354,0
22,C,B,D,93.04189664756426,E,-74.6042609142734,E,-100.58424648131367,-110.74427079100806,A,-46.023767105114466,1
23,A,B,C,-60.40628920572561,C,-92.2764470862042,B,9.890201882522845,-129.84124681268193,A,-8.261932510937012,0
47,A,D,E,6.324928655502749,B,-77.26785652217106,E,103.3623151762815,55.92249833590659,D,88.04489633842303,1
78,B,C,C,-72.27316128107634,B,-8.418733923662778,E,-96.38110127720984,-40.01246231677755,C,-77.36690638470498,0
32,D,C,E,-24.209733407569523,B,133.98448916159793,B,96.4630703504996,-144.87445406927492,E,60.67722180984235,0
56,D,D,A,-23.4052625599984,D,40.47913527710308,D,-17.942367104075302,149.9396820532861,D,91.17552330448123,1
24,A,D,B,-157.8781087867119,A,-6.467211976370997,A,124.80976849203769,-55.35139460696362,B,35.49848216279893,1
26,E,C,A,-194.68095931085466,A,-112.84497316492244,A,-109.73309530309152,-226.66395165590504,E,-113.66928100761204,0
66,A,C,A,117.05307914645971,C,-1.9944043376173675,E,109.34052292513914,-38.72401803105463,E,-52.33136210400716,1
34,A,E,A,67.14625116007126,B,41.504975061088274,C,-224.2335338242005,-35.40492135198376,A,-131.89951199874605,0
41,D,D,D,10.512614501015053,A,-140.6755177412573,B,46.02556173572097,-263.4486469107634,E,12.69988441383452,0
74,E,B,D,-9.507177006839292,A,171.1809279192142,B,208.67470899713024,32.59061866388388,A,7.296662711814831,1
39,C,A,D,85.06174325275943,E,84.03129518764744,A,98.90270816298764,-9.071140169741586,D,-99.44730540492431,1
62,C,D,D,-105.03586446724447,C,92.40955365879111,B,-9.707102259664433,-213.96398796319852,D,11.774004851241072,1
61,B,E,A,61.18460752707235,E,-78.64774541099841,A,-133.08770942971833,-91.44790663898135,A,-21.030266303903307,0
50,B,D,A,-110.28048650587381,C,-74.6311055042594,E,-76.59839486648127,-61.25821926456948,E,-22.351192910468384,0
95,C,E,D,3.216431580294786,B,-155.73442209303948,B,65.35222367880411,-120.20894869305967,A,163.94429337815558,0
43,E,E,C,1.469086517246413,C,113.82827038075658,D,-125.51592886149103,9.780720715900545,C,55.611342631420676,0
75,A,B,C,-56.903567495185825,C,-4.577986200605758,C,-163.36617248226227,159.0268651900073,A,86.94046965204548,0
20,A,D,B,-175.47248752897238,A,-115.64843883718234,B,-151.61215339832043,-17.248211361878933,B,90.77448670256217,1
22,D,A,A,-193.72398186846584,B,-137.39039827122937,A,22.011768411176362,-69.25277132126509,D,-133.35608495738109,0
54,C,B,A,-171.27436591071037,A,88.91787629279966,A,10.973882379368186,109.33045395861029,C,-145.6421984432577,0
65,C,D,E,124.05346813816145,B,-10.575227056970968,C,169.38027727060435,-134.81850653025128,E,-89.74432720121877,1
42,E,B,D,35.38416576248312,D,-144.54480618156603,C,9.758749870152919,94.43572746603944,E,-45.787066876972645,1
74,E,C,C,-20.52968449410033,B,87.4064497335204,B,-5.721819083903185,-112.11488926424042,B,-146.15936323876795,0
69,E,E,A,225.57792859589915,B,100.00062455253011,A,62.88516950957459,55.21756991604491,D,-97.55278906768471,1
74,C,B,C,-123.82038253313941,A,147.60056390140608,E,13.77988266545126,29.027905304782998,D,-85.58295692576785,0
45,B,D,A,159.22774132377967,D,14.61253044815986,C,93.73639909127213,-106.66211046536603,A,27.91463406507429,1
68,B,B,D,3.2891536335389953,D,-117.08234089070886,B,13.529323776656273,74.92920689206169,D,-57.5500951246514,1
74,B,B,B,179.80452770007943,A,85.66030712014602,C,-35.35402247881325,-242.49977432827419,B,187.10898314661765,1
26,A,E,C,56.819099562020995,B,32.94888181974911,D,11.834493981466853,17.565129954551324,D,-46.348383512408475,0
58,B,C,C,-71.47108419099665,E,70.67544868879075,B,-190.24831180523847,0.005073896592186786,C,158.7886816094455,1
34,D,C,C,93.66858030987927,E,57.34925352875921,E,24.09259128076963,-28.96039283091258,D,-179.70616252837777,1
89,A,A,E,119.74555839195291,E,-225.4159852942792,E,180.48269218742706,1.2097888899149227,C,-1.1458656061379795,0
20,A,D,D,-150.0866645202263,C,55.04621274223036,E,2.2784542427838397,-63.533000321755736,B,10.852955279571946,1
29,D,B,E,-60.06604500915073,E,-236.99710029719836,E,41.71551381096669,-122.2779220502111,D,-77.64214939208482,1
46,E,E,B,-56.41319913748727,A,-80.84707074425688,B,98.47382546815479,17.464827205056753,E,46.859706619513744,1
43,B,C,D,167.4371281051739,B,33.56753616690517,C,32.58077398341415,87.02673180351503,B,33.18117748819353,0
40,B,C,B,-94.9764636819072,E,-117.18311546845908,D,59.124052165103436,118.52069022684648,A,11.529548050443095,0
74,D,A,D,47.1474261593386,C,101.26316218987574,D,-132.6922822930098,66.47151975931749,E,63.95470948882635,1
74,E,D,B,-96.35697285309573,B,92.18162016186326,C,42.3067347155646,114.30717128339911,D,-32.41547194957802,0
51,C,C,A,195.83389773311833,D,4.369179731283845,E,153.38188200314826,-113.52548513294391,C,73.02686280687189,1
35,C,A,B,-15.816465559537132,C,-86.44962830567765,B,21.178577667304705,-15.714478358647286,B,-20.538523020158284,0
22,D,D,E,91.28899791153789,D,-16.4276644977621,A,2.39512573786224,-12.931541397414856,B,-30.383413894105928,0
34,B,E,D,24.29309188137325,C,-50.36926272286247,A,-113.75541193567418,-17.01604758206151,A,96.2845591422176,1
46,D,D,C,-58.17920432118837,B,92.88642313760906,D,-122.06415717511116,48.57157572905632,D,-4.17050155629828,0
50,C,E,D,165.157711996102,C,-66.7763752997886,A,47.35876086818991,26.425139437855822,D,90.75491815540086,1
93,B,A,E,-28.09532825088751,C,-163.68268236060123,D,13.767353104409363,-4.895426667023607,D,67.15214039658353,1
25,B,D,C,59.11392165381733,A,-37.88810611864179,D,-28.37278237460243,-4.98048456796174,A,-246.02309324698393,1
85,C,C,D,137.96248731866868,C,-58.15359313768897,C,-199.87908733066396,36.09862999869911,D,-138.7529751191982,1
18,B,C,B,105.30278462314723,E,72.35099923160688,D,-7.862636898005615,-47.02136346726393,A,212.5009109913802,0
94,D,B,D,89.2945390920856,E,151.38438577283918,E,116.19938450273023,-93.63892595343674,D,-72.76803857282194,0
82,A,A,C,18.208534006897278,D,171.52278245004783,A,47.8904333532583,1.8838168078455657,E,9.999979177527955,1
81,E,C,D,1.9410807319473005,D,-130.08008604596273,C,32.612792107623235,38.79564583703282,D,-73.9859224888131,1
54,D,A,C,-200.07579785288252,C,24.806066450927577,C,-60.072531809718136,71.8966323666832,B,9.912289309771447,0
75,B,A,D,-176.1703266127831,E,254.08157144983994,D,-67.50764008412425,59.99853262482973,D,-80.0041240937693,0
95,A,A,D,90.85690262889932,B,115.90072602848969,D,-4.302209553852541,7.4224588746273845,C,43.81292660505136,1
21,C,C,C,54.34246776117341,D,-63.052476485759044,D,30.95228263735472,78.71247668752248,C,22.116249769173336,0
54,B,B,E,-88.32163327749191,C,172.37729432165966,D,-177.64169046214445,32.230992424572854,A,17.926123840781777,0
57,C,E,C,-13.654606231716151,D,-9.581183188352554,A,154.30730580906723,-88.1203560999053,C,56.04720010645833,0
68,D,E,E,190.86321280449303,A,32.452526627482555,A,185.97616323962566,108.4345165568835,D,-38.831524804717425,1
34,D,D,E,22.086728158442458,C,-19.461400620645005,B,-32.61336687878141,88.29460371992285,D,209.55612205225322,0
86,A,A,E,54.132068821909684,B,-103.29379330217901,C,94.36833732547763,-82.08260022836446,C,-132.16067255148013,0
22,E,E,C,296.3553267074982,C,119.69235906289572,D,-88.55443934438752,-80.59545139924322,C,-1.2088369147653355,1
19,C,A,B,-8.922665757238113,D,142.24653235628318,D,79.76840963689239,-4.648988995686689,A,130.18821750159225,1
67,E,E,E,152.46047504506362,D,-60.97743106057627,A,-22.767703119254453,-146.7970523624915,D,77.2569262000586,0
65,E,C,A,-162.83877644306403,D,-66.40182245333258,B,4.681431190994532,-223.32095533401323,B,59.61193666066852,0
80,E,D,B,140.50545169617473,E,-145.45189309321756,C,52.19949497276023,-42.96820824954292,D,41.26845262515303,0
92,D,D,B,-51.1934323291656,B,1.1551128572481484,B,192.37772859823613,-12.111245265520079,C,-113.52779964182452,1
93,C,D,A,-84.94806948853841,D,157.05594351757654,D,-93.5500378267915,173.84099408336888,A,-133.2836807156911,1
95,B,B,E,21.86433141483643,E,53.362346267587334,A,-94.25756745604411,103.93764778617877,C,16.249197958204704,1
99,C,C,E,165.59787418158496,A,30.433163627749515,A,99.56756479918664,-57.49682196333512,B,42.091919374597026,1
77,A,E,D,-22.489059508602534,E,-112.65784218770585,A,161.52896639674614,-218.11003437710963,D,38.41586842582422,0
56,D,D,B,-48.99554422869072,E,-52.612839740667994,C,110.19139926484587,-39.44075262877025,C,-18.00162921509118,0
25,D,E,B,-4.398896070542848,E,14.197611075051217,A,158.78613786844565,11.588775247228646,D,-5.637897216106894,1
39,A,A,C,-12.000703459498041,E,113.58418875322782,C,-125.54953429445032,-10.150111911914033,B,90.10083508958682,0
55,D,A,C,76.67052843200466,E,24.702314638729916,B,-93.25206967924686,-76.83284490685823,D,45.23439157712815,1
94,C,C,A,16.922877643509267,B,-128.8400407613714,B,-105.0686862389989,32.97291189182944,B,21.801102041471488,0
40,A,D,D,-70.09852522949902,A,94.70427488527646,A,73.32538010735928,-171.41797970084036,E,-74.67833230648438,0
33,C,A,A,-59.50351275658318,E,-59.98643141396065,C,-25.060774251328873,-30.97196890197953,D,-18.28288175362454,1
66,E,A,B,-16.421358560586793,C,-101.13802091285906,B,1.3170230047944207,-140.31466890490645,E,68.1285925579976,0
67,A,E,B,-37.936527328834096,E,73.58857164873523,B,-13.82337095663528,81.19214895857569,A,-31.902774639430337,1
94,D,C,C,-113.2762483645019,A,54.83807738548209,D,126.79619108395337,1.148689696069608,B,122.09731635012628,1
51,C,E,B,-188.08460656932687,B,62.9530385310604,C,-266.7097901120388,70.10551382310499,B,-36.27273083333797,0
72,E,E,A,-126.34322043881541,C,-78.37045495381747,B,-65.35960241729202,13.264114809809804,B,126.70300877235104,0
89,E,E,B,-137.06476715132854,A,-51.048457147604395,E,91.59228849213233,-48.437700257589164,E,167.6093939587889,0
98,B,C,A,9.148283655181501,B,-30.131571162567454,C,-16.67700826926693,-12.722564589046392,A,54.18675292044036,1
71,E,E,C,0.5335940239872488,A,31.023999082435182,E,-26.203494856992005,-161.26115322425804,C,174.87694001291828,1
80,B,C,C,25.374956136061716,D,-140.8727614958621,E,-139.91996371224954,-23.963554860143912,D,-17.278542826442845,0
56,E,E,E,-33.12145282967338,D,-27.100739219423886,A,-94.06791424854661,-31.70732949651415,E,26.54050435392623,0
50,D,C,C,-95.27248565902865,C,166.25226944738824,D,-72.58452050071449,147.70980314993915,A,-186.18015485469556,1
63,A,B,B,-8.313362232504842,D,-31.276404189882083,D,-8.029108825735412,-9.218228998029458,E,186.41780840788545,1
74,D,D,C,10.282466538467478,A,161.85609107510928,B,-149.7469587508167,-220.43594940609853,D,66.82109335601429,0
87,A,E,B,-76.87913452602427,A,-32.820269368276996,A,84.48533211446859,4.354935034905439,A,-147.86089010368596,0
99,D,D,E,-21.369583085753465,A,-26.984882117047455,E,-80.10064980178974,-154.994578249782,B,38.65010570978205,0
19,C,E,A,-77.20185549878089,B,160.37695510720695,C,-244.9618718411318,-18.054742584551647,E,-72.13832692975478,0
46,E,C,B,54.80193652811681,E,19.107497452835137,A,-81.22719855444235,-148.2474371382373,C,-33.31173779504337,1
86,E,B,B,-17.460956500847637,D,194.97366538435455,D,3.06426519345635,-121.01622184257035,C,-32.265632417494274,1
48,A,C,E,122.55893507724154,C,-90.56644945588495,B,111.22156302844932,144.38245149342418,C,47.589555895756384,0
36,C,B,C,-47.142729220391544,C,-94.18007325259042,D,7.096368622843828,-77.30589175487076,B,-67.1904903109157,1
87,D,A,A,242.17407603070004,D,-23.478150992105334,E,98.50087507713265,-206.0094267290158,E,91.44357209231252,0
59,E,E,A,-84.10190268963441,B,98.79520498256117,B,238.27892389378857,105.0271657943722,C,54.05594511512205,1
51,B,C,B,176.64650038921022,C,-125.72863637145562,A,-55.993394647602535,-223.28511663744308,E,36.292431415961204,0
87,B,E,B,133.47474733325222,E,-141.5384754320246,E,26.784631429402157,137.70010597665174,D,-73.03841403404347,1
72,A,E,A,-135.48933437369567,E,-119.71206581844669,E,3.3777858801613427,3.0068762558331286,C,42.45054313469858,1
19,C,E,D,-76.44272747668606,C,-45.32032029349235,D,-104.27196083643564,5.416318486067949,C,-13.448938039721767,0
69,B,E,A,86.04833781567741,A,36.35143072302529,E,77.73561156550198,72.63244190268304,E,37.333537151467496,1
95,A,E,C,85.77719442868334,A,114.62237372195199,E,105.80447956515171,29.265613609818185,E,-220.03786607560528,0
27,A,B,A,10.646254502639406,B,-9.034719478151313,D,-46.11326413640521,46.21967442070437,C,8.74028299893896,0
90,A,D,D,139.56073937261957,C,-193.87416372243433,B,-33.07673892270225,7.147786675706875,B,13.426550206976495,0
35,B,E,D,131.49390626859122,D,-256.6610736978598,B,185.51152767585174,-50.51459994831493,B,119.4173203381632,0
62,A,E,C,7.178845493189462,E,55.32644730251051,B,16.65731752947354,171.48445413334179,C,13.707577022914133,0
54,B,D,C,-69.96864398799704,A,-113.7184903568798,B,100.60681228615165,49.78121471990467,A,86.19193367254093,1
76,C,C,B,-202.00871135757183,B,-88.19467571596036,B,142.77999445314148,180.1084144654742,B,-138.448283254221,1
62,B,B,C,79.54358857102972,D,145.1009507907984,A,25.036104737277288,61.5470258635178,C,61.616855212604115,0
90,E,D,E,132.10495593700324,B,-36.860522434660446,D,43.489530311965495,-47.93272264733048,B,-64.30183347988232,0
35,C,C,C,-121.28792643206701,C,170.82305096727518,C,116.87804402333501,1.5933886652144305,B,36.542152875005925,0
18,C,D,A,-57.49154161010275,D,-65.36383888782846,E,-51.19359782091896,-33.30863498951685,B,135.655514956662,0
53,A,E,B,-20.981459700057297,D,-105.00160404655409,A,261.3711888242131,-24.082161782935703,B,-159.21492363828332,1
22,C,B,B,-148.5658290166372,B,94.27803861787537,D,96.69636286015644,71.61142347843317,D,-26.69613152116203,1
23,A,D,A,-5.4388376837934755,C,7.06919667974924,D,-2.024243698064681,-6.235448867942727,D,-211.92317219657636,0
23,B,E,B,-158.18465489913106,B,-128.2045942731949,B,-168.0774367902978,-68.70353547040665,A,44.56922617080174,0
78,D,D,B,30.48883270592409,C,-21.76277941353889,D,-20.548868371260962,-89.53427693424507,E,118.37100085808032,0
56,E,D,A,277.6135159454104,B,-36.551228324217526,E,-87.73712497672557,-247.12185636350395,B,117.79937173527347,0
86,A,D,D,-73.37914439604135,B,187.789459232421,A,19.311036874306847,-77.51480468384221,D,-96.17960990963384,1
94,A,B,B,3.9545379465795643,C,28.092516332807882,B,40.793136517858315,-52.300878242945274,D,9.353115500857937,0
76,D,C,C,79.88236018033903,A,-52.919961709857574,C,7.979412783145902,-89.33822498097449,E,82.82723997526014,0
58,B,B,B,-189.01962021019594,D,152.78884846058506,C,-14.574385525178254,-122.29320956944207,D,-108.44055437343437,1
80,E,A,B,-101.32057878420385,A,-78.57426344147298,C,-116.98765856468094,75.91995962679074,E,35.283828504689545,0
46,C,A,E,-38.86226042193661,D,72.86518319767194,D,33.97615263656096,81.87365309669276,B,13.449680426529092,0
72,B,E,E,213.0739373024811,A,73.93138976357446,D,75.76185885936836,70.4938357126092,C,165.6475918787554,0
25,A,E,A,-90.6710978444091,C,-114.35313492274845,A,39.27395865542888,-17.66156493988942,E,59.140462634882326,0
52,E,B,D,12.140540458347584,D,-26.53527976829252,B,19.236467465242566,99.77138474358581,A,195.0021949203241,1
66,A,A,E,-146.51687018068893,E,-234.51483788219898,A,28.552560762428776,-33.31588762425304,B,-74.37182387060497,1
73,A,A,B,42.27676051534199,D,-91.971433010186,D,-146.41270257035188,-242.71766594209177,C,-78.26196672725304,0
