nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
India,5.158883071239813,-69.43196257033927,A,C,-84.9160957857251,-15.144858919516297,C,C,-228.730899237443,-33.730774364548935,1
US,75.71575966569118,19.217074027682404,A,A,54.46622498628791,201.5599416414514,D,D,-141.8377642666524,-130.81121701055844,0
India,-15.23092565546022,-55.95354950145837,D,A,-17.172686670675674,19.80654550780795,C,C,-32.865445344889366,-75.15413086050656,0
China,111.62727718923739,-232.63983510310956,B,D,-66.84977173895022,83.88477739310272,A,E,12.645338883981744,-26.455772346035832,0
Mexico,0.7683355800365528,36.22895702574073,B,D,-108.48203255914055,-50.68723724587687,E,B,-128.54063662057484,53.09249367996499,1
UK,19.243072023134587,-66.34383941343279,E,A,73.19727687775188,-107.61207501446614,D,D,22.569013363592827,-237.34091243036946,0
India,-231.62288354414105,182.96481207914124,E,A,57.48579838864093,-36.46503209363331,D,A,175.07900243418914,231.28115906213114,1
China,-31.545423724773418,-181.6195740253723,E,C,91.28800460050961,66.21759487763053,A,A,73.10976793932095,-43.30963034078778,0
India,22.66560766205599,-133.5581117429049,E,D,-42.12615882338144,130.80360519120552,B,C,-50.62744124186291,113.49217115279883,1
UK,-19.6195049360664,168.5629837491666,D,D,101.81399914521563,155.93090424776975,E,D,150.586509836353,-271.20692826084905,1
China,90.88496268935938,91.19699974594732,B,B,58.573201290046605,34.94782587293507,B,D,114.6802625149806,122.87632289919262,1
US,-56.3793178798515,97.92266374901875,B,B,-0.2110741727031369,-29.122415214034657,B,B,-134.42303518196726,187.24467743299186,0
China,69.66563797711017,-92.8074041931625,A,E,96.22174545148798,70.93343117454603,C,D,119.63407401215642,115.73930771578227,0
Germany,-215.64988695574527,40.46655247912886,B,B,55.45897975374851,65.86539279688192,D,A,-80.77736912011058,-44.60431878800574,1
UK,-64.80864628705056,181.99430674808326,A,A,47.02354533705974,-112.18910057975522,A,E,91.76586052054475,-6.948798238760288,1
Other,60.90730631818635,18.164357478662563,A,B,-105.49794144861124,85.96978173932082,A,E,-15.718593342795161,28.55845524148075,1
Other,125.21098483901756,-30.423334077098513,D,B,-140.53158174941612,-225.00497896523544,D,B,-128.3071780798122,196.30982399773256,1
China,42.43443975107305,6.977832790839236,A,C,-142.74126301259278,74.93234130911553,E,B,64.6755860850935,28.383760446339608,0
US,-128.45117932510405,-42.37309770250348,E,C,46.179823310482654,3.4165240143628752,E,A,-71.8881944283424,-35.62589856566103,1
Mexico,-38.07349707604788,45.22125200919193,E,E,66.86423372428328,-33.77498690536464,C,C,174.00236746248353,-42.140720580837524,1
Mexico,35.6481384671492,-34.214242760029286,D,B,9.136988303738569,116.78765095484091,D,A,74.43370025540854,29.974502451102154,0
India,33.04344618180353,-30.76345142142496,E,D,-120.90691913900613,106.46544056585358,E,A,-87.14268670514018,284.89929022917136,1
Germany,-125.39274130669644,-81.19413470841135,B,C,98.70780831307484,181.12324628483057,C,D,-217.6429594233976,7.248431717998469,1
Other,35.09019191747221,84.34599503069917,E,B,-5.631617931495106,-114.53876128761556,B,B,37.691943366594074,-139.3756132303056,1
Other,31.62919297582787,-1.8094447675696659,C,D,-28.881402553644612,16.137934586286505,B,D,7.398684974210578,-51.581428408140994,1
Other,-102.62838668218043,-23.945238436516437,E,B,31.057310691546803,69.94114544789876,D,B,-118.84322407230586,114.46218711013778,0
Other,-66.28692989023047,17.14538562604319,A,D,72.1979157783876,209.74665581000863,A,B,-42.60434164815245,-92.4842640133193,0
India,76.07044282471944,-86.8028491908116,C,C,-43.604407705111875,40.18281163351155,D,B,196.51411210915902,-70.91114123078032,0
China,-37.62677714673614,-223.4119167214015,C,B,-66.96092188216328,79.22483343252593,C,E,-99.96264926439042,-42.58708106793049,1
China,-12.016804885045076,-24.235537655831973,E,D,-35.68454928216564,47.09395134708832,D,A,65.88254995776994,8.328471144380051,0
India,141.56057526700937,-68.05999030475203,E,C,123.22049072447889,-289.3272699270297,A,E,59.04071976973074,-137.20503670321506,1
US,-49.79825410615186,97.31157276892296,E,A,19.72430854571801,-109.95640811340277,D,B,-47.13558956304187,9.830573223588784,1
Germany,-83.3771087557042,51.48234897650966,B,C,-128.19309757022705,-161.2291234744472,B,C,80.3436485914497,6.692122626740921,0
Brazil,-165.96302992452544,11.55708695846752,D,C,-91.47707307672158,-47.39312464373361,D,C,117.48831366565697,-115.07987862147884,0
Germany,-163.99319464309198,-42.552721655762014,C,E,33.68292164008965,24.923716579584482,A,B,0.16565194594117993,-10.114092987665083,0
Other,-103.15034101071465,25.89008155526173,C,D,-105.05283801828963,41.26628095454829,D,D,9.316346197667356,-103.29201878973808,0
UK,44.258545191239776,-111.09931199615079,C,D,-11.434286063531527,65.56286921168942,E,C,-128.5300071753771,15.054178444754937,1
Germany,74.71638209773474,6.933177453020839,D,B,-36.440751946953036,32.98559364924616,C,A,128.25639516633805,111.77558359248737,1
India,75.28652410150684,56.90016646255813,D,B,80.72069543993766,6.409622719657245,C,C,-132.51030007123353,-116.74574450523383,0
Brazil,95.5598518085599,94.82459000318781,A,E,141.69240377657073,269.3868601851304,A,E,-14.403481254939809,-0.6334757773977115,1
China,26.620187652687427,-32.91691969077674,C,D,-80.08404952310735,20.73986232811322,B,A,83.72965974849899,-52.00588939193217,0
Mexico,127.93559188372556,82.4870527510682,E,A,-4.549762453709602,-16.65974793525139,E,A,81.71401914774626,-75.61746558491116,0
India,129.588885053543,-4.3017115326897075,B,D,-135.1499222986567,56.16248845331076,A,A,-197.0526161292651,-148.5996812919305,1
Germany,-89.92469606628974,-216.29034690705004,D,B,-24.153790553866468,-14.477227244882265,A,A,163.65897029744377,53.99644290948492,0
China,-252.968534314537,-203.52020212533648,C,A,-56.59363913809785,-41.35278059324518,A,C,77.4990652394613,21.43199568861558,1
Mexico,5.957920814683385,-133.10143094195266,E,E,-170.1082376576587,32.94843696259894,E,A,127.522237018717,-11.188091104445451,0
Mexico,66.2467276410736,-52.56664045094207,D,D,40.28683553595048,7.81318683330804,E,D,9.886672911579476,-162.50424686725188,0
India,-44.01097855553039,-94.213653381296,D,E,73.05609652669578,-84.86425881108244,A,D,136.69089336043342,-86.47355673075138,0
UK,-52.38166321878231,146.6616384166071,E,C,-81.79805498555123,55.797273027253304,C,D,75.37380042859928,-63.1814300935554,1
Other,104.44898033988925,-52.700653136031505,A,B,223.3651358357883,-160.16540655296208,D,E,-61.428223190828255,5.247343450961912,1
Other,81.38191337265447,88.7482108819725,C,C,-15.649176482533681,50.721068244591784,C,A,51.20346861008941,-64.45284012010347,0
UK,3.6855906857955167,-88.77029218843417,E,D,51.937572708570166,-141.5432944195331,E,A,99.98169524801197,-3.9618192223527284,0
Other,-59.02104175135755,-134.7092545104195,A,A,-101.74876523935978,178.50239536764428,B,B,12.95461028704898,43.06797467527424,0
Brazil,36.30619380270142,-6.315126788449195,C,C,-91.01557545736834,-99.89541243493677,C,B,12.324103011692696,43.412073433845805,0
US,69.84159979314771,46.46797282323955,B,A,-153.06811782306144,-57.042557981856376,D,A,-15.287702475712278,-173.86896324517753,0
Germany,-12.187941074940445,-18.72306959419017,A,E,130.15043214479667,10.458801913746484,B,C,-127.26615008943139,-55.42436120994498,0
Other,234.8327680520517,-41.9953993009781,B,C,29.460436014996176,-30.489955549836434,E,B,-81.23896781382834,-96.49637756579494,1
China,-0.6787017274902687,-101.15486355318797,E,D,-71.49703947243817,101.43883476779433,D,C,-8.856826515160755,-23.056477318893336,0
US,28.798049091935756,-89.39912464210799,C,C,32.0233861190863,64.37548916064945,D,C,19.14578031576324,1.3161662905390554,0
US,77.68694147733339,-136.51283436457547,D,C,2.091250278484338,-251.114840884627,B,C,50.65118509556953,124.92011200743605,1
Other,121.08756387164613,-126.93734589419863,C,C,131.54853259401776,-85.38653815892754,B,D,-130.69609134067264,127.69654404244713,0
China,8.28752043222759,30.769120885341238,E,A,70.62703126359699,150.44386380268838,C,E,-85.95878912099741,45.26873394616462,0
Mexico,37.049067559768375,98.48608677791273,B,C,-20.21086457664139,-72.11601088337922,E,D,112.5879084007674,-71.00287232454417,0
Brazil,64.22603214033612,77.39935500322913,A,A,66.90356328902477,-21.53981551046239,C,D,240.70778768970737,122.85782447565528,1
US,-251.69736734391898,-71.61346003622447,C,C,-69.90041359695641,27.468652270431825,B,E,5.8985615988029485,-101.14481120646424,1
Mexico,96.58820396316351,54.51620393642099,C,B,82.51277814802856,-50.98179710729534,B,C,-192.5588303069332,-179.23493611979754,0
UK,248.28550093884982,-257.0748097309857,E,D,-175.4569907983071,-2.033121942857913,C,C,126.0274306047509,-47.938790216099605,0
Mexico,61.92956197025347,-110.80620707188456,B,B,97.23537768857591,50.8726472407842,C,E,-50.76999871878123,51.61738461875194,0
US,78.5982551065702,-130.82324333223016,C,E,-74.70789538857406,-9.319356370873603,B,D,-62.480698379174584,-50.12875885533781,1
UK,-0.15590462692246862,84.13697010754483,A,D,-39.79920978145367,64.09657641512558,A,A,-66.32814683027726,-70.2477326892828,1
US,181.36841181353677,137.52961091405308,C,D,275.4814397530304,-45.426994361938945,D,B,-82.13252180377472,-55.29797716289576,1
Germany,86.16786336197126,-66.64052057440641,D,A,-15.209407904273217,-41.32747098873722,C,D,-85.00804326968039,-171.80580859931857,0
China,-57.78964827184294,-53.95210655589998,B,B,-190.1102993247853,88.69008743898337,A,D,-36.425955852025446,-71.91280073564099,1
Mexico,171.82260839068206,88.38957772149723,A,E,-16.264244338470498,-175.55768996175402,C,B,17.26282879589957,15.682487298031717,0
India,-164.6429134043191,-101.71462763176038,B,B,6.99234966967638,-4.668709186363458,E,A,-152.8959810597966,-122.86652689984328,0
UK,-24.96035115471517,-141.7578764479111,E,E,77.11302489603932,88.94866095360032,A,A,72.96008050088696,55.683183731367514,1
China,162.03191596428104,56.97933968726002,D,B,110.39490744809221,-281.7264218384253,D,C,-66.53339311338566,-65.18524226183692,1
Germany,-179.97808259527784,131.46117821562368,E,A,-112.14817109411005,90.8319416920255,A,D,113.47289209277669,50.65215448876407,0
Other,33.15135355846742,169.73388710127693,B,B,22.014136724217735,-13.964130526391456,B,B,208.65289563272805,-78.82899368964136,0
Mexico,-162.25425018563942,112.34994590442282,A,B,109.07793617733105,95.99117352350109,B,E,46.85300317730229,-180.5278514389043,1
US,-51.43539171986377,-163.94464791850464,E,A,139.19638941430026,30.239633570124337,B,B,-7.194369968387687,-50.40972724996756,1
Germany,-4.149472405469006,34.05435937047292,E,C,-106.430128116261,41.53443491540071,D,A,-32.00571548353332,-210.15743941604222,1
Germany,-99.18221968415016,54.270915279799894,B,E,-77.49235996416442,-5.812445411244646,B,A,-56.05046305426734,11.375068589420229,0
China,88.55255675956515,94.35772190029252,B,A,-35.53321500675776,62.64925038091535,A,D,-69.81242001418698,31.672661788518553,0
Mexico,-60.32874522792089,-42.30066150348627,D,C,-93.77802922036607,-29.310983317956225,E,B,92.21012488915686,-36.53500400652205,0
India,-9.945702778321206,-55.53705416426368,C,D,-133.7087001344866,-47.11018045166352,B,D,189.5949970114877,97.46293620103047,0
India,164.90912593354952,161.91807852371838,E,E,-57.398560125378395,57.89799746473248,D,C,96.68718301204294,-135.9702469162346,1
Other,-12.59843112024358,16.203528339362087,A,E,1.4382920940291357,68.93682789262854,E,E,96.04307936055478,-71.42639320583422,0
China,-23.06881172198392,-43.31268817066783,C,B,-15.590808747807674,1.8758514453160389,A,D,50.77882781145339,-49.76468603416239,1
India,186.9041702471439,68.49987773052703,C,D,102.23101295618085,-35.14833064468249,E,B,11.33913331140716,18.381033593367597,1
Other,35.8343519589645,-75.94742695198437,E,C,-191.56752583864304,8.04292787762997,E,E,-159.5280294620787,97.76389183723147,0
US,189.89375932391465,-33.79859822852626,B,B,44.23009744110458,105.12481698975024,B,B,44.86509851293711,-103.35011897586581,0
China,-73.06015188762919,-55.57119565273773,D,A,95.1309950929921,147.3534678765451,A,A,-43.80101592466579,27.22844845622508,0
Brazil,-169.2786989550308,137.74926706465214,B,E,29.678387796493467,135.87826211658663,B,C,49.38725883269984,-41.860758113559896,0
China,-63.85787453339346,108.42182887812595,C,D,-18.85783791706468,25.453812703832252,C,D,80.31895617941224,58.71826777862926,1
US,-60.868034392443825,-140.85830707818502,C,A,-126.07241315398821,94.08108275364539,E,E,-131.4793564052158,-11.552693838110207,0
Brazil,-16.53006125633546,-120.86126384276106,C,E,63.523830861949484,57.40690199706847,C,E,-40.522684133652746,-99.78756700270239,0
China,26.30943335574245,114.36332095526464,E,C,-163.12051038463684,-8.247455977773061,E,B,5.798573517195169,113.49341077299148,0
Other,152.68124964496027,2.321385063150121,B,D,-133.88069935018322,-110.81769897597829,E,C,188.37769124004058,40.33649147489846,1
Brazil,-38.53053765275583,41.862777045038676,D,E,6.980124801945017,79.34566176981579,B,A,-9.96444237510449,-95.55066996261398,0
China,-75.14544862679429,102.18926982279687,E,E,61.12216367931115,34.50732839798724,C,A,-22.772876879287846,-68.94780410929917,0
India,-173.27342462081157,212.46842784454967,E,E,46.62814047680304,105.10693632122377,E,D,0.4090346472955731,61.06913016076385,1
Brazil,24.465265768402762,-83.17661122024587,B,D,39.51332015946285,149.8424920078963,A,D,12.134176914793072,27.949356040569512,1
US,50.19141494397664,-181.424643556457,E,A,12.014852418475664,-49.51476380782246,E,B,48.30568418886288,-211.7984434778005,1
US,33.736975177052216,46.24389742089,A,A,-152.55006621623122,-33.883466212001736,A,D,12.952305271014072,-47.88293427436929,0
Brazil,10.011556653208029,-17.693881659504875,E,D,-22.078280483402473,42.4583448977525,C,C,-64.50736908754644,190.90420063682384,1
US,-78.48298079495748,67.62065269911596,A,E,-57.47220024851397,-107.70978212223123,B,E,38.597784284395246,-28.660782794117985,0
China,-181.28257874745356,46.89812154556138,D,C,27.742071109616855,-23.106324632714127,A,B,-17.341972976930926,67.87401693907721,1
Mexico,137.272832448714,35.73004780688044,B,A,-19.722559535763594,144.34188616606735,A,A,-79.58488989078546,-25.846588634082305,0
US,-9.473541639269028,-4.101978583196207,A,A,-32.92858814181901,18.899483826826966,B,E,26.108793321096208,3.0244771897851446,0
Mexico,-48.0807450117321,115.41452796953003,B,E,-98.61153828490926,-97.44982642551457,C,E,-56.82215835267298,82.15988183162281,1
Mexico,80.28716147716032,-163.1455763311537,E,E,138.98643065395174,65.6495901391919,D,D,3.5442740430604367,83.92952810682677,0
Other,-0.258730004779696,122.25973109659061,C,D,-37.144010961506865,42.346903553492396,D,A,38.34741833422409,52.902501375593914,0
UK,121.5258884555604,-134.57811010557964,E,E,109.01078972212647,-44.228266694800226,C,D,113.7893176115448,77.462697981694,0
China,97.69766926707348,115.05316125960967,A,A,-183.21658666023745,-55.36468399854343,A,E,5.822197311068869,-162.3876735602761,0
Mexico,-38.540726569068006,204.01547107074887,C,E,45.769437195846905,-74.01819371642799,C,A,-83.85887790502068,61.714020391236744,0
Mexico,-211.34662047744393,42.145856878165674,E,B,77.14724596294563,1.8831347350799044,A,E,40.09975599690111,23.146031026696274,0
Mexico,-68.67930668060693,47.34081889200352,A,C,-222.45414514036216,113.41766077347305,D,B,-8.484177365968579,39.38772658850845,0
Mexico,-51.33936651159369,5.5357593833931045,E,B,-144.31277229016752,67.83373734061286,D,C,32.258215568318185,147.0967559224209,0
Other,-60.72965927958237,-109.76353829507532,C,C,27.551285673260256,45.06220784186484,E,C,-143.79790063969574,125.10845941345008,0
Brazil,4.7894409705179015,10.539987041318582,A,A,17.73534676503864,-183.76809978792858,D,A,-102.13130385224562,-106.11964021352509,1
Brazil,-135.86672265382316,93.23192706972945,C,E,5.793617887777498,26.233212513041565,B,D,-11.070561439567937,242.66316492778884,1
Brazil,-145.15690023598066,92.59853503393359,B,A,-91.55402486948226,181.4734483594481,E,D,-108.7641090933126,37.43924374871159,0
Mexico,33.18806081798473,54.87418797580255,C,D,-42.11951588132014,-38.07183475706992,D,D,55.3500546787056,20.28104560202829,1
China,-118.28334980931608,-116.25543418360091,C,A,40.02387181890836,30.773885076561747,B,E,-36.22681517606456,17.279746521759527,1
Brazil,67.36296161821751,66.90085083943359,C,B,-130.05405348209956,49.10673085989142,E,A,84.77561055422669,-80.19888156725152,0
UK,95.94999232193227,-217.95806161633493,E,D,26.000473210816562,145.56670527821765,E,A,-4.131734608875314,-70.99247695752692,0
Mexico,227.82448625970315,136.35627926065374,D,E,-173.09143155702043,180.21787712365372,A,D,72.92398210240329,217.11150455415472,1
China,-107.71137704486901,-166.99438170125217,B,E,-26.688829571104165,62.64456660505364,A,B,-151.50527308835186,53.084084977316145,0
India,52.31284259969164,-47.56861600118283,E,D,44.49269081059965,-74.94318077247075,B,C,-58.8400165580516,48.72067297811141,1
Other,3.1303797792894974,148.53911100083073,A,E,-68.46217217038266,122.92875397237901,B,E,97.73892019493785,63.432002458738005,0
Brazil,-130.84073027101718,-121.34475733948409,D,E,151.11608607590034,-19.252925379301672,D,E,-22.845224525969765,10.388167083931263,1
China,34.39390910912349,49.76268002807474,C,D,-24.065267347787238,-71.92681531930018,E,D,1.238306471215127,70.04367611284597,0
