civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Married,161.99227307821602,86.53918158208361,C,12.781910248504294,-59.52958379473782,C,A,E,0
Widowed,172.94486244509844,-9.069223263288624,D,-41.385643207384945,38.8024902186314,E,C,D,1
Single,12.913123191890238,67.9278266366138,A,84.9140905085473,-2.7646709487103025,B,E,D,0
Widowed,113.68405025763384,105.84721599249004,C,-14.02582504412756,-201.93752281653855,B,B,B,1
Single,-29.194143489003004,181.8285396437505,A,-212.05823700658595,29.012158037724568,A,E,E,1
Widowed,63.26484896521227,40.38548325183918,C,39.423295180939085,-102.14909648619228,B,C,B,0
Divorced,7.541166551899038,49.2001683139898,D,200.50279141460504,61.33433678667403,E,D,E,0
Widowed,-4.324385089937815,19.45691283041423,D,-46.82931752159596,130.12264262068643,D,C,D,1
Widowed,53.671815197900685,121.23823624198305,A,1.4878301703087138,117.96401105044431,B,E,D,1
Widowed,63.22869726537751,-65.86125488749627,B,27.380938794277643,10.692390565036648,B,C,B,1
Divorced,31.75034544496948,17.71523722852233,D,-26.51619581734504,-46.46300115711763,D,A,A,0
Single,-41.37282012165458,14.80202769967898,D,-11.65036018226601,-47.159810934710364,E,D,B,1
Single,-76.7357771017824,-134.599924481299,D,-234.57497205393193,16.460270744666055,A,A,B,0
Single,8.004892203993514,147.53780297506282,E,67.84122920599232,-90.34951268602343,E,C,A,0
Single,-35.26561615187722,16.718572114343456,E,-10.923186132243638,63.15687394136792,C,C,E,0
Widowed,-168.00078318479987,-59.46863034506211,C,110.53245382116728,-21.21237970580145,C,A,C,1
Married,109.6840810020015,85.22871610967702,B,179.77235291710394,44.746131739089606,C,B,A,0
Widowed,40.15909659064295,48.586439235457426,E,131.74367962718011,20.885500626032975,C,C,C,0
Married,70.82210859213068,-206.92263036106206,B,-57.05649346459456,135.06979020600193,C,A,D,1
Married,-106.95859367442881,41.37793843637721,D,48.05785840804858,70.94672151114199,B,A,B,1
Single,-28.597050069340675,151.9420241370083,B,-33.298512343251666,33.31311300927108,E,D,C,0
Married,-37.83560141161916,-49.72831568016688,B,25.920701536994663,-53.77618359540779,D,A,D,0
Married,25.38437108490401,144.56442822066413,C,-98.25670348230997,-23.38499471263672,C,C,A,1
Married,-73.00111265210609,93.77781511151439,D,-176.586204508781,-68.62394127403523,E,D,D,1
Divorced,-52.979424413359155,28.12097280342035,C,21.86091632031127,-9.335211135909555,D,D,C,1
Widowed,158.92148607087492,-92.35161637322193,A,-4.3675307938748835,-91.52705646619584,A,A,E,0
Single,-42.438312259420776,37.781073914659366,D,-80.7823507474222,-154.54145216748557,C,A,D,1
Married,-84.58497437274711,-103.21503650880841,C,88.52744764266183,-86.0961542118735,A,E,C,0
Married,-78.02088678163796,-78.2359375816942,A,-21.715879420150074,-145.9764510075004,D,A,E,0
Single,-39.60687468101542,60.51132866145529,D,-30.375866371126246,-44.323330559066974,A,B,B,1
Married,103.38821540179555,19.712420238033943,D,-4.465368326952158,36.95496081575011,C,E,D,1
Divorced,-53.10512247099275,-47.48399850977411,A,-13.632332202558231,81.64607395308147,A,A,D,1
Widowed,77.97642172873829,13.231764261676318,B,-45.145640292658086,-130.71510388745378,B,C,B,0
Widowed,60.25132431083239,-56.650828477692436,B,-83.912927933527,-61.57352303472202,A,C,B,1
Widowed,-51.96257327382238,32.177414351748126,D,36.66919471839828,119.70486101660391,B,B,A,1
Single,-9.76817690607645,-33.466003256192685,C,46.063814561520125,-109.56803127454793,C,A,C,1
Single,-187.93168939730523,-17.97228128407305,C,86.81166473218134,-76.31333997336814,A,B,E,0
Divorced,35.25978048587917,10.47115537389068,E,-1.8326621747301728,49.815888853069275,C,B,B,0
Widowed,-112.36194215647328,-194.94626483086364,D,95.54595977369405,46.516260318069655,E,C,C,1
Single,16.667959085496378,-114.64648122850889,A,-103.23199536043177,-60.27920065977822,C,D,B,0
Married,54.310248791839925,-77.49372395187073,A,71.77922402572456,15.90985915166748,E,C,D,0
Widowed,-60.45237129495001,-8.594379836003126,A,1.6106356857338764,-0.41649992275052994,B,D,B,0
Married,-32.672251426800614,-58.673038466296475,D,-21.625874315265833,4.808283758847729,D,D,C,0
Widowed,-5.174568364225298,240.15259315875647,B,-264.5076743706538,-106.83660358800637,C,C,B,0
Married,82.06836979687695,78.44503033541275,B,-35.636871811179574,28.624989157653058,A,C,E,0
Married,47.275354771357435,-59.64838325851341,E,-0.004739827482026659,15.531549846393533,D,C,D,1
Divorced,96.52546157234521,-30.388417058583002,E,18.866216228549316,159.8499735637289,B,B,D,1
Divorced,-94.69328665770264,-232.65601499996586,A,154.61555191128716,8.568421620072014,E,E,B,1
Married,50.815584615696366,-12.779366128784275,C,33.64275806888873,174.58876277884377,A,E,A,1
Divorced,114.33890601263646,53.65373124049639,B,-101.15172743439848,67.41257089796969,A,E,E,1
Single,-25.200949059889222,-30.609902410611507,C,57.43867055866894,-22.88354373017173,D,A,B,1
Widowed,34.28037420562797,-8.551911175169046,E,105.48918057101461,118.31131644561843,E,E,D,1
Widowed,59.2335134368889,-50.340678953629535,A,110.65194372287598,-61.407389818744896,C,D,B,1
Married,-113.46743364784247,202.26060369323085,B,76.80533201953118,-122.72646496009033,A,C,A,0
Widowed,130.8628488163646,152.12614746532614,C,137.5119597231788,79.65300479633164,A,B,D,0
Single,-232.22302141041246,99.92451271437321,D,101.58713590220074,86.09445659323181,C,A,E,0
Single,136.17089839044687,75.81349837334608,A,-106.75865669238466,174.0510345386175,E,A,D,1
Single,-10.954732778132618,-174.5935261521974,D,-110.18442907620629,-248.45495096829256,C,E,D,1
Single,-61.22083097252335,34.91964233599643,C,156.84920850151263,27.506105989464203,C,E,C,0
Married,-20.60774156841324,-60.91627796166708,B,15.137889167000646,44.635936609024704,B,C,E,0
Single,-18.58454784904424,-118.3267377315135,A,-9.13696253467901,-27.630395754349337,C,E,C,1
Widowed,131.6073393620567,-120.38023460832339,D,-27.584637009356378,140.26825161254467,B,C,D,0
Married,16.225843787827984,-37.18483293712608,C,40.560333625023596,21.181236500629335,B,E,A,1
Widowed,31.93289802632064,17.13518729218051,D,-9.456130656029588,-18.818203445644468,D,A,C,1
Married,176.62723088996253,85.86990320110498,D,76.44074421809668,86.08806420614323,B,A,B,0
Married,26.08070130851553,-50.94504151463867,A,-15.79537009502077,-0.5863852160006695,A,B,A,1
Divorced,10.363485080937753,103.17742094725449,C,-65.89662857190334,10.844066787711844,E,D,A,0
Divorced,130.41972640085433,2.8860676941868015,A,79.1930979577887,55.903050056870484,C,B,B,0
Single,-94.8198585532884,21.334842412512998,B,100.78519163503469,60.59729159177459,C,C,C,0
Divorced,-6.97409446573457,-61.63138075548547,C,-55.46098216103683,-11.313180374754635,C,C,D,1
Widowed,-41.10615603829079,-174.9386074512375,D,-56.48025364939039,19.32854773758305,A,D,C,1
Married,-74.59340900393063,-16.670010475772283,B,-64.81348460890574,-53.27047683004368,B,D,D,0
Married,-152.78359799969456,-12.06797308893334,E,-8.425059211912226,175.93308546463058,B,D,B,0
Widowed,20.996226446172184,-108.92264329656504,E,43.366282404168984,-19.462142532124073,C,C,E,1
Married,17.205730199131903,-117.38410922593391,E,58.40512900767392,40.37554817261848,C,E,E,1
Married,-195.0062112444565,141.56862173711403,C,12.46944406928952,-71.62609934376492,B,E,E,1
Married,-20.11496202548996,34.42926774980184,D,135.9990760419088,22.928104020289542,B,C,D,0
Single,-42.776499274653915,218.57515854116824,E,-21.47887053057196,30.701549113182313,C,D,A,0
Widowed,-109.29697234342058,-7.288188238794315,C,-26.368218611872972,-69.04394300348847,C,C,D,1
Divorced,153.08304758383585,42.6984394641997,E,134.21399350438818,-43.108418699799145,D,D,C,0
Single,-145.74455459903382,165.87276659006716,C,79.34949666078661,-43.233426066041666,A,C,E,1
Widowed,-116.6803633042728,-45.855289612262126,C,-48.9034347767426,47.471045663570095,A,B,D,0
Married,-120.44838037208585,142.61240942229844,C,1.6274207930046902,9.441922559802844,B,D,C,0
Single,-60.739344992147494,108.82868259637377,D,95.14228401115041,113.26133932339684,E,C,C,0
Single,-45.14697126014566,-122.9014401554529,C,-51.14642856804741,0.24453534283008452,C,E,E,0
Single,47.13212196422225,-16.313560735934136,E,40.045487016179386,-20.295567545854222,D,D,A,0
Single,88.0071416214294,-157.45486395333924,D,31.160440796041588,-67.03796941307097,B,D,A,0
Widowed,104.37491143472748,18.050969246998704,C,170.86107925655335,-37.72404255612942,A,D,A,0
Married,-16.041316871282774,-99.37238257728107,C,235.39726186768212,-29.28647758038874,E,B,D,0
Single,-56.44542329674894,40.823304204925854,B,-17.337938721341246,145.3668162389085,C,A,A,1
Widowed,-1.2461112591581822,-21.409846494435232,E,62.30947600267989,-154.56503385705423,E,B,B,0
Divorced,-40.364500275893235,110.9533495005722,C,-89.5025984094668,-47.770242346985455,B,C,A,1
Single,-189.7263549360873,-56.63435106713705,B,-97.33159077777877,28.055488170371678,D,E,A,1
Single,-46.88580811152321,136.63138606691686,A,-124.02317416372568,64.33059057693336,A,B,E,0
Divorced,120.69979630769613,75.677076805505,D,-32.80225593591154,-105.45043472381819,D,E,C,0
Married,93.33478233158604,-49.2348673135196,A,-187.89038022616944,-60.86792956135986,C,E,C,0
Married,67.48835674124128,-12.233454500383937,D,67.93118907386445,-39.65301830296536,C,C,E,0
Single,-138.48444514588263,-18.4849105169388,B,77.80114171282261,-102.64282703117233,B,E,E,1
Divorced,-54.170284074899165,-35.41279127013925,E,20.48664255913923,-98.62884346580391,B,A,D,0
Single,-26.42218154304868,106.97935260966153,E,-107.76442568236986,68.43559198405572,E,A,C,1
Married,-226.77868448540303,-12.950992857955129,B,30.05323736904788,83.46284898590588,E,A,D,0
Married,-103.57024162878847,-151.35988700154377,A,97.84585261917947,-41.195253738561895,D,D,B,0
Married,60.01880087800958,64.31443587989564,A,34.52371825347906,-87.78497869907915,B,A,D,1
Single,74.14527949445326,43.55870538483682,A,3.8492139768250686,125.06111201393446,D,C,D,0
Widowed,-179.05024955991615,-78.76666805792148,C,-48.05424179518872,-1.7665453809039475,E,C,A,1
Divorced,94.4708583562357,6.954064327780489,D,93.79882094948773,-16.94987977743237,A,D,B,0
Single,-167.20814707885037,-48.409026043162186,B,126.75247449417348,73.6120485624903,D,E,E,1
Married,63.729344677823384,88.43823654535184,A,31.21089265793968,140.90667254715854,E,A,A,0
Divorced,83.47579639830427,-45.71209365242746,B,56.832640349752154,-61.87456358087744,C,B,A,1
Married,68.0568916864035,-63.49823819680766,C,91.22626239847152,118.78300611509127,D,D,D,1
Married,196.14584214366587,-145.67190016610988,B,46.76485580077391,16.23508385061739,A,E,C,0
Married,113.00377332914539,-192.64066036275543,E,-63.99277648924888,-79.59533854494474,E,D,A,0
Married,67.06942304589236,-75.11785964205866,D,-152.6729890381943,100.13237632157805,B,B,E,0
Widowed,-86.73498294934747,-50.93160086212699,A,17.76057572298793,43.13533164743708,A,C,C,1
Single,-68.98833973156712,59.447134755486275,A,0.8454085190621826,-41.28781412136088,A,A,B,1
Married,25.206367790437717,135.67267631138714,C,17.735719389186837,164.07414988589215,A,B,B,1
Divorced,39.33232652071695,-135.9528248332208,A,-2.6518515515430243,-85.62603296824167,C,A,C,0
Widowed,10.397842502596543,102.81695350487658,E,-265.11227605762247,23.69536159274906,B,D,C,1
Divorced,145.019373829698,-81.3275405821283,C,88.80813590647321,204.85055773324237,B,E,D,1
Widowed,23.40622037682362,-79.67478382256091,B,48.5204853340033,-61.104048985877924,E,C,C,1
Divorced,-83.69553649391148,-76.26177073651992,E,88.31423474710326,2.9760009169663793,C,D,C,0
Married,-108.97500334153986,-36.84475019192319,A,-169.05386842458952,59.711584634576965,C,A,E,0
Divorced,-106.40010230360215,-118.12431921916782,B,-200.53575368016828,133.0886436110721,C,E,D,0
Married,-36.86008368446482,-28.305698497014692,D,67.90733736922839,10.231372683494053,D,E,B,0
Divorced,-52.92547584894365,-134.3048458881866,A,-113.72036520724352,22.832791320039973,B,B,D,0
Single,25.10242395368463,47.05785918778169,C,-33.77455935820862,-69.10862214793845,A,D,A,1
Widowed,45.34606654026637,42.45607509941172,E,27.46573075868419,-162.9605915445231,A,C,C,1
Married,98.02223054532408,59.397577809948196,A,106.56639004020982,-92.64369382425231,A,A,A,0
Widowed,72.14704381050609,-6.317367375818596,C,-145.8039519069995,48.060937144637066,D,B,A,1
Widowed,95.47722650968569,21.260388378888273,D,7.8834436534680625,147.86857833162057,E,A,E,1
Widowed,80.37940434712124,45.517585398295694,D,-3.7429030369517937,64.25583569311821,D,C,B,1
Widowed,-14.646364865234396,13.111621580138276,C,-38.103229313382826,-132.85364150484958,D,A,A,1
Divorced,-73.32318268059194,172.12738335321703,E,-7.577891141093544,185.7708936919984,C,C,A,0
Single,-125.5245367904398,165.50918708523835,C,-0.643820366662599,44.198295286198764,E,B,C,0
Widowed,53.2059398782201,-48.50703110465028,D,-7.85673711399187,-19.215012685777886,B,C,B,1
Married,-146.1349112998755,78.98912160103563,C,-5.6674020345055105,-28.140596731182825,A,A,C,0
Divorced,-49.481773719157474,-175.25874610241758,D,-34.226499200857795,81.91455884060146,D,E,D,1
Widowed,-59.70924599480385,-73.60360766228567,C,19.2940720170909,65.97564328841162,E,D,D,0
Single,178.4924838017175,-76.86178963028154,B,-20.445521684889652,19.93813119634364,C,A,C,1
Single,-190.74223570966302,65.75350717911786,D,83.91646450139011,-18.03658427862194,A,E,A,0
Single,8.557181128494923,36.97903900786424,E,-5.991944396982355,78.41361611612744,D,C,C,1
Widowed,-72.70665807044647,75.05489619541059,C,-22.281404800554654,-35.55475724711231,B,D,C,0
Divorced,196.8172612384252,-112.99414900605504,A,-13.101177037176171,67.0809713421587,B,A,A,1
Widowed,105.66868821663004,-13.640719319034922,D,102.77690240099255,84.34145188523941,C,E,D,0
Single,-105.13956053014859,69.49291235994801,B,-15.156416774268507,-73.1084186171963,C,E,A,0
Divorced,-54.783399501261464,1.1749895734369358,A,-74.18083101065963,-83.12807820947336,B,D,D,0
Widowed,2.7310075726558702,-96.5002167025929,E,-136.47039706818222,-22.916673964245604,B,A,C,0
Married,5.782717698622202,80.02191223444873,E,154.02452435499177,109.39170066374253,D,B,B,0
Married,-59.0973081650698,205.77247680618848,C,-115.65945702328293,-15.342032024559716,A,D,E,0
Widowed,127.70150854972859,323.88969556840493,C,-151.09587629072286,-134.67833052177983,D,A,D,0
Single,-14.713216409013299,11.833391037972167,D,35.16576861067174,-49.388465027008536,D,B,A,1
Single,60.410035736433045,-81.92153801151477,E,-43.50179167894656,-22.027963252739323,A,E,B,0
Single,-123.31709412662033,71.98914935008207,E,36.54102831380884,30.062232139402838,E,D,A,1
Married,-124.38228136206371,104.22730456566495,A,-3.3541015368905516,-52.498337623779335,C,A,A,1
Divorced,-18.009218486204308,-35.16889870794756,C,65.84018554016072,-195.21830063151816,C,A,E,1
Widowed,50.534407705377845,-118.10384693191307,B,9.327257715323082,-150.30223295069786,D,C,E,1
Single,27.6233145232585,-14.371924857668192,B,-98.49573324325891,169.8207226740121,A,B,E,1
Widowed,-67.64038651512155,-46.68565499541448,B,-100.52368600024937,80.25847219266255,C,E,E,1
Single,-70.38116193250993,188.59341746079215,B,-75.93542406128172,-76.50490703309025,B,C,E,1
Widowed,174.0477641068488,13.96045736670125,C,93.53897157182206,-80.01749593489482,A,A,B,0
Married,65.64581829980847,79.63582907392586,B,70.78407544035176,-50.686534471857755,B,B,B,0
Divorced,-297.59335181729995,45.21478149836978,D,-80.50049973784972,54.075919629351866,D,C,D,1
Single,-47.574898275439104,-144.25056434521775,D,-53.08970321805052,10.16513791717767,C,E,D,1
Widowed,-99.11331139813451,-23.921498550121687,B,-11.928563606781225,-93.94426132188575,E,B,C,0
Divorced,-12.171855317191108,25.256066776034224,E,-22.103792198326943,-146.31704896076656,B,A,E,1
Widowed,257.5765332739692,-29.508775097782436,B,35.181949192991816,-116.46456891305658,E,B,D,0
Single,-34.39928915924385,79.92210389955139,B,-108.5259602760486,-127.00667758786265,C,B,C,1
Widowed,65.92035262264187,-25.2651191512278,E,-62.90658355193043,105.83962498743857,E,E,D,0
Divorced,-61.43789161193302,61.432466691062956,B,84.90449676280167,55.855462412657516,B,B,A,1
Widowed,77.77520340614925,-136.38339219525233,A,-27.723301121012316,-81.60190009792181,D,E,E,0
Widowed,44.2219412279749,124.67250623457468,E,-58.90866956321046,-31.603741075672016,E,B,D,0
Single,-89.1260713881567,210.78735489550587,B,98.68457262386676,-133.15205296480258,D,D,C,1
Single,4.369842408500294,-10.864710225685355,E,42.853272396004506,12.101039393930243,A,C,E,1
Married,-146.11342481650024,-178.62789506549228,B,96.04979208457382,-22.774291804183488,E,E,E,1
Single,-95.96734906767287,-22.430157772013523,E,-22.43576269117164,-48.71300228026102,A,A,D,1
Married,-98.38490272819172,-61.707028262032935,A,-55.96188088148168,-114.90831059903883,E,C,B,1
Married,-129.69723839270097,31.54084762683188,B,69.06974545730323,-58.862482990130296,E,A,D,1
Divorced,-55.60583716350488,147.90071897421748,C,-92.91632543972227,-47.36043038719608,D,A,E,0
Married,100.80061063753097,90.63295092210299,D,153.34446126498162,74.72393765338263,D,D,A,1
Married,194.97130496208388,-25.917402715928496,E,147.4369780753219,79.2073119865077,B,B,E,1
Single,4.414101095042007,-30.302473013577675,C,50.057830475772235,-0.7144091012304646,E,E,A,1
Divorced,102.44521938419591,83.28225532283898,B,-25.18126845137687,-39.80325455832107,B,E,A,1
Married,-91.99195199308772,-81.80649759242377,B,-71.54304420474843,-102.47981356542124,B,C,D,1
Divorced,27.942438132293884,-10.198254360243244,E,49.141378786268916,-15.547836688995313,D,D,A,1
Widowed,-249.6216199236486,-12.606503670552135,E,-24.508076809391515,74.49323267485174,B,B,B,0
Married,156.76408300649462,-95.70013101073988,C,120.07096409732137,-166.00021446575252,E,C,A,0
Divorced,-130.7406180157535,-13.923533938396346,C,-35.541433903425585,-14.461625260321398,B,B,B,0
Married,131.61290190328424,-70.63189519283988,D,9.944365712723984,88.51336303732066,E,E,A,1
Divorced,-134.29485095555927,104.79185501446271,C,1.0266138927331498,55.353310249522025,C,A,E,1
Widowed,-132.508459711576,119.33987597192728,E,24.94106442006067,44.18664176961202,D,E,B,0
Married,178.7775174388756,-147.60074538044407,E,-91.79694169777729,-64.24714713345737,A,C,D,0
Married,15.9908911401821,91.19654174431766,E,211.17346116205812,43.96009614704401,A,B,D,1
Single,73.00138035339343,-82.98700633749286,C,-94.38208483178134,4.526835711198191,C,B,C,0
Divorced,-70.61018302980156,87.87577605643551,D,-10.89469026532105,-129.41533886144367,A,A,B,0
Widowed,48.46195953486246,7.482039474683198,B,-93.86226599212945,-138.97503399219036,A,E,C,1
Married,-72.64492496716838,-24.90751166174598,E,-58.223672097623044,29.37685762711385,D,B,D,1
Single,-1.5612675938754614,-167.89020838389405,D,-200.9281288357163,-6.283840341064629,B,E,E,1
Widowed,-26.407172116271177,89.3144459210481,C,1.065602726221655,191.45119321987258,A,E,B,1
Married,-122.42802718154182,43.25473819328673,C,-256.45705853956116,-207.20333408520176,A,C,B,1
Widowed,42.72995011600129,304.5721036954613,B,182.29611316888216,-69.93029351309237,A,A,E,0
Widowed,30.32812432150061,-132.282958729443,A,-12.49487215810607,-22.094961393168923,A,A,C,1
Divorced,-33.8554053313489,-146.51741086647363,C,-63.22178112647951,15.542553153345892,A,E,A,0
Widowed,-124.0432112813818,-31.701303996341114,A,-28.01006358995346,127.04195989186789,E,B,E,1
Married,-84.30121557284038,-19.849656430187355,C,37.37693124542334,-116.48960371853443,A,C,E,1
Widowed,-70.6006002510425,35.07215739435952,B,-44.34179706282549,203.7113309346604,B,C,E,0
Single,-135.4452093517165,8.709387413172646,A,43.139559549288286,189.4518941764543,B,B,C,0
Married,131.6137553123238,164.8211070674502,B,24.799535287175946,-102.18979629081156,E,D,A,0
Widowed,203.58053102618805,193.48457528177826,D,-37.27142076204385,185.9905326253762,A,C,B,0
Divorced,132.63396686724153,36.0174711463741,D,-98.09770597701976,32.30760780754367,D,C,E,1
Widowed,-252.836119335991,-34.19101452750215,C,39.36400798851353,-101.79750933879252,C,A,E,1
Married,-89.06524677229645,-230.5323009779831,A,-23.05727299763754,92.65954187302094,A,D,E,0
Divorced,51.91615239803979,94.04086439197236,C,-85.8070890085317,87.23870244740365,A,E,A,1
Widowed,-47.41048772608947,-125.94440942793383,A,-140.6307205385633,-24.939308986314156,C,A,D,0
Married,-69.47615209325235,-88.09735364299785,C,95.9313844212348,55.00702412651861,B,C,E,0
Divorced,30.627235955992553,-107.75156139125728,E,64.41975300580063,-40.75267396115491,E,D,D,1
Single,-46.60325243954866,192.95088986232867,A,-38.84992313690523,19.2913869109889,B,C,B,0
Widowed,-75.78645525712246,13.279064688093484,B,-108.63307503300423,-68.9485643340736,B,A,B,1
Widowed,43.65456310943493,-143.80854473970854,E,-187.4342666916285,48.108231766035416,D,C,E,0
Widowed,4.929954488997447,15.881167417227488,D,145.40048079091753,-130.04899544337675,B,E,C,0
Widowed,-23.491268435202166,-54.22331710418491,D,-160.40487001080209,14.230716843551338,C,C,C,1
Single,42.06585357197515,25.168268646875656,D,23.75073537980424,-125.42563106051358,C,A,C,1
Divorced,1.4974781599683034,51.65617545460203,E,72.78298849929011,-73.88022263319408,D,B,A,0
Married,126.73175281644744,36.366344531471164,B,-164.90903114095855,-135.36836829137562,D,A,D,0
Single,-17.501627279082342,-84.90543923670482,B,-142.75325752924925,-23.14420989200635,A,A,B,0
Widowed,-121.31094091944775,94.96121535005683,E,118.79781043281292,-240.15934634916087,C,E,B,0
Widowed,118.07295549025525,61.533555008800974,A,219.9741476232533,-113.91038860110427,B,D,D,0
Widowed,-56.96863348126592,207.31483207871833,B,-74.83216701337675,1.9910699360726738,E,E,C,0
Divorced,-155.51648739686192,125.74038749127303,D,-39.43548312997283,30.575540275578504,C,C,B,1
Divorced,118.77247247695846,-223.35152884614538,C,29.44145599939587,47.69326174248466,B,A,B,0
Married,-46.20548300915711,-51.065098614915996,C,-65.93125887607076,55.61143624021603,D,C,B,0
Married,-54.44616048012696,-84.37793763928273,B,18.620296235982334,32.105359354751556,A,C,C,1
Single,84.60496922497671,-181.44922880782377,E,-80.70528358893206,105.26983561399949,D,B,C,1
Widowed,-3.8870467707320904,-48.896815434391925,D,-40.52376008983985,-39.837893598750384,C,E,B,1
Single,-169.54224378465722,-138.1318658887918,A,-31.214787632065654,181.39752841106844,D,A,E,0
Divorced,-79.54916059600782,-158.27973664113833,A,34.981226071236875,-98.16769530481234,A,A,D,0
Divorced,171.83097138171314,163.51347152914113,B,209.17143009188752,3.359319045435396,D,E,B,0
Divorced,104.61504551009557,33.95874805050047,C,8.17411094908765,7.931696076756381,C,B,D,0
Widowed,69.80115434066825,-178.42424084658066,C,31.857662389574195,-128.11859570734273,C,E,C,1
Single,-138.15493442057672,-114.08619350531843,B,5.826912088367356,23.81708990849707,C,D,B,1
Widowed,-95.24936442404298,73.33067863136971,B,97.71705772828547,-113.41882051492873,C,B,A,1
Married,-90.45351112853629,63.41387365529286,D,-8.422717211830028,-72.65358538091688,E,E,C,1
Divorced,119.91641591420633,9.423821342359274,E,-76.60249460387034,16.080406325471074,D,D,D,0
Divorced,-115.00716038495766,-120.5949035008201,D,-76.5332550312786,49.959387039217376,C,A,C,0
Single,91.28892558113752,86.57809064428268,C,-5.266485353200265,175.24007022836813,B,E,E,1
Single,-100.18496272448998,116.15658549872792,A,-33.49409497975071,64.10651230555112,D,D,A,1
Widowed,103.64466821469358,127.89532893703472,D,-26.465435530999926,-22.255528076486055,D,D,B,1
Single,22.218934121376314,83.96278848076459,A,151.35596331978445,-175.53307023404244,D,B,C,1
Widowed,-86.56147779425794,-104.36694302995551,B,18.234745370842475,15.54425316826458,D,B,B,0
Divorced,-39.98552685179407,-70.71852433673543,E,-76.03962733111675,-56.136544729545015,A,B,B,0
Married,-209.67370777229104,39.90101637118065,D,-72.63010547224333,-123.49648668888862,D,C,C,0
Single,-164.57611434016277,-208.61222482307465,E,-42.02387153924313,-1.2463247226740573,E,E,A,1
Single,64.31114333215653,-78.47911347891863,D,-204.14154910354404,-24.202030236582868,B,C,E,0
Married,6.02477991870258,-6.298352916031721,E,22.835603367707016,-46.85729363823776,E,B,A,1
Single,-8.783183859681671,121.67724918341167,B,110.82222539532802,16.613668217880313,A,E,D,0
Divorced,3.416208970947401,-103.82869001344399,A,85.20758550786381,51.277988806207695,C,D,C,1
Married,33.40962551965281,118.19229037780532,D,-66.80483676940374,261.4259262239226,A,C,C,0
Divorced,-104.16680798904629,-12.312954012059647,A,-7.432557549674668,18.67305531291254,D,D,C,0
Married,57.25506725431791,87.07884333553834,C,32.55798105629165,-49.237580543858634,C,B,A,0
Married,27.27875005877597,-96.81709677468749,A,99.20956058481248,53.66670588274626,C,A,D,1
Divorced,-90.2533771473003,-181.85531011634683,A,95.17847539234343,-62.60001229930209,D,D,C,0
Single,-106.60059939910029,-67.59268604608056,D,-2.974603739000642,-18.783308064990536,B,A,E,0
Divorced,-15.318695206330842,-93.85848594333235,E,110.56094663786067,193.58857787362766,A,A,D,1
Divorced,92.2098019048139,-92.19972781873305,E,120.28828667806157,-121.63269640130908,D,A,C,1
Widowed,-73.06851857014173,25.88983350460917,A,109.22186177230357,-24.658088503074474,D,D,D,1
Divorced,-65.13661412329125,-214.48666619505462,B,48.263894481416,118.18790582701877,E,C,D,0
Married,42.191421171565345,22.37203345114428,B,-76.4662586356956,-95.14232497831262,D,C,A,1
Divorced,-196.64289543733557,-5.70390069670756,E,-8.211052607203682,124.9635340087319,C,A,B,0
Single,107.3115721948883,-89.81848270914526,D,59.20480855663105,-50.95375731887886,C,D,E,0
Widowed,-45.43915319376068,-110.09108175388833,A,105.11410881765579,-51.810837523285,C,C,E,1
Single,134.48428014841858,103.78403196672723,B,-57.36681144027249,168.23911033071232,B,B,C,1
Widowed,59.494041674151134,-25.294615064782604,D,0.5025859630311891,113.21025340027448,E,D,D,0
Widowed,-129.37844188043977,110.97782526375069,A,122.51654613961311,-81.06970695779715,C,B,C,1
Married,-99.17764023242468,344.3199324070821,B,25.56947415996889,-49.597662743331,A,C,A,1
Single,-8.709211377232172,62.669386818246196,A,-79.54543015031439,139.56212484769125,B,B,B,0
Single,141.85754512641216,-23.41294754592899,C,87.66040943934787,98.86870378113589,D,A,E,0
Single,-35.556829205843435,118.58287353979071,D,122.61120789243358,-17.43854173172153,B,A,A,1
Widowed,-65.4487022697604,-162.72095576146376,D,-170.25458138395533,54.287666805185154,C,D,E,0
Divorced,90.13881606567662,72.5785708397783,B,210.2851946938189,-68.41508303644116,E,D,C,1
Widowed,94.16205009375884,-104.28690427161575,A,-137.5762181922236,-39.33335158039431,A,D,A,0
Widowed,-34.56104988862808,-194.26649219041792,A,104.34327869619011,31.91398435018087,C,C,B,1
Married,-112.2216710141782,-10.216130816374497,A,-97.20985099560609,47.66779278161445,E,E,E,1
Married,-17.53767251275428,60.29795642496436,B,-58.78379777735226,-14.710086607453304,B,A,C,0
Divorced,-43.773234404390074,-159.06228645044754,C,-135.78591438992513,-99.74321551580698,C,C,E,0
Divorced,-64.7597009524295,169.46266649944087,E,21.141239673089345,9.168095001227083,D,D,A,0
Divorced,-97.67820478137185,-8.433137686890204,A,40.850726438473835,-179.63237119210177,C,E,D,1
Divorced,-58.42380055839488,1.1982581039911775,E,62.10114917709901,-178.12043757608643,A,C,D,1
Divorced,-14.196600702947135,158.05567165839682,B,-122.13214319034982,-12.794618585079597,B,B,C,0
Divorced,24.100121588105203,-63.48773041055773,E,-151.01697428138522,-139.34390578403952,A,B,C,1
Divorced,10.795631854065237,4.582606444461288,B,143.88781354436054,-64.83490415940516,C,D,C,1
