nationality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Mexico,72,66.67862750286878,-64.32338007651751,B,-49.08356343405317,-153.06713513204602,B,E,0
US,71,-8.815188689934,55.850530218045066,A,26.56141436254611,36.985913238914556,B,E,1
China,48,27.994947058929302,-81.30330645995875,E,-22.08914410164959,2.6122632231596765,E,C,0
Mexico,58,52.38291823471318,129.41613602233807,B,52.119382177664065,-157.6790255975692,B,D,0
UK,53,-11.336610999181302,-35.42463422140035,D,-27.517065664775398,-24.09703815778834,B,A,0
Germany,63,23.90511045958408,-61.56786299384534,C,20.229423123707985,-92.32157623675658,D,B,1
Other,52,55.24454155101933,47.4463101201219,C,-17.842512984858093,-131.74790529960129,A,A,0
China,32,41.330158321727865,-78.83694635331668,E,84.17654965712325,13.275021183059518,B,A,0
Germany,67,85.01963149576574,109.11018467887854,B,-18.797787431436003,-185.57547619877005,B,E,1
Mexico,53,-83.55087925631443,44.910424790173565,C,114.48834351991164,-46.25502046424842,D,B,1
China,32,163.1618571543586,193.07792485256837,D,-38.59459724024062,49.79685877792572,B,B,1
India,52,-3.632138899455866,41.949258094885195,B,-20.979537395155006,114.15935647426284,C,B,0
India,24,29.95691526642427,5.858030346326198,A,-56.428185713873326,63.41622876474132,B,A,0
China,27,285.3387531063317,-114.34473899716563,E,29.431525884196564,-169.6792284790995,A,A,1
Mexico,50,73.89585733558064,6.097054705788761,E,-24.19816763399691,47.25419682333917,E,A,0
US,23,98.98917922163426,130.80079032475763,D,100.96922926354073,20.626113752919025,A,C,1
China,59,85.37088235813766,201.7598627672319,D,185.474073110909,-46.320695903279315,A,A,0
Germany,29,-48.505320072824695,-153.08020139163165,A,-166.2932110660724,99.62263776809073,E,E,1
Mexico,23,-54.738881014425864,164.9390754045508,C,188.63877396991415,-32.636212695807956,E,D,1
UK,69,216.8797586063797,-113.27769148287518,B,-127.72063272506173,71.66009248280893,D,C,1
Mexico,29,5.868735656418308,-66.16405726753169,C,90.43662882944375,46.6453894872172,E,A,0
Germany,59,-35.654047587565884,-31.503562379408606,A,80.16989236465194,-48.88850084957219,E,C,0
India,74,12.88873806361579,-71.80887540468113,C,-133.5007367192534,-56.210661487185206,A,E,0
China,57,-9.95135535503559,23.856189599433577,D,-136.72123163963624,206.22277018389238,E,E,1
Mexico,48,191.61906087111248,-154.29539183766673,E,7.598539335911944,-67.40595669661528,E,A,0
US,63,-70.9737681828778,77.36406834130031,D,-63.106093944201824,-60.31671414940395,E,B,0
Germany,56,-18.484898391642293,45.87915429538194,A,70.74185257804865,154.45036137538054,D,D,0
Other,27,43.3661580881402,52.8145658837875,C,-127.27410310541659,115.80550810763104,C,B,0
India,28,126.50199515271461,-89.649632977268,E,65.96208072555407,55.771444714217076,D,B,0
Other,77,-134.26720614721827,-50.46737002779991,B,97.52910499560667,20.75928985327951,B,A,0
Mexico,42,-36.48639585895796,-0.28415645606839085,C,22.500922948668407,2.1405608421978606,E,C,0
China,48,8.27189984614098,147.73438222260037,C,-114.40287106723855,-79.04676668312666,D,A,0
India,31,181.3701025342997,3.5974994954419186,D,-26.043907559895725,94.71793392277188,E,A,0
Other,56,-133.91949320354362,-11.089343354190753,A,-142.48202265504742,-134.71298173270242,D,B,0
India,45,172.58302164067769,-207.0513122582006,A,139.86031767222107,-34.54507430190159,A,A,1
Germany,61,109.40707704320774,32.10519666893028,D,-44.895090764619304,68.43811151258343,E,D,1
UK,23,77.85712752464546,76.85726736919524,E,-47.82753119940863,202.52794582965046,E,D,0
India,39,-5.153533290414065,195.1653109468807,B,36.12900856349609,-62.23316963851558,D,E,0
UK,29,3.3278287513974583,128.06034547489554,D,262.16233079007685,113.76984524481459,A,A,0
Germany,76,8.567493523289746,26.317518109236765,C,-135.6846623652815,-96.37591221578884,E,E,1
Other,42,-120.79425209954364,196.88424445265343,E,50.29934212193552,39.05484355891017,B,D,0
UK,24,-25.699952180339814,-142.20413127406073,E,-76.85704995052141,0.0027011705203915494,E,C,0
UK,76,63.17009789197463,33.13187146298355,A,45.06322427736185,97.7553771525289,A,A,1
Germany,69,162.31167988011114,-82.62364301034462,E,18.6619785426701,97.54990472244448,E,C,1
India,37,-67.54746113994207,4.8519403823073715,E,-155.1639568968183,-15.93784987992263,E,E,1
US,46,-37.67078118779661,7.2096142778399095,B,97.22413741175369,116.2939313763191,C,D,1
Brazil,62,59.85399839906653,174.00608278712,C,74.35760816440073,-78.67344989963556,B,D,0
Other,57,68.55272868374499,-30.44801224475822,C,34.13571491798568,-47.760043437258666,D,B,0
Brazil,31,-37.650094325067826,120.17278020701305,B,101.1082473615273,18.928149448127733,D,A,0
India,67,68.20115118349422,-24.644123288135173,A,-76.07773684216355,-8.225249376594213,D,E,1
US,32,-8.51031980327247,-167.66179395040038,A,97.89384696252583,47.27502016112082,A,D,1
US,42,-122.343569177359,-4.234912178216986,B,86.28690084450355,167.99771149373817,D,B,1
Brazil,30,-28.041075858543778,-160.958162085282,C,-31.346976263154364,46.31077379420845,B,A,1
US,25,60.94836209694048,-20.116368096177403,D,58.798528858328034,18.79749978290234,E,C,1
Germany,60,118.8260488650686,93.07775203449815,B,74.16534633776189,130.03853110874135,B,C,0
US,68,46.4908779804676,-16.01927185078563,C,71.23434448773864,-63.11976696456579,B,E,0
China,32,32.20633588070783,-153.63252022819185,A,-229.93317734280754,10.35582884934068,E,D,0
UK,53,-120.17015077020268,-59.91366140381592,C,-35.154860302939525,39.01621708945694,E,D,0
China,51,115.42019937861352,-73.7377396362304,E,-31.78410001630581,90.74499596812457,C,E,0
UK,65,113.15585739812803,56.90245673779082,B,-101.21329921021554,-116.91266069905537,E,C,1
UK,70,16.64537672045939,-18.73599338684201,A,-61.28149421319752,-94.99027362600975,C,B,1
China,25,-30.388694089121483,36.06894356443874,D,75.75682076333806,-91.12864282266956,B,A,1
India,77,178.08026441467945,-12.436529951874622,B,173.84937780402407,46.382643970948855,D,A,1
US,41,1.913426158021395,67.1400844375912,A,121.68493732667223,-67.70603250752642,B,E,0
Mexico,67,-43.865249550466125,41.88794639425457,B,83.98981062772944,186.8202681708575,B,B,1
Mexico,22,93.1045784165019,-105.98285889374198,A,-180.1712290062404,177.2394242741688,B,D,1
China,20,-161.4504489517246,-39.64872735395245,D,128.3937870657658,58.467155266490224,C,C,0
UK,63,-15.814862589458029,-123.09882572193473,E,52.12608539552625,-10.95790733794638,B,A,0
US,35,-110.47459418398927,42.13250527160779,E,77.54093571680419,-165.81337276461431,E,B,0
UK,45,33.85643550454917,43.13535827461174,D,48.448389626635155,-0.024798723993888563,D,A,1
Mexico,38,31.12790408703682,-0.9309945509868779,D,-13.220665862407554,-23.595438142511867,B,A,1
US,67,-119.53961414267764,-133.4515342472305,D,-91.47418343074676,-125.78653492535537,C,A,0
UK,69,-10.616722964375201,147.23666494172238,C,-4.152676756771045,34.68963374237454,D,E,0
Brazil,67,7.078362583874016,-140.74859686615045,B,-160.6809125524235,61.27772354767232,B,B,0
India,60,1.1534533942585286,67.40919792015058,B,-93.17812940243282,-116.88446951662222,C,C,1
India,37,102.88809888446416,-78.14123469710388,B,-209.29248598900884,157.27920923908175,E,C,0
India,75,-124.69047557817119,-61.35250028775642,D,-17.723097671614752,-24.9185684533616,A,B,1
Mexico,20,83.88559434978801,32.36384426168261,C,106.94633236066657,63.18691177696212,E,C,0
Other,28,35.09013644607632,42.78688169096645,C,-80.22124717237612,-111.77835429013932,B,B,1
Brazil,28,231.47859292808525,-95.20772443557426,D,41.01535652884593,-32.85448956625612,E,E,1
Other,33,176.81267552608637,-63.09133144954987,B,-126.3217886787009,-60.696745925874154,A,C,0
China,21,240.87337916607927,13.802361545599284,A,129.23577824754798,77.26080714995037,A,D,1
Other,37,-127.877909209904,69.27342473351221,A,-140.91460476104083,287.96452161759805,D,B,1
Mexico,76,-70.43629216881568,-98.10916706978236,A,2.728291356968674,239.83867518233336,E,B,1
Germany,69,-4.913960113101447,-96.90543862179229,A,-17.246116464949523,2.118628639680854,A,E,1
Mexico,43,-21.647704265638154,47.462483739597815,A,20.19995228630346,175.7164660956179,C,E,1
India,31,-68.26102898955415,153.1421656828795,A,-15.97950532613529,-145.361921879161,D,C,0
China,22,51.3116831974448,69.80482903819055,C,-76.81590791232549,77.56858169369403,D,C,1
China,51,-31.502225250313003,220.6001543375768,E,112.22019392536487,-49.4230581822827,B,A,1
China,27,-96.34031134452515,63.601318707726094,C,84.17858836666075,-118.35501884176298,D,B,1
Brazil,59,-15.596475108241437,39.63829969337237,A,5.30959983799115,-30.23526675496494,E,E,0
China,40,129.08459314442806,74.15902555189157,A,33.77407712644895,-286.5486602074079,B,A,0
Mexico,31,-56.787437730060795,-111.78230724786677,C,26.144219820372893,-42.64604081877664,D,E,0
UK,30,35.16612604385688,90.81638450347933,A,36.98446321692963,-100.50568265698139,D,A,1
Brazil,79,-126.56556373753203,38.500687690646245,C,-125.95308046938769,131.4068001983849,D,A,0
UK,33,51.528552951206294,22.229955795948577,D,66.3158849922822,91.78604076442156,A,C,1
India,68,-62.518018982971824,-15.05525086488648,E,-14.518342158748105,91.97052976225638,D,A,0
India,59,157.11431396530017,-174.88747458124737,E,-100.52934387668837,61.43265290331337,C,E,1
Other,33,41.622193806781674,-98.61424434474293,B,152.97094162952726,-101.04783114668201,B,B,1
Germany,53,-20.521543479596787,-37.780554656954436,C,-4.772863075886384,-14.716647270857145,B,E,1
Mexico,33,6.880979802765527,168.77254838283056,C,82.04061506263317,4.177162230425145,B,E,1
China,44,130.60228117840293,18.228114178720528,B,31.479486918537297,175.55239360545727,E,D,1
India,73,9.79041241299618,-69.97249555454765,C,-14.071645822370643,-57.382375016294674,C,B,1
UK,74,-68.10153675312138,86.29136689551557,C,106.77305961637182,66.45429080426592,A,D,0
Other,36,1.4918812516615305,33.62843216178683,E,-208.68914030844437,60.441641705464555,E,A,1
UK,49,137.31553239514608,5.824964538149562,B,61.693973770122376,84.42756900273426,B,E,0
UK,19,17.423510144533367,46.660460697487714,C,59.266259049730294,-121.70030557326545,D,A,0
US,45,-53.10224006885391,143.19137204643243,A,29.193741806342306,-9.347306356048742,D,E,1
US,73,-95.01287265774546,129.2286498762569,A,-176.55616045282102,21.37340819727946,E,D,1
Brazil,27,-385.34562397413845,148.6392072684848,D,-17.760978661036813,148.21040186695245,E,A,1
Brazil,27,52.92571042236358,-15.922755533954486,C,112.78274785778954,-17.311643754123697,D,A,1
UK,40,-203.59373343132785,-51.181290214183306,B,-21.248928546902906,66.68065243787846,B,B,1
UK,65,-31.237109718754464,74.85452791261416,D,-92.12361790397033,-74.62131020661535,C,A,1
China,70,24.547701619546952,-132.23875082930516,A,-95.28167657056002,53.924481183566456,A,A,0
China,37,116.0745382251106,-106.71588215926424,E,163.13729055144654,-46.89324391802229,D,B,0
UK,52,175.45458636872638,12.61855209567142,A,-39.65361406111923,123.52786705485856,D,D,0
Brazil,41,-71.02174769452924,98.89795522743773,C,-38.75119255913801,-119.11623691343553,C,B,1
India,50,-125.23651151043047,84.56495606445262,B,106.98707216832166,-166.0609702274589,E,B,1
UK,33,158.38066563820556,197.01941170101446,D,-24.278189328377024,24.643921892439398,D,D,0
US,22,-180.91550506418358,-42.418384647979806,C,-32.43284763746516,-58.81633698300599,E,C,0
Germany,68,28.07177209259949,0.7131264720677697,C,203.22568089088784,-16.714808396296707,D,E,1
Other,24,-148.8365159870568,116.83541778733321,A,-10.571188042705515,-87.46492380847295,C,A,0
US,73,1.8711007171424827,28.69898719628139,D,384.9276988404961,-25.559575562378445,E,C,1
UK,50,-84.61696021981261,50.953559075476406,A,50.467933784892175,-75.28293955765497,E,C,0
China,24,62.35148642113534,29.46999457187725,D,-84.19659645901976,179.8888184712897,D,E,1
India,19,-53.97099198065174,101.5400664625981,C,-27.60429984105463,214.56928234853305,E,D,1
China,39,39.81190161981192,31.893245891897315,A,-14.252475121302446,-252.36605904898673,A,B,1
India,74,-33.2925854223369,45.545432086943556,A,89.61315431871832,117.34332109996042,A,E,1
US,76,-98.78486850171255,-69.73451949552812,E,-50.14289172559927,-35.688133700400925,A,A,1
Brazil,30,228.9192914312411,86.8555256565416,B,10.569987866016094,-33.41067711393882,B,A,0
China,77,-34.90281474809616,-90.33232844911943,B,123.4906406848677,14.191576919987071,A,B,0
UK,24,-146.08837607124764,55.59749533628815,D,98.54955361457894,21.66943203886434,E,B,0
Mexico,52,-32.09446937795127,-13.225815870704444,A,91.58401260209695,-90.18549571119723,B,E,0
India,65,9.326086135139237,-7.3861332360885195,C,-24.88784486648929,-25.49014588581377,A,E,0
Germany,52,-5.494797057120712,18.4319778439766,C,51.76718446826255,-30.842532087961562,C,D,1
Germany,75,-24.10252521450186,-45.03929898223921,C,-96.57868985990432,42.82689902388203,A,A,1
India,60,-19.060513663925423,-12.690385087472478,A,-57.89845126644564,31.053487099319106,E,C,0
Other,73,-81.58225814880589,-49.95595309764481,A,-124.8359283556536,-264.8515788004743,D,D,0
US,46,-27.76494369723083,-122.29120275824663,A,-55.988640726840686,41.60309541340466,A,C,0
Germany,35,-7.3965886231314375,10.587376926251975,B,58.11962143181584,61.38843033069048,B,C,0
US,67,35.26390173959573,128.71271699363217,E,0.9606368001315878,147.38558602815917,C,A,1
Germany,36,-4.232986059281998,52.30092548119431,D,-172.05891766976535,-49.01546021286967,D,B,0
China,34,-143.60310813966422,83.89147631769868,C,40.69376250471866,228.58882600603573,D,B,0
China,65,-134.06440725264446,71.16205097721327,B,122.06811787256362,-10.034804539498221,C,C,0
Germany,60,182.0822222047081,-100.82691287494279,A,59.01027516965007,-54.90032160890718,D,A,0
Other,62,114.63930904075532,47.53068655836474,A,-76.43178221733766,89.98782250447033,E,D,0
China,37,-1.761751609077773,-3.63401463304737,B,-77.11362344801398,167.6959050496907,A,D,0
China,21,-25.866550469821558,35.91724880476675,B,-2.2466242597392223,54.91749004265869,C,C,1
China,70,97.45901833002613,8.684856562977435,E,-37.16550052381402,-135.90959051101657,E,A,1
India,48,-54.31087696019867,-78.8464036778899,D,-55.144433518686576,41.35059141196545,E,A,1
US,62,65.58655128414036,-34.64819812027417,C,4.31012703210603,28.737855827501118,C,E,0
Brazil,67,30.0980840789063,37.562484024970274,B,167.95023951187284,53.720236044144166,A,C,1
Mexico,45,128.76121139715852,-34.98988116684959,B,14.610446963821142,22.527700063710792,A,A,1
India,73,-161.3471923973361,-149.1481946511807,D,18.461563360134186,46.05289159505535,E,C,0
Mexico,42,74.77209550311647,-74.92174194093631,A,-64.03521033933171,169.37457786416385,C,B,0
US,38,-49.72755124012821,-42.61616011538977,D,-13.009705421129599,8.142955751322855,E,C,0
Germany,49,55.28836900383951,106.08226420682084,A,75.36032956931,-3.851937492773355,E,E,1
Brazil,21,-155.30899255171212,70.72219243509747,D,-41.04548127938571,90.93119025453117,A,C,1
Other,58,9.62717686881534,-77.16513040415397,D,-225.64564734542864,-72.69429704689568,E,D,1
Germany,49,149.84235981486697,50.476061486715665,B,251.777699385504,-39.246691042548015,E,C,1
US,69,-64.58563280458432,11.068656862538734,D,26.250891170862346,-43.01631696823541,A,B,0
US,75,-44.33322946318343,51.003017487799106,A,45.739474987889004,-11.377773708241257,D,B,0
Germany,34,-28.61428243673666,175.26947297927,A,65.20658380048289,-182.80959691264215,D,A,1
UK,36,-93.66932148853763,107.67319756382965,A,-180.6841907857027,183.01611106944085,E,B,1
Mexico,62,-47.85875971954194,29.368858012948625,B,149.71427402684986,-34.33691431264109,C,E,0
Brazil,52,40.62563403204182,46.95162119934729,C,-26.16168651012219,79.82229698438583,B,B,1
Germany,40,-178.24922866993631,-115.16310112748738,D,112.631631263878,95.87447227180218,A,A,1
India,53,0.9286661551959629,-204.4998636244114,A,50.731775805520385,-40.25864805144298,A,E,1
Brazil,40,-74.3772914697894,-41.81859412820339,A,44.02253896980102,107.05591592014163,D,A,1
China,58,180.30090407139718,60.3165670303918,B,304.35548205334493,-33.70736972929965,D,C,0
Mexico,30,118.95098782766864,181.6874322435961,C,-110.90135190781241,-22.64196649870975,A,E,0
Other,47,115.54892127740712,-128.01842462913163,D,66.44644303229545,-110.76543777426141,B,A,0
Brazil,48,79.01065379045916,-182.73075940245815,C,31.520269262227046,-141.05202752918805,C,C,1
Other,62,-11.507923494305516,167.18473110980537,D,89.79014684817315,70.14673550931148,A,E,0
India,74,7.5127905673809465,87.82497107085754,B,13.339955403475676,-116.75028076766556,E,E,1
Brazil,40,1.5720545555199295,216.37495716990122,E,14.746690172382676,126.6221350094911,B,C,1
Other,51,3.5586249779356467,-201.08616503526727,D,85.34327331716081,67.9904022344904,D,B,1
US,67,-8.967517801878703,-127.60858064831473,A,27.59395036049054,-135.90019193043779,D,B,1
China,60,-15.202132954033235,-8.275844057090746,E,-110.14801070987036,-46.88838089958981,B,E,0
Germany,73,74.97813130937053,121.73106946239575,D,-176.63580079072082,-20.817661836551896,E,E,0
Mexico,19,135.18132920848248,-31.29391156113379,D,5.767537565862324,82.82567026184265,A,D,1
Germany,70,133.43145548775337,47.42503268450854,C,-21.297655283009355,-130.94588806453262,E,B,1
India,71,105.92642783701183,-72.08573536604149,D,8.851296180885084,-5.106355440250349,C,C,0
UK,54,1.7990138184745306,-59.939691548740825,C,57.046812412541804,160.7114501248199,D,E,1
Germany,51,67.2107636649257,15.926042334938401,C,13.833384555975444,-169.99791549099407,C,E,0
Brazil,31,157.50539244385348,20.555620709059514,D,-85.963794360031,49.930698496108796,C,B,1
Germany,23,-9.609084105495104,-158.8820190249454,C,39.020753402760874,-128.21429734417285,B,C,1
Other,21,-23.88081794395283,-10.332955858132953,D,-7.259101376949623,52.40769182748765,C,E,0
US,38,-187.28214871962564,-69.28124106893871,D,-303.97736293651406,-27.866623370980136,C,C,0
Brazil,71,-54.686234541161696,-142.39026275824017,C,85.53201083380218,-102.82496168993553,C,B,0
Other,77,-35.40910293467962,-77.27069538438549,E,-102.06631539259854,86.69666694978221,C,B,1
UK,63,-9.849801139651703,-84.92015135595416,D,-122.8778891012066,69.70421634493017,D,B,1
Mexico,50,13.322843717170594,-29.679072644713273,A,25.801501059773823,66.07580730937586,A,A,0
Brazil,77,-71.42168751034703,-88.76172338083529,C,64.6451744338317,48.06910360201607,C,B,0
