anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
98,E,19.81887016670981,-2.6358401554447726,A,-101.90813520214981,E,B,-101.61729597095703,-81.62910537283665,B,56.545667721545975,-57.862450069572866,A,-39.886417086446876,C,D,111.66557696952488,1
79,A,39.146328036947374,-54.087021605760064,E,-114.93088641414136,A,E,-74.53826983194863,-197.04101338937613,E,-106.92348176721896,90.11888525973065,A,127.46998488250867,B,C,-39.06271618117442,1
32,A,144.46297832108812,75.75158452553647,C,24.99949317728731,A,D,49.2334635903705,-29.947514009801463,A,13.798316050848522,-31.05631612266398,C,-104.79697387848252,E,A,240.58278141268067,0
98,E,-57.98213744144435,-76.68531957530485,E,-144.35898622981506,E,D,-87.853638041518,9.816184672353407,C,31.10316123941678,20.036171626170372,B,275.4340780131446,E,C,-219.0506981840898,0
36,A,6.514370039267284,0.5797167223826596,A,-161.5901921267405,D,C,-20.21111740041058,-110.94913766187106,D,12.75755642432925,-11.467877916250458,E,-88.96792490177404,A,C,-107.0682121293012,1
87,D,150.40801313058248,40.10341179870445,C,-109.82510264447436,D,B,-61.9251088637785,71.913587807474,A,-39.961334306879664,-42.283822351742174,D,-53.96571284488362,A,A,-34.138879008574975,0
99,D,-16.437234346549072,-1.648585466186775,B,103.63922455381358,A,C,-76.73396589395458,42.79658474763258,C,35.18300066646196,-170.8134487853346,B,4.892723586144494,D,B,-25.834755948286027,0
97,B,-41.52398522005575,-104.99317419868834,B,-27.545066032069133,E,E,-68.45263207953923,73.29681562638368,A,49.89698315423502,-48.213952541777,C,-63.875517428171634,D,D,-26.17162928885245,1
26,A,-139.0792556563216,28.778873348716022,E,59.696359972691745,B,C,200.21240438570996,-89.32130320472314,E,-83.22141895970574,168.97558134749582,C,-25.25278413630942,A,E,149.6262735644044,1
67,C,52.87621772682465,-24.092719829528473,C,-12.094547363667358,C,D,155.8994077298919,5.744422150557596,C,72.77471874900829,-94.79920788686222,B,-102.12183563994941,A,C,-37.06147210704928,0
36,A,-28.394004248083654,88.52949400856318,E,-55.353279604571526,E,D,-93.9957506982106,-125.46257337900582,C,238.0902433538731,99.32235987680494,B,56.76395976250489,B,B,11.556823327229644,1
51,C,-20.375122772297853,-99.57936997220365,A,154.56001984652454,E,B,-22.54729964263533,-60.64286308821626,A,-22.542102333168433,35.41152644529997,C,-4.888511336631083,C,C,-218.55871575399243,0
82,B,74.93835767516482,-136.03396525273055,B,39.010108136167,D,A,-23.56368890880451,109.61370066226203,E,233.66699369508007,-95.06662351965053,E,123.71463201112694,A,E,-36.09292117006498,1
91,B,144.45304227381004,126.01618249415294,E,24.320466112100736,A,B,5.182847089166547,90.76093562725906,E,70.8895181404486,-1.781755074278326,D,-120.74203888833652,D,B,117.24365715181825,1
60,A,-100.48875036171394,-20.773690942450624,A,-119.04294457183369,B,B,41.128513318698715,-37.257983044799325,C,-157.53994145955141,101.50045150187881,E,-49.53767828732566,D,D,-85.99343092281542,0
26,A,8.618707148591827,-20.499313774315674,A,-3.6312675874722062,B,C,107.66733346008579,139.9893092098729,B,43.65980289397019,-82.5527067266423,B,-44.86918966924903,E,B,42.17059934550042,0
56,A,-64.30178890505012,126.61781141884856,B,-77.80919903766979,D,D,12.689466216834486,-95.01715025866999,D,30.49427643266951,-110.54035068907599,A,-263.46259154415657,A,E,-24.834835096107696,1
78,C,-34.42802128332369,25.078654032782964,C,-3.3770164983920936,C,D,106.48194513784792,13.507178259355413,B,24.25690586442259,82.1801940088934,A,16.332053976446936,D,E,28.55536357533655,1
45,B,55.13190100959684,-62.13933942239343,A,-47.15094619648191,C,A,-162.3855165650256,-308.8728536767583,D,5.94275330540773,-38.99714835912451,E,18.123529122231513,E,A,-164.19933376440778,1
52,B,-129.12438158051737,-15.601055102190331,E,116.88198949688109,A,C,165.94306561224127,-46.80469327630617,D,104.34717163897433,-20.70249204507673,C,175.12609243503343,C,C,43.51673003682712,1
70,C,26.491175280738886,22.156368268595326,A,-48.52204814045994,E,D,51.20778021401124,-2.0620474877341217,E,-28.222332716420507,-94.4906867074491,E,98.89885001932872,E,C,-64.27472160960825,0
35,C,-62.2072517743567,-64.3413094556328,B,-280.7099007479882,B,E,111.29143247496967,2.8113557052379923,E,145.9547644753124,-134.74919501791194,A,98.85310695961536,E,D,-10.534352480462735,0
83,D,178.12903183065075,12.94361921940133,C,60.43425011796079,C,B,88.69921669753353,-23.111821305032883,B,-4.580344128968481,-28.076077964456548,A,77.31550873800649,B,D,-175.0444408770677,1
36,C,171.82225151620145,66.82224501540153,D,-22.994131719261425,C,A,-15.253984286717708,69.85786998924142,B,71.5671105300252,20.169741356057045,E,2.507116611337148,C,D,-131.91639320491277,0
50,D,-189.12160810196198,43.89345444912472,E,87.52313896956856,B,B,-16.33829319922522,24.27829278791272,B,-152.36321149438137,20.9230328285014,B,-82.25487236511178,E,C,-27.64066145955692,1
53,C,181.6069413037274,-58.88499420167064,D,-114.9911821030986,B,E,155.0622066026031,-23.914082389952007,C,65.02598164432354,120.63609650506764,B,-7.880758970876032,A,B,37.39511587231333,1
46,D,40.67252168353674,38.76154681870841,E,60.043160730510095,B,B,27.95695301306894,-55.20281072539578,E,102.71707592743526,202.51641154718985,C,140.57122801696582,C,D,-54.10714785072047,0
63,C,-41.12918451096781,31.594349944769558,B,-5.543866413416399,A,C,17.762256386675652,-64.28368420254046,A,69.44987293860417,92.082228009005,B,-12.793454255055092,E,E,-170.99329354673,1
64,B,-15.099032331278913,-26.17943764782289,A,47.98723984514749,A,C,36.79390990856277,128.76194699593017,E,-2.0253167021680225,-121.63143516677013,E,-115.99791106742092,D,D,88.34668274078504,0
82,D,71.11330555198197,66.77580556014645,C,-99.68088964198193,E,D,-80.88011966599979,-65.57771822581273,B,92.62772246136893,103.09655306081484,A,52.03453445000466,B,D,-56.51477630533637,0
76,B,76.8990546740296,17.31353001464722,C,0.4975015196394696,D,B,113.02797184199014,44.449918960107546,D,15.252880764550229,-26.80145349371778,A,19.97557751295744,D,B,-127.82925076127161,1
80,D,31.595979302747896,131.32842235117593,E,40.41587007509839,D,D,102.05096409907533,-15.950992389640199,B,-58.144967263045665,-40.73727115897044,D,89.06364376149605,B,A,-109.15675974119769,0
86,B,-63.97777293269886,-116.55662765179903,B,56.503548787475125,C,D,-46.503145979881715,-30.81648293478404,E,-57.12718730391254,117.38517422175418,D,-154.56789179446247,A,A,152.20435930127582,0
32,C,122.62598069901954,-81.84769680625914,C,93.22745368410463,A,D,34.9666758794994,-20.309691818566222,B,-31.31650726189548,-282.10309370209023,A,-235.52671299182828,A,D,91.61376117191577,0
97,A,-31.652510972710495,-156.006603505164,E,-140.2436424176418,D,B,47.50000559743698,-105.32809549552078,D,-52.45475447441266,-69.34242966716174,E,-79.24713159385315,C,D,-120.7091363530768,0
97,A,161.1176963709626,160.83581209331305,E,-61.250220721248525,E,E,-41.09264812159235,-22.78538409379646,B,35.46155964522545,-60.43130138346068,A,-108.51332015981909,B,D,-89.29554534823086,0
55,D,1.9108027989494534,-107.23053432233046,D,53.297750715872404,B,C,121.4926053114333,-35.96543539347673,C,-106.52192683108213,-200.9745741936496,A,-4.41819412483653,D,E,-13.038995609939551,0
54,D,58.32339311728361,-30.66045434003301,C,-12.265771581596805,D,C,-44.17951183521439,44.375709500379244,A,13.003503041758243,67.40138658128431,C,58.981154113184765,C,B,133.20120031442514,0
27,A,91.66371879351296,140.5779000849252,A,-60.15126749670483,E,D,-26.96489236582743,-139.65683242844395,B,11.23838760633286,69.73110652809108,C,68.01724041411403,A,C,-11.783604170343983,1
35,A,-89.71349857777096,77.25533603912216,D,-68.13044057645955,B,B,22.139574482410936,66.51657765054982,E,47.72484344534574,-14.229298645671756,C,22.560514462843077,A,C,75.52392691992102,0
78,E,4.467280162626488,-21.287873644370034,A,-77.99123673147753,B,B,-45.20933665484104,-96.26052514918364,A,-110.94394039846556,26.229489764165486,A,18.293438153462724,E,E,102.99188062595015,0
64,A,24.018855770950438,61.167111588921884,E,18.87900896159107,B,C,-31.592503844803648,104.47270540609068,E,-26.08247944529255,136.04332822738527,A,104.91659304763891,C,B,32.87297548387001,1
76,C,-73.68964060712969,-67.52929861532748,A,-6.837916216113217,C,D,132.27645192648865,-166.67858205540847,C,70.3204138953484,46.72425498425859,B,6.830856419635063,D,B,142.16210279378595,1
57,C,91.48474949284872,-15.522147543309735,A,37.099055209404256,D,B,-104.37831680041899,14.484729976679638,A,274.9929093576248,24.81822239534361,E,-95.75275477299493,A,A,68.71302332933362,0
62,C,-62.83221306679355,-14.638872860000681,B,-30.118226403676417,C,A,18.769249227682984,-18.41875098655943,A,14.085669762200602,-5.162972771808722,A,-103.91245967269181,D,B,25.963107467432895,0
20,C,-2.4905832997010893,-38.814798368790356,B,21.29015408102069,D,B,50.49428892007649,-82.87721708733862,A,-24.54000636387516,86.7091173501927,B,33.327823209298295,C,A,-61.75310025748074,1
87,B,-274.67508959364466,82.06506223230544,C,121.44404401258424,C,D,-48.209306136865514,-72.36550146282818,A,17.78643806757374,-117.44824501906099,D,-88.92987404868508,C,B,22.57854184907,1
38,B,61.35900887228518,55.988330456471026,C,-34.02474590473932,D,E,-78.98804829345123,-38.56876969680478,B,-166.77099267555303,119.09259498453584,C,83.70301661578648,D,D,-125.41018278693699,1
33,D,-65.80628564559706,3.39432720825978,C,-51.02267191735525,B,A,-15.110280244753223,129.19604117046944,A,-113.0568764254765,62.060611667729084,D,-42.54883676536315,D,B,-190.46816125366698,1
39,C,-62.94918328270293,-45.00584352559682,B,32.32514912339134,D,C,-211.43575954074737,77.95002375465843,E,-13.058970173839915,17.68031809386693,E,-66.09274901901713,E,E,-10.325935823806704,1
35,B,102.17051592270427,-12.081928837429706,D,-48.06352778012948,B,C,104.76475681988022,241.37404422383204,B,-88.65497820174834,-24.376282951318583,B,-128.2057692267539,C,E,-126.92289427680947,0
28,A,123.03960944519822,142.6620137545442,B,64.94908936157864,D,A,123.65690401992,42.41158490004645,A,-101.43746545916976,-28.66467123327947,E,-76.00406255043673,C,A,115.60438392810288,0
81,D,36.610285139234854,41.30432065428243,B,54.779535383569154,A,E,122.29021276991617,61.66107366758503,A,-188.18228218060443,65.96289900832775,C,-68.75725826186401,E,D,59.34867645868489,1
83,E,-63.08659273262111,-6.159445724952552,D,71.71733352602342,B,C,2.6816220269715494,-194.57854203572083,B,-1.8979604905481406,-35.641903614413714,A,2.995421560605913,B,B,11.96341913298095,0
68,B,181.40765036069274,90.3555575970141,E,50.41348558115371,B,D,-84.6658766815874,-148.59051323283092,C,159.64319265506674,-46.952635350319,E,-135.22923803246056,B,C,35.18228100807248,0
24,B,132.1737250048586,-45.61842110253317,B,37.15230819574487,D,E,-183.98889743035224,67.71966776197382,E,-110.12852079183872,-121.47387081432792,C,-75.39384516440148,E,C,-21.797679052344428,1
40,A,-12.764942845059979,-25.207781285846526,D,-30.348119454896246,C,B,-63.95472801122296,122.54332023785162,B,159.3974865382801,49.988930050058244,B,-17.630357322356062,C,B,35.173627669629596,1
33,B,55.785264667752344,-88.44778536404725,B,187.7231128053862,C,D,-71.67716790097765,-85.7626904525007,D,106.44480519261185,-20.5147535948075,D,-37.593490458524364,B,A,110.86211784872499,0
76,A,-77.05187158810554,95.88558983173525,B,-98.25704219792696,D,D,-49.42581630875378,-151.39671010847835,C,23.4778141561824,-90.9650136213438,C,-208.1503006399307,D,C,-57.094924342355355,1
67,E,42.194857962556775,-42.32080078279119,D,102.22345352795799,D,D,224.0369257607333,-115.79531396363171,E,-51.33252816576665,130.5307706196765,C,22.996798368154575,E,C,40.783564913629235,0
89,D,-59.204720660564824,-142.68759803176633,A,-53.81509883660003,B,D,-46.9566432115879,116.48553804529931,E,-53.79444992012551,-10.558549214363275,E,49.9735835179794,B,E,111.7211318619149,1
19,C,60.04707357055479,19.461127622212828,C,77.88629781431618,D,E,-8.820735004743414,54.26447121972448,B,-40.901177004503054,-136.85871076861338,B,29.66600734863058,D,A,-160.28972854733462,0
85,E,-66.24168362721545,62.170283236869864,B,57.54361167660581,B,C,-123.0640515994843,-76.09406641839752,A,101.09362191529505,-226.35472952737135,E,-55.20733922123636,E,B,-63.6407123506712,1
86,C,-92.87780355030361,128.17763013624997,D,164.797545108532,C,C,-13.885369175024525,27.736473824194775,B,11.77816152004076,40.01614878663278,A,-187.8906426750209,A,C,177.55965082520632,0
68,E,3.6192057924298955,-121.19958602089109,B,-108.36487931657845,B,C,4.01029577774968,24.837286698995356,D,-2.3332867596596962,185.7381110382944,D,100.6528821076185,E,C,-3.8650936535788474,0
99,D,-106.0630064260067,-139.21439612921696,B,-209.50128298490887,B,B,78.37406737554983,-24.41824247530913,E,-211.0291377208732,135.43969428247053,A,-34.29144242531029,D,A,-69.58881268450163,0
54,A,-87.63403553941897,90.46512550916805,D,21.923061912621417,C,D,-137.55367121184025,-152.23448608638824,B,16.170446091170984,-4.312121106154365,C,2.106156742080881,E,B,-84.48508995644602,1
95,B,-16.597776972750466,12.309973931575122,E,-18.066952750258977,B,B,122.12955707645929,-261.4540658042233,C,-1.2859714307269676,-30.885629109924274,E,-96.31394504853267,A,C,-21.309182919599493,0
95,C,-111.815609904008,61.00181787627853,E,-138.39266597707908,C,D,-23.748375386388027,50.470362664535294,E,91.98946753660908,-28.427519274574394,E,-149.8441906452085,B,E,-52.2044781014259,0
34,C,63.69168537724813,10.317023997457722,C,-75.28557405852175,D,A,-22.913390561770054,20.336870541892885,E,143.92127178013166,166.79130301181527,D,-251.3624200086789,A,B,-32.20720387238683,0
92,C,24.753343754394393,-223.92740409167519,D,-56.97843570270037,D,D,-52.20503457034707,-14.362052076921735,A,-153.5182384644588,7.943213325804158,A,-50.69012994037858,B,D,126.59457618350771,1
30,E,-105.53137765023916,30.37619302404524,D,-38.744307600914034,C,C,6.402771061150981,-12.83116718890575,A,-83.14236562421186,-3.368079239963806,A,20.459313275973834,E,D,-57.21449660887781,1
96,D,-25.928506736762785,24.014208536955543,E,-34.029050620787125,A,E,-76.77639930132983,-89.16928412871134,C,-23.112697841780385,-1.6592434446952304,C,56.521783740717716,E,B,-59.61081114720594,0
47,E,8.94341622353068,110.08143617983875,C,-64.19953364272241,E,A,66.31554094271588,62.40012123276888,E,13.116100939162672,-168.22631724097272,E,84.39042843035992,E,A,83.91551481114074,0
49,A,-169.70868023263583,115.99355598457383,E,-135.0714752114416,D,B,33.437400624647104,-4.808239141534993,C,28.580835314823805,4.892982039205671,C,23.498412453305363,B,B,-208.4305872558415,1
57,C,140.4065178468663,120.30131606285283,A,-71.11803067872792,A,E,-11.670113838471053,-13.164153415948121,B,108.26368770988542,-50.29987652152864,D,-222.899348372091,E,A,94.11105189643663,1
61,C,-72.1030332677351,-5.717416167874906,C,133.37017233525924,A,E,-0.4225645613730492,-27.960600493854088,A,20.685899201129725,230.50053103901183,C,37.78809185694685,B,C,-60.83971502375876,1
30,C,-107.17373007335947,120.00504808408512,C,-32.418652670220375,A,E,57.15719858548891,-28.225339985934156,D,-50.03419931636596,-31.772667481615436,C,-21.631093535730557,C,B,-1.65641190778118,1
43,A,-119.02043637056543,104.60617209226363,D,-122.59992107180295,E,C,16.04593699753846,110.44953890282969,C,-76.36121883139651,-9.78015195886238,B,-9.628442427796156,E,C,11.682118661371547,0
55,B,-16.43604158693495,-106.34988342317102,A,98.60191598758298,E,E,89.22819588242315,-178.77118799937705,A,-45.00549389958996,20.0271457252388,C,67.21217203268313,E,D,-84.55206406565762,1
62,D,-223.16659345594334,81.69512363779309,D,-88.19745827656881,A,C,29.126582762934216,79.58679712976028,B,32.787311552494266,54.12782176772456,E,-32.8861030180185,E,B,228.45234971021523,0
49,C,-79.75582168782547,-99.67676392946028,E,12.230338672227171,E,D,-30.34662375995595,107.71048308982137,A,51.60773883326779,-92.67777835568134,B,-135.9868563351596,B,C,-177.76505994030543,1
47,B,3.6987926694108415,-35.36027919236867,A,-84.00453426363399,E,B,-272.2081753249662,-138.95249791116953,C,-4.325891696811953,-72.44345746693087,E,154.3505422778566,C,A,58.377557624007906,0
26,A,-178.46914831292702,68.59468580876762,A,-149.89138461925498,E,B,-90.92593897675452,193.60647751232648,C,120.55807452640266,-13.333720424456455,A,-103.23225661640676,A,B,-0.8220830342466114,0
73,B,-39.885984941976965,-35.91781593153047,C,-8.802070674592388,A,A,-40.196803246858295,65.36014233024419,C,286.12868487537884,24.228840315475264,B,-23.778315681920205,A,A,29.622939890451487,1
40,E,-163.35834282131734,-60.65079321263988,A,-84.6809657324235,B,E,25.501327652541622,78.75664237102978,D,-227.31066974062867,-190.58749140805463,C,-92.27091683145451,E,E,-23.607625510766095,1
20,E,68.53874519073076,40.06544266354937,A,28.659424337258137,B,D,61.678094699783614,-28.43765851253212,B,121.32327122332045,149.67864658109696,A,-101.84957692468659,D,C,64.21803519812056,1
86,C,49.72285788905769,51.14196392035256,D,-158.98919387047417,B,B,-46.42137273664695,11.921239185790897,B,23.02792127089686,-17.061969642375193,B,-26.713242790409396,A,E,-35.73912821099223,1
95,C,-79.78204136461811,-5.798214122590407,D,-57.57809099202361,E,C,-26.06090811698033,91.18790372716029,E,-88.71780883327321,18.165462559444062,D,-67.69301958056121,A,B,-32.23019984075602,0
36,A,80.18857854425278,224.16934549433773,A,79.92128987169353,D,A,-81.97469886523797,137.15204325729894,E,111.77320819842839,-168.82114950518513,E,172.6177405770513,A,A,-61.35769843974265,0
73,E,53.79371196566578,10.905540110771387,D,-149.99157632320643,A,E,133.49121794692638,-31.90654617530644,A,80.43017239612458,108.30446955088664,E,60.396003301270994,C,B,-213.22430299966456,1
80,C,-84.47037905554625,-51.76571927986801,C,168.07794804567203,D,C,202.59749946756648,-127.55503014686333,A,-22.877217501255743,82.60230478324267,C,-37.38358956760571,A,D,51.63294097401463,1
35,D,151.6669302328268,-9.172360377134778,C,-106.32846659217745,E,D,-156.30018574257346,-7.774222196341476,A,-17.486864413176438,-1.4847646567917792,D,-48.0597082885803,A,B,68.12659885451708,0
