civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,C,34.07766571139823,A,C,-54.19896385203573,B,113.8283379012355,-150.50037816214274,E,-134.2484348488463,D,0
Married,A,-84.56519507184407,B,B,68.49884462841324,D,21.221845791240295,-42.0951259798475,A,49.707122342371065,B,0
Divorced,B,-45.40940993828661,C,B,-29.339493734741556,E,-115.66699362863622,4.994423110325807,E,143.6471403121563,C,0
Widowed,C,-42.97599803695858,D,A,-101.85567243804934,D,1.7348859080812487,50.18663190148946,C,71.28575989918005,A,0
Single,B,-18.1942992394185,E,A,33.272019266219246,A,23.12017176726828,-80.06070386453501,A,44.87018488998433,C,1
Married,B,214.21222119271584,A,B,-21.212426306388696,B,18.557286166472906,-210.17158613000842,A,54.44240211097956,A,0
Divorced,B,-148.71209510738774,D,A,91.55964432869659,C,-6.945342206951609,137.75951367776588,D,155.00490988036117,E,1
Married,B,4.411086823222921,A,D,64.77774631266237,E,-16.364600757663858,-21.42272220324276,E,-97.49408219575022,E,1
Divorced,E,44.8611245314885,A,B,-121.4012952276492,A,-128.26475428985958,298.4644929451874,D,-198.5645967306272,D,0
Single,B,199.13108007118046,A,C,-76.03912813520847,D,-30.62452141771219,2.2347006357910324,B,51.8834861785791,A,1
Single,C,105.35504692730188,A,C,-32.57063410329544,B,137.776408855234,-95.39953411818983,B,-22.193734911135106,E,0
Single,D,63.22638954775934,E,C,46.90153825176765,B,-122.29642427606444,99.27691938841782,A,-44.115266043897655,A,1
Divorced,A,-152.02324539097458,B,E,-14.910544625593172,C,-59.743274358983015,62.25352949477326,A,-59.25631515931127,D,0
Divorced,C,-106.27501405165427,E,E,-3.6415568453492324,A,-129.6167648982487,49.65878124192861,E,-23.048557361536158,C,1
Single,A,-130.71359188839725,C,C,-28.281094006151424,A,-78.19099371862698,19.727889087962005,D,-140.28427423994955,E,0
Married,A,-23.628537025754564,B,E,53.56189138377412,D,63.722175407750555,77.06125685159786,D,49.95225279935773,B,1
Divorced,A,92.74548168268298,E,C,54.0837594924357,D,117.00015720243135,-85.80441130481002,B,6.114828117044087,C,0
Single,E,-129.96613509874695,D,B,-1.379889254677184,D,9.548074367587677,-73.58924766191289,E,-86.5109155712576,B,1
Divorced,A,54.89790206670775,E,D,27.144330501047097,E,58.936932678418195,-92.698058238153,D,58.450769788039615,E,0
Married,E,-65.06450560320435,B,E,-172.03552592591618,A,88.42518359435395,-133.2453597951494,A,137.76702765122604,C,1
Widowed,A,-41.0473758877162,D,D,11.151591106801865,A,174.8104787789188,272.13318569591263,B,79.39662887512037,E,1
Single,D,153.5307123462257,B,C,26.367014922138623,A,104.2620443735972,-27.868042097583146,A,-76.81618224957377,C,1
Widowed,A,-99.83832389097832,B,E,-20.35431348123808,A,33.54072960702049,-37.06733355457149,B,216.07602490342225,D,1
Single,B,-116.73801464230384,A,A,-11.489932284174136,C,47.67383309020788,95.7064815977807,C,-139.22738928137287,D,1
Single,B,53.79650194113812,B,A,114.15930298631648,D,97.13106236849731,-25.50846671731407,B,-94.68681409635495,B,0
Single,B,-50.09040234108898,A,A,-135.12953132434896,A,187.18253266599822,-128.6780602047494,A,12.257134268317948,D,1
Married,E,-118.69114127286792,A,D,-61.008674090200756,E,103.29334677255473,-47.18234328751703,C,114.44346879434416,A,1
Single,C,12.712360898523675,D,D,81.91588962441274,B,-134.92371923192644,122.73624005999014,B,101.0139696125256,C,0
Single,A,-4.423967579772456,E,B,-51.06878708652567,A,40.081463799996115,50.940667436726464,C,-61.50609629627435,D,1
Widowed,A,-111.5284912480116,B,A,54.6770222925993,B,19.583047362557878,66.45215964847044,E,35.28323174241684,E,1
Widowed,D,-21.379979411422543,B,C,-51.3678174793856,D,90.91673315152246,-4.837313721605493,B,-22.69730053177064,D,0
Single,B,2.988084537986074,E,B,-45.55098786567616,E,51.066793433807355,50.510768229533696,A,-38.19506668109686,B,1
Divorced,A,-30.12537255661772,D,B,123.6021605465106,C,68.53537959746868,-84.54270899190402,D,75.69374848663185,E,0
Married,B,-23.657565507290705,B,C,45.874086545001575,A,-1.4626754042578782,20.22701733974539,A,-146.99074166495356,B,1
Widowed,A,-149.09901968381612,C,E,99.44934602379006,B,-190.98098807420865,130.04547578901708,B,114.93017814278141,E,0
Divorced,B,-156.10438583321042,C,D,-32.579755332804304,D,139.72233684007207,49.32359588008589,E,-142.31233129916822,B,0
Single,C,-81.05217340350069,D,E,31.608348181101814,C,-8.044554306423978,14.09345785773512,C,159.18298820388122,A,1
Widowed,D,-156.89561286655362,E,B,17.856256685183507,C,-98.0430838919966,-27.067856646126792,E,-190.69248129168852,E,1
Single,D,117.02128631553983,B,A,10.586076537481276,B,256.15027527682713,-102.6410498380653,B,-101.7597143685452,E,1
Divorced,D,83.23231856998841,A,E,23.600249261233834,B,78.72227754749052,80.36995573406148,E,12.784238556416714,B,0
Widowed,E,50.62663642547322,E,C,-124.61917619702017,E,-182.0478063398275,-306.02721801322645,C,27.634434402706372,C,0
Widowed,D,-21.123195305163826,C,B,-59.11171903047008,A,155.9943520247339,-195.1670843359302,B,0.10194340762191272,C,1
Widowed,B,-222.63526597246593,E,D,23.08018810443192,B,-344.1038910421643,4.375875533943547,C,-3.81377987273068,C,1
Single,E,75.02839576001774,E,E,116.45932002416997,C,-71.84758253820578,-152.5257096893236,A,-66.9783332599655,C,0
Single,B,106.34534837271468,D,E,-27.304993049595062,D,0.43419126600304087,-31.407638006628602,E,127.07498628544518,E,1
Divorced,E,6.583741498579269,D,B,159.06200032083163,A,-202.25225215911888,95.83932637838953,E,-54.37653772937521,C,0
Single,C,69.12950504178731,E,E,-22.240673171692553,E,80.86242904304964,-31.985392617334757,C,15.930876758302176,E,0
Married,C,-5.7228131011557,C,A,-102.69310934433433,D,43.40249589648353,-75.43346155852423,B,89.47087832353208,A,0
Divorced,A,-15.3597030218761,D,E,48.90441083236278,D,-119.22373002816913,-139.3263075073478,B,-54.22808562039495,C,1
Widowed,C,24.041822302803073,D,A,-152.15085802392014,D,242.8763378706352,-50.59785744300903,C,-37.30674075656681,D,1
Married,B,-194.76005511900667,D,A,29.941670973505836,C,-72.63266273432293,-2.495594485489249,B,-168.27251032320927,D,0
Single,A,-94.33000562116429,B,D,127.90687852875129,A,91.32281397161216,90.1765970490344,B,37.51463795629867,A,0
Single,B,-65.606377238965,A,C,52.151832905190176,B,129.4160473937595,-37.254055517739445,A,-158.30636504048402,D,1
Single,A,-0.6093413030589653,D,B,160.08094371519442,D,-37.24681136948379,-11.96589507289733,D,117.2439883068495,A,0
Single,B,70.91734161268755,C,C,78.41448171114037,D,-20.293502656620728,-39.381086311038565,B,114.02852210724244,D,1
Married,C,-9.0484198038553,E,B,-16.597568925807987,D,-36.92707734376218,-93.3928293865923,E,2.616519089629474,A,1
Married,C,-111.76986253040728,D,E,36.65260910307004,C,78.54983607729848,-97.51485132737426,E,-20.228574557252564,C,0
Married,C,0.8585938702467469,C,D,-0.1304171677870153,D,-46.16445848053907,-18.840932311493543,E,-38.05723977536514,B,1
Divorced,B,264.5799282872132,B,C,-95.25582719214847,E,-90.2338212160776,126.9059523895362,D,-107.61655813966064,A,1
Divorced,A,96.05224330540165,C,A,127.50900736931989,C,74.33627394113333,-232.09493891996948,E,48.39355571659096,A,0
Widowed,A,41.268556614661435,D,A,-201.4143670234568,B,-48.11490466284946,-20.282380195405235,B,42.30727738208424,C,0
Married,C,-0.8464756164697437,B,E,-64.38336858873632,A,-208.66294441625172,116.05913603624869,E,148.46977002099692,A,1
Married,E,-95.03948393494883,D,C,-54.645538165548125,C,-107.15902233627568,62.545174919745705,E,100.89463182781716,A,1
Widowed,C,34.56761603636225,C,E,45.896732786480854,A,96.79464553197538,-104.838601625611,A,-104.64126541246381,E,1
Single,B,82.42838497798806,A,B,93.8057289866504,D,11.4074028978731,161.76293370324893,A,-18.267190754483266,A,1
Widowed,A,251.99901817619573,B,D,180.035424923494,C,142.07819981802535,-18.975688486066293,A,81.20854143730152,B,1
Widowed,A,-143.7088320519513,D,B,-37.593952034916754,A,-16.222447925745094,161.917997054011,E,-104.30128472471847,E,1
Single,B,-163.8091110697999,E,D,91.62031983710865,C,102.54930508595494,278.905040415882,B,78.42837295047113,C,1
Single,E,-21.48418047658719,B,A,-25.206751878901557,A,-122.7446859401764,-34.76375943218484,E,-139.83843506445234,C,0
Married,E,8.064372038888083,B,E,87.0280421303935,B,-10.181173360672773,131.11877894153963,A,-74.84234296212186,E,1
Single,C,-54.091404206451784,C,B,-147.73467150330222,E,141.51670623834025,-62.8354321448831,B,41.31512889344165,E,1
Widowed,B,-70.24331002203762,D,E,59.124966090206854,A,-164.21088022093008,-48.12955697287944,C,244.29977087056835,D,0
Widowed,D,103.67866216621849,D,E,130.16006498016927,A,62.93701238509715,-70.01683300347713,C,-71.72392804599687,A,0
Widowed,C,-52.15262504535484,E,E,47.38799160335635,A,2.9639551766123793,4.830409231263159,E,187.15769797019868,E,0
Married,C,-84.9495637262222,D,A,-110.25966104402049,D,80.5197055113925,104.94809928758878,B,18.99956171230289,E,0
Single,B,158.31698755605956,C,D,252.3370247036461,A,-22.267227653520592,-3.7896764164239647,A,-190.37167885039165,B,0
Married,B,-99.39930286295022,C,B,48.935825647355244,C,-50.61853053459717,-91.20179495005817,B,-50.74327550773688,A,0
Divorced,E,-132.0621986152172,A,D,114.82801674410976,B,-157.16974026326628,27.77970403020611,C,-102.67430439891405,A,0
Single,A,105.82130615842027,D,B,164.43855026532543,E,26.175757959886326,-19.241501524184514,B,7.701134178738851,E,0
Widowed,E,12.93051232462878,C,B,211.68648748974843,E,-194.24534167970108,-17.35626423821853,E,-115.6218621114569,B,1
Divorced,D,56.39444107671374,C,D,-164.4850976913808,A,302.37811749978147,80.47708846906283,E,-181.95743092545305,D,1
Single,E,115.87652940814993,E,A,181.75981266458808,B,-35.66374845923567,-122.48709967951355,C,-38.84784423392303,D,0
Widowed,B,-17.724649630162162,A,A,-115.9096039143402,E,-41.14507807096846,134.0071002256693,A,9.342406090157551,B,0
Married,E,-37.77533609445492,A,A,184.05914648143326,D,-78.22170523741677,-87.39962504473907,A,13.379184795797523,C,0
Widowed,A,-187.5423323893066,E,B,-66.43575411864013,D,-43.51750725706708,-83.42016396503328,B,-15.644172779635268,A,1
Married,D,-30.24068320465861,D,E,20.457608042566388,C,-80.12839774381263,-8.302285169501253,B,85.04018459630721,D,0
Single,B,66.35940144551546,B,C,-97.02780985352013,B,84.14008420166572,213.22997048208282,B,-153.74441283310222,C,0
Married,A,102.89781583597946,A,B,144.84883604644236,C,-11.15905348615093,56.42365296890354,D,141.42979081403928,D,1
Single,E,-8.83767591710137,E,C,-69.96692905414157,B,59.65594037175342,224.71804292356558,A,160.34736297534803,B,0
Single,B,-21.697329558208065,C,E,-73.53489121113184,E,-77.9492523751082,-90.25283752482359,B,-113.09008351931212,A,1
Divorced,E,124.31756522936033,E,B,128.39216291602585,C,104.49699040095888,225.45100003253648,B,27.68481541658751,B,1
Married,C,120.96757944142608,A,C,122.26570036063158,B,44.50481499084841,-17.61025625961676,C,104.85708925714773,E,0
Widowed,A,-103.11075998612796,A,E,171.2593248204926,C,164.71464231319777,-55.764014152184636,D,-52.291399119681216,E,0
Single,E,-18.63079944416553,D,C,16.916945478959704,A,71.90828591556644,43.985605827300034,D,48.85957515487967,E,1
Divorced,B,-85.38166201193074,C,B,-47.39633129732035,D,19.445521672195607,10.58854349857682,E,-12.692548773921352,C,0
Divorced,A,93.427505256296,C,B,-62.50427230484617,B,-221.98889099289238,129.44942014147398,B,21.8428560712211,C,1
Widowed,A,44.81677373990788,B,D,20.07676086862468,D,37.80412069870297,-28.580692812036656,A,-94.42250136403734,D,0
Widowed,E,40.3020086468694,E,B,-31.239561126295794,A,194.5224617127169,73.71340110919532,A,-151.45931150200778,E,1
Divorced,E,-16.50371859215817,E,C,150.50854859011235,D,92.99835928879519,-70.81201413238057,E,-27.5448740374702,B,0
Married,A,141.62951077957263,B,C,-88.91497624113347,B,-20.84182789780624,278.8924519113391,D,-90.70399695823656,B,1
Divorced,E,153.3645207264677,B,B,-204.2216591777402,B,-58.7403846253815,-31.543999325098138,A,-92.90774272321798,A,0
Married,D,-61.945706034970826,B,E,82.01492859822253,A,-82.18648523758881,188.06690245285856,D,-2.872020877570678,C,1
Divorced,C,101.26562317184238,C,B,0.5847290688240516,D,-4.778207087836341,-30.670023696878996,C,167.98772677939377,C,1
Married,A,-86.13676974131658,C,D,104.93917038324214,C,-120.51497439157635,22.066168245708734,D,7.215627761277761,E,0
Single,D,-4.5683228153036834,C,A,71.595540603922,C,2.658177769161231,179.82086492130864,E,-96.39984229080797,B,0
Divorced,D,-19.288204330616335,E,B,2.673939949148705,D,35.694515445317954,-9.663605493750879,A,-85.58827291918799,A,1
Married,B,-87.23515183272711,C,C,73.4823706828266,C,100.10106760406394,-159.03946942439273,A,-11.010044653996463,D,0
Single,E,-133.1019185159895,B,E,47.55927175627574,A,40.13246961559796,102.34255795274085,A,14.487766547460406,B,1
Single,E,-6.730927083521225,C,E,37.4360781672829,B,55.485119678613394,199.84005992853727,A,149.04209910562997,E,0
Divorced,E,-8.24285690236343,D,A,139.57514806341922,E,-20.926562360701876,-121.1110514017542,E,143.86490973677977,E,0
Divorced,D,-98.31776350487907,B,A,-171.10430850836326,C,-133.20475039976947,-4.160207148283964,A,101.93730103632588,B,1
Single,B,-54.77576981598895,C,A,91.25025207290301,B,78.41567504387416,83.70700593368073,B,-61.42204348479391,B,1
Widowed,C,-96.21961521140197,A,E,3.7785220876207415,C,83.09453167360154,-83.97505833356905,A,15.178355377704264,D,0
Divorced,D,17.52223975040974,C,D,-16.77845111689809,E,-118.96904174106761,102.38447686875041,B,3.6019901135353174,A,0
Divorced,A,-189.9416653444308,A,B,34.88382065534067,B,83.22191430950187,42.69715661899582,D,0.5747383268933302,A,0
Divorced,E,32.25851292915268,C,C,-16.74261413997534,B,11.51606340572453,5.757840270697641,D,77.91006084296971,C,0
Widowed,C,86.77068765019357,E,E,45.017585327325335,C,-71.40457253721165,-37.85315457268395,A,66.78534583696073,B,0
Divorced,D,-133.88249625246854,A,A,62.365110094211786,D,-24.67219352561876,-58.01450230434918,A,-139.70760291797316,D,1
Divorced,E,-118.00577855187026,D,C,-84.44968105072326,A,130.18333026100441,72.25723983406058,A,49.16482383478231,D,1
Married,D,-133.1840581783358,C,C,13.442294855902196,A,-154.55938167209737,102.62749833779749,B,13.05971404263088,B,1
Widowed,B,-30.473673049125537,A,C,77.88570536450801,C,118.57904014712588,174.84819092764417,B,-89.70213154263058,C,0
Single,A,-33.92859843699691,E,D,20.139912560659415,B,25.59967806004604,-26.518021163155158,B,25.36754899844319,B,1
Widowed,E,69.30849490179499,C,C,12.382470673626402,A,80.4874745051721,-90.74393385316355,A,-97.28336367732486,A,1
Divorced,B,96.13538117190913,D,B,-185.23366266352193,C,-48.49971510600163,-95.8985321849472,D,-105.43718165747029,D,0
Married,D,29.87580654561743,B,C,-61.06201380632522,D,39.799548203363386,-142.74229822005736,C,76.55427381440707,D,0
Widowed,A,73.53519808113747,D,D,71.18082623316839,C,-80.8719377098097,112.72284339769152,E,-13.649345018218911,C,1
Married,C,-124.50170080879339,C,A,-78.55272236291417,C,168.75125104460238,-168.5546634126409,D,21.491769697709184,E,0
Married,E,9.73558014710793,C,D,2.609927049358965,A,-59.60460747263826,-48.92974996977336,D,55.87905797155959,D,1
Widowed,D,52.009114656133605,E,B,45.490989954735035,A,-45.48435738712365,-66.34167937718206,C,-18.194568714057986,C,1
Married,A,57.44055984617362,A,C,50.88670696480607,C,135.660220157008,80.72585223250968,D,49.84395174335317,C,1
Widowed,D,209.14988020825126,D,E,71.54975618933018,E,-13.504428848229619,105.02275270571752,A,2.7981531059609868,E,1
Single,A,-186.76560769879723,A,E,104.92357459124622,D,50.058356823594465,-1.2321947772931978,C,-3.713258146130964,C,1
Divorced,E,97.27576605726341,E,C,23.889822064295902,C,224.69087439771843,32.758545152986926,E,54.778417379001866,C,1
Widowed,E,-103.9974282210311,B,B,68.90728253947765,B,-204.59037447183013,118.31852269765449,E,-136.30919877929685,E,1
Married,C,116.35558881905186,D,A,-2.440375975223651,B,113.64101089125333,37.42338955667305,E,37.00488486837042,E,0
Single,B,-81.16637237995675,C,A,-29.731398995018406,D,-127.1601746908774,64.16948741306763,A,103.0434108213478,D,1
Widowed,B,20.975690839113117,B,E,13.643753242221662,B,24.353453349910637,-170.4827682471062,B,104.5162102726167,D,0
Married,D,29.60394127850211,E,C,157.34565841072524,D,-229.2209731538208,132.0521679297502,B,-141.72611763927804,D,0
Widowed,D,-130.618851232137,E,B,-58.94833392350177,B,-113.9941339236022,-110.61448270413041,B,136.94566565404307,C,0
Married,C,24.90729059221382,C,E,74.55206389661528,B,143.67722765409397,104.13377414077401,E,60.64081805209046,A,0
Married,D,1.0875858272267527,D,D,0.2299460267831884,E,-38.557112360444584,-55.05188238377096,D,-15.415122013066277,D,1
Single,C,-124.62417881511693,B,A,113.12615169282962,C,33.31631627150577,201.40615944981332,B,155.15843962977786,C,1
Divorced,B,6.618806431408772,B,B,153.40802458031695,D,12.483706362778179,-4.650765824836469,A,-33.21996714159635,C,0
Married,A,-61.59980223693344,C,A,138.52275242099344,D,-166.1889927354948,-46.09556677222674,E,-33.94536974962239,D,0
Married,C,39.62811253583774,C,A,-77.82189111828968,C,3.4461629283905046,-53.21038531332319,D,-73.48987255701752,E,1
Single,C,88.01976131694533,C,E,38.09341783784864,D,-51.886175603184036,113.85616182659757,B,117.77359155496274,D,1
Married,C,-247.6950752010675,C,B,-8.405005345261527,C,110.69954885049759,2.6510572685338247,C,201.38029666685117,A,0
Married,E,6.731695047147953,A,B,-220.31981059974407,A,8.985583778795677,-40.528067024507614,B,-85.23258423225278,B,0
Single,A,-24.919172517289034,D,E,30.395075892306668,E,-75.43305750103492,218.6375882558253,A,-48.802599877802585,C,0
Married,A,89.98696308789447,C,D,15.245612928348445,B,-15.43039201870987,-8.079905803190943,E,74.03648171496101,E,1
Divorced,A,3.271265109750566,A,D,195.74550424764877,D,102.07853328357311,73.0568871383788,C,43.52465140095468,E,1
Divorced,E,-11.471212053707276,E,B,-78.5729821203801,D,25.877278149555877,-137.79783095359662,D,115.45921397663628,C,0
Divorced,C,62.78420975659811,A,C,62.54543643793185,C,81.22082226768255,-78.67024856830685,B,-108.30313309950522,D,1
Married,E,34.74491445792576,D,A,-12.699493744692406,D,31.696064467518354,26.56055309285847,D,-19.937456881673672,D,0
Divorced,B,84.20216329408038,D,C,218.51981530479216,A,-88.73329027355499,8.965671690508133,C,-218.19395584334066,A,0
Widowed,E,-129.94804866431556,A,D,67.31473559104987,E,-101.98826757576356,202.09109865755516,D,-2.914746588945072,D,1
Widowed,E,50.25724207866398,D,C,-48.483365654887514,B,134.28658673728907,34.243498558581045,A,19.11744507932576,B,0
