country,orientation,age_group,ethnic_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
UK,Homosexual,26-35,Black,-47.984812037494464,76.27325395109182,-101.04489117517443,-153.04472717605302,E,47.66582360292998,E,E,-203.78174521743304,25.548148316430254,E,C,1
China,Homosexual,51-65,White,125.25427048957538,-5.259418475784931,0.01997838372844709,-53.52841571815327,E,-21.347274242988394,C,E,21.645310768586043,26.819608047666293,B,C,0
Other,Other,18-25,African American,-112.38367078021147,48.573154254472925,126.45537513684755,-67.1689691017618,A,120.19786504978988,D,A,52.3601490402678,114.16982446423386,D,C,0
US,Other,36-50,Asian,-167.2131072756697,36.60507407542214,67.99716818286419,7.830748346934137,C,113.96585802162136,E,B,19.841072448103027,12.86929573795299,E,C,0
UK,Heterosexual,26-35,Hispanic,69.24745900092844,65.64926838276469,-41.2544085217368,89.77678708989765,B,-48.72214811105106,B,D,-59.883964075351045,-148.78359337336917,B,E,1
Brazil,Heterosexual,26-35,Hispanic,-56.223590298985386,49.395527726065716,-15.448419495833916,136.84779656699874,B,-4.097930931126688,A,A,-116.46771692261953,-189.17748403343597,E,C,1
US,Other,26-35,White,-83.78943928418464,37.32315173076747,-74.41915503453514,111.69595414139042,A,0.6500082033701758,A,A,200.85641268072342,74.48357071640542,C,A,0
China,Heterosexual,18-25,Asian,-54.51026661963149,4.212055589168997,53.23191284032619,-98.93115926410485,E,0.250419406343386,E,B,39.27285750548428,-20.099932050864993,D,C,0
UK,Heterosexual,65+,White,-203.41155742183878,-136.48104085982266,-77.69586342277316,-23.009054996266794,A,-37.33428615328905,A,B,-26.228024998336675,-109.28330852747472,C,B,1
China,Heterosexual,36-50,African American,22.869430314674776,-20.983918186518004,-25.600259708471857,23.046421438892292,C,76.82829025059749,A,A,-38.825871708039344,158.4604208747314,B,A,1
Germany,Heterosexual,36-50,White,-80.31680255268996,97.75495080599015,-195.4649042775088,-141.14443203534748,A,16.114669605885695,B,B,56.11979455551324,-49.093712861590724,B,D,1
India,Homosexual,18-25,African American,51.01806131690717,-52.67976296042735,48.03020372625081,-96.22361341603217,A,5.562344600906823,D,B,55.26544108120277,20.527281736389487,B,C,0
Other,Other,18-25,Black,27.30303274424702,-158.3863536758764,1.5223143386757823,-177.8885713021794,B,52.95511614844436,E,E,-66.27650248046665,142.07363836016705,B,C,1
US,Bisexual,26-35,African American,139.0508919823331,-46.89357425363036,77.69313597504855,15.822218807515737,C,36.18824815641634,C,D,11.097776118446038,136.75643594737764,E,D,0
Mexico,Bisexual,65+,Asian,41.12581204826401,107.04782095053056,-48.709490993834855,-36.32005822891312,E,114.63999808655372,D,A,-76.07392897608648,227.83934875204665,B,C,1
China,Other,26-35,White,-112.02278886762484,-48.90157724391455,29.486397086980386,-58.636333456761314,A,12.825591596462699,C,B,-69.84492744157524,123.7352280872509,C,B,0
Other,Other,36-50,Black,-106.54657550415625,-32.67983959308717,99.56189890389923,-143.32541005694483,D,-49.99149555415814,C,D,4.321394354261414,-120.94922372042312,B,E,0
China,Bisexual,18-25,Other,-42.50841486238603,-70.4958840370659,-12.532014953943746,-5.78066268637089,D,48.78584708057413,E,B,-0.9251586348890527,147.28925037396627,B,D,1
Other,Other,18-25,African American,-42.067874995802214,77.06364959233632,-112.99503734459402,-117.82312629838889,D,-141.00385137141393,E,B,-6.739552533493878,-170.9132012311894,E,D,0
Mexico,Other,65+,White,-188.94390149970639,38.77491721577992,-37.59800101131638,-52.03113039035525,A,-85.91119895544233,E,E,-133.98617790379043,84.11455914362986,B,D,1
Germany,Homosexual,26-35,Other,112.08326617469378,-48.36723787060903,7.395182064530943,-77.01805203636883,A,-87.25151214763416,A,B,-78.16829296805548,161.6323623146188,B,C,0
UK,Other,51-65,African American,22.520312730045454,8.284570809690136,162.07205173288796,15.48882389019103,C,165.71284379175748,B,B,-47.132474900666,-188.14029344982052,B,E,1
China,Bisexual,26-35,Hispanic,-74.98689239472574,80.90407223874129,-148.66019778403432,-108.78584526489045,C,40.9050962263112,D,A,-190.8249546643842,-47.031467600007424,A,A,0
US,Bisexual,51-65,Other,28.09359080437448,36.91153003498471,-25.820951587943377,-3.6280354999030364,C,57.68131762863806,C,C,5.858943226288664,12.41484931556585,C,C,1
Other,Heterosexual,18-25,Asian,-43.85346227642765,-70.19046828197258,147.95943580303833,4.402624615475639,D,265.22830824207784,A,A,-33.03249599062749,98.33545115437138,C,E,0
China,Other,51-65,White,-76.12178849088792,-3.658195813405443,68.55237245124081,33.67621999698405,B,-78.79133030766204,D,D,-48.71828946326372,-60.615542097215844,B,C,1
China,Heterosexual,26-35,Other,123.87965220883703,118.56802432252489,139.57552560649887,-36.27104810189664,E,-45.951858390438424,A,D,-106.47811150790672,-97.06137478236073,E,C,1
India,Heterosexual,36-50,Asian,103.45103683397858,16.264093319578315,-38.7270818097735,24.75823422436847,A,65.86770339334383,A,A,0.04704439484943267,13.547672794756055,E,A,1
UK,Other,51-65,Asian,170.13310914549598,-59.25494003915145,-44.47236710958984,-155.18926265769483,D,-66.68081299748734,E,A,145.99502151672633,-139.31528169177312,B,A,1
Other,Other,18-25,Asian,25.516128188745707,42.595344779178426,25.335407016475823,-97.63668506457238,C,-196.84089799382105,E,A,-61.948843370062626,83.82766192948242,E,E,0
Germany,Heterosexual,36-50,Hispanic,129.45306672431337,-6.110929904734104,39.72954617935613,22.899667802435893,B,108.04722144632602,E,D,-54.55495442771189,134.3772623525413,A,A,1
China,Heterosexual,65+,Asian,-62.62421036428655,-64.1026832279853,-41.17182318765148,73.36515721624288,B,104.61119570323045,E,E,21.288803815828537,-0.46999259124454956,A,B,1
Mexico,Other,36-50,Other,37.43708737682469,66.35807455233011,-161.83824753674475,-17.433082973632676,B,-28.134939661965834,E,D,183.42719400666374,-11.328976052803458,D,A,0
Germany,Heterosexual,65+,White,-2.8422261877369217,-69.76543501948954,-94.85800783302696,21.280312970942127,A,-14.988689473769842,A,B,53.01280544476678,-43.21620805274035,A,D,1
Other,Heterosexual,51-65,Black,-35.97159453664784,-53.649250391140846,217.21951608625116,-203.91508538341668,B,134.70436809202587,B,E,-56.86856807634179,-19.28566981570239,A,E,1
Other,Heterosexual,36-50,Hispanic,254.76204864399196,-63.50056023619567,51.82766988994088,94.113021980946,B,-59.3493199430029,A,D,-115.04657151017005,-107.83474613627916,E,B,0
India,Homosexual,26-35,Asian,-32.235312514626315,-121.50241645463464,-60.738396297923934,-151.03035819291853,B,20.236932258149267,C,A,36.97554656497034,71.77721930211871,E,C,0
US,Bisexual,36-50,Other,32.28583437736216,28.503648574317786,29.48569235639264,92.59557301790322,C,-79.00727252627912,A,C,2.7749884052384215,23.308335284580405,A,D,1
US,Bisexual,51-65,Black,-37.44940704311943,-16.16588785611952,-145.57632789355387,31.36110883606884,A,-6.371587156415013,B,E,27.462081854836562,-15.196316668438564,B,E,0
China,Other,18-25,African American,-110.19919583857003,-119.47695413647197,21.84283214360772,-118.33047837974647,C,-77.87350077375848,D,C,-19.2067025350391,9.401100489833695,B,A,1
Brazil,Bisexual,36-50,Black,-110.08954508245883,67.80022006606545,-22.369480929991532,-27.21866261208542,A,-31.337193074871223,C,C,-57.54358215685343,-59.06083863423396,D,B,1
Germany,Heterosexual,65+,Hispanic,-65.65844748132315,-33.75739232158037,-54.649849270438075,88.78894366285706,B,28.660928500691412,A,E,-17.666359227937576,137.26194835196918,D,E,1
Germany,Homosexual,26-35,African American,42.10317338067328,324.96405706456653,-31.190073070785964,-142.82422235289926,A,73.17088624006193,A,C,-133.70995068088735,198.69811663207548,C,A,1
UK,Bisexual,65+,Other,61.3559596509681,34.937077103812605,-76.89651650974838,-111.58962155355105,E,22.545456692323402,C,D,104.04734344981026,5.9169477376988056,A,B,0
India,Homosexual,51-65,Black,-83.8513556922249,78.40301630535433,-136.76482517408832,-12.130812908608805,B,-92.51594493002409,A,A,80.3182685594652,-86.08343292773608,D,B,1
Brazil,Heterosexual,26-35,Other,-24.388393188197032,-115.89116436161204,27.39019453121601,-36.1882037834415,A,-51.161810776918095,D,B,-80.84906619078555,28.956202301947144,E,C,1
US,Other,51-65,Black,-127.14745523943643,-6.3979325591417915,92.77537844642218,-58.30389281864703,B,157.76288704862006,B,D,-21.42439896031131,-105.86232368522208,E,B,0
US,Other,51-65,White,-68.19374146853445,-97.63296351056044,12.733463795926916,-28.21991963575266,B,-92.96588112704448,B,D,43.795449238700954,-180.3732331293534,E,A,0
China,Other,51-65,Black,-124.73030135653916,-192.78739195334387,-191.58606726728996,-27.414905228283224,A,-48.10943779576271,B,E,-8.733714069923256,162.53710269928104,D,E,0
Other,Bisexual,65+,Black,-134.41014589077594,16.379330063675184,106.26736504478747,42.933827001949574,B,81.22456697984175,E,A,31.675809467159322,-67.29535099084892,B,C,0
US,Other,36-50,White,204.03254824427276,50.263533063477595,-29.404172416143503,-96.63152729746409,C,140.38741714173216,E,D,-26.39547832078702,108.42138782270723,D,D,0
Mexico,Bisexual,36-50,Black,-34.371114042634886,13.12485365072785,29.87437872313745,-58.17002875529725,B,-53.319363067490066,C,D,-51.24632533392229,106.51118195004581,B,A,0
Other,Homosexual,36-50,Other,-27.64782078285222,-116.14140120333383,39.001257346133436,-6.525043524182809,D,57.105099615829445,E,B,-77.0930240559788,110.10939971138365,D,A,0
UK,Homosexual,51-65,Hispanic,4.542696530807106,-0.09702509460603491,33.28409393822211,41.52334020859294,A,62.11690505205597,B,D,-190.63347154636062,116.43327622610016,C,E,0
US,Other,18-25,White,234.3598316014823,36.8339963409262,-17.109855752136042,-234.21981794750812,E,87.14072496408033,A,E,81.05848657595463,-61.27144089124993,D,A,0
Other,Other,65+,Black,-122.24100017533108,104.94334158606169,-191.40181198534344,-60.390878600821786,D,130.53330115898626,A,E,-146.02872108237918,83.97058564778705,E,E,0
Other,Homosexual,26-35,Other,65.22155651579254,53.43644368445047,-106.19524652017829,-150.1679381121918,C,-119.15528680186875,A,C,134.4440443855703,-7.475280867337866,C,A,1
India,Heterosexual,36-50,Black,4.221495303523167,-58.66736971660481,164.4777326502088,-35.148737839852906,E,117.94369430968223,E,C,18.977880273964395,63.21384812575078,A,E,0
UK,Other,18-25,White,59.260807228384074,8.400646325253275,29.327864739938036,79.59070760063166,B,-67.98350967458663,A,A,-83.32958135953274,102.45501494651673,A,E,1
Other,Heterosexual,18-25,African American,58.80830195064978,71.46498773758451,-210.00042929284112,-64.82939272239777,B,-44.59404584125239,C,E,-22.271605952567487,-17.306035236952738,C,B,1
Other,Bisexual,36-50,African American,-271.07394152434773,-164.7942523748702,94.91244747123908,-174.25570075373972,D,-36.32734742817774,C,B,235.9620748630406,-160.28268250786115,E,A,0
Other,Heterosexual,51-65,White,-41.03485753140421,93.16804892246249,44.20487430274043,40.14950028018541,C,25.521713071329273,C,C,-88.71416168922856,-72.77217458045743,A,A,0
India,Homosexual,51-65,African American,77.19685315725849,55.90058967473608,27.520187219044743,-116.36519216406995,A,-48.93729953315668,D,A,159.45098866284965,148.70912588187323,E,E,0
Germany,Other,18-25,Hispanic,40.23365035724352,-142.84313418538957,-33.26858446169772,124.20558142843355,A,-58.33604783215495,E,A,154.92033482043038,-101.78991260395527,E,B,0
Brazil,Heterosexual,36-50,Hispanic,-111.10566037493246,-12.259318545513347,46.86832828522516,111.3940443182172,C,-113.48374987870018,C,C,-129.07723591535023,28.364682235625775,A,B,0
Mexico,Heterosexual,26-35,White,-70.68932216929863,39.78887974404823,101.96463629826266,14.793817216679535,A,0.2644597207575355,B,E,11.438958321480964,146.60814338710125,C,B,0
UK,Heterosexual,65+,White,-59.96786647638014,-38.39652323867281,49.89546416285186,-18.56432032647754,A,-45.58322377002468,C,D,-44.0810839511912,-105.66114666753286,D,C,1
UK,Bisexual,65+,Hispanic,-39.247592301445536,-50.172776747850975,134.70852602848467,103.02618926914342,D,149.66072598714146,A,E,22.95317573862141,-155.47453679107295,C,B,1
Germany,Homosexual,18-25,White,81.94868125960396,18.330409106547553,-73.29637530536066,-125.97282701191827,C,146.93824557163532,E,D,-29.6804703069759,-78.26642479165295,C,B,1
Germany,Heterosexual,18-25,Other,-144.92081698958916,-22.924432051800306,53.482613069812245,106.04322933778272,E,-77.49675681905586,C,A,-88.56164174807448,-61.09339850450849,D,A,0
China,Bisexual,36-50,White,-107.91692766564745,54.36976679146726,40.046565917400365,-78.71332538439717,C,27.027667708482223,E,D,14.610275636429721,29.617985395239938,A,A,1
Germany,Homosexual,65+,African American,-92.90213411070081,-118.35376179741972,-24.93295789450899,-83.75447070876176,A,-132.67919320507463,E,C,24.33415625045292,-64.62985080913674,D,D,1
Other,Heterosexual,65+,Hispanic,-8.653518300006033,-70.13104969478017,35.96250541581599,-61.08007256739379,B,-54.96664810730986,B,B,61.18734559785229,72.48217032916567,B,D,1
China,Other,18-25,African American,-50.704836970572856,84.19491740852628,-37.607413909311724,90.6852032510444,A,-132.29558136584333,E,D,-65.58449810351458,-55.51350942832697,B,A,0
India,Other,18-25,Black,-101.85981406834219,9.168553590347024,51.28247334271827,223.9910200335731,C,-66.75509932838153,D,B,-99.8791640599328,81.12072486163821,A,C,0
Mexico,Heterosexual,18-25,Other,-210.32583356082114,-29.344268525460947,4.435005079862089,306.9990016336412,A,86.0014255328177,A,E,27.61719291466666,-227.61383652178608,C,D,0
UK,Heterosexual,51-65,Asian,-25.508466122179858,57.905285558599964,-23.899408288910465,30.04888324673428,D,-50.23116634448359,A,B,48.86506072193307,32.83060366404529,E,B,0
China,Heterosexual,65+,Black,134.28027863191022,63.879128388369324,259.43790055379145,-61.70429873876834,A,122.01938424402556,B,D,15.981410972262152,-10.844001088921601,A,B,1
India,Bisexual,26-35,African American,28.144138390664935,8.201046173159165,2.945055353216079,61.16569008564811,D,85.00052984669901,E,E,83.63689769216643,32.24087481178174,B,C,0
India,Other,26-35,Hispanic,38.258695972385915,-94.55649822930614,63.53424626215494,-37.541159468076366,D,-5.030187644948349,A,C,-165.46120776633646,37.753476851976444,B,A,1
UK,Bisexual,18-25,Asian,-38.56316770845643,-13.819057793350911,6.7460461649676535,-56.998996252056735,B,46.07833600869661,A,C,89.28751553877309,84.94336608879914,C,E,1
China,Heterosexual,18-25,Hispanic,22.587553670002045,-44.267300647532245,-15.412613343471982,25.920366693885278,A,132.85947178233516,E,B,-104.67196375297756,98.45079688022822,E,A,0
UK,Heterosexual,65+,Black,77.49826967387673,-155.90516884784344,-44.14703035982652,-69.59775738516329,A,-181.74568991254455,A,B,-92.14862759767058,-101.51118153586253,A,C,0
US,Homosexual,26-35,Asian,-72.07468162760028,43.48003253911253,-105.915351820414,118.41083922573614,A,-55.0253402740419,E,C,-69.7313242744965,108.15417753894269,B,C,0
China,Bisexual,18-25,White,-31.001193319539787,35.71868087374509,-193.56255328253863,76.66839291721658,E,42.730953552781415,D,A,-73.37207816784579,167.85395066987465,B,E,1
Brazil,Bisexual,26-35,Hispanic,-117.5666205258306,156.83846020765208,35.55383576815532,125.16556469146651,C,182.16993590150022,C,C,-112.99423748840776,-32.163522685564,B,D,0
India,Heterosexual,36-50,African American,-28.514327682187368,173.95174666049073,162.63761038914294,47.096472334185165,A,29.36021694663034,B,D,286.3847480961684,-201.30643723445195,A,E,1
US,Heterosexual,36-50,African American,-74.49828856601837,-166.64656469732432,58.08556523247369,175.03465615678192,A,-7.313932534330389,B,E,10.470423211042206,-181.6167623823746,A,E,0
UK,Heterosexual,26-35,Hispanic,92.73144227956426,-28.864456699954204,-242.1945190242619,-60.31465727046953,B,12.230062031601834,C,D,183.5271371451229,190.50727557157202,B,D,1
India,Other,65+,Other,-1.1233207987444354,32.83201671758575,20.40661734954429,20.980574093995507,B,42.41738230025348,C,B,-2.8373891681422925,-109.53148192406277,E,D,0
Germany,Homosexual,26-35,African American,124.47483000872896,-103.0636403292255,-122.48553437833216,95.87922959533857,A,-74.78894639380918,D,B,96.75817781321193,-148.67004039465485,C,E,1
Mexico,Homosexual,36-50,Other,5.400220505129905,-190.71616128521654,112.66268127974612,81.38213591726783,D,125.82334674629405,A,A,141.8806161493301,19.469562011124562,C,D,0
Mexico,Other,18-25,Asian,124.32026854113015,285.26093759744924,66.69704887605158,72.78725863600447,A,55.997381367546105,C,E,72.74532302517432,-62.47806954702846,A,A,1
China,Homosexual,18-25,African American,65.11231953540137,-42.855236615560514,-158.22775491244087,-111.51470735204576,C,-17.49914713252013,E,E,-64.45885544757091,-37.57707468094297,E,E,1
Other,Homosexual,26-35,Other,59.56337076588289,79.84424592007319,57.23400699851739,84.33697974176721,B,122.3861018635039,B,A,-50.0735452381677,23.25482570660016,C,C,1
US,Homosexual,18-25,Black,103.51777164276432,125.40118936134641,-107.35300985114489,245.59606419596406,B,90.43528409275746,D,E,-43.14608472846368,-45.9304236270081,C,D,1
Germany,Heterosexual,65+,White,25.818453351562624,-9.93686761634716,-68.42761198667998,-120.77831355025307,D,-84.24983209237614,D,C,27.55745608504501,37.174542820730316,A,E,0
Germany,Heterosexual,18-25,African American,-14.86253605001728,79.26657629295336,188.51832624738898,11.590820402547383,D,-218.63107531452903,B,C,55.22523305107385,54.6969227139663,C,C,0
Brazil,Homosexual,51-65,White,-38.60097095032007,-53.274849742328726,-40.783455693063345,42.20924656608597,A,98.62066319145183,D,E,-21.214621666036535,-40.336063928114406,B,C,1
India,Heterosexual,18-25,White,-69.07699858446951,-93.21646489861621,-75.38832585407526,118.88111390654635,A,48.1532781545865,D,C,32.66836030205099,132.79721887156876,E,A,1
