anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
52,C,D,A,-170.5174734742045,37.0619346257277,88.19662293369285,-141.97432328531957,A,A,B,-89.99467798632442,-71.37220797854977,2.8973388871992958,136.3879887584506,D,0
35,D,C,D,-131.78847723603934,-157.4730284321853,-132.64476707155086,98.38833630540348,D,A,A,129.09064707679994,-44.83945252981729,-4.7840625419374,154.48982501605497,B,1
18,E,C,A,-21.80847040320858,125.29465333596698,7.899075440415311,-60.00112650115091,E,E,A,-141.24168483206745,47.05768450142477,-35.44400690541006,-99.29098116778763,B,1
55,A,B,C,7.093189781772405,13.356634957610241,-40.69124799592754,96.34874226201956,D,C,E,46.368069797499246,29.566293057761744,-16.69711635382497,59.12932912109154,B,1
77,A,A,D,23.01537444780922,63.522962915997105,-187.2770490484272,58.940442322375375,D,A,D,63.51410118147438,-89.115362199844,122.75778425491164,7.259670015883135,C,0
77,C,B,B,107.1752882622728,-107.94162085800545,55.44892111078041,32.4600109303706,E,A,C,-22.97267045720379,-50.462447115130736,191.36983768162966,-81.21472754604716,E,0
50,B,A,B,-32.682395358193475,-143.03973106117206,-11.75391740799693,21.502746347097432,C,C,A,113.14187364393653,-74.98110598262745,-122.54540203945939,-16.517151321661316,E,1
33,D,A,D,140.9921370980458,-38.18554652077102,-69.69568998275699,17.413234929291196,D,B,D,24.2592864640442,26.734039877571064,25.5230150302268,25.80206595808519,A,0
64,C,C,D,71.35911739340732,-56.160286925510746,-155.86659463575964,-102.55715375818029,C,C,C,175.68329979585607,-36.299108737120996,33.913114710539304,12.28229173369521,B,1
37,C,B,B,106.21339972076393,-102.50439695711675,201.27803330692973,75.65944347983333,E,D,B,66.05867271276652,5.878837839044899,-45.16931357117594,-126.40938952894282,B,1
54,E,C,E,30.703114874966293,-91.83642753095889,-22.593803544483634,-51.020930719614775,C,E,E,43.3139686059143,87.67636010135762,-70.34650317312438,-48.882329136446664,A,0
43,E,A,C,25.317430944112463,19.74848971869081,152.62617297151408,37.929523780166846,C,D,D,175.84760472697104,125.08168598503605,-14.102462855118608,-3.933573425206523,E,1
66,E,C,B,80.34865724756168,70.6020131441601,33.39541213211727,332.34364116291687,A,A,A,11.225368272108925,1.3489057010797727,28.034439351414058,-50.110873839718984,A,0
43,C,D,E,29.540993093429325,50.59255382824354,225.91012199431563,-57.30500872973465,E,C,B,62.23699101889314,-24.317984559177187,-2.1336712489860483,141.0606507092753,D,0
66,C,D,E,74.82612115715492,21.226981469248038,125.65356688781107,-152.81019757188838,C,A,E,-229.64279996990206,-176.17610569003125,-116.22484363300309,25.36378912819793,B,1
37,D,C,B,-23.51290801326885,-64.04007398168812,-41.4175242551797,144.12305993966396,B,D,E,-51.93711131192988,5.1883013026236835,-57.53735933528441,58.667991414097806,D,1
33,E,E,B,-23.95845500229821,272.36327672278765,-198.25985873931333,-128.09806059066588,D,C,C,133.27942607297626,-34.80787950414433,50.551329732024264,-116.82667033603289,D,1
31,B,A,B,-110.50415678492757,-29.950234228097344,69.16916905447404,88.10140023214811,C,E,A,-19.165412856652345,169.48740768488761,92.01124609542828,-68.23672966706671,D,1
44,B,D,A,0.2516862458798843,-28.044859344008515,-33.49702907002591,-13.967395395519777,E,C,D,26.788151688081722,31.242881583147046,126.53305078121284,-75.26749447659714,D,1
31,B,A,B,40.95923829667015,-11.689377865492094,56.23536813840367,22.060102033981654,C,A,A,-84.12119363460269,101.9475639074871,61.79620563134639,-65.52212546442026,D,0
20,C,C,D,-124.60237699713304,159.39346896030253,-0.7947290125895253,32.47698304222674,A,E,B,143.5705252337741,-18.84172853387328,-142.08673507181393,-121.16724108151571,A,0
60,E,D,A,29.54180108894637,142.7055369420859,2.6651228161330693,-65.32856676786533,A,B,B,127.56931169138564,156.51128985620437,-31.294614533774467,23.145180620483114,C,1
30,B,E,E,109.28454228180829,-29.634955011074688,-41.48403624043522,-12.24826285594632,A,D,B,-61.49053185055979,32.52550735369255,-81.71400671551106,-81.5871285047362,E,0
43,E,C,B,5.60402629232326,-49.75423224700327,-56.94897238970922,0.9831883749922469,B,C,D,-14.019884499366842,-77.52605086834853,-54.113125641727876,-8.958097712527536,B,1
58,D,C,D,111.32872950560184,-87.80865276892752,-66.57942562114246,-7.222622340642715,D,B,D,-43.15525952772367,-114.81897320282587,-29.15326306898647,77.7682457051296,D,1
33,C,E,C,-84.49150834522821,-37.61998987101052,-60.755737984487546,128.80890770601056,B,B,D,64.31803848602057,90.72701727926422,-103.12829713953565,-119.03918363342794,B,0
46,A,E,D,-62.23339838135252,-214.68663190124474,75.23777263511042,-53.77567668981895,D,A,E,112.11257823593395,-68.18195292687955,-149.84685530224047,-44.75258755481083,A,0
75,D,A,B,125.30684718814828,-36.88363107284614,68.42960799232091,3.052403339813484,E,A,B,53.956555296045785,-113.29023434923961,-32.75401706658271,170.89616161420352,E,0
79,E,D,A,-27.759857916975918,35.516719857344384,-76.42784095633434,-36.577144518629325,C,D,B,158.17056422960874,-104.02225331662808,-211.14417298588347,27.889234242209543,A,0
59,D,C,C,-94.73461262392955,-39.309405498538496,-76.07799457535536,55.98408250815011,A,D,D,-63.593812845232314,29.632978576705938,74.74251441263445,134.29411648643764,E,1
40,B,B,B,101.98736499587223,65.72459631737063,177.83534000524702,-22.04253951219573,B,D,E,117.46647713929454,-28.043175682080197,278.2508229869564,-142.38000447654463,A,1
65,D,D,A,-136.66689064932643,72.70028186369086,26.030190919680123,-49.712349744283834,C,C,B,-55.4623216434998,63.867875126487164,-106.81352868256293,199.88213581116005,E,0
62,D,E,E,33.41085758999009,-29.281968580239692,141.10585416619335,-52.275400237130334,C,D,C,34.93670919416325,154.73017214836094,-74.13634453792652,-128.586570942655,B,0
33,C,C,B,-119.77487872448043,14.929243392026272,-79.91222649168765,83.87999958708275,C,E,B,80.36916032966154,-19.49282392632665,-160.50192379970605,85.06171029049304,D,1
73,C,A,E,-125.73570337529301,165.2079245340106,-47.586190588343825,-156.8151291649983,B,D,D,46.54341654430043,-5.365512594639781,190.39421736725834,-5.517987842003634,A,1
76,E,C,E,-87.10081599314015,-43.08718830474007,75.47588591689002,31.145578718181184,A,A,D,-121.11967771859497,-6.4941505596387765,-158.86078081237093,-43.72168651353465,D,1
61,E,E,B,86.34515947854341,133.01665371145887,76.32567419861499,-75.89065114544154,A,D,C,1.3121287630839218,136.80838268757054,-68.32208491927075,-45.22029530289367,C,0
39,A,A,C,-44.027865586481525,157.97464367200809,-88.98602953676021,50.15297104375984,D,C,B,37.15299770452382,-30.570207780967625,68.28764528714673,95.70956302717238,D,0
62,E,E,A,149.3613234509322,-25.38208539322828,-140.4327559154837,-25.70391675571178,E,B,B,245.43441152172298,-44.070545129693706,67.03800730816192,50.15388669348644,B,1
58,C,B,D,125.51628561538178,-13.20255408236856,17.620695834290025,-56.78212594915378,B,D,C,-46.38014011696881,0.07087553934223083,1.472259269870773,65.64307011486298,B,0
35,C,E,A,138.36992136203472,6.6635702288552,-121.70445772646525,-109.58362335293855,A,B,D,-96.21306124923437,113.82688010112267,45.003594285824065,120.9584086302512,B,1
65,A,A,B,107.31067228140392,54.09164390604627,-76.9260251486604,65.87523267087909,D,D,D,-26.777381201184163,-144.20619209354575,67.43407173987204,-19.782067196309363,B,0
57,B,C,A,72.06765357140787,4.635419884280663,21.07548077874117,96.13792370174413,D,B,A,127.71036394708177,-35.187741880970854,-56.06074782718484,61.10347052234902,E,1
23,D,E,D,-87.91075282164222,47.69857900400381,-59.69819095293853,57.3640439051376,D,A,E,25.453976359539865,-126.67230240154656,-9.118440188839624,-15.641791287937867,B,0
61,A,D,A,-83.16053189049254,-25.645228579128148,177.5608019565263,-64.44161846866193,D,C,B,-11.373724599709455,45.520019749195114,16.218334771761047,-36.784744243684834,E,1
70,B,D,A,186.48376943713026,85.45795019206767,-35.49219648429442,208.52502331600525,C,B,B,-228.27644250268455,-63.19150030860619,-97.98497238174026,-35.923082750941774,E,0
58,E,E,C,-122.44469560232427,-8.826495600968071,-15.745490056395125,-172.23351044793964,C,D,B,71.30542444450595,-5.4073766614201375,143.04498917725923,179.93583312378908,C,1
72,E,B,B,-8.523374445917092,32.146604337613326,171.69936195445467,21.85414200683586,C,C,A,108.56789840748304,21.601167350761656,136.25192894075406,-25.190081558527876,A,1
62,E,D,D,11.77908660545166,-196.0194692853752,60.69062139328236,-90.24603982194073,D,B,E,66.77242310620323,128.99194940180752,-23.259501010860376,-19.382922278217936,D,0
72,B,D,C,66.04059173599741,-158.39870190809583,-81.96895927964935,-61.521340103092314,B,B,E,-148.9767872128117,-54.076982935940435,-18.212006185124096,-59.28068054863977,A,0
58,E,E,D,-82.61717722317702,-14.932556067744384,-105.50935799070938,11.044383791071992,E,B,D,-60.66497386884889,6.759474262291014,139.68011909425422,-169.91033929605095,C,0
26,D,A,D,44.64523173525468,-80.84206601270232,39.16618607229542,-129.29544463716343,B,C,D,-130.342236541065,169.74231708262005,3.21618015414053,223.26478029349173,B,1
27,A,A,E,84.08964889189285,-46.54502962600164,26.331841291609503,84.22727899530021,A,B,A,-81.04504767292843,-176.5400248554634,38.59399296525553,-110.48169201428317,B,0
67,D,B,C,-166.26926885068397,-7.313914188318176,-84.56538093724518,31.231400298096755,A,A,D,204.3674340127377,212.97897235032974,28.453325128794816,-10.420285323582352,B,1
75,D,E,D,26.48729282728303,32.02677210254026,34.467215034633334,33.04930411247008,D,E,C,45.99718323691625,-119.16949167406024,-119.10356022978053,222.30728317777437,B,1
61,D,A,B,-78.80596821983444,-101.24246710862377,37.941063993909125,17.90860697654881,E,D,B,113.28434135167163,-68.28629787767214,65.54950455823881,-157.85802433537654,A,0
51,A,E,B,107.94760107739394,4.748849838077608,68.30804832462832,-35.293143787462164,D,D,E,33.23925527831136,-52.82253961915537,-17.91177039601914,-194.98043012888638,C,1
44,D,E,D,54.40248750135669,98.28849877728301,49.60521259986108,-74.04956104158303,E,E,B,-9.753016396582117,102.8769869656613,-110.21301485855956,-101.04622051069344,A,0
79,D,C,C,25.599011673176097,-35.06709939053783,14.00445715585487,-131.85256605550583,B,D,D,-91.26389316329939,-121.65670521987761,47.81699139919644,-10.746374233237834,B,1
51,A,A,A,-73.48312126970191,115.89671356501428,35.89649315432706,-20.601573284334187,E,D,D,-83.83150505998992,-25.396541666005945,-155.97783936190424,-65.59671268793208,D,1
64,C,A,B,-150.99039670781607,5.212616794085536,-36.385619915535386,-204.07699272431324,D,A,A,-95.87661112075467,23.118811936102784,-146.87878192558003,-123.28301012073888,B,1
24,B,C,A,-100.35690436535498,-50.87655190192368,35.97851358271756,91.41925904588412,B,D,B,69.74726349572339,70.46562166417877,118.29442261381071,121.62320497157695,D,0
74,D,C,C,-35.1796071326712,13.761498746007431,-43.141361578167135,106.16602300384909,D,A,D,-226.07562671642376,33.07591925625981,60.59481251877612,-104.30077166826301,A,0
42,B,C,B,60.48130224074046,-14.25483680974018,42.91592030819741,157.54805342635385,A,D,E,-186.4951308844172,63.648185442909956,13.79966089039214,18.947306774740433,E,0
68,D,B,D,-63.05057722683153,58.93458156551219,-37.26281869903485,-30.76697308801693,A,A,A,-33.61599875893504,-64.22243492542297,48.83124760906419,105.22000720484654,B,0
65,D,B,C,-38.47704501429616,-249.05223708966173,-138.91478969426507,-15.127721923153034,D,E,D,-87.73366522495414,-164.6562479144777,99.32204461664267,-49.72719513805361,C,0
25,E,A,E,-92.20809659707498,-45.211047845169006,-269.7933139787941,-74.91573545982773,C,D,B,-164.59464225246148,-111.76668121016102,2.3121518322475243,51.14826002754478,A,0
20,B,E,B,159.68655533461123,48.497560200851595,44.68136596266083,133.21778459184722,A,E,D,-44.32434219728604,72.93698193800988,-163.04455497793776,78.21193145032274,D,1
25,C,D,A,38.562514728600696,-112.50007958631805,-76.21431997683436,-68.66174807054028,C,E,B,-98.92568522175965,-27.658940768289447,112.56204279255455,130.85089986292923,D,1
65,E,B,E,-61.737174346005354,-85.54128072103039,-77.20557773958119,-86.66355975008791,D,D,A,-56.65957933295108,-32.861045307014585,40.382045232718674,-12.159960123602847,B,0
31,E,D,B,115.7265208796945,-7.002747019396828,29.72487545926759,10.522821026437791,A,B,B,63.00262228287771,146.7321867866574,-108.20630071348117,30.5644371261919,C,0
20,D,D,A,41.22422287011432,-148.76702583892776,79.72906857135821,-8.433204724028146,A,C,B,186.05837033540024,50.899199839454525,14.918139693527113,-77.83840073892566,E,0
24,E,A,E,-148.31563126477306,-33.682717936617756,5.133447578527691,134.7333109991928,D,C,D,92.09053026324139,111.58905071949246,29.075994124661335,-30.12110146936132,C,1
70,E,B,E,-162.05279793045696,255.3517659624228,-69.94905817339841,53.87639153198486,A,A,B,28.53665112402081,-177.9879770957694,105.83828954683571,20.6005583203274,A,1
33,B,E,D,-3.4354913531160443,82.07490601633275,86.59004720274078,86.01681283604056,C,C,A,-89.84630965285587,82.27333668884805,-135.5937540473334,156.50500241561306,A,1
61,C,D,D,-27.282193622663193,201.8017966328948,-30.314105671959496,-37.99152750813183,B,E,B,-67.67939810456986,-78.95047659320021,-63.789869725607865,-91.02954256814097,B,0
69,E,D,D,-13.181263510309883,85.7596469968562,-1.5481775905740485,146.2795894275424,E,C,D,46.59600055057624,-34.38677377409006,-169.6685341022225,-65.78114454404772,C,1
49,D,E,B,163.6911653324648,26.362881058662964,66.43472513996677,187.9992116407039,D,E,B,-148.13159620841492,-68.50642917115677,50.162596748482066,13.656272947973166,B,0
27,C,D,C,-43.644117438457144,49.46830812847079,46.55585223337971,125.02143756084322,A,A,D,118.07290785593132,62.99061526969049,-94.50492571140464,96.81398243078702,D,1
70,E,E,E,213.4437567841967,45.004247962246026,-171.27068589944452,-127.77417140170894,C,D,D,-75.94367989290919,-95.02553382650947,165.10859260689077,101.53241658188898,C,0
50,E,C,A,-19.147849532461386,-5.510498531695455,-33.651730702079455,32.454898833858934,C,E,B,-56.44086660155884,-18.531327196232752,-54.898820035972676,-21.445273678251155,C,1
26,D,B,D,52.11934549409879,93.98409333158585,-130.40998594834073,63.227381788521505,A,B,B,-279.02867211505617,-21.849956464727306,-133.01483635377568,-55.155398882999485,E,1
42,B,D,A,-11.853939115664186,66.4771906974731,165.63992586741676,82.87759055571993,C,D,B,-2.283607082306745,-119.38065283034585,-83.1448424643277,-106.5715646922437,E,1
56,A,D,E,40.71427883412508,7.876148916696415,-90.69037372273206,52.83448042032901,A,A,A,-32.34496028172364,-12.563304573374731,84.19377698798812,-172.2503348016772,D,1
70,E,C,A,1.5376940231902796,35.87049330835199,-63.1332974007222,-33.16065584671034,D,E,C,-69.39483653930868,-94.60923481280233,26.849651349486315,-11.030409312537227,A,0
63,E,C,D,131.23548171467021,-85.4745616634009,-38.82692306165751,-18.11111051000829,B,E,D,36.99349790203767,-90.50624979683913,78.21043504542921,152.99563859765635,E,0
78,A,A,A,-206.26000673706474,40.097797575269425,142.91907707654082,95.87511700691933,D,D,A,-4.003818091706216,-89.91194548034471,-44.34366043736549,159.693754963243,D,0
48,D,D,C,-27.20711264943493,14.650966147414715,-76.52994509808326,-24.2456671321286,C,D,E,50.560950623203404,-56.67229505631566,-4.255410804151662,-189.78306075750228,D,1
24,C,A,E,-109.40546064289506,14.76031377275816,131.13342709387342,-46.87394498919033,C,B,D,-13.206100087292171,37.825513982159045,168.9534305953353,-25.966090759628717,A,0
51,D,A,D,-293.1996892185008,-265.4039536776262,-246.14509943576275,57.9613611791486,D,C,B,-15.170986533187648,1.8951294840196504,285.8537976266008,-35.292818952699015,A,1
78,E,D,A,77.02830082043793,-51.72774204693803,-82.15595582824422,68.9716634080121,C,E,E,71.52404864548578,-48.70775643134353,20.434252998428608,106.09131303048416,D,0
18,B,B,D,37.436430014289705,105.70225325577023,13.400296684927346,45.42105114137639,E,E,C,-24.726900159697255,-27.799529345467455,-92.58712806021404,45.503757526330176,C,0
51,E,E,C,-60.50264663388961,49.527552645591065,-88.5625579113761,58.34525182687208,E,D,D,177.36223293180836,16.44211848851181,66.10006843339255,-55.09070036019025,E,1
64,D,C,B,61.31174067407422,1.9641336899760102,-150.80190675910325,-75.9198631065045,C,B,B,-29.025083670623296,-65.4965518143914,63.429474163265574,186.60790452766526,B,1
52,C,E,D,30.434633147976385,-136.87143013806948,-85.29071642600069,17.142498845457517,E,A,A,-90.4776162335281,-64.85319927034833,-215.99523813218465,-126.069287011283,E,0
44,E,A,D,-37.53971028099783,111.4870049048027,10.274449021753025,17.12046410027066,E,A,C,-39.015709577735656,-59.298557013481044,-128.026708359385,51.77391940651572,E,0
41,C,A,B,162.87991163018194,-132.5301848077726,-23.29338581250404,-12.004917333096623,D,A,C,-66.27572267985758,-15.72263427388123,151.51655982248397,-25.07236244372228,B,1
43,D,C,B,54.63807309725577,121.23374420597244,2.1978613561221128,-18.199217717910702,C,E,B,-38.35753683404418,-93.52028634586578,76.9030301720599,-21.905039866180264,E,0
19,E,C,E,42.704052230530245,-63.31456823857883,162.1190350015465,-42.581256290295,E,D,D,-192.98974694641572,153.33880990306474,7.4228298544663245,122.76082360888351,C,1
73,B,D,E,34.29698875859874,-21.53202873020109,130.5184546313173,207.4515980798686,E,D,D,73.96011761633969,7.037005108793978,40.47340040134449,-63.522611474287004,A,1
31,E,E,E,78.3880154076791,17.320216195263516,89.31270052332763,97.46031019093714,B,E,B,-62.59106954932931,-7.926514963494025,9.695040240796926,115.79104450206685,E,1
60,B,C,E,49.88001696812537,112.3562345147186,-61.78841117533883,-54.95405627098741,C,B,A,14.36825368781193,-41.75709539749031,-179.5163007487559,-97.61860230200243,A,1
30,A,E,A,-93.45048742664139,13.09936779903705,-21.070391373494754,-141.7772240580081,C,B,D,-54.55960588568316,27.102598544317175,21.910253477609434,24.73220576013064,A,1
48,A,D,B,-77.97785909991158,-168.18822025323442,66.32517806125537,106.93505960946554,B,C,A,143.1209000584046,-146.22687263119397,23.034851244527264,-54.972384016657685,B,0
