Disability,birth_year,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
None,40,B,E,36.5263307739663,E,C,E,52.82526736244115,62.41664353099019,B,A,183.0664013465392,C,D,C,B,10.520115199591313,1
Mental,41,B,E,-82.6652014464274,A,E,E,82.98850124954791,101.7899881249807,C,D,-117.38481290887528,A,D,E,C,-5.570801400366958,0
Both,69,B,C,-25.616873623628827,C,C,D,25.559688984409757,67.53326353613659,C,C,-6.465275177807486,A,C,C,B,28.685225273412318,1
None,37,D,D,-43.876776776289894,A,B,C,42.027397526649544,65.96247868808015,C,D,54.29930781716864,D,B,C,E,-20.424190655826525,0
Mental,54,B,D,37.65198515081182,E,C,B,83.19437223912237,124.12932549213463,C,E,-77.43402127871221,C,A,E,D,9.197891930114361,1
Yes,37,A,A,-49.223367129639975,A,A,A,101.20762599974537,34.655450457570716,D,E,223.4068611488549,D,E,E,D,0.16081907697712494,0
Both,71,A,A,-35.00059094685464,D,A,C,11.038686975890034,8.658989292909332,B,A,-19.60980563427035,D,C,C,A,-77.85328196332087,0
Mental,66,A,C,98.53974039146658,B,D,E,-211.2446601897539,-75.36535320067622,E,C,93.75844979643998,E,A,C,A,-58.07522355178683,0
Physical,56,C,D,-90.41859747845318,C,B,E,-26.08869043894768,42.293596827739854,D,C,-4.159167447154082,E,C,E,D,262.3347553756049,1
Yes,52,A,B,-99.90845841278524,B,E,D,-1.8619989145256983,2.8714244691592983,C,A,18.88155629247698,C,E,D,C,0.4681836872890405,0
Mental,34,C,C,-68.4220921473043,E,E,D,-53.95296725546791,-93.04009605233867,E,E,-128.352905667886,E,A,D,B,61.31540293877663,0
Yes,31,B,D,143.4027191844456,C,B,E,-21.0287107333097,54.21029525166261,D,A,40.31699155281049,D,E,D,C,65.18497881700911,0
Both,56,A,E,-62.888644671453655,B,D,B,43.41242684827287,22.126233587396975,C,B,1.5801308704094477,B,E,D,A,143.1026146328691,1
None,25,B,D,8.014105771714592,C,D,A,-25.539198413364318,116.66129879846281,E,C,-129.44422294801944,C,D,A,C,98.89849070818855,0
No,51,B,A,164.9675775604078,E,A,C,123.41608382619394,104.85450605258745,E,A,-172.96478494082368,E,D,E,A,13.528110640413521,1
No,79,D,E,89.03684161232773,C,B,A,95.11790387333836,-29.71325124283849,D,E,201.73888276161938,C,E,C,C,-158.22445117685476,0
No,25,C,E,-3.5390405175674107,E,A,E,79.53789702406698,-15.146887799063899,C,C,18.13078407222531,D,B,B,C,23.976697356424694,1
Mental,38,C,C,78.38560642053662,B,E,E,68.12222391352014,11.142768893784258,D,E,42.847286858541736,A,C,C,E,-128.16743247249457,1
Both,24,E,E,-23.24028763896927,D,E,B,31.74183333864403,6.417656919439882,B,E,40.986997938150935,B,E,D,C,135.26493850259047,1
Both,36,C,C,-60.28081938415612,D,C,A,-92.47051552957528,70.39273220769333,E,E,110.68721559265617,E,C,C,E,-59.93683303412132,1
Physical,70,E,E,-2.498706615991265,C,E,C,19.73553151630908,-104.98613734391688,D,B,-43.33409952752882,E,B,E,E,8.29224414414933,0
Physical,35,A,B,-31.544768625416538,D,C,E,-45.042091200477806,11.384552970830718,D,B,-147.02612977379445,E,E,D,D,43.168732559612124,1
Both,27,D,D,38.32924534576634,E,D,B,67.89029880374997,-27.7655388913095,C,D,-79.80338599800724,B,D,B,A,-48.57746248212948,1
No,75,D,E,-58.47849526805617,C,D,D,122.13006741699665,81.79434031109476,A,A,44.86958612158604,D,D,A,D,112.52315012504101,0
Yes,44,D,C,-47.727814354941884,C,A,E,-3.730939118055681,83.7402687343205,B,D,-82.22734542062045,C,C,C,C,-78.48835719909698,0
Mental,40,B,B,-171.37667393230038,B,C,D,-80.46064830210786,-3.6925088763800225,E,B,-53.82761028719529,A,E,C,B,69.74842862663047,0
None,41,A,B,-142.74649320726863,E,A,E,-173.2683854107051,-3.0155433954844475,D,E,-119.81574648247988,A,C,B,A,197.23188062784635,0
Physical,43,B,E,-40.454878911721245,E,E,D,-17.35010484542603,115.3812459440275,E,E,179.34120010660425,B,E,D,E,-80.60799774270897,1
No,20,B,C,10.617326225832329,E,B,D,-33.68927720307639,109.13885321561567,A,B,-121.05070746602485,A,D,C,E,82.82228624782331,1
None,63,D,A,92.06237971931884,C,A,E,5.802651857319008,97.31451059098657,B,D,177.31207469460054,A,E,A,B,34.748780736520864,1
Physical,58,C,E,122.86241148173345,B,D,C,10.605591750770229,81.03323810668415,D,C,174.52146646006202,E,D,A,E,-28.054217608042343,1
Mental,40,C,E,-24.110069749495036,D,D,A,-88.75073071684241,206.03030118055452,C,E,-80.73459602351252,A,A,B,A,-117.96995222839848,0
Both,45,B,A,56.79471144557413,C,C,A,-105.90713072005478,-63.0529921807933,B,A,54.59367204035923,A,C,A,B,14.758306553659589,0
Both,64,D,E,187.79007828733882,B,B,D,-87.37085205799556,38.33154077140521,C,A,-69.83547418178601,E,A,C,A,106.13429252209204,0
Yes,74,C,D,-243.0621231860983,C,B,D,-61.03826550965737,138.1004419132553,A,A,-91.2487437513876,D,C,A,B,-107.88742364804324,1
None,19,C,B,8.059526861715744,B,A,D,39.88353718803626,-126.44784810342622,A,C,-143.96434543145278,D,B,E,D,0.8800953857040938,1
None,31,E,C,-9.730882889101391,C,A,E,-88.56322499364107,-132.49479979139812,A,E,-127.60213707382995,A,D,B,C,89.7999683315455,1
Yes,39,D,C,12.495393869821866,B,B,A,2.7462468298187566,-130.81693052161975,D,A,74.90846071641165,A,A,A,D,-199.25733338079633,1
Mental,19,A,B,-187.8447286382593,A,E,C,-3.4067461631599447,21.998220245406326,E,C,-28.102351226667572,C,B,C,A,13.37474492131196,1
Yes,47,B,A,216.00944079238027,D,A,B,-19.813926612318166,-129.60437042356347,A,B,-166.69018562868408,D,D,E,C,-25.091967845559825,1
Both,38,E,D,48.27312567512173,B,B,D,-17.180927745569615,145.62135788325583,A,B,2.8060683242756568,B,D,D,D,1.131640222936889,0
Physical,60,B,E,75.77223593462087,A,C,D,-15.762136839140476,59.973319474104024,E,E,-55.565987698885266,B,A,E,E,-73.22902956044027,0
No,77,B,C,43.74329833649681,B,B,E,-16.630273008122067,20.73388823279925,C,D,10.620791369682921,B,D,B,B,-73.65778263881222,1
No,68,C,B,175.64773049240932,C,A,E,54.79059596605178,-94.509337156039,D,A,137.49599530414253,C,C,E,B,31.528450095251365,0
Physical,23,A,C,40.79602535085186,A,D,C,-33.32563827543279,-142.38832870541577,C,D,-64.66600640819668,D,B,A,E,-33.32356942716406,1
No,74,A,E,-157.58366035895227,C,D,B,39.52874304055685,-9.895999663911654,E,B,94.15516040782221,B,C,D,B,33.1780399356031,1
Both,76,C,E,-6.923730757154761,C,A,B,47.448904494418755,22.35460973972529,C,E,-7.77263410705378,E,D,A,A,-92.24339813168856,1
None,52,D,C,-53.40866170976884,B,D,E,-72.43581443871908,69.23538449900602,D,C,155.12245194226065,E,E,A,D,-11.885322818719285,1
Physical,35,E,B,-56.342227111807034,E,E,B,-11.540644979876337,-71.36083660073294,A,E,-38.22192279920377,B,D,D,D,-82.64736636508574,1
Both,76,C,A,39.7261216098516,B,A,D,117.85440329210175,-100.74930152073148,B,E,25.685086244780774,A,D,C,D,72.3981136820839,0
Mental,22,A,E,11.465076687385126,B,A,B,-38.89996791281301,15.465886004272338,B,D,-97.15638072785829,D,D,A,E,-43.017397970522595,1
Physical,27,C,C,-26.21237370388722,B,E,E,-111.4719727721678,11.155433269084181,C,D,-182.9357783449963,A,B,B,B,12.65577177415516,0
None,22,B,B,-168.59901200056422,A,D,D,-16.307622952483214,63.03840723865689,C,A,5.345057886000259,B,B,C,C,-111.06511586243948,1
None,18,D,D,19.172491405851495,E,D,A,-87.55314720242941,126.38398333651071,B,B,-14.955618023962902,C,D,D,D,-45.68716800219293,0
Physical,69,E,A,110.32832779007924,C,E,D,49.02773142759004,-144.60078408607703,B,E,-138.35433104782734,E,C,C,D,12.008946011017086,1
Both,37,E,D,49.57815218653306,E,E,C,-43.94339445508327,-39.68679295925993,E,D,-126.31765867995597,E,A,D,D,53.61443757227957,1
Both,42,C,D,-234.23714382865035,C,C,C,-122.27153896514216,-0.05167071772418999,C,A,82.28124896235983,B,A,D,A,50.26856782817492,1
No,51,B,C,82.04352458799086,E,D,B,-112.58089631437574,192.70004224163495,A,B,-127.10976596539369,E,D,C,C,118.96255738612294,1
Both,56,D,C,157.7178569075485,E,B,A,-50.41704925346714,67.86238834110776,A,C,148.78471579237524,C,B,C,B,-44.70901160607006,0
None,78,B,A,14.07183390760862,E,E,E,-161.83606715019005,-104.69931459005353,D,B,-178.75526188490167,D,C,E,E,-127.69343080340734,0
Mental,74,B,B,73.08147568493398,B,D,E,82.45670736627166,-149.72877549729577,A,C,78.35694726762745,C,E,E,C,24.37229015454758,0
Yes,62,D,B,49.33123544768402,C,A,D,100.72558890333814,-27.193372326704246,A,A,-51.810212511254974,C,E,D,D,9.510172040288639,0
Yes,50,C,A,-107.02761766268507,B,D,E,-36.56920194129669,-43.39459042965157,A,C,180.37424693577287,A,B,A,A,78.87350424560637,1
None,41,C,A,-150.5202595746286,C,B,E,0.6723316327189174,-5.562860995857464,C,E,-99.14165716078276,D,E,C,C,-63.432069484753626,0
None,70,E,E,34.62334814036466,A,D,E,118.69777891376174,16.6747014909005,E,A,191.46320000484124,C,B,C,B,-24.685687537714234,1
Yes,28,E,D,75.02353680105365,D,D,A,100.35227311683504,39.13949296775177,B,C,30.67954770263624,A,D,C,C,-42.54762001757417,1
None,51,C,A,-60.363055232754434,C,D,C,88.00057156445617,117.13577344023716,D,D,-33.537143572784984,B,E,E,B,132.52460773297454,0
Yes,74,D,A,102.43885466649448,E,A,A,-73.07143368288541,-155.7140560989172,C,A,-85.55083905357948,D,A,E,E,160.66624239614367,0
Yes,25,C,A,14.991203267188954,D,B,C,-182.6452382828179,-24.141340772456573,A,C,22.443566113561555,A,C,A,E,-54.80317990749432,0
None,66,B,E,-45.53225826511591,E,C,D,69.97694067681017,5.840012229591584,C,A,-64.48986842433945,E,D,D,B,-110.27914517284066,1
Both,74,B,B,10.530166981176512,A,E,B,-8.90926106700953,34.705664594072296,B,A,-192.3153274308151,E,C,B,B,-61.39793529396202,1
No,48,C,E,49.61682927511764,D,D,A,151.23117213068525,57.66916330209636,B,B,-168.20796174464502,D,B,E,C,134.49799790957204,0
Physical,68,D,C,-85.22827832380557,E,E,A,-170.8152369887764,-27.946918580104075,B,A,132.6748056942587,D,E,A,D,-296.7397675573404,1
No,79,C,A,-41.8061094421803,C,E,C,-41.835060338907645,119.90653371363376,A,A,-159.9148463764572,B,E,C,D,-66.3920561029056,0
Yes,38,A,B,89.80664641375404,D,A,A,-144.97185793717983,-251.78482784032332,B,E,36.21115448397143,E,B,E,D,-79.81232673120164,0
Both,38,E,D,-140.16452624356205,E,C,E,76.38091461065014,7.578927952058151,A,C,2.7347318262163154,A,E,E,B,83.97896331693909,0
No,70,C,E,-185.96146631315153,E,C,E,93.0922394322187,-46.32656286930506,C,B,-133.34227551047366,D,D,A,C,-9.344893192574846,0
None,18,D,A,54.72395641537729,E,C,D,55.38014962904839,45.01244927819408,C,C,-109.46233336243894,B,B,A,C,-19.95364492659539,0
No,74,C,D,-53.091965843869616,D,E,C,-149.24892195354553,-19.0170913078757,D,D,8.0357562404312,B,B,C,B,-187.28020314059805,1
Yes,24,E,A,-37.588952173907686,A,A,B,-181.48675107795046,11.081764541291854,C,C,-58.815893201745254,B,C,B,C,49.85268831345514,1
Yes,24,C,C,-70.46121307185228,A,A,E,-77.02786072153611,-16.44543728481812,C,B,108.3248261539584,B,B,A,D,4.590216323612189,0
Mental,20,D,D,-69.43335266689336,D,A,B,58.591999438446365,-53.90157349002159,E,B,88.180110091964,C,B,E,D,6.053410982027916,1
Yes,74,A,A,-59.9382218789813,A,A,E,-28.85203770404821,-65.21200778968094,D,D,125.26559094440819,A,D,C,C,209.42198817694523,0
Physical,38,B,B,-222.5933079273753,A,E,C,-120.09436423263872,110.03364099248965,C,E,-42.330398468110324,C,E,B,C,-25.229521196767507,0
No,18,D,E,-139.95563785233793,C,D,C,50.89381571361562,-78.35276078285854,A,E,115.98709628961068,B,C,E,C,14.31296826962499,0
No,45,D,A,-254.59945274400698,A,D,B,-7.891842954380881,104.52647267352945,E,B,-25.25858403142997,B,C,E,D,-95.90736844228095,0
Mental,69,B,C,131.91911878238614,C,A,D,93.49907006498319,-64.7138427870552,C,D,-121.85148109989237,A,D,C,E,71.04204865016513,0
Physical,39,A,A,18.769422151154387,C,B,C,-41.24515602605749,-191.9154393750038,B,C,-78.68261437938727,D,E,E,D,19.63786999327076,1
No,51,E,A,-111.00572297963886,A,C,B,21.442109880022432,-75.08574022620029,C,C,82.41984013514032,A,E,A,E,-169.39670825111105,0
Physical,68,B,E,-58.634481740827695,E,D,A,-176.73893378374018,-58.00186109433583,C,D,132.15534151748375,A,B,C,B,19.10784175623133,1
Physical,37,B,A,-64.65399600063493,E,D,E,26.06383592753983,9.395244441026206,A,A,41.722056858722716,C,C,C,E,-32.12891538995301,1
Both,61,C,C,81.62137040114763,C,B,C,-19.409826550439664,83.15325858025575,B,D,-72.3122913293886,D,B,E,E,-17.793036096523775,1
None,67,E,C,36.38733229511708,C,D,C,22.676406489793607,106.07432897233642,A,E,-1.611512593992171,A,E,C,D,122.04862653136507,1
Mental,58,E,A,46.420613846027145,E,A,D,-30.913130244837934,111.32400508994655,D,C,52.318816425399284,E,C,A,C,101.69040836718078,0
Physical,60,D,C,99.80626681343506,E,E,D,-68.2146916550213,120.63248894118368,A,D,-36.24844721990048,C,A,D,C,117.11971265064906,1
Mental,21,E,E,-24.65903099553952,D,D,C,71.36217928876508,-106.65804770736361,D,D,-98.25539084145464,E,A,B,E,-141.03652106227798,0
None,74,D,E,-35.717655807815284,A,A,E,-108.72565519296975,-65.36999934608025,E,B,-79.76662345669618,E,C,D,A,-93.03806915868468,0
Yes,41,C,A,-42.81683210244502,D,D,B,68.40344097863809,80.87696564758983,D,D,-65.2185011483622,C,A,C,C,91.74985827556823,0
None,23,A,C,-154.96332788535722,E,E,C,162.825134256115,-77.48754877887173,B,C,89.37438241915359,E,D,B,B,-90.4487042565763,1
Both,79,B,D,-87.11111506872075,D,C,B,-51.607256881425656,9.4833964559037,A,C,-42.21387623953316,D,A,A,C,-23.385049797688353,1
None,46,B,E,2.7275778703418156,B,E,D,-37.39889118660544,-104.73364815624842,D,C,35.40808785515482,A,C,A,D,-95.54909892944207,1
Yes,23,B,E,13.57144390896792,E,A,E,78.34080970247973,-26.611929562117233,C,B,22.556981249264023,E,D,E,D,-53.66771702181179,1
No,25,E,D,-161.94165798622328,A,D,B,28.08406650685577,17.901425267469346,C,E,-82.2968034451641,D,A,C,C,-174.47783942960757,1
No,79,D,C,-2.0646480492779404,D,A,E,94.9191707473971,51.645928217956914,C,A,-107.95956777898623,A,B,E,B,90.50089631788227,1
Physical,64,D,D,-23.224679509826036,B,D,B,46.804745163755086,59.20716826184794,B,C,-109.43748673410288,A,E,E,E,-12.133624260351617,1
Mental,26,A,A,-142.30694208432874,E,B,A,183.54327007531418,68.97918642618654,B,C,-45.318190477172315,A,B,A,C,42.82709303505873,0
Both,40,A,C,33.239192769958024,D,D,B,47.41321175935877,192.9132501076976,D,E,64.1322510948655,A,E,D,E,90.23719784220322,1
None,72,D,D,-40.40899078696182,B,E,A,90.70439480302933,56.3335499343235,B,A,-139.407369880321,D,A,B,D,145.90571957011568,0
None,39,B,B,11.239705298985179,D,D,D,132.8898150280117,126.10178214048462,D,C,-340.7435684826527,B,B,B,D,-110.15674121177045,1
Physical,77,D,B,-183.5624512271477,E,E,A,-9.894438288826926,-63.121803973997984,C,A,17.304468286944545,C,B,C,D,107.9384380210475,1
No,62,B,C,-120.13252923867597,A,A,D,-133.71174836985054,-79.6887007131174,E,D,-21.72965689081004,B,B,C,D,149.9632239032707,1
None,18,C,D,-80.2178246376902,E,E,C,-57.984072836406774,137.35976879482465,B,C,-4.487554914696297,B,D,E,B,-50.25880472784198,0
No,72,B,B,36.85595082582106,E,E,D,-63.351779673752596,54.600820853415286,D,A,-13.870251173051496,D,B,B,C,13.36074869939068,0
None,28,B,C,252.88150907754607,B,D,D,-81.73004321447611,-16.46341016983764,D,B,-9.438364264859615,B,C,C,C,182.27414656641875,0
No,45,B,B,-7.090135167763383,A,A,C,121.08613480766066,52.51054831013809,C,E,-26.333963099667457,E,E,D,A,-8.454377521777428,1
Both,54,A,A,-46.190478838085234,E,E,A,73.77303724488364,180.28863349097156,D,D,210.84579242622948,E,A,D,E,2.442674240282493,0
Yes,74,C,E,25.45472427169605,D,B,C,45.72527283387613,-34.52009797155632,B,B,82.14308664137785,D,E,E,E,9.676914951389112,0
No,57,E,E,123.60903727337913,A,D,D,-227.02381766604285,1.120455945906604,B,C,9.914793730375383,C,A,D,D,14.082274751378476,0
Both,54,B,D,-53.07474367620566,D,A,B,-117.32267476058773,177.10918958868967,D,B,57.81865491798399,A,E,E,C,90.0321962810304,0
No,42,D,E,-8.19121745271813,B,C,C,-124.66165984269438,61.8934124813364,B,D,-1.8752248410900934,E,E,C,E,19.5938209688294,0
Physical,48,A,D,32.65856182086363,D,D,E,-0.3010800717994211,-146.35119563412587,E,A,-68.49760144549364,B,A,A,A,30.427437788298228,1
Both,66,C,C,-66.49766058143601,C,A,E,51.92132718121781,116.96611846905942,A,D,-39.14020140431326,C,C,C,C,-75.9876568445197,1
No,20,E,B,-37.36926516611446,E,B,C,-99.77556476525065,-3.619004176216609,C,A,5.303856730214352,E,B,D,A,154.1994247184486,0
None,36,B,A,-111.24195852476804,C,D,A,338.80044532990354,-125.29819792588941,C,B,145.91158029389294,D,B,E,C,-28.87335357536744,0
None,48,B,B,-8.46890835553224,E,B,A,-212.60884136756917,-104.2006102070547,C,D,12.24989720010851,D,B,E,C,93.92802330430608,0
Physical,65,E,E,-171.86265108572866,C,B,D,22.679883922412998,-122.35037952064044,B,E,-202.1591522442873,A,A,D,E,171.31010578337006,0
No,42,D,D,67.75485301448552,D,C,A,-69.4309064705237,193.99428704170845,A,E,49.51909758986757,E,A,C,A,-12.518067333747492,1
None,68,A,D,-17.965476232509385,A,B,D,-96.19321698752307,115.34419698539855,D,A,29.87958240504976,E,B,B,D,1.611138250970413,1
None,36,B,D,-19.980133878708354,D,E,C,-83.42522020875066,-86.97123534049615,B,B,-64.65866963971898,A,E,B,B,-8.541660340293923,1
Both,26,B,E,-5.365254436200048,C,D,C,132.3635042566674,-69.2741166943747,D,A,1.3775237152750106,E,A,C,B,-97.76720668740285,1
None,61,E,D,10.99613779924331,D,D,D,-86.7613863022371,148.3095767104519,A,D,69.49680017154601,B,E,B,D,86.85743253736973,0
Both,72,A,E,101.83842372532077,E,C,A,-89.26316557407978,-41.616284169423864,A,E,109.3985436123734,A,C,B,B,70.83083581497462,0
Both,29,E,E,9.305783484087764,A,C,A,-116.8834639999492,159.36158143110478,D,E,-71.47323236009122,B,D,A,D,228.639838625252,0
None,53,A,C,168.40101281604768,C,A,D,104.89192103005205,-70.40887020367288,D,B,-89.19068391187778,C,B,A,D,10.402880466213581,1
Yes,36,A,E,-65.13120882881867,D,D,E,-18.0327002477493,126.1395251934217,B,E,57.45075330121324,A,B,E,A,95.74401409946898,0
None,51,B,E,-11.2321805245746,B,B,C,-15.07438600639201,88.1938100280501,D,A,-2.6079757282918408,B,A,C,A,-48.57310842440114,0
Both,74,A,B,190.95716901399652,C,B,B,-2.4351954295595157,-73.75027553146882,E,B,-58.33363142924702,D,A,E,D,49.459011044984926,1
Mental,57,A,E,40.82739162551789,C,D,A,-159.7126219135221,132.57680185936005,D,D,52.78628843805572,A,D,C,C,77.51142110078406,1
Mental,39,D,D,46.1547257129954,D,D,E,45.34882628177221,11.786800317762472,E,C,30.41202523954272,D,B,C,E,-53.78618870442888,0
None,30,A,E,-9.956840603334845,D,E,B,25.696065094292216,125.17774414171552,B,A,-85.24331859223936,D,E,A,B,84.31229823042365,0
No,58,A,B,-77.40937619803907,D,B,C,-24.5896239905594,43.28571304255344,B,A,-89.26554973062967,E,A,B,E,-12.365274336882724,0
Both,20,B,A,129.43128746112959,C,D,E,-141.4608233178641,-3.1082780800609324,A,C,102.94286963562098,E,D,D,E,-180.52500414773377,0
No,62,E,C,-73.45396249201086,A,A,E,-21.77050178782987,84.05227420106975,E,B,-35.95217489009494,D,A,E,B,87.62804455416835,0
No,69,A,D,145.31220565786774,D,D,D,122.99620779880804,123.07343198366945,B,E,-5.090393344313008,C,D,C,E,319.4543729876911,0
None,25,D,B,37.087042871336465,A,B,C,64.7803052982019,9.36649292047587,C,E,108.86678496577844,A,B,C,D,-101.47554825979692,0
None,47,C,E,87.48197291272805,A,E,A,-0.013282797991769391,-144.06302213637125,B,E,-49.11863862693869,A,D,D,C,-44.14278929225656,1
Yes,36,E,A,-10.012872905116426,D,A,D,36.269135418779136,43.197604021840434,B,A,-193.5235699296477,B,B,B,E,8.061728659068514,0
None,79,C,A,-82.18927341391259,D,E,D,3.0446551141572535,111.07294521034031,B,B,54.71980583972,D,C,B,C,-209.41133110607137,1
Physical,76,B,D,6.576896444079547,A,E,E,-56.98476877950426,-88.97057467927716,D,C,13.55380329952339,D,E,E,B,-142.64718577273607,0
Yes,63,C,B,-100.00485512713016,D,B,D,47.481380113974964,18.500499948968642,B,C,69.31017969238101,B,C,C,E,19.226712460272672,0
None,36,A,E,57.531123980394305,D,B,E,-88.84317093121567,40.05590201242324,D,E,107.6613025654854,E,B,E,A,-19.90425009642828,0
Both,45,E,D,168.11371740802238,B,C,C,-71.46771162806438,97.14425556734557,D,C,114.9548419781652,C,A,C,C,-124.39238694078962,1
No,69,B,E,-27.052095503730015,B,A,E,-48.502746962472024,150.6549344613108,E,C,184.562545066033,B,E,D,D,-190.36638217524833,0
Both,63,D,A,11.746028332764162,E,D,E,3.6499100695533304,-72.96257833004746,A,A,43.353645254778925,D,C,D,C,25.756805544472446,0
Both,54,A,A,-194.25316490779863,D,B,B,-167.1213732910341,-147.87753676166435,A,B,143.66402401626524,B,C,E,E,-122.47910258613277,1
Mental,20,B,B,-111.76037885625956,B,E,C,-92.47722717314625,18.016899318198572,B,B,-161.31561074826516,D,D,E,E,74.36109212519555,1
No,19,A,C,95.89152533485887,D,D,C,-91.76329439304249,-75.794991972003,D,A,-348.17431338136066,E,D,A,D,134.57804663354418,0
Yes,37,B,B,-21.391524782039614,D,E,C,41.259322487080084,-89.66078654120693,D,D,-138.313669168496,C,E,E,B,25.709247597840196,1
Both,51,A,E,-225.0017598987967,E,D,D,-27.858975204906507,-120.20398192680703,C,A,-18.863721915230126,B,B,A,B,95.22370867254337,0
No,57,C,D,39.7861206932894,B,C,D,77.01302203352624,18.13795110017887,A,D,-98.6051959760335,A,A,B,B,-6.067988468097757,1
None,61,A,A,10.357282776372415,D,B,A,126.69776492049465,33.289285437996604,D,A,-78.47729847719683,A,C,E,E,8.09397347636103,0
Physical,38,D,E,-76.13615104315994,A,C,B,-140.19150785238574,-97.63759554148477,A,E,-57.10813598935434,E,C,A,B,9.357648236166028,0
