faith,RACE,sexual_orientation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Christian,Asian,Bisexual,Divorced,55.07376871300199,133.26772095491947,D,-89.19988230802059,E,E,-87.52617007350648,A,C,64.13141566940763,18.76376154940671,34.35226488840688,1
Jewish,White,Homosexual,Divorced,110.82995538334023,56.25953971158619,D,-6.48150315139449,C,E,-24.450481314950984,E,A,96.77153155089265,119.18082841867212,49.467246428106186,0
Muslim,Hispanic,Heterosexual,Married,-257.04501189397797,191.7641074439576,D,-29.80356589281723,D,D,180.0611159159369,E,B,-51.0105087165941,70.73455116767052,63.727924439036464,0
Other,Hispanic,Bisexual,Married,8.884938739897402,-13.031007990040985,C,196.93139559879808,B,E,11.046155957045906,D,A,-13.044208261715855,134.25826301409938,178.3909125015128,0
Other,African American,Bisexual,Single,-179.0541282246242,116.5414612672303,E,-65.34214076255851,A,D,229.61115307791613,D,A,-155.39271764772369,-101.53899262891268,84.85417910657637,1
Muslim,Hispanic,Other,Divorced,19.68537323565038,-30.380273463359664,A,9.148709061272694,A,C,156.78060860557162,E,E,34.283262069090895,-15.276892589643584,91.56405620452921,1
Buddhist,African American,Heterosexual,Single,44.221358734584996,-59.27120418018643,E,-13.364086892715282,E,A,-89.02139929952774,D,C,81.59824459615226,-80.96672153620091,-49.03325528300158,1
Jewish,Asian,Heterosexual,Married,-14.499395654813283,-33.41656438858771,B,45.9355004741505,B,D,-44.127131828348425,D,A,-0.8814243234489809,-150.71371718441645,-97.77764938009642,1
Jewish,Other,Other,Single,-54.4495349205838,-111.87159152039052,A,-116.67728605382104,E,C,-45.211710998716,E,D,-154.78759813612842,142.6095557070453,92.83864759994907,1
Hindu,African American,Homosexual,Single,217.96669212112806,-27.909005964221723,E,-155.4021201691577,A,C,21.783293739424707,D,E,67.82966586604454,19.677229517086225,92.14184568158007,0
Jewish,Hispanic,Other,Single,59.34178491470456,-12.626311326482567,C,-86.54904110992227,B,E,140.2323035073823,A,D,39.11728876640318,117.29955888073185,-47.98582305334831,1
Muslim,White,Heterosexual,Widowed,57.23991338661848,-150.8735079012789,A,53.03863799984265,A,C,-109.62874194465002,A,A,-104.06825528054237,245.92789254765,144.34738058956157,1
Jewish,Other,Heterosexual,Divorced,-88.32014986745074,-184.40069680819678,A,86.93698287480849,B,B,196.748874994321,C,E,-77.33115201048277,66.6714110487102,79.5362554454918,1
Christian,Asian,Bisexual,Single,46.29289253006172,-97.71905652791287,B,-52.30212181339321,D,E,-12.83401434536148,C,A,-105.57117228074806,-45.62198319683701,35.497711723103805,1
None,Black,Heterosexual,Divorced,-22.80517940921249,157.32674952136517,C,156.40148395799903,A,A,-175.2624065536844,A,E,-6.668020668077254,89.6447251439281,-119.63011542852348,0
Hindu,White,Other,Married,32.80335802319722,-255.34852249548226,A,-24.70220121271087,E,C,-97.52257799113464,A,E,49.182139228376386,-86.70724642233138,-17.356252580715033,1
Christian,Hispanic,Bisexual,Single,58.73841224292327,-82.09018673082367,D,12.114481759252508,E,A,-49.358162937682124,E,C,51.32537397374042,-2.2085648833330183,-35.20297020970758,1
Muslim,White,Homosexual,Divorced,-41.692197204145906,29.337934449923935,E,54.966562451106206,B,C,0.35851694810663154,E,D,-110.21042876825014,-35.97211081178507,-164.43646991046745,1
Hindu,Hispanic,Heterosexual,Widowed,139.24019631667215,-72.85053554532152,E,7.153623712757103,D,B,82.85866882672254,C,E,-92.66994806505818,-33.26184720001526,-115.17937282787763,0
None,Hispanic,Homosexual,Divorced,69.16373349238273,-39.76104190967685,E,0.30810410092225027,B,C,132.61825663534455,A,A,-114.53849049473254,-214.7200183406413,-156.9484053046982,0
Other,Asian,Heterosexual,Divorced,-116.95444923085054,-202.7217309578685,B,24.980922702608975,A,D,40.2687392467708,E,B,-27.29729619113634,-56.40119193679946,-84.91585595158851,0
Jewish,Asian,Homosexual,Married,-50.36660049228933,-34.39658868467416,C,44.51798305601427,B,A,-166.35181353772336,A,B,-63.46217900070754,21.53372456273642,-50.02295689833039,1
Christian,Asian,Other,Widowed,-19.58868177223348,-84.27624846579863,D,85.46184930640766,C,B,13.11397463845668,B,C,-70.08196839829391,-136.38660115260322,-126.18548809917192,0
Hindu,Asian,Homosexual,Widowed,-66.10242835461987,-25.518177371431598,C,-137.73744638904176,B,E,43.949150102885575,B,E,117.11109197381322,19.354314137189473,-14.777209944932872,0
Other,Other,Bisexual,Married,30.459963136956947,54.942925874863434,B,58.8889545227192,C,A,99.05388434486035,A,C,128.12347757749455,230.12577542335387,107.21928728131181,1
Buddhist,Hispanic,Heterosexual,Widowed,-42.88681591145706,-83.8855173465782,D,95.25961622855475,C,B,163.67216301739498,E,B,-204.85549762219713,-72.08844501438087,-114.3261505546563,0
Jewish,Black,Heterosexual,Widowed,-38.461486379828465,71.22805430998534,D,15.483175304902714,E,B,-0.27516154931743186,B,B,136.46023979170909,-37.509792740401444,-9.462572348659862,1
Buddhist,Hispanic,Heterosexual,Widowed,-37.066959735194544,-63.81630529958955,C,-24.646736478428966,D,D,-221.7346514534961,E,D,6.689383983103898,-0.024690014214924276,-25.82020639607033,0
Christian,Black,Bisexual,Widowed,-123.6827425820048,-24.879898662289747,A,161.58108113691915,D,D,8.94704636873276,D,C,93.07496968194656,-36.08544748607857,57.45875677023309,1
Other,Other,Homosexual,Married,19.335125444469494,-68.93076878128043,A,-12.777068874251638,E,A,101.11974894594005,D,C,85.56912150783015,205.37302463533322,39.47115446907088,0
Other,White,Bisexual,Divorced,55.674092865520464,210.96949136781862,A,96.75799955414914,B,B,31.65858534130462,E,D,-5.363980806312652,-53.18389878973431,26.79823498974424,0
Buddhist,White,Bisexual,Married,-85.71640086406515,21.665174430459146,D,-9.528839656273739,E,A,-80.35088283031844,B,C,-38.73371957989068,27.686888548180445,-80.06234793957425,0
Hindu,African American,Homosexual,Single,-37.89203000032192,60.47124378447861,D,-48.57629398458316,A,A,-106.11388303946828,E,D,138.98785234427027,-22.689225821468924,-48.07656260985817,0
Hindu,White,Other,Single,-21.009346837631657,-48.32451216184923,A,-72.92462749939723,D,D,-64.48993963764352,D,B,-90.48414478648962,68.01835555121616,54.64195807254896,0
Hindu,Hispanic,Bisexual,Married,-17.76816552407083,117.37952456482132,C,151.014756060299,A,B,12.301442298296328,D,C,48.050886373417924,-81.11994918009425,-56.25161140719904,1
Jewish,Asian,Other,Married,1.6548429182041746,-288.77680396297495,D,-62.08416243259827,D,D,46.234563032182876,A,B,-73.10154572395133,95.03967064390055,-199.26689111430832,0
Buddhist,White,Bisexual,Widowed,151.9966778888177,-1.3733789553435076,D,137.43440391145393,D,B,148.86353061115776,D,B,96.530411888109,-50.30750331307258,10.022272526527093,1
Christian,African American,Other,Divorced,29.128917360592204,43.7542988763114,A,24.487100444024513,D,E,161.28162604091344,B,D,74.02522524915683,42.27558268891986,-59.07254810397724,0
Christian,African American,Homosexual,Widowed,104.73444676403687,35.97068708223288,A,-17.11126635234129,C,B,72.77358007609467,A,A,-9.219994764434968,2.9189182063882213,-35.86103934679608,1
Other,Other,Other,Divorced,-46.687257240023946,47.59884490796396,A,77.50910070398199,B,A,15.126687401218256,E,B,-171.7433521622218,-61.578939707368406,-131.1413260238885,0
Christian,Asian,Heterosexual,Divorced,11.069628793052962,176.54679055222184,D,-125.00978151069988,D,B,60.227339475544724,E,E,-10.825122076665469,-63.583105086640046,-142.90945378827837,1
Jewish,White,Other,Married,86.07834936169871,-56.972037409590605,B,37.70288740922726,D,A,-8.26649717043542,E,A,-70.55909763115142,145.219452590861,112.32820123230482,1
None,African American,Heterosexual,Married,123.2037407278433,84.48877218727495,C,-20.81982850636432,A,B,39.98064329178387,E,E,88.77341126854913,11.148965764821622,64.33041063053125,1
Hindu,Hispanic,Homosexual,Widowed,23.610899316042623,86.10923358322776,A,-153.53005847778184,E,D,-116.27560490820774,C,E,-35.05356906807825,27.097657115296915,92.04619449362772,0
Muslim,African American,Heterosexual,Married,125.19157615610371,-15.49282327193324,D,257.37864642156046,C,C,-32.80403504448463,E,A,-71.00478147490281,152.21131974899598,-41.11094210800334,0
Muslim,White,Homosexual,Single,-108.26278925113122,200.83076784816015,B,185.5156400211745,E,A,37.0247435049228,C,B,82.52177266280863,135.56026246198036,100.5969029819412,0
Jewish,Asian,Bisexual,Single,-12.237165525773019,-126.72294448328509,D,76.21069371305812,E,A,-77.94982679829462,B,E,-34.893733510151456,-210.78822551448985,-31.483702445466434,1
Jewish,Black,Homosexual,Widowed,-121.1140426170278,14.56983245833625,C,91.37959550717541,A,E,120.81523094820356,A,E,-106.6315885235303,181.33575929349084,-9.563895037697886,1
None,Hispanic,Other,Divorced,21.951965808902184,-25.780471637545798,E,-57.63834179834836,B,B,-166.3528173140859,C,E,-11.141137944047587,-57.058569327319894,23.82282974241808,0
Other,Asian,Heterosexual,Married,-44.515296365604954,-16.14407552557713,A,-98.3008730008071,C,D,-187.20398447838056,D,E,-157.55891189835185,132.11730589066752,88.11738979556203,0
Buddhist,Hispanic,Heterosexual,Single,-111.39668507367023,-26.3836862590368,C,-62.2849383766897,B,C,31.324942473515815,C,E,-14.735368470255795,-169.49644527325253,-73.5057268795826,1
Jewish,Asian,Other,Divorced,16.29943396386708,58.338561355517236,A,-209.04122460265023,C,B,-30.37642927651253,A,B,-50.47400607517572,-2.874627632715324,40.090989503475605,0
None,Hispanic,Homosexual,Divorced,0.18744672352671285,-35.067954629009286,C,-46.92852482259582,B,E,-89.83484827424658,C,C,-106.13604633483058,36.084736907238955,-5.720776255848213,0
Jewish,Black,Heterosexual,Married,58.798509356519766,-35.23507318291214,B,-19.49143315281688,A,A,8.231282436491078,A,A,-88.58749208051422,77.50775868433564,66.73195463619078,1
Jewish,White,Other,Single,77.87327714101993,-179.14600536270794,B,66.55494678117743,C,A,-148.72994553486444,D,C,77.91368021353445,25.44585653090699,61.531517737939225,1
Jewish,Asian,Bisexual,Married,22.69471873875606,164.86844698992448,D,167.7102274573538,A,A,35.520342114711795,E,C,-32.614229499618844,-127.2757576065585,19.058632441747093,1
None,African American,Homosexual,Single,115.85758437073943,-129.22989433743422,B,-93.8087297727646,B,C,-86.36933498619415,C,C,145.00083427155948,69.48248982880567,89.7873567160956,1
Buddhist,Black,Heterosexual,Widowed,10.932273374822032,59.88835318520035,A,-146.2959266647663,D,A,171.9088609062645,A,E,-70.03946146787669,39.477236822974724,75.74391080789596,0
Hindu,Asian,Other,Divorced,-41.404312559334834,-123.86884346810328,A,-120.47209679631999,D,A,117.43124118101444,C,C,87.67349147191041,-145.35918677406136,-70.61628925718672,1
Buddhist,Asian,Other,Married,-35.327884843485336,74.00797735542878,C,-35.92742489449523,E,A,-104.92091838309467,D,C,21.26997635943958,96.38033691381295,-88.68074343845002,1
Jewish,Hispanic,Heterosexual,Single,121.05560472825827,-7.221871541428548,A,-199.07653402426538,E,C,-194.05566203007953,A,A,-51.102894534555965,-167.71770551435418,10.209738252955134,1
Muslim,White,Other,Widowed,105.00910030225559,-244.4129220740821,B,56.27291764431881,D,D,75.91385326303397,A,E,33.61286981577147,155.19912612856362,109.59615687323227,0
Muslim,Hispanic,Other,Single,149.2833035172694,40.56300386521821,C,-1.4956017945549815,E,C,39.15388332881989,C,C,-37.55144600403174,20.76028479685266,24.23117932166698,1
Christian,Asian,Other,Divorced,232.95671839615989,93.72286473176031,E,243.5432214867601,C,A,110.6763147927222,B,A,58.27788342105617,137.9978034780359,27.614417746663854,1
Muslim,Hispanic,Heterosexual,Divorced,70.49202017422012,-28.35649222710511,B,-107.52809334326547,E,E,31.892410289180223,C,A,-25.383969631025856,9.263317710798557,-76.83284322903188,1
Other,Asian,Bisexual,Widowed,6.5743138200031925,16.476515336586292,E,7.077618009229185,E,C,116.80980254440492,D,C,-155.47333292401223,146.91223537420817,-10.030896768043357,1
Buddhist,Other,Homosexual,Single,105.48985934468634,-203.42865309398402,A,75.69071860076122,D,C,-86.37882431721266,D,A,-55.01278995289943,-90.55249774326917,318.9084807033584,1
Jewish,Hispanic,Heterosexual,Widowed,-98.58239903345492,135.80571389977302,D,92.00221593771418,D,B,-63.73843510036088,E,E,-23.89470538785458,-43.27194223143834,91.25998976613424,1
Buddhist,Asian,Homosexual,Widowed,40.84747868633129,-22.98357898641793,E,9.731858088480223,C,B,39.51791146013402,E,A,-95.89671913028141,63.083397995555565,-3.666272698801783,1
Christian,Other,Heterosexual,Divorced,107.78496644093629,50.62908538419262,D,-61.09163309954001,C,C,-21.390565679653943,A,D,66.25106618030728,136.25887565111842,64.96706656212568,1
Buddhist,Black,Other,Single,16.255539245553894,-134.0063196011426,E,35.6713026424787,E,E,-126.34732658274861,A,A,-163.01606022257837,109.61007805614904,173.12041353920114,0
None,Asian,Homosexual,Divorced,-47.985544144336586,81.85558983685726,B,10.361661324027635,B,A,82.09225745133284,B,A,-88.15584066137457,67.80393224614552,92.58837785816294,1
Jewish,Asian,Other,Divorced,-25.64326518835842,83.24532718190078,D,32.594831561578964,D,C,125.70059692284717,B,B,42.117136557216526,-9.094245011391838,156.87940525353835,1
Buddhist,Black,Bisexual,Divorced,-47.51747737034477,-3.529964569699113,B,200.30621106117596,A,E,-64.40068801454353,A,B,142.2763144898542,74.71085471730034,109.16444368336407,1
Hindu,Other,Homosexual,Widowed,-167.3827972430807,65.91216147438669,E,-33.063485777793666,D,C,-129.97950482262456,B,C,98.59273296058781,-86.23275357261917,60.51400900583357,1
Jewish,Other,Homosexual,Widowed,-50.28319432591195,-197.62989511641237,A,41.48993754765825,E,E,-40.097797765227625,C,C,194.52622068309162,45.83690935918648,-44.872177248466656,0
Hindu,Asian,Other,Divorced,112.57018097700862,51.17275302934809,A,73.97641392065748,E,D,211.91052246366087,B,D,-121.62012500835631,1.4668446938218398,-99.07566360099955,1
Christian,Other,Other,Widowed,48.03134615980414,22.504969398747672,D,67.45698595509357,C,B,34.202157131997524,C,E,262.523701373543,-50.19142256036832,122.82181289343983,1
Buddhist,White,Other,Divorced,30.42181733473098,2.8151234151973714,A,-214.2409416133403,C,C,-97.60602544996534,E,A,79.33665419988985,-37.98905757836708,-12.268058825383617,0
Buddhist,African American,Homosexual,Single,-1.0325752681945661,25.237311796346617,E,-117.20357913886656,A,C,-11.375342697759903,D,C,106.05225146418344,134.24779522748412,7.327176165041695,0
Christian,African American,Other,Married,161.97644135664083,-55.762854714873434,A,-52.45863179310839,B,E,-13.593298035071614,A,B,-23.66192325149603,-13.212388782786816,182.3864490560817,1
Buddhist,African American,Other,Divorced,136.29581395653923,-132.02243635722212,A,-87.74225146655532,A,A,-6.44560448048121,B,E,73.62301804094932,65.70705706074264,-74.27465738585711,1
None,African American,Bisexual,Married,90.21547671516319,43.66235524451344,E,23.93361452549167,C,E,-59.917916069476654,A,D,-117.37119809397298,-53.60769577423016,-83.89617005112277,0
None,White,Homosexual,Single,-2.5290381802957436,-143.49461686857953,C,34.65364559817447,C,C,-295.0171352467697,D,C,-152.76964297296672,133.8080499953333,204.45814933833887,1
Buddhist,Asian,Bisexual,Divorced,-62.36045770076064,-122.14289507592511,B,206.91672204774076,A,D,-94.14288662008873,B,D,-44.916358888029876,-31.721764930826712,-13.423383523377968,1
Muslim,Asian,Other,Single,-6.386656219861429,83.32883360474857,E,-28.13165309561052,E,E,-25.031725799266436,A,C,26.00899511968158,-19.884599969156948,70.17325708567678,0
Christian,Black,Other,Divorced,77.65766032633968,-61.595248420290204,E,-35.39292117260553,E,E,-15.88709836514627,E,E,-60.54462164152321,8.971204223747973,12.309428288991029,0
None,Hispanic,Other,Single,129.31541581332576,243.15153937228402,C,-249.17393776407897,D,E,-184.12911097205745,D,E,-124.19046325513152,-18.726375667642674,-29.727830084476974,1
Other,White,Homosexual,Married,8.85539798754468,-189.5607256998167,A,-70.16356352449188,B,D,17.747787826201503,C,A,-177.97502799018244,144.4163266088521,53.35610684371991,1
Other,Asian,Bisexual,Married,156.84918548655781,14.539536444401048,D,51.36129382373834,D,C,93.02171475406766,D,B,-89.56256237389091,-53.37111523131502,-34.939520488212544,1
Buddhist,African American,Bisexual,Divorced,17.07399098473045,65.05659054235177,A,103.25702691111074,D,B,-2.903561604887,A,E,145.91980045253675,104.22380647753621,-215.90138472335022,0
Other,Black,Homosexual,Widowed,52.576338458206415,-97.98666999547467,C,49.51771418737624,A,A,-15.143433101874521,D,D,23.750555219390616,10.194853630759711,-164.13547017411375,0
Hindu,Other,Other,Widowed,0.1422326204850301,68.32900274622892,E,158.6826166368256,C,E,76.6569364476485,A,E,131.304674926109,-118.16901572967649,163.39743165163557,1
Buddhist,White,Homosexual,Married,117.07868741131253,155.11538719837762,C,136.37085830146466,B,B,-47.07915597946922,A,D,-55.529216398821255,101.57283493386169,29.803515932946745,0
Other,Black,Homosexual,Married,-31.675080449481296,150.23049796097143,B,11.653635365389212,B,D,133.27213720478989,B,E,148.67357573089794,10.896928037147696,-41.77379213707951,0
Hindu,White,Other,Single,193.75069243007727,197.65797745726076,E,-39.3600573444757,E,B,95.3479589471809,C,D,86.40365633298907,-73.02946041304641,-44.60984408697559,0
Christian,Black,Heterosexual,Married,92.12515980308481,-170.62635921242904,A,11.01596360085226,C,D,-232.58809181281967,A,E,12.514953736616865,-32.61059970288782,14.835631134978772,0
Muslim,Asian,Homosexual,Widowed,145.76196034442447,-80.0328509986851,D,-97.46168460697642,B,A,41.93205698104014,C,C,112.62494649731308,-44.82914545267918,33.179330112010604,1
Muslim,Hispanic,Bisexual,Widowed,70.5802808506595,-95.33566085219631,C,-140.70837942075838,A,E,110.98312290415369,A,D,219.8323956051395,-101.32175456579529,-106.62432478155904,1
Muslim,Other,Homosexual,Widowed,71.93162422804252,-23.743684836008256,D,-148.68094407381207,E,E,-41.65167079459901,E,D,34.63175139727307,102.96977952909184,-30.94151058928357,0
Muslim,Black,Bisexual,Married,-218.13168674598225,-38.61015834849165,D,15.803112396757657,D,B,32.15580009414708,D,C,22.58642440078756,-139.60268541119726,-106.23945231786571,0
Buddhist,Black,Other,Divorced,-62.38169615480081,-46.5386246655623,A,-60.09609970688189,A,A,23.24293187620231,B,C,-9.31275838707808,27.46578328403212,75.16964431468256,0
Jewish,African American,Homosexual,Divorced,-175.63822178228205,-61.448088493418304,D,32.238749152541175,D,E,-6.5339771940700615,B,E,-153.21922058449374,-87.22244738647619,165.8593152097207,0
Jewish,Black,Heterosexual,Single,-79.8019667933186,57.83392764136538,E,138.68635080663532,A,E,24.72370114902968,E,B,-35.59758225706353,36.082890864910574,-105.40127629276239,0
None,Hispanic,Other,Divorced,46.8376118425307,-8.41492444071629,B,35.43193292009217,C,D,-84.81685035494043,D,B,96.96035405374293,60.41017909662691,-12.827032747776112,1
Other,Asian,Homosexual,Widowed,-94.51535203484383,16.924813529989677,C,49.98924759195939,E,A,48.205091983694096,A,B,-21.774535944994895,-41.56757052117893,-68.98200183571369,0
Muslim,African American,Homosexual,Single,30.501963987049674,-47.15033626259308,A,-51.840729687891816,A,E,17.20493336848819,B,A,-54.82292245064774,72.47940995786392,-17.303098036979165,0
Christian,Other,Heterosexual,Widowed,50.34252584816448,125.63135528989717,C,-17.347841202274168,D,C,-71.50836476647893,B,D,160.30705907460202,-26.283475625948583,129.92609134927915,1
Muslim,Hispanic,Bisexual,Divorced,145.7593736379293,-19.740028757042907,E,-143.29731235718185,E,E,168.30822866666014,C,D,113.85385211312426,-17.186178051444887,-97.44938151441501,1
None,African American,Bisexual,Married,-22.16795172140644,196.8473328304893,B,-15.636091377039985,A,D,108.1418884271218,E,D,-69.56066968319826,104.9816929723508,119.46037043716015,0
Jewish,Black,Other,Married,65.47460430940876,3.0587968928030245,C,-16.60116032836843,A,A,50.439030830066,E,E,-204.9491376674753,44.51459423031421,-90.2345072364917,0
None,White,Homosexual,Single,9.083082076130266,-50.1805021571554,A,9.656085084787417,E,C,-53.68659326231584,B,D,94.0673022378501,-151.93281648097988,139.16883332549367,1
Jewish,Black,Bisexual,Widowed,77.43634910783341,-49.8573337880444,B,-125.58447419688751,D,B,26.183931345925814,E,B,93.39527335650834,114.87226723752401,24.31188809840285,1
Muslim,White,Other,Divorced,-252.15710354994317,-79.94026736056111,C,-87.04994395598385,E,A,2.4924272534995757,E,A,-57.87949120256526,-59.42373738600364,358.15902553459216,0
Other,African American,Homosexual,Divorced,113.75856365464261,-46.37318044754857,C,9.66332655180685,E,A,-156.62791596085904,A,B,60.45341821448393,118.61684245828879,-130.97492374914265,0
Muslim,White,Other,Widowed,15.578567293354665,-155.71143809539117,D,-29.55610734616804,D,B,-77.98639636097164,C,E,-62.611352678007904,27.73371217372045,-162.41533203038395,1
Buddhist,Hispanic,Bisexual,Divorced,156.91665987187292,102.79805561223468,D,46.88790961365994,D,B,18.849488125333934,D,E,-7.22563463406681,-60.08558007673852,-16.48711437031027,0
Hindu,Other,Heterosexual,Single,-33.13220463200668,41.99464703258275,C,-183.75121515144787,D,E,92.37325667844233,C,C,108.44690694437931,47.75807389130195,142.90294461732898,1
Christian,Hispanic,Bisexual,Divorced,28.790322994496947,187.1650587473585,B,136.25557435166547,E,D,69.47842813958202,E,D,-225.16938942224124,-122.45968191437078,12.1578450950478,0
None,Black,Other,Divorced,4.280218926456047,84.36568209149513,C,-23.098159186283823,A,E,80.5434269092504,C,C,-119.17686515034931,6.2751273377683106,87.92503784674504,1
Other,Black,Other,Single,164.73803860590968,10.88225984776675,D,31.840844323543998,B,E,18.280015361446367,E,C,-68.27365508659359,85.36465377667095,-85.85361107952835,0
Other,Black,Other,Married,146.45335316139145,25.91959988826895,A,-38.68970682952492,E,B,-142.2781601455031,C,D,-84.10165678190562,82.03361062563489,-19.914402836126584,0
Muslim,White,Heterosexual,Divorced,-46.993228380950654,40.43794036794367,B,37.525171379660485,D,A,60.25768916249462,A,C,166.5684009366734,-67.76334075174474,32.68922838777608,0
None,Hispanic,Bisexual,Married,-78.68995662883167,25.25303199877277,D,3.566880947742461,B,E,257.29422480754585,D,C,-29.829345153890674,71.56571821833016,-98.95970320949206,0
Christian,Black,Heterosexual,Married,83.6420519142617,13.147133563918631,B,-168.00998709954806,E,E,-72.82420963561529,D,C,10.564539336190423,-59.6839888641029,25.6785651006816,0
Buddhist,Other,Other,Married,-198.7893144351625,-7.74842414655568,C,-99.91799844116879,C,E,-127.25529960464247,D,D,-3.8871289138770164,33.50259166141939,13.856347757422657,1
Hindu,Other,Bisexual,Single,-12.517429755767747,-19.745043066856425,B,81.73555592660088,D,D,95.6855907201769,B,D,95.52629747458742,14.388196040067491,59.31445883979679,0
Jewish,African American,Homosexual,Married,30.91199225978216,34.35284351539081,B,-2.354774043966994,C,E,137.97080635350582,A,C,19.296988733574658,-91.72318438502265,141.24308766577616,1
Hindu,Hispanic,Bisexual,Widowed,80.84755014854736,130.56979880512466,B,-15.283672593825107,C,D,-11.273141528712118,A,D,27.21265021577842,117.493546353255,4.520974261003717,0
Muslim,Black,Homosexual,Married,24.10908986327848,100.16729640081444,B,60.64951171052121,D,E,127.28183560884219,B,E,54.62735236333731,-262.5625779133055,-38.82364406162224,0
Hindu,Asian,Bisexual,Single,266.1144589441877,71.24400541319764,C,92.03240531026464,D,C,-2.1413519640053504,C,E,72.46069015539271,-60.89880211130554,125.12334044717957,1
Christian,Other,Heterosexual,Divorced,-18.693093080817412,-123.9807891904594,D,12.433239564298852,C,A,141.12586235460768,E,E,-219.8647551366568,-95.86785949874564,-16.42277293615502,0
None,Hispanic,Homosexual,Divorced,-20.2792287437541,-29.187955698148148,B,1.326273075905907,E,E,-144.97727496445657,B,E,-85.84636324579121,169.64626017568384,38.7007911741453,1
Buddhist,Other,Other,Divorced,-55.77343313150932,39.49178119417412,E,250.7962561071254,B,E,-26.898403269318273,E,A,-11.462587353899613,-88.14292844932679,-132.18770221088255,0
Hindu,Other,Heterosexual,Divorced,-133.4103331822983,126.84302869324829,D,-56.980670000829136,A,E,125.37378351195831,B,D,157.09041830189048,-113.34311393628178,54.283963836697765,1
Hindu,African American,Bisexual,Single,-32.34703940171658,7.672097211563818,A,213.67802168799196,D,A,51.88040155001761,B,C,47.7166967494305,88.0137132129891,-36.72010467205624,1
Christian,Other,Homosexual,Married,16.295982242143342,-76.61374604774643,E,130.9878372924059,A,D,22.173855146344827,A,E,166.69086832835927,112.99940097923597,-55.715283004154735,1
Hindu,Hispanic,Homosexual,Divorced,8.945233167295791,-82.33408031105625,C,45.884615390122896,E,A,34.091223446658674,B,C,5.162833698607952,-81.90191443531472,71.81963640842885,1
Buddhist,Hispanic,Homosexual,Divorced,74.49841970658339,104.29207330129483,A,91.06620783923654,B,C,61.887491203830415,D,B,-8.437024367598854,-73.63283081155055,-30.183253815040974,0
Jewish,African American,Heterosexual,Widowed,-12.420486451303287,129.1455469322873,E,-130.83828999133425,E,A,-50.13554963329948,D,C,13.123067203286157,-14.689187053814626,-168.09158800300747,0
None,African American,Homosexual,Divorced,118.21360048964691,-0.49703751458167883,B,-291.8175578033183,C,E,-93.24144180420596,C,B,-69.01987757349731,-25.952541094333938,-19.24823538826825,1
Hindu,Hispanic,Bisexual,Married,-153.82102603365598,-128.09541528294417,A,-65.18020669200617,E,B,13.905078192099158,D,D,-81.05362060105664,-63.018383378690835,-65.86817353261824,1
Muslim,Other,Other,Divorced,55.32476353579538,-203.0125658989769,C,68.64531962919035,B,C,-63.26620056823079,D,C,71.37016803851976,32.894214582433186,-50.65693535126423,1
None,Other,Heterosexual,Single,-19.76835316950782,-63.010872240986046,D,-86.58968494005144,D,C,3.3454817588099033,C,A,-68.04625457666275,14.886584107690961,147.1185174104544,0
Other,Black,Other,Single,-10.590303510270017,-93.97587119562229,E,-123.5330758454219,B,E,75.77106148225742,E,D,-22.3299885114803,-135.27379298917808,-76.78293660291921,0
Hindu,Hispanic,Bisexual,Divorced,155.2541168226692,-8.330828176815055,A,119.9285180250589,A,E,-88.92948815925581,B,D,123.83339072571955,-42.62325179311313,20.994527882605784,0
Jewish,Asian,Other,Divorced,39.907531348786605,-14.598086857352662,E,22.533672523593047,E,E,-65.31711715730297,A,D,-53.59304146868398,-26.545697834770127,-45.20595127568994,0
Jewish,White,Other,Married,-68.94481899068806,80.10654760556311,D,45.42088729062927,A,C,-32.943995343283575,D,A,-84.80880331930747,36.532380112314705,5.949565809154404,1
Buddhist,White,Homosexual,Single,102.52293896521927,-42.94177863013459,E,-132.29625711573073,D,E,134.2908539779151,C,D,51.44978036406276,6.64640013914573,-47.65010402857175,1
Christian,Asian,Bisexual,Widowed,39.00258930410212,-164.26976944650303,E,-195.9959231910958,C,A,86.32946586926903,B,E,-108.4700415043274,138.93909518898448,-61.338091209587255,0
Muslim,Hispanic,Homosexual,Divorced,-164.33256420989107,-4.399662819516877,A,-136.61944639505404,A,C,18.658176863204275,E,D,90.47653924721438,64.53830025169887,-18.43990941490196,0
Muslim,African American,Other,Married,10.908091803812345,90.58632018885243,E,-139.683699622367,C,D,134.86437206339602,B,C,109.23583872382711,61.6681919460884,-131.32121382647702,0
Other,Other,Heterosexual,Single,-94.94896401548891,15.715575339046003,D,-62.01211085577082,C,D,243.0798573363017,A,C,78.35331605028244,-22.146664210863342,50.8717673919911,0
Muslim,Black,Other,Divorced,-148.91916478719835,76.23800192446716,D,-76.94563102267622,B,C,49.29991355943858,D,E,112.4534250321199,29.414715414909796,-19.564705237147844,1
Muslim,Hispanic,Homosexual,Single,-19.503306545772965,30.299792960922062,B,-204.2067029143875,B,E,131.8377433307522,B,C,-13.554473650818993,-2.530266266757691,26.696296862323564,0
Christian,White,Other,Married,-121.36443657068521,18.880251488135524,B,-64.24677958712262,A,B,45.866614710609376,B,B,47.61835416655651,-87.13963319543303,-97.24275012004433,1
