nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Germany,-161.66480902499546,B,127.78619710419015,D,-76.40951803273748,106.57141156677345,E,A,75.75892631772028,1
Mexico,156.75832043124097,D,-154.87543596995374,C,-36.4170422418427,-195.74189764694876,A,D,-116.97950064226632,0
UK,52.11462455006156,D,-4.859300474278159,E,-166.3563120905889,115.90082404046656,D,E,-66.0826393957512,1
Other,103.79810170957018,D,-153.35129496679437,B,-111.03260038244653,142.0370572680671,C,E,-79.33943295851368,0
India,-82.06039256774358,D,-96.42452394007456,D,-52.921333322913966,-17.289142929085592,D,C,-108.72511302411358,1
Germany,130.59854287713137,E,-17.78517013920421,A,28.207824625590742,-11.948613736842239,A,C,123.84984071142944,0
Mexico,-73.86656481474179,E,105.9370438817745,D,33.27156351773833,29.252511280140563,A,A,-98.22944446597135,0
Brazil,-67.2057561911769,A,98.24203837094103,E,309.8693538646374,13.875981234373361,B,D,-15.816017619671324,1
Other,-190.03304803343016,D,-34.922090073205865,A,-1.7002693898075492,-20.758344211021793,B,A,-48.53782136974314,1
UK,68.87217332436703,D,49.957147598317086,D,10.200581012589899,-88.00762883864725,C,C,141.20316286235052,0
Germany,-74.92735597390329,B,20.73469031465628,E,121.62888206537612,-2.370099034576781,E,A,-164.00756425549267,0
UK,85.70688480853931,B,12.007528233577016,D,89.17128234631959,72.94390447135599,C,C,-55.70165522093967,0
Brazil,-135.61621917811937,B,-119.64159100055308,E,23.7080683286733,64.30341372595745,A,C,-136.65565224998795,1
Germany,109.26809628691049,E,-67.78465592733907,E,100.97857972489702,26.017140268012266,A,C,-60.73809364115029,1
India,-48.29286417425303,A,-219.64472633173085,E,-35.38258476869455,-144.7824802018888,B,B,-166.47185930419062,0
UK,120.18489206396833,B,-148.567966201526,B,-151.3095564490879,-195.72917829542115,C,D,-39.00521814340896,1
China,12.110488582945358,D,-7.565686777447418,E,-59.78491282278624,-54.03321136518595,A,C,236.69440946470564,0
UK,1.4560831695095098,A,7.041361064074556,B,-2.8658443911700453,46.01470043186521,D,B,-43.9315746910795,0
Brazil,70.37904599381858,A,-57.994201227028675,A,20.11043733835087,-42.712105381702266,A,B,-34.87653229990148,0
Brazil,-105.88118536146389,C,-98.57246543557694,A,166.3594689705668,36.32662573217246,B,E,13.754411129046037,0
India,65.53061680289088,C,-59.88856773528228,E,-209.16551995898197,66.01628963457937,A,E,-119.3030465753933,1
India,-149.65353319483577,B,-11.642983757576832,D,109.3486563041578,-121.95172920532762,C,D,-130.8272249708703,1
Brazil,97.54706980449684,A,-76.72670736148216,B,-112.19414782252213,-117.54684730569068,A,D,4.016434627546931,0
China,-151.1137104132295,E,217.71545666061783,E,117.90485752615932,40.39324548876304,B,C,38.48283352129116,0
Other,81.50371911984062,D,-29.423807645040405,A,-7.918673523731834,-47.03917464532557,A,D,-187.06540221140733,0
China,105.85076282928021,D,34.924890684942376,B,86.61211578622682,-60.38945267564186,C,C,205.63817002971422,0
Mexico,-20.43802625146584,A,-121.38409653247496,A,133.54367412853608,62.63917707249465,C,D,-4.637532988712147,1
Germany,-34.51378902778219,C,50.82009238802841,E,-27.4316889420599,-202.03207194824228,D,B,-18.806598462880135,0
China,-35.510177596859265,C,21.91158408360539,C,-59.79969713825245,-81.08669374114554,E,C,20.66038419727445,0
US,58.464650763987756,C,99.62940084570577,A,6.170327690495218,-15.929610348261958,E,B,-373.09629700350837,0
China,108.93054805495188,E,-50.66226389188956,C,-45.95322640879606,-174.20560987524678,E,D,46.96386569025014,1
China,79.68431748314269,E,148.72736289889446,A,-153.66784702697268,-201.2799670507688,E,D,-37.82455494125252,1
Mexico,-46.71908936213017,C,22.653310266970607,E,-49.53673671978363,8.27176957349442,E,D,66.00973320632045,1
US,-32.170283680717276,A,79.26109088764022,B,60.677896578322056,8.618566274554318,C,A,-10.786819712133386,1
India,26.852509484707443,B,-64.52894034366491,A,-67.29052567771639,-71.75212799155395,D,E,21.470215499340433,0
Germany,-34.39488739250657,D,-78.77648172976723,D,-117.5957966568739,88.92383848333021,C,B,-29.50876872485548,1
India,-184.82155479715863,D,-178.65337418150014,A,124.00300430981463,19.60613425310415,E,B,29.567340478163228,0
Other,-81.17436508203858,B,-260.57653226173164,D,-32.16873077079137,-5.071503400992536,A,A,19.610027032416575,1
UK,61.556419020749416,A,-22.881346073579596,E,-82.2976385914351,37.22113049677968,C,A,-97.45353116100304,0
Other,66.09438269615646,E,-65.10190626264018,B,148.77022480740072,34.22880846106718,C,C,-18.852896703749416,1
Germany,-8.546296473616554,B,10.289181258677619,B,12.926911928895338,163.25994546598176,A,D,40.56946688682405,0
Mexico,40.10605386287542,A,-230.88854380906358,B,3.8684125340006146,-19.786564979094877,A,A,101.73425046373137,1
US,77.69298471769422,C,-162.9027634288212,B,-94.52008079731206,1.1075443862757608,A,D,-70.18602363835883,0
China,5.384014490101282,C,59.37606047701731,D,-79.6737925149658,35.54014034254786,C,D,-65.99697610638593,0
UK,-218.88970679147434,D,-82.30210219753047,B,65.20425735554903,-135.4084364510643,D,E,-56.83236125828206,1
Mexico,-45.21798875592367,C,-68.04106920663861,E,-87.65398059598783,194.11874529400652,A,E,164.1241287243153,1
Other,19.875289052207854,E,-0.602671267016056,B,-80.80823249388641,84.39908582915841,D,E,-22.740472611407693,0
China,66.70768409666468,B,-154.92303209801713,E,66.07021294129667,91.53806462939387,D,C,-123.7315911212562,1
Brazil,-51.832997074216976,B,-11.62665271435516,D,89.59082945140811,-122.21270525975085,C,C,-153.87804240714087,0
India,-279.72944874033544,B,20.245944122167632,A,184.79707773116715,-16.777914486097806,D,C,45.14741368799967,0
Other,202.9407268986966,A,-97.16551615121053,A,58.81599663013709,-159.4135141755625,E,C,-101.73374312461985,0
UK,9.3105403363237,A,90.31621061258028,E,-19.22555722769472,58.356230688314035,E,C,102.31820983837474,0
China,-78.35149959551599,E,-1.7821540610862323,A,-182.6658885907531,37.91324875569017,A,C,7.630533314879168,1
UK,-85.25435912930163,D,-26.044755949819574,B,-11.22151251023418,-44.752263240624366,D,B,-74.46946907123315,0
Other,43.04631657566346,E,-71.42215667218598,C,-15.427720814403564,-49.63489429149194,A,E,-182.69922156659302,0
Mexico,82.52674570749559,E,-5.395547352633224,A,-122.32226521180334,72.47013124211018,B,A,-73.79823337605652,1
Mexico,-65.8649755765126,E,-54.2560479852031,E,-113.11703559677755,2.289859343838346,C,A,-125.85294638613796,0
UK,86.28429543404012,D,-154.92305815710807,C,-119.11175135176812,-103.37667445122499,D,E,114.46625307943476,1
UK,-30.382296402218934,C,11.032500177953745,C,-15.209387324880202,-142.7509079344277,C,C,3.1765253626893823,1
US,-159.4853580075755,C,25.606817860812995,C,-69.27471905917906,-30.947802526885322,B,A,-149.88121006683414,0
China,87.74978106574171,B,-33.6055602594372,E,62.07612440820351,-71.00874477899524,E,B,143.6559843414036,1
US,39.6403212538864,A,56.57442193824025,E,-73.88915020466352,155.7860387080362,A,D,20.050017249183462,0
Germany,-2.6739962763252514,C,15.487859775954465,B,43.5875148915778,252.38232790312992,B,E,-2.9623065199112073,1
India,-16.08229651195813,B,-166.231756872647,B,-0.5253361116794912,-163.9604286410306,E,C,-55.16979791293905,0
Germany,-86.95158343291793,E,57.42145224790106,E,-19.542860581800397,-144.1554240721283,A,C,99.30325657295643,1
Brazil,-15.739244070648287,E,-10.530922444780927,D,40.54417501536524,97.94267520092384,C,C,-163.65920056437005,1
Other,122.7766793848829,E,145.18275723346673,B,-89.93785346027201,154.5002219299941,A,E,-120.73290624303641,1
Brazil,-91.87849771519517,C,-123.52553441947664,E,177.40012319793945,-189.5017012587452,D,A,-28.777789565293638,0
India,233.65722063523359,A,38.40032248355874,D,-94.36907179507014,90.7680414995342,D,B,-11.85298229290101,1
India,-43.32973012422157,B,-51.4538960903914,A,-176.33776103901766,-228.12264437106032,A,B,-133.84843037940348,0
UK,-39.125627688376404,A,6.682385583571299,C,-94.75649720895946,-55.69952074105926,C,A,-10.273568532277581,0
Other,-31.716902044978323,E,332.20563681798274,D,-108.68559482265037,-86.78794333039384,C,E,-84.32042070926067,0
UK,-65.39832690294898,B,85.5656084377198,A,81.17138866102268,0.35963270093221467,D,D,3.1269961296048123,0
Brazil,46.72077289344008,C,12.9935000334663,E,138.1036498202193,-97.68061036804863,B,B,-172.53705907694462,1
UK,-86.4625722444287,C,-35.91924487854494,E,-122.04792003491211,-36.77825524685882,D,C,91.9418751198829,1
China,72.27958075178968,B,19.79444069732273,B,44.63109778760648,-68.09311946459947,A,A,29.522958928604098,1
Mexico,49.703018316187546,C,78.33766373269519,E,24.264402785423147,33.84333145668429,A,A,172.44275257565528,1
Germany,-52.96924185332481,E,-43.35994778159414,C,13.765515428439349,-48.65771708494806,E,E,113.32770130343421,1
US,-18.555116368836746,B,-121.52230944275225,A,127.69268965613412,-37.71554435799659,E,C,-36.13047828302424,0
Other,-120.29548767418115,C,73.47759011287536,E,-3.8954083723508233,-27.411239294960872,B,A,-84.19032515335118,0
UK,-6.9729881300131416,C,-26.120674732501488,C,74.72788962993249,113.5256167212708,D,B,-107.15249198287063,0
Mexico,25.75807478802935,C,-135.73519732301514,C,167.18946695801262,135.48430353356372,A,C,34.6742202337906,1
Brazil,-18.023294898262865,E,-160.9663671870066,D,-45.065445033435935,101.56156590866571,D,C,-40.756524958372246,0
Other,-53.70661555577389,D,-47.24314351746772,E,162.82848711156092,-83.59867955847336,B,B,-144.63165626460267,0
US,-56.941606172881706,B,-196.01501996957825,B,-218.46550228628553,-1.6720882643438235,A,B,-68.24265947608478,0
Other,53.95058753228803,A,44.39389807344391,A,-37.575988090422044,-115.55413038862221,B,E,88.14531585755873,1
Mexico,-74.88242843502069,D,-72.10638185186257,C,-103.38168540359428,-72.01363286916681,E,A,-33.43322864626551,1
Other,186.33223063147372,B,-122.4787600957628,D,-67.84320588644667,100.64303557691832,B,A,-30.395170419350887,0
Brazil,19.151949423879625,D,-68.20892930909925,C,-48.713610506284994,125.74633837775768,A,B,-85.66344139917034,1
Germany,-55.81335598421142,C,-163.7145011377082,C,136.51791502451198,-195.4103340289138,D,A,-21.358951627510844,0
India,124.2209234244884,A,43.02500049340554,B,13.547027550871412,93.81229975016106,B,C,-263.36727010618006,1
India,83.77302040841342,C,82.6594048424697,D,202.5023624607672,-92.61546399440907,C,C,61.607294913675226,0
Other,-59.67464836655885,D,-145.03332577965705,B,60.566148724864576,14.12969508132118,B,D,-141.771189062772,1
Mexico,-29.571175967884088,D,-75.8494398400666,A,-135.01322937599966,30.027245600032032,A,A,72.97838275170008,0
India,4.80686168417273,B,-113.1337393703052,C,102.83619871789375,-24.89584745741344,C,D,-181.8985078216869,1
Brazil,122.17636980515869,C,6.466388854478601,C,26.640977927921107,-21.11492071265132,B,B,90.43629798769489,0
UK,-227.96869794083275,B,93.13206952756451,E,-155.35105673839456,-129.39674886615262,B,D,17.52150867901594,0
China,-254.02357633367544,B,146.7643534658159,B,-21.754390535285083,-60.26681994417464,A,A,174.94553384405248,0
China,88.622323606744,D,-43.035178662050605,A,27.12991528501487,7.015698826634344,C,D,-1.3321425274584713,0
Germany,114.01226018077062,C,81.25735374490121,E,-174.3763173006622,-27.728656066394247,D,E,32.12349633440045,0
Germany,-138.26684842699188,C,84.65390285611562,A,-50.24789553148056,-92.57660987145704,E,E,36.01906403794929,0
Germany,35.3236818227343,D,3.8173682322390414,D,-101.6304891843842,15.656233085092788,E,B,161.1290016554348,1
Mexico,-17.832112770981322,A,-198.80111122470583,C,116.08268570759132,-16.53863601172475,B,E,-26.671072884496045,0
UK,216.92947547583898,D,-49.80905731761793,A,-115.33184810596038,-64.96584185383144,B,D,-116.16324695382222,0
US,-1.7437391248382048,C,59.81052024286657,D,8.077695955397719,-39.015918447254485,D,B,-160.8100743780495,1
US,63.89674515801863,C,-72.51441607403166,A,57.701125696192925,8.652002328619082,D,E,86.68795789355366,1
US,-97.7382553089306,C,-2.0548656927334354,C,64.25191102719238,-35.533548027847864,D,A,11.813219462030835,1
Other,-37.33220121396204,E,50.62243907284264,A,0.13702334573124983,-29.129955825195232,B,A,221.33794408050514,0
Mexico,50.90667062862217,B,-203.89638221090797,D,133.50055784894116,18.328039247516088,C,D,136.06240888749974,1
India,37.428473673146954,E,-36.664304063659905,B,71.69278360221128,95.03181702674861,E,E,-7.825841184320395,0
China,77.3298408939059,E,-121.27318135753546,B,49.14217293469174,-75.77174726916326,C,A,9.4346573673947,0
Mexico,16.844397450162845,A,4.948037558325327,E,152.53902925859194,-147.09879301636218,A,A,0.9743133307043721,1
India,-81.85556637465069,D,183.23076385178942,D,235.57900699883683,-59.516535795778125,E,E,7.786723862162338,1
Mexico,90.85700628938332,C,63.115278088397375,D,-67.09096061955758,-14.516426635016122,E,A,136.85340871481736,0
Other,238.05854529633626,B,25.409656072129668,E,30.308755051875114,184.8623168548241,E,C,-94.98654904888825,1
Other,266.8759755638441,C,-50.111423299530465,D,-111.9762009076491,17.53134908753868,B,B,158.07784072670808,1
India,-48.28132761671911,E,54.67664566909085,E,-98.70204879445835,-10.00028201035476,D,C,25.656771475734015,1
Mexico,234.64989633661006,C,145.95247771127532,D,-43.12983764159892,-51.011520331107775,D,D,-85.32866742585968,0
India,158.05151599131443,B,81.82865389319115,E,-58.02032108083124,-242.89266803437863,C,A,62.26651441173862,0
China,-80.02677136431957,D,91.39505416501744,B,35.93893806834761,6.542875643098292,B,E,-6.10374536530297,1
US,20.340512409406724,C,-203.87030848161868,B,124.63541112798558,150.61865410737155,E,B,4.3245052746804316,0
India,7.954407498080355,A,-57.13577461768809,A,109.0265899658404,-242.48873556144264,A,A,-77.02125166624575,1
India,92.55732227720169,A,-130.30617140663477,A,-94.66781903880555,-199.46631129396192,A,C,-24.16038707189028,0
Germany,88.12866218054167,E,-7.734042762234415,D,-100.4715953051452,-92.05350680586979,D,B,58.281941144868895,1
India,106.74306922001261,D,44.8193205530027,D,-4.415219835285077,-16.364049914582584,B,D,16.19021774685625,0
Other,32.71213435855285,B,35.66743420235339,C,185.35628881163692,133.09605686374533,B,A,19.213217594539174,0
US,-48.25257478730336,B,-164.9335068433388,A,-25.272308413099026,138.01860646652,C,A,-31.40730707677248,0
Germany,-94.87594790425723,C,27.84519370284013,A,24.512383302447972,28.90270656131172,E,A,72.02534634856119,1
UK,44.35081035688098,B,-19.93197327056129,B,-41.685864580111684,-120.16694926455745,B,A,276.83960444543425,0
China,60.37007339934342,A,-33.88428490007788,A,26.762923579631188,-59.89593071903387,B,A,112.00274738133467,1
UK,39.87121551177951,B,78.90881284008576,B,-0.12620141605689086,-305.9785060055484,E,D,31.965412774897718,0
Mexico,11.491052025484365,A,-104.52284681902614,A,-141.81933092950666,18.78487157859673,B,E,-18.993690203667626,1
India,-156.48180309284118,C,-105.66215445521551,C,-42.512473550123815,28.900292056401337,A,E,52.782423274892146,0
US,-78.82806359640502,B,22.359502595168188,D,34.38975021618999,152.0463469072231,C,A,70.33104201954964,1
Other,104.29013712364565,A,21.905647259517707,A,-43.55826596655409,83.33501171273736,D,D,139.97327578236772,0
Other,-119.19580930139145,A,-9.158245277625202,A,-161.29439603844568,-121.80582079515796,D,C,-23.24508151976094,1
UK,-51.71345990146603,C,-14.275354108501409,A,40.668658062853275,94.39136487503413,E,C,197.31755173771114,0
Brazil,99.1949032999226,B,51.53304085836533,D,60.961383070771916,-63.31297278976786,C,A,8.697099772131043,0
Other,11.52571380957641,B,34.155363968109064,A,88.99436672449718,15.969363758851285,E,A,81.78898311115215,1
US,25.32803769111261,B,20.60011293468175,A,18.220960564229316,24.47047109954063,C,A,3.820173769239146,1
Mexico,131.32019298102125,D,15.839483326431269,D,-18.865482864860656,-238.8095845182633,A,C,21.718857859427406,1
Brazil,-134.6225431399721,D,82.46036811363902,B,92.77762070687886,-119.0295548839283,B,A,-185.8231852815469,1
US,15.799697218042674,D,-80.02117528013318,D,158.2159516946102,36.03618375272964,E,B,57.784669661499734,1
India,-129.60151032692303,A,88.200288982052,B,72.03980440173801,-105.90301010520398,C,E,133.23892556498896,0
Brazil,-77.62474188053673,E,-38.259916175463225,A,92.41747181564351,126.19779820871358,A,D,-0.1794519868525659,1
India,-190.73221882543191,B,133.38186156971878,A,14.75607093185116,11.845664645605256,B,B,-92.29404105006246,0
China,-181.71108613941217,D,90.49109968194188,E,18.585563821270554,66.95760387216505,E,A,58.134084259264675,1
China,153.39819712347355,D,21.494751140661347,D,136.1723197593555,-4.19392508285802,B,A,-92.82876458459573,1
UK,-139.8313569772606,A,21.35470955934063,C,74.10882449745569,45.184748852806514,B,D,20.38415784544383,1
Other,-58.300580225456464,E,75.52541235093929,D,-59.42654319304322,220.0929297115225,B,C,-63.03424711145353,0
China,-91.51778666430302,A,77.14473699141308,B,-101.79933952218147,71.06968441747283,A,D,-34.494219296602665,0
India,-60.83267818897855,E,-28.452580073893486,D,-164.17929625534157,110.44434960589639,D,E,127.762460988408,1
India,-82.02744494444036,A,-59.363336596051774,A,-13.56759305387081,101.18948705817894,A,B,-27.66686793102537,1
US,-117.8273721075698,C,97.10336543576553,E,-38.091191318964,92.84814460523671,A,C,14.083303931762773,0
India,136.07704769828374,A,-30.210402573951107,A,-82.99805680913104,-55.29379907584002,E,E,-37.604469921519176,0
UK,-65.70468619636848,C,189.33492802436055,A,-56.16622609440284,-165.51202615756267,C,C,-145.05204965452995,1
Other,61.05653765618476,A,-219.85431415505107,D,-31.691501133985117,131.67350012165946,E,A,27.469991648045905,0
India,56.067704487992586,C,112.3642273276239,E,49.698779677731494,-153.88849803914758,A,B,61.82065082929853,1
Germany,-168.16131152645806,D,-114.8038634519925,A,80.38869540045218,84.26147259612327,E,A,21.454060802812446,0
India,-126.03510728867182,D,-74.63305755033755,C,-21.84352200316039,-57.77481984715108,D,D,-222.17226122582088,1
