nation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Mexico,18-25,-113.04524214315592,-116.76039305793789,-26.896062829573165,B,46.5485281589967,-68.80121944901512,E,56.70530891118987,8.58119040189491,-74.35358506524845,1
India,26-35,115.90560242217106,38.86935842069047,186.57926418363965,A,50.21456159229783,-143.26836377250348,C,-28.581769602564204,33.305224480928814,15.812012838695008,0
Brazil,51-65,-48.85532531205413,-82.43570231529776,-106.21841829115837,B,-3.706708738688301,120.38151864926243,B,9.437991223013587,92.59312800501064,167.8637313951689,0
India,65+,-95.03308699966007,-107.27811007410364,151.64985511612312,C,-11.384735922858615,87.27895385293435,C,224.2724681051523,95.51066493083262,4.494457415502297,1
India,65+,-65.03084754601483,-6.984334188066111,-157.32780061299337,B,-74.80379526148259,-69.97772016191962,C,32.346949679339005,-60.41938624025022,-45.78869138951994,0
US,51-65,-33.17259563262881,173.78510463725115,72.20495075526232,B,70.78980340017192,153.97206536082308,D,-16.977416141629003,-77.62059378545547,64.68680381092094,1
China,65+,54.04412565065866,26.26472188548945,95.98347182705325,E,-144.25278198872635,-262.6550083248577,A,-94.55641103681687,-4.580218620731331,45.95522106471684,1
US,36-50,109.61337961032574,124.27727388272265,58.439310299389525,A,13.246929103794795,-147.2435371148101,D,96.66373052696015,-28.583766677377064,-71.85805377994932,1
Mexico,51-65,-127.77909584413271,-0.7017954797915865,-109.26304935197682,B,35.698342618179005,-81.30513551413408,C,-58.54132322126042,-83.4906595982891,79.47040670193604,1
China,51-65,-114.0866981572287,-56.12836930273167,-119.5885085457085,E,-124.04065533590452,13.730452618191208,A,-55.78763321948266,77.17250973054976,19.248250084671774,1
Brazil,51-65,231.50500821845225,5.148550422407975,7.697474489421527,C,-104.97522437657662,98.26542674353703,C,36.17446913304892,149.63368992184556,48.23913590772694,0
UK,18-25,24.152740866509923,-75.03002397119548,-145.14121167913635,B,79.04176796159955,77.57482865923157,C,-94.27591329278403,0.14539166120552685,77.67646175570934,1
Mexico,36-50,1.0541665823091577,-80.67907770515497,80.15198478067902,A,-178.27747972473654,103.90511498448971,B,-181.28550063777467,36.53870437148736,72.82540785608809,1
Germany,26-35,-65.07425112650918,-29.1817742943267,84.29628038279597,E,-28.59859840544674,-13.082529083178901,C,-183.85398327435635,34.62530650042678,-138.8933818689255,0
China,51-65,-67.6087955879781,86.37698726256107,-122.1588870395063,A,70.82567243018394,-94.5709657601993,B,-145.20278713978612,107.1581935360622,112.48271775221835,0
Brazil,36-50,-172.30674994422225,136.03135889190287,-15.278926525964673,C,12.41086722571818,98.45746048282692,B,-38.499563055058836,-139.82213909676082,151.5559985424488,1
Germany,26-35,138.70814967370694,-95.56258253205918,-147.58675757517508,B,-79.48960890767289,72.37039385450868,C,38.07168194940831,83.04241231002474,109.63842090940578,0
Other,26-35,134.7818204079215,-190.87590768259113,14.043244262543512,D,40.75540602891993,-188.07586357446687,D,62.77250410204982,-45.31337551508132,120.24966032255718,0
China,18-25,-135.20003857107469,-81.13002849314893,-81.64542335428693,E,-38.58722510345095,26.46141062496979,A,111.43719899721741,39.46560640222177,25.226543233258187,0
UK,65+,88.88011983912175,45.294378838999734,-23.44350107715132,A,75.72019714289675,73.04144754174169,D,40.72730724788349,16.161090809764982,-76.49132023400298,0
India,26-35,-13.283283425614256,-147.56900185652358,3.628297034683266,E,-1.2053327661079303,-128.36455357660336,C,90.01033873492328,83.33271416547888,-61.19590750566963,1
India,36-50,238.5682252114446,33.628154139471086,37.433216533885414,B,-34.55706992594635,-22.092546224939504,B,28.99725975647849,177.38448592432002,270.92138385274,1
Brazil,18-25,-158.75725233812793,-75.74929521082126,107.62416537414224,C,-40.91004425724999,-17.305972154034404,D,114.47463013294914,-42.31544313628381,156.62045937428502,0
India,36-50,-66.85368821762799,125.87038741069006,-147.3211975575438,E,-10.365541969940823,34.573039686461755,E,6.359528390290957,179.82266060804938,-60.80583467795064,0
Brazil,36-50,-63.69548438410801,-84.47654815876325,170.07867454461234,B,92.23649106978698,-163.5485930377851,D,-157.56660073221204,68.84653661805844,35.4837288559599,0
US,36-50,-171.71638605956608,0.4000786658090497,-58.431368151596494,A,30.92665433288973,36.11183081651702,E,-21.806096139811388,-21.927425267596014,90.85336656834481,0
Brazil,26-35,17.619909643868382,116.12374811879678,42.37810638692741,C,69.5183145055907,-66.20919762579062,B,-9.525302113091612,-33.69838400394019,-66.23626937792989,1
India,65+,-163.53353225076927,-159.63164193615523,-112.53270660067045,A,-168.4382465777963,18.71096536052491,C,-133.0380839570784,23.949730460098415,59.41927541892152,1
Mexico,26-35,-76.1649212740787,-68.08697283087659,-32.721896043105055,E,-155.02888902814456,101.7865689159238,C,138.59630858219347,61.65931645920833,-68.35637156478539,1
Other,18-25,-86.6929867247689,173.06727928820942,163.8321318271464,E,13.58867974065304,-56.00165504904685,B,-41.924249661948274,-94.02544601617252,-133.36611928088024,1
Other,36-50,15.873606049208968,-160.42620544242286,-207.71149294955418,D,106.02545216683158,178.48460835587747,D,46.36070955454563,34.603071493733836,215.37431905947253,0
India,26-35,67.45951032595265,48.65643689745894,-28.648086406239216,B,-10.398538614990052,-272.3356143821053,C,114.99315622294115,82.00652651142029,-54.79444227494249,0
UK,18-25,162.83850931426377,28.418742229764703,-214.7352650708766,C,5.945179276685604,192.57395303210743,B,-49.160652397487745,12.676893025663649,-174.1106533800876,0
Germany,18-25,43.82057199397099,90.27344791988618,-20.589770472023332,A,-143.78210916024761,-88.33372737617675,E,171.56279527583732,-19.886790303299602,-8.896964115654187,1
Mexico,26-35,34.95807846098294,-77.94431638880621,-52.36100672074052,D,-73.8042704349923,-18.479513602311968,E,185.66275248209573,99.045128082151,62.36246672097971,0
India,18-25,-159.84083778523626,78.72263088088724,101.825754220501,A,76.11799232212468,-126.9802196420242,B,48.39358776127636,-136.3655665853133,-8.461140268655374,0
Germany,65+,-78.18610458609302,11.16070747659592,-177.8454063798127,D,-180.2124534897755,24.16201859176894,B,-36.40356651456428,-26.42140954082629,118.75758827664124,1
Mexico,51-65,45.943798427670075,148.82218036222943,27.231700365381943,C,-42.16502596651119,-11.31327897780594,C,-57.27281954495583,164.4104400882544,-177.4778072454987,0
Germany,36-50,23.466531857964018,-27.13619344675709,154.00196625658745,A,144.77855740193948,43.97267333332109,C,-194.99674465682372,50.09541231452206,102.4879185426748,0
Other,65+,-68.83956673954489,-70.6710115889222,189.6297585536738,B,-13.263815070593768,-38.64497782375993,D,-93.56542143132454,-61.48853240149005,21.408339931403006,1
US,26-35,103.0777855397507,-39.32039631409048,151.6384389451524,D,-18.871744843878684,63.08025471250254,E,1.646944701434927,-31.085469102973413,-134.37177011264035,1
US,51-65,2.1514046943117995,-70.4887177095462,-173.18507529298844,E,134.80819211150447,221.43695465081598,D,-72.69226855687877,-131.0911956542808,10.972374380635731,0
China,36-50,72.17206897766646,-148.59997728259572,140.7168710939642,D,-25.64224874719531,-136.51533896886193,C,75.93221729058835,152.6311630967127,-158.9779848383547,1
Brazil,26-35,0.7387215513785697,-85.70812068303368,131.24710991668272,A,-162.30697106436526,-117.15900080323549,C,-95.76192478480627,-31.03330915937738,-77.93313163722372,1
Other,65+,-145.0639849156547,-210.1136587141282,-117.35290133754815,C,-169.16486618880853,-93.20168386963653,E,-133.1542249242039,-8.389449222673901,91.01354557327267,1
Brazil,65+,59.12087572308771,107.57231710838857,215.70440188891155,C,-60.863134112801156,162.7696486604036,D,139.7126524764605,-143.94178657390003,31.802964110937626,0
Mexico,65+,-216.44731214392584,116.4193562110838,47.178463411737255,B,-29.370802996599565,22.582429617557793,C,57.341448059371835,-40.67255793272969,-23.353390569738757,0
Other,51-65,-1.1996386742403644,0.7745341049760843,237.53783395657052,E,-93.03741501473067,44.69592570476785,C,90.53914334330459,165.5030979951892,-117.5615096025532,1
UK,26-35,28.88930993863537,-26.015525489017687,9.571886530126996,B,57.901322098546856,42.63831857505808,E,-54.10715134661075,-70.96050674052614,-110.1173301655395,1
Mexico,51-65,11.264522285818183,169.05575032815523,-123.54814258521714,B,-92.68391407884462,73.64971680095242,D,-79.33679038552883,76.15282715727191,34.0353369115802,0
Other,36-50,235.1413121605722,85.13219728204167,-10.991479900066455,E,37.114079550633875,-137.70751520885048,B,51.02647149751116,-64.1937799243148,13.971823812396037,1
Germany,26-35,103.83821116243148,-5.787718513513431,-87.59673034268585,B,125.78717472408887,88.81736964743297,A,-150.40386442716957,-39.39226611561908,23.414400539231558,1
Germany,26-35,-33.63830986515629,13.084597859357894,43.53355847658658,A,-66.01309211650026,-50.64391981415207,E,-83.58644688481908,-83.16939363538059,-6.0285532774992605,0
China,36-50,45.9307437080238,-55.16965425663138,-85.46545203724875,B,-223.42569350276938,-169.17923801581748,C,-98.69158610392256,114.68167831004024,113.42890004046878,1
Germany,36-50,-27.6476398959963,55.98392872048817,133.35932783999553,B,55.09635569634555,41.305422620400684,E,56.6246820275744,-7.73247720397313,-35.236854075891046,1
Mexico,51-65,242.89032291860764,147.0729351074726,84.25392000109132,E,-55.88045545111861,74.36053784426396,E,125.37409890682565,131.121360811079,-15.90487217784881,0
UK,18-25,-87.60817395451198,-10.916811871662535,-23.240521669094974,B,-89.01401404765411,22.477947590495965,C,74.13947766927336,-194.58160658368018,-51.72191662368644,1
Brazil,65+,-259.96813120262067,-12.252907142042584,-70.40217596110736,A,-35.100329024946475,204.22817241237806,B,37.41159615023896,51.406460452517244,-36.30025701367186,0
Mexico,26-35,223.69994012512623,75.17881209604123,-58.973952348372606,E,15.986062980908786,49.40734824358879,A,-20.013847414700724,-2.4000021191709053,64.78785207445104,1
Germany,26-35,141.7391362517763,-4.421171530779592,88.55348618342062,A,252.73893679794065,6.630588259239817,A,-0.6913015991269896,-152.7768152133304,113.25707634314503,0
UK,26-35,183.9933282331866,127.82602838406227,-94.64919127448451,E,-126.92246343295513,116.29248454268297,E,-110.00366871391132,-92.96134671962365,-49.86148563637386,1
Brazil,26-35,-23.273870489081705,-48.61527454188567,201.3146039505802,A,-100.14575331613304,24.559514267017033,D,-80.44083307144096,-46.06033742045338,80.25501944894206,0
UK,51-65,-48.294769578201425,-4.61844977571046,124.79960488307282,D,69.17513293410981,106.34995171071245,A,-43.257009252777024,-92.587793492617,-102.67894852385699,1
Other,51-65,63.475685996304655,-12.655694293616657,75.46220470008936,D,54.46264017494244,-41.176068539080056,A,-8.602526365823556,-98.54425797334243,-102.0397634969767,1
Brazil,18-25,76.83815721802499,-93.9848937007257,-87.02999360007051,C,-110.26208485035525,-48.42519703627172,B,-34.725282763384534,35.28034788778074,44.32916740480487,1
UK,51-65,-217.41870291256825,73.68935098478615,-110.80021709149774,E,110.54538997422536,106.67877294379169,A,-29.858458399507228,-63.54851916908114,107.26555328780307,0
Germany,65+,-5.9404316105348185,149.00644501698278,173.82737101365174,C,13.491630211826063,73.05937038170606,E,139.5964587111542,39.94056321943246,-129.11966569488877,0
Brazil,18-25,-94.55905751383197,117.21692414578027,-39.43098525079779,A,-78.78641039767865,-190.10040259843692,A,-87.3486523012469,-65.47298468552272,68.79665968862155,0
China,65+,27.881888194499982,61.80097386170742,-243.6640503328234,B,-21.195768938135593,-34.52133683136287,B,21.530415820165167,85.02927803996,7.320510214654835,1
Brazil,26-35,81.34133030020664,-13.847188290159584,-49.83902383961646,D,99.7699072904904,-84.31925174080443,A,-176.22451079622016,33.31784217915942,31.23145732528983,0
India,51-65,157.53271617154525,-84.43114935393044,189.59082193347888,C,127.17546708995697,-7.3858081932989235,C,-88.7438557853314,130.52810848371706,-168.6217968409259,0
Brazil,51-65,75.60926085230457,-123.02305809382268,-84.81181229005715,B,-67.01212705208792,-60.07117855772782,C,148.90538876445248,169.95914083019926,-49.78787660896154,1
Germany,36-50,15.193055324576596,209.35302667344916,-223.33405516497353,E,148.07345138055405,-20.79404184551079,B,44.061365929449565,-54.92797498498896,65.10144435147657,1
India,51-65,-61.87186967044791,-88.44512564673396,129.13483186793476,C,250.27424570904486,7.519351914962306,A,50.48115513379731,26.189048382144286,36.3859153418088,0
US,18-25,-91.75903623350003,148.13063743221963,177.12766090777546,B,-14.626120260586031,73.47897298679105,B,-94.22643310588855,-139.00898524853105,-46.25893641524279,0
Other,51-65,14.968090080411514,84.9509676642041,-64.07969180994851,C,-9.246479902419857,-102.2069344901295,D,-194.23638886189968,157.44966547396064,6.022148313225219,1
India,26-35,-8.417960728196325,48.87541570434426,-1.194115277000214,B,54.04087386623145,133.23163306920713,A,20.92855547065859,113.40920789634355,-21.936235931030243,0
China,18-25,211.56682186124428,-31.3796202331888,-112.36612896209049,E,-91.88073517344867,49.31511834141796,D,-76.81167818429923,6.25513195616147,56.12825116874443,1
US,18-25,45.14908274328586,40.15213020850605,-95.50168861086162,A,58.50501057955274,197.81960949727133,C,90.92550034010789,107.5210179572651,62.9563050663843,0
Brazil,65+,-6.753545883855396,82.54566437028504,-63.71803883629889,A,-52.78717082057711,-69.33512236562574,D,109.17224807754022,-78.16235267186123,49.29167767950366,0
Germany,18-25,14.506924517897643,30.52376771375978,-19.05081804245072,B,32.90616974364362,57.07705992232892,E,61.22875619392833,-97.45698872489838,21.149978697040794,1
Brazil,36-50,56.59117934220951,138.77742420233352,133.968845653309,E,96.95714573320751,64.34869463094537,B,82.57656240907937,18.549370978034784,58.28353266126888,0
China,26-35,-171.6363000801088,-55.57685258636806,0.30995745547378417,E,222.26531024606544,-184.9922106347592,D,-69.48919270402399,-72.16865992719976,-121.85827714866836,0
Germany,26-35,3.1743917305607305,-219.4659282476327,-14.37742090307769,A,-153.76941257829287,116.24856017500322,A,-38.253591774843706,-97.39511304537069,-18.441688333175144,0
UK,51-65,-43.66387603485505,-64.904408584955,-86.58837249067074,D,68.52691149896319,44.39406152600276,A,-7.402021809514108,114.67775170857453,45.31304030229808,0
Other,36-50,58.541204371138214,116.53154944002165,152.7494325627541,A,-191.40624362459542,-12.260827846134518,C,115.16886336098302,-117.8694041073753,-7.949295780659675,1
US,36-50,55.578812874272955,-111.43851849216027,-134.6875551551768,D,-56.71180331831322,-175.64077473850105,B,182.7209551790882,-117.33507888480936,35.35170883768767,1
India,36-50,31.510419221942808,-61.45816301649113,-261.1668535733757,A,1.7000674792265642,-24.102314861413326,D,44.71545006259759,-29.660924032092765,45.38783011561631,1
China,51-65,-59.28965031339942,21.896575889205344,-76.04416175969388,A,93.83630402507413,-59.96568834351328,A,-101.49072881462978,-136.6685488371076,152.87452540714207,0
US,18-25,-133.30375687680032,122.54514291083672,-230.62190255542086,C,23.925365064404343,-154.25281722526015,D,-64.97727017588397,84.05472742132258,156.74882627457185,0
Other,36-50,143.5190378579276,41.24105879416023,-72.17677407664983,C,-218.03285445874502,-28.600101612481293,E,100.90048642982485,-148.52749827735994,4.804825372222782,0
Mexico,18-25,13.320454117327776,-88.48936245130821,-121.05848436606075,B,44.88580930878125,-122.84016628814534,C,-52.980940689417466,-28.175984772761524,27.35631039124703,0
Mexico,18-25,13.21318337844504,-9.844367964404613,-37.51267611864871,C,60.13993427780515,87.92367237345569,E,19.64931666038844,-7.630118475602894,80.55412279646298,0
UK,18-25,-68.41396499009467,-187.58009468979188,-1.9160363201566162,E,60.989425090529856,-118.1175126817306,B,-70.95126587599967,197.85709759537363,43.996873305092265,1
Other,26-35,129.47648548908276,-127.15068837139553,-121.73623249672194,B,-61.620245024913054,-63.34937031277806,A,24.43706361174064,41.67636436384701,-127.61812163283533,0
India,36-50,24.386287736189193,76.55725702964524,-68.69069515950169,A,-121.09946448004463,-46.026457231337105,A,-12.140262548173933,-39.07792144793073,-191.01711902959232,1
