RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Black,-18.87004261327862,D,B,50.42736935426168,D,-80.96307156832493,1
White,-23.80526513897777,B,E,-40.13190926894585,A,135.83829101908586,0
African American,-92.05622824286746,D,D,-183.80360292560042,B,53.767913761296256,1
Hispanic,-105.82625834941679,C,E,137.03410830777648,E,-55.77620384635915,0
Hispanic,-112.9394338631363,C,E,-7.454827446518262,A,14.80887346551953,1
African American,-37.89206482406694,C,A,-99.04512587712422,B,-45.49878114523244,1
Black,58.429434541907696,D,B,-242.1252420405566,E,-31.581472511147606,0
White,109.04627953541488,C,E,79.47045452291299,D,66.9487098986851,1
African American,38.82822573447935,E,A,19.970450407787585,A,25.100548505186865,1
Other,-178.64086985795748,B,D,-69.3180438907597,E,139.70565930492413,1
White,-87.75602889723649,C,C,130.5430009711342,D,45.850620430872624,1
White,-121.92458287604171,C,A,173.75492663243517,E,-101.6635547497511,1
Hispanic,1.1281238280959458,B,D,-75.1134989501523,A,97.35705754320074,1
Asian,18.189135066917988,C,D,4.96647432949446,A,-152.05862492215888,0
Other,-25.454124805485662,D,B,-30.893246831511718,E,-89.9555132980824,0
Other,-50.38468473714466,B,C,-47.845870059722905,C,28.670182517456443,1
White,38.81644391535314,B,A,-122.32996615337643,A,-31.80359873318681,0
White,-40.13789275566998,C,D,136.32962053151707,E,-121.16645511183984,0
Hispanic,-34.83344654696092,C,E,120.87308582180918,E,-39.00261837484064,1
African American,-107.22622315905987,E,A,-13.50316700111911,E,-47.29207026502191,1
Asian,-143.8792652991128,B,A,-145.94793595260205,D,-29.4862081333985,1
Hispanic,55.469981346679866,A,A,-53.25789210971445,D,-17.718268951202067,1
Hispanic,-71.12678694376025,E,E,-116.42677409558718,D,-57.99576638553447,0
African American,14.071860222904562,E,D,47.86331056777019,E,3.094943254648168,0
Hispanic,39.25254041053722,A,B,88.77794021846502,E,-87.43460413265643,1
White,-148.57215829754014,E,B,85.5994167762911,A,57.895216113200746,0
White,113.79013988872396,A,A,138.39723809236543,C,80.77355568546177,0
African American,-3.288161527450759,A,E,-33.35847534331356,E,-109.60737872039346,1
Asian,-11.59722821251063,C,E,88.97700374632984,E,-156.0412875655624,0
Other,-158.35646837117716,E,C,-71.11209299790863,B,72.32914538101352,0
Black,42.02486250543224,C,B,-65.16912631835615,C,-30.120369077156965,0
Black,-203.41349583400446,D,D,185.06801623139924,B,26.822367515996724,0
White,-53.57068088896152,A,E,84.88871717376225,B,54.877399603025815,0
Asian,-0.9752991478259946,A,C,48.146143373984195,E,-57.44838082178051,0
Asian,-98.84195061332207,E,A,-93.85213217441807,D,84.6588440168013,1
Hispanic,-49.836811126555716,D,D,-95.50142773632803,E,2.2839141730190904,1
Black,-74.41032103018308,C,B,215.14638301678718,B,31.00357501431169,1
White,-103.8833163921898,D,E,56.33159934686547,B,100.04097376298984,1
Hispanic,-60.765359967855794,B,B,126.69030873951404,C,-7.028541084170918,1
Black,67.94962955742469,A,D,10.902186949593734,B,-119.23700383874554,1
Hispanic,88.69832335161642,C,B,-6.9679793559882945,C,-6.1037749150689065,1
Black,158.59655882946018,A,B,-86.49415309804161,A,-39.288157961693855,0
African American,-258.5266325021707,C,E,76.43612855448478,D,95.79493699398284,1
White,158.45503230746758,C,E,-25.30332695696717,D,-58.308952412440604,0
Black,97.06210157279409,E,D,194.1243326603934,B,-163.28001379243656,1
Black,27.806691206785583,D,A,-102.75510242885566,D,-16.025836808419424,1
Asian,-52.068407377562096,A,B,-101.26557517240917,C,-108.11643461366229,0
African American,-132.45655320034544,D,D,154.57676348998243,A,67.19295437503426,0
Black,-9.075650366412932,B,C,41.32236776477336,B,33.45471167816928,1
Other,-313.65476361384606,C,D,-24.710193939678764,B,63.36941563025218,0
Asian,114.1114340314933,B,E,162.35512024760138,C,174.67201045677697,0
Hispanic,-52.224140431803825,A,C,-143.6999762002828,D,-139.74782856499857,0
White,-46.9071184688963,D,B,109.90607021034671,D,109.60390009466046,0
African American,-55.86222050229035,B,D,40.4598174312418,D,149.89366551858566,1
Hispanic,4.653134800636806,B,D,14.763117141869639,D,20.65875045815426,1
Asian,9.021273263543646,B,C,10.166801877710876,D,88.90927902276611,1
Black,-88.87488865522292,D,B,93.03374742009116,D,10.66774892765625,0
Asian,-94.02172527893164,B,A,119.01458027218969,C,11.88571501049106,1
Black,-71.38927510418065,A,D,50.41720275220744,E,-78.96171937052686,1
Hispanic,-142.61787671091113,D,D,-62.24874100893706,E,-62.066105462472855,0
Hispanic,33.33754994046318,A,E,-76.91360662750398,E,254.60324211000977,1
Hispanic,-299.46659305136205,D,D,-7.9257038670544375,C,-122.8418388187961,0
Other,-15.17301875649455,B,B,-88.6679256684635,E,-25.504031355371854,0
Asian,0.10387509531705127,C,C,-147.47988326922382,E,-121.0894622885419,1
White,125.98794311622356,D,C,-82.22748777563045,D,141.49153687479102,1
Other,42.835229429350804,D,E,54.11370239059819,C,26.602161201537395,1
African American,60.06806500027751,A,B,-199.31474403827053,D,35.64886214868013,1
Other,79.56177574682452,E,E,2.555931029877735,C,-31.669406909005705,1
Other,-3.6553972949421762,D,C,-75.0756360856801,C,-94.57347448876044,0
Asian,92.97604286453104,B,A,37.455372253227246,A,-8.78255246552001,0
Hispanic,99.51653526483018,E,B,-24.00617012701702,D,177.993645317343,1
White,-94.34146989831068,B,D,-33.736926835716034,E,-124.97803023752758,0
Black,94.44488579322218,E,D,-114.45775918060109,A,-79.21119196860104,1
African American,-102.99952093236587,E,A,38.10115836725664,E,-114.6019968118004,1
White,-144.50849841837405,E,C,-29.009278388339688,C,113.77989953476812,0
Hispanic,-64.19279088968088,E,E,-131.03637379013253,A,25.022190353175905,0
Hispanic,-117.94289437522963,A,C,136.5911831990079,C,20.30176627240741,1
Hispanic,17.89527053220354,A,D,5.139739181530416,B,43.1733270888298,1
Black,-167.0326637087789,E,C,68.61553923625652,E,-72.97020052269646,1
Hispanic,316.0412288301301,C,C,13.885878402563476,E,125.54663018868284,0
Black,-141.49955313022565,E,B,40.16664621862947,B,101.82920403838023,0
White,31.989053636066988,E,B,-58.92039762589071,D,-18.10252662418761,0
White,-78.80363284793093,A,E,-65.47217162046917,E,75.49144620672973,0
Asian,41.994871063673585,E,A,52.98421539097008,D,4.351920479767438,1
African American,4.508173100714377,E,C,47.152933335507576,E,-134.40887222915921,1
Hispanic,-178.8651976852918,C,D,-50.45253812170999,B,46.38887198630769,1
Asian,14.831711512536087,E,C,75.14127387573384,D,107.75008946572429,1
African American,-131.6400800411473,E,C,1.4573191116569897,A,-121.15242844733807,0
Hispanic,-99.29977671574738,B,B,36.037116697991294,A,-114.31381968930656,0
Hispanic,102.73353247032581,C,B,-8.651258535654605,E,138.59812325047386,0
Black,-171.38945443023218,D,E,8.902833015475872,D,-51.18765155727553,0
Black,-21.453157830735805,D,B,14.57687877976629,D,58.3707776360775,1
Other,122.17105024235582,B,A,25.546640558956057,D,-32.67878436945897,0
White,-51.04244542382163,A,A,131.10608222799712,C,-1.3642009456468591,1
Black,59.78137926015166,C,D,-6.542589567129756,A,-241.21321353689103,1
Asian,80.03405370171718,C,B,-19.48998162128012,E,182.81800285861695,0
African American,30.336737085941305,C,C,3.4910453504216297,A,-82.3416596929056,0
Asian,-53.62617985375987,A,C,38.390831740440184,A,-152.75818748982016,1
White,-10.172401282934796,D,D,-14.076466737922077,E,22.74730364336284,1
Asian,-227.03827599166985,C,C,-72.48463751963679,C,149.06123076099993,1
Other,252.72928917326175,D,D,9.982287401218208,B,187.3516750836865,0
Hispanic,-91.67811838916414,A,B,35.45185029514665,C,8.88960423679266,0
Other,163.64691845984765,C,A,-93.34549422064553,A,117.28473419729369,1
White,-148.24882051836155,E,A,-12.801539262443903,C,-1.1962412748015019,1
White,-102.39410489984468,B,D,-12.966339221218037,A,-22.42582533329082,1
Hispanic,123.30044979456693,B,E,-52.61806119309861,A,-33.346208689690215,0
African American,-50.423682407570084,E,E,6.796067294600105,B,82.7452519219365,0
African American,27.701152217647063,B,E,46.02374909724831,E,-56.282598910625936,1
African American,92.65198240033807,C,B,-26.669382946114407,D,23.157955368858175,0
Other,-79.706692138264,E,A,-62.8888955404759,E,36.9190141091606,0
Other,-86.44070591750703,E,E,122.03367090176924,B,-25.99777495383964,0
Other,104.95747860794953,A,B,-66.23322052809662,A,-59.00868881012582,1
Black,123.04969654387348,D,E,176.10840382682233,E,104.75209309978119,0
Other,40.554587015245325,B,D,50.19495300776057,B,-64.34963881920567,0
Hispanic,-143.513813346852,B,C,76.7058858639968,B,-194.66500798343998,1
White,-49.1487601423499,D,D,-29.35846303525645,D,31.9298964943056,0
Hispanic,-47.041173717541504,A,D,49.879781153878675,B,68.3807690325202,0
White,-61.90361443516322,D,E,13.277817418933513,E,5.834934520347852,1
African American,93.20129386957244,D,A,-48.89286342215679,E,193.85274586541098,1
White,47.104554695457686,E,A,-86.81578348625281,E,0.41712613943940374,1
Black,48.19711688884127,B,B,158.8788032337444,C,30.40626693948752,1
Hispanic,-105.09287851282522,C,A,-124.74569807802509,B,-18.01477803349098,1
Black,-31.963708890300254,A,C,106.2047111343547,A,-42.532977024315265,0
Other,20.801706540000936,C,A,90.55432572663416,A,20.38523814666507,0
Black,7.934104773116365,D,A,-15.697484641448481,C,84.16817232307004,0
Other,47.62076701590641,C,A,35.05151069417301,E,116.9687106701626,0
White,-107.54595227463255,C,A,82.97044584568471,B,33.09037609356066,0
Other,-75.8199768983255,D,E,-152.99719584782062,D,-201.4551189060259,0
Asian,17.334740838195195,B,B,-60.42483577570261,E,-43.02594840125643,1
Black,13.948488847123278,A,B,64.48006667941586,E,-101.49006624410958,1
Asian,18.674688330063724,E,C,89.44720418340127,B,-53.29706699941097,1
Hispanic,159.39369241909807,D,B,-64.84875680316934,E,-89.12034011520218,1
Other,-226.66716832111274,A,D,99.19221760953847,C,-23.185667474102114,1
Hispanic,84.68244521435803,C,A,157.26538835081524,A,55.60317772032545,0
Asian,-128.690032558169,E,C,65.89493266811951,D,-190.3528881758472,0
Black,58.553734554638105,E,B,7.029186457367123,E,14.696616040017291,1
Black,70.97419842964385,D,B,2.6065953544942646,A,-80.75514767104985,1
African American,-37.591112613892506,C,C,-45.03955849665007,C,-5.664702318062497,0
African American,-61.55567037673657,A,A,-106.59486292344447,B,-49.42724311856796,0
Asian,-31.235064564112154,D,B,-200.425950315568,B,70.0641778469208,1
Other,-182.6127559682705,B,B,11.11431634637228,C,73.51695738508369,0
White,-102.69746889803619,C,E,123.0888602521641,A,134.67330982569112,0
Other,-19.890618500372756,A,A,15.398583926548918,C,4.7990319118050735,1
Hispanic,68.74586287639023,B,A,-40.53658223140431,C,121.82436183874334,0
Black,116.08803702700195,C,D,-127.58301618491603,E,-135.76135262826517,1
Asian,202.33028395869462,B,B,119.35513236003901,B,5.062198843984618,1
African American,124.50617783221303,C,C,2.3900530121258963,C,127.54312631456182,0
White,7.1968222797533326,D,B,158.9038039651782,D,-149.29912030282065,1
White,119.53544631925675,C,B,-14.073289545995657,C,-50.597612605479924,0
African American,-20.90834094779658,E,A,29.585032309329577,D,9.947633783166713,0
Other,102.56667662166747,E,C,68.13521675195126,C,130.63471703940718,1
Black,-67.00605279066627,C,C,-2.5433893643923557,D,-9.143514590333504,0
Hispanic,57.46569339577711,C,C,101.045236600597,A,79.00444796912389,1
White,-76.34125660392958,D,E,72.3117759249335,C,-28.364363724324352,0
Asian,-11.298529038550383,D,B,66.23324428578562,B,-155.29153661123246,0
Black,69.7453207465086,D,B,56.36348057686854,B,-1.223081165953287,1
Asian,-23.227577921101723,B,D,94.55358013027457,D,-65.25337702117928,0
Black,70.95524866988416,A,C,80.8785385401331,C,23.385914542780466,0
Asian,40.73814679834794,C,D,-45.38322804917373,A,-69.78244067743744,0
Other,-97.9119400303346,E,B,6.3862338948609,B,78.78098333537903,0
Asian,66.81333732700702,E,C,48.13846526511122,C,69.26310156470974,0
Black,55.031620100915966,C,D,-76.63621821733571,E,-78.24377719598942,1
Other,-37.01249530342386,D,A,92.8756867733879,D,-5.043472297164885,1
Asian,-4.364247342963306,B,D,1.4334770103853027,C,39.414348347393734,0
Hispanic,62.02624317192094,A,D,-71.07082177355122,E,162.03067542886572,1
Other,36.06059143084975,E,C,69.13666189654786,C,-58.61460880594983,0
Asian,175.48544422355195,C,D,-36.55279751741806,D,-81.47605684131511,0
Other,-13.875691590675629,A,B,94.63972780922148,D,-69.51292278740753,0
Black,148.8531233187764,B,A,-110.50514955880037,C,-13.056151279098943,0
White,-19.93109943327652,B,A,-72.51337716666369,E,34.73314747284608,0
Other,-112.55023559123927,B,E,-67.22417185943156,A,-56.25303331743763,0
African American,240.63703559848202,B,A,19.32006834794108,C,-38.96093622715174,0
White,45.78454348719888,C,A,-110.205064382118,B,2.0469449494070946,1
African American,29.278513613534745,A,E,0.40320187273501773,E,-63.819465820420795,1
White,137.3749529309727,C,A,-147.24024787307343,C,21.78332666416424,1
Asian,22.565816563027674,B,A,-55.85805441121293,C,30.286091195617974,1
African American,64.17520782580898,C,D,-174.01671220358617,A,-62.599245835163586,1
Asian,-50.47884878246367,A,E,148.08208981417778,C,-51.907221319491036,1
African American,-73.35367929010808,A,A,-63.474032500493216,A,-133.51072495118885,0
White,19.60759941287161,D,B,-219.51075943240016,A,-147.98280795827387,1
Asian,-9.955748370414275,D,E,-160.8220585570628,D,-50.10832775318226,1
Other,67.67405393183901,E,D,170.8319040674641,D,-146.73852435687408,0
African American,30.435417268321658,D,A,-20.994317973785996,C,91.9737792065798,1
Black,166.5198069853828,E,E,-36.823742976397156,E,-88.64123088669913,0
Black,9.862024651388504,C,D,-80.05488616163566,A,139.38766867631216,1
Black,-19.508006276568427,A,C,38.618369164852616,B,-145.58096161510403,0
White,76.3501764138626,D,C,187.52354379989663,A,162.1421626446409,1
Other,117.56159285189294,D,A,119.76577386560234,D,140.450509819763,1
African American,66.91306122711605,E,A,169.71953050368128,C,-184.8941123917624,1
Hispanic,17.42194811284862,E,C,120.60236534125373,C,-9.52397092414095,1
Other,-5.982424337612206,A,A,217.82229031568212,C,124.72324046095358,1
Hispanic,-63.98438715137702,B,A,91.46837782639797,D,-11.36858625012961,1
Black,60.51448693383874,B,A,40.9538029415651,A,21.119801702545523,1
African American,-87.38525726790142,D,B,45.31647839956307,B,59.19266258504096,0
Asian,-11.594933459025542,A,E,26.046942677235375,D,-76.5396246973277,1
White,-121.20461667216293,E,B,34.528524111079186,E,147.24780813521065,1
Other,-97.87934982931681,A,A,50.0185308678525,D,42.97061941991468,0
White,243.85365782686046,D,A,24.61346311292115,C,-38.0049629766167,0
Other,-80.28525974462644,A,D,8.767130424571647,D,32.24801788720235,1
White,3.4588203432326408,B,D,-185.561785998667,D,-146.58159423905818,0
Hispanic,-130.57495056737,C,E,-28.763479380950695,B,-0.35882690821804963,0
White,104.05399794688324,D,B,-45.03259790809129,A,-122.03627627051668,1
Other,-105.25202274149217,C,B,135.02776725838396,D,75.98503603642922,1
Asian,3.070969085952504,D,E,44.116974674218525,D,128.6826797338027,1
African American,307.4136988078147,A,E,-40.16811467754002,B,65.4331476870224,1
Other,-149.70300895742477,C,A,77.1559543155869,E,87.03757601119803,1
African American,-222.25329675526288,C,E,-42.611567842117964,D,110.52738642077966,1
White,-152.3678742682262,E,D,22.769672357033315,B,138.0515546630036,0
Hispanic,-73.14715281772497,D,B,26.237165881135464,C,101.60961823358907,1
White,-196.67799420654833,D,A,30.237729703311572,C,4.239628730315998,0
Other,-143.26859533292435,D,B,32.56022432007309,C,-0.7290983267202884,0
Black,-129.9466012475299,C,C,15.750334541957365,A,79.34875244769283,1
Asian,-0.8007783894632895,D,A,-101.83488177322837,D,-191.57782618802642,0
Black,-24.775284975534678,D,E,-127.37705294614885,A,-87.18541706563094,0
Asian,-64.97127146348738,D,B,36.227909894445716,E,117.01443373416257,0
Black,-86.90146136824349,E,C,47.369232356542604,B,180.5263556636573,0
Black,-61.90945691746768,B,E,17.763183956903276,C,-43.662031429938814,0
Other,-222.7748022908458,A,D,126.61585547384486,D,-0.43894548610805245,1
Other,-73.17665253953645,E,A,23.517340664578057,A,9.242965189239865,0
Other,133.20117230515916,A,C,-16.991210500093175,B,-56.58648488583897,1
White,-176.65506325376919,B,D,-47.38599141797912,E,135.08677827629833,0
White,84.63735465706415,A,D,130.43085070299327,A,-223.62249512476077,0
Black,17.003335528933206,A,B,203.6195496295453,C,-57.2196257568665,0
White,-15.451682936431926,B,C,-60.95020617018816,B,-33.99774845550981,0
African American,47.98869465827344,C,A,-95.96994738831958,E,28.540292260114107,0
Asian,-12.019683983626901,E,D,107.91051431911178,C,-92.09746174674862,1
Asian,-52.50601089914706,D,B,132.85767122316577,C,-93.09552103921884,0
Asian,-59.47222368906828,C,B,-62.337121003183185,B,-93.4139589852884,0
White,22.325980584300197,E,A,12.027007150749505,C,-28.133282151413642,0
White,72.73495969665802,A,D,125.88732777782239,D,253.49559203641806,1
African American,103.30970231914127,B,C,140.841750483701,A,160.76715163292428,1
Other,-105.54551342852247,D,A,23.845317517671443,C,-96.15817937328745,1
White,-56.48906927408655,E,C,25.829901530251455,E,23.039435152109526,1
Hispanic,-35.0776786125851,A,D,134.8680876153621,E,-174.43943471351068,0
Black,-159.29561343180637,D,A,87.90588965976475,A,15.553699434361192,0
Asian,13.842672945332382,A,D,44.86035631403358,C,196.8496904384285,1
White,-139.4062470501245,D,E,13.766190054932432,B,110.98797111477336,1
African American,64.19722671973098,C,D,153.49987477300934,B,3.567016795974703,0
Asian,27.12264597379995,C,B,-11.367981329352789,B,-46.32899900994445,0
Hispanic,-6.222597954749774,B,C,15.60041995251461,E,-39.434694261828334,0
Hispanic,-203.9133687722509,B,D,-175.2899876889071,C,-52.586325281850144,1
Other,52.04415408710842,A,B,-37.97336647497035,E,-12.702395307175735,0
Black,254.41677995848204,B,D,-172.9141938913229,A,-91.04811974066493,0
