birth_year,disability,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
49,None,26-35,E,D,71.53143839190447,-108.3764121464856,-157.38252313877595,83.73005326107273,C,26.416104194755185,D,115.15545986950642,A,E,C,0
69,Both,36-50,A,A,46.265221339196664,185.29805011972581,33.54290868319904,-181.49499012057743,B,-53.37254714928993,D,-98.429961241815,D,D,B,0
19,Mental,36-50,A,E,88.42278629731294,54.4564010537827,9.72312780751912,-246.70783960681976,A,7.315859778734069,A,116.91831486343128,E,A,B,1
29,Mental,18-25,E,E,49.71031270023861,92.83837252555625,-80.91824357357623,30.904360868912384,D,-50.34716668790591,C,-54.4092903813318,B,E,C,0
75,None,51-65,C,A,-117.36820508273343,-199.26067349705957,-26.976838207525656,-48.388705284919325,A,-53.20698955704404,E,-53.546538985489825,A,C,B,1
63,Mental,36-50,A,D,113.54160100905553,-3.366982994289305,-26.592328447019693,-97.10565855645453,B,170.48119057657593,B,-94.40119570249689,D,D,D,1
24,Both,26-35,A,D,-47.565086499573795,50.37040657191368,193.09663687253408,-133.74201051698438,C,-69.5464748194435,D,-108.61484116930691,A,C,D,1
62,Yes,65+,D,E,68.5688436562085,-74.06115871819362,80.1493225144141,-25.41273686357387,E,-151.0719708640576,E,-163.18436385091525,C,B,E,0
34,Yes,26-35,C,E,118.3377791065306,-40.042597196711085,-113.04742520811779,25.57211385109065,A,-6.6876825302929666,B,-149.58294634782442,E,D,D,1
52,Yes,65+,D,C,233.2929284432216,-2.4083173228191894,-295.9386714652736,-10.387797894281055,B,-161.165671974928,A,-126.01387432286974,D,B,C,1
57,Yes,51-65,C,D,74.94886462407003,62.70964146619604,31.129719316782072,-203.46850167101104,D,3.0159621203662503,A,118.4245467613216,B,A,E,1
27,Yes,65+,E,E,-94.42613123773336,-51.328770304378054,35.972197019678276,120.34114963299555,C,248.30702393169517,D,-113.35131260816553,B,D,C,0
71,No,36-50,D,A,103.0174606007668,-168.69154020700273,46.25438978142481,70.58822408776471,D,75.49674344650809,D,9.003674861222285,C,C,E,0
57,Yes,51-65,A,E,32.565335841167354,-84.89888873582844,-45.468407578632046,61.57508340689007,B,49.68670095602967,C,-86.10891434305901,C,D,B,1
32,Both,18-25,C,B,-151.84054322473006,44.52613790440095,-52.3127437423792,-7.184487668163982,E,65.7685692762446,C,-57.36884960723179,B,D,C,0
73,Mental,51-65,E,C,-29.964379328729045,76.07369439065019,-82.64130560304191,71.20905535797725,B,-20.689117665303865,E,-37.048424089692546,E,A,C,1
36,Mental,18-25,A,E,16.73548647081734,31.161725774263843,35.01560103780314,-56.8236758825502,E,148.33265980603502,B,-26.29179333301368,E,C,D,0
68,None,65+,C,C,133.30886147155096,176.42263791963956,-200.0160031620752,-162.34610704257346,D,-157.3165369703946,E,28.180968807153345,D,D,E,1
52,Yes,36-50,C,B,19.506577684360234,-95.8600286957091,35.48515418016537,84.4805659849926,C,-101.30073647792777,C,13.556945181107954,A,D,B,1
28,Both,18-25,D,E,-78.26318062008349,-159.7714971168902,8.325606562412224,29.803095112546877,B,285.91631266924907,A,73.53565997985658,A,B,C,0
30,None,18-25,E,E,167.30276752580957,-84.00841426285365,-39.53489565454012,-46.21249493865173,A,40.56035883807866,B,-120.87383092009392,B,C,B,0
72,Yes,18-25,B,D,44.522709484087514,17.751307960529424,144.8163912481578,-35.39001662088522,E,62.688248840308034,E,106.06728959228558,A,B,E,1
31,None,18-25,D,D,-123.06307712248412,32.7496889247992,118.87844955526383,133.88544431484507,B,-12.820363387932204,C,-59.06793411474459,D,E,E,1
62,None,65+,B,E,3.91661512453231,-50.800222968815014,-3.423377675891457,-52.91386412429776,C,-2.485868938924903,C,251.15036609660763,C,D,A,1
77,No,26-35,A,C,136.17649471031504,5.087228890747319,-170.39121939430527,36.53161232063568,E,132.88092023297222,B,161.49436003205463,C,B,C,1
19,Both,18-25,E,D,30.051236072685565,36.981971597165995,8.79757854328349,-250.5137026538033,E,80.97543298492621,C,-95.95693826883198,A,C,E,0
49,None,51-65,C,A,-191.985236299668,4.172124279445763,44.158580338946095,-79.06901131951493,C,-170.80941152519986,E,29.88065709021616,A,D,B,1
62,Mental,36-50,C,E,60.49910536091833,44.15061642291851,-32.53445276114911,-38.03159254862136,E,-58.97615637357336,C,-83.33545889655814,C,E,D,1
66,Physical,65+,D,E,18.510688254018714,72.03770654262752,24.956318770800983,17.802061222562955,C,-141.47333249216334,D,-95.4949616156589,C,E,C,0
47,Both,18-25,C,E,-109.75091734302833,-15.596977689190755,82.92595556468292,-70.91107510896448,B,-42.79779586919288,A,-1.7643287149623674,A,B,A,1
62,Mental,26-35,C,A,-67.65169203039125,9.178755910518985,194.13622082585164,-161.57178197707424,C,100.99606432480317,A,1.8488075107594963,D,D,A,1
73,None,18-25,B,C,24.904550037199577,7.696474832220772,-136.24952530471876,293.1704575572902,B,34.54073258158405,E,-98.27485082355653,C,C,A,1
36,No,51-65,E,E,155.7536255795423,59.45462538213961,-93.96349091089293,-127.04284454465409,D,29.405198311613685,D,18.566506391436928,D,A,C,1
18,Yes,36-50,D,C,79.56265372638386,105.6527037361961,110.46190473280643,-112.18588248328282,A,52.68881231107071,D,-28.16592942573784,E,B,A,0
58,No,51-65,C,B,61.71937875352164,4.699969629654842,111.73798735370436,-122.2457466494393,C,126.88107177592141,E,-15.097268414897979,B,E,E,0
44,Yes,65+,A,C,-85.09622589821055,-62.45089586487129,82.28763813766513,-20.31082198437768,A,178.30198682086808,D,176.88400808110097,A,B,E,0
58,Physical,36-50,E,B,-69.02930255878722,133.39989965839536,11.718208136911384,60.2387691972161,C,-64.41288608004254,D,-74.01529732363792,C,D,A,1
44,Physical,65+,D,B,70.81369697469727,117.32977791307178,-25.83427264934363,-339.83196091599154,E,-3.006175214348822,E,150.41816445422035,A,E,B,1
32,No,65+,E,D,4.8690761046732085,176.063990745213,132.97504233547374,-65.26798904751784,A,-11.21401433944868,A,-126.78589173257622,C,A,A,0
35,None,36-50,E,A,254.3135319587496,-56.209334645596385,44.128342100083735,-102.68253387859221,C,-11.143516450698266,B,-53.80099253495408,C,A,C,1
29,No,51-65,C,D,-92.03684048781273,-52.956210713641205,-6.839827339144677,-268.86202576457003,E,-33.58784966009816,C,48.97283509899056,E,C,C,0
53,Both,51-65,C,E,-78.59929255304066,-34.673999406840316,162.904409879597,238.5688741965192,C,-147.19831051351778,E,-101.04859939071183,C,A,C,1
70,No,18-25,E,A,-142.06416175832695,62.0101480952313,105.57342667730664,228.9806242226538,C,30.081079654851827,A,-77.76102802254591,D,B,C,1
32,Physical,36-50,B,A,56.4652932151699,-9.297921742605434,-152.11388595408965,-13.06066141461022,C,-35.91881792073921,D,101.18636090119016,C,C,B,0
76,Both,51-65,A,C,69.40192705297646,202.19497386498287,81.26692877168985,25.36199822372836,B,149.73077499258,E,-68.42344167499125,C,C,C,0
19,Yes,65+,E,B,-130.28394834196519,106.94120627873393,105.63435307544682,-15.25987820368098,C,74.27041587330422,C,-218.82028624410052,D,E,A,0
77,None,51-65,B,C,-37.82928290831761,26.619715107797624,49.541738592536554,112.03669837004301,A,-83.0894015963055,C,-17.89645548789715,A,D,D,0
39,Physical,51-65,D,E,20.936415687893113,-18.47639070884588,27.477031246696694,-118.5951923854764,A,37.82527149606983,B,143.8771851536354,D,B,B,1
23,None,26-35,A,A,23.661253530200288,-101.10922750944917,-140.400739993784,-74.88775943979374,A,99.85510151725413,E,-23.413949384100466,A,E,D,1
40,None,65+,E,A,161.54251576005507,-36.740593210059416,88.4277463618521,-38.44913768035841,C,-47.11663916233372,D,-10.944598346735802,C,E,B,1
23,Both,36-50,B,D,-0.38137595223589243,-14.453519221689376,-101.72015733917266,-53.40499158446978,E,-59.71323372221141,E,-31.427208032933322,B,C,C,1
46,Both,18-25,A,D,-44.13434995711888,-72.93358161071029,-183.51207166744882,-16.393837352386683,E,-8.271651997423046,B,-101.05365643824749,A,C,E,0
27,Both,18-25,B,B,24.961622137506385,58.22365071558423,26.32934197091796,43.450290798933366,B,-30.20362880338307,B,-311.5610033377702,E,B,C,1
33,None,26-35,B,B,-4.869689701471875,96.09213856551375,-128.98677340687365,-20.477247859005647,B,-8.814711781247976,A,-133.13342370378362,C,D,C,0
18,Both,18-25,C,A,52.16019900635235,-73.38601319954415,-72.84410108194025,65.90051325759492,B,170.5571187850381,A,-32.69985225051254,C,B,B,0
51,Both,36-50,E,A,184.38175371197855,73.51145652367512,-225.4680001310996,-82.16038360427518,A,28.19676991654988,E,18.602571653110523,C,C,E,1
36,Mental,26-35,D,E,58.85696216998316,178.71607619586655,-128.18722304328188,32.09994123428324,B,30.29004536678187,E,29.655063044054135,C,A,D,1
70,Physical,26-35,A,B,72.32872936493845,-154.7355633433359,-103.9075960090039,-27.377672798517334,E,111.49397563933971,C,0.21062569921013458,D,E,D,1
62,Yes,51-65,B,D,-46.855270461488644,-21.456601556724898,154.33597190509235,75.37276406154123,A,124.33198884147333,B,35.921031579336784,B,D,C,0
77,Physical,18-25,A,A,66.69367085390085,-68.34971237933945,-154.74415614755537,-119.33580651574822,A,14.995332510970416,C,-107.4678824081323,C,D,B,0
79,Physical,36-50,C,D,17.10618407458947,-78.6201893658785,29.218985437657125,5.1225015159829645,B,-178.3894553246384,B,76.32091204613079,E,B,D,1
76,None,65+,E,A,-35.12570587914124,-235.77387993426208,63.83634189380628,-82.20868111808701,C,-122.87187495947268,E,93.71774437148879,E,B,C,1
51,None,65+,D,E,-10.068921131009287,196.7579068523246,-45.099199262975525,-14.101290253836535,B,120.83742340101425,D,-74.00647397178247,E,C,B,0
71,Both,51-65,E,B,37.35344746238295,27.208548932329123,-0.7886422424293157,-68.93686266986623,A,39.56651816683943,E,-89.68414805451104,C,B,D,1
49,Physical,36-50,B,E,174.3923025476857,-34.75959038157278,27.292016549524252,-3.761355461330871,A,-118.55944352783729,E,28.4414859956568,E,B,B,0
78,Physical,51-65,A,A,55.358536564022074,61.18630567498058,-115.10402418988342,-13.762326234304117,E,339.12089791350223,A,-48.780779128464744,B,A,C,0
53,Both,36-50,A,B,66.54471534070524,193.60782881974785,121.42191343729469,72.26747499386548,B,83.13482767700464,E,99.86561365180748,D,D,D,0
77,Yes,36-50,E,A,-31.49705550281947,106.31713219730592,153.66374654741875,-93.64843804137509,D,-26.261592821289202,B,55.387198212715774,B,B,E,0
67,Mental,26-35,C,D,-46.1110307079421,-131.8165783725452,120.85294167381906,-1.181909049575383,A,54.426888709025576,E,-42.03155562778385,D,D,B,1
60,Physical,36-50,B,D,-109.39795058211912,-12.720657498243668,-1.4172805771337318,-85.80885667717406,D,-97.14035701034605,E,-113.25067763127159,B,D,D,1
50,None,36-50,E,D,22.16468055047628,-132.64803270587282,-77.6096555771147,47.37896384675499,A,12.619405908645659,A,89.65601215541422,E,C,C,1
68,Both,36-50,D,B,-17.123779907541138,-27.522058343971096,-99.17551379969466,163.4162517293454,B,-95.93390692891552,B,-36.45656353999624,E,C,E,0
28,Physical,65+,B,D,-10.997337817238826,-177.7758064211737,-24.468412932191683,-156.66090376572868,E,-93.26289098055165,B,-32.35261644456662,C,E,B,0
34,None,26-35,A,E,55.88126867624253,43.404995519961545,143.45937194970924,-7.377363615201814,E,11.193451353179222,E,-193.0603756709201,A,A,D,0
60,Both,51-65,A,A,97.4949513812892,-20.59084658202036,95.07055253107319,-69.60561594308285,B,89.08840159601759,C,-91.29509714950036,A,C,C,1
68,Yes,36-50,B,C,203.84039487649468,-85.34555825037157,104.95249367582677,2.4278828833815234,E,118.25136350833272,D,-166.81274965005258,A,E,D,1
27,Physical,36-50,A,D,-132.29671500018276,13.690616984497922,106.72436387669642,-40.77103628336377,E,2.917076684969921,E,-79.81308161764191,D,E,C,0
48,None,26-35,A,D,56.14579975713575,100.22954073946684,-86.58032464075856,22.590893478886066,E,-94.85657359933167,B,193.7035297268065,E,C,A,1
77,No,18-25,C,E,127.05627590341646,8.702011962046253,156.59950984543457,-2.6589529823487954,D,119.19999311189939,B,3.562937194352542,C,A,E,1
49,Yes,51-65,A,A,33.96601937282458,-257.71871193256584,22.339253408226604,55.661454353813376,A,-36.200460631297766,C,67.95094249412674,D,E,A,1
41,Yes,26-35,B,D,-106.999492040764,3.1311073978438895,79.30767088348335,44.131947067783436,B,-159.76378311582806,E,-70.48867251359057,B,C,C,0
35,Both,65+,D,A,91.4387941692578,-165.59414850873063,78.46151136982513,89.04459280465305,B,42.85208270155269,C,-28.097538707684894,B,E,E,0
51,Mental,65+,B,C,117.78598038506097,-30.87175347563791,-34.83438292575657,-86.5601034038885,A,-76.18318901949401,A,-22.944441364655106,A,D,E,1
25,No,65+,C,D,32.8160631003875,-93.25982171076149,-131.86476915522042,132.4553046561867,D,51.30899661790346,E,-92.58226393032338,C,D,A,1
35,None,51-65,A,E,-123.13088427117947,53.26498682579973,-16.110464251808416,-99.04831070442076,D,-9.098999725091243,E,240.7721525551101,E,D,E,1
43,Mental,18-25,B,E,139.32191494640833,-11.196415408282764,21.945326423447874,-86.84990971592002,D,41.61781848106458,E,-7.6779252237655315,C,E,A,0
53,No,26-35,B,C,-131.55691262389416,23.95025053444079,-83.51391908264473,184.20380572340093,C,-143.38299295238687,B,32.88235111467032,B,C,D,1
64,Physical,36-50,B,B,-50.03483925731169,-28.70838242237525,14.55556576790066,-243.67504502840052,D,-109.83058004121607,C,19.43908644504394,C,A,E,0
30,Mental,51-65,B,A,-112.80176859937146,-45.251165640188574,-127.10949155538962,-45.68362440368767,A,98.6951729343325,D,-153.4363095151583,E,E,E,1
20,Mental,51-65,A,E,97.41303163456689,-57.23014151735255,-98.50747327972724,-73.34510904800936,B,-54.37986805690615,C,51.31367234843381,C,D,C,0
50,Both,36-50,C,C,-12.649716493107817,-39.234797802746016,-15.045255380330037,101.50524559816796,A,71.75042803069687,E,-36.43814752795168,E,B,C,0
38,Mental,26-35,B,C,-35.901397251297475,263.91117632892815,-5.76646044597585,-95.38871480562366,B,25.326607115365086,D,61.138909915551906,A,E,C,0
53,No,65+,B,C,-32.04388369396528,45.56348732116326,-136.02130447114905,147.60792352423073,A,127.84864204503221,C,-63.465706982093664,B,B,D,0
44,Yes,36-50,D,A,-182.05582111055475,-116.5997191893279,-111.56808768855842,-74.3845008119274,D,54.17927793286089,D,-85.62751013331966,C,B,D,1
55,None,51-65,A,C,24.67445674500475,-7.380298621565632,18.36852551323834,-83.87064817416935,C,9.543955112013508,D,10.855540938107774,E,E,B,1
60,None,18-25,A,C,-266.17469808714156,30.744222258365372,-28.93263487341437,195.78143920520043,E,-34.71663076291612,A,61.0635094740453,C,C,B,1
19,None,51-65,A,E,47.416929801149884,-116.84894824743147,-24.772715117836082,143.10534666514968,D,19.56472107910818,B,-221.47906163983632,D,A,D,0
48,No,26-35,E,E,13.455457358989179,75.75382735142787,-82.17516615730511,42.01593680929322,D,-53.74121994461216,D,-82.48452039596124,A,D,E,1
77,No,36-50,A,C,132.53006636802823,25.032480371362148,-49.54470986664256,116.83146238535049,B,-21.357183192082832,B,-77.30272514222963,B,A,E,1
53,Yes,65+,B,C,38.25040159756596,-176.7059407447861,129.57660489307568,19.967902120853022,E,51.3327021566609,E,87.84379406301899,D,A,E,0
74,None,26-35,A,D,235.75674208948237,188.54230879298746,-232.52592822454932,-89.65609681068274,A,17.632479869026902,C,-47.17185758740067,E,A,B,0
47,None,18-25,C,A,-58.93401621271291,-17.47426233022817,78.98658766443994,-55.1155770230413,A,70.55246826876034,E,64.91577542611647,B,A,E,0
49,Both,65+,E,B,136.734692492091,126.4548659879062,98.21338402832961,-73.33532562051262,D,-16.80950000419491,B,-8.28047787343433,C,C,A,0
23,None,65+,A,A,-77.8590915019335,-147.695021937502,114.67925122800526,50.97661232926273,A,-9.689209097890455,A,-46.260579671730454,B,E,E,1
29,Yes,51-65,C,E,-88.68334735339081,-27.256254096136,103.64764543982821,94.92177361972267,E,-36.939665101387156,A,-19.429798977323287,E,E,B,0
71,Mental,36-50,D,D,97.91210243312892,39.79555099972111,-166.46065812844998,-3.2861116161548285,D,26.80821758633874,E,85.91568916215515,A,B,D,0
61,Yes,51-65,D,A,26.61040106550648,26.75605637907259,-110.52808658892279,123.17450715431298,B,-42.55848562022327,E,111.59578123585774,C,C,D,1
78,Mental,51-65,A,D,-31.23142103051726,-38.346354769365085,207.22650824903798,-32.82893200677193,D,-97.10864198919745,D,-119.07124509487525,D,A,C,0
42,Yes,26-35,D,E,-87.61713941962158,68.74999999604141,-66.86689555886399,-24.08993492901367,C,-48.72474605513443,B,171.36959131531668,C,E,D,1
50,No,51-65,D,D,29.717665087814517,-27.887170338963934,-179.3796351223134,-31.713497682202018,D,26.617210475260595,A,64.57490411043516,B,B,A,1
38,No,51-65,D,A,-66.42463746900225,89.86396726108958,165.62409809470518,191.26435508258822,C,42.38338079391935,B,-10.240491817485111,C,B,B,1
38,Mental,18-25,E,D,52.58452857934841,-16.048619292598456,209.01182844399932,215.4970458111403,E,50.550114675548386,E,73.6013731666966,A,A,C,0
39,Physical,51-65,A,E,196.71098985663474,4.906347091249829,-78.45775385752505,-172.75006771372827,E,-203.27533716920922,E,118.04278148794221,E,A,E,0
62,No,65+,B,B,111.80742236490548,216.07276125148934,54.04326382404818,-65.9469610596371,A,14.45929030685987,C,-72.74717368173704,E,D,A,1
72,Physical,18-25,B,B,-92.8729162171544,50.85639909843277,97.81427814356621,-1.0197013684215488,D,-12.58267004783902,E,52.9384768316402,D,E,E,1
50,Both,18-25,A,D,-36.484552484397604,-33.00522168277056,-28.285231599932587,167.21550092603863,D,-36.86831048538899,D,-90.88412727193965,D,B,D,0
74,Physical,18-25,B,C,51.550969500676594,-76.76822896893667,24.48976072881598,15.561813775114647,D,0.5921420026245375,E,103.35401572636684,A,E,D,0
48,Both,36-50,D,E,23.410206499046875,103.96946359079145,176.07397823483183,11.6167346356461,B,114.43004446653538,A,26.782563261196945,E,D,A,0
60,Yes,18-25,B,A,-47.30523231178598,-112.78596595189659,-107.28105633837276,-5.531623796899275,C,-65.98384690615781,C,121.36169232441405,D,E,D,1
32,Physical,51-65,E,C,99.51324046474656,-153.29659348146473,112.66930723865379,-0.37100386739721425,E,-94.48151505357087,E,94.50292550027024,E,C,E,0
46,Mental,18-25,D,E,85.41111408205407,167.04495017800255,74.51380742896802,-104.38442715784224,C,39.9131525287344,B,210.8853773197919,A,E,B,0
64,Mental,26-35,B,C,-153.01128416416964,-20.11330759642047,-51.7124277647763,81.73904177385002,C,105.70068538776628,E,-65.06197627555984,D,D,A,1
23,Both,18-25,B,D,-53.138695300649054,-21.62214154908894,33.061745635471674,65.15534595643082,C,118.23087012602271,C,110.09364294790696,A,B,E,0
30,Mental,51-65,E,C,94.23177503098744,-181.29798662753117,86.9289742018063,-46.68507324488083,D,-4.792947289065072,E,-23.563668824941846,A,D,E,1
53,Both,36-50,A,C,71.1850837334581,16.315420997429626,-70.69086853786446,-183.79880090347905,E,63.927443049916235,A,-164.80589941181495,C,A,D,1
52,Both,65+,A,E,-143.91792629145186,34.096403668489074,-143.74258191112855,-58.20404111096876,C,14.967120181175703,C,65.81906167312538,B,C,A,0
73,Physical,65+,E,E,-124.60472693544247,-54.16352627056262,78.016704343784,70.96938096038755,C,64.5679893065328,D,-188.28203054731722,B,C,B,0
29,Yes,26-35,C,A,-53.813343794521586,28.62740934112422,-56.094792138047865,-0.9706953171224884,C,-153.68508968435808,E,17.024976722517536,B,D,D,1
28,None,51-65,E,D,72.55444704693252,-168.60853697318862,27.43006206233397,107.51975692528283,D,0.5210638661085217,B,-41.18467598128391,B,D,B,1
58,Both,65+,C,D,-199.18782417056863,141.72481425264291,-244.52326300954726,206.4735068849156,E,-36.299497819892466,C,-91.9470724037379,A,C,B,1
48,Both,18-25,E,B,57.739563643951975,112.03101959467618,-110.32043610133509,171.90508692742762,C,-63.148172473958354,D,83.17354560687464,C,B,C,1
