disabled,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
None,US,74.24425058333036,163.7304790076935,-49.48074322361414,B,C,187.7610944773887,0
Mental,US,161.62488353135066,75.55706543178147,-52.36244313559558,C,D,-18.39059878073521,1
Yes,US,-227.06193595952334,-131.9107490997988,51.07153123908857,D,D,-46.04271329861969,1
Both,India,-17.00183761282718,-135.99473312555799,154.9866832477312,B,C,-21.34244173532563,0
Both,US,34.88980914707638,26.544192098163865,-8.970004349174939,A,B,70.20972546348976,1
None,US,83.68825522044257,-77.86750556595462,13.148186690031979,A,E,13.68877492300345,0
None,US,211.5928752141043,-110.36125555703111,49.33978298834046,C,C,66.89598654539012,0
None,US,-108.19814614451924,-23.507561742442377,18.89149698011382,C,D,48.777653473553535,1
Mental,China,-81.30698224131578,-64.01965106716801,20.371367920670956,B,C,117.11225755108106,0
None,China,1.0504286527177156,-35.654243192655095,98.0193908364668,B,C,137.98386831110025,0
Physical,Germany,62.489026763329434,-1.3279932196999376,201.44914260827647,B,E,127.59003920054856,1
None,China,-111.91272086279143,61.2171462379717,-87.55153275366186,C,C,11.311642421266436,1
Mental,Brazil,-109.02138238887889,110.58458213938749,81.38355757540006,A,C,62.945485624269516,1
Yes,UK,-69.50291396736542,132.60729230093546,51.43731579406147,D,D,-36.030191941278005,1
None,China,81.98205039180336,81.74616472499766,87.81758709047645,B,D,181.51045740964892,1
Both,Other,58.70863759648086,-46.513073440753686,-50.60744575759156,A,D,4.701952549999976,1
Mental,Mexico,-34.38915178389187,-10.584695690331797,32.579720157827914,D,D,-95.76396060663124,1
None,India,119.94610885426115,-176.75198380066428,-40.470540047357865,B,B,-124.1490635452467,0
Physical,US,-137.93902629985269,118.44086746223643,-126.26562377462976,A,D,168.65511992186336,1
Mental,Other,-102.44239651411063,196.28156215303974,-85.81394404630278,C,E,150.68328295918673,1
Yes,India,-110.55067300533703,4.947844498033853,-99.966746117033,C,A,9.332078494496958,0
Physical,UK,-25.276918667351154,-77.92586420879219,118.98589215551189,D,A,139.83093444001506,1
None,UK,-125.36790603737815,75.3985389106015,-49.462110669054304,C,D,33.16494833039126,1
No,China,-191.86385853208836,-10.973034453134936,40.825002357993085,B,C,-125.3675444852274,1
Yes,Brazil,33.818448106741734,10.38737418566142,153.4272703724794,A,B,8.643418232760599,1
Yes,US,-99.8691118098947,67.40234134890719,101.59128059362148,C,E,-128.79357771288085,0
No,India,-19.60852253056215,196.72807854651387,105.74207547507638,D,A,-58.42903554589643,1
No,India,-17.33864437840406,-49.001218009002066,-61.133040467518626,D,C,-133.95929624754248,1
No,Brazil,90.91240138892502,-161.82841088581296,34.831479797865065,B,A,-53.38245328566883,1
Yes,UK,-9.015394346673759,-27.132274231781324,36.50569400217987,D,B,-55.28422602009986,1
Yes,US,-79.02580867586835,-39.48128288367621,-140.09207523107082,C,A,232.41617262988754,1
No,India,-15.438292522171636,30.829398846450438,124.96809202712436,D,B,185.3951434351625,1
None,India,-64.72330883451455,-28.431774565742824,1.525380154464354,A,C,5.470237025735937,0
Yes,Other,-142.8751557898312,-18.19554061296258,-60.789744580701374,E,B,-52.21968013832154,0
Yes,Other,70.5224595045581,122.78838709332717,114.67503176623022,B,D,19.182278097501147,1
None,US,-88.38630404030484,114.8740281048713,-140.71741688538188,A,D,155.09678411557258,0
Physical,Other,47.25903499652816,44.86229431483489,-29.65862478885587,B,A,19.675676313249337,0
Both,US,-186.66475179813116,-84.0799191310914,-8.203175337875587,D,E,-235.62161022090572,0
Both,China,-27.77866207478592,-60.9057340442054,-88.1359832845971,C,A,-88.52828170153602,1
Physical,Other,78.43044336251398,-1.345404693267372,45.99607319580408,C,E,192.44011821671168,1
Mental,US,-6.766511260288169,-52.229285966784076,-175.64664937847584,B,A,-20.57223262431248,1
Yes,China,-167.18743358152508,49.10529335931866,-33.09604288885918,E,A,-158.42435168211293,0
Yes,India,52.96435163749166,65.17783984572412,-0.47036858135751203,A,A,-63.532064643838915,1
Yes,Mexico,26.22117519406137,0.5682528697336658,-0.6954604205974485,B,A,60.66317453621753,1
None,Germany,143.8316725966139,75.3480291702819,-101.33216644559342,C,B,186.03529406574003,0
Yes,India,-18.266654475543437,-1.0074585526094617,-100.19127438134201,B,D,-155.6928403248956,1
Mental,US,-65.8255923532863,44.586754811370035,-82.69502062393035,A,B,-86.07161500248019,0
Physical,UK,-0.27538715105598666,39.334644239771265,39.88280525068169,E,B,6.774219307611459,1
Yes,Other,-80.88563398360887,-4.5425101528908325,153.36790069796064,B,C,-4.2283345615556,0
Physical,Brazil,-152.5351178271771,102.27478679116402,-180.47428036080194,E,B,157.78232333618703,0
Yes,UK,-133.28770063935215,46.01980555246127,-33.89520066679704,B,E,-179.23365356654122,1
Mental,China,48.493427803000124,-165.79642083058235,-5.786447305076708,D,A,-27.024892577110876,1
Physical,UK,-52.92608860355048,-196.17466732156743,5.995716028699012,D,E,110.76971828845676,1
Both,India,-137.46196237278482,97.02481209959487,19.484724260417682,A,D,29.14169648340999,1
No,UK,163.13835301330997,-93.19388225205006,179.0046198993268,A,B,104.23987321923396,0
Yes,UK,-97.65523757956765,88.90685125523252,51.771736747492426,C,B,17.128459087798674,1
Mental,Germany,92.08891812071334,-42.02980913430165,16.030483187632612,A,D,-24.235247575047794,0
None,Brazil,-3.637298651313539,-12.140233767592289,95.56220632234613,C,A,75.94855000149316,1
Yes,India,32.59679444921132,-160.6320363813893,-81.22548457965372,A,C,31.673570264423308,0
None,Mexico,-70.57532053129513,-22.732356049648875,42.68345415861718,D,A,-92.17053404576669,0
Yes,India,-89.15357198922253,17.872939110595695,196.0136741980767,C,E,-128.9367723523899,1
Both,Brazil,59.23084636139097,-130.58677684179278,-94.66451375027451,D,B,-36.44137937028572,0
Yes,Mexico,26.407719910877137,54.3996091247943,129.50497554960629,C,C,-111.97074261375334,1
Both,Other,4.1152209820143035,-32.2375138855405,-103.60300662997155,E,E,-72.60087965570618,0
No,UK,24.699999682932358,98.82221690652555,-5.560705100308986,C,C,43.29398581267265,0
Physical,Germany,54.08945597569156,-5.996624492353235,-151.72097976961248,E,B,182.6588024130668,0
Physical,India,222.33886810446663,-0.20864817881966702,75.48292974698919,B,B,-93.7778041989404,1
Both,Germany,41.4271136627658,-12.446234298335654,152.43572358109446,D,D,172.0979455091723,1
None,Germany,121.67982923042796,-126.07395877764587,-136.4210427883189,B,A,-3.0869891520781145,0
None,China,-184.7992705290796,-110.69000766988731,5.416037828839328,A,D,59.8643977965626,1
Both,UK,-21.03022367470275,90.25682828836159,-137.29189635712814,A,B,-34.77689770914563,0
None,Mexico,-239.25917497490218,-109.47317534522709,-3.7004783280591447,B,E,-38.14514540124876,0
No,India,126.95168558245338,-115.2224640130872,-56.11983347878511,C,A,12.6428446797071,0
Both,Mexico,-72.01903512671045,-45.641903319977025,39.59789986646013,A,E,-67.1438589000151,1
Yes,Mexico,7.960286721271738,45.23341229976366,-147.0585079839002,A,C,175.38949494678164,0
Both,US,35.947148663163716,-203.93770765235888,-161.43342669636652,B,D,-167.42141434846,1
Mental,Mexico,129.60146237893332,-84.9553254329044,-57.742932516285315,E,B,162.4218731373465,0
Yes,Other,19.27282007786553,97.3371101330047,147.26338169626746,D,A,139.7324932767767,0
No,US,-73.12838892312521,-32.65960951314037,-60.34473422654917,A,E,-207.26021624061218,1
Mental,Mexico,-46.858953485269254,43.177037464343044,69.27067129175639,E,B,8.618607411836932,1
None,UK,-4.998606686188996,103.72251200084897,-223.9442214377157,B,B,-22.047695310015918,1
No,China,-72.98505704144324,64.13637757316629,-75.49078746986706,E,E,111.71533872970423,1
Both,India,129.71401451958334,-26.272317921667206,-26.167036546770138,E,C,-106.98530607747574,0
Yes,India,39.95227730342299,-34.42416578594463,135.3634979725481,A,E,92.9023818466854,0
None,India,193.6260756639175,46.03241148442621,-123.64866581041095,C,D,168.73915921858566,0
Mental,Brazil,-96.75077307921016,26.852519457121176,-118.70330521660928,E,D,52.13760570154942,1
Physical,Brazil,165.9582166147739,61.81494391344637,-144.20517481007437,E,A,-131.7060083742877,1
Yes,US,-198.52351377292214,95.28505055954737,45.82515814606561,A,D,-175.88624766833715,1
Physical,UK,-11.584338643511357,116.61604513999325,-191.91686330867722,C,C,-35.082068171576196,1
Both,Brazil,-161.95354459990858,61.786493308463164,18.660367088781786,B,B,-78.8008500157582,1
Both,Germany,-230.11280497259762,259.3539925682247,12.659249775106849,E,E,133.64073517871805,1
Yes,US,95.90919680566107,-100.5474830577346,73.4583050983104,C,C,-96.09193798157288,0
Physical,Mexico,2.642996272504313,-175.55261471834575,4.223185436558734,A,D,-216.36545885178145,1
Mental,Germany,-154.06838433601385,138.17427518423017,-18.28918901596138,C,A,-256.0676425140951,0
No,Mexico,26.754278490456045,143.11077474253315,-174.54590180248658,E,A,-195.29678963216912,1
Both,UK,-178.58967433110652,-76.28788470601607,-79.38171156135859,A,A,133.82619856616728,1
No,US,-54.237424704111724,123.30494009883867,-92.66098335899376,D,C,-9.859746292600489,1
Physical,Brazil,-45.82024032493721,-98.8183655235311,77.53568735388923,A,A,7.499819040312161,0
Mental,Germany,10.789318794431315,132.98567597901157,-99.60880151168942,A,C,175.55011361973317,0
Mental,UK,-82.05359026457137,119.33113397536141,-28.942577989239698,A,E,-56.606208547618586,0
Physical,Brazil,200.48783174348972,148.5804895929955,-10.874039981652118,D,A,-89.36096016069678,1
Mental,US,-122.42788579923594,-38.60537777692327,82.96587180604425,A,B,150.93480342012046,1
No,China,-23.898817512939118,-34.923408199656606,134.5243863612191,B,B,-94.73530265266564,0
Both,India,-69.03744037511035,46.523927981727795,-81.80245378057232,C,E,-8.25624454753683,0
None,Brazil,-2.1659497832212034,75.78537495530807,215.5993927304842,D,D,14.802905870198533,0
None,Germany,22.935310404338267,139.25459030235263,-134.52038779382252,E,A,-26.22751357673538,1
Physical,Mexico,34.21884853114014,-46.047735364113905,106.72838386670851,D,E,-30.5009540588851,1
Mental,US,-145.22518694255083,-105.15519509223547,-13.800784695250872,D,C,177.92680886614747,0
Mental,China,78.56983756455872,102.14472143528495,-127.69567607172714,E,A,70.52944539698606,0
None,Germany,-58.59177682383613,6.387069747820921,63.39155312866428,B,C,-72.10046849603127,1
Mental,India,-77.52955456082763,-64.20059733584495,147.09593113337743,C,A,13.746335969382395,0
Yes,China,127.57746950934028,-2.4281606838321506,0.8667052509647482,A,D,-158.2761485760074,0
No,China,1.7922898162750172,103.51698388228834,12.129939258212927,C,D,-110.66141680902778,1
Physical,Mexico,-111.18649889314749,22.573113126377024,-7.092560332769506,D,B,-33.17932230436343,1
None,Other,-28.137648450554686,-158.51476095781754,-37.94492234262208,C,C,-11.7253776929069,0
Physical,Mexico,-150.95095758541808,19.04333547666309,91.93194759331536,A,E,166.60904472233355,1
No,China,-52.51769339475957,109.18556671970119,-101.17935474680033,D,E,83.84348816439572,0
Mental,China,57.87216955509522,27.698562632064462,265.8155306495961,B,B,-35.275621434984366,1
Physical,UK,27.315409047994304,103.9919777429238,-9.875956660262359,C,D,16.516025194509677,0
Yes,Mexico,38.82262874724193,4.8798731451390225,-197.20394396101165,A,E,10.393778460295387,1
Mental,UK,-9.16309563810596,-45.66302977844005,145.53210225707775,A,C,73.1666941159693,1
Yes,US,62.76370273274022,8.025320179928213,85.7999183161542,C,E,-45.92793530396196,0
No,India,-199.42132399456153,68.65560245742105,27.967385577997682,B,E,80.04201242026362,1
Yes,US,-31.62015129597821,66.01793922420688,-175.0608443914841,B,A,-52.22361588776143,1
Both,India,51.57781244608059,76.45485824491163,-136.7923170202939,C,D,40.07316766046932,1
No,India,-62.12037680908588,166.4949411669663,-70.51314523066087,D,A,122.19206585386797,0
Physical,Germany,21.156388727521986,-9.638473455917254,1.4380811599848398,D,D,1.2013688316556588,1
No,UK,48.341530973021655,-57.95970677911624,-110.81533390756849,C,D,-214.10312542511477,1
Physical,Brazil,-19.638030330683996,3.2250750078814936,0.6752836083831267,B,B,-39.00924034871554,0
Physical,Germany,203.64713015069006,-94.57365016351524,34.16348879472119,B,A,-22.933554759447446,1
Physical,UK,53.827934309553086,18.81595384885743,125.75675183862577,A,D,125.55202469841879,1
Yes,Mexico,29.763194480237715,59.73844775445338,54.98332219149095,C,C,-37.4284350610749,1
Yes,Mexico,34.58767540115222,210.42491006526598,36.085644862335414,E,C,-37.43397631826964,1
No,Germany,61.47020802074907,31.603069198642082,16.120409171917437,E,B,23.141938208678557,0
Mental,India,108.20237808498239,-40.96927286504251,-27.704844452447315,D,D,97.00523111206287,1
Yes,Mexico,-81.42682817080482,-49.13816496945685,-4.006005887151242,A,E,29.93625526883828,0
Physical,Brazil,-38.27504518766147,-0.14340684576999022,-8.279356042475607,B,C,75.33021754961372,1
Yes,UK,2.0803377619788055,70.63136889736764,94.96620212837746,D,D,-38.24249912698155,0
No,Other,-50.74494587187787,-23.27404372218083,46.59807940451012,C,D,86.37582797591054,0
Mental,Germany,154.0566836117674,-114.04581090756542,-44.22478961100359,C,C,76.63054227761307,1
None,UK,-175.0641225570663,5.662920155542847,-27.75410416075213,C,E,-14.996096169414486,1
Both,Brazil,-180.56928208105734,107.71089116545625,-13.095571540833758,C,A,-60.258534653733584,0
No,Brazil,10.90492435649216,-177.98979483124185,145.12540692234685,C,E,69.82898578883217,0
Both,Germany,-192.76708213503758,-52.22789174967731,73.56323826493872,D,D,127.28028602883674,1
None,US,48.55972637001303,15.298989479511146,38.816298023050344,B,C,-95.0330464799107,0
Mental,India,108.44866788592309,40.63854565229542,111.01176666237262,D,B,-161.6241044901855,1
Yes,Germany,-27.549163729913523,131.09646477035787,-98.0716099914437,E,D,-27.77836003884867,1
No,China,4.021887175599335,147.4299479934993,46.46259564924169,A,E,70.90261976405675,1
Physical,Germany,97.24463019693104,-19.619691751018077,333.1314837222586,A,A,84.51524300443182,0
None,Mexico,-17.844142116841198,3.330492838744932,-163.5854873332523,E,A,91.66829568462586,0
Physical,Brazil,122.69675288527912,-10.815688745798889,12.390667176440315,C,D,-60.71766738336587,0
Yes,China,-35.07592059334819,53.638695489123975,128.53255696442722,A,D,-161.28552180908653,0
Both,Brazil,-155.99968141760385,-115.50749486973153,16.348415994291017,E,E,-124.69859536150423,0
None,China,51.128714939670374,-50.487619163934546,95.03256811515531,E,D,-90.36306568423272,1
Both,China,191.54816781036124,-111.26008492459478,42.14412414583454,B,A,39.86785510716059,0
None,Brazil,-58.324730168876606,-76.4304197735121,-62.40002187410403,A,E,-79.33423272492514,1
None,US,-51.63113989622179,229.89251472110232,-56.92284732591995,E,C,-59.37545545231663,0
Mental,Brazil,-2.995039933406363,36.25372350491421,-55.10760516666884,B,D,44.02645589798365,1
Both,Brazil,-27.20909704454291,-56.55293981787337,-83.67103208302916,E,B,197.05013235252318,1
None,Other,-51.87192305423949,51.32227963207945,-138.84706911797073,E,E,-35.97919335219115,1
Physical,India,56.87988506494446,103.98611055074369,-13.579534806567285,A,A,-107.6560523181995,1
No,US,-49.71462978650587,6.60915400737816,122.73534305683182,A,B,-163.96273486259335,0
Both,Brazil,-41.24756165246742,-39.35973339518975,-41.84201444077834,A,A,44.36904756821567,0
No,India,57.71827404509481,-6.774963884020179,84.77142957257571,B,E,201.3433439720568,0
None,India,-31.667845831505943,89.6910859473108,103.92852511251766,D,E,-79.46544777369171,0
Mental,US,89.72186842670723,176.53384122919567,-51.01297996516505,A,A,26.72722516415369,0
Yes,Mexico,40.93766342903723,42.91757453776465,94.74668848543934,D,A,-74.585268037623,0
Physical,US,113.38624179243739,-113.90138582533893,-2.2256684334092185,D,E,-114.71612687805559,0
Yes,Brazil,-53.154203959627566,225.98533307976948,-54.98116643529482,D,C,-13.958424355033763,0
Physical,Brazil,124.92747427338007,22.5679951394439,126.82064554394753,B,E,8.035757472142613,0
None,Other,-63.00141478836757,94.1997240445903,-116.6847720885916,C,C,-100.24922141943655,0
Yes,Brazil,18.588087581335856,-149.25972861193867,-98.40893967266841,D,A,46.79372681545723,1
Mental,India,267.8672881638652,-8.762267714655643,-32.18427666188885,A,D,-47.80729595731437,0
Physical,Other,-133.0659010506827,40.51254720143413,26.20015990825777,D,B,-5.544549809595202,1
Yes,UK,53.562593342885,-0.9485817711318771,88.48672915197517,E,C,51.740308443845294,1
Mental,Mexico,-114.21017693612848,68.44890490147725,-159.28109229305306,A,E,14.142656136397177,0
Yes,Brazil,-93.65485964573851,53.618326468344655,193.0594691164601,D,C,-97.3706793055893,0
Physical,Mexico,2.9869558233626097,106.48156290745305,-13.837622282201684,A,C,175.23773638695772,1
Physical,Other,234.91761246780882,-41.25912614017535,142.642959531471,A,D,175.43139909250723,1
Both,US,57.484811227732614,201.16485422339485,-24.83327055495139,E,C,-78.41027993432678,0
No,Brazil,-112.1582371679117,61.88853269730621,-38.682391870941764,E,D,-7.32442920434577,0
Yes,UK,-7.132120659257541,49.786713590279604,140.00076357171812,E,B,82.36046176072705,1
Physical,Mexico,-16.03435661806473,44.080673152082134,9.878121334577775,D,C,-144.94689097711054,1
Yes,Germany,89.30530958967803,46.80708721387075,-58.439024390538975,C,D,55.866040383054504,1
No,Mexico,16.63435860441099,-64.88298685786827,-91.72243118100867,E,D,-58.036718101838105,0
