Nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Germany,22,-18.853784482433213,93.71598924301149,D,E,E,C,C,58.90144451235295,E,B,1.3885094199487085,A,D,5.318762088582059,D,A,-69.43879943962075,-11.48067970107838,0
India,79,23.356926974042917,9.789708589049674,A,E,D,B,A,-18.43507331307528,C,E,156.94070458659232,A,E,-42.642868945356426,D,E,-163.17142105781502,-75.66533002650372,0
Mexico,45,62.113824502977444,-179.7868461830356,A,D,B,C,A,81.06295687478719,D,C,8.456141280111831,B,C,49.1547267153664,B,C,17.226250120906634,-71.39441630456578,1
Germany,38,-91.9306586041462,234.52486624819107,C,A,C,D,B,-104.84140126086969,C,B,60.64830870229564,C,D,1.0384378925958382,A,B,137.1009199058793,-44.7197976151896,1
UK,88,48.71706334390055,-211.57426604666293,E,E,C,E,B,27.909415868698446,E,C,158.43041667299767,C,B,-89.43439465036063,C,E,-45.230141090496446,-100.689793356172,1
China,86,-61.329166494981116,130.78707527874798,A,C,B,B,A,-195.32743333454968,A,B,-103.48788161634594,A,E,161.41866489012966,E,D,186.1749203971845,71.17881814671136,0
Germany,47,-19.673059219592982,172.81611943899088,B,E,A,C,B,48.093753540819606,D,B,48.139093656248804,B,B,160.55587175734908,A,B,-164.25623936623913,-100.80169473059951,0
India,26,23.145476804798953,35.51708983072478,C,E,B,E,D,-77.6775652375598,C,B,50.933644478397134,A,D,19.660008761496726,B,C,-104.860124495861,-112.25917711835483,1
Other,62,8.261841601596155,34.95790181405625,B,A,D,D,B,-28.14286124340859,A,A,-13.541487051607733,C,E,-122.94343920600987,A,E,30.23740866287342,8.06863004687292,1
Brazil,97,-103.43385909563719,-100.6248739525938,B,C,E,E,A,-110.42819625934357,C,A,54.55435360595495,E,E,90.85979662063951,C,A,24.185322213575073,6.087176862034787,1
UK,42,72.1509604369974,141.54832536297044,E,D,A,E,C,278.1713852218115,A,A,-156.42074471621325,B,B,7.615123495880237,E,B,172.38379358273156,125.99870972145717,0
India,21,112.94489514253195,73.00918739493002,A,D,E,A,C,24.831621190779334,E,D,0.7689056650194491,B,D,-102.25662287021977,E,C,-39.005744520259164,102.3752038897394,0
India,52,-27.042838711446958,154.3709327514265,B,A,E,E,E,-111.58563446240564,D,E,92.43488162171009,E,A,-2.803889698750789,C,A,103.45372702899722,-104.16631286046099,1
Other,28,-133.47903460113452,187.31431727602583,C,A,C,E,C,49.916305877922326,A,D,115.18483928242829,A,C,39.97251668537615,C,B,129.76559810734236,38.87546440882504,0
Mexico,78,-36.17740868646004,-50.07522607664695,D,C,C,A,C,-181.1523981956083,C,B,67.97618383336766,C,E,33.94940931444483,D,E,62.83054009065481,208.17570053677593,0
US,40,-117.78512955274985,-39.565548301698335,C,C,A,C,A,-37.02928415402302,C,C,-29.418561502070006,E,D,-62.39401027659959,A,A,275.7348700746908,81.9408831114684,0
Germany,93,198.4599215068852,51.03195100753636,D,A,C,D,B,102.11764010016138,D,E,7.175982512734984,B,E,-43.63994567483375,A,D,-36.59940130676254,68.11362419912925,0
Germany,33,8.84617214765572,-68.79188794282064,E,E,E,E,E,0.003816272094490038,D,B,-85.80213907331284,A,A,-114.56923609853898,D,D,-46.50141297456818,86.67654727359294,0
US,32,-109.24897254285975,-160.67669140290985,C,B,E,D,B,-93.1547919128598,B,D,63.71860839701338,D,E,230.91507376142388,E,B,-2.7202525670483757,-23.874098333378775,1
US,98,-152.96951859874935,-51.260254904719616,D,E,B,E,C,-44.222905944410016,E,E,39.48771707226509,C,E,143.14314552853475,C,A,65.33699617263565,-23.938220392944384,0
Other,70,65.71363918601993,23.908091036316048,C,A,D,E,C,-118.85757406748078,A,B,125.7070762997732,B,E,96.22167017418414,A,C,-18.718564918662487,-93.63968661412169,0
Brazil,32,19.679562981308322,2.332657520679184,B,B,A,D,A,-192.711316649176,B,E,156.0154949714377,B,A,-50.44657158862469,A,D,-75.67728015005709,89.63095511854038,0
Other,89,-18.5545656046336,50.19093719427071,E,C,A,E,E,72.84809429577999,D,C,-45.03707505103583,E,C,-125.21406664313753,C,C,-99.92226230084063,-17.40961356498071,0
India,32,79.69156806855088,-72.6776142981911,E,C,C,B,C,68.19622350407587,A,E,63.50792428043949,B,B,-14.576410757095829,E,D,-92.95997528377823,-3.458380513900386,1
US,42,-126.62333456550496,-106.86368439826957,C,D,D,B,C,-33.905426356016136,E,E,-14.79240876837776,A,B,-0.7579326336919809,A,A,-49.90151917956819,-49.16473162157998,0
UK,35,56.43264242580178,-186.01330463632286,C,E,E,C,E,-198.86517024035655,B,A,-27.644427180577914,A,A,60.224553054925565,A,B,-136.61785998483663,-28.438685772708048,0
Mexico,69,-127.41144836614575,-53.01488713058235,C,C,C,D,E,9.47330081579541,A,A,70.7576676644699,A,D,85.57915130470936,C,D,40.54412578459076,81.05515552176618,0
India,82,-50.628958323910744,52.96398149695914,E,D,C,A,C,-39.762971824292954,E,E,-195.46634318095798,C,A,49.710419553076186,C,C,38.95634309099994,275.2802573837792,1
India,53,10.672792532639876,132.67997021918262,B,E,A,B,C,-113.44376012163426,C,C,59.9562440121168,C,B,-13.281408508926598,E,E,-2.430957648744605,-85.75271140224619,0
India,87,144.30264558618023,169.76264896056014,A,D,D,E,E,-48.94550773385927,E,A,-5.549193423029948,B,A,-148.44780958036776,C,D,41.47832283763503,-52.94830653621596,0
UK,40,152.86345590906166,4.8834774211432395,B,A,C,B,B,-78.97821785860663,D,D,35.96341780461292,B,D,75.8151697272392,B,D,108.60364958683245,78.93065715693733,1
Mexico,57,58.92039739548213,65.98663020054349,C,C,D,E,A,-93.31582529671813,A,A,106.56779251743984,D,D,-92.42044620634377,E,D,48.70022083701562,103.16980091718013,0
UK,46,1.2874792775188677,-26.3393631071252,E,A,B,D,B,-36.08982367763291,D,D,116.62827225134549,E,C,-53.16276399899964,E,A,44.26094156388034,-127.71484881887085,0
Other,68,-77.63184214419833,-75.10616089157878,B,D,B,E,E,94.99055775294019,E,D,90.12248430573712,D,E,-156.91812719734662,D,D,89.96214851677426,117.7064861117282,0
Brazil,66,152.34965135674858,15.400430636312121,E,D,B,B,C,-88.84322682808175,A,C,65.79415399646604,C,C,156.06847927965788,A,D,100.85695050945947,-134.14845359775677,0
Germany,67,187.62344885073418,160.6869439104801,D,E,B,C,A,-120.17476234358966,E,C,-105.09537098843822,D,C,-108.93475964005974,A,B,-98.94808367188025,72.78272937562953,0
Other,82,-5.789316696927947,-33.50876489087003,D,D,A,B,B,135.21928687136005,B,C,-70.57316194713067,E,B,-77.37195487668701,C,C,106.21433394619937,-87.20682952663668,0
US,71,4.728967752371424,19.227993654123683,E,A,D,B,B,132.0933702705978,E,C,46.74479087758836,D,D,25.180446609587914,E,E,-69.28942207361432,-207.34556206640895,0
Brazil,61,119.59526283776749,24.549562259020373,C,B,A,D,B,-40.64027391565496,D,C,79.09142135940974,D,D,108.26313330755796,E,A,-36.28456381470541,33.25415040871,0
Brazil,32,104.05873344099297,10.766457036873458,A,A,E,B,C,55.67594865124077,C,D,-6.617856521957161,C,A,267.1318905530956,A,B,-187.15871229944443,73.25160993199538,1
US,32,-85.3553276553983,-72.55727435040896,C,D,C,C,E,130.1843109322643,D,E,-8.756520254660892,E,A,81.99273345259404,D,B,119.11178707857397,-129.63853202555828,1
Germany,57,20.68460582875656,-40.302525262861245,D,E,E,C,A,-90.05770762378152,A,C,-57.98492535564991,A,B,72.27789425930546,A,B,137.71069835966074,151.73503032295216,1
Other,48,41.75305040023227,26.783774411706762,C,B,C,C,A,-232.67012179104776,A,A,-79.74069581550867,B,B,-31.459968056347392,C,D,24.42418681581551,-56.080806390164206,1
US,90,32.43442382965548,43.60603080079418,B,D,C,E,C,-36.3340934987536,D,C,-34.835189545002,E,E,-67.13540364376095,D,E,51.10223991816388,-107.48812978684211,1
US,31,-74.27358265608763,116.14923915159932,C,D,D,B,D,-3.456125160821319,B,D,93.0073058084009,D,D,-113.7496638406208,B,C,13.0350083483742,84.98123185229568,0
India,80,62.594475947584314,1.2310868749072945,C,E,C,B,E,-31.935571573192835,C,A,93.43741566823749,B,D,81.70238742464464,C,C,-18.412347902469136,79.87249146025796,1
China,55,39.157630329967525,7.979424205034692,D,D,B,D,B,-15.989807837162683,B,A,84.0095699617661,E,C,53.16738390843027,B,E,95.89436805468948,-40.3327050863679,1
Mexico,57,-149.9683227408033,36.89004233968359,C,E,D,E,B,-61.34101710262085,D,A,-102.43422360252328,D,C,32.69021534501678,D,E,-15.939122254378885,158.10969725558112,1
India,89,7.2554252395856995,-18.699014377532528,C,C,E,B,E,90.57093787471182,D,B,-59.15788859926747,D,A,-138.89257247633665,A,A,181.29757422095062,14.55654124329245,1
Mexico,38,64.35961436958176,-58.81375085035438,C,A,D,C,A,-1.3857101606974207,A,D,-30.435727949378904,A,E,-142.4111424549381,A,C,84.56326136473977,50.251336151272916,0
UK,27,-131.47695772913494,179.8158037532652,D,C,B,E,E,26.44157411877604,B,A,145.30845485129285,C,D,51.18432153246355,C,E,74.8919160093452,-161.6053548727519,1
Other,31,-69.97657243348941,-102.84526705288543,C,B,D,C,B,-144.86350637950375,A,D,-114.73991927160678,E,B,84.98421472543475,D,E,-53.98339715796945,30.863587985845122,0
China,33,210.3123365963415,48.15587549921303,B,E,B,E,A,66.8903209783454,D,A,37.38026645134615,D,A,-92.28861577935366,A,E,28.874586376566917,-43.64334552239033,1
Brazil,79,14.871384583214725,27.552370744199777,E,A,D,E,E,33.7428573850305,B,E,90.75196209746565,D,B,-161.0825798262707,B,C,-55.61895600521638,-37.70894549120224,1
Brazil,62,-36.181342282527204,63.51199996499183,C,D,B,E,C,-83.79533433633598,A,C,-17.356717467996656,C,A,-141.80027443088457,C,C,53.33630311621658,120.17860968469978,1
US,93,-61.27592061493793,90.85227764380583,A,B,A,A,B,169.36959990308858,B,B,211.2978859048564,C,E,-37.65279288634383,C,D,41.52989976740396,78.41213740761077,1
Brazil,71,-174.39409612920144,-142.08411558819333,A,A,E,D,B,-294.2615846189849,C,C,284.3531340196081,B,B,-40.11472559630603,E,C,-198.79934362982794,-33.32574532059512,1
Mexico,79,114.25742857058519,76.5185873783719,A,D,A,C,D,-134.81319377408042,B,A,164.4437421712841,D,E,-76.98162136845635,E,E,25.13769346405965,77.76484468430425,1
Other,79,-1.551590319180449,-120.29855327018784,A,B,C,E,C,-121.4156266020675,B,D,-16.650747167035682,E,B,79.32504263866026,A,D,14.995181489179535,59.619318028645,0
Germany,72,10.38777335077542,150.85811762403048,B,E,A,D,B,-143.76002915696702,B,C,-48.67546326834963,A,E,-8.75000837129596,B,A,-203.7252136039042,20.067718262247404,1
US,59,18.913472798184717,-163.77769499741768,A,B,D,B,C,201.09780413435675,C,C,87.2919688140699,D,A,146.0702502751743,D,E,-18.593594983733112,62.244536880019695,0
Mexico,34,107.44253638457457,47.79160373972196,C,C,C,A,B,58.2383618178275,D,E,35.00110116934286,D,A,25.152336207309233,E,B,19.41952228666262,27.952482382940637,0
UK,63,-117.4112850955922,-4.152046175742355,E,B,A,E,D,10.395952155882878,E,D,-8.555213556744146,D,D,-114.07263900963231,A,E,135.90016846799068,-218.75099291784989,1
US,48,-152.21763581895848,95.79233719295104,B,B,D,A,E,-91.38217093578284,E,E,65.33671969864541,A,A,-221.61928528204479,C,A,-63.94201265921772,-111.53162024415144,1
Other,96,116.41221942612327,-54.25928270022481,E,A,C,A,E,46.120744947783834,A,B,50.478478981367445,B,B,-139.8798264261646,C,C,-66.15819714248326,-26.914102400399116,1
Other,33,-124.49680604179096,-47.32165395565442,A,A,E,D,D,-229.4592482041859,C,C,114.88533214024761,B,E,48.04432868585891,B,D,-90.48163626854972,218.57523456723018,0
UK,95,-58.26582273869613,28.871958463058405,E,A,D,A,A,156.3168999243033,D,E,-14.702120511581656,B,B,-115.73740947791,E,B,1.041865214334057,-9.873863878244592,1
Mexico,62,-157.4397174348724,-217.88296257949312,A,C,E,A,E,83.87873882670492,A,D,-170.08682561044404,A,B,-108.56049465711781,E,E,-115.12156607976438,-146.2197466808212,1
India,81,55.39315656730206,-20.375698324619677,D,A,D,C,A,-136.83892164886814,A,C,-106.18591063459124,E,E,-119.68476895527917,E,C,-48.873759493692454,-30.51773521468023,1
US,84,-13.639944302647674,75.22163796561956,E,C,D,E,E,85.52619530334316,C,D,12.559743581538548,D,C,-4.3489438594879335,A,A,-151.58660176372956,-167.85483824980216,0
India,70,133.6868281734761,-15.431276652667721,C,E,D,D,D,31.938246583815456,B,E,80.39486543847345,D,B,-41.522551202560344,E,B,-127.23016711432376,128.12520281566654,1
China,95,-7.891432742496239,85.9879657357284,A,D,D,B,B,31.61673245301436,E,D,-87.47625862657038,D,D,100.76631529277564,D,E,118.70476429878221,19.035873090308748,1
India,91,-117.49806601652865,259.562845508311,A,D,E,E,E,-93.33001733080087,D,A,4.651187519335647,C,A,104.64302323687053,E,E,6.40882227093161,-21.454901377640212,1
China,24,17.997103916324203,-49.815576715352925,D,E,B,E,C,21.857556498248787,E,C,-94.22510989113209,A,D,-162.56948179710895,D,E,47.371720409695214,34.981973326688355,0
Germany,65,27.63921639494426,-19.427176985927474,C,A,D,C,C,-52.826437839045106,D,E,-141.68653918261492,C,E,-135.45138069291448,D,E,-28.70056676746528,-175.0125466091496,0
India,65,125.15102175708286,80.1612772322514,D,B,B,A,C,79.17673710915524,C,D,192.62541231887886,D,A,80.36766736216589,B,E,-27.533575709098844,-89.23014648935363,1
Mexico,27,-76.47701623961842,-286.0744331975239,A,E,B,E,A,188.34719660626126,E,C,134.7406162585458,C,A,-75.26369934303746,E,A,-51.9651518354255,34.888906071101154,0
Brazil,63,59.21880214214769,-189.60854343561306,E,E,B,B,E,-17.909538551008826,B,E,-41.32074733283955,A,B,104.15437327803664,C,C,-26.767852818272853,78.82571419113891,0
India,82,-65.12443163920778,212.29009680459106,C,D,B,C,C,38.036425165346,B,B,40.121192056195845,E,A,-0.7386657542169582,A,B,-117.88449169421311,67.28796420007426,0
UK,98,-175.69867858428066,78.53248219114242,A,A,C,E,A,-14.127596785041458,E,B,-62.852441693520554,B,E,-32.49915156007993,A,A,132.6623575473519,13.400791380780705,0
China,24,-7.4389327809950725,98.96115496302268,B,A,A,E,D,-192.15127878554517,E,B,-33.35038938913256,A,A,148.37705847834889,A,E,-27.916557822152832,-35.717863499643784,1
US,36,-130.33346126556125,-56.09600591060261,D,C,B,A,C,38.61411149762246,A,D,-134.37474504885992,A,D,62.97428603763239,B,B,-48.06247386696853,68.85607397491623,1
US,40,-115.96746362397418,74.06535138401577,D,E,C,A,E,4.019736240757876,E,B,-12.037578313886192,D,E,-47.31867211619416,A,D,-35.59026928849824,-25.467731554219526,0
US,86,-24.33128924891026,14.074441837451534,E,A,C,E,C,85.8462713235593,E,B,33.60443879037552,C,D,-18.79779153129779,A,C,47.63162371304123,83.33351809375142,0
India,73,127.36897255157267,-67.42021024938998,B,A,C,C,C,-22.246662449047022,B,D,-46.16708493542334,E,B,230.5459921800854,C,A,124.77475155485318,-20.382209933999576,0
UK,85,206.24614972617934,-85.75518879776236,B,C,E,E,A,-26.96665455091295,A,B,-49.8749677711385,A,E,67.57451561559442,B,C,-76.28108912332866,125.26892763566065,0
UK,65,116.26605848207572,-107.15853186799953,E,E,A,E,D,21.183942281342823,B,D,3.3923580596433633,E,D,-214.09342926746268,A,B,-89.92716936032662,-181.50671108689934,0
Mexico,91,-28.467233310248414,236.64729866585023,C,B,B,B,E,52.66839404643172,A,D,25.211755057771306,E,A,-83.46002438366055,B,D,114.64735879275028,5.376807075552396,1
Other,54,109.8222569182543,142.9887519212333,B,D,D,A,E,118.97226291854264,A,D,-56.28550453626079,D,D,92.20892502489741,D,E,0.15121010897205056,89.5966687361539,0
Brazil,61,-16.501272221602516,-73.05920064281149,B,C,A,E,C,128.09999633094046,A,A,-69.13871532843324,C,B,-94.00077942365998,E,C,101.31099657832759,-33.06615956669043,1
China,32,69.34725543269128,-3.003124041248381,A,D,E,A,B,75.88756323363597,B,A,-60.579397373046326,C,D,-70.29303282391807,D,A,-36.12151669625252,104.45034117665213,1
Mexico,65,-152.871600157457,-115.53706617466062,E,B,E,D,C,-108.54961503419449,D,C,-14.293814083820985,B,A,17.28407678651042,C,E,-39.777170862217574,-122.6669997456368,0
Mexico,18,168.79929573366869,62.6077445294575,C,D,A,C,D,14.694937352362567,E,B,69.2309926123389,D,A,252.1016199160218,D,E,64.28825712486042,26.964123474141477,1
Brazil,60,-74.11776627696317,203.13692334838817,A,D,D,A,E,3.546747124633056,E,A,-16.58128106335848,B,C,-15.827113011964816,A,E,2.6052209437761706,52.939753336437036,1
UK,75,-53.88528406839207,-42.93840813583325,E,E,A,B,D,-68.03310058366168,D,E,-99.12604498175034,D,C,-2.816414681524064,E,C,-39.91978364516355,58.52783248973843,1
China,94,-69.98813994651192,-155.98664692280508,C,B,D,E,B,-187.231564649492,A,C,-60.23265562742948,E,C,-88.54950289759945,B,A,17.304019370412014,107.78539671647567,0
India,62,240.75958752357684,126.88683470737958,C,C,A,E,B,86.77353955524367,A,D,8.793261493934763,D,A,-15.46175724833346,E,A,83.123686135994,-138.0423042977575,1
Other,59,55.771796760557294,-70.80648211989438,B,E,E,A,E,-15.398822573432655,B,B,-137.9936062018275,D,E,82.16546625379965,A,D,84.72831624530406,9.530697399131029,1
China,34,15.627103892498942,196.98402739550352,A,C,A,C,D,4.611569679661645,D,D,-86.41472620974908,C,E,-11.25891246086949,E,B,-129.8187304210807,43.82909387009064,0
China,88,31.140497462404664,-125.60541837558479,B,E,D,E,D,-50.93254553404346,B,B,-95.46786606621635,D,D,20.308064086871962,E,A,61.272734900841975,-173.59875553446633,1
UK,28,-55.60903733048788,-124.56234427285742,B,D,A,B,A,99.94474917662781,B,D,57.97857638911075,B,A,27.296420617076894,E,C,15.483828677129557,-64.84210622573225,1
China,86,60.5342848125576,209.1136904014541,B,A,D,B,A,144.98123214781597,E,B,163.12005899298546,C,A,114.49463292092746,E,C,89.74965661707071,79.53197425467434,1
India,36,-244.86535511489927,-26.372268130105237,A,B,E,B,C,-70.82549351132376,D,B,182.85706583700681,B,C,-61.28543649551158,C,D,-32.362373498159144,-70.08785709168558,0
Other,20,-81.37972331725283,148.74481916746316,E,B,D,B,C,57.02395821860405,D,C,32.12519866115405,B,E,57.431855327552896,A,D,-117.7044116830537,4.841489858742866,1
UK,54,-113.67337783127655,45.175063111621824,A,D,B,E,C,-93.38916778544886,C,E,154.78307406908115,E,C,-84.16333400185701,D,D,-67.16324596196964,5.426081939006823,1
Brazil,34,-83.77767895103044,-191.0899356337682,A,E,B,B,A,81.35187164010812,B,B,44.02778770186453,B,A,11.8291283536216,D,A,179.3584952847272,-18.039276542698072,0
US,77,183.48237527505844,25.919786045511977,E,E,E,D,E,139.35562406070156,A,E,155.71767401683707,B,A,-259.85939610983235,B,A,3.2501915527797354,-102.73120241615499,1
Mexico,84,-6.994393698299721,-160.8979577526316,E,B,E,C,D,-87.17023155038707,C,A,54.09630823606699,A,B,32.49868578971854,A,C,159.3564245107944,-124.17224391225889,1
US,88,-4.422770136251816,-117.04053024894499,C,D,D,B,A,-93.96407045907334,B,D,-81.30906063718164,C,E,123.04420162577252,A,B,-48.33362286707144,-163.7151223769667,0
Brazil,64,-123.13073429795507,-157.34716045016907,D,E,B,C,A,-114.20474330012638,D,D,-76.18289818741839,D,C,31.84249447578913,B,D,63.03133403677003,-120.78090123098583,1
Mexico,64,206.06852308919446,-13.904915889171404,A,B,C,E,B,8.417563812588945,C,D,-83.0974631753207,E,A,-27.28895695642002,A,B,24.957838505013683,-104.17234428351432,0
Brazil,32,40.80459395933695,100.87792656522183,C,C,D,E,A,-100.6885820538258,D,C,19.093305218367036,C,A,74.75992991811269,C,B,84.99853440044272,-6.912129700327963,1
India,72,115.02756673892698,105.49652745805022,B,D,C,A,B,107.61965832297102,E,A,-10.760974700925242,C,D,72.62258349100885,D,E,150.4831683629341,83.336028502842,0
US,70,-75.57946427410178,-98.86257010985562,D,B,D,C,B,66.7560183216921,B,B,11.051878497437388,D,B,22.316251760148422,D,B,-50.31446634406751,-55.15804123388997,0
Other,91,18.847024448939802,-114.98934617725476,E,E,D,D,B,-78.45953112814448,E,D,-76.46924124780931,A,C,-81.90097402881678,A,A,72.2758863715077,52.66688437750127,1
China,52,68.47911141371652,-11.798168588950535,C,A,E,C,D,48.471032151460726,D,C,3.4952640042253806,D,E,-49.87402625654707,C,D,25.027741173043594,198.17885289447378,1
US,36,21.842961509957135,-77.3586994067301,D,A,E,A,D,72.30915218636483,D,A,256.69524908714044,E,D,-99.42176225117562,C,A,-117.36237136437526,-27.451458806815133,0
India,46,-6.1921665935995955,54.12201723825623,B,B,B,A,A,-8.361274754076035,E,A,-30.583934189420013,B,A,-107.8506257570031,D,D,-6.9897134169253,7.125608394698483,0
