AGE,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
40,Buddhist,B,-168.86209727946013,3.3002604770336017,C,E,-8.560524962774139,A,C,-8.518618430126747,C,-29.331391238802766,140.5905428233362,C,A,D,B,167.83304870654683,-39.56531360704331,C,0
57,Muslim,D,-23.845221779205612,-59.4165330838215,A,B,19.82947342193687,D,A,51.636505537309354,A,86.9943358992538,-160.27849694256463,A,D,C,E,-222.17703159889433,14.771719437037817,D,1
71,Buddhist,E,-31.40549774271187,-16.409612391229953,C,C,-268.8333954799858,E,B,-128.6478622482793,D,-31.797309975344934,-15.598036987821615,D,C,A,E,-157.86213589832903,69.9352119010809,B,1
40,Hindu,E,89.43890468559725,-104.54631084138188,C,C,-192.05209322020295,A,E,-2.8740113046637905,B,11.870105091739243,-54.75122837587433,D,C,C,D,-84.6745482650895,107.40811996243083,A,0
67,Hindu,B,150.6765481540831,45.8030288850072,D,B,30.835832234696436,A,D,112.19618279749884,E,-53.124526517088874,71.40178420062557,C,A,C,D,-25.562919697599728,-124.58211537915889,E,0
67,Other,E,56.10170648850524,83.50602433611823,C,A,63.19028494828278,D,A,154.32072907460835,A,100.03881729079993,58.95830721869415,A,B,C,C,-59.0777789608954,-201.3054890029071,A,0
75,Other,C,-130.59985172251925,69.43059098802954,D,B,-141.37994532493585,C,B,-26.334819061005167,A,55.698782131983506,-31.790790979582383,B,B,D,C,-124.32185813572805,-166.07596715078623,C,1
49,Other,C,114.01335880629868,285.2162872099741,C,A,28.786233464692458,A,A,0.568302882399799,B,48.229019643992736,66.61081977378468,C,B,E,D,-149.58020824703476,-164.00602228640707,B,1
35,Other,B,43.51369711820232,95.20466704189417,D,E,106.73572182269915,D,C,-19.72302794149694,C,67.98440731638782,-22.2658888328038,D,A,D,E,132.63560290915873,-98.08649491705448,D,1
71,None,B,18.912624451407858,76.23799588709622,D,C,101.91355644512447,B,E,6.913888714995172,A,-9.595027976500656,-12.3258472652942,E,B,A,B,-19.446473386158758,-156.59691490728588,E,1
45,Other,E,-76.73601437643411,-93.54933299071504,D,D,154.85087892309525,E,B,4.794744935313345,B,-77.48649117239961,192.19806391405473,E,B,E,B,106.54162685195574,232.19681762818976,C,0
53,Other,B,148.8674622248551,-25.102706606143354,D,D,-7.5960942913902905,C,D,-12.845496174570325,B,-80.07165091249709,37.03739100867753,D,E,B,E,-23.098517985696475,3.036015853416066,E,0
69,Hindu,B,-30.32185074929735,-107.71960392988316,B,A,108.154269828838,A,B,27.267855869667695,C,-111.90239335674524,147.9675248950102,D,D,A,E,95.31299418612356,-203.09506722659907,A,0
72,Jewish,C,-60.03505989629308,-84.95592076925521,C,A,8.293609661123362,D,A,19.67811098097704,A,-58.84640127148937,-91.03279867747156,B,E,C,B,-59.386216005611395,87.42851455806601,C,0
47,Buddhist,E,8.671007201662768,112.17938895808884,E,E,-36.2030865041422,A,B,-7.960225739619066,B,37.13927854646697,-69.65404513018515,E,C,A,C,-176.8226131611873,-81.1532575939498,A,0
78,Christian,B,-25.3231311294256,57.699483545995,E,D,-239.6363061348075,C,C,-88.95763546084129,D,-45.281821560664035,-148.76252363468402,E,B,E,C,66.65620127095796,-150.35583366119153,A,0
43,None,B,-155.94103428706342,-20.93213027122958,B,C,-247.81547766827137,E,D,7.425703055560303,E,51.822871509724365,-124.86955008253024,C,E,B,A,-173.15543556441392,3.577169471618328,D,0
45,Hindu,C,-12.470731241598813,73.48950766992459,C,E,143.60785433459054,B,E,145.18871597823681,C,-16.166925013340816,58.56154220300079,C,E,C,E,29.314469362482733,13.29673306702293,E,1
29,Hindu,E,74.94411740156202,13.370452022368667,C,B,271.622647670526,E,A,35.94425057224078,D,-81.49742447509168,66.60750555768752,B,B,E,A,-71.02389545116029,128.73941628165605,D,1
56,None,C,15.542835800509893,-11.684210074888139,D,C,-148.7370828157047,E,A,-99.59620209681641,C,-127.37200398671851,-85.75440490658274,D,A,B,C,184.31569504798603,126.19085986960155,A,0
60,None,B,-107.22251049641471,-134.0809206554859,D,E,26.378181218234758,E,B,53.279580765551,D,5.573228125700702,-7.561583861292618,B,B,C,A,0.2804828740828099,-13.662384149462635,E,0
66,Hindu,E,-89.60494535107316,278.611922393544,D,E,-31.524635702867197,C,A,233.75359609745817,B,-110.55489187694722,-7.566981673333467,E,D,D,D,-170.42595792365535,-24.870425513351886,A,1
34,None,D,185.21080701619888,77.79594727912547,B,B,44.14786754496837,D,D,172.65372406982755,C,54.29838741890529,-24.091199056339562,C,B,D,B,150.1621534014562,27.097169516347545,C,0
77,Hindu,C,-90.85861675612217,111.86262454787754,A,E,72.9262585679311,C,A,-90.84449110214025,E,-55.903723397338055,82.71298749824048,D,D,C,C,-42.62969257986805,-89.51311743574789,A,1
44,Jewish,D,29.241471404762947,1.8884647796631797,B,B,-89.34503229377235,D,C,-127.28971121635708,B,-104.39585020284821,-69.20114315994972,A,A,E,B,88.7649419195646,-126.08214606219785,B,1
18,Christian,A,46.85563493549959,-180.27466974468766,D,B,16.15355313888772,D,B,-97.40453565458776,E,54.037611366377234,-3.3801151571131505,D,D,C,C,-116.52467786522655,20.340123325928857,E,1
42,Muslim,D,-126.0795748729613,31.098941247940814,E,B,37.70212248873276,C,E,84.26832783136818,E,91.87831484982944,-26.486354956905828,C,A,D,C,-149.93351871058715,-83.42333893042905,A,1
68,Muslim,E,101.00006575856769,-58.364180518771505,A,D,151.0367267240133,C,C,-2.3425976796514494,E,180.64702107335646,-58.3685966636978,B,C,C,A,77.39879490674649,11.607635655457548,D,0
46,Buddhist,C,-19.558004124762345,158.83625482350885,A,D,-162.67305073905752,D,C,102.21436005824968,D,-22.717467266230397,66.43808749492655,C,C,E,B,72.51594980780555,-19.109261006528307,E,1
68,Muslim,E,-38.297326846149524,-135.16198779823168,D,A,-13.924778836070589,A,E,144.25731476650438,E,157.64821159147286,-89.18695774678926,D,B,A,A,-196.5635377892541,-21.409199046232672,C,0
56,Muslim,E,43.58521997139565,6.864267569064282,E,E,-57.2057842724779,D,A,110.90447242756774,E,-21.133969554846328,81.50085755803659,A,B,B,B,204.08100741529225,81.90086111566879,E,1
79,Other,A,-143.15483816488353,23.891674320021725,D,E,69.21562090520858,B,D,191.89854669368896,B,78.9962715940421,33.572144213283586,B,D,E,C,6.971720866706764,-151.32265576073294,B,0
57,None,D,-132.09009469533868,-88.97660998569744,C,A,71.32519262800032,D,E,-12.08977546922108,D,64.93063684593527,173.03181477188195,B,D,C,A,-229.92490327665806,-180.6517920657575,C,1
72,Hindu,E,-145.17696160425695,-77.94795033698387,A,C,-32.40107022090139,B,B,13.009408273365471,B,224.95526368965685,-125.09565595909284,C,B,A,C,-98.33659774010475,-40.044282763754495,B,0
70,Buddhist,C,-73.33503208810677,43.081096201672864,E,E,-87.14980177988471,E,E,65.25890681069887,E,-84.67654794533883,115.46732357102303,B,B,C,B,200.9987600224676,-125.57648987105104,B,1
46,Christian,C,-43.3792056498102,-55.11706920466446,C,A,40.361489195276974,A,E,-6.447533943200644,A,-222.19945122348426,58.067116470840894,D,E,E,A,-97.17100916453757,-197.0752481604332,B,1
59,Buddhist,A,-37.16207779879267,27.253672850951098,A,E,81.15532267050148,C,D,-64.52381698275198,A,80.73928775032252,-46.0672072262069,D,E,A,B,-68.59160670610154,-12.70268893020676,E,1
22,Buddhist,E,5.92052273114287,21.52081260308999,C,B,-72.19468651673697,A,A,41.37681583941943,A,-14.276007129281684,-41.02253618839139,D,C,B,A,-11.31640560554173,-14.651440144516167,A,1
50,None,E,-92.03569773770032,14.198032779297176,E,A,-19.76316679650762,A,D,-192.35768974941632,C,-28.401396981614717,78.65635414615664,B,A,B,D,145.54341442824406,-15.173003337653004,E,0
74,None,B,-40.466955391327126,122.16285293403537,A,E,-154.0795772312292,C,B,-116.13890873290913,A,-115.3933050570239,60.83906310287691,E,D,E,A,20.44152626263567,17.619336328558404,C,0
27,Christian,E,66.6893678781509,-29.219752216307743,B,A,-81.54596066502351,A,E,-202.25228365468482,B,100.55272344762925,-41.47529391579594,C,E,A,A,-109.96942680621797,13.992033211039146,A,0
27,Jewish,E,24.798974873282553,33.85685026156647,A,D,-37.30819255664161,A,E,281.61924634353466,A,-101.69470180025557,-140.19433763330304,B,D,D,E,37.331724586399766,198.28371103540516,C,1
72,Jewish,A,76.9448554973885,-34.781036132105,A,A,121.91253077439683,D,E,-11.470819442371212,C,76.5011730561077,-34.87057276265483,E,E,C,E,22.3709790956603,-134.38750190604205,D,1
31,Christian,B,15.433397220669773,-206.2659359713603,A,B,-12.218656066965588,C,E,-96.84465617350415,E,-44.80983902704183,-147.83419316907322,A,E,B,E,-72.31412013268694,-67.44152669899476,E,1
78,None,C,-13.076444431710172,139.43562767645653,E,E,21.189893069869523,B,C,-62.78840369296116,D,80.13095909922382,-163.75136947209344,A,A,B,A,161.131106560816,-123.85905706453346,D,0
74,None,E,-100.54587481099139,16.291876149914955,B,A,36.704788841335485,D,B,-59.690440315456804,A,-44.831898196060266,-30.7392269736038,A,E,E,E,-21.329348747613754,-61.61646973271304,A,0
19,None,A,-131.64595367489014,-111.77197039711446,D,E,-89.87083274812267,B,C,-33.92628740833802,D,-48.41543005515446,-55.088446831591106,B,B,A,E,152.5640750939952,-83.00093732286764,B,1
31,Christian,B,160.96233393578188,38.96147065153449,C,C,57.65736117392927,E,B,-22.960131397025588,D,-89.79936688231192,169.48506261758888,E,D,C,B,29.27457576169309,10.45383117729652,E,1
57,Other,D,42.57286473869509,74.17786448411474,E,B,-87.21939188601324,C,C,-47.032865900733896,B,-15.462172776450148,-164.512119103012,E,B,A,D,123.50470390603168,60.03856863731186,B,0
79,None,B,-6.5570342656596265,-15.631297211191708,B,E,-79.541066968259,B,C,-16.549211965869187,E,62.61442576072598,0.08685930964716103,B,C,E,E,72.00551958043991,-19.648122966647918,E,1
58,Hindu,C,155.90314649266577,118.28972891553565,A,E,-102.5059888509824,A,E,-288.24763794893545,A,-79.85234611212844,-50.424014380907245,A,C,B,E,12.24784633967556,169.52991366716932,B,1
26,Hindu,B,71.97826984070342,-53.185698069221075,D,D,87.17443831761486,D,A,-6.212003414428892,B,84.60764769299398,-110.15460274596045,B,E,D,E,103.45911005404203,-102.04413446659962,B,0
75,Muslim,C,189.4768188612569,81.44583779311472,E,E,-135.2395196450948,D,C,37.51347998220632,A,37.669143686374,-171.80874272390434,D,D,A,B,74.84951619515124,56.66901415721862,A,1
59,Other,A,-39.034462375142695,-128.41148807971334,A,B,56.16005533212085,D,C,-0.5404554088865284,C,129.52608307260195,96.28310156998565,A,E,E,A,-62.41436811114397,-67.04366935547624,B,1
33,Buddhist,B,-6.699597451201914,-173.7541969034625,D,D,-64.60588394590073,C,C,-88.9970212830729,A,-49.131738997537624,49.79247863110402,E,D,A,C,-76.82508872246103,21.502698815643914,B,0
30,Other,C,61.384979296158996,163.73549912602567,D,D,8.584043581683925,A,A,-67.82485272332968,B,176.89966379748094,93.98552332410361,D,C,E,E,-21.82443654931655,70.45980569816524,A,1
30,Other,B,-117.38497650679716,-8.167338632607537,A,C,-163.027597856646,D,C,1.053108776565022,E,65.88600158217162,22.334324857780487,C,A,C,A,93.08315200148492,-147.2624177682832,A,1
45,Other,D,-49.953872711148826,22.317772847804406,B,C,138.61264089471257,A,B,1.81727099713771,D,100.56564822455158,-10.543991171785198,D,B,A,D,-20.410451533754618,-156.47995958078567,A,0
33,None,A,120.15828654463911,-13.54843004204823,B,B,9.488583694800354,C,A,-0.06451108576773194,E,149.141491869366,-210.73923287939112,A,A,C,A,14.30286225552186,-123.26824687203191,D,0
25,Muslim,A,-22.730328313595457,52.73533561546466,A,A,111.22257811011895,A,A,-105.74200473713793,B,149.31865361049955,-23.288831620287173,C,E,A,D,-0.25345287961085355,-89.42686203049118,E,1
49,Hindu,E,122.06230742644112,110.08389717326916,C,C,-82.17191271757638,B,C,-27.950104091317495,B,-7.965403926378002,80.57912535068262,D,B,B,A,-22.669472343235192,13.715936172334981,C,1
38,None,B,-1.909807393718341,70.22449812372611,B,B,-5.532459505411567,E,D,-100.27348387262751,A,4.526508999426293,-7.165219781653323,A,A,A,A,153.64124115472003,-117.83954243652852,A,0
45,Jewish,E,-109.90266459159994,3.4150183688536013,A,B,26.043192526398627,A,E,-100.42781654263457,E,115.60237033403544,167.1062182317867,C,B,B,E,91.92215256449752,-7.57712186111284,C,1
53,Hindu,A,-23.714006763440445,93.42919739079619,C,E,-117.93986538784547,D,C,126.68887658267334,C,6.456183130026362,12.36481996208546,C,D,B,D,26.089062009327467,-12.61563950167661,B,1
47,None,D,56.206537631941586,58.52064669713282,B,C,-44.82354742167497,D,C,22.0893247359023,B,-30.99743196435991,30.51569453784267,E,A,E,A,-73.50314503276508,-87.39839588208267,E,0
41,Hindu,D,103.50410887830175,-3.6321893240914735,A,B,-68.82526460651975,B,C,128.34308095493233,B,-54.33218209369864,-237.93697753802383,A,E,B,B,77.11572712101557,-98.23987297131083,D,1
39,Muslim,A,158.8896823215711,81.68308466644014,A,B,120.4280175889026,D,A,-76.07366004335034,C,78.58652684983176,119.73339381729475,E,D,A,D,-132.98024514053145,116.56355876648219,A,0
54,Christian,B,137.9860506172895,135.41722330320164,A,A,86.54657418549364,C,A,-64.74199143400564,D,123.0652694606077,-8.265263752918202,B,C,C,B,43.811220955419856,-183.4321010138164,C,0
30,Hindu,B,-46.09063778140733,-191.99436342340866,A,D,103.72331283389447,B,B,102.9282856639904,C,-50.26210042111195,-19.843584949929674,E,E,B,A,-79.45423290171003,35.54843857442975,D,1
47,Hindu,A,-67.95978688837806,-118.43340434946805,E,D,23.354457640100524,C,D,94.17920899904931,D,109.81971074165008,-106.40959023073187,B,B,B,D,69.78575615390183,136.69376305616362,E,0
52,Muslim,E,-22.408412149043507,-100.33515502570778,E,D,114.36580611780593,E,A,-94.84189423346577,D,45.31315273632403,-165.993427352585,D,B,D,E,-121.32627220963414,196.6469402195783,C,1
73,None,D,-106.19201092532747,-49.87402817536851,B,B,-15.73325497801662,D,E,-31.249479382418798,E,-85.0809529154439,-183.03447465757694,D,A,C,D,52.78292166552146,67.75527738337395,A,0
79,None,D,-141.4025364778434,165.2205112353185,B,D,-78.34632865212707,E,D,127.86868478157534,C,112.53681036233844,79.95918811579538,D,A,C,A,-114.16029242030521,101.58775531809387,A,1
41,Buddhist,E,-12.010400864245925,184.80816691854153,A,D,-141.52354740576908,C,E,-16.915038222809397,E,-145.14132040432605,79.82023625058181,C,E,D,D,-11.137578659496706,-7.248733457750392,A,1
33,None,C,112.98539360297346,10.417229224799552,B,C,28.33700769145173,A,A,52.06615919488098,E,70.91749545830683,11.077419041472028,A,B,D,E,61.029119127685114,2.9591135608892083,B,0
67,Other,D,-282.0890433185682,-48.18920065916914,C,C,252.125162703157,E,E,-4.450598537826648,D,172.93072694748577,3.97121062710147,B,E,D,D,40.562375399216435,157.70359314996313,C,0
65,Buddhist,C,306.5859530071788,6.167989291954138,A,C,113.60864102331163,A,D,-84.99528317618746,B,38.853962670223034,-160.25326810912878,B,E,E,D,62.092724854028646,17.610302168433627,C,0
27,None,C,-91.30673085693435,-51.61873927592584,A,B,-1.5585055136379011,C,A,107.66665418040576,D,84.56177865230387,-0.593884433890632,E,E,E,A,105.55928938487371,-86.14438423346506,C,1
33,Other,E,17.43233038286244,-87.48787574879827,D,A,25.104353493977065,D,D,-38.35804803855887,B,104.8961890200517,35.405635016069404,C,E,C,A,17.298836583142606,-5.951770543599431,B,0
60,Muslim,B,199.3795374910318,115.54372382930825,E,D,99.95668544059319,C,C,37.76864883834122,D,155.3904989791829,30.05891317409391,C,A,E,A,57.60648335635364,-53.236908545579155,A,0
23,Jewish,A,-89.48366939822088,6.157590289358686,C,C,87.29391194093006,B,D,94.27217372336804,A,-120.37812728601529,83.071551170475,B,A,B,C,-33.03023520472603,-81.87804652745866,E,0
36,None,D,-195.72970214102102,188.4027995905059,A,D,-110.46645653145164,B,C,6.634888499380337,A,35.9341029181932,-83.82288915239084,A,C,C,D,232.7477401292412,80.05453647930302,D,0
53,Muslim,D,-176.9509683452903,-21.43854270212851,C,E,8.512822347179364,D,B,19.788212288543708,D,-67.99810321149603,24.196325679847792,D,E,D,C,62.86382696657027,26.310139824481393,D,0
50,Jewish,A,-107.53797223731418,-53.54626602743697,C,B,-39.49792780340296,A,E,98.0780052436374,C,175.23094973561882,16.528991432272804,C,C,E,C,-129.85188647143806,-22.45322093632848,E,1
62,Jewish,A,-33.704349022540825,-46.65429486963396,A,C,-126.88529648370883,E,C,-111.87055534371633,E,-85.77278569405972,108.62153503855635,C,A,B,A,-167.99846111217641,-98.11433256153454,B,1
30,Other,E,-10.311392396406415,-115.4324759130265,C,C,-123.44232816002591,B,E,-108.44309106532496,D,218.22122891970307,-41.855752189756814,D,B,B,C,142.280237907507,-20.658773151920727,A,1
48,Other,C,4.476595562872672,21.711813689796635,C,E,10.355770218834241,A,E,-69.73066489808951,D,4.164139518923289,26.272470955094306,A,D,D,A,25.27606240447084,101.84574982777377,C,0
79,Buddhist,E,-139.0590326406778,31.454473998969007,E,E,31.59920167806926,B,B,-36.29572332411605,B,-54.51277467226063,-38.697864240149684,C,D,E,E,51.693746674081396,15.75808050900289,D,1
50,Other,E,86.5907709857766,47.33941962582997,D,B,146.13243422596287,C,C,83.80480101522136,E,49.0171002323981,-30.367101405997165,E,D,D,C,-231.90331495169616,9.952877323578473,D,1
78,Buddhist,B,-237.37968783204474,-59.369663180280796,E,D,-43.32873673111726,E,A,-51.07337576343649,B,53.68467737413537,103.53985177583604,E,A,E,A,73.6770141370962,93.7460515771556,C,1
30,Muslim,E,-173.953418179071,65.17963594329133,B,D,-32.210971351213516,E,E,91.24750742511563,A,34.416847943455956,-19.10805662022255,D,D,D,B,-78.72567473244693,137.41856508892104,B,0
48,Other,E,-10.33107567396707,-166.48636063557507,E,C,197.7024137790112,A,E,49.34182680344447,E,14.227047442341153,-125.3312382645041,B,A,B,A,-154.61996781380932,-8.942959889682541,B,0
41,Christian,A,30.2300292436471,39.95152822835448,B,D,-120.0922725808182,A,C,-75.71891332359652,C,-110.8745261431997,40.89387674297766,E,E,B,B,-24.118330519906674,62.76777162075064,B,0
79,Muslim,E,-100.71359555965202,5.3394391929874,C,B,215.75007651688892,B,D,-75.1532308487669,C,-31.164788954668722,-0.8962938928148275,D,E,B,C,-83.09366847463994,124.2332194790851,B,0
57,Hindu,D,-73.60244760886609,-103.46631006169345,A,D,54.99904113475215,E,D,40.902953145682794,B,-121.31059286666013,-141.77338360102866,E,A,E,B,8.868866210762608,-24.45218082194126,C,1
31,Christian,D,-78.75396035803439,-68.75579186717341,E,C,172.01098547254307,C,E,11.125516826400371,B,4.036248856996099,82.65862475983312,B,E,C,B,-40.74644462136051,5.3158472552930425,D,0
45,Buddhist,C,-27.725142274289,120.54987048489761,D,E,1.2307727120705176,D,E,-93.13291613505527,A,30.584365916611215,73.25365866278536,B,C,D,E,132.9033864954494,109.6731058885835,D,1
34,Other,D,152.2797346619652,167.76849354060306,D,A,-173.60562247542032,C,D,-4.387986113098902,B,91.04618835376972,-181.37453957591953,D,A,B,C,-131.6502170675611,5.1120149169131395,A,0
58,Christian,A,-134.33712670573937,-14.903507258893834,B,A,214.83965576240774,B,B,23.937972085325228,B,-13.497303508623803,48.42901186166063,C,A,B,C,-54.28604541183898,194.76969974148997,A,1
69,Buddhist,E,-35.82679019510648,57.28934411346675,A,E,61.04595063780959,A,E,134.729456319147,B,-67.56961833115099,109.44278474140947,C,D,B,B,-164.5596235242767,-7.13995211260126,A,0
46,Muslim,C,-10.403793043771259,-45.73352010762019,E,D,-32.80917005741532,E,B,81.27481518436811,C,5.111589354646639,-29.915947809059418,A,E,A,A,42.22390748160232,56.931231324697876,B,0
24,Muslim,C,-1.7464578223259575,-39.05817964575556,A,D,60.24893830884624,D,D,-39.80357767152203,C,30.137455296729005,31.06458885012453,C,A,B,C,-322.6063378184898,99.973360814,C,1
35,Hindu,B,-88.79816165651705,-237.29553058683342,E,A,1.6778912452862473,A,E,67.3285951251709,B,125.96380735815225,17.727516037381104,C,A,D,E,-30.97642797931431,-43.66185950504502,A,1
