Gender,religion,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Male,Jewish,Mental,221.68995025495454,-12.038107209307245,A,80.45497107446961,125.03984076715075,79.21478291121528,0
Non-binary,Hindu,Both,153.7700912933225,67.98048445908613,E,55.20074464969821,-179.58108654168973,-4.853302055475197,0
Other,Jewish,Both,83.80378740945315,77.95202143892949,A,195.69913136146118,44.416514145285824,-234.1564503843919,0
F,Christian,No,-108.3675031455209,9.032260272282908,D,9.802131993602307,-107.76496362585215,-48.68623692127837,0
Non-binary,Other,Physical,80.28533692863607,164.83988159917672,E,121.52843162458338,208.46715413818845,121.36146042690213,0
M,Other,No,-31.27046878577676,225.31971945007484,B,118.07325153531536,64.99506251130333,5.83112186892192,0
Male,Christian,Both,110.31662814773493,136.1557433397114,C,31.028982609549615,71.4023260639386,-135.09602118244266,0
F,None,Physical,7.728513838549097,-178.94325937361833,B,-55.2883915930941,-43.17163393837487,-30.610077789918776,0
F,None,None,84.61594352768773,-90.08204309394972,C,212.0273641808647,-132.38756638206976,-110.74913385420938,1
M,Buddhist,None,-141.93537401950525,-180.59289069112768,A,-67.99517017190344,-16.201033472500946,114.04969569444283,1
Other,Hindu,Mental,114.59650473980571,92.29528671070064,E,138.04398562413868,180.5735613859944,19.067709659348537,1
M,Muslim,Both,-12.241636397644452,115.96708351656402,D,-157.69043242743598,237.0274653136287,143.73575353941857,1
Other,Christian,Both,-72.21036923511802,-131.15094909498234,C,190.6106756042196,-46.86608530131645,-38.165575116808455,0
Non-binary,Other,Mental,-201.84506966005165,25.937716991569037,A,52.65865428287806,-37.00364104412673,9.892304380401201,1
Other,Buddhist,Both,37.56293923277288,111.21602749390401,D,-14.125514991248378,-42.36272780127746,-40.933696643109734,0
Other,Jewish,None,-47.03861111480995,-63.569364328795096,A,89.21790542207181,-45.02743861531225,120.69739996196738,1
Other,Christian,Physical,113.56920113440694,-130.90547284968784,B,33.943296113131574,-42.080660584509246,-99.36185590882128,1
Non-binary,None,Both,-103.19800857337383,-24.969206903799414,A,200.03209297822812,-79.99409990640352,-57.75912584956851,1
Other,Christian,None,-15.633516497275549,65.08973275686813,B,-56.24245177203754,-46.59529817432673,7.586554349420224,1
Male,None,Mental,157.662624954808,-26.086352669353385,C,10.612065488930599,19.41151825710296,-1.4235406996974975,1
Other,Jewish,Mental,31.855725160584335,-79.43077253822847,B,-93.66811530271096,-60.05039412853422,-116.00225460377209,1
Other,Hindu,Both,-71.96369293468598,31.85420346399692,A,242.93356502278348,-75.58065795528191,-42.67084991085965,0
Female,Other,Yes,-153.18108871542796,-30.04318614168207,B,-42.30654804075759,53.663691408445715,22.549278552110906,1
Female,Jewish,None,-29.06082834516101,-237.58125628808898,E,-132.86490465129683,-29.75355437492309,82.95539976161179,1
Non-binary,Hindu,Both,-191.7129365472687,119.2862862891547,A,-123.9097504322523,59.19196104307956,112.83877606461029,0
Female,Hindu,No,-139.56160870803805,152.3600574043267,E,-107.51985237227008,-303.8583033699361,44.194623290617415,1
Female,Muslim,None,41.56143067829066,-65.35719868843854,C,-188.89962349950838,98.92142595117103,-110.49389176650325,0
Non-binary,Jewish,Yes,-38.978789521026926,-54.49956338278527,A,-8.551983313002046,35.352668387823876,-15.672592823715616,0
F,Hindu,Yes,-2.371727033372369,-144.57728165985844,D,-2.7294186165645664,54.86297670499211,-82.25074621985324,1
M,Muslim,Physical,-0.0932596509918849,67.05105303184749,C,-91.66278815216488,91.30994720087591,47.48268560590722,0
Male,Hindu,Yes,-12.117498779416,-233.52303155307132,E,42.578832781364156,-1.131611073216356,174.8837713748284,0
F,Christian,Physical,44.86111792834156,-90.8248957491384,B,-79.05850007931612,-161.148339917867,-44.03724273896189,0
Non-binary,Jewish,No,26.312966272294215,35.022844744737434,C,156.3531139999726,-35.82727374849117,54.91473859226041,0
F,Muslim,Both,59.008462023288345,-46.90008923152619,C,0.018636498320339416,80.73943261157292,40.31194137890575,0
Male,Other,No,-24.39047205875962,25.425911009596852,B,-86.81677794259038,-27.559679291558677,135.71385424125972,0
M,Hindu,None,-2.0534965354499004,-67.70586745692087,C,-24.47476134758934,86.16251595564795,-82.80162036321906,1
M,Christian,Physical,21.66584203290596,103.98026236127085,A,-41.697005318413126,-61.72330959032094,171.06129985253563,0
Other,Muslim,Both,16.571892403728146,-101.70169861433018,E,-174.74964566632863,13.974952915814704,19.845811059163232,0
F,Muslim,Both,-22.811505475276213,-312.01061715765655,A,-104.7450286448101,-104.21011509662318,127.81211226125396,1
Other,Buddhist,Physical,23.681437745203844,1.0930552195859053,B,68.90647755828627,81.54742655436327,-101.76302190665876,1
Male,Other,Both,56.31703611177088,-121.67760721925214,D,-162.38491876982883,72.60229424444819,-23.9544213979001,1
Non-binary,Hindu,Physical,-18.492534855086827,4.341518538199867,D,2.4499277954874357,-48.70201968448651,-73.8839368586827,0
Other,Christian,Physical,100.52103912384996,37.83696339152984,A,63.74446394162311,-64.42317899656672,44.38837580141032,1
Male,Other,Both,-122.7831689994959,-248.5788026844946,E,-59.08048185771501,71.22876285410614,-34.41384495168316,0
F,None,Yes,-32.19679112890275,-37.91417478923074,E,235.84645359187311,-3.4561417833313337,14.860881218414896,0
Non-binary,None,Both,-75.48212151950212,54.906568696216176,A,-37.96817046927251,92.85223761344,62.25876050917726,1
F,None,Both,20.580160888107912,28.054498419812933,B,-90.61934843804416,-110.44476642575245,-179.3807461448609,1
Other,Muslim,No,93.05006015730426,-30.393704850298764,B,61.219768263686994,-49.44825851371672,-126.57591016281724,0
F,Muslim,Both,42.29540169759594,-83.39948897325327,A,83.92842453158917,225.95963938328575,-76.25567078030389,1
Male,Hindu,Both,-137.23588696107706,-5.937753580841567,B,128.8200769711536,45.156771677206365,-111.35499874383544,1
Female,Jewish,Yes,41.74068357849627,250.13934383002146,B,87.62561074754089,16.717704958863855,67.42981710380728,1
M,Other,Mental,30.509916197448,61.25746184546531,D,36.488434830562525,-143.83748241688045,-80.79313347427525,1
Female,Buddhist,No,-2.251843070008777,94.83812657949026,E,-41.8384495513741,69.43223557002248,109.22296606230701,1
Non-binary,Buddhist,Physical,-121.43928585175559,-139.56809728451967,C,-67.61268160971709,-77.18517360569373,175.8773379433201,0
Other,Hindu,Physical,37.46576917801489,-107.60873937004128,E,67.29759532620267,25.48139915264841,-107.873786300931,0
M,None,Both,3.8312172304155743,165.91313686747114,D,-49.745694221012194,-33.08847834389317,-49.668935896935935,1
Male,Other,Yes,-27.78397267927812,10.568824537966307,C,90.5167842307829,16.851539544622312,-210.89296724720907,1
M,Other,None,-11.932258558314357,-24.5085811918884,C,-89.00993346560406,13.82421446715189,-17.076833819948664,0
F,Other,None,190.16886806678585,57.12269421643585,D,-74.68568837885552,-123.88660508581614,8.555739962836553,0
F,Jewish,Mental,3.097299160276121,-78.59795747630415,B,-123.70960621498969,104.31413150263535,-56.24909926564374,1
Other,Christian,Physical,10.993899844388272,9.352299867922516,C,107.23861909862677,117.37645323061511,-4.071951226724352,0
Other,Buddhist,No,-10.153770720268128,-21.592118260648714,D,-68.36361038503162,-20.285055789676846,46.86954248168034,0
Male,None,None,-63.9768075141254,27.76661135799592,C,21.932629286163895,-20.967453205692212,129.57068937317834,1
M,Muslim,None,-12.519791730947363,-2.393684201155532,E,-27.27303247904861,106.08076975617993,55.633424549360655,0
M,Jewish,Mental,117.94074064541637,-23.115377564677615,B,42.76827101309786,-87.81311686165631,-67.79949060272337,1
Other,Christian,None,87.03934691842632,-131.90087816633152,E,64.67017138390082,31.984511131508082,95.83965430891598,1
Other,Other,None,42.89920920118187,126.69787554749341,C,88.64462962877542,-0.8751086032367862,58.14745360338708,1
F,Hindu,No,77.84660230622407,-49.917822586489564,A,57.202720285535634,-87.95141486357647,117.69136980309247,0
Male,Jewish,Both,-126.7273539816634,-37.81324212959491,A,17.372248505394243,-23.958399602597215,51.28209268773048,1
Other,Other,No,-81.55707567350416,-184.8566290374238,B,93.10694502371663,28.213865739017667,93.01696765905893,0
Female,Jewish,Yes,33.14378843598038,-89.9556295835944,D,-166.3600576452828,-70.55806471135021,122.40381330100585,0
F,Christian,Both,12.377854949491637,-33.11732964166953,D,-85.28113741624658,-248.08867131507336,-70.01784371656798,0
Male,Christian,Mental,-22.275424770306675,-59.47315997224495,B,-76.23405934547594,82.7288597525387,-36.544225102288905,1
Male,Other,Yes,78.37829024038523,83.86841725707373,A,60.720356549789514,-26.444179381842254,-1.6966190193647757,1
Non-binary,Muslim,No,59.861845565453564,73.63612198295418,E,72.53154581608592,166.05412539002626,39.54030435310067,1
F,Muslim,None,-74.32073231295215,134.0375317354043,B,22.37543962001984,-4.528010443421424,-1.7064555433092352,0
F,Buddhist,Mental,0.707419172489594,-101.92781692485167,B,-205.71092329255515,66.61942026211074,-4.7715284207399815,0
Other,Muslim,Both,-13.524071465246546,55.04864546291962,E,35.43609231628444,-55.69379606921734,-89.81248270436122,1
Female,Hindu,Yes,153.1866786202978,-2.080572320989218,A,15.280506320996798,-177.19234388624673,-22.220686585623007,0
Female,Hindu,Mental,6.127747010643096,1.9030716983460099,E,-14.190548215625542,76.35115902788857,-54.5967536097593,1
Male,Buddhist,No,75.74834731446532,38.60316082798609,A,96.64097195380114,-16.667312034633657,40.082427966189464,1
M,Hindu,Mental,153.20854271500554,15.873259997530962,A,115.05189431921863,155.19594653418307,-67.42166318917512,0
Non-binary,Other,Both,-201.60525156467705,-26.66185806180791,B,-7.1121152562251435,-9.375843686743991,-60.26979310232938,1
Male,Christian,Mental,-46.54636433920127,-90.58668309919933,C,74.15420754052145,-60.31923431743349,19.63070554490782,0
Non-binary,Other,Physical,133.42374180498905,-93.84990215846749,B,-162.97892029746203,53.16358987415284,-51.28683015230554,0
Other,Jewish,Mental,-90.88980148875301,-122.32412688107188,E,54.22709559128299,-64.00124230051874,7.2975376494646085,0
M,Other,None,-32.70843737475346,-8.773228290850577,B,134.14563003801297,-41.325012496070066,-102.06817122738303,1
Female,Muslim,Both,69.77320525716613,50.341598085979946,B,50.87958893442762,15.99021698784083,52.718369589080574,1
M,None,None,5.6850840074853615,19.98673028735935,A,-136.76817090859572,45.14558908150716,24.800127767317655,0
Female,Buddhist,Yes,-153.57633975130972,-3.497408542293804,D,69.89483815279155,-15.740036707685004,-58.61023088175952,1
Female,Muslim,Yes,80.75189991227396,-41.79266563449688,A,138.4089905527382,54.861952874106336,-108.77490724786627,0
Female,Other,None,152.9475445217028,83.00968868065006,C,162.3847001788112,23.83616782815373,-146.74340899977062,0
Female,Other,Mental,-94.33896766844757,156.69548537784507,D,-8.493794063830089,142.75841981265276,184.6073044847572,0
F,Other,Physical,-56.576048688498794,78.28625714258777,B,-18.8346614962634,-30.246938822241837,84.59152518152888,0
Female,Christian,None,-37.071324233198744,175.58474902408457,B,38.37391723942176,17.98586119303607,-49.47415096854319,1
Non-binary,Jewish,None,-16.0377604339207,66.1894249347259,D,5.864520011286621,22.894791616321843,110.03714172605889,0
Male,Hindu,Yes,-130.17801221501938,265.0394759609587,A,54.86380637980561,97.29484805812082,270.58500383342675,0
M,Hindu,Both,2.6535614696344276,4.6211478769766865,D,-158.31477956886073,-23.743263276766932,-88.10070708342266,0
Male,Christian,Physical,-114.8498009491765,34.51131408312361,A,-164.2450892622007,-112.2912903890803,77.68570527368823,0
Male,Christian,Yes,28.4469478743835,-15.613257154495352,B,21.718135250046576,39.54173418069247,65.95213842778378,1
F,Jewish,None,59.23857866198992,-60.58296346985116,D,116.70114195314132,-49.920163511116826,-35.77482415005087,0
M,Jewish,Yes,55.30036614105639,-17.04936057011733,D,-28.503073757677516,11.859386270677014,119.06247248281834,0
Female,None,Both,28.117704852725456,-64.19725624223345,C,-80.8076770325704,83.61586674539957,-61.21745113206737,0
Other,Muslim,No,87.14570652646245,-89.82421545149356,D,-65.89962576427949,52.0685060292999,-15.100069032731914,1
Female,Jewish,Yes,6.496781152127909,71.65229193741509,C,-126.03779519373457,-47.79185759835967,22.241034909638245,1
Female,Christian,Physical,-91.49803234892777,-45.64484631360095,A,5.175153838980266,27.698209331562335,209.64450858666473,1
Male,Muslim,Both,-129.18659155525467,192.81376375439675,E,43.67878527269554,135.56605663239972,48.33053931926416,1
M,None,No,76.93875933160373,32.93675627769396,A,28.685411313275228,-35.27486962173769,41.50950638821724,0
M,Christian,Mental,96.95581858609123,20.36407775011983,C,-28.970748946586795,-81.6404422971302,-98.20715502153813,0
M,Christian,Physical,-86.01977457994163,36.997856480959534,E,-62.83989782550145,113.25411255137536,44.310326670552804,0
Other,Muslim,Yes,40.72915613927769,27.998874667623845,C,137.92412111293382,-3.479855561609916,88.43848371904525,0
M,Other,Mental,-49.75928921587759,6.3126580038263675,B,-151.30353767126516,-125.41457139707488,182.78692893571733,1
Female,Jewish,None,-120.38516356235296,-100.2174139897972,B,-15.25417610415915,3.347413583499644,6.437215478186241,1
Non-binary,Hindu,No,-96.77692260290598,2.4312096439058384,E,117.3102843524455,-120.89262415697573,28.48507244735955,0
F,Muslim,Physical,6.208016830622009,-44.530175385605176,D,23.211418957523165,-27.98580801311634,-74.9255088405396,1
Male,Other,Both,-107.22715168785743,-132.70449672967672,B,86.22197550631284,118.97346266256446,82.61456340115978,1
Non-binary,Jewish,No,29.758767415798665,-26.8846736225713,A,-68.68703937773039,169.0116568946669,-189.04875133927297,1
Female,Other,No,-171.54608944230728,-19.92993377765696,A,74.12652143465857,10.751611903666468,210.71511053028064,0
Male,None,None,137.3975938550564,57.90302321819334,A,170.566948172616,174.35060121569234,-13.271514081721863,1
Male,None,Yes,-22.521523507692926,-52.73023850075248,C,113.02707235346159,-26.02298600606841,78.19648736597755,1
Male,Christian,None,84.37173922713858,-76.38041356186038,E,-38.0880984017456,97.52240015157983,9.345414841344773,1
Other,Buddhist,No,-99.19779190059165,-22.954686687267507,E,-54.8557610876439,113.38540190677718,-124.91100940284667,0
Male,None,Both,-14.096146320764241,-16.19007035182251,B,-154.7768264652582,154.9823025694106,-188.63223864635142,1
F,Jewish,Yes,178.7558146361909,216.240617070843,B,39.41309617538051,-71.67507025123014,-146.14246680315523,1
M,Buddhist,Yes,2.9320422963177637,27.402031136324084,C,42.86179354089198,20.177043233898086,109.20937960919979,0
Other,Buddhist,None,0.8856096634469353,-39.53535569229618,C,-118.57804148551243,-75.58353841195128,22.976165846270703,1
Other,Hindu,None,-62.44875955764463,-107.39189549033141,D,166.73683042953337,140.31460725062476,-26.325828191140804,0
Female,Buddhist,No,35.46802603229375,-177.0408995825324,E,-16.55511561068223,-50.10548743068536,-9.551227932763984,0
M,Other,None,110.64502015944748,-58.704272649378154,E,-7.06966918902623,-53.68174946029406,-139.715213445029,1
M,Buddhist,Mental,-185.40984331650938,-9.464369175386022,B,-7.361379856680732,59.439517948906214,15.51598188140452,1
Non-binary,Jewish,None,-34.16846494709888,132.48217510739408,D,-15.315539857436422,-82.28017815017957,-49.45033747602612,1
F,Muslim,None,93.6802417323737,12.402469811785487,A,63.60435553400424,20.947074649115798,-85.1443664584834,0
Female,Other,No,-182.69889188265336,144.5585972890309,D,-154.1057757368342,77.834926773693,79.86652090185989,1
F,None,None,10.299112560616608,-58.656315849614934,E,53.413849167185354,58.602621279446375,13.065621257281816,1
Other,Other,No,-8.981835168758973,-112.48410880844708,E,28.569831735796893,-180.04963793566034,69.17015924985421,1
Male,Hindu,Physical,-96.20461695995566,-43.54284332625407,B,39.91098636815823,-52.47942381911036,154.39810452477298,0
F,Hindu,None,-25.28045757177993,-125.11584570178904,E,-98.67452549016828,-99.12871697724705,-201.23453766441708,1
Non-binary,Jewish,Physical,-121.16978323369965,-77.33373205525783,E,33.36742953978713,-116.36316627603985,-0.23655979848566464,0
F,Muslim,Physical,-73.06973735721402,-28.615781149649195,D,-58.300793538200246,-49.10518968601625,117.07272295081445,1
F,Other,Yes,85.5418752767456,20.998440491765937,A,-175.04063002459412,-132.3748691201674,-134.45470387202263,0
Male,Hindu,None,23.969321168249056,-116.62253933107958,A,43.564316197281315,13.786946540803052,203.0283166668747,0
Male,Muslim,None,-29.480724068393684,-114.35429039760356,D,-194.6532034009732,-168.0033975427946,200.8525807808088,0
F,Other,No,145.30531021914837,71.11073213022398,C,78.16149084766991,-78.79734688319681,-79.03761813671915,1
