Disability,SEX,religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Both,M,Other,-38.6515340402526,B,E,169.75588540333203,C,A,-70.76912137595531,A,A,-58.90363142272389,C,9.698486905514306,-58.2146545772971,-119.35462246086956,157.03569198784345,D,A,0
Mental,Male,Jewish,-34.376375648174154,E,C,-172.32480288073145,A,D,28.776267266453388,C,C,-79.15353028411315,E,-79.75798728461619,35.445166908746664,69.90882480175097,157.74329559104427,A,A,1
Yes,M,None,-264.5455300138533,B,E,-69.32734045312674,C,B,-29.074132217486248,E,C,-142.20083658914348,A,-53.959031016062575,-20.641607923826726,-105.27928198157636,49.48716374339255,A,C,0
No,M,Hindu,122.65594358917791,A,C,-135.95956631322127,E,B,17.470691549773854,E,E,247.92975449066438,D,-103.68876944411187,-16.463894485616276,-1.2430921720177779,-48.04047174784954,B,D,0
Physical,Other,Christian,121.15020667493765,A,B,151.04621161850744,D,D,55.96121295334253,A,C,17.93503608698404,C,-20.85343345912328,-23.191042499135172,-39.673709256727285,31.604607278422403,C,C,1
Yes,M,Muslim,111.84328995185231,D,A,56.63679237281869,C,E,12.116503614710997,A,E,-188.72325019892043,C,57.13482703795224,56.1078476252898,-53.15828921382517,56.83215861840094,B,E,0
Yes,Female,Jewish,0.0331178680776744,C,E,-19.172527737484984,D,E,-108.7072577063895,B,A,-16.74627289880784,A,111.58693994526384,-65.11438520820451,-28.23440396410476,-32.26244407014476,B,B,0
Yes,Other,None,107.61705165856532,E,B,65.90551027517144,B,E,105.46229727529224,B,C,95.8149626460959,D,9.402632158045886,96.02831205158981,112.49796272847942,67.15376332029933,D,C,0
Yes,M,Hindu,-74.96626781254689,C,C,107.82646515808077,D,C,-157.30347702698288,B,A,63.16436254704123,B,-64.39008869975844,4.839947999705668,229.6133976412396,-11.200803003779923,C,B,0
Physical,Other,Christian,10.531725945338426,C,E,-10.590413071100734,B,B,-85.52681060425653,C,D,77.57906082335018,A,5.618209885799995,-45.58343829799716,209.35599367077705,100.56902503908918,B,A,0
No,F,Hindu,-178.29732002792045,C,A,-94.3884814371481,C,A,31.599394471083137,B,C,67.73975116161797,E,-77.56103564967529,-132.72702554558515,-138.11912864633368,-33.93229401919929,A,D,1
Mental,Non-binary,None,106.93504908925173,E,A,102.80545872464735,D,C,81.85770095732036,E,A,134.54450898452222,C,70.02308108843513,-68.1413409451113,115.9099048262501,-80.32426284254015,C,B,1
None,Female,Hindu,16.580014878917932,C,C,-223.6627473420865,C,C,28.40521816208394,C,B,129.71389048058813,B,88.99555687669096,-71.37448363419394,-8.820828986390952,-42.191923892210845,A,E,0
No,Male,Jewish,-219.27440506816276,D,C,117.67088907145798,B,D,99.23505594287867,A,C,128.49859544842687,C,107.2669725832972,-35.04382025731603,-210.3507866397241,-59.70070520313987,C,B,0
Physical,M,Christian,-71.39241533872715,B,A,-38.11279947598364,B,B,-301.0086994464951,E,C,-32.9101146566932,C,40.440467027147456,160.21960225858044,-35.680943225716724,-183.1396908472486,D,A,1
Both,F,Hindu,-94.35263777504089,C,B,-123.25991480055669,A,A,-73.16817186226432,C,D,-85.88467482026577,C,10.11352155945381,18.51929893708345,0.30733851577658305,104.78196550045402,D,D,1
Yes,F,Christian,3.0538747846732943,A,E,-34.03785424062913,C,C,-147.14102180806657,C,D,4.262470058672576,D,-96.68120249323931,3.1937808458872348,33.432812146682835,82.96021640225993,A,D,1
Both,Non-binary,Christian,250.90846009760233,C,D,-100.45151056876746,D,C,42.263591137441395,C,D,2.876878100273253,C,-34.80312502166045,33.5877762813537,-189.0462129772803,32.68876938798748,B,C,0
Both,Male,Buddhist,106.26398581243713,B,E,85.59324206677698,B,C,-51.20579669412903,D,C,1.6821149376160507,D,243.65382658833008,-68.56203392259921,36.5552247931301,76.11756104648796,D,E,1
Physical,Female,Buddhist,93.53124562983615,E,E,155.8248374906133,C,D,-60.444155481499784,C,C,-69.87958123185169,B,-132.53144723073166,23.77971391384815,-98.14186479735751,-17.229269123447413,E,A,1
No,Non-binary,None,85.64502846029895,D,C,211.19879608214603,C,C,157.77579329852355,C,E,-28.090433441448365,B,124.88956553729795,144.8907669504307,-39.72701654955818,-97.0399247557155,E,D,1
Physical,Other,Hindu,-15.202507453530881,A,A,-17.61725213195105,A,B,9.599586442073564,B,C,25.696430989004927,E,83.63733430049605,-40.39597898058054,-80.36925880624165,57.182665488152104,C,A,0
None,Non-binary,Jewish,215.18432449426447,E,C,119.89873056751968,C,E,-106.19898020343595,D,A,35.70325122813402,B,57.8557719933397,-15.790788099438426,-77.95154871539414,-114.97218886424767,E,E,1
None,Female,Muslim,54.74845196807029,C,C,-88.2856283594771,C,D,20.854486734299442,A,A,33.368640774838696,E,-8.343457903020258,200.23041385228092,-49.9225348222068,-118.03145673066516,B,C,0
None,Non-binary,Jewish,66.24407623436596,A,D,72.09821300938056,E,C,4.138987158963953,D,A,98.61282254350118,D,-19.757007511221172,-1.4176870209608223,16.701731068013526,8.60218854907644,E,A,1
Both,Male,Other,-157.56032487378565,B,C,213.39553808545128,B,E,1.7691179961886552,A,D,-102.35373859436592,B,121.05461324823163,-11.332265195636841,-51.042360175678226,92.85949268481144,D,E,1
None,Male,Jewish,-117.65183576101454,B,A,-60.91845979992563,C,E,83.30608600893837,B,B,45.450299351822935,E,44.991166804999445,19.224643007980372,-192.45751816406786,-17.345930280708792,B,C,1
None,M,Other,6.044847234720167,D,A,-21.617712326269707,D,E,58.631809442095616,A,C,-77.64204341331838,B,98.85952507506161,61.60565495845493,46.8173888771876,208.19363682727808,B,B,0
Mental,F,Muslim,-43.75703989722117,A,D,69.69421269671352,D,C,-69.5423858457758,B,E,50.9475471041699,C,-19.511947285477195,64.2654086218202,159.86938939728122,76.79161509490581,D,C,1
None,Female,Christian,118.33386070407572,D,D,-27.893557255700042,C,E,90.41664251325142,B,A,-33.699136738355186,C,-46.74905086560571,-24.531742908104754,54.82268032516116,38.826477174968765,E,C,1
Mental,Female,Christian,44.215452725047584,B,A,-64.42691175746805,D,C,-137.22308837125627,A,A,72.84478112326967,E,-25.530889842749627,107.46970641962035,124.72854109835194,42.64660094620996,A,B,1
Mental,Non-binary,Other,306.8363014133444,A,E,114.72501016488461,B,B,-109.59021140804465,A,A,17.270389054913053,B,-15.030592823157033,-123.46945326665607,-76.76279771276864,101.96825623564582,D,A,0
No,M,Other,170.8970249042948,B,C,-83.94534079938099,C,B,148.7761369607159,E,D,98.12231872126512,C,-119.83794668210541,75.21370999772137,-112.1123807434611,-46.77759386386465,B,E,0
Physical,Male,Buddhist,-65.15202321430048,C,B,-110.3328643758954,B,A,-149.67362823328943,B,C,32.73395985842985,C,-9.436648570065408,61.17076817592719,7.360847430068097,-7.395261410155239,B,D,1
Mental,Other,Buddhist,-51.10608211628814,D,E,-81.88165939639936,B,D,-192.89581087496853,B,B,91.9354275018551,A,48.051438238417994,-194.6522634630972,186.4571803927833,7.533681680101052,E,C,1
None,Non-binary,Hindu,77.77689672053198,B,E,-13.454347962187576,A,D,-109.88710025755519,E,D,-85.55206420977152,D,199.25564306385075,-34.762505528670026,88.66464234765735,147.65721578795757,A,A,0
Physical,Male,Jewish,175.57716083104907,B,B,96.01712838508357,D,D,110.74339916538372,C,C,14.417608972018812,B,-26.573065006508212,94.65714784571114,-57.19986860068885,75.35824160373032,A,A,0
Yes,M,Buddhist,-52.9744362848683,B,D,63.77125142562927,B,C,-70.47704052433097,B,A,77.62046635502817,D,-121.21872857942641,206.98618573584798,-44.777471820794105,-72.89893080269213,A,C,1
Yes,F,None,47.35067729487247,A,E,-180.76498922238466,C,D,-2.451055983787606,B,A,-182.329318871974,B,-195.72973057508423,38.10102258336415,-50.219779641063376,-51.6504488223026,D,E,1
Yes,Male,Jewish,105.3236431776903,B,D,88.89770764159263,B,B,-139.75512876747874,D,B,-42.66301239209279,B,-118.7356094072577,24.29944824431378,-5.764583020937933,37.14979002213695,E,C,0
None,F,None,-3.5479314409272273,E,D,125.99672304612824,B,A,-44.17159708162926,C,E,210.03245923478175,D,7.480591231911762,208.8275102717275,108.0883832677258,-80.78926265488337,A,A,1
Yes,Other,Muslim,41.94233599265022,B,B,-15.671448903703636,B,D,208.5752349997664,A,A,16.588525906674636,A,-107.32102047721561,-42.63643026039895,-68.5042515423452,68.91525915393701,A,C,0
None,M,None,54.126169021790226,A,E,148.10081161644814,C,D,231.21298543120844,C,A,176.27502991155276,C,155.96298414410634,7.620201367399797,-133.07596182465258,126.92879002789219,E,D,1
Physical,Male,Christian,-319.1755066979943,A,E,59.076699063716475,B,A,-27.20155213451654,D,D,32.25267454490249,E,-96.90227008775148,56.285384936658765,-26.63983136705414,84.25979442307678,E,D,1
Mental,Male,Jewish,179.43484009674532,E,A,192.14874567014226,D,A,46.36304397348811,A,C,76.67814802710394,D,-156.04676430061292,-18.74084857726195,78.21652935556202,127.62072787136694,D,A,1
Mental,Female,Christian,-158.98324260638404,C,D,-49.093398656301154,A,C,78.80069026679591,E,B,-94.90932293878646,B,4.0623230671376245,40.48060780118092,86.1470550192216,-130.31888817192,E,D,0
Mental,Other,None,-26.913818882250055,B,B,-121.79682768545395,E,C,30.58645965510275,A,D,73.9287618744183,C,104.10474929481741,-11.902559614122502,8.013493392776056,-82.03100159784921,B,D,1
Physical,Other,None,147.0032878784955,D,E,62.34888938728184,D,B,-72.4240008514364,B,D,-83.06693109373393,E,-32.149794470213735,-25.391658413056557,20.08571137630267,-97.15806860761562,C,D,1
None,F,Other,-18.40540722860394,A,E,-54.23219267850039,E,C,9.463513396576921,B,E,-21.87499645075926,E,-72.2007124435367,-4.970446561937251,30.733179056799404,-112.21820125724462,E,C,0
Yes,Non-binary,Hindu,-85.38933417509634,E,C,-36.26600631173011,C,E,29.955785161142508,D,C,120.47973044573706,D,196.45034466512502,171.78402200174344,47.535347581807756,-0.9306413852106016,A,D,1
No,Non-binary,None,15.499049149323426,A,B,-106.93577467869603,E,C,-56.994731229243236,D,B,-130.6180138194012,D,-39.33014176175035,-118.55805825335591,-2.0757505028504357,-121.4716691551511,D,B,1
Yes,F,Hindu,93.78879932552663,B,B,82.45411924822855,D,B,-33.002778413727135,E,C,-68.7910717648838,A,-40.53140467605419,69.9400974893897,-64.41645017070987,61.17031878849657,C,C,0
Yes,Female,Hindu,-11.348034422857726,C,C,-187.308925155732,A,A,180.51576455036488,E,C,79.49867783112903,B,259.3391867719158,148.75454242493498,65.18786038655017,13.703865084011651,D,C,0
Mental,Other,Other,76.4082809380976,B,E,-86.52307528539535,C,A,-70.75078004709658,B,B,-168.77316064093338,B,-39.26599159455009,180.39438065863627,21.050108609830538,44.94473024533598,D,B,1
Both,Female,Other,-70.07681535423482,A,A,141.56596363962575,C,C,0.9561760432419433,C,E,-76.08517557129353,A,169.4002338901648,-74.53367218049306,31.23317263786018,52.00758589481046,D,A,1
Mental,Non-binary,None,159.10368643226113,E,E,-87.23291478856153,C,C,-53.856950783807974,E,C,-44.65744506164222,D,150.3642155930211,-39.8005002461716,-6.237118686684249,208.80945846637115,E,A,1
Mental,F,None,125.6582086298145,A,A,-68.16790231481193,C,B,27.294264232022503,B,C,-161.87091959391833,C,147.22847152701107,-0.9457827309374923,-92.9145683506875,-103.41651213821004,A,D,0
Physical,Non-binary,Jewish,109.25804929267503,D,C,-166.70855565391025,D,A,77.52789279659095,A,A,-72.4660771197556,A,202.750716372097,96.33643248085487,48.10300641297133,9.323155965168096,B,E,0
Mental,F,Jewish,-105.93091351242975,D,A,63.49313163665058,D,C,-95.21863069470004,C,D,96.55327557004783,B,103.94925342446439,-4.219201307161429,67.71708542389787,-32.018108739861376,D,D,1
None,M,None,-28.166561354184594,E,A,43.08020926004176,D,D,58.834895650212836,E,B,-6.95708413623376,D,-59.49005179849297,183.39920622089298,8.9073712563971,-94.6440120448734,C,D,1
No,Male,Christian,-152.45851477705125,D,A,-47.08684122124651,A,D,168.4084477432668,C,E,119.4723031506606,B,-96.86789379315087,46.95277377253781,-253.41967909993545,386.42243575755657,C,D,1
None,M,Muslim,-30.201046617966078,D,E,83.60236117338367,B,B,-112.80648946674027,C,E,-51.921594701215646,C,56.41889638241375,75.37664009946305,-155.1392551888227,86.55523893802994,E,A,1
None,Female,Other,126.8932469565084,C,B,41.33696451508211,B,D,-21.735590005339347,C,D,-67.57137964059132,A,-2.0641768554450017,-170.27027264099624,44.67358604623465,-179.40061639491358,A,E,1
Yes,Other,Hindu,5.434845281038652,A,A,46.25612785273977,C,B,1.748537339032417,A,B,-14.73273603864253,C,-47.7607109033856,-2.702288617715186,86.83948150843234,-128.57519072942904,A,C,0
Physical,Other,Buddhist,-104.12300324200565,C,E,108.42849995398345,D,E,10.938438028776893,C,C,57.98671559105054,C,-88.49785317903037,3.081919507050218,70.55885276900827,12.483273188876307,A,A,1
Mental,Other,Hindu,68.47914043698835,D,E,-30.408502457240346,B,C,100.82225973784722,B,D,68.04938419034494,B,-305.4019001618697,94.8464690887488,7.243221351156214,63.862243053940446,D,B,0
Mental,Non-binary,Jewish,10.733779656517287,E,B,-64.71210149970123,D,A,-121.49088887000141,C,D,-126.80207094548743,D,-47.382642158320834,-48.406083903539546,6.50632605468098,-29.266861121876207,C,D,0
No,Female,Other,97.64730472742798,E,B,139.40755598834983,E,A,202.27954536930724,D,A,-86.78436773228285,A,-25.806439895951282,123.53050739598383,16.43881767836853,147.40313506024415,D,C,1
Yes,Male,None,-91.59318170419348,D,B,-122.54421752426549,C,E,-79.11313424749486,B,B,132.7218095630919,A,2.820063582216953,222.4057174885759,252.8987270996312,-36.7901778192446,D,B,1
Both,Other,Hindu,-63.55542170414419,D,E,-4.370458505725893,B,A,-17.506256778697445,D,C,-99.79335295124856,E,-47.73005610136299,-87.90570224935553,-112.08888000176837,111.38909008070938,B,D,0
Yes,Female,Jewish,-25.682695611621213,B,D,225.7966510654692,D,E,34.98153047580212,D,B,-81.07618726708328,C,-27.607101361998765,130.99196763305616,89.17077401683511,251.04497795846177,B,E,0
None,M,Other,0.6712063035018774,D,C,-102.9781386385236,E,A,-71.22452271989388,A,E,5.490981618257316,B,77.34880970825066,91.20235939343769,-25.330720387847038,92.68141989348464,D,E,0
No,Female,Christian,33.22228999909848,E,A,-131.8109984919468,B,C,54.01145980751691,B,A,77.64710812792327,C,103.62046121814092,51.09999470479843,-79.93593301571184,41.091325874274425,B,A,1
Yes,Other,Christian,-23.145500056915964,E,B,-30.767975039849883,B,E,-30.046619134116515,B,B,5.677901266608516,D,83.40199892955636,87.6215821602415,-118.57778769931342,142.1175392804061,C,C,0
Mental,M,None,-64.91060190212362,D,A,29.795867574445317,E,B,-29.94750037206814,E,B,-50.0332607304054,C,34.70516625696009,-208.1211548367412,123.43932113306928,46.80184567138519,A,A,1
None,F,Jewish,-45.043360780104265,B,A,-29.031062953258708,A,A,-153.81451340614026,C,D,-25.68078282797421,E,-27.770573471832172,-57.805266612897675,46.20134298858022,-81.43587434436623,B,A,0
Yes,Non-binary,Muslim,125.0617922500014,B,A,91.43764500230311,C,C,7.17595133779037,B,A,90.18193687501697,C,81.34937460185584,27.360108732017185,72.32111716909189,73.41514505273432,D,B,0
Physical,M,Muslim,13.911364310649429,D,A,86.83687681665539,C,B,175.95877108654523,D,E,24.247699654732745,B,-41.32368624293651,35.62198675042735,35.839532805928854,-42.76189522364734,B,A,0
None,Male,Other,-113.20936176489936,E,B,-47.11793085376797,E,B,-61.54606949149113,A,A,-131.95327053902517,A,-216.15195162856463,-5.083260514275371,94.7000212772828,80.38135196357096,B,B,1
Yes,Non-binary,Jewish,70.51870510191894,D,D,-88.87888556670097,E,E,-51.60791086652667,D,E,307.95510573822145,E,-34.364767385013664,52.825824426721546,41.114851582142656,-102.18906521353055,E,B,0
Both,M,Jewish,86.07600020928076,D,C,221.25214589918096,E,A,-103.17580040752917,E,D,171.63203380334008,B,-93.08416356743615,-158.92402642032636,-204.96867374878772,-5.736319912193469,E,C,1
Physical,F,Jewish,64.59015795332382,A,E,-61.25501023687568,C,B,-143.09653614924767,A,B,-147.03607014292456,E,144.97802299827086,19.373899767153965,173.56369092232507,25.26056884319729,A,B,0
Yes,Male,Muslim,24.699078224187705,E,E,-122.88874688188092,D,B,83.25774939985054,D,B,-39.07908651794052,E,-42.90516693770341,-82.25716022604914,-152.6661738792927,43.60286425230465,B,D,0
No,Male,Other,-0.2733955515301985,A,D,-195.18180656197967,C,B,-23.355789962677164,C,D,-7.226482971283706,B,-42.24948689622542,119.24663616853792,32.16025691565969,-15.831482789101528,D,D,0
None,M,Christian,-16.809202290560226,E,A,107.05235921967868,D,B,-26.732015020445125,C,B,121.47883921074092,C,-64.93573365520378,-59.60931439996651,188.32026456177792,-19.043100880791872,B,B,1
Physical,F,Muslim,90.70789558608774,A,D,-204.68102768011374,A,C,-117.66771453160301,C,E,180.72666992197054,E,-34.038294642210936,-62.08809773474114,13.377855778626824,9.824243382451725,E,D,0
Physical,Non-binary,Other,127.74110211770979,E,A,5.972898117292645,B,B,79.26500556068076,E,C,65.40868888581022,A,235.10317385242928,130.7694390078697,-203.738813920501,-95.14244027412289,E,A,1
None,Other,Buddhist,153.73081407310548,E,A,-150.84125929533997,C,C,-72.02513743667032,D,A,23.347298713829076,B,172.8866965392913,101.97811324777324,-27.913253651618454,0.12965920408034093,E,E,0
Physical,M,Other,232.0818196463466,D,B,33.158507127583384,C,E,79.76809508771959,D,A,-11.867021452808304,C,-11.483928935146146,156.10349626644214,38.626860116226595,-75.75694995924303,A,D,1
Mental,Non-binary,Other,249.5389753593571,A,B,101.37765874084741,E,D,-196.92596646617758,D,A,127.3810351873364,A,-29.397198532135516,-117.40188969744085,34.08455227225892,17.906504703884707,B,C,0
Physical,Male,Jewish,208.55750653422055,B,C,-15.915467940431565,D,D,-75.38744183598048,D,C,-101.92123232632939,A,19.172976878782702,26.678235048725753,-96.03177380603765,-123.11321700495226,C,C,1
Mental,Other,Buddhist,-67.49224143735913,E,B,63.53077456396055,B,E,-104.32410177641071,E,A,127.19461442773098,C,-55.78777192740522,10.53224284518402,68.50534321704886,164.39335067370487,B,B,0
Both,Non-binary,Muslim,-193.00637972486547,D,A,-62.28877391813781,E,A,184.5492930744647,C,B,82.65048997950146,C,-99.17103659545344,-148.7669926872014,-95.8865479520198,-164.45117389141964,D,C,1
Yes,M,Jewish,22.959023358500318,D,B,-306.4917117553585,D,B,-270.5549445709815,B,A,-54.95677476803036,E,-137.56805378103556,53.669211664172614,-131.7188824241283,108.81113209734687,A,D,0
No,F,Muslim,147.62534381831347,D,A,-53.19701429769496,E,E,1.691741244636202,B,C,-56.015718720440255,A,-81.29944341799033,10.237307999345866,73.59215224737885,155.07575723715652,E,B,0
Yes,M,Hindu,-14.595903424696383,E,B,31.442060364609887,D,A,-146.85137784255176,A,E,-25.104901340803128,C,40.4317154080706,-45.62728760838408,-13.233616576627602,-29.226656408620315,C,D,0
No,Female,None,-108.2675901468409,A,A,73.36251640787604,A,D,-64.97595045293089,D,E,-220.3687321973578,C,77.93556715430829,28.187673134650975,4.557195573853109,99.57554475635388,C,D,0
Physical,Male,Hindu,165.62080515712404,D,A,41.7286784723582,B,A,-52.32749489574058,C,B,63.43347792790733,B,103.78221374337173,33.263128985224554,44.7642617029131,-32.1969180627301,B,E,1
