religion,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,Widowed,E,D,-103.14888413485706,A,-24.191206912369587,C,-209.6329480865014,A,B,-81.7888734799305,E,A,-76.03367252217527,B,1
Buddhist,Widowed,B,E,-6.618317087546245,B,-185.05627023541504,D,88.27717810738233,B,B,-90.9114093602619,B,A,74.31913449299763,A,0
None,Married,D,B,-2.657971283132336,C,-28.792486010477507,D,2.667577774255452,C,D,-64.42012332600694,D,B,-67.87716414549385,B,1
Hindu,Married,C,E,12.220641905462196,D,92.48623749361613,B,36.702266228597644,C,B,37.066592350568754,A,E,-14.680971387213853,A,0
Christian,Divorced,B,D,65.95240738062304,C,-14.720513119641138,A,-201.37374356286486,C,A,-0.8912552569634842,D,B,-1.259242699622809,B,1
Christian,Married,D,C,-81.09930510760958,C,198.93059418522293,B,61.15517627087574,A,C,-32.55386969952549,D,C,139.28942209885756,E,1
Christian,Widowed,A,A,82.72153112044184,B,106.32071143750161,A,-2.119318155471818,A,E,-82.22970701546397,E,C,-94.80560948785795,B,1
Hindu,Single,B,B,-0.16726037542304184,D,81.98621590560397,C,122.36885013759225,A,A,-110.57040358665364,C,D,-85.80206972630246,C,0
Jewish,Divorced,D,B,117.66027382948829,D,86.08241453675473,E,-193.11478823771284,D,D,49.07455278652199,B,A,29.493818515111315,A,1
Hindu,Divorced,B,E,99.93216079522624,C,73.92302138272248,E,-117.56722658590881,B,B,35.388672016164705,E,E,-24.440158046543587,B,0
Muslim,Divorced,C,C,91.42373299682282,D,56.837481040831726,A,5.908355091545381,B,B,10.56791189638569,E,E,155.81146235899442,C,0
Jewish,Divorced,D,C,59.30360483143231,C,160.14996920622656,B,101.96508057319917,A,B,81.0631283303066,A,A,-107.5447703885269,B,1
Other,Married,B,C,45.665721040818106,D,11.954323466406642,E,-29.02204814722272,A,A,1.2123148532278452,D,C,16.81244005805399,D,1
Hindu,Single,C,C,0.7717924510012731,E,47.88187335678151,E,37.99358316938384,E,C,132.20261898874594,A,B,-73.43253611326742,C,0
Other,Married,D,D,-12.726476738371481,D,-149.7998366395714,E,32.11570051964146,B,B,-16.916224845107074,C,C,14.468007924845864,B,0
Hindu,Single,B,B,-49.29389005478597,E,166.05798050017873,B,-118.86130536472818,C,B,-114.17656586526948,E,C,106.51972761609288,C,0
Buddhist,Widowed,D,C,-35.690952517674795,D,-51.10660158956025,A,-26.321691211627122,C,A,-5.89310769002294,D,C,-6.357241926584793,C,0
Hindu,Divorced,D,B,99.83812965468131,D,-97.2895693176167,E,-11.241423617694942,C,A,-33.113849603963544,B,C,17.110790059574406,B,1
Buddhist,Widowed,A,A,85.00696718165696,E,-166.43055991227342,D,-94.62391208929425,D,E,91.6210382776624,C,B,58.058430462935576,A,1
Buddhist,Widowed,C,E,-250.9981963736311,B,-75.407298053385,C,46.18460549516147,A,C,68.45765425324205,E,B,-174.7598977150455,D,1
Buddhist,Divorced,E,D,113.62930248697265,C,-54.3098774195467,C,-99.0684213723254,C,A,-96.03727548673794,A,C,-152.13560685220781,A,1
Jewish,Widowed,D,C,12.705003012751625,B,-74.40508211160218,A,-47.08262830559654,E,E,57.759828531718696,B,B,-190.91745080825308,A,1
None,Single,C,B,-10.795373629993524,B,-0.3543322114893952,C,-86.10285623507123,A,B,55.87615092525778,A,E,130.09260287752375,B,0
Jewish,Divorced,C,D,66.82676914091658,A,25.59907595411401,C,46.47997548089706,C,C,-78.10083840686477,D,D,-188.85780872282524,E,0
Muslim,Widowed,C,E,-25.053369237029706,C,160.70124722179122,B,-9.470611392874137,E,A,-128.5711027344295,D,A,23.96430605807915,A,0
Muslim,Widowed,B,D,57.91090541088059,C,-7.202305445287312,E,183.0807302155745,C,C,187.17380258825526,B,D,-55.149147271560885,E,0
Christian,Divorced,A,C,-72.40973414379725,B,52.24412984981349,B,2.215239458357322,B,B,-60.893119089758684,D,B,-88.73160668433023,D,0
None,Widowed,E,B,-120.52818391817152,D,-54.20878058734736,E,120.43903415865987,D,B,-42.2905358543368,E,E,-150.50245949081537,C,0
Muslim,Divorced,B,E,5.568259067784808,D,107.84365555466937,C,-138.48968286873958,A,E,70.00832650743097,C,D,-30.895174748987834,E,1
Other,Widowed,E,C,159.25643742186503,C,71.24398886590113,C,120.37348376458013,D,C,56.21112122556007,B,E,-53.95602929298138,C,1
Hindu,Widowed,E,C,-61.24191063964922,C,50.16938383146158,A,52.337292682884225,B,D,-16.60920351619133,D,D,-170.3673442307307,A,1
Christian,Single,E,A,-61.31454337477058,E,41.80438595936177,D,-35.17437771363966,A,C,70.20057774674821,E,D,-86.23758765827614,B,1
Jewish,Widowed,C,B,-175.28745362592554,A,37.242982840497675,B,112.99731541803322,B,A,92.56443816524393,B,E,189.96270882995557,E,1
Muslim,Single,C,D,86.34736284013303,E,-26.92619111870585,A,191.45378531200018,A,B,-30.33466447039,A,D,-26.412596929336896,B,0
Muslim,Single,E,B,57.693836241755236,D,-96.90735816592927,C,2.63185192612855,A,C,-139.65685033468534,C,A,-151.22221007418486,B,1
Muslim,Married,E,B,54.38167524226664,D,-59.380291366343464,E,-104.16958481205347,A,C,164.84017653210572,B,A,110.05566042014145,B,0
Muslim,Widowed,A,B,-16.823313799023687,A,96.8548255848013,B,-13.316590276406636,C,C,65.01183664393145,C,E,-111.29047023896872,A,0
Hindu,Widowed,A,E,-181.2845576197808,C,68.17807523494281,D,-67.34346940318277,B,A,-39.615738188777314,D,A,-27.219306230177725,E,0
Christian,Single,E,A,-13.488635572466443,C,-69.31291559110187,E,26.061044635705038,B,B,-112.05178989201656,B,A,-73.52486206800222,A,0
Muslim,Single,D,D,13.746536357482618,B,-10.514015039552868,D,-12.27802906950003,D,D,-59.44569247072211,E,E,-39.23000311301584,C,1
Other,Widowed,A,B,62.55567378316273,D,-27.12220636849144,A,-104.00899152222556,B,B,199.39987051573064,B,C,-21.082780107639802,D,0
None,Married,C,B,58.818896169469284,E,-56.82927587620114,E,133.12309699675885,E,E,45.65402424304269,A,D,-47.977314843130664,E,1
None,Married,C,A,-52.324113554087916,C,158.10977259391416,D,99.84575918603102,D,A,180.67951066592698,A,E,73.66165573923459,E,1
Other,Widowed,A,D,-177.88542314204076,D,107.99302948353437,C,12.453970641737445,E,D,-47.97109611397686,E,E,82.74033505668754,A,0
Buddhist,Single,D,B,105.15782975337989,A,100.11473161909792,C,145.9379733870223,A,A,-114.0259396031325,A,E,65.66501605704187,A,1
Buddhist,Married,B,A,120.03384518002864,D,-114.47519710039111,C,-194.63837559687832,D,B,-131.39275314901593,C,E,216.52316953192368,D,1
Jewish,Divorced,D,B,32.764934836321494,B,26.43316942101439,D,191.2917129655711,A,D,-50.578021736432,B,B,70.73564379833637,C,1
Buddhist,Widowed,B,E,-35.6892629432753,B,-119.6822798355737,E,75.24602469059583,B,A,-25.809133375809452,D,E,-180.28395316281436,E,1
Other,Widowed,A,D,145.77502468350892,A,15.263250926731608,C,134.88318504238208,E,E,-124.1356043763685,C,A,-78.48584073162215,C,1
Muslim,Divorced,D,B,12.089181232537193,A,-121.72102613347555,A,29.435991091972046,B,C,-110.70874480415942,E,A,129.2922882636389,E,1
Jewish,Divorced,A,D,37.82084753358582,C,-147.3829968058076,E,112.48279792980205,E,B,-32.787492097530745,B,E,-160.5633227041902,D,1
Other,Single,E,A,-109.35482190702818,C,32.061886012372895,D,113.98929574403394,A,A,-113.26998544504782,C,A,-99.76946388485764,A,1
Other,Divorced,C,E,8.831907051766608,D,-91.88854456290477,A,54.82733998139071,E,E,16.71202452606325,B,D,-121.5177881714935,C,1
Muslim,Single,A,C,34.36163686160158,B,13.938173345364143,B,62.478098793061,B,E,-44.247538738904154,E,E,-28.967531673393115,B,1
None,Divorced,A,E,9.747701749553055,C,60.33729424595189,D,15.757486713889913,E,A,-24.79945787734354,B,B,-30.972650993238616,E,1
Buddhist,Divorced,B,C,36.76818043167621,C,21.390779045978064,C,-82.8800460298447,A,B,-140.99945812409462,D,C,10.749074237340347,C,0
Christian,Married,A,A,52.9720888275852,E,-36.10410510397402,C,91.42919393757043,E,D,-145.76321673302724,C,D,-78.76801297109007,E,0
Jewish,Married,C,C,-94.63683076293263,C,6.081060428347755,A,24.598772155366873,C,A,115.82182969297816,E,E,82.31037371337668,D,0
Other,Single,B,B,124.54013955037442,D,69.76570090656203,B,66.26166688273526,E,A,-57.6340054678518,D,C,-109.17393573112957,A,0
Other,Divorced,C,B,-32.515108393359974,B,40.55152987531199,D,-28.361897774192812,C,C,8.874215594996777,B,C,149.95285913846809,E,1
Christian,Divorced,B,C,-119.52272568675745,B,-231.78558887855215,D,20.44506691072003,A,C,122.37222904706206,D,C,-145.16553391989407,C,0
Other,Divorced,E,A,-6.31203507363836,A,21.72712927019147,A,152.3276713256688,B,D,-12.183888972696199,D,B,-76.33801303394276,B,0
Other,Married,B,D,-25.024651709771096,C,-149.5205734904717,B,42.788519269670616,C,D,26.33224919819067,C,E,-159.08855193317063,A,1
Jewish,Widowed,C,C,146.55064014162505,A,197.25671623765055,A,24.491334999005314,D,E,-32.842446767777105,A,B,-66.72481903044317,D,0
Christian,Widowed,A,B,45.84709081650842,D,-233.74243317447753,E,9.207591485911225,B,E,38.09687961328346,B,E,-125.53260000844868,E,0
Christian,Divorced,E,C,-10.302717634598727,C,-26.42147697449581,C,-6.947676839484858,B,B,-130.21629157007823,C,D,-179.7450810960324,B,1
None,Married,B,B,-83.6156808766445,D,-80.45789358012739,D,-116.23320211803336,C,B,37.04415792044539,A,B,-52.47173812574992,E,0
Hindu,Single,C,D,138.20083644435016,E,46.50445636127877,D,-5.682512791885394,E,A,-114.05055823402775,A,E,275.03433331315455,D,1
Hindu,Single,C,A,-109.19123810686816,B,-22.720095412485836,A,-149.15167094762748,E,D,-96.8137678763354,C,A,-112.95612139812292,B,0
None,Divorced,C,E,63.51317765031127,C,-25.228088804425948,E,44.71302818044998,B,B,101.11931815295765,C,B,48.332232506063235,A,0
Other,Married,A,E,44.00063547834235,B,132.19032143790764,D,63.15774797678135,B,E,129.39138834558912,A,D,18.914575765810934,D,1
Hindu,Widowed,E,C,35.16207256547153,A,211.4152418375466,A,201.78494399033173,A,E,171.9616161680419,B,A,106.62778351493236,B,1
Jewish,Widowed,D,A,60.483005131576405,B,-3.0773031469295034,B,18.998686615352376,E,C,103.03671035696742,B,A,84.08501727400542,D,1
Christian,Single,A,D,3.512135420191272,C,-216.6148191026787,A,40.1803174484059,E,C,54.52383737474831,D,A,-75.51382501143459,B,1
Jewish,Single,A,E,78.42979191438508,E,-44.679518643391006,D,-99.53748913090553,B,B,-178.93576108842962,C,A,-61.82780628979367,C,0
None,Divorced,B,A,86.94867579801588,C,123.56262471287538,A,83.88224295016526,A,A,126.17481474088589,B,E,-9.496202605603877,E,0
Jewish,Married,C,C,-90.22192437368885,A,-93.09227604354211,A,-15.936873400866169,B,E,-10.650421192628471,B,D,126.78796251903313,A,0
None,Married,B,B,-79.29991395615836,E,-37.97343517119962,C,2.966886620406731,E,C,158.65537430105888,E,D,-154.88389479992804,A,0
Hindu,Widowed,A,C,-32.17813999371794,B,-121.8102826924554,D,-23.33676536928063,E,E,-33.75142680731851,A,A,0.7929068348611019,B,1
Christian,Divorced,E,B,-56.89942326023243,B,134.45079793739708,E,74.5846100523844,D,E,82.45760559565227,B,D,-3.6776979044733293,A,1
Buddhist,Divorced,A,B,51.5888048012695,E,94.12259759835902,A,-59.901620711877804,C,D,-108.48408144517825,D,D,-4.957317112549093,D,0
Hindu,Single,C,D,13.827514632673246,C,-82.4315617204221,A,-17.362192807799648,D,B,88.82871703527454,B,A,7.909949038146545,D,1
Other,Married,A,A,-42.537428772849644,E,23.238254312244177,D,27.95306933668842,B,D,-1.6818160089949026,C,E,-38.56176731940696,C,0
Buddhist,Married,B,E,-112.68952244495682,D,-114.58514582182151,D,225.49031616980844,E,A,-17.804816324179097,B,E,18.322652509161145,E,0
Jewish,Single,D,B,44.18774495696709,A,139.60685168418777,D,-24.654905483216083,C,E,-24.578769115679407,A,E,-93.4055503436965,A,1
None,Single,A,D,183.204008386437,D,-117.11615577947929,E,95.1686065466638,E,B,10.028111396189368,C,A,-89.43014240649188,B,0
Buddhist,Single,C,A,-193.01241045659071,D,192.2441269761456,D,117.02722593770152,A,A,-51.713230655392614,E,E,124.9276802446947,A,0
Jewish,Widowed,A,E,85.5420188879332,B,-31.983642661398676,E,44.57406429265913,D,C,-98.1075369740025,A,E,-240.658415527413,E,1
Jewish,Divorced,B,C,-70.86024409640493,D,228.43614654561563,C,121.30957234730002,D,A,-97.17127232843076,D,D,-55.506763946474116,E,0
Muslim,Widowed,B,B,-55.97638773528564,E,-29.46630440899871,C,-65.55085382713315,E,A,36.22429242947278,E,B,-43.58612342700264,E,0
Buddhist,Married,B,C,50.95053891285456,D,-301.67913352599777,E,-1.9732051485652362,A,A,81.93794274597997,D,E,107.3338315234007,C,0
Muslim,Widowed,B,D,-42.18884760483003,D,-174.94413490483942,C,101.14987370167007,E,A,-77.2208335095288,B,C,-154.76558440274738,A,1
Other,Single,E,A,0.37999200039104375,D,44.85418796281039,C,77.62990051516036,C,D,17.975221611053836,C,A,162.01276912979682,C,0
Hindu,Divorced,C,D,-44.08145192434509,A,-50.058282274082636,B,-118.97015737070404,B,D,-208.91370372137516,C,E,4.339382269151961,B,1
Jewish,Widowed,A,D,-19.13094987165511,B,-14.658444095094945,B,-73.33666327773746,D,A,246.30274168769785,C,D,-168.79578780054155,E,1
Hindu,Divorced,B,B,-49.168064554063655,D,-154.58595058987504,A,50.26358527128922,C,A,-38.79491895901543,D,E,48.36319591406274,D,0
Jewish,Married,A,E,21.060801224645672,B,-93.37837554612227,E,61.51200161768319,B,E,171.32954518027205,B,D,-0.7013789844246572,D,1
None,Married,B,A,69.91097840894912,A,154.85192544318943,A,11.221125033175063,B,E,65.45790702525231,A,D,-14.510920687074835,D,0
Muslim,Married,D,D,5.18962545987645,E,-81.63391722331606,B,-73.47422901335308,D,E,153.86374158432577,B,C,115.9945861539083,D,0
Hindu,Widowed,A,D,91.20249078665603,A,94.82885459424413,B,109.63806681544035,B,E,1.133644897092461,A,E,-8.042353806390203,A,0
Muslim,Married,C,B,-51.01492384487278,E,128.30027726532728,C,45.62819174118129,C,B,-206.76063206503028,A,E,69.25466234347061,A,0
Jewish,Widowed,C,D,-110.3727558516161,C,22.345627761372604,E,-59.04320722507226,E,C,-111.85064476884045,D,E,119.55467956138615,E,1
Jewish,Widowed,B,D,-17.122548856119206,B,88.84822442202477,B,-8.54485332650852,B,A,87.77722760577207,D,C,-198.72596557405316,D,0
Hindu,Single,D,A,-22.235032352951375,B,-63.15730493814174,B,-133.38402878817982,D,C,122.72665967125513,E,E,60.02556333853253,B,1
Jewish,Married,B,B,23.7677831638235,D,-12.609659227146452,D,159.00905423252217,A,C,35.15918552715534,A,B,-34.285568057052515,A,1
None,Divorced,D,E,-20.010311371672277,B,-61.87553034918697,B,200.04040512921785,B,C,48.28068625531432,D,C,98.94697870182807,A,0
Muslim,Married,B,D,-141.94548964912798,B,-81.79154278810714,B,-40.86218333973641,B,C,-16.416415292638163,B,E,103.6067575777621,B,0
Buddhist,Single,B,A,25.866956721896678,B,-52.34861485194602,C,75.26936293536993,D,D,-29.045678039124752,B,E,-23.06967410094969,B,0
None,Married,C,E,-4.602178693408412,E,25.023477073173726,B,9.58862704797674,E,D,54.384589343016756,D,E,-148.81483413663295,B,0
Christian,Married,A,A,-156.29643714340267,A,64.65531597272374,C,-2.0716326973288957,E,B,5.073386865409338,D,B,89.86284113900619,B,1
Buddhist,Divorced,D,D,-0.779724388099609,D,147.447136443394,C,208.66716429794695,C,D,-64.60193516385387,A,D,19.43211513610211,B,1
Jewish,Widowed,C,D,-95.80436983362942,E,238.32254629886282,D,-1.4218373471793424,E,E,-130.45305095040752,E,A,0.48854076062687113,D,1
None,Single,E,E,66.15254346260933,D,-6.141138911523593,A,-16.702415530801975,C,A,-60.38867322940589,B,A,104.32014445579244,C,0
Jewish,Single,E,C,-6.795558476420754,A,-52.9170971266225,A,17.413231732264883,A,D,-50.28069648772101,E,E,15.098427158420986,D,1
None,Widowed,B,E,59.85210271673523,C,-44.37922607579598,B,19.563531073228447,A,E,79.35237250904937,A,B,-12.290296077338816,D,1
Muslim,Widowed,C,B,93.65013314031677,B,61.9650398546497,C,-66.85466250454493,A,E,157.65138581097855,A,A,13.0805209032337,C,0
Other,Single,E,E,-31.710969126935456,D,-274.71577609720936,E,39.051688989404134,A,D,-14.639006032659607,E,E,-42.58171418833515,E,1
Christian,Married,B,E,12.632789573633568,D,203.2334777064884,E,57.802305351259086,A,A,75.04941986076011,A,C,-54.99861213468476,D,1
Buddhist,Single,B,B,87.55075072715964,C,124.67052755138157,A,-57.01642353697161,A,E,-24.70857586089958,B,E,-18.194016716553655,A,1
Buddhist,Single,A,E,-283.6573542747487,D,221.9014710091747,B,44.563847066777406,C,C,42.218862143064875,B,C,-195.41064169305807,E,1
Christian,Widowed,B,C,-24.346456639609706,E,4.709241452626163,A,15.83645418277565,D,D,-6.455828122230697,E,C,-72.84225971432923,A,1
None,Single,E,C,7.14726865645597,E,-35.67679968227653,A,62.10078794367626,E,A,-56.6393662822272,A,E,-27.277238290109864,D,0
Hindu,Married,D,B,-262.75679496427006,A,145.92855830275596,D,-23.491347544112156,D,A,166.94960821073118,A,A,84.84810234116279,E,1
Jewish,Divorced,C,E,-95.53923038536385,A,141.66177780059488,B,-114.11229971973297,A,C,-52.55062407768713,D,E,56.01795996312791,D,0
Other,Single,E,E,-160.6409815593358,B,-106.03102880423751,C,-0.4103534136283783,B,A,-42.07096293906629,B,D,12.381678858094144,C,1
Hindu,Divorced,A,D,137.83975053691105,D,74.2392934779366,D,-79.86093145473679,E,A,79.87042682797127,B,C,-84.64940372688622,D,0
Jewish,Widowed,E,B,94.21605145099056,E,88.34444202137341,A,-181.6136494937261,D,A,-52.347565079791536,E,B,75.02984817231084,A,0
Muslim,Single,D,E,22.53779791535012,A,-66.05400446434297,C,-61.972744690546044,C,B,-63.582199739015785,C,A,120.63851348282695,D,1
Jewish,Single,B,E,40.45158496651959,E,-51.998621860478266,E,-93.97969547886471,E,E,141.71357455852376,E,C,-193.2911507319176,B,0
Hindu,Married,D,B,65.48502399082734,B,96.72414067093999,B,119.04032144941372,C,B,-23.965245191180305,B,E,31.99698834648511,B,0
Buddhist,Divorced,E,A,37.77477161484975,A,157.8814890508514,C,-63.978235427153706,E,D,69.0195076372589,C,A,6.654909926831895,E,1
Hindu,Divorced,B,A,-24.407522863110074,E,-60.01592444200651,C,-29.731074745862273,A,B,55.26241588317051,B,D,-55.634004065595946,D,1
Buddhist,Widowed,B,B,52.83671063180686,C,-54.53363876271471,D,-120.9128399252527,E,A,74.54952761949234,E,C,-94.65625390501002,B,0
Muslim,Widowed,A,A,264.7407900485327,D,-67.07906806345258,B,40.55670710021006,A,E,-6.255993788122452,E,E,201.64623549496258,D,1
Buddhist,Married,C,E,31.030966586850568,C,-370.8052346164581,C,-7.773138249418134,A,D,-103.16930175161438,D,C,193.62364600191341,A,0
Christian,Widowed,E,C,72.80565941497929,E,170.50737736171268,E,180.06481574755148,A,E,-47.94227502964078,D,A,64.64913484933962,B,1
Buddhist,Divorced,A,B,-185.41318800380404,C,151.01178795696902,B,125.85582774795708,E,D,-140.20573807812588,C,C,-34.7259531969487,D,0
Muslim,Widowed,E,B,41.867659625378785,B,-163.21789426022193,B,86.35829818457722,D,C,169.2409870084854,C,D,-84.09950694161817,C,0
Other,Divorced,A,A,143.28909390136528,B,61.4875204558058,A,53.4901091417315,D,A,-92.90989112991271,D,C,24.221296685192684,C,0
Muslim,Divorced,A,A,-217.90574253267877,D,35.13913609250031,C,23.947608722132635,B,C,93.86059937105425,E,B,64.84882676304815,C,0
Hindu,Single,B,E,-2.832106316953058,B,-12.910426425485296,E,-106.09448737081154,E,C,-102.13117656169992,D,D,150.0562228370528,A,0
Other,Married,A,B,27.032332494504107,E,-126.091087064129,C,35.78327382052069,A,D,131.17230186568074,C,D,-29.136759251501775,A,1
Buddhist,Single,E,E,-159.00668343272113,E,-38.89428055745053,A,91.41797041353291,B,A,183.74380560166972,A,B,-11.636864133337742,E,1
Buddhist,Married,D,B,-74.43002709201747,C,-3.2358369851842212,C,211.56379013424635,D,C,-21.7433334848646,C,C,-96.85614588365354,E,1
Muslim,Divorced,B,D,1.1507222827590486,A,165.6946251158354,D,147.62322904933956,B,A,-98.24735344678668,C,A,38.63413796075491,B,0
Hindu,Widowed,B,D,-24.739642165160806,E,29.816073870348873,A,-129.97976096604867,A,E,89.86205351000456,E,D,12.327973408701437,A,0
None,Single,E,B,-24.730934277326348,B,-91.23580023659208,B,98.77337832816538,B,C,163.89016598718902,B,A,-106.49169210926055,A,1
Christian,Divorced,C,C,78.09620920991041,D,145.53418746230403,A,-217.48198018022927,B,A,-28.46582725694325,C,A,-98.81000965395609,A,1
Jewish,Divorced,E,D,76.0334633933584,D,-147.26108799093473,B,-104.35258772096219,A,A,115.77475403144284,D,E,-76.07597630913546,C,1
Christian,Widowed,E,A,119.70040126257489,A,17.06057580676908,C,-72.68392157403696,A,E,-95.77825831309855,E,C,-84.65737192277882,E,1
None,Single,C,E,43.299540679708215,E,63.496832606130425,D,-68.1986808724251,A,A,40.83247831719346,D,D,-116.92279551941354,D,0
