nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Brazil,230.95100028369626,76.46641834349371,178.19380046577456,-72.86049344134476,-90.03880025271712,-68.16503098099864,63.581137624300965,30.992480770887234,116.4621360126761,E,0
China,-78.61057384992395,-40.67717030206358,22.86163095301711,-157.10386845102747,-15.130268254353513,-15.193038548498292,110.57599235575472,-65.71470729176151,3.8843093321512785,D,1
US,-145.11897882844164,-62.02741392353285,-44.06870447339515,-29.75904311797547,-61.725032848834736,46.52474931147988,-74.20960594053174,-67.3708320078348,81.48744942718315,C,0
Germany,-105.80333400914562,25.87534130778794,12.160331171764543,-11.254208009342982,-29.34831927661526,108.28285153235183,4.867320526216247,-113.23811112765381,104.74009190730678,A,1
Brazil,44.47656809966443,77.65443069196863,-85.45874456379889,100.15663593868851,-78.3431673963938,-54.931077515962365,-86.85898071860778,37.56873179907455,4.4953920287392775,A,1
India,126.93585575967423,-4.8090042471474925,-117.73830902357305,56.34931953329413,-85.58616492414588,-95.00091838967457,-59.065890848256245,35.220778712436,-69.85117738694397,B,1
Mexico,-22.97249318302739,-19.909770863161814,-70.17992431183771,23.589171317647626,-99.88350604931946,-157.98313623906617,-41.2634348645093,-160.36533408831818,134.78434566322284,C,1
Brazil,-179.92142768788207,0.21852506045172276,9.957528521987657,-211.8155063066605,-155.0021284191725,174.74167203655512,6.086348673204032,-0.8085031128210969,-70.71899925532774,A,1
India,0.9975651366590581,-46.397967685321525,17.651831507218507,-115.34044653947937,11.950023370442073,-195.09569100659584,-317.49514726478594,68.5642287495565,-31.28799037666432,B,0
Brazil,-61.1760646746137,71.1016111670321,61.97318461092345,-15.80513888145264,175.96184968074536,63.10902282326896,-8.385126110252143,-94.89049656163922,-254.95465226492624,B,0
Germany,47.42975315069955,-9.029113583857553,52.46893108080285,-105.84177812200303,-169.90515136885628,-55.09713234284509,-159.38616987902364,-127.82918911368924,-23.573785091918197,B,1
Mexico,-130.11479956727777,-122.93528139571323,155.21388488146988,108.41162698566865,34.76837266133182,-28.375336751228865,-89.31175503471886,100.03360111464849,-52.54690199651802,C,0
India,-51.87315450061792,-16.504524543000706,-17.66093237498836,-151.5559170935838,122.66714415478177,70.07775706348515,85.15879127406355,136.64914512860912,27.28273448288641,E,0
Other,-6.768594095047701,-58.22258221006784,-221.4096591792397,-25.035095199438967,169.04254162042693,50.39613663779975,124.9989767898762,78.56719029636945,-72.5283898997427,E,1
UK,-185.47366589174817,-265.063080522732,27.334872935147548,-113.16046954743035,-48.121853041675095,54.733000745053,-166.2182637357945,171.2857383774608,15.090926140409506,C,1
US,-158.15453253861597,-108.00393097539089,-150.22357926199416,318.7954908049619,5.812273502818523,-15.3922901475034,-61.465704934593525,35.680139308125014,-74.05133716904427,A,0
India,119.3704919539445,-82.10692422255362,-15.064677878081511,-323.15679566888446,91.53324028493512,-19.736214153358176,-59.694279018610864,-0.18562435835089316,-39.591051063406205,D,0
China,-233.75401122168148,76.73447281122338,11.431365161411074,51.20173739095043,-91.14347628536332,-1.5140730252578516,108.649559408958,-20.782405371234123,-103.92849897971502,E,1
Brazil,-26.78411246069505,-5.7876121604786865,55.8691227400968,-43.494005822298696,125.00552882085272,-359.2348795099875,139.0994416922352,-229.20187874333112,-23.067942305155682,C,0
Other,8.412643457447633,-54.061770343864666,-12.146723848361464,-0.770189901179087,-35.76605946843344,162.9514595082028,159.42427762962993,201.85884432307063,-232.29970038642395,E,1
UK,-89.14944899969069,48.235316520754736,118.03272693884104,6.000976190065211,-75.97965356382517,25.943723476186857,-92.7011390468931,1.6152339542745489,7.4200254238525805,E,0
Brazil,-169.35979415789384,-216.66284132337896,29.08392306674402,170.20275030185377,159.1589696171145,-85.44984750537306,-96.26730316908345,-63.65482168285778,-12.853017145864708,C,1
Brazil,-48.425985880954684,128.72824929056424,201.15137727457594,-63.72459908737721,139.37002104547577,139.091727403999,151.83918152978123,-121.43913763620864,159.39322914991308,D,1
US,44.05294881171483,-41.03630510567027,-117.27569245003487,-36.655268576097455,-148.29078923081943,11.036199708122275,-154.56891890498747,-140.55579992732606,-67.12492724251805,D,1
US,-39.20638507324591,40.33077097070521,-46.41493608161446,-22.049265109440924,81.8433500293651,-221.88249446619542,69.18815837808451,74.38597942061816,-86.78863967290596,A,1
UK,-68.08431548512812,153.30601900164575,-95.95611554733753,126.8945026458501,-106.17237119418046,32.93504524454413,87.27622784837747,-143.06841642741264,83.49373332114598,D,1
India,72.42541624046338,122.06818620101126,21.985085153824635,-61.45188800325031,10.59402794619697,-42.06622153441048,47.83321187944881,-23.939310934037593,128.45003610537697,E,0
Brazil,-82.03398500685792,60.11071247578615,-182.87197646642116,182.013222341773,-173.70311800630716,-125.75162248218317,-95.6447271465804,-106.57836928208926,32.852427092491475,E,0
Other,-133.14414639834501,-172.41420569334517,72.44312968890719,2.8516283681328343,16.844403342844384,125.90351711942722,62.63495878379908,128.88589704635396,74.89380427881686,D,0
India,-225.50838176617103,-83.44782201853917,31.37550478559332,-29.47617452296897,-57.73755176907653,-48.25070756685559,3.973351473921237,-126.57584086723006,11.775677573863748,C,1
India,63.83478826600739,-99.72366548475495,49.54342727702258,-151.0456780997835,-117.27401641670075,14.179205889355245,-54.851392069854434,77.5748814044235,-16.984285126005936,B,1
UK,-60.077290272372665,-9.122730818260848,43.41595218730609,-151.97145379200296,19.55303968460643,32.61495360852915,-86.24873427558978,-108.80812736273103,-51.92979070076208,D,1
Brazil,-43.904275166316076,111.21040500028786,-134.9310218779172,56.43395210509748,-69.15625006490609,80.77909481554964,79.93614097527457,31.911786240481476,124.87736954066462,A,1
UK,-48.98813871642522,100.07765158029834,92.04723160704125,91.19172171646494,44.66580224971901,130.87693265419952,90.57048425984242,19.932037216481778,132.1406763157978,D,0
China,61.81798245970816,-116.35471710837233,-50.262885372550336,112.33629366673878,16.43140488379738,-206.91493074291074,-95.58973139860892,15.342177949022332,141.22251359779366,E,1
China,-57.98806766744785,-42.296083515280415,-86.7858976286266,54.82721791183527,38.98259835951207,96.27575874956837,2.6540831527099176,134.48013118071626,-34.64495401790954,E,0
Germany,123.14356127843351,75.18103441342912,-92.94826982578465,-101.87186770368153,84.53152420411043,-144.09784631120058,-30.818792818840805,-19.393229156452186,166.15857155742762,B,1
US,115.29917234111645,-95.31133170105028,-126.96393867171838,-40.968740964650166,181.29930767827847,-76.77094991433522,39.902074519026215,43.97202627216108,118.9841009190697,E,1
China,31.304074358286194,-6.387649820480497,-84.63345143074672,122.53458998088493,115.09357565137319,62.29094338286658,-21.834688555966792,44.01511959482036,16.908909214199856,C,0
UK,234.0657443214107,49.924002181625454,-35.235462124406695,103.66099005546351,139.43720694309772,-110.28351792905443,-206.9917342848637,10.975108049983021,107.9385754009631,D,1
Mexico,155.21570642956308,60.27915437167171,-6.202476783287363,-56.98595733585413,-48.9394911304824,121.39598860439851,89.74315395520205,15.605898261797213,50.48472827199676,D,0
Other,-112.2278147104731,-75.8834832705637,158.88057137338717,-20.467217807981523,-21.523736005988205,-62.220560867629615,-119.74734057370947,57.32889452531923,-10.228368419641251,D,1
UK,25.696848467296117,-27.0218897124403,-102.97218598358049,-93.98987035204136,45.61842181806194,-24.328708006119083,177.10804678001907,82.7864275649221,-39.908753654827926,D,1
China,37.582171903001864,-76.60127415334406,-108.23342475689411,-70.36603667409975,-70.5264233373194,-39.823463916722304,28.87545828057746,-97.65608225780517,-152.82074322912317,C,1
China,-110.54411843368841,-156.5891242953941,109.27062249704831,44.40575667283441,153.7535790320318,-62.65378327874023,100.53141376263713,30.93606487721223,-131.3237928524152,A,0
UK,-129.22365156416197,93.02155508343081,-38.080528659265156,-11.303969690530218,38.294436088338635,-95.83126964293146,-64.69628032798434,-19.557160795597913,202.76786845112872,B,1
India,-31.931149108915633,84.27801482679104,31.222157688116532,-155.05612368191822,36.482417831906325,53.966646862844804,-179.98072986701433,-28.956654929640084,-130.1560560920014,B,0
Mexico,-59.79603366361608,28.256820366818992,30.42868704994052,86.79625440962334,75.07083101454606,-83.19295109244642,-175.43569218198977,-16.43923810710138,-160.9605829451824,D,0
US,18.939047625676775,185.55563576328947,142.09483077541088,120.90328068758589,-33.79509674718809,37.34085612930009,89.43995306799191,129.9517078033227,53.2959543152806,E,0
India,138.72796007234538,97.19555815529601,13.94615284337299,11.615352745848856,6.873136863894112,86.34808186154807,133.53262093256978,-37.21174809420639,-67.36587876051988,C,1
UK,-152.1590030539128,-287.74223156029257,-4.113970933606355,124.03837338291135,-6.856591741719241,193.70878444343813,-18.475285387017475,108.65912208815726,-165.15166325874134,C,1
Mexico,-121.40489890445917,-5.974085770509461,-49.71260523484227,101.9760752212322,61.13541696777107,-116.24961083736522,-6.404013317545817,-24.000100579528517,-113.96253406691635,E,0
Mexico,8.313019822888927,74.61300340043132,-132.8225002798689,-37.90123315352908,-32.25897994474361,22.916970056048488,-3.7918569150253685,44.348747943268755,-166.03161477064162,D,0
US,6.241479738956332,192.9526034341109,-25.491730504009034,41.62548387952197,-187.33103231983728,-71.02767673615233,-19.654823175504905,-74.89488816758171,102.18071757060439,C,0
UK,83.93413450122824,-54.23237459485877,77.81105366282168,71.98869369052314,-66.55360490946714,60.32796454715038,111.23305102947751,-93.2896031241391,99.35069231327043,D,1
Brazil,-89.66555396004873,23.082706147307295,-169.03408123061817,158.82803100776695,-60.00025824004026,32.36249227041958,15.23180462821154,-10.009383273760927,-53.61719796305267,B,1
US,-55.45746793844377,166.3739058585317,38.901017237188455,72.50004979757469,33.75272154945546,118.44243303436,74.92886809850376,33.59168895175644,-46.71196028420424,A,1
Mexico,-26.67618519701102,31.042719560864747,-148.78598609806912,-41.26309360934165,-82.58714779984646,142.40360403109423,71.26638899409535,19.97315339960899,-62.281297862482376,B,0
Brazil,250.05939506942974,-36.465055624006546,-42.35381204997349,8.428230283342753,42.538908613100304,-57.60142006282179,161.22193160991114,-201.63046434649746,89.9115386975316,D,0
Mexico,96.23446197749739,26.930964907029935,198.89227527254576,-62.23036277271727,-48.05063220532665,118.62542749785977,29.537224922424336,-102.39244660007907,-21.5262420381778,A,1
China,-104.04443883859567,60.922612156267995,-96.98079129079619,84.60953686909272,92.40834413535936,-29.069380215319214,-87.06083721089647,201.9306733593092,185.33984051506638,A,1
Mexico,-88.77808039477418,49.32947719050356,83.40896403584794,80.57948834490067,-55.30274530882774,10.782013295637066,-69.57054509284895,-86.56911183512966,-58.317290272159184,A,0
Other,-10.674940300847034,-24.95608713954551,13.368031400050912,-147.2869355969742,179.72008803404407,105.5240374195754,16.56646986793185,-33.46259809250357,-82.28243081669869,B,1
UK,-78.60373015455889,14.278324909431603,120.99404598319884,-177.97029427230743,-77.13201350392899,44.86276843615533,1.830563044162294,276.50492159982343,37.38568661530547,C,1
Germany,32.17085787343888,134.47139862622353,190.67661658649263,2.587466092653447,-4.194358439872527,24.139046830629805,94.66358552705324,88.92671703239601,183.50587746131376,D,1
US,-15.099141711542075,-89.39809846714193,162.77452963159206,-73.9311044789967,158.52340565259212,96.13480517514553,51.58063435064458,18.589506077636216,-77.139040466005,C,1
UK,1.19728546300202,-21.892129728133018,-298.3784169669138,107.65293137493606,-115.01328835118349,-12.04592215691668,-31.692754948025982,19.738531934520207,-31.98071517982389,D,1
Brazil,-38.817156561896745,-3.0711930117451045,33.6958620632606,-50.65062435880636,10.392548947494609,-117.06596322629113,78.31607361067512,10.132221311919743,55.12495011467817,E,0
UK,-1.303693484656919,-156.3252310932338,-52.84594234102824,217.38943950692135,-38.04639952865953,-84.45174646903885,-155.26550864496662,-46.6462174100354,-100.83726005522212,D,1
Germany,-129.46595240182302,-26.02591702875487,178.35419889023387,-222.66622286403629,102.34728094727646,88.10736984129932,105.97906578465992,108.11136009876176,-52.396504649048545,B,1
US,-8.341248679487833,-16.168591200234214,117.54487293928722,-119.08933645238837,-85.64714563354883,203.7660347561714,-27.387403798211924,-49.99594052372208,-202.70221361781333,C,1
Brazil,-20.133956887515765,149.99571243760232,43.75143908084005,138.590049187555,112.60272109474944,73.11291694648553,84.05625309223853,77.69394635450806,-28.84308277095063,D,0
India,-165.70627397774817,-2.0850589220807167,176.89393232645304,-187.45463003498014,48.06054495626326,-52.159379311828545,-117.7376089821147,-167.7707011932746,69.68822858782583,E,1
Other,47.893200874746725,29.593208298680622,32.433441162588416,132.91901820336247,122.26563603003034,29.65235645676409,-10.471114086515264,-156.1021873817935,15.43608147211083,E,1
UK,-71.90330229307104,-113.89504260730723,14.20005651279565,-9.881487077095539,56.076867844682965,39.26582237845302,-181.92050892556404,177.36033541945696,-30.44687890519383,D,1
China,-108.8738354423811,160.34073265546078,97.19522054914287,-91.62532982113932,-129.9783299990522,-127.79408514927914,78.95115383937407,-17.396931583923543,-27.60487495716771,D,1
Mexico,31.304309520323987,110.8369058352118,6.869139713400957,17.660086357880203,74.47665100071303,84.64099909894347,-156.0548805062767,-19.69936211812248,13.121098647507742,E,0
Germany,-55.02820365191342,40.937747576787196,-189.5875546349816,26.472007003114033,-41.15398975926971,53.555000340687464,-172.25124310343273,-20.012986544310188,-76.6605728544346,E,0
Other,-219.2588249329977,-12.217842246726144,-25.008774901509444,-16.614915938076724,68.56820903320163,37.573146181676194,98.00609191988153,-10.123508336856672,-110.4445767997344,D,1
India,17.004275302169127,-187.35137967755415,-94.32187452927785,-56.46923284956339,-115.3737426917323,180.72261613055244,27.281739388895858,-238.7865944805799,31.824303515291845,A,1
Mexico,76.0722568493796,-140.3315622360968,-6.884401964190569,38.25924538906065,141.8648247079872,-10.236551032136102,7.303090502733759,-108.66755464225366,-35.923509729399626,D,0
China,22.51778300080843,-109.36414339791732,-81.68434062878099,23.473882808610572,-142.56863835565835,11.472554054728436,-17.373803391907725,-145.29390531994687,-100.58747462688547,C,0
China,33.00913278074979,-13.005884859448487,46.855057635890766,95.26516030943618,-188.03299483504145,52.73887450998392,149.73520263378194,-100.25830028681528,41.875377341898755,E,1
Other,-17.552302894900446,14.363266836439124,38.02726694349911,-0.39179253031977845,136.61187358628487,56.32295700431704,72.31597512847627,58.780451198114456,-122.51351245506201,E,1
China,33.49717231782351,-76.52784480031073,-159.10903535043076,-43.60944086890296,-36.095353288099155,91.94258954680468,-69.56005250410131,-143.72272870860124,-113.96662087072033,B,1
