ethnic_group,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Asian,18-25,A,B,D,-152.79314367609928,C,B,-139.65469138408767,33.161686990336015,74.75746953031388,1
Black,26-35,B,A,E,53.49230176737808,C,A,-171.59613828130296,54.09286282381485,195.7068984057509,1
Black,51-65,D,C,A,145.07939628037676,C,A,115.26623605402828,45.00609377837213,-91.57598871550603,1
Black,65+,C,B,E,169.77520095489814,D,E,45.799696191374494,-75.62361621973714,-57.697661391930076,1
Hispanic,36-50,C,D,E,-99.78010881130803,A,A,41.57446251781201,174.3333227033673,3.181686709458346,1
White,36-50,D,C,D,20.90423929334045,C,D,-27.423290960514024,-17.492247283090943,-99.450692611893,1
Asian,51-65,B,D,D,-6.783671277039829,E,B,154.30022359415105,73.29960316321551,-17.975876257635033,1
White,36-50,C,D,A,86.03650394686233,A,C,-19.419612378695952,-106.2348390602551,-1.993708340810002,1
Black,26-35,A,D,C,43.42237248025661,D,B,-134.73177575728812,-93.07275587823563,-105.32028564213599,0
Black,36-50,E,A,E,-90.7622169287683,B,C,-33.78005602398279,-35.10036574701134,-46.45130448369697,1
African American,51-65,C,A,E,13.086366558346437,A,A,-144.6607351745674,21.726946229881236,-30.34398940696971,1
White,36-50,B,D,C,-38.16845938371183,B,C,-21.430484723023543,-48.564250646010464,56.42540819105242,0
Hispanic,36-50,A,C,B,126.63812319431267,D,E,-107.36167203969987,-123.01100009508552,-2.904475521736883,1
Black,18-25,B,D,C,19.711410878683235,C,C,216.07626032336333,154.60160834309715,-28.905571093262942,0
Asian,18-25,D,B,A,32.19268202540818,B,E,113.48138610114864,348.77383932730856,26.38278217096538,0
African American,26-35,A,E,A,9.25250097404562,B,B,-44.303809685549176,33.57588662983704,25.154380734535035,1
African American,18-25,D,B,C,189.03443255228186,D,B,-167.51911584118795,-136.42342193845283,-101.52676328161601,1
Black,65+,D,A,D,-0.9134014879154785,E,B,47.194935688064845,-168.525493768296,-27.535059339201084,1
Black,51-65,C,C,C,-112.4622305936252,D,B,102.84970313265613,75.74480167814687,-52.96347705922999,0
Hispanic,65+,B,B,D,91.10073191175823,D,D,-151.69201705121213,6.866805358073029,91.63253349600275,0
Black,51-65,D,C,D,7.5514656208037945,B,E,176.02642876015645,77.27469825960338,164.47261785089665,0
White,51-65,D,B,C,-23.231353610521687,B,A,-86.77169551397013,68.55998240785591,-141.5232508530059,0
African American,26-35,B,E,D,50.54071407359145,E,A,14.633006256092326,26.199306336909828,146.6884447278857,0
African American,26-35,E,D,D,216.37064450916773,A,C,100.74035808238658,79.27337654581403,1.2624258295951245,0
Black,18-25,D,E,D,166.8950877467563,A,E,-4.19189347289521,103.35688102973641,61.69342145563677,0
African American,65+,A,E,B,-81.34107513340003,D,D,33.32872160162131,34.10521293083878,51.07088060240306,1
African American,26-35,A,C,B,72.08510175772493,C,B,18.50354290321402,79.85258254738537,138.154972355371,1
African American,51-65,D,B,E,101.14782062922187,A,B,58.53185276124566,-55.036822649790764,21.86845987988635,1
White,26-35,B,B,C,-31.370946915949354,E,A,12.225200672425467,149.01191712264563,81.27567667123763,0
Other,26-35,B,A,D,-22.396949228679443,D,A,183.45481113442926,29.638173317693024,-24.356511368102133,1
Black,65+,A,D,B,-65.38903121427995,C,D,-121.4614625178614,-7.405964015300261,-148.0584340205994,1
Hispanic,26-35,A,C,B,42.89094968295565,B,B,63.99938775998088,-9.552063789233738,52.7442509831883,1
Black,36-50,E,C,C,-60.79128143861002,E,B,34.11704294187954,48.50541272370065,80.70311264609171,1
White,65+,E,A,B,17.807734065083242,C,A,60.790158129295754,142.7518888851924,105.73226108081248,1
White,51-65,A,C,E,-74.26085406924378,C,E,42.09956090266472,2.0878542014075787,-68.05899405461714,1
White,26-35,C,B,C,67.59087398882875,D,D,25.152506035000687,-46.96317339104649,-181.23877968940624,1
Black,36-50,B,A,B,42.9161886996749,C,D,-213.80452056411917,1.2466132664156566,-237.16909821364172,1
Black,65+,C,C,D,-37.224034458510786,E,D,10.663600104972778,-36.03673001615612,84.49917310745019,0
Hispanic,65+,E,A,E,-9.04707452552786,E,E,-191.48819362379973,39.1478745618003,66.45183982348375,1
Other,65+,B,B,B,-87.36234140703988,B,A,-58.76508315101637,-70.84368143108486,-18.710832181284545,0
Black,65+,C,D,C,27.701757473332155,C,E,-201.86155398751416,181.0152241279851,-23.63481354718085,1
Asian,26-35,E,A,E,3.1159869319839903,C,C,33.17186425849847,-59.70235890201883,110.21434685477527,0
Hispanic,51-65,E,A,C,9.376536017710135,E,E,-49.88542439920944,94.08366614708493,175.63892489663183,0
Hispanic,51-65,D,A,B,34.86195567600136,B,B,-59.61494224025922,17.462291737765533,-72.14318888306458,0
Hispanic,51-65,E,D,E,-169.93017934399109,B,E,-143.7494094887839,134.09402033158045,23.782948643212983,1
Black,51-65,E,C,E,-19.734274104805024,E,B,26.125334278764345,30.462213205217164,79.91719748984839,0
Black,51-65,D,B,E,29.884403441559083,A,E,142.85415096020492,-124.43603924531077,97.44565816931778,0
Black,51-65,C,C,E,-37.82684519191322,C,E,-26.44115904539991,208.78087877675284,-126.53703054164136,1
Black,18-25,B,C,D,-50.81335895516407,B,A,33.24455809712031,119.00985025159694,23.283363722754448,0
White,18-25,A,C,C,-177.97583857590428,C,A,157.38448517840274,46.74816704178096,-113.8995458235676,0
Asian,18-25,E,E,B,17.742818668697215,D,D,11.076115950128203,-65.97100574855287,17.232042860008807,0
Hispanic,65+,A,B,E,-21.403938734382177,A,C,8.371761188353304,-244.3950255832428,83.37864599089455,0
Black,18-25,A,D,A,13.808000878792411,E,E,-42.517131845116346,-13.37766712578656,-14.055106188657787,1
Hispanic,51-65,A,C,E,76.09777234906771,C,B,-62.35340264266933,146.9619704375935,-67.95492102946857,1
Hispanic,26-35,E,E,C,-39.218108757081964,C,D,78.62569963922024,-28.502389307550622,30.721526306899012,0
Black,18-25,D,A,E,126.9378482892321,C,A,29.72888948385883,119.38145297788634,39.31472113157025,1
Hispanic,36-50,B,D,B,51.649396701108394,C,E,-53.53049378497021,15.468939370769677,255.42603072191108,0
Black,18-25,D,B,A,84.15301690941463,A,E,-66.8214882426216,-65.95770465293144,123.91082537261944,0
Black,36-50,B,D,D,-7.492101047152398,E,B,-43.45418982355381,102.15837362155973,80.1553322377389,1
Asian,26-35,D,E,B,-94.3625362641741,C,E,-49.98868206339333,175.29876526468968,184.59660575931815,1
White,51-65,B,B,C,-25.74390851409925,C,C,-19.747773592841924,57.83375503755358,137.01989376775873,0
White,26-35,B,C,A,33.14613421602074,C,D,-171.91113331765175,-4.300336918959697,87.89226439305847,1
Hispanic,51-65,C,E,A,-119.6905749249604,C,E,92.70711143560513,-10.833908311439583,-105.41341067730781,0
White,51-65,C,B,C,206.35603968989903,D,E,100.7139861643218,-20.698363478371736,-180.45728441415733,1
White,26-35,D,D,D,-59.63796064330952,B,E,112.60352173104302,98.77533942233848,-73.4451560284599,0
Hispanic,18-25,D,E,D,80.00573292090924,E,B,114.38272003996086,145.5859262149351,4.261704069529982,1
African American,18-25,A,B,A,44.57649833353796,A,C,-75.46863690380833,-62.02774762436525,86.69848880202238,0
Asian,36-50,C,D,C,107.33527291755698,D,D,161.71307370158794,-91.27830421249485,-104.28411063280471,0
Black,36-50,D,E,D,122.71297686133768,E,D,-65.7489714362902,110.40496374908233,31.621105814145988,1
White,51-65,A,C,A,203.54866747879564,C,C,-170.41086526239783,61.51931992246576,169.3657635593638,1
African American,26-35,C,C,A,-30.919696925467726,E,E,98.72692855745993,37.70904382892101,167.7403288390973,0
African American,65+,A,B,D,-59.35186317389075,E,A,137.18741023141476,-25.073255804303052,78.80314698557524,1
Asian,26-35,C,B,B,16.97492075683547,E,D,-43.568853977338655,78.62913784437173,-29.258065607990602,1
Other,36-50,B,A,B,26.71067839664473,E,E,-64.81645732331248,198.29810544965915,97.92055748597967,1
Black,18-25,D,C,B,73.58249604353803,A,E,-144.53704749386898,-38.56244253024034,-33.253351550633674,1
White,26-35,E,D,A,-52.753406191226546,E,E,-47.733649875156054,-25.902097771001625,-132.5403804047863,0
Black,26-35,A,E,D,-61.3373371183292,E,C,-15.08899161055447,73.35909739226979,-7.220566577027597,1
Other,65+,A,E,B,-108.92417827925762,A,E,-3.0430824497831255,-62.668540400800296,24.69773941378052,0
African American,51-65,C,A,B,-70.93244970888014,E,D,56.28235546973207,79.27954279388621,125.84551074828852,0
Other,26-35,D,C,A,32.23321292685771,C,D,234.8024899101107,108.89329515944564,-143.03421886101765,0
Asian,51-65,D,B,D,16.669619914179545,E,B,-37.82163082228972,-109.63232379895496,63.273187722798816,1
Other,18-25,D,D,D,-38.9367355940808,B,C,-48.4316352105615,-10.704017441207029,109.52252727097185,1
Hispanic,36-50,A,B,D,92.14622592125554,A,C,-203.30594003534847,-53.8153042404715,80.70621816846267,0
African American,36-50,B,C,E,-158.60232749731313,A,B,98.12910186492348,-20.36949905818284,-132.02055595413955,1
Asian,51-65,D,B,B,48.751473049024355,C,E,-44.97085851306839,-67.74784694729394,156.21767432906793,1
Asian,26-35,E,A,D,-68.64354121563144,A,D,-149.43810875003985,-120.14429786101914,23.726669617984275,1
African American,51-65,B,D,C,-28.73690552314676,B,C,-10.621023629910313,18.957824895978632,34.03736210156042,0
White,36-50,D,E,E,-65.04508642725165,C,A,-94.99215330456127,2.874816316918858,-98.21486669297593,0
Black,51-65,E,C,A,-88.84393166432642,B,C,165.6505226298271,-82.64149021361125,81.53928109758681,1
Other,51-65,C,A,C,-78.08539174063101,D,D,-95.70309643266212,-35.12584506015233,88.2499925277992,1
African American,26-35,A,E,A,-34.798999686020224,B,C,-103.59405542888598,-147.85954085595444,-197.79426748092092,0
Asian,65+,E,C,E,104.85520227740419,A,C,-69.87128562877652,62.25280518289475,-4.979776050588774,1
Black,26-35,B,B,B,12.223319605335146,E,A,245.3018962502714,-20.046655916925385,-90.14025289823925,0
Black,51-65,E,E,A,76.45823688035081,E,C,-19.77298816706179,-178.5221879145184,-80.7536455810627,0
African American,51-65,B,B,E,27.907410750762292,B,E,-195.87173188324192,-177.2140771811125,-119.13904088580598,0
African American,18-25,C,A,C,-4.720802731681869,E,C,-111.89810047276829,-41.5244100093541,24.445406139566945,1
Other,51-65,A,B,D,-4.571492024438718,E,C,-246.37235416374654,-53.67613024246079,-78.16216226213888,1
African American,36-50,A,A,B,144.61461467674738,A,B,153.50134266504082,-140.11447888158543,-93.96391687883052,1
African American,36-50,D,A,C,166.09506872301435,B,E,60.783787919679924,153.77897570335378,21.059835483414084,1
African American,65+,B,D,C,175.25077728135858,A,A,-38.21450025888526,-32.17924706070331,-116.5754601797938,1
African American,18-25,A,D,E,10.107947887453722,E,A,39.693160494984525,87.63202513537374,-88.31135571307509,1
Hispanic,36-50,B,C,B,-101.66825068956078,C,D,13.90285961985752,-98.4417634997712,-37.897329409481465,0
Hispanic,36-50,A,E,A,-60.23102528692647,B,A,-178.02463221512886,59.39922535408566,88.61934857767883,0
Hispanic,18-25,C,A,D,-0.967769198702528,A,E,168.09360644327404,3.1209167181394104,8.958015697202057,0
African American,65+,D,A,A,38.843104499626705,D,D,-100.79800744562792,17.689616673941224,-34.34476566729421,1
Asian,26-35,D,E,B,-30.140219235861345,C,E,-76.79760584121483,39.77269275829232,-31.143624288425286,1
Other,65+,E,A,E,16.925267871237747,A,C,107.26945838922957,33.3527257959216,-31.439637117845738,0
Other,36-50,B,D,B,182.46177863276935,C,E,148.03730097211158,1.2719827231582503,-66.47716229388291,0
Other,26-35,E,D,B,120.1425188721752,B,B,-163.2246163610488,-40.7971353867173,43.22254144735218,1
Asian,65+,C,D,D,-57.11584398416847,D,E,-170.4731491120936,-74.41919103735559,-43.07323162747065,1
African American,51-65,A,D,A,-70.45304017965579,B,B,-29.60608694921316,-3.0685209547529246,64.29255518843199,0
Other,26-35,C,E,C,-68.27749599227425,C,A,10.290837945587002,115.7466830446994,-108.19823005461475,1
Other,18-25,C,A,D,38.76960105447293,A,D,-51.27022636499334,-38.836587094631824,80.35508716073632,0
Hispanic,51-65,D,C,A,17.536029834923625,B,C,-0.33138664040804267,155.72946510116049,-78.81369834892894,0
Other,51-65,B,A,B,161.58999549003005,D,B,-1.599154376391785,47.147410302579814,-46.35371334432914,0
Asian,26-35,C,B,C,39.46294226680473,D,B,23.38903242216267,80.86598961727705,4.850543161252226,1
Asian,65+,B,C,E,37.01994801735357,A,D,131.00081761116715,63.15431049423948,68.12761950000356,0
African American,18-25,D,E,E,-39.72231001335846,D,A,-126.87848989854591,-121.60349155302185,94.02908010537516,0
Asian,51-65,A,E,E,77.50661604645308,E,B,18.232615499020984,-87.26443691885561,37.73822732440447,0
Black,51-65,A,A,A,-211.62424663726932,A,D,51.641320145835934,-2.6283541379253563,-7.800582605489814,1
Hispanic,26-35,A,A,E,-13.212954412681317,A,E,67.75742376364336,-7.627334454240999,44.5524561103723,1
White,26-35,C,C,D,-13.956565713102236,C,C,-25.692566228538432,-73.14215027576047,-12.572145652659788,1
Other,26-35,C,B,A,-21.771700850849037,D,C,78.17501568993826,75.82740560088335,-117.7871649021415,1
Asian,51-65,D,D,C,74.81991693006955,B,E,-12.804587296243195,-23.36782763006954,184.10371671531271,1
Asian,51-65,D,E,D,39.686419265946206,E,A,169.20146941325316,-27.260422523243978,169.03372072369223,0
Asian,26-35,A,B,E,83.67878580642632,D,C,84.0110078906294,-128.15433334381558,-2.5849289832396227,0
African American,26-35,D,C,D,-52.91391346306822,B,D,84.73920180337156,77.35923732673523,-98.69073093558988,0
Asian,18-25,D,B,B,-29.76470199491395,B,E,84.77950724727388,-15.085819941399334,-136.45308591696786,1
Other,51-65,D,C,D,-65.03180450272805,B,E,-107.47908181611037,-33.423313204314724,-21.308604520860676,0
Hispanic,51-65,D,D,C,146.71849368923995,B,C,90.00515644361268,-43.3725278673957,157.98223937152773,0
African American,26-35,C,A,E,-276.41470415629186,B,C,59.95617117299362,31.87840813440092,47.88734555285474,1
Black,65+,C,A,A,76.9630085596288,A,B,-36.1799184094664,124.51060713795226,16.563641404253158,0
Asian,51-65,C,D,E,23.910584613999433,A,A,22.656291408228338,233.52770042492114,100.16314757160596,1
Black,36-50,D,C,C,-37.801210639688456,B,D,80.80883850050235,-149.7100375915277,91.2295529041405,0
Hispanic,18-25,D,E,A,-230.25779973457924,A,C,-134.9290342665351,-4.98139529396581,189.1388090582842,1
Black,18-25,A,C,E,123.1427470275099,E,E,102.62178088567171,-5.194045208742569,131.36604479544573,0
Black,18-25,A,E,D,-42.77511324960872,D,E,-57.37798401668993,-164.76026833465923,-71.67171251208491,0
African American,65+,E,C,C,0.47668710563375266,B,D,116.75697007341226,-41.08449553150882,-47.818763722412925,0
Asian,51-65,B,A,C,-51.04878135795832,C,D,-128.88355830899135,33.35297189142072,-218.65047501307293,1
Other,65+,A,A,A,-30.04177888843583,A,A,-112.94943400072515,-131.75594747929026,-119.38857732945367,1
Other,26-35,E,A,B,54.63880360253545,A,A,27.57356357687505,58.112912258952775,-49.653196733015605,0
White,51-65,D,B,B,3.3792830724418175,B,E,59.11283655324271,-31.88062228980202,21.705425258885157,0
Hispanic,18-25,D,E,E,-3.3357086520853145,A,E,-147.3891779493317,-131.4080438255268,54.75169648989322,1
White,51-65,C,D,B,-53.39378832546712,E,E,123.92265519530869,46.99667805357079,108.51107216660402,1
Black,36-50,D,A,A,194.66047602207166,E,B,-222.2100109831834,34.73231758974997,-64.51267361988059,0
Hispanic,51-65,D,D,D,86.34803136995485,E,C,-3.1409503130039194,164.28327045559493,0.9379182403534556,0
Black,18-25,C,E,C,-43.76595124545031,C,A,110.78167028247117,29.379648156674175,69.79336505022408,0
White,51-65,A,C,D,131.13544093982247,A,B,-8.678679232475798,-136.40611334018456,-57.343705291261685,0
White,51-65,E,D,C,-107.6888332492263,B,C,46.65697008456885,54.130420918384424,67.1165753438387,0
Hispanic,65+,A,B,D,109.17963102564354,C,E,40.05623636009724,78.2001874136786,-88.68570223375151,1
White,26-35,B,A,B,78.17121078589606,A,C,-99.50347140451133,20.12894550370682,86.91556294712571,0
Asian,36-50,B,E,C,109.89863040851644,A,B,-102.58902687808089,-197.8305547076733,-108.35598104265121,1
White,18-25,C,C,B,-81.74594272232692,A,E,-161.09990877707833,112.53298767203937,110.84578762706192,0
Hispanic,51-65,A,B,B,93.94089487693236,D,A,166.88242912265656,118.55495844961104,2.8858900442608357,1
African American,26-35,E,D,A,65.47583034362306,C,B,6.547098604743839,-5.0686678918757675,14.608340150524082,0
White,18-25,E,A,A,-46.963982028647614,D,C,-4.7631392360290095,48.979444825657566,103.58306461425593,1
Hispanic,65+,A,A,E,169.03312369837292,C,D,-99.53744560988449,-66.51568789484298,65.36276647050808,1
Other,65+,B,A,E,174.4691082685142,B,E,120.5298479577547,127.41859676008416,65.06396664205165,0
Asian,51-65,A,C,E,122.82635163320018,D,E,-237.14141901355242,-56.7265121977248,99.73465190500849,1
Hispanic,51-65,E,C,B,173.38045750382292,B,D,-131.6353492783309,233.22732560146434,-97.76700102160228,0
Black,18-25,B,A,D,19.754300937687916,A,D,-80.44164166367366,-26.35211064273868,11.82645923950146,1
White,51-65,D,A,C,-23.62101558868707,C,D,-75.23224037605083,40.673908901903566,117.48477396889285,1
African American,26-35,E,D,C,85.703079808335,E,B,101.2531518188656,-116.94343704927206,146.17562842038035,1
African American,51-65,B,C,E,34.06095850152621,E,C,-13.730430518841844,91.80731137648138,-92.29691408869843,0
Asian,18-25,E,C,C,-28.114756634867767,C,E,32.53511630393709,16.408713675399234,163.21034655779195,0
Other,65+,D,E,C,94.3321288880809,C,C,131.34236746986997,197.3566426064733,-4.279720508831869,0
White,51-65,A,B,E,148.92234065747942,B,E,-99.59285467364441,151.44894789677718,169.15912575399923,1
White,36-50,A,C,D,-13.817246694956983,B,E,-171.48873687541914,30.243471518595932,18.073655580573735,0
African American,36-50,C,A,C,-16.86745163564361,C,E,-111.05263330457606,152.26886845521943,-39.99927894783812,0
African American,26-35,E,A,A,-31.252948543764404,D,C,207.681276934389,-39.09037620156997,-13.91080744184367,0
Other,65+,E,E,B,-60.08310915124883,E,A,157.79500872077492,-127.57257159364808,-5.7583169590562795,1
Asian,65+,B,C,D,114.92788453413641,E,D,-123.62499864154498,130.8498516975176,-95.71210986375941,0
White,51-65,C,D,D,72.85969947037759,A,C,60.577686737909595,-147.22376329961787,-14.751422771576648,1
White,26-35,C,C,D,21.738704100771635,E,C,-55.57816268145045,-59.078093649518,-107.51435274984857,1
Black,65+,E,A,D,225.75529882702105,B,A,41.95923327010991,184.28949720418143,107.3869508109297,0
Other,36-50,A,C,E,90.66221131071188,E,B,-27.59578450376019,-0.9267738146179538,53.546712754000545,0
African American,36-50,E,D,D,-38.56048914331229,B,A,-129.75763266742084,-61.30491387437718,-91.93291246070572,0
Hispanic,36-50,A,E,E,60.878329068175255,B,B,42.43054182953441,-17.70679227548525,-85.09465385040522,0
African American,65+,C,E,C,113.82105451334408,A,D,-99.4451004890207,-241.16741553303922,-62.257971146354066,0
Black,26-35,C,A,E,108.56943186779841,A,A,7.367523689102999,-81.70495251953753,122.69346616430641,0
African American,65+,E,D,E,144.17027473171365,A,A,91.90805023912259,-206.65701975440746,-186.64101176842544,1
Black,26-35,C,D,A,-11.960685355018603,E,B,-87.31089815349772,53.70131765044093,-105.57944537747863,1
