age_group,orientation,Veteran,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
18-25,Bisexual,Yes,Physical,-180.63034780568782,A,-91.80307790223377,-70.13244753017017,A,-139.77874403844658,1
18-25,Other,Non-Veteran,Physical,-45.62830383215473,B,18.11511543842857,-19.04902699026298,E,-119.91454476956234,1
26-35,Bisexual,Veteran,Physical,81.16192016516746,E,40.254035234611294,3.1001083673715666,B,105.11374093755448,0
51-65,Homosexual,No,No,77.15195283951206,A,173.87166646840103,119.17576490809489,C,1.9547576259574226,1
65+,Heterosexual,Yes,Both,47.46760844008069,D,83.93995974875895,-17.681297890232237,B,-21.67368570157835,0
36-50,Other,Non-Veteran,Physical,50.10761899034599,C,76.60753197654302,290.9557001538318,A,52.523114719970856,1
26-35,Homosexual,Veteran,Physical,17.880085717935188,D,-183.42427783829714,-132.77265915560176,B,-167.1416216345157,0
26-35,Bisexual,Veteran,Yes,-33.52319480570685,E,14.507211954933735,-157.1778077854507,D,85.75498563337463,1
65+,Heterosexual,Yes,Physical,-6.691696395741737,B,-160.40670685969155,-8.25194012363719,D,148.31801851870787,0
26-35,Other,Yes,None,144.85621722651328,C,-97.48548083674133,8.177280521883484,B,9.481088936740734,1
65+,Bisexual,No,Both,-14.315336968973776,B,49.36484831209425,163.92549284514976,D,38.6944443456366,1
51-65,Homosexual,Non-Veteran,Yes,16.84810297984183,D,-170.17509076812874,-33.63981821305538,E,-32.158007379199134,0
36-50,Other,Veteran,None,73.09600192713513,A,157.24526378464182,27.33727241823135,D,-74.48510491602987,0
65+,Homosexual,Yes,None,48.39482701377996,E,-53.2275827679452,-59.834369532958306,A,172.17089511896216,0
18-25,Other,Veteran,Physical,-54.07374198772044,C,22.693588704669114,-5.166023436750105,C,296.78376433225935,1
18-25,Homosexual,Non-Veteran,No,28.844013170583228,D,-63.03261573373303,200.07116078061205,B,86.44487129855992,0
26-35,Homosexual,Non-Veteran,No,109.81918879920305,C,20.34437903293679,114.722607190574,D,-53.2481439033737,0
51-65,Other,Yes,Both,-25.123067143052246,D,131.1796527663497,4.137796101080395,D,-17.957583717058903,1
65+,Heterosexual,No,None,-201.07694642168877,E,132.30863050683172,-13.2372943243109,C,-111.19317732039914,1
36-50,Homosexual,Yes,No,290.6904045027259,D,4.313866249287731,125.22854644104315,E,-0.37058744725407194,1
18-25,Homosexual,Veteran,Both,171.31962410809714,E,66.34589458926418,-7.349337811323729,E,81.07934909620441,1
26-35,Homosexual,Non-Veteran,None,39.31849330025162,C,260.46564534413903,-42.54559141697511,E,114.90289927587396,0
26-35,Bisexual,Non-Veteran,Yes,87.2646218040369,E,-131.15625861823185,-34.371061534360614,C,-51.83642897487479,1
26-35,Bisexual,Veteran,Mental,-147.34990381903444,A,-226.28940814067965,6.404784734486577,A,107.00973994323049,1
51-65,Heterosexual,Non-Veteran,Both,115.25721148168738,C,-151.6466646959513,-54.34843182702359,B,-216.85552108641718,0
36-50,Heterosexual,Yes,Mental,-213.7844070068636,B,-40.28210837038685,245.36153661732993,C,93.6216098438049,1
26-35,Homosexual,Yes,Mental,113.80128428702392,D,60.74695003036288,35.956334805829755,D,-42.64918249318183,1
18-25,Bisexual,Non-Veteran,None,-204.93828113960433,B,1.9221090816078905,18.784206561029286,D,60.2789150610083,0
36-50,Bisexual,Non-Veteran,None,-109.33119440735584,D,-14.880626903345842,34.46545689211305,E,-90.23494972085011,1
26-35,Homosexual,Veteran,Physical,-131.60591721816007,B,87.047520068775,5.802720787714639,B,42.656285695891896,0
36-50,Heterosexual,No,Mental,126.82494793873835,B,-81.04729853765392,1.9869415586293682,A,40.245510853296416,1
18-25,Bisexual,Veteran,Physical,91.10793974242185,D,21.683125512410236,-12.117971962931023,A,-105.92546975735291,1
65+,Other,Yes,Mental,-108.77924406565643,B,162.76511831553643,-147.27532207785066,E,22.989000813784244,1
