AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
65+,D,136.26880438554898,B,-114.57086542163954,A,188.79211359558792,1
65+,B,-76.28047719737569,E,-16.58968871256161,A,-40.602890747862794,1
65+,A,80.21363218831546,C,20.272485592346655,E,-136.0284931556915,0
36-50,D,-38.602060293,E,58.10259509415353,D,-99.82465926185405,0
65+,C,88.41185134961619,A,19.431800523556984,B,-142.3096837011551,0
18-25,E,122.16079422418957,A,-101.38750002740994,A,-88.43168400719064,0
36-50,D,-86.45508010521678,D,66.92177575986508,A,-50.7775045958237,0
65+,E,161.7687795106803,C,-55.76184664277994,E,-29.37939898226872,1
65+,B,-77.7888572948387,A,171.44643508352124,D,133.70005319965003,0
18-25,E,-60.4026410912058,C,-52.50589885918482,D,249.68019163547862,0
36-50,C,132.44400049807427,A,46.45774495426472,A,-58.8126146737713,0
51-65,C,132.94831323823885,A,95.47496586077189,B,-64.31089335540965,0
51-65,E,-28.595251724992497,B,39.01348760431665,B,5.409453842942023,0
51-65,E,-103.74340380871763,A,24.210113819745878,B,43.48515548556161,1
65+,A,-74.75693560294694,A,214.40133145106125,A,-79.05474400315701,1
18-25,E,114.2936710760774,A,54.0373139893269,D,-52.657252206936946,1
51-65,A,91.61905443963785,E,-73.51806737038939,A,-95.20817292819544,0
51-65,C,-229.27975496063704,B,16.15799430708666,A,2.853561495962758,0
65+,C,25.77193528612238,E,55.097781638809664,C,-1.336349699050661,1
36-50,D,138.34102308231914,E,-27.821067237290098,B,-21.945570858201148,1
18-25,D,52.662642863116815,D,31.638552879617187,A,-251.0665523438781,0
65+,A,178.91756476625304,E,-121.04131930015004,E,59.24606584551795,1
36-50,D,88.40586154931854,C,-142.6444498955734,C,-228.37142159782204,0
18-25,C,97.23688685914841,C,-129.47970506733836,C,-61.373080654717405,1
18-25,B,-50.21031445422505,D,1.3157804230942802,A,-138.04200153228763,0
18-25,D,6.320798819211762,A,86.05744656738719,D,-24.183857662718484,0
26-35,C,110.39952453748829,D,124.77978661769644,C,-30.317018510554828,1
36-50,D,145.3811882866319,C,122.61948561098528,A,-55.00731594892353,1
51-65,B,-13.023508883499671,B,188.4849768972958,E,105.1970857867814,1
26-35,A,-99.23048875541522,D,100.07848232035377,D,114.97856215068627,0
65+,B,-190.44724744008082,D,125.40675968168256,B,2.0523209117590597,0
65+,A,54.89341967071905,A,-96.50859060169243,A,116.50307640027377,0
65+,A,-162.8591223568021,D,-91.29506083893183,B,14.966883968731292,0
65+,B,29.227629844857432,D,-216.8479448636341,E,-178.0243020568064,0
36-50,A,-107.4725345337521,B,92.43969734828681,B,-92.86179593658699,0
51-65,E,20.711337473051987,A,-24.06207599325886,B,-14.427927485195246,0
36-50,E,-21.55364005453636,E,119.5623649906135,B,95.45328110168391,1
65+,A,63.27551512566907,A,-83.63177885724838,C,-93.23697110539376,0
65+,B,-28.708057474871435,D,-16.1986177582459,D,5.636577351790626,1
36-50,E,134.9451776532381,C,200.59356079256085,D,6.300262888538617,0
18-25,E,-32.22795908804248,C,-138.51443690295855,E,-12.192146184363718,1
26-35,C,-70.60910387392828,B,46.218893095708246,A,188.59039334196268,1
65+,B,42.54932662526536,E,133.6446190523384,E,90.13186967823464,1
51-65,C,-80.48349618948458,D,28.792713604829068,E,-111.90192458470088,1
26-35,B,-106.37476343746015,B,15.76699669818033,D,235.08847971746837,0
18-25,A,67.16010267781033,D,77.61883937483532,B,-183.417093700506,1
26-35,B,-217.34346266064443,B,21.20377876882214,C,-125.9998467947912,1
65+,B,-33.31933703281809,A,44.18028702113631,D,94.25212626458975,1
26-35,E,-36.70116145238131,E,105.29816205463341,C,-133.56456027113086,0
36-50,A,20.8620987420958,D,-31.377726902743046,E,-23.478462526674782,0
18-25,E,44.97394471196568,E,-198.81270996893255,C,-109.20191392973835,0
26-35,B,-78.87856784422172,C,-73.83664715589562,A,20.153622509752765,1
65+,A,-48.24851113780131,C,134.24191940021407,D,68.5350233687468,0
36-50,D,-99.9067550754449,B,-33.66381361078927,B,-67.60642589923323,0
65+,D,-56.9299132978395,E,-31.826329265425585,E,156.5984085732397,0
65+,A,25.417841358122388,D,-188.80454151500805,C,32.37855447097462,0
51-65,C,-59.19364312152035,E,23.734215000337315,B,6.578873108045183,1
36-50,B,-1.2031577396680304,B,-46.19307414231139,D,117.30318551135039,0
65+,E,48.25856016416933,B,110.72665624630153,E,-67.35719903548794,1
36-50,B,76.13181233879187,C,-59.77623780964382,B,-6.822813998333775,1
51-65,C,91.41801493708066,C,32.14235957090688,B,-130.51369536407583,1
18-25,C,-22.266956454370245,B,-83.85977707300786,E,4.821860388674485,0
18-25,A,-65.25011552630745,B,-118.40982856103057,A,130.41452271777726,1
26-35,B,101.03903493858041,E,96.32797492212252,E,94.0851647878298,1
65+,B,-38.148594063868465,D,29.366391071186477,B,8.272207068216868,0
36-50,C,68.74240570263692,E,265.16360942395625,B,-163.02565208846454,0
36-50,E,177.78270275537955,A,-28.941714553861043,C,-30.655613974307705,0
51-65,B,-29.580794343844207,D,80.85622131561958,E,-95.32971122460143,0
65+,D,7.17298720601804,E,-130.36088199828967,B,-40.95943186894291,0
26-35,D,82.62656292151789,E,-61.997022849106095,E,-111.97441055536375,0
51-65,E,52.71879803478265,B,83.1019636046745,A,108.38897871893538,1
26-35,C,-134.6039191347417,C,-117.83360870839815,C,-99.72932706034226,1
65+,A,52.087137964568164,D,-72.77987374491694,B,-41.53287422721178,0
26-35,B,-108.88279109525752,E,12.0395154943154,E,74.29727249779096,1
51-65,B,-67.02454807160248,A,-27.265700073508555,B,-9.61040756877874,1
18-25,A,-25.372822088795605,E,29.974914334849405,C,-160.70411606357342,1
51-65,C,164.7551109793964,E,104.16200924567794,C,156.79444738352936,1
18-25,B,-72.66031226111247,A,45.38428467241244,A,-20.14024397361693,1
51-65,C,-109.24608662793133,B,6.388551664572587,E,-18.14739146973336,1
51-65,E,98.7371548951755,C,-54.63813250164258,B,-46.85327406076753,1
36-50,B,-93.10408735341376,D,13.265768282863647,C,93.58643011916996,1
51-65,E,42.25035394460963,D,9.426115298440363,B,14.869555313206224,0
65+,C,7.041356649104941,D,-36.69700974170833,D,-14.140480186727567,1
65+,B,25.383993955285728,C,-136.90939371919643,B,-140.51859881283957,0
18-25,D,-8.50365173852705,C,-51.106050959053626,E,14.597109972523004,1
18-25,D,-49.94051054718594,D,-49.822731042968464,E,37.1779593400194,0
26-35,D,130.10548976542452,C,-49.872559685855514,E,82.0042204701368,1
18-25,A,-69.96942538205293,D,130.06387626581775,C,116.52948415794214,0
51-65,E,42.72871999818968,A,-39.2630643555866,D,147.02406855438724,1
18-25,D,57.01340098741948,C,-91.01780613784163,B,33.91354567856765,0
18-25,B,152.03701918139768,A,-40.25988811983326,E,207.35823234911774,0
18-25,D,80.39083517013856,A,40.02957541200021,E,-44.298332878260084,0
65+,E,104.71754118156873,A,-41.32928859081961,E,-106.70611515315638,0
36-50,E,-131.97440851764105,C,5.3559506572076465,E,30.153284253183404,0
26-35,B,46.51490882738054,D,-8.443142669222327,E,-1.4753192289700283,0
18-25,B,-30.864577863105268,D,28.930423812619928,B,59.745740508770794,1
26-35,A,-141.01249790257785,A,20.218149819619562,C,5.972885890187704,0
51-65,A,-154.82192072406076,C,171.8571367585191,C,-126.6633783432017,1
65+,D,236.8002197922681,C,48.49720532072134,D,146.55205179001146,0
36-50,A,-39.44958681316375,A,169.97372358896388,A,50.038280982849,1
26-35,C,-41.944967949124155,E,-139.67531236604873,D,-9.24229009631788,0
65+,A,129.66001698226927,E,82.40375277370843,A,-41.68586449138638,0
51-65,D,102.78815458004584,A,-47.52891273182234,A,76.50621024428015,0
18-25,A,-255.00320604997913,E,-8.605557870422967,E,80.19594836369346,1
51-65,C,-218.46291813426316,E,1.4244457121889635,C,45.62539537360746,0
51-65,C,25.698145417088618,D,167.1098693987526,D,-139.394651300918,0
18-25,D,4.521178013463242,E,4.747803023597258,A,-81.64071991375178,1
65+,B,60.008798802095306,B,-109.1259483475395,E,101.46730518054858,1
36-50,E,134.34834167427383,E,0.10182846409304688,A,10.8076394573886,0
36-50,D,-38.09085184452326,D,-186.3344884004519,A,126.20437615739091,0
51-65,B,126.24767203360881,E,27.731647133059518,D,-86.35920129968201,0
51-65,E,-23.636710284547195,B,143.38532539085654,D,180.31473047429023,1
36-50,C,-144.08738814418527,A,-87.07350516975994,E,-116.58756024135101,0
36-50,E,-43.324596589241295,D,-45.41374785086181,E,133.80808566830567,0
65+,E,-15.674617672503002,D,105.74240962541133,B,-138.50326223544894,0
51-65,E,217.26158189808714,E,70.04732947219125,B,122.26712754891138,0
51-65,B,106.82070051619017,A,-13.16055051896467,A,34.795391292981854,0
26-35,A,58.140497128640334,D,-170.33511041675652,C,-6.355486878444712,1
36-50,C,71.87654600689011,B,-55.360410402589864,A,-17.363826621996516,0
51-65,D,54.301172090314864,E,-28.43295201188379,A,11.363548753945121,1
65+,C,75.73310958758655,D,20.138872997732392,B,228.27011163054652,1
36-50,D,-95.36344190690305,B,5.193134107228021,B,241.61784969042284,0
65+,C,80.22657097482399,E,-13.70255969429857,D,129.98379445256555,0
18-25,D,33.06554194264867,D,12.988121855449986,C,-27.225184152728065,0
51-65,A,116.81384184212995,B,49.007856917078676,A,1.975096367071207,1
65+,E,-219.79512280040763,E,-154.81267922492896,D,0.4213632004890347,1
51-65,B,-96.81111790321378,C,-45.49567523383568,E,73.32987627672584,0
26-35,C,56.385823310091176,A,-123.91079032385849,D,49.36581217454103,0
36-50,A,-24.38327560201974,D,136.98126840502053,E,92.35329516667734,0
51-65,B,-85.37929835791094,D,-116.8278329059377,C,-149.09830518674923,1
36-50,E,-35.90708941559787,C,22.287309989871574,D,-85.34184541555679,0
51-65,A,62.08031238561881,D,149.13805454176588,D,80.3662177343628,1
51-65,A,46.12434720996466,C,50.20572627578231,C,-93.02467508661549,0
26-35,B,-59.334798218461145,E,36.03270640593941,B,80.46054066183622,0
51-65,C,-50.80367035674317,E,-67.02743576291032,B,84.83960708007116,1
65+,C,-56.357507202826184,E,106.35868990260356,D,-58.00149135785466,0
51-65,D,-10.950692363467443,A,100.88231413712172,B,-40.15470736069847,0
65+,D,-19.018947295602732,C,-37.485667696685375,E,-28.721218152402855,0
51-65,E,-128.50776716011245,E,20.826781181687316,E,-78.3138081715556,1
65+,B,139.4582195166927,C,-65.04844638850128,D,-49.52416867483748,1
65+,E,-17.922660865967018,C,-38.4207324204752,C,-179.30681440458343,0
51-65,A,-142.91342392141593,B,-146.91274096000691,C,-49.84986519909007,1
51-65,B,-116.14712672202249,C,7.282498217491014,E,14.772378566347383,0
51-65,C,-206.41127612606073,D,88.7862583909571,B,-40.55057095403091,1
18-25,C,73.5009135424448,C,-23.669131426842156,C,-20.738147814730052,1
51-65,B,14.571154485778845,C,-192.67159862739086,C,49.95342661467384,0
26-35,C,0.06036637239502571,C,96.31735176609727,A,86.07495131218181,0
36-50,A,10.63872503441519,E,-152.4114054224366,E,61.16007664260697,0
18-25,A,-148.90795863407683,E,-171.72012529870037,A,43.23645888776472,0
26-35,B,-65.94798890649317,C,-10.070176156740494,A,-105.71762379729648,1
51-65,A,63.04645853164317,D,14.050212400312468,A,-8.811529538880025,1
26-35,A,-135.56964120240113,D,-83.52565223787323,B,51.70077123636352,0
65+,C,25.04997198501242,C,61.926322666156274,B,70.88134008318922,0
26-35,C,85.27611448660596,B,-203.73742849654693,A,-100.17252187371054,0
18-25,E,-183.8276085561593,D,-101.81858990089864,C,-153.12026587101494,0
26-35,E,-177.9503933539755,A,-73.78271985060151,E,-130.139406158019,0
18-25,C,128.9971778328235,A,204.98559948453416,D,-106.75834569427116,0
51-65,E,-13.51746119244873,B,36.379489790198846,D,128.07421738774673,1
26-35,B,87.75199083609816,D,-62.476273760857026,B,4.246095045883762,1
18-25,C,115.47491002869006,B,20.38133241910098,B,-65.19935882215874,0
65+,E,-61.156025363961795,C,-38.50329714975745,A,144.1777461894901,0
26-35,D,-125.48349478281192,B,-52.034719386448856,C,134.46408219936995,1
65+,C,-213.7010821611557,D,-100.22611497160358,C,35.719297967386886,1
65+,B,-28.806833986434604,B,227.72551030729926,C,-102.08351184941775,0
26-35,A,-13.860784688245042,E,22.675810352931734,E,190.19084249278825,0
51-65,B,260.9698802212012,A,-15.015417907705016,B,19.989548003922774,1
26-35,E,37.20639929974696,B,7.397218223762706,A,123.41932101853921,1
51-65,C,114.31951367254784,A,56.27463627466408,C,235.05051954739767,0
65+,E,-17.67422839858836,C,57.832293559288274,B,31.461574903369264,1
65+,A,82.67923767815365,A,62.468187987954806,D,45.7162450361128,0
51-65,B,-57.128116711124854,D,-67.82390119471606,C,41.38791666899424,0
26-35,C,202.19890998014014,C,61.63913476463456,D,18.56473735415293,1
36-50,C,19.153911085109566,D,-51.285800930195414,C,119.31714449728857,1
51-65,C,-119.35807181229671,C,-221.37594737023733,C,-133.30307837684117,0
18-25,D,-96.99849110119776,C,186.68053674601254,D,15.003680192740992,0
18-25,E,-41.827499148770826,E,82.83403673695531,E,65.02773973684948,0
26-35,D,147.62064604512773,D,-144.48193151238172,D,45.69781280693272,1
51-65,A,11.390863047330914,B,105.69600893154384,D,-53.32618724830122,0
65+,D,-45.44985439871269,D,62.89590810455549,B,-51.39707303097206,1
36-50,B,179.42327793789622,D,-50.448046269493474,B,46.44003493425323,1
36-50,E,-68.14750657324599,D,-37.80571484768263,E,58.39308242627476,0
51-65,D,17.70091967847588,B,-67.3107244566351,C,-12.30724474283503,0
65+,C,39.21851380467822,C,57.115925034276714,E,-70.36344892709427,0
36-50,B,90.90493613437567,B,-47.01444999295625,D,35.66661445656242,0
26-35,B,88.69816903026482,C,-123.94298852232428,C,60.31941150637795,1
36-50,E,147.44731355241828,D,22.953681529250623,E,79.42948663408063,0
51-65,B,-17.014303113965205,B,-21.002894782598446,C,-46.68734046633897,0
18-25,C,32.92791813623116,C,159.9056288695383,E,-145.85838125423982,0
65+,C,147.41467796688713,B,72.47484188647475,E,129.08609783400078,0
65+,C,111.00230865744905,E,-87.93902493713595,D,151.76223732593286,1
51-65,E,86.92260537189334,A,-161.46262897475998,E,-2.251554648155181,1
36-50,B,-50.33930295665087,D,-55.473666752281915,A,8.301009954000103,0
51-65,E,-37.57548012271406,E,130.69105336821696,C,-146.8435371198073,1
36-50,B,11.642736525534298,A,85.47965367639723,A,-15.756020012565713,0
36-50,A,-23.87506926489335,C,27.654037435624918,D,-42.21010635611427,1
36-50,B,57.45550496745816,E,-76.51123035435425,C,104.83995234488023,0
65+,E,-131.54329130359224,E,-20.989444948529353,E,-39.12363931330658,1
36-50,D,-115.1119455029165,E,136.77486749822305,D,-14.108268558369957,1
18-25,A,220.3481329353048,C,109.19853858774641,D,229.7796797685094,1
51-65,C,192.2143567202342,E,75.85126992700218,A,6.6629110209056375,0
18-25,B,-123.877418902572,A,4.85503976450489,E,-49.78045651645686,1
18-25,D,-209.46149066410104,D,54.381124022983975,A,-14.94361586643011,1
51-65,E,8.010201684796622,D,-173.81182967871146,C,-98.72668705149448,0
26-35,A,53.923703847926774,D,-204.73303838986743,A,-109.0227516042155,1
65+,B,79.15439283350294,C,35.010280240491014,B,68.22517533151236,0
51-65,E,-121.7161564507627,A,72.61299488234229,B,-66.60298838170607,0
26-35,C,14.621190715458141,C,25.079429074195005,E,-133.92906440234614,1
26-35,E,-143.13858143747962,C,-25.192492872218637,D,55.483813722595286,1
51-65,D,198.9673959647732,C,-48.70695505716504,D,101.37812727562279,0
65+,C,81.33095631376229,B,10.676199484175836,E,-40.296526614114896,1
51-65,A,27.807375436649284,C,69.5531444901229,E,28.848630569494908,0
36-50,D,-101.38299136555655,A,-99.07695835539137,D,-99.24854730620709,0
18-25,D,1.036116851675002,D,32.28870821961659,A,-30.649604478935753,1
36-50,E,86.86775293811868,D,252.8346353565596,B,-216.5077465415988,0
26-35,D,-16.858402865577695,E,-86.0030883257642,C,23.094768946128255,1
36-50,D,-173.53934515260437,C,24.06463679967211,C,325.4360517903079,0
65+,E,-74.60141736653189,A,74.92553652403066,D,-132.90130911600517,0
26-35,A,112.22124015171835,B,-201.20723336921196,D,20.596458042805597,0
18-25,E,48.66313118579668,A,79.52253323251581,C,198.08878128276058,0
26-35,D,72.9247434346946,D,-8.82664916360564,B,-31.178476598372427,1
51-65,E,-102.23072119326355,E,180.06397766027138,C,-51.021244295152954,1
26-35,A,11.380541574313966,B,96.07083880679403,C,-88.01533364401114,0
26-35,A,172.63857937507748,C,-89.99424374830679,B,-93.44649978585784,0
18-25,D,-88.6657518544387,D,-18.08621291934517,D,-110.47288125505843,0
51-65,E,-61.58040375094783,E,-6.393417380068342,D,-187.29868103187647,1
65+,A,106.3586285636613,E,-13.423246262961088,B,44.90758691206318,1
65+,E,122.29426244734694,A,82.57870279423194,E,-218.76857108531297,0
51-65,E,-44.054977574572945,C,30.07483219394929,B,140.73900188081154,1
51-65,D,89.71099789271759,D,-45.94224119036256,A,-188.09953333259725,0
18-25,B,65.54026349843608,E,-109.72337636387239,B,-45.89493297977306,0
26-35,B,171.8261689583882,D,128.10875549461494,D,68.67162341298263,1
65+,C,26.64450277829821,B,6.4451252203560125,C,59.733329905647004,1
51-65,B,-57.61667874841454,A,-134.98624622588352,A,-16.493054528643416,0
26-35,C,17.450215811840426,E,-41.56207865399267,A,-136.57250866558115,0
36-50,A,-62.95339896417875,A,-104.48137174149585,C,55.70864376917222,0
18-25,D,1.0562263175526845,B,27.53593425749038,E,-55.19291958302015,1
36-50,D,-30.563838670744126,C,-63.10113431643107,C,-81.54301725310512,1
26-35,B,60.331374788631656,E,34.526692407345834,B,22.41775395041906,0
65+,B,-193.30802729634763,C,103.15168366368965,C,-95.68235275597021,1
26-35,D,-15.250482504415622,B,-58.51914413444336,D,-166.3824222110142,1
18-25,E,-15.045284801744197,E,-97.57638584999778,D,-222.0456292108079,1
65+,B,-93.1831438484946,C,116.15097592259254,D,89.70130555110914,0
36-50,D,-64.7944284263096,A,45.41900074384609,E,-195.98801898394868,0
65+,E,-165.63744091800675,D,-94.81780095524813,E,-35.70008078880411,0
65+,E,-99.85141477505385,A,25.454043795282626,E,28.75327137680558,0
36-50,E,-67.30999087050068,C,12.540783367769995,B,19.157767243463976,0
51-65,E,-33.23898619911753,D,-124.67737473369287,C,-61.65681044581422,0
18-25,D,-31.709281585516415,E,36.582059083398995,C,232.995376107507,1
26-35,B,-6.102101295902697,D,-70.13981539394032,A,9.245251675146173,0
65+,D,-108.02986669475459,E,-96.22813857401977,C,-3.0174779738228668,1
65+,A,-39.69028017673342,A,111.86930709175952,D,75.14833426377649,0
65+,C,200.67212787149123,E,254.29722924997807,C,-114.76397755697663,0
36-50,D,39.36721356754607,A,66.51284406603266,C,80.2404501346129,0
51-65,C,60.6489951927371,A,12.518675148579412,E,-11.698176923334453,1
26-35,D,112.98906148583518,C,-141.01557038234077,E,5.6096840769728535,1
51-65,C,16.34042440782863,B,22.82158399870825,E,99.07864488640786,0
65+,C,-14.848409087113101,C,-28.249524937744518,A,-60.38254925589496,0
65+,E,18.136541899647074,A,-18.88160307060681,C,-80.21198584945557,1
65+,C,-49.437857202484466,D,-69.12775525305173,A,24.541240062109594,1
51-65,A,45.67691720078272,D,91.04849568031348,E,-55.7660205565078,0
26-35,C,11.350476677056282,D,-101.34685777932724,A,20.546626162809414,1
65+,B,-58.73814932314818,B,26.393245168355932,E,-61.91923373502368,1
65+,C,71.0388896022969,D,-69.23389460318221,A,15.725411324537284,1
18-25,E,58.34902541375989,D,-12.572136155274427,A,-88.09729223495111,1
26-35,B,-42.40887375238934,E,-5.479860640912055,D,135.20945128484905,1
26-35,D,19.80884531125938,B,-20.113468907751056,E,-37.54840922049475,1
36-50,D,-12.236343141986186,C,206.80992750273268,B,60.84202002446426,0
26-35,E,34.207848409571604,B,103.34224031144032,E,16.21253530738881,1
