ethnicity,nationality,handicap,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Asian,Other,No,Single,-175.45693017016137,70.59238487870797,A,A,B,76.86401438851604,10.73380340936882,31.55236850886291,30.98245615983426,-34.20842040231643,17.488091672053276,-74.7262761236552,-91.59153196181333,130.19080932171653,54.98501911085918,38.497019716607774,E,B,1
Hispanic,Germany,None,Divorced,-179.82070377086748,18.670112355226635,E,C,B,-111.30402360484435,149.18151984247703,-65.2115035928638,-51.12163262684166,137.39311173952558,99.49685187496841,135.14859329170574,21.452852623677405,27.75754572144798,-45.27113542237704,71.05421785444464,A,A,0
Hispanic,Mexico,Both,Divorced,131.95554559012632,-203.62448587617362,E,C,A,-185.10017223728659,155.32992213980933,-40.85147511238446,29.614899928892974,-21.913160963110172,2.5705151147173875,0.9903687493410498,134.09400304155258,-290.7193767242692,25.05136182466336,-191.3903746761515,E,A,1
Asian,UK,No,Divorced,40.346537980196814,70.99144003411821,E,E,A,19.40758591979556,5.199048017947814,-213.41070992717385,86.22095115162665,19.01640728184068,52.54376526533762,-180.1741279333595,6.706885042119238,41.57011385731785,-62.01996199866768,19.20547193862503,C,C,1
White,US,Both,Single,187.2716369010018,64.78070696182266,C,E,C,123.91108614451072,-0.49294481539001705,75.27825234461186,-26.170254366421762,-116.65270674650745,53.96469131189193,-187.9268607120279,24.74348913776479,-151.26082623125876,-46.62583811904808,66.90514175291594,A,A,0
African American,China,Both,Widowed,-29.90359585562599,-46.29168331113864,A,B,B,140.83440634037402,27.255606357734074,-158.39089282834294,91.64114654241091,59.960103939358774,27.930359391062943,98.31378662471747,197.96222188739924,-245.86102365242243,192.28885480021492,56.52216787460126,B,C,0
Hispanic,US,None,Married,-23.327014218543287,193.39720880702106,D,A,D,78.5760175440422,37.41454472618027,29.4464405148955,-9.050897025807076,15.060148163049211,72.32782914155072,-147.49280459271023,-103.43696741336021,-132.26151594218527,-176.8401835715941,68.74375234266992,D,A,0
Black,US,Both,Married,-120.30151972451138,10.653422413589078,B,E,B,-59.73439462413012,156.24670929229333,-4.1452216689352905,-94.89745706652096,-70.40387783077236,-0.7155591269126113,-94.98830233788044,-99.6140447831607,16.182473683931068,-29.79583549773589,-63.016771025022564,B,C,1
White,US,Both,Single,0.040071965788875744,-68.12640435758833,B,A,E,124.73487825064547,35.42347590184499,-1.869445495067928,-128.44182159170333,12.947439062679752,-82.58308988738457,-56.833444774755094,162.2255406596421,-4.591550293359789,-65.50349944947574,29.739121451293904,A,E,0
Black,Mexico,Physical,Single,8.015397804693366,-25.382757942882773,E,E,E,74.41740097399337,-22.4332852068544,70.16594685309236,117.06421695895493,84.65857294622197,-247.47700548139625,79.63695776149547,161.030669610366,20.435488012975263,46.16986879938872,64.48988290909435,C,D,1
Other,Mexico,No,Divorced,31.416407522692637,22.1508945532529,D,C,B,129.4671027300926,110.80922630630101,-6.148860904883654,13.604908769071894,27.953405122648427,-157.47558280734833,-141.94183837810152,-82.03655763486051,3.5721264310175043,-137.235419441641,-107.3894158913036,E,A,0
White,Germany,Mental,Single,23.752955663975445,-122.78827596778561,B,C,B,-22.11235760679137,22.25003028125351,59.803936398517635,-149.44170661495028,50.600761677183236,-40.536485350096335,-102.01382203762002,41.93472588881953,165.96663950524234,-111.60638414566326,-55.45817727531204,E,B,0
Other,China,Yes,Widowed,156.30836480782506,49.116757889908705,B,E,B,76.69308884645211,-39.35094704750799,-129.30150170888635,-122.30537689428394,-123.85343825649532,-100.22586616076448,-96.17010423773164,3.603301255186759,79.09193636332236,-43.59399611964143,-21.15809652620633,A,B,1
Hispanic,Germany,Both,Divorced,122.08116877100996,20.8605077416372,C,B,A,-124.59069153092699,-8.580885299651248,-119.13017484610337,-243.22188920405657,-91.09484347336306,103.42028849361078,110.21833996536552,-146.44658700706194,84.30691755949867,9.819033033224665,-82.15795432210284,D,E,1
Asian,Brazil,None,Widowed,-169.3913044336515,202.86890168978195,D,C,B,48.20694594684594,21.26562396352738,141.17527411925943,-59.858233126885565,-143.27685727405714,51.73592590949176,-87.10036443116103,-149.88918358804474,105.6247240809438,44.41271752196079,-2.838481753164372,C,B,1
African American,Germany,Physical,Single,36.842756692397444,11.534331266878015,A,D,A,-113.5305558907116,-99.9356626397234,-126.09772274378402,125.86149778455915,-124.86511421024092,61.80528694486507,-27.490588176825746,68.92997239889671,-30.649065407527036,23.167929452018104,16.005100651009776,A,E,1
Hispanic,India,Yes,Divorced,116.8636533835806,-106.56320873868562,B,E,E,110.38522138146564,104.52589921204319,-54.30501563954498,2.4324823415228005,-213.81223102919012,-122.61768327704257,184.08061334411732,-79.80890527934395,-8.08606348760918,-117.25724782458225,30.54930444936686,C,C,0
Other,Germany,Both,Married,111.15587914199449,108.76371641669265,C,E,B,-262.67667269410805,-63.43925823715134,-1.2247499783923605,46.91945796784407,-224.99400489884124,92.19889663609864,-10.824653746102381,53.49061645959387,-11.169496529384668,-123.57062110125344,-31.911101937125945,D,B,1
White,Germany,Mental,Divorced,204.39078839566136,-76.12825010761841,E,B,B,-15.694322876268338,-21.10305797939613,-20.401399423960807,-67.37642020608514,79.85516409033376,-137.1252484615425,-86.65731133635661,-55.33800032740582,-118.37050210475704,-218.09098673420473,-11.23068332954934,E,D,0
African American,Mexico,No,Widowed,29.033107359505912,-195.50842959036953,E,A,B,-91.41474701816357,-104.83475649098999,-7.830893344035542,-68.32269628441733,-23.644729373504305,-53.44266020426902,-25.876009898401627,53.47366517875568,161.62484668375333,-159.30178682818948,94.44823790144005,A,A,1
Other,US,Both,Single,-27.109880710393835,-150.2129997511866,A,E,B,-56.852754945714636,64.22020708046658,27.820901151761703,61.157325367220935,-167.36581377013323,-81.26107700407404,-199.5691069666189,47.06995943843064,-83.59693000337332,-120.16797657372766,-149.23809594633022,E,A,1
Hispanic,UK,Mental,Single,77.60369232259316,25.94511141026753,D,E,E,156.46856378701887,14.73138509367448,68.09909540294892,33.606489110019446,19.56452151888324,18.27266691780801,-18.857924521794178,-47.39282639127958,-142.06725907643008,136.2641096808382,176.2749391088998,E,A,0
White,Mexico,Physical,Single,-94.48183245185122,85.47253460313125,D,A,C,-114.00918446649048,-41.02818800425127,3.4075893418765437,-80.88641419844144,-14.998695643707652,19.683159798214515,-38.57583692885458,88.53600833389731,208.21166119233868,-91.86083530009175,-41.85285335209701,C,E,1
Black,Mexico,Mental,Married,111.6965630281017,46.464485073248994,C,B,D,-134.98771539720374,-14.376108827353285,107.79058539268887,5.112401285597498,-2.099217139678074,30.4324894949278,-113.2398639466865,87.32660356454015,-28.648988246000357,-155.1493018895938,97.0286810262915,A,E,1
White,Mexico,Physical,Married,28.701383441213334,115.21703155507006,D,D,A,-311.9063842443298,26.05797618087094,-106.3200777031585,46.0424504273055,-32.52603473189936,-57.63350181992979,-109.08646030766347,-74.87303488627964,-24.401920711170312,32.08378190302295,1.1221966221680126,E,C,1
African American,US,Yes,Single,-164.27622722686957,-20.31103626659384,C,C,D,-141.71992472577674,-4.682081870634545,-132.45614361978235,-34.257455616217534,-14.492500933179178,209.58107523667465,-92.51222071757111,228.3546038016973,142.62371286291656,42.43014987241427,-68.28969284233902,E,A,0
Black,Germany,Both,Married,118.43512860936609,245.56481007744603,C,B,C,-62.376962088694924,128.0996283874345,112.7127773103138,53.82656518650878,26.809386562819924,-2.1044142087245707,111.90440958621653,-147.8957260766461,-41.822967119294894,-45.52462938419551,17.6313417143283,B,C,0
Asian,Germany,Yes,Widowed,-146.76523518446123,-45.535296892732184,E,A,E,136.2603673592084,103.36498666619059,15.484269538919712,86.54978214903136,22.852179720652323,123.40645115117815,-44.26747044252359,13.844162228602688,81.77510367919879,72.08022510051194,110.09116275952498,E,D,1
Other,UK,None,Divorced,165.03381155594298,-15.062779025194512,C,D,C,16.823457433830313,7.726858142338948,135.07679668588491,-57.63485640294691,-119.05328530379253,48.58280367443543,106.8771994396632,239.40684745709441,19.152739490941705,101.01039803251683,9.80506981738403,B,E,1
Asian,UK,None,Widowed,86.55269155926435,276.17707808263845,A,E,D,113.49735115182949,-24.653738948764538,61.54755703209237,-2.571076714979329,-44.913671286792464,105.42457391113867,-157.90483868617474,-8.178955972900347,45.6669137430334,89.17809212583204,-6.564630432925471,E,C,1
Hispanic,Brazil,Physical,Single,-74.66965890532556,-20.317875770646378,C,B,C,-43.25127070406313,238.86796926145615,-192.0008603732203,-66.35995565705453,201.1912256112584,-49.97597796838828,19.414981108390208,94.63432130221204,-10.00450868697236,-27.91280371225983,-61.313036430068756,A,B,1
African American,US,Mental,Married,0.557854387164773,41.08723911855952,B,E,A,-51.4484304989275,-22.530084687433142,138.72553899224732,197.30712458247623,-29.671118551623216,33.95276142821434,-39.08915515380697,72.70173900483925,16.12022110072874,-11.835825719004628,43.135050328704104,C,E,0
Hispanic,US,Physical,Widowed,-19.805597445709974,74.10127589909055,C,C,B,95.61491779389065,48.82101701689655,-78.52051142530621,104.48610769774866,47.945262601871136,-47.65578688151999,-25.64963443661017,102.36682189549381,177.26970838798738,-42.67838516701722,27.96758699632583,E,A,1
Other,Germany,Physical,Married,208.8004899339399,58.014318784641105,E,C,C,-9.781417524229681,-124.16602316126661,15.804382359010955,47.55574809938654,98.27335640126097,104.89819886877095,-77.95100240115602,41.82588598149861,88.41622738826024,-142.14255954148825,-92.52097474143916,A,D,0
Other,China,Mental,Married,-14.987421684454208,194.756823883391,E,D,D,185.24838145589106,-22.66282960398619,-142.94619822025004,-88.95121168604,95.1977706051472,35.534774176794066,-79.01405406248084,-52.66073129325742,-0.9209869781165172,20.034467802884386,41.57993307090391,D,C,0
White,US,Both,Divorced,8.149917210221682,176.64971589754458,C,C,C,22.938944174076052,19.053521240431074,92.29075271106177,272.8005775784689,-135.9815432275547,-3.2329614438790713,-64.70821194217388,77.796130138871,-79.4437562874725,-86.37890891800288,-108.97335172733207,B,C,0
Asian,US,Yes,Single,126.36361885369884,-152.42720987648747,E,A,C,-148.2082250589546,67.81708915651363,76.15391206897019,7.3700081671884705,169.49730633314792,175.17517272774944,130.1644091243128,-144.74062746180724,41.79227403038554,-103.48553139135804,45.0331445505252,D,D,1
White,China,Physical,Widowed,-156.79897065280161,150.48628644894808,C,B,A,34.42588346938226,-139.10928980736784,99.635990626595,45.03518334080792,19.761388861701594,90.7998598171307,29.264808238898503,-167.6486090184855,81.1792314896389,164.3023637668117,-96.40539583318237,A,C,0
African American,Brazil,None,Single,-64.15166661506775,90.36197995081858,C,B,E,98.1608135237146,17.329679056226706,136.78093740421536,103.96034664812564,180.99858966271353,-83.00096203661161,-53.75821999990491,-13.483796728562655,-121.29375719755761,65.02314091579518,93.40667222349911,D,E,1
Asian,Mexico,Physical,Married,2.157938359987776,26.191549348439953,D,A,B,29.88621451101407,71.82359114785122,-0.4611085038221146,-48.81094226152104,-51.19779409169779,-42.15446010820786,-108.86396655089663,-31.662369621437232,-133.27124228799718,29.66775521793712,-36.67779333419597,A,B,1
Hispanic,India,No,Single,-4.248600158555707,216.2037949394906,C,B,A,27.338880490192512,132.82519717602875,147.29793014348672,-76.5443622262323,24.878261252363625,-164.16635267410203,8.23137748605368,-3.045722911405975,-95.53988791949072,119.1561008353986,24.74018069923734,C,A,0
Hispanic,Brazil,None,Single,108.88799399540936,-14.999966806963377,C,D,C,-35.31831131800312,-54.691912972386525,-4.463049567598883,-88.47950570902724,-76.7547905395674,-12.085899335622496,-54.48459051253964,-116.44822376326196,60.16139265273638,-14.343552669171848,-54.40756660158929,E,B,0
Black,Mexico,Physical,Divorced,221.81680472519716,-248.3426460200152,E,E,B,-2.901554764702267,-137.19270125369255,-75.53623658037651,17.448777991046878,-33.52555280281218,179.83887845103777,35.16796875261352,97.84970292672769,-86.4141679000285,-31.094913885537007,133.4446762639964,A,C,0
Hispanic,Other,Mental,Single,113.38686832472659,-131.81464005974786,D,A,B,-92.8545138619005,-171.43862698467802,38.53626946515615,-28.03741855739494,131.54617719488007,-144.0144290713429,39.87930124427029,72.97712803735986,-254.12392777916776,-64.37942452344188,102.73627287684941,E,B,0
Black,Mexico,Physical,Single,48.94526170713513,50.4252964735665,B,E,B,33.67671269530017,-22.660472379354683,-18.96289957269878,-43.825008427394195,7.248706657056482,-98.92423065484815,-158.53720073898953,30.719974949397134,23.376038690008425,53.60417705100146,-5.295757321350444,A,B,1
Other,China,None,Divorced,5.84859256136252,118.40191407014629,D,B,D,18.064441157935157,77.90346869270353,6.611114332761854,28.53278364205304,26.562362437392917,116.6429928407324,-102.47051283836144,-140.3043882018456,39.261695806993075,75.43484412680742,112.06275835955857,E,B,0
White,Germany,Both,Single,-8.390355734915216,193.83546793879574,C,A,C,89.24222713065993,195.6707245971532,59.6662848621503,112.96550441599156,-34.679303174786504,29.512511894486494,12.808013461840057,37.76263358486366,-50.344678157017256,-46.5815287066922,-152.7393927540557,D,C,1
Black,Other,No,Divorced,-86.52384845694269,-97.16886897730562,B,C,C,75.61610392600144,33.48837107655866,98.51684329879292,71.07009182827372,112.87502157995088,15.093204577805214,-56.87113261527242,-90.60691213065117,-112.09888407912545,-58.97171900415371,94.0972247562996,B,D,1
Other,Mexico,Yes,Single,82.63517872614801,14.031736712432046,A,B,D,-152.4646962811338,-58.61419020125663,149.1120844583955,117.98699472515221,-111.22214503925736,-103.32247204062513,34.59389563896201,99.81521311383811,41.64006789858673,-99.15025655061439,30.887126670188348,C,D,0
African American,UK,None,Divorced,43.74455120436331,55.0776259954127,E,D,E,-85.18962336526072,64.92861185965894,-39.10756744866995,-4.870299727112469,-168.02914788452122,-52.762022120951315,-41.26082966254162,-2.687359744813811,75.93071419066439,27.126345645661544,-140.1695712824229,E,B,1
Black,Mexico,Yes,Single,12.496536304558141,-87.01397913192328,A,E,D,-53.355766043166575,-71.01718566340669,-11.574871032144776,-43.40169526126628,58.73632597232602,-129.0189808075921,27.64690373851008,-150.51593560594927,159.05342402103037,43.44814968456763,-30.542948689886657,C,A,1
Hispanic,UK,No,Divorced,-148.9438767051003,-23.77577191754963,C,D,E,-131.15070696672007,78.36036387742885,-6.944760119944469,141.7918223759961,32.44509177467284,13.353805850237006,-25.195074845945893,-75.28510315342717,-83.78191901604319,78.79674481453007,-145.871633622131,B,C,1
African American,Germany,No,Married,-78.25622460467734,-60.400993005248424,D,D,E,-2.863918611891578,-51.48888736698194,-151.9060405357614,-38.63515563641723,-113.31550022175509,55.598682853120806,12.251654763936061,46.339851223129976,-30.03909127764503,-120.65908080593246,-55.673307315318354,B,A,0
Hispanic,India,Both,Widowed,45.8134097741208,29.131529311952548,A,B,C,34.56342203951148,-120.12971305751779,-110.8383026551083,162.39879904294696,46.38753405519396,69.8366529433974,-128.23505751146942,29.109377330648673,-73.17108078495323,95.5841845526518,103.85698966946761,E,C,0
African American,China,Both,Divorced,-129.01603473890708,-31.60770362187827,C,D,C,-110.50617593057015,30.09309813289876,59.229453358943985,84.56341359108237,-165.92418092003163,21.673046922175008,-81.65070417741306,99.38169953395365,40.807777539802885,-91.10623970174001,95.89154364656073,C,A,0
Other,China,Mental,Widowed,120.7740119739873,-93.33880107535019,E,E,B,122.61221274552636,214.55805656257346,67.99101949340297,-13.004466182612406,26.464157970575513,158.70057807951616,102.7045292685399,-29.67421824168221,51.23920537607505,43.81487896693515,-14.333798487371272,B,D,0
Asian,Germany,No,Widowed,-31.98188263037714,-78.06769279034394,A,E,A,-14.133528138098697,-48.96494237697004,-60.978010389851946,-127.74525086868141,-39.80468752874652,77.1022664999078,-0.6550896352156956,3.6084751741326206,107.24971877435725,42.13190032767769,-32.28130059136951,E,A,1
