gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
F,-21.242410482099825,67.43974253669042,47.59134550007102,E,C,61.65043842562936,-109.86374022671055,A,-176.47336140703845,75.67579346405392,A,2.124201083803015,94.40823571276043,172.37922980348856,137.60442981433513,-32.834213144167016,B,E,1
Male,149.53009398253664,106.17440246988035,-116.29640155777882,E,A,-96.36048884134493,-4.297213268335044,C,-132.2495681718071,-197.88061029299945,A,58.50130462371719,-52.790424549457285,4.0870183158240545,127.37743021897788,199.5483215923928,B,E,0
F,-52.880132977648906,0.8084737487144851,-75.69756064194806,D,D,45.05328183664787,-73.52482602328166,D,-3.793405139636407,-59.039811842218185,D,-87.18841439388332,-137.31024501618123,-35.834852675157165,35.83343673703082,-51.64705185518361,D,A,0
F,76.15910933581638,243.17105251983503,36.25130023233837,A,A,17.459249756358368,-93.69627828771337,A,-94.11376179650982,74.36469567500326,C,73.7240219886638,39.33676336217407,130.6845644079292,72.05909867582399,-34.45062328055141,B,B,1
Male,-101.8185559930789,224.73758777794552,-82.60662148427255,D,E,-105.37473479861373,-36.09507476552005,B,-72.76962729181116,11.709221882381673,E,0.2103316256748453,-117.81423829695548,167.1225355813582,-47.77220472725298,-108.65930128098213,D,D,0
Other,3.414720692144013,78.7760007533371,120.0257266963725,E,D,67.65350553213729,86.51532111892165,A,-82.29660045651909,-151.315469713956,C,-107.15681640843829,-0.5366720824755749,-42.67517303041758,32.48043424137468,-90.75780120865926,D,A,0
Female,56.01397866201274,-202.82397780713364,24.75399030723849,E,D,21.51294047076756,106.00022061236658,D,-75.58463064622588,-68.63204246603097,A,-69.99665203896936,67.66692974833813,-3.1932652352176327,170.807083527732,61.16685021450032,C,D,0
Female,-49.57865567494769,-15.870790354664056,-223.63527952977273,C,C,-18.397890087849742,-99.37050557940714,E,70.65985859873646,-68.93788215235875,D,-94.5272279508829,3.7989339896307164,-125.92457756251802,-106.5398210308325,-123.40795444733746,C,B,1
Non-binary,-110.12562161355466,141.46558097794144,-11.133223588552612,A,C,132.45816587544448,114.99459323239279,D,111.3388182412693,-50.065273017913334,C,17.30456048257265,-10.4291458927354,-32.94428446207174,164.91365375609237,16.037253066515703,E,D,1
Male,-179.8451541534425,48.35588035187992,22.98265771350903,B,B,54.05427382983197,100.68967386227771,C,179.5498628300662,-85.80752820520443,A,-92.27181330742363,27.6547026085128,-68.24280675101889,-37.14592851016405,-39.079948317903664,D,E,0
Non-binary,45.64993099456145,24.722073285449095,-51.40682033723747,B,B,-0.6443634141511265,32.115437522699146,E,88.54056784376864,179.34238903550394,A,-99.07145543464428,-60.43610755411242,-46.51806106413988,-100.60917082295826,25.99801925818725,D,B,1
M,-117.34803176226755,52.69567302153336,-56.90168591930972,B,D,-194.6344734320854,-14.109198685094551,B,86.56660818148643,-29.044494129576677,E,-137.04096842589294,-64.66712024286382,1.753401478325462,22.897639148927272,130.06652154482452,D,A,1
Non-binary,8.948952399892766,-233.24337943012347,119.85737022712605,E,C,-252.75773339684676,91.09127154399314,D,31.00631635133024,-18.72752367605269,E,133.2226089042323,50.81301239323324,106.44223198891261,-216.04520418654718,-31.100124877003164,C,B,1
M,-191.37905039412854,-72.92929800922118,-88.11045614163724,E,B,-106.73997575691618,-3.900391852247724,D,99.2570585797392,-11.08982954767425,E,-136.18165055448327,-0.013977272828524154,80.86332840131341,231.47801399807472,79.00961076408784,D,D,0
Male,-122.1122062528949,34.39663080172843,-74.2875233297407,D,D,-82.38414027161414,42.409333816538876,D,75.14791868781187,13.075850489375181,C,-52.08836079834376,108.76626326350902,26.137609367659508,8.47804565434854,23.232618449947182,C,C,0
Other,-33.46706285004686,137.71545697573967,-20.350950863839127,A,E,152.52370902786785,182.06401073488578,B,-30.9403748506681,-23.652197257259758,C,54.20942568747408,117.46518352029062,-103.10413994802919,127.35087812038913,-163.34811138192168,C,B,1
Female,-52.991011496114794,21.93678684476037,4.815632779458159,C,D,42.11256544216869,3.2998129671043195,A,161.04554212347404,92.99573073161883,A,61.61764072204444,90.15038039439736,65.30765286045278,27.968692347731377,-89.47334543883564,E,A,0
Male,15.755782982108524,-190.7158022306929,-44.46628086530176,C,E,69.88360558192569,-140.00169812216538,E,137.77553378241473,31.690301597445835,B,-29.87662014276259,147.3791467223505,13.219678458394183,25.82639453504679,97.7947028699783,C,B,1
F,-93.2626579507342,-279.21522574541984,-20.50749006371686,C,A,32.123031224864214,-18.94708697622004,D,-49.252488019197116,142.3515297905065,D,77.47238138015041,20.827067646730466,-58.0105438155327,17.726295684934744,-97.53360187615718,D,B,0
F,-84.45294487256797,-119.28593008951668,-31.164972627890876,E,C,5.692263932425904,-214.20715645896692,D,-48.86002790389235,95.1433205038828,E,-42.12176013952427,57.33212428712503,102.95340800369637,-29.854954912190916,-149.26764973257002,C,D,0
Other,6.6857401263823615,74.26390936305204,122.03875743822796,D,B,-80.6334755225948,-47.63259164530447,C,-165.09448235965385,-113.851694859816,C,-107.80006655791681,42.81132598088892,-92.91796692209915,-72.10914396104036,139.49155574042405,E,B,0
Female,-84.4263613874824,49.29887622016049,9.800873877302891,C,E,116.17654014685084,170.1834594908509,C,18.737408627489305,-1.027261792726495,E,80.33406235865347,26.51501070911546,163.59310612514503,27.945108136761814,50.685258219081675,E,E,1
Female,34.00019363489561,16.643690907470397,143.1183199275757,A,A,-80.27368155659053,89.87672700127041,E,13.630555611481906,-230.36842362285856,C,22.073196991221455,-66.46694503405607,118.99129795953999,-64.10330519546106,-60.1878739469209,B,D,0
M,84.21250075082935,4.592933353887666,-141.3515949794968,D,A,-12.277316755009931,6.965972734465497,A,-40.385777167702045,-111.11376876318187,B,1.9399187157908948,124.10679855098338,8.180066746202774,19.417904236213538,-79.76597092773636,A,E,0
Male,107.28740271014576,86.04639320415987,-102.05920875826509,B,C,-71.68874791858416,198.14769352772942,E,131.0087467561861,221.31043358277714,B,51.2612744818377,36.703904138946946,51.777409739937305,102.15227426440543,-47.96104869424583,D,D,0
M,-88.37059699459445,32.02800741108886,-158.2451349256443,A,E,265.3401715557043,61.59902737733456,D,-26.823449127861814,-28.998611491086113,E,-141.34869424109357,141.95699570224252,92.96572895241171,-66.15189033942609,-7.196227868974053,C,B,1
M,-157.244395532628,213.04819329977235,222.3024335679344,A,B,215.01873963841965,7.421944706857787,A,44.83531370783855,59.36398920325722,D,6.740814160664829,133.115833444129,-23.848365522838268,-118.74105422661059,-178.7801787885839,C,C,1
Male,141.44939830674244,51.94681112545187,-53.61641504781737,C,A,130.53015222571833,-82.74481287486417,B,52.54946776205167,38.58661586017899,D,103.1927868531312,92.1794863811211,189.31975340673705,-41.61155527280994,81.81029904527821,A,E,1
Other,119.56595640866698,17.717309872638427,43.86032164773278,B,B,-33.9312889484594,-121.41663137015325,A,44.22424849623509,141.45699503383236,C,-208.8820511342664,129.25910066193055,-159.44148513204019,-92.28314290258204,-64.2833315308883,D,D,1
Other,-98.16310051430506,202.95272390845975,107.51506558859496,E,A,89.97059597636448,-177.59422726385273,C,26.273092134068442,-191.95415307570607,B,53.648721157406975,126.87249336245357,28.571566590267317,-32.81864460446216,-180.23682997385194,C,C,1
Non-binary,-99.39666517579366,1.7587839664548826,-62.566491035622974,A,D,195.40653509716577,-87.44919408689114,E,-163.97829318446,-13.917198082190419,A,12.927833875092704,108.92499653477901,24.18253172492021,-88.44903583300777,-18.311703696413765,B,B,1
M,-5.964283799908832,-15.076759099478727,24.13759870290835,A,D,5.37360951615064,24.970282814593446,A,36.256955525908246,-286.51608002613534,E,190.14089824022412,-80.63811783257077,25.630995645450007,-2.2995547560650946,221.13217250415747,C,A,1
Male,12.013735139500184,63.82050080629919,-7.317347613713576,D,B,-16.220642727651274,66.99683392494654,B,-100.67284174486299,-4.115541746596575,B,-54.30688421557052,19.40744343383244,-102.02134083678227,139.32197707518213,-135.78967132528922,C,D,0
F,138.13315251645906,6.409316563590719,32.61844809225194,C,C,108.21957114529303,152.72602302057962,E,-81.77080376788327,57.08597055755319,A,45.43323757767283,-27.002581771722788,2.236382771635042,79.66994208062623,-37.126626830967055,A,B,0
F,82.79905031240713,158.80587025097833,-90.05529104752807,C,B,7.342562502367926,-91.67664722719007,E,55.50880934675365,142.12174245448765,E,66.05226698197649,10.459923451407043,-0.6415569024871276,23.00475591887827,-130.43218313808953,C,C,0
Female,-100.0893934619388,-63.236141410762514,139.54704352381805,A,D,-44.00030910434379,104.2646629396291,B,-149.74092054781318,-129.8574398766549,E,-42.621449971768264,33.46624816753977,-0.5111377922910466,-12.800567603201324,-93.511235727376,A,E,0
F,-86.54526729738382,-108.80368504676761,-103.23232019794939,D,B,20.876382889569378,-148.30682533973646,D,-23.4603775695936,-32.41415644946702,E,-96.00018955002214,149.55255498924393,3.6837082192713844,-53.28549910101835,27.873219380275533,C,D,0
Other,137.42815747044088,14.47013824595422,-105.37823852766108,A,D,42.81718608167024,112.42934971023001,C,-99.74298081864802,66.29795619513546,C,93.77289287002843,-17.89608771034046,305.7162284810611,91.7521855238128,98.43271901830516,D,D,0
M,207.63879436674998,271.73951922695136,-79.09723987570767,A,D,15.935047608158948,-18.622527810522584,E,-79.70267754681419,9.149575566214065,E,-54.99606615769428,172.59335330691243,-29.494922836825616,-71.82042926035744,-129.34194380485934,C,B,1
Non-binary,115.48527266010397,170.38298670656056,-42.32667536328474,A,C,77.183608950352,25.38469450679534,A,50.51269296064057,-63.106039177522966,D,39.96324437461945,31.697937220150603,84.50822105325527,-42.66738055305909,-87.67560484974449,D,C,1
Other,-146.9700799863966,123.69544806119679,-57.63784688923238,D,D,-21.57814293603402,-47.88708905818531,D,85.64064545049493,48.36085148468997,A,-32.09587069162383,51.3705866350376,69.50125529661386,103.51764126621177,-73.9489380712851,E,E,0
Other,-107.07606156033715,-39.27197489504859,127.52502748372297,A,D,-149.65106378938492,14.021719754698452,C,-174.75166391947357,43.84236390937834,E,64.32481959869486,127.02211873173788,-0.02993407575958458,-16.177516903335114,-3.7014529746794795,D,B,1
F,-86.35354337888316,-337.6658796107534,-117.11634944126249,B,C,-134.01434818741097,77.59733227283623,D,64.79650424137847,153.0946636058411,E,195.21845549978266,-11.704764379795547,-11.124872868672975,-135.23466290498288,-28.107529978352737,A,C,0
Other,175.43281492757458,94.47034567716315,150.3409608140134,E,B,5.745227774402317,-39.67972405977144,C,40.286715571147816,-112.54092852882273,C,13.091003519899628,119.64455216311063,-142.4518445968391,0.8178951396958969,90.24687377325999,C,C,0
F,12.792637074388905,-73.17749737154267,-45.866895790566616,E,E,-55.84636677494771,-108.30485821490466,E,26.323657344322406,-48.546770756031606,E,165.3290623205261,-120.14072114171717,-62.258398907217206,20.645670439256715,-20.079561061161478,B,E,1
Female,178.80867355710478,67.96168242002348,-35.11519048895354,E,D,37.290406962018935,-141.50723170873988,E,54.826984438277314,-210.08528748328143,D,-0.19856638689581727,-121.62768172647856,270.7290049099737,-203.8921514543921,-54.48729478458968,E,C,1
Female,138.81591723252825,48.57760957018256,54.75955381690773,D,A,-197.62828889567078,44.29035377890141,D,-43.44750125158339,47.32498190280934,C,8.372509108077589,-9.817209558175664,-68.19131236210758,43.524941522602425,229.45327678453845,E,E,1
Female,105.08762068521114,-31.908165044949715,-16.159475222960676,C,A,46.89515929427422,-70.20889785412912,E,-52.201236836639886,-79.27026914005246,E,-163.9760357919795,141.5267733286213,23.064547044221527,111.14634434079956,136.80554463697837,A,B,1
Male,-111.47937008212465,-207.95181337780392,-1.182608365968843,D,A,55.2795411713299,10.181000241953942,E,8.081879409446586,54.45229680579718,B,-23.08100424463947,277.48412580757736,207.6946544853145,28.02296047687128,5.322305361573087,D,C,0
M,63.57607315477508,199.11604381557206,144.40912402787646,D,E,-55.544966071222,-63.13946413409644,B,-220.184300393156,198.8145911675329,E,113.0340151556245,-235.32798794668165,3.0048983405041803,-53.272131900674445,104.08869632937036,D,E,1
F,-27.114231171350884,107.98787568397469,-17.058278215744217,C,E,-84.0842987470103,-122.31602299343787,A,97.75794207926755,112.12747941022076,A,255.07356446017417,-87.0137468867957,-52.143583440953456,203.24893726904722,-4.592760491906284,E,D,1
Other,88.20113153806402,-78.61424227834769,-91.86298006019159,A,D,-61.902624027079575,-141.7937717379903,D,-151.27442581584575,17.986943422023163,D,30.93263090098304,-43.40702332531324,20.306583710956115,-162.3760938217772,-69.7703566954546,E,C,1
M,-79.41032965946934,-17.921144917827085,60.3015626896601,B,B,-237.15967439770833,-6.056865972765856,E,15.0147074530649,-13.400714999906718,E,111.56922604423683,40.56230345895971,78.9928892899714,-59.09369381784983,-4.302107963178658,D,A,1
F,-134.9984510711516,189.75785478669363,90.04559667329414,E,C,220.48474848102848,-68.62821027274137,E,-194.11858655543267,54.15013989469044,E,-35.06601205347491,-133.24230907670764,199.9418098035918,-15.795675262914186,-8.646911232637251,B,C,0
Male,-145.1488581501684,56.31115332115654,-47.01086444405705,E,D,50.52655794133714,97.78392003608451,B,91.89172496594584,62.96180991547441,E,-15.875137568488542,96.46079279459899,-0.5569055527664328,-90.37870745527343,-247.49258186250805,E,B,0
Non-binary,38.30727005359641,32.1013631223254,130.99013289364046,A,A,147.72796155892075,4.5960391249389465,A,-145.33101335526783,-78.60043034123757,C,-225.77089466522187,222.328480115191,256.05568941535637,-37.43364177866991,134.81953216238222,A,D,0
F,29.920020347562414,-156.9439666320021,-7.384217193683158,D,C,-173.1260326721741,113.44804352677673,B,133.5009934521001,-213.9566537790326,A,94.95392287920181,-106.5747263746468,-97.39108823623987,172.46675593114483,9.489215319851724,E,A,0
F,-60.59443125308278,184.72933629189924,-9.455509391681318,D,A,51.49567502310609,-37.57402190498304,A,-154.44414165124564,175.20083038675068,A,48.05037248554923,-158.50587880274531,322.2394245936092,92.32249256351744,113.00903803276563,D,C,0
Other,-6.212538420307722,125.23084243745355,-35.36170520983144,C,B,9.111046531139678,176.54427272823682,E,244.87745078405325,-155.70525428623728,E,119.70614656753042,-223.6488747528919,2.21637477318726,-27.51385755226392,236.63713159380512,B,E,1
Female,-225.80081972473715,41.343664301536506,-52.24617813546332,D,B,131.98506666884865,201.03864978717394,D,144.4315216679145,-7.153512217262703,A,49.22092840204953,92.06759972860247,116.27129248668673,-60.18404037949077,85.54343015063206,E,A,0
Female,-67.99901782360739,50.194409392333675,-39.388660211242644,D,A,-213.055483823088,-152.14989987390047,C,-162.67235642572322,-10.26839473334043,D,-5.655432957527882,-142.07428530899705,-24.6047712106316,-124.23944927820018,32.222386187952765,D,D,1
M,37.33806896655271,48.167173626774925,68.51350918140722,B,C,131.74508494606573,-183.89838714498475,B,-6.587430492714902,46.909719860854196,D,-101.85562161892054,-162.48841293414833,61.1160762342147,-42.94942725696073,-36.136757034522745,C,C,0
Other,120.03892075466062,-74.61925697265124,60.00659374519045,D,E,8.56499683396608,135.03166950185036,D,-57.54364329016492,-168.6006197883551,D,61.82213722130656,31.377423522931768,-53.34924549801823,-166.31059063589126,43.575130062037516,B,D,0
Other,126.98602805151968,122.48636910191648,222.998164054295,E,C,-69.96601976491897,178.73261627610432,B,-33.29899697109527,70.71833346349734,E,-95.55263743843014,162.66994066434447,-8.855274678368012,45.27439460390109,-235.61449624124546,E,A,0
F,152.44164082388204,53.77550408852145,32.012908368174514,E,D,-0.18971460881016805,106.94661527997921,B,17.414324755927318,63.67215590683306,E,-8.864068642109531,-116.55000513815241,-63.30790508325922,112.79923656149424,43.23895952288807,C,A,0
Non-binary,32.41396230402805,75.09732909242753,30.90132449153674,B,E,111.62235972670054,-17.090870997593775,D,188.73764659626795,22.389407237507324,C,60.78104267743579,-79.1135929663302,-4.06908668999455,55.94969537599938,156.8377666416846,C,B,1
Female,-166.50890697987407,-104.71337642914871,-135.17844826992672,D,A,-241.7495891254825,-136.2824431743227,D,-30.782708443696183,-49.70395171622896,E,-45.00296798931744,-108.73711147882827,-115.03703941107433,41.28716030841327,108.29620514728381,B,C,1
Non-binary,-149.99113635045148,-158.17995934474632,-141.39183673108263,E,C,-8.714863657178476,83.1992523666549,E,205.4934386405601,-44.74234202612169,D,-233.71095916086247,95.32603041916519,108.42364949123193,-107.06509745526496,-134.08562287013388,A,C,1
