nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,C,A,108.85237897583406,D,78.92352502618012,-61.65137596301754,-21.06422081059573,-60.99581950590688,57.16864771934379,D,23.90826964214189,104.48194685936627,1
India,D,C,1.644532817780344,E,22.134960180444715,-23.787918022358287,144.01551025624258,-148.9469328316497,-0.25599741006857823,C,-68.28602753611237,-15.283743087538351,0
UK,A,C,2.1021320621898614,D,114.14794773277654,-47.06664463620104,-58.505254155725424,-133.12418160065695,-14.711497653705349,E,104.298961659089,20.370467109174026,0
UK,B,C,-112.56823139391614,B,25.331272957970175,-153.39922761803712,-190.92871960631717,68.28031358124015,213.40594441892227,A,-53.26927856628804,-68.35414548939382,0
India,A,A,-69.13206467615277,B,128.40407587530458,-100.87192928950577,-112.67925580763607,-48.60683521493889,45.46686810113033,B,-54.677907509937185,39.8859431997899,0
US,A,D,97.81863976379381,D,-41.185731391026664,78.08261878368486,84.68745818836929,7.042632703168786,38.623230881678815,C,25.329076075960327,-2.8599162186853855,1
UK,A,B,52.95533306505201,E,69.22231421625249,-35.84978543954171,-46.75968907213506,-56.703198085957006,-33.110328186608974,E,-65.32620010675313,-15.14625402236352,0
US,C,E,-214.47753049609938,E,-79.8572905565455,37.94193016091123,-89.93249377108629,-66.68383810449532,13.507527075258254,E,120.77751706661843,11.50978005411083,0
UK,C,A,10.376285222772376,A,51.147700124132115,-164.07996451140704,-219.82014458235514,18.288255288513692,-10.841915164871013,B,-143.31714445923544,58.56811097389386,1
US,C,D,156.53650776812432,D,-76.86045749735251,7.431978867628605,28.51540420921407,9.507560718432599,53.80639079564426,D,-49.95007572909429,-6.542260771691422,0
Mexico,A,B,-92.95232445702511,D,-9.955721584491775,-28.65925527508043,-18.026802654207227,117.59585645675999,-30.121170946159015,A,36.25775784055666,54.07901878449919,0
Other,C,A,-25.291100541468285,B,-10.890708221449096,15.478641724439735,-130.93014468657734,-126.1252562063752,179.15626105326777,A,-2.952625818052022,33.9564404953329,0
Mexico,B,A,78.81342343359603,E,37.87232037896174,32.537649471325544,-42.63665653981144,154.04135805339206,69.86202543642106,D,-47.552162027086084,-30.201666680213705,0
China,D,A,-80.59512706469138,C,-99.70604846743753,-45.0830250482028,-0.06243702662170926,-1.2164015778663482,63.09465404704282,A,104.5811803334815,-38.98156405589555,1
India,C,D,48.496836407080856,D,-96.05974589935381,-14.921640004341551,-17.365000427527413,159.7655538681219,5.902960883712206,A,99.1305115844305,-161.02151228293158,1
China,E,E,-45.08919422255194,C,-12.8054515829024,47.30977651779599,29.380543882020323,91.69302545442618,96.81865936981643,A,-8.27368114481605,13.205485111416829,0
China,B,C,106.49625019384203,A,-96.5296183858076,-15.557964040552516,-67.04729241539128,-29.204479001597544,43.12923429842799,C,15.41087069190663,-48.80306095548133,0
Other,A,E,-303.1014648101796,D,-66.12998867710041,48.48578663645743,-10.621872516673516,-33.546412454631074,-62.16905090395355,D,36.565648725341866,-8.34325558777342,1
UK,B,B,-103.08399173306859,D,-155.6891452958862,-5.620458485301015,-11.336649796918257,55.06930706180058,-96.92112708902758,B,37.51468682376822,-3.6626051514485143,1
Mexico,A,A,-208.05155022985028,C,0.031393273274980586,-88.35137985056194,143.90616288129306,22.884547417416197,81.66299198053841,C,164.5822115423273,5.3377581765909765,1
US,A,E,78.4548208863686,C,-22.75594312320485,78.75054486590263,154.34279064704367,-12.77100383624087,-30.700118980940243,B,-56.695072914891384,-78.40077681872236,0
China,D,C,180.6809566390156,D,164.42974397007916,-37.53211711890941,41.8627758757617,-105.66586143030999,-194.4845957485342,A,-83.05698114520892,-31.986831801592647,1
China,D,A,45.68649454723351,D,41.4805472188076,65.56892336393501,176.10902732770575,72.11995225621719,0.522453883409932,E,-114.1061300852417,154.31275889642018,1
Brazil,A,E,7.120117417432711,A,-62.76473385435417,16.209253667120926,98.40989509586154,100.0409009015838,-51.23152123363379,B,-1.029502831204505,-2.142526088466059,1
UK,B,B,-118.53471040810462,E,19.316803345459718,-37.38469637071629,19.32301953501006,196.9614463468437,-72.44271556160385,E,94.03805545175658,61.817412142044006,1
Germany,D,B,188.24019981559138,A,4.540425848995013,21.240427058945638,-32.8686859474062,4.6022222956844825,-57.58800953288613,C,7.505375532997519,207.9171287322553,0
UK,E,C,-62.297952085639494,C,-114.28686588937194,82.47042087790322,64.69759835317834,3.147824331194592,-15.970266270988862,E,-72.27263700904439,89.92334436596273,0
US,E,C,37.119476270899355,D,-179.26890855946647,68.19384396632422,184.4370147502582,80.70345042478516,-105.90896231998524,C,167.03002543847487,73.83315322063912,1
India,C,A,48.97516428839385,B,-66.48690518346501,22.002876160503877,-44.85649932228781,-6.710164813506875,231.65443713698002,A,10.794243590535096,-23.490307499635925,0
Germany,E,C,-34.9717384465244,D,-24.391584198240487,16.4725902009849,46.42200495896099,114.89735995301109,-22.270056025475764,B,-73.48381341370795,-168.73818828730003,0
US,D,D,-156.29779294659815,A,-140.36186858944376,79.85194664070634,-15.89241960098898,-24.978029292028573,-47.10499942490534,A,-50.317595649252155,-98.28870697105052,0
Other,C,C,-41.424744074537884,B,89.52156645584228,-59.363061367694314,-56.69238453468218,-63.210576440805276,76.86108895920353,E,14.55551222342181,-34.31657688034775,0
UK,A,D,172.79614486795333,D,-17.47283599343979,120.32011706851233,-13.0060681839448,-35.62497441562672,-38.99558445558641,B,102.68064176650917,144.29364074986776,1
Germany,C,D,-74.90543575132304,C,72.72962460179387,-25.119373272362182,-15.244088190424973,59.223240970317036,-73.48360562673867,B,-187.8551478075225,77.8722170771653,0
Germany,A,A,-8.425953164033784,C,165.54979925951181,83.91268194295446,55.327852086570786,-212.95943537219313,21.592280383513877,E,-16.304020545173067,78.76787015849266,0
UK,E,A,81.49163299163132,C,53.86405276843561,-28.221557390055267,-10.453507170617032,-35.92741538598357,104.56059125737245,C,16.628736308620297,-95.12671101773324,1
UK,C,E,-103.50485845101322,D,93.66193471851383,152.92253980061835,41.57484539860338,100.51725565891907,-72.1258758276084,E,19.84798256898302,0.8023039807017766,0
China,A,C,-88.85403752096317,C,119.39847011820486,-134.2799309906408,-20.469825243673174,-29.834006167742967,-42.42400043919063,E,-110.52605248710015,72.10455350125868,1
US,D,E,-68.8242299074424,E,-138.6645012810682,-134.6633285700451,67.54088429994906,29.56113169871361,73.81784810893083,E,-35.94645890341498,-15.607741822471684,0
Germany,B,D,-78.68517090150311,C,-5.649926508018234,-104.15592525806633,18.279618450514835,-226.04951433508668,-73.31811143720263,B,38.92379910363441,194.3181001050171,0
US,D,D,-1.1020397328752212,B,-5.745648300334425,-20.939721016107608,-109.02012108036614,-60.07789123932692,38.160926164697855,A,-61.06320631596079,-93.13886403002098,1
Mexico,A,B,-2.859427393605665,E,56.113731989133676,204.49094078200488,70.0330843657867,-64.42691657022232,25.571112499315614,A,130.65200852265426,-33.85394036950905,0
Mexico,E,A,-32.439577579694095,B,91.60658304536128,-84.15238363903333,-3.2262983905246885,60.750958319464374,-65.27862173115976,D,44.72926921704439,-110.07419178528069,0
China,E,C,172.61861016265308,A,-99.85826379593449,103.09361634642585,-94.23441242206381,-59.74723639775811,134.88052674600493,D,-55.36495671997943,-221.2983044081921,0
Brazil,C,A,-129.6801373235138,A,19.218106569776822,-59.41096595538934,-81.48953071075081,-26.209529277694166,7.760390923148938,A,-23.07790150847921,-94.93053121454928,0
India,E,B,-12.74036240009985,E,-12.240570555716836,190.05010036169173,57.84567729113177,27.660473384007535,-115.21526179057848,E,141.1550169965857,-95.6344282403725,0
US,C,B,6.174059845194336,C,-8.509134838031555,-71.75473058490152,-195.2765341949904,43.11787690996074,20.345545170191436,C,-17.988474805432045,-26.251129018266123,1
UK,E,A,45.56843214759459,E,-25.717354770393886,6.771095906819688,-181.43817661452536,157.27828988763562,144.12023810630876,C,23.354977774519245,-159.8626085557298,1
UK,E,A,-46.786074480448036,E,23.721677733885453,17.156796358788423,8.233117291011068,-119.27786712145702,63.12752151388965,C,-67.96254587117795,20.91865279285735,1
Germany,A,B,48.501961226107106,D,-61.733426990002414,-90.66017271137665,-177.2171332370921,37.48591252864228,-74.79475669341362,D,-12.567649296448296,-134.71338089643078,1
Other,B,A,78.78124323298863,A,137.35577732449084,-196.82913557241324,-30.58466118274729,-29.86683197952361,101.32605161175422,C,36.55596974370758,-104.95564223419396,1
US,C,C,42.01733001756347,E,-88.38196045843264,-37.37938947953364,-41.929350228133956,129.7317481828817,-48.64345718075375,B,57.93732906461727,-49.871071312467784,1
Other,D,B,-103.11352162535141,A,121.74169295459012,29.681423482535337,-55.96784453802469,-60.95593360498389,-40.73091863499733,A,-97.03919607042702,-147.1504117665041,0
China,B,C,16.7777985413359,C,-58.58819259645585,-54.302403902096216,55.38929860564448,1.5740287460573037,-117.46433261571427,E,-113.73348319601232,-98.78226612289393,1
Mexico,D,A,25.61691625623002,B,204.3717746889084,-44.46501057362334,-9.506721672191306,-74.13525499320758,22.264448416069094,A,-54.39457418142328,-139.79068102439845,0
Other,A,D,-26.45478573930071,A,17.455277674895644,-98.27305097977774,31.659236644332804,66.99256902268306,-107.38305211534893,E,38.37940045734281,-109.51630019960126,0
Brazil,A,E,-1.1521024592906985,B,163.06641832508913,33.83422454506378,90.71804757175728,3.613112549225793,148.96465803075176,B,122.04524582263619,119.51316740699293,1
Mexico,B,D,190.80315227306286,B,32.81314678345279,-263.10496000272224,24.940191245311805,-108.0734732504253,-1.193876661630326,C,35.048218563643644,87.44239955013974,0
Brazil,A,D,-91.37650539655478,C,-70.1363158304687,-90.37959124302628,-90.6018669404228,-96.93204929951483,-144.8445095725827,C,43.244736335482685,248.25021117877446,1
Brazil,C,A,9.516651237519087,B,-64.85411235475694,-3.715277984040414,-179.51246258860198,-76.7522052802369,164.27104044497312,E,-4.069039341775997,-4.365269794923801,0
Mexico,B,E,-34.60771476751495,A,-46.07003903153017,150.00590985929702,-110.28560865590389,27.21998436308081,-123.80339693620938,A,14.23148631433433,-81.2759754847685,0
Germany,E,C,-35.58821521123656,C,106.95533399866164,-5.5109998429073315,167.94487200782675,-95.08822250616707,-12.076993507712311,D,-31.867541163260636,2.230697156551511,0
US,C,C,-21.075517297983264,C,-14.93982948833008,-70.38583152442015,-72.77421549180029,105.78394142373091,-36.671613256506234,A,29.2985435024297,-92.11412784413803,1
Mexico,B,C,41.48596645139529,E,101.4892258412986,161.17219058290985,-18.834289127850017,-6.939817447578619,-16.611604539120467,E,-19.018388546424834,70.22232345852474,1
Mexico,A,C,-57.51388211881048,B,-7.523579383952702,42.776616321251446,-60.63557101893636,-22.583823492343498,-25.930341107510234,A,-35.48143494883412,-180.6283625198209,0
Brazil,B,B,-52.72243897351833,D,113.59246669598464,-63.82717855015506,73.73044796882785,-54.420983186809934,107.94835401387306,D,-76.82239035851767,38.47412839942814,0
US,E,A,159.721629807246,D,-147.85252859257173,-41.16152495324663,41.61264915598035,-33.37320837669749,29.159340817234202,C,-4.886440267305495,116.1689992623449,0
Brazil,D,D,-95.72457959962193,C,60.045448510535884,-50.59481732504176,83.86847141883037,89.61238259979223,-89.88619027863655,C,7.6322602681722005,-77.89162387771918,0
Other,B,C,75.6649881323942,E,83.25206060658324,-11.068791608777111,5.37489375974725,-94.84651832892018,112.64562333813248,D,-3.2304527245271863,39.94481553285477,1
Other,D,B,20.178499581285116,D,-5.993574739999069,-81.43655622938995,-23.98774034350787,118.14186498915234,-112.8266070074323,A,-132.22629377718323,54.331434484211115,0
Brazil,B,E,-22.26914003489073,E,158.13830860527142,50.65211209271092,-78.36669751216718,179.35175850055722,20.682771548978284,C,-69.02235256237034,79.10086156005372,1
Other,C,D,17.26424715417767,B,-17.459817351393824,-52.44614647618031,-2.6968391642468683,60.13916125641655,-0.8371430078275611,C,4.027748130651107,95.8552280180186,1
India,E,C,0.4804209363584373,A,42.73273683383149,100.33292753855136,-114.16852109733992,-174.161592634696,-67.3243217445001,A,-102.99652446764924,-171.5591911254909,1
US,B,C,-26.530369924757384,A,-14.062110972724748,-146.64589020289404,-50.674248045234386,-124.14677146920408,199.61031490452717,C,49.49749550968628,-249.50551968036368,0
Brazil,E,C,-46.88667650970923,D,-43.616063122392454,-64.05036231672757,-112.60599774310558,15.583756923221822,-85.41306179659868,A,76.0548187869493,-87.78338420797246,0
Brazil,D,A,74.82746813822911,E,130.62227337405926,-25.471701966474193,23.95829230465203,8.895151601317194,130.9795975409862,A,31.094366348008474,-22.344238878063237,1
Other,E,D,50.58732029942084,C,-74.34107136081825,-4.8353230292332485,126.84798540993354,45.02716703030627,90.82453999808492,B,-85.68086677065386,46.44434483007323,0
Germany,B,C,160.05414471491625,C,15.600028439650965,125.31314735583696,-47.00005321374359,-77.72324925395239,90.88713381326376,D,113.28643316806308,57.00086792288015,1
UK,D,B,-101.73639785768043,B,104.39812638161445,30.36710245944276,2.6397164718138586,62.04441947482178,-151.32356927917542,C,-361.5836169685369,6.350411705123478,1
Mexico,B,A,-78.44922946066046,D,71.53539145193129,-44.042650186841385,156.8631018969479,-4.247063690982006,32.77831132962212,D,-82.66262655119519,60.992339428304746,1
Brazil,D,E,-37.56157590007651,A,2.855026938688613,32.849039508933586,13.003322410593102,23.727453057847754,34.820457557144344,D,-19.166359987880462,100.6472929081798,1
UK,C,D,137.29770831485408,D,-96.84509721747236,-42.30493584842829,82.92249473982949,254.97833709878913,-82.68547721851425,B,3.361177643927108,61.709701565847354,0
China,C,C,67.60211903501956,A,-8.130667395737206,-10.055316992603064,116.66692597608903,-21.926065657330003,162.0701892152974,B,65.10869234508546,-30.784621470879976,0
UK,A,B,-159.52823145068518,D,-6.785853941685313,55.85844550263987,-104.42683167260982,18.679590893974876,-52.77697612448684,B,-107.94559500526492,177.4551524053608,1
Mexico,B,A,128.2901602259613,C,28.982579459142045,24.804555850598042,-96.98350424739922,-15.020383383151763,-45.47361501120951,D,97.25012493054355,83.5432660176312,1
UK,E,B,-95.4179106103134,B,125.12179727634806,211.56034648972732,12.267704405411942,73.29046702025484,61.680768838153014,D,33.030587807625686,232.02978741444701,1
Germany,E,D,-85.60085976131184,A,113.79875406525109,186.4078135474565,-59.15729322198735,-87.09818292083082,-84.28760743800542,D,34.62970326359211,110.92557601156379,0
Mexico,C,E,-71.92663114898868,E,-30.029984483279108,-56.49729708122165,-36.45819697202713,-251.94566074512625,-55.494329210874085,D,16.81129128726524,-30.397553420405504,1
India,D,D,85.08595742423492,A,122.32954958420245,-193.38110132325573,-61.460667000772716,-5.63435655590113,284.93604650035684,E,-100.13739719480397,58.56724265824212,0
India,C,A,-46.00164964899313,B,-145.65633989228567,-67.04300147151082,185.7772736626835,67.03644768858618,-67.78463683911536,B,32.03407640971594,81.99737311049778,1
US,A,A,181.54779153351262,B,-28.475717767379503,110.67513645785851,131.27857878517023,-191.32990798672088,-128.97675428172457,D,124.24789068848689,-80.78689843987027,1
Mexico,B,E,-18.149365958765816,E,52.350119765036474,-105.5750762129575,-159.0527938080049,15.191460518041675,47.74758799172985,C,65.63240676793805,19.099250387455264,0
Brazil,B,E,-59.635964948644485,A,-13.270852905998733,-185.59113237398282,178.88889471697996,-1.913734988618425,-8.842649808906144,B,62.551788838782215,-163.21189401315738,1
US,B,D,-60.91112733418055,E,80.23661324072044,2.4363934794934905,93.59438542224866,15.457085776114901,-42.51753534779747,C,-186.82720150007347,215.6522696961981,0
US,A,A,-72.18352843200428,B,-1.2072368289649795,66.53439502877993,-107.74870083265013,-18.284865148282528,-20.654516172575104,C,-99.09865382149113,82.39311941348124,1
Germany,E,D,127.50586173228753,A,-56.34517282843683,166.52665720637555,-61.789117692220444,80.19699110818576,-72.42045468100517,D,127.87475596930891,131.34245308508704,1
Other,E,E,23.388571929883696,B,32.723448302223815,-59.95682834342455,277.20792780587067,-78.35165422642149,123.90386129203661,E,44.48630406641283,38.53657805490151,0
UK,B,D,-223.1108229185117,D,87.50810680132685,-22.694950821180583,-23.05446672139059,-142.0090478271528,90.97841043234469,E,75.25501643178453,-47.312936753739805,1
Mexico,A,E,-23.578125596331688,E,153.47459865881754,-147.5966550530102,83.289779434203,-94.68933046683661,-8.143062717470988,D,196.55248334595262,-110.69465436965076,0
