Gender,age,sexuality,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
F,38,Other,No,-71.4761499171787,B,17.448920396647775,230.48901486990107,B,58.732549583621385,E,B,E,C,-48.30142238994533,-115.85887787576216,C,1
Female,30,Heterosexual,Mental,-76.47067921244759,D,3.9778978581195736,-29.52646466008048,B,105.09136293014593,E,D,E,B,-3.7572940892677438,-208.24950487565755,A,0
Other,78,Other,No,-13.792752838225924,E,-95.82090709373344,-47.647471055030074,A,-92.57403315896866,E,D,B,A,62.67400138087472,-18.919860386635655,C,1
F,53,Bisexual,Mental,-43.16525987489081,A,157.84247211769488,-17.067732515073903,C,137.54997262300145,B,B,D,A,-114.51623983806527,-58.41174716401366,E,1
F,79,Heterosexual,Physical,-71.98652372379684,C,-67.70131364331839,-19.04367982377431,D,150.4587548927693,A,E,E,E,153.57198241287284,211.64106244191962,A,0
Male,28,Heterosexual,None,-20.507871533764135,C,30.423922860818198,-43.7551583352441,B,-39.31270086152982,E,A,B,C,207.72008176525566,-104.18452113402832,C,0
Female,20,Other,None,7.43783953675054,A,196.78807348891544,34.66051931237566,B,-25.251329286374023,E,B,B,B,10.748628541427367,-148.72071949877227,E,1
M,32,Homosexual,Mental,10.35719347548916,E,133.50644252139588,-6.963782668969186,A,-68.77979002655425,E,C,C,D,-6.37470725866468,5.2549314992639315,C,0
F,44,Heterosexual,Mental,81.51304477410748,C,-126.1989215258315,43.589913069788835,A,-102.15120059222649,B,C,C,D,99.34063424198271,72.22806847005518,A,1
M,18,Heterosexual,No,-181.53746957581836,C,35.64136731812543,-38.92676610295749,B,-3.3091891669686415,B,D,D,A,-147.22897863018812,-103.64463851072176,B,1
Other,35,Other,Mental,18.02466600222595,D,-31.741330063323225,-132.47523760369447,B,105.27865388024055,A,B,C,A,-165.29300602764704,-89.72565430800088,B,1
Non-binary,63,Other,Mental,59.15992501380597,D,1.5744757176408375,55.093515646148795,D,31.208593847948364,E,D,B,A,-13.294331827624429,-29.139184744687363,B,1
Non-binary,29,Heterosexual,No,37.283809584454794,B,86.54683735844858,95.0804975815323,A,49.298562295527155,A,A,A,A,58.618018260294214,71.99846797567166,E,0
F,55,Homosexual,Both,41.485083747646,C,-96.80703217776973,-3.621572375644491,C,3.3912918142493256,B,A,B,C,-30.73756679965515,149.51865936823012,B,0
Male,24,Heterosexual,None,-48.126797958629716,D,84.23006627997762,70.70201028462655,A,-88.74729592130875,D,D,D,A,-120.55717598833373,-11.139888112573066,C,0
Female,22,Other,Physical,-92.3380687925864,C,-109.33147856941868,-25.507887713804433,D,30.09048449629981,A,E,C,A,104.86121965997226,-213.4901726505543,C,0
Female,69,Other,Yes,-66.07468635942166,B,255.08768271581536,59.80548866865415,D,-32.61547995971453,B,E,E,E,144.9311670994313,-6.091452701170744,D,1
M,35,Bisexual,No,-21.875297547026648,A,55.12271140177042,-35.596438999311474,C,-59.67993695944739,B,B,C,D,152.03064738440423,-35.58066744940823,A,1
Other,62,Bisexual,No,-127.62285384074707,E,-15.201328940759378,15.059522197576891,C,91.68543613198207,A,A,E,D,120.96838001229904,-150.85500630613174,A,0
Other,50,Heterosexual,Physical,-76.04876020376588,C,-176.11595223058595,62.3825340243384,D,-70.00462670147871,D,B,C,A,108.7101015577204,58.348747292873234,A,1
Female,33,Homosexual,Mental,-3.665703145500591,E,28.926650941678417,-95.62545174031004,E,24.56021521254907,B,E,A,E,-109.11754635904877,146.25868322468781,D,1
Male,36,Bisexual,Both,14.929796446615592,C,232.12685526561626,-38.4104337110193,B,22.552867655974513,E,D,C,E,-36.213788647353844,-19.31079527540053,E,1
F,46,Homosexual,Yes,-143.68935980910553,E,-130.97539270525303,-58.9540246364702,C,-83.75854475014228,E,E,D,E,41.55779507986289,138.28429057775404,D,1
F,21,Other,Yes,109.99347820735588,A,-2.2697488907042396,156.27667991811444,D,-116.22207269182896,D,B,D,C,-19.82069307072339,-108.51614785505859,A,0
Non-binary,49,Homosexual,None,-198.8136376206095,B,69.90518577900302,120.15937753514503,E,-29.751493527916555,E,B,B,D,-22.099962563602393,-18.245285627075454,A,0
Male,73,Homosexual,None,-40.55342002114538,C,-75.01773778795649,-103.67505407236158,B,-51.196516185201716,C,C,A,A,8.376998432243479,-7.417408838775833,E,1
Other,50,Homosexual,No,-16.77871783234462,E,-9.481842182642469,-39.44921503879855,A,-158.2933860383368,E,D,C,A,41.07478308514857,111.08008212306252,B,1
F,62,Bisexual,Yes,-123.0328755541108,E,21.584687741144407,-62.036064062646965,A,60.23777248742683,C,C,D,A,41.22174262472099,200.40623290080876,A,1
F,72,Other,None,74.09968511906003,D,-131.33593676037967,85.82470799446267,B,-103.59088400919217,D,E,D,B,-27.10531865151079,-72.29341110767665,D,0
M,72,Heterosexual,Mental,-58.3823109387797,A,-112.87966510193881,-150.54222453618254,D,-34.650487183696704,E,D,A,D,159.31089149453356,64.82787060054255,B,1
Male,59,Homosexual,Both,-59.54833985525207,B,-48.17989707898086,78.31517283938805,A,207.96311690845798,B,E,D,B,-78.6643251198258,165.32285609349023,B,0
Female,60,Bisexual,Yes,106.40421643846551,B,-2.557787559277757,20.012674998117603,E,-67.89751347790721,B,B,D,B,-29.316832876853848,100.3585616451797,A,1
Non-binary,18,Other,No,73.28421834691011,E,-125.98981504000623,-71.8222682411793,E,2.047819613385012,E,D,B,A,-35.58451740120147,-182.1763691782623,E,0
Female,48,Heterosexual,Mental,-41.11892184161456,D,-109.02583923712098,-93.73611558544613,E,-141.42418351080545,E,B,D,A,-23.609751870498147,184.14888610128529,A,0
Other,42,Homosexual,Both,-199.43188117554115,C,287.15992991475514,88.59366222784448,D,82.97541359103457,A,B,B,C,75.87285798618124,61.91737473326272,C,0
F,60,Heterosexual,Physical,-95.15186763809528,A,-251.75511443226637,42.75501546084781,B,-33.02995663364752,A,E,D,E,25.766971253238736,37.94143214817137,B,0
Female,40,Homosexual,Yes,73.52450128016088,A,-8.67805823420017,-90.02751930430159,D,16.487422206717863,C,A,E,E,284.52924802238624,43.78478584493266,C,0
Other,64,Bisexual,Physical,-5.922849690223811,E,119.19813925146894,-115.66430810848058,C,142.6775559405546,D,D,D,A,28.62451103833652,0.4642298766300414,D,1
Non-binary,53,Bisexual,Both,-69.57189191279134,B,82.38770111238148,-91.74987184724066,E,203.1518167093456,D,C,C,C,-24.343829725447637,107.22785515535942,B,0
F,26,Other,Yes,-52.566454136967714,B,-74.5315711833954,41.18736752625911,E,-71.13906350960833,E,E,C,B,-128.60238363184,27.778745060758364,D,1
Female,40,Bisexual,No,-106.5362719871316,C,17.8838440181366,105.01006157890667,B,16.707100230281863,D,A,E,B,107.25132653515399,-21.506628283120925,C,1
Male,50,Homosexual,No,69.4234998858978,A,-58.33238617758938,81.22786203946643,D,-68.69610510419874,E,D,C,B,24.396605813486563,0.6033301206309991,A,1
M,20,Heterosexual,Physical,90.50479001676788,C,58.50480961521769,-119.55603351604975,A,110.471730356335,D,C,A,B,3.340027656722106,-12.72702720924931,B,1
Male,52,Homosexual,None,18.368656960849737,E,-65.35446492539084,97.14650913204073,E,-139.12984771442368,D,A,D,E,4.592045670852094,-52.761320925656975,B,0
Other,77,Bisexual,None,59.60404502534652,E,-2.085881863279402,70.60834935838352,C,117.76790835417987,D,C,A,C,-89.68869572688746,56.98301587263486,B,0
Non-binary,58,Other,Both,196.78992836318002,B,-70.53232175050258,-57.09089464403867,E,-60.472254329994136,B,B,D,D,35.92735599653966,-83.11208725161416,A,1
M,19,Other,None,-99.21213538535436,D,-81.49516964957772,-9.681243247189373,C,32.232540286258704,E,C,E,C,-29.655082387278824,77.99335454366337,E,1
M,72,Heterosexual,Mental,-14.400828388499331,A,116.9058119459405,73.93386876048342,A,0.5045865927557038,E,C,C,D,-201.29727010526813,-103.22352979248612,E,1
M,37,Other,No,-33.485340873529466,E,-18.354611889964183,61.406349687582306,D,-18.17827735719004,A,B,C,A,69.75364295797763,-115.77374318131875,A,0
F,45,Homosexual,No,102.46384625252102,A,-44.794217078116375,-30.34816806966687,E,26.175542889515143,E,C,B,A,59.21533062808898,108.05543545949496,C,0
Non-binary,69,Homosexual,Physical,24.60142064606197,B,96.54769112321966,145.99729652465956,B,-107.1494510061882,D,B,C,C,124.18125568846861,43.35482709254807,B,0
Female,25,Homosexual,No,52.898549466974664,D,-36.791806080306316,53.30193901666418,A,-199.63026797633677,E,E,B,D,-77.79458257685646,-100.91037374512322,D,1
M,72,Heterosexual,Physical,-159.7273652875912,E,-200.69354956072806,61.020710774848766,E,23.758902906621206,D,B,A,C,-37.09441235484687,6.275320219226818,C,1
Non-binary,39,Homosexual,No,117.42175545196045,D,-99.60538478611561,-6.8321771341994335,A,-92.25403444764943,C,A,B,B,-25.7894839033887,24.268369882959856,A,0
F,39,Other,Physical,-150.70737018327765,B,139.50156646080387,-87.85049620788816,C,-56.721650945674774,C,E,E,B,-53.28551183375788,-80.05121687971281,D,1
Other,32,Homosexual,Both,59.099875224738305,A,-135.0004111014776,143.2013125790508,B,10.929098699130874,C,D,C,C,-85.58410172229465,-35.33642383677145,E,0
Other,18,Other,Yes,-15.370703697826912,E,-71.14310701442298,247.33134073079398,A,-20.317108565354904,B,A,C,D,-11.422665510972347,-4.988193470612425,E,1
Non-binary,78,Other,No,46.83195323161874,E,-177.50508724800673,63.65454292049672,A,-98.3563347013421,D,C,C,A,-145.49967576515272,19.863104844181233,C,1
F,40,Homosexual,Yes,-158.1263502571275,A,33.808679610869305,-28.11247285267566,E,120.21005183888049,C,B,D,E,-185.90502825562467,-114.81553523181125,E,0
Other,43,Homosexual,Physical,77.7843027954335,D,-95.38444250988464,96.48099739643033,A,-81.42035413447368,D,A,C,E,-42.9576376064979,56.149532620945486,D,1
Other,44,Homosexual,No,53.88857592482026,D,-192.05710236055714,57.050747144851144,B,-111.70614674108872,C,A,A,B,-2.7307860606341845,65.13696072231116,C,0
Female,62,Bisexual,Physical,10.801807527938664,A,63.98602505231052,-164.00691140357958,D,-57.532789528134046,B,A,C,A,-26.299489231973684,-266.42074034712,D,1
Non-binary,38,Homosexual,Both,-25.745744587900948,B,105.60646380925134,-110.26871586988885,A,-4.4667199880072035,A,E,A,B,-29.89269146288086,-233.06852803754055,E,0
Non-binary,56,Homosexual,Physical,-87.3804618030696,E,136.09338697919182,50.3319508507295,D,57.30424214773605,E,C,C,C,169.0096951625804,38.107409284257514,C,0
Non-binary,75,Heterosexual,None,21.885884425986262,A,-47.00437904725881,111.69705328365013,B,5.4119279803995095,D,A,B,D,-139.23171507041567,179.0024247744651,C,1
F,45,Bisexual,Mental,24.78849828790799,E,-157.30600970925352,77.40262186108853,A,28.022362489469465,A,A,D,E,39.31795374460524,-20.578832897995262,B,0
M,59,Homosexual,None,96.35162174864647,C,67.77246390361807,76.99087407430014,D,153.1221777488489,E,C,A,A,-86.42323850931768,-120.21505736538568,C,0
F,54,Homosexual,Physical,-84.43094834541168,E,-121.51909525167532,85.63178510462124,B,0.49689986116713936,D,A,D,B,3.650276137665317,128.3100932503644,B,1
Male,60,Heterosexual,No,-25.64121469767367,D,114.62075153871905,-82.92267104331012,B,-109.44819881090073,E,E,A,D,53.348692738484836,-63.81117877897802,A,1
Non-binary,68,Bisexual,No,18.594580262649142,A,17.740709448146486,-181.4735775249451,E,-103.4075584842179,D,D,C,A,-78.21207117834422,-203.21989552574234,D,1
Male,33,Homosexual,Both,-80.44621165276595,E,-60.319217540882974,130.09450703130693,A,-69.95201110490625,B,E,E,C,203.50266668996784,-134.43538855365696,D,0
Other,65,Other,Physical,-111.48943667185371,C,-24.16113668853777,53.76702801264144,B,-22.235337117680256,B,A,A,D,27.312405621011305,-188.26116556349925,A,0
Other,49,Bisexual,None,189.56219672037975,A,46.85602342614444,30.34067765001894,E,-151.06226741342755,D,B,B,D,89.38278454639755,44.044297493387454,C,1
F,26,Bisexual,Both,-28.64427469839811,B,71.76177748309807,101.56517920152372,D,76.46659908229549,E,A,E,D,142.78648960452125,-117.41200603763382,B,0
M,72,Heterosexual,Mental,-43.39491928744905,A,-69.87170395359819,-132.08416586011745,C,64.42715175009457,A,B,A,B,23.642305314512154,156.1881322371675,A,1
M,33,Other,None,-29.17632552568309,D,92.67420059940605,-125.29793922785247,D,-79.02559325618508,A,D,A,D,100.26629801127595,12.865438192544746,A,1
Non-binary,45,Bisexual,None,-35.33827417045606,B,-96.17743830062942,151.39846409479088,A,-49.07549959692752,C,D,C,C,-155.75105912862233,153.3236025609003,E,1
Other,69,Heterosexual,Mental,-109.24700454350985,B,-1.5293671783500107,-70.32751994059669,E,-15.689523155401996,C,C,A,E,-7.827862316666934,60.7926492716812,D,1
Non-binary,69,Homosexual,Both,136.89047540873472,B,17.829316728193746,-100.42126682549947,E,23.920082204905064,C,A,A,E,-142.54846656951386,85.46155311706039,B,1
Other,24,Other,Both,10.529591739821438,D,-73.34219209857602,-36.92905089659537,A,49.85929604281035,B,A,B,E,25.30065904456627,5.1029763133122765,D,1
Non-binary,18,Heterosexual,None,-75.79712334115811,C,-108.48319772931687,-86.93055211115184,E,-30.904734519991738,E,A,A,D,4.668328666887411,7.919804297921009,D,1
Other,79,Other,Yes,113.4069688010879,C,-21.77041920755629,83.10451160475093,B,-0.37487539883401366,A,A,B,C,-35.72207254493923,58.67322379768149,B,1
Male,22,Other,Yes,4.94045316655938,A,-27.491946654691862,43.83455584487532,C,-142.0510728177275,D,B,A,D,-76.64129370659431,-2.30953770318904,E,0
F,78,Bisexual,No,40.562824800862,E,205.40692705535696,90.7443198721371,E,-177.21601816334262,A,E,A,E,-48.652782898995916,108.63643757070179,E,1
F,36,Heterosexual,No,-237.95161348098287,A,46.035819348926985,-101.88102946739576,D,-6.3799837216225,E,A,C,B,189.7751746373556,-9.079302554586082,C,1
F,26,Bisexual,Physical,-63.42743884358338,B,-94.856624256029,43.25321676829734,A,17.69557503803571,C,D,B,A,-60.89239373638651,24.23240674092787,D,0
M,54,Heterosexual,Mental,52.54144358336467,C,66.47729110274322,-162.3698349655034,D,-42.49745009668037,A,E,B,A,-13.533459954476923,-38.301706680481814,A,0
Male,64,Other,Physical,-61.64054156672443,A,-68.26904670318098,-38.27743006574391,C,-48.40818448412366,B,D,E,D,-77.65255067147243,-184.4564435547776,B,1
Male,62,Other,Mental,-1.3225792194315629,E,1.5380237052188672,-70.08881754064113,B,-5.607324850231499,D,E,B,A,1.0989507258552829,-3.4445861332379835,B,0
M,49,Bisexual,No,-91.6165963269237,C,-178.97124078233597,-177.9097580048318,C,-6.949095952954678,C,E,C,B,42.34983775704391,-186.42047786670827,E,0
F,47,Other,Both,-48.755626656895004,B,-37.16885675797848,155.70871091630605,E,-51.337880454929355,C,D,E,B,174.27922211288092,-31.971111868756186,E,1
M,65,Other,Mental,62.23058900055213,E,-2.9583984385622992,3.5817879734291553,C,119.1534270788399,A,D,E,E,-68.50472208613546,68.46790199994756,E,0
Female,58,Bisexual,Both,130.79805122191465,A,-44.801063677622736,51.963170416499494,E,-30.811130500635254,A,B,A,D,-19.215657393407824,-56.959446760374675,A,0
Female,43,Heterosexual,Mental,174.82175138675274,D,-50.019705191143316,-7.327544076861268,C,16.139200656260947,C,D,B,A,135.39275591948967,163.0947279676213,B,0
F,36,Bisexual,None,-15.831133192880145,E,96.46996443650096,-105.05577774643386,D,11.444701759073093,D,C,D,E,17.443771619938385,-119.70720016677024,C,1
Other,44,Homosexual,None,63.166076781530315,D,9.19979873328324,-7.9507306137275355,D,-12.777775999033784,C,B,B,E,106.41353564259242,170.36334813452063,B,0
Other,49,Bisexual,Yes,14.991701217564843,B,-168.37043142085605,-62.42153851055977,E,21.79638553579325,A,C,D,D,123.11109048686477,-46.37815653173205,C,1
M,60,Bisexual,Mental,19.821411725282207,C,22.955014955884362,123.82481456986787,E,120.19731238321143,A,E,D,E,4.892397543269604,25.61805889470793,B,0
Other,78,Other,Mental,-13.628708072352257,E,129.80826534088348,-6.3351367962892775,A,110.86990238445156,E,B,E,A,194.8174532183832,47.03108982121826,A,1
F,61,Bisexual,No,-33.01412084851471,A,-27.523038225868905,62.78758994355513,C,-165.25009472508597,C,D,D,E,24.468932573462496,-96.86456616545445,A,0
Male,25,Heterosexual,Both,58.77521059949795,A,89.25492769013287,130.76843259270095,E,-139.85498938863336,A,C,B,B,186.56256906248382,17.995667606113223,C,1
Male,74,Bisexual,Physical,-23.716078774971102,C,-20.450952605023538,-94.97654371596171,D,-159.9525150461327,D,B,A,A,35.79137993076045,48.214602851306175,D,1
Non-binary,28,Bisexual,No,48.045804576251484,C,-229.6083491161961,-123.28627361290533,E,178.354900769503,B,C,C,E,14.891189225847512,-135.99828556943274,E,0
Female,33,Heterosexual,No,-82.37545510588738,C,-44.965463455104235,55.01009718684154,D,-50.28301747128119,A,C,B,C,64.94887850376706,136.79235961163556,E,1
M,70,Other,Yes,127.11881035874268,E,187.0141537863754,-11.185139140847866,C,-125.89213981248089,E,E,C,C,-81.26139424932644,-16.58165145325423,C,1
Female,36,Bisexual,Mental,-173.95722668916892,D,-74.0422908987943,28.54875729210342,A,-193.41002309407804,C,B,D,B,115.09238010932705,-96.78985252361768,D,1
M,29,Homosexual,None,11.41431963413392,D,57.43456349445333,46.78480963519183,C,20.917226641485957,D,E,D,D,-69.9287096000979,154.18348035890924,A,1
Female,51,Other,Physical,-56.35455484097134,A,74.62941435112242,-120.23386417329685,B,37.39920249294477,D,A,B,E,61.42108262382296,-130.55522339391524,D,1
F,73,Heterosexual,No,-25.053697306478746,A,-61.66374101824871,36.338490934948766,D,31.07956387938977,C,B,B,C,-254.12670427637747,91.95404292111363,E,0
Non-binary,22,Bisexual,None,-156.92618636433247,C,78.59840756731182,97.44748076264673,A,-161.48717746185835,A,E,E,B,-77.83903405429426,-114.35143728942585,D,1
Female,62,Heterosexual,Physical,69.11188024682916,C,-212.78281577334104,-37.22333566368413,A,108.43789436169133,E,D,D,B,38.184062880941795,86.54632097975502,B,0
M,52,Heterosexual,Physical,-78.02755274835047,C,92.47800925144713,70.53076277617882,C,-84.12236573306353,C,B,C,C,-58.75459608981073,-127.30476401430091,A,1
Male,31,Heterosexual,No,-133.1542788327029,D,-120.99069922008412,-116.63235006879309,E,-118.82431057817824,E,B,A,C,120.41793384356197,22.761916432072365,A,0
F,26,Heterosexual,Physical,178.632181550752,B,-77.50646752644214,150.75010768422,E,116.77473648516785,A,D,D,C,188.1912590019393,110.69539144684406,C,1
Non-binary,32,Homosexual,Yes,137.6885025249582,A,-49.67055454789839,-52.58292306482705,D,-59.60101804802438,C,A,E,B,-55.025234351832985,15.184519505280075,C,0
F,48,Bisexual,Mental,84.24115652804713,A,-40.51205346300874,22.611219633028423,C,142.4421808961048,B,A,D,E,-59.047297209439755,162.8730264833977,D,1
Other,49,Other,Mental,-186.05960898998336,A,115.5391084770801,13.704363254423082,E,13.20734645529872,E,B,B,C,-51.97677835727609,-67.03010415909112,B,1
Male,67,Other,Yes,-91.95577879087982,D,1.815059202746666,182.52519738363293,E,-83.28727308797612,A,E,A,B,-23.76890046334411,63.202681902550765,A,1
M,63,Other,Both,51.57682395094712,C,35.87360901175356,-146.0702090361868,E,58.18044374096942,C,E,C,D,-14.061856817617535,74.00860655680809,D,1
Male,39,Bisexual,Both,3.414151605843258,A,30.963760669860136,99.43749835253485,D,45.77904911562318,C,E,C,D,63.40445033724198,-133.01493467525083,E,0
M,66,Other,Both,-32.82815041624445,E,-52.79437072005617,178.79327644987666,C,-81.19566541642259,C,E,C,B,-18.656061835718088,-198.72029198613032,D,1
Non-binary,40,Heterosexual,Physical,195.29634389176633,A,-18.450793031033115,-52.44391504771679,B,-60.20534876969301,C,A,B,C,-27.45538707303266,148.86063948385691,E,0
Male,61,Other,Yes,-13.47477071005017,B,-105.98739978188334,-97.99717010137665,E,48.68666979361781,D,B,A,C,43.62738949086649,-20.198348718910157,A,1
