ethnicity,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Other,18-25,D,D,8.630192148432664,E,-10.190318184515382,138.3368602648113,-56.12589802476305,B,B,-28.526193283760996,-255.9544791554414,C,E,E,70.30934940343893,-41.81953250271428,1
Hispanic,65+,B,B,169.0783862553521,B,12.524507093704596,-20.022402977975094,-225.82153535224268,A,C,1.7862085827089338,-61.82421449569332,E,A,C,45.72411686470068,95.58258522950285,0
Other,18-25,B,E,-120.2627901565268,D,-135.29519015829635,-17.82007342176029,149.85263475540205,D,D,-42.22069561240577,-33.227558985182284,A,A,E,84.21644058865338,10.035405775172812,1
Hispanic,51-65,C,A,-71.37112830376914,C,-147.220054192223,26.50131506363908,-27.089307230580147,A,A,98.23429121678006,-32.94042951817646,B,E,E,-113.11025762119915,-6.752416228664207,1
Other,26-35,D,B,-160.51936848328168,B,30.99404329475685,86.54119792906869,-112.73545545438948,D,D,84.16169114460365,26.475854387398485,B,A,A,34.216870233544505,120.49274455753269,1
Hispanic,36-50,E,E,85.28080282003506,D,21.68305392019301,79.89590950857722,-73.23157014181189,E,C,-63.269571609290786,41.73612063735964,B,C,B,-157.28188620288265,11.773961124450754,1
African American,65+,B,C,18.4341173036013,A,-7.121044789906167,272.9555761895979,-82.53978653645122,A,D,-208.33387044369428,-21.876083889947388,D,D,C,-199.63124341662143,-142.58879161700227,0
White,26-35,E,E,34.85928047057456,C,30.06724240084604,83.44663343146206,9.034266013356987,E,D,-42.889409227458394,67.67801586860769,B,D,D,10.851955659760586,29.685918371314656,1
Hispanic,36-50,E,D,61.6129745582219,D,175.38892969936305,129.0802082731866,-38.42863197743564,D,B,98.54728731663354,-14.75641064753767,A,A,E,-234.72337125968542,-102.22692127793471,1
White,36-50,C,A,-4.478298106741623,E,-80.97316846998679,-79.73897851002,-1.672434474975842,D,B,73.8739357486545,-42.019056979672655,D,E,C,28.298496873178316,-15.806950260843298,1
Black,18-25,C,B,-89.46558436276267,E,-118.16310573315482,113.37959712727034,-77.15125756941286,D,B,-43.500507710421594,-122.75541531340095,C,D,C,-24.033922328858257,5.829124706051987,1
Hispanic,26-35,D,A,-0.6682972928005242,C,44.873755593682844,87.67458629113426,210.6961808946148,B,A,111.45001833965031,85.07414610308169,E,E,E,-30.250684506026015,17.15236096324236,0
Other,51-65,A,D,-233.8184407831696,B,-75.3495208717796,-18.81291124083331,-64.47737127090322,E,B,-174.2621940845042,22.458270071926975,B,E,E,-192.74883402366777,-13.23247834342745,1
Black,18-25,D,A,-175.0027713904716,D,11.614248942942629,-106.11183123086687,134.67160958291421,B,E,7.734529100272648,-86.92902240539108,C,A,E,-65.0789222159724,-207.83257176108813,0
Asian,51-65,E,D,75.82880019027934,E,89.9486929067999,-57.93604909022324,-70.12466632694789,D,D,-38.52439714407607,-129.24384055231363,C,E,A,5.5647444168018865,-29.008237561481614,1
Other,26-35,B,D,139.96042797211504,E,45.41788522969329,-68.4177666863526,-75.52476362122479,E,B,11.790620157049116,12.506174882649553,E,B,E,-62.17032581478159,194.5438678988806,1
Black,65+,D,D,-32.83139460634194,D,-78.65412510752637,404.4129915313912,79.1374362384105,C,B,59.929429319745196,-176.69438580078548,B,A,C,56.736247526048324,66.65402093309811,0
Black,18-25,C,B,76.71013377815935,C,17.46314515181784,34.80138107439236,-81.24722482507838,A,A,-23.286239947054955,66.8427223481868,E,B,E,-115.99584102784463,46.482066052548475,0
Asian,51-65,C,C,182.58257751777788,D,-50.19310422622387,162.7097953179389,-104.37657759736099,A,A,-122.63756429995556,-53.30911193486029,E,D,A,24.69178998418414,74.81972892405932,0
Black,18-25,C,D,98.39705289535873,D,154.02535198368946,-88.4908554750101,75.97546593243888,B,C,-6.10292610180498,-65.54641447695931,C,A,D,-50.87042856738853,63.30706264585696,1
Black,65+,D,E,94.39478748882982,C,195.30167339102448,-199.58310821929908,-44.650682349015625,B,B,15.84544018682211,-154.14966133991948,E,E,E,77.74020381849886,-33.172210777985775,1
Asian,51-65,A,B,45.75751896491437,C,8.628423853301568,-48.152108972441006,-14.120372565166104,C,A,-5.828013339524811,22.58865505180804,E,B,D,67.06553786508985,-69.30072294727219,0
Black,18-25,C,B,-21.101584731390858,B,55.48362289380919,200.87716046122134,-100.3842009537668,A,A,88.98490246184548,-19.796346443616418,C,E,E,216.0212513917743,22.90343164395962,0
Other,51-65,B,E,170.21111469434058,B,39.6202544146714,88.67311771847469,36.22489710881827,E,D,48.40762399107877,99.75653014065293,E,A,E,-76.93048781018115,137.9070642463447,0
Asian,26-35,D,A,9.39938026156211,A,-97.24058799504948,165.02279004645538,-125.82520365889572,B,A,100.84169902049183,155.6991451093056,A,B,A,14.627124485940495,40.11155328366098,1
Black,65+,E,D,227.96205450797578,A,-28.635226034508698,-142.12905817854707,-8.995000666101024,E,A,143.9337866720089,33.13973500876379,D,D,A,64.86157540259474,-165.17669980215013,1
Hispanic,18-25,B,C,28.25307468749761,A,39.12299455550567,82.81868257231515,-83.27300254731152,D,B,38.4734646753914,89.83837814841459,D,C,D,138.67784252462928,-189.20394617040895,0
Hispanic,65+,B,C,25.812296589831284,C,12.264108189728963,55.10457104735087,30.977261460980966,C,B,77.84160913379289,17.203895870917577,E,E,D,87.16475337557368,27.18680568286115,1
Black,26-35,C,B,-171.78026861916487,B,80.58299883343166,-43.08589072862772,49.390320303003975,C,B,29.44694424378919,59.790171944789016,C,A,B,6.0483064224808185,-155.92633977134395,1
White,51-65,E,D,-73.48112207583976,D,-67.09719238478644,206.9980181462417,20.54324939502582,D,A,-106.51658766076166,135.66172790052659,B,B,A,-61.50507282284068,69.68035732475431,1
Hispanic,36-50,A,C,-36.770319685802455,A,64.94243826229331,-25.237656501514056,-3.9150614870985874,A,D,-63.373859381238,112.98235027686489,B,A,A,-25.872165332186952,-188.97375901196958,1
Hispanic,65+,A,D,121.90299533304554,C,-160.23518134006983,-123.1342763672613,129.28681094010815,C,B,106.03501110166155,34.27602161656222,B,B,C,-126.97377616963637,-155.80744571429528,1
Hispanic,18-25,D,D,-280.3776263561581,E,-129.47576376149277,-77.0776615385529,-172.17832351969994,E,A,45.86178226842746,-84.22523888968895,C,C,C,49.71307550289429,13.826314416711233,1
Other,18-25,C,E,-51.27409251866778,C,149.58280896269986,-67.96193808036675,134.52566656410417,A,D,-188.23205016776785,3.0293330826867555,E,B,D,78.66082741132753,18.156037038663918,0
Other,51-65,C,E,-72.62231111618145,E,18.154135768803,-141.99150241850745,-37.663401571733864,D,D,-176.42649288357683,61.685559638967646,E,B,A,-43.5969617937637,131.12136540567508,1
Black,18-25,A,E,111.80925747439154,B,42.87731894732273,108.01416918322761,-92.27294979608264,A,C,-50.08150403615335,65.97107754960605,C,E,A,-3.667137121288102,63.54289258283766,1
Other,26-35,E,B,-111.02693632263426,E,-45.15023716066855,-31.261989813759932,-117.26130654076496,A,B,97.474582946953,-13.82961293171245,A,B,B,105.71317163301887,53.718282307283474,0
Other,36-50,D,E,-9.952632691439964,D,-155.14689015505874,-100.70040954833519,-143.43576460859413,E,C,-73.55697416365395,156.40141139227796,C,A,A,15.829825743563273,100.84491919735443,1
Other,18-25,C,E,-55.59676851627644,D,114.72328609332956,104.28673851653176,-94.63421032278158,E,A,206.49013805520684,-86.0195624021528,D,B,C,-36.04942882473308,-118.69422042918796,0
White,65+,D,A,-243.8121049747251,E,-194.12043376635464,-52.907056606755646,24.68384145599444,B,B,-27.425760806899756,15.405422393323345,B,C,D,43.14514638955219,149.46853712319336,1
Black,65+,E,B,16.62130596540901,B,-205.1039747724423,167.50814036771064,47.41145662701674,B,D,75.90848030558334,144.44001258539052,C,A,E,-206.1132264300631,-154.17228847639396,1
African American,18-25,C,E,75.21572939343454,B,92.80840398172101,6.0901266605775914,-86.11482087852326,A,B,41.32530395590035,64.74690052223683,D,B,E,146.4815296657323,-209.91721840333759,1
African American,18-25,C,B,-74.60781798818945,D,58.44120095291889,-130.47634806090696,-2.335726034480096,E,C,-51.61187363395814,-5.893902887679616,C,C,D,-141.1061304596632,44.87990137555657,0
African American,51-65,B,C,-21.548107425539968,D,42.90051793665098,26.33102440060961,-66.32695871196937,B,B,26.54098291035482,44.54102777660162,A,E,A,-43.35394355427998,-25.566198972686387,1
Asian,36-50,B,A,13.371788757536127,B,5.739558649829248,-264.2969239625086,-9.186600632269762,B,B,-89.14246041871502,39.12142080682622,E,E,B,16.599374826037025,75.23537207215455,1
Black,26-35,C,C,-76.52571111660362,C,137.133307112787,14.322686883363339,125.44537424802552,E,A,53.65187614026231,-57.492495415138656,C,D,D,113.6039211694904,-75.5404216261108,0
African American,65+,D,C,46.46598851973132,B,223.37244791752497,73.60168310360017,-211.02368263582747,C,B,-125.06647312846057,-82.50827049756016,E,B,E,54.41220543224282,-69.78577202299321,1
Hispanic,65+,B,E,-29.471746534883277,C,118.36415500515317,128.54941418519402,67.85933981053338,A,A,-158.3500263197074,-20.80083951991563,E,D,B,142.0836525182022,-170.36283431045726,1
Hispanic,36-50,D,D,51.72786838635607,B,-52.27929543151054,-36.48251205741944,80.37960228453376,B,A,-71.2022120267903,-139.15924183067912,E,A,A,-49.43796714861979,38.08431134553621,1
African American,26-35,C,B,-255.1415022127765,D,218.5869616127968,80.90505755041032,-69.67850510412144,C,A,-100.1187329139636,53.871983666830594,B,C,A,50.508409855419835,124.44976607351018,0
Black,36-50,A,A,-160.5760604862228,A,15.323767736648675,-63.35118717640977,-14.159365779449844,C,A,-67.88949820681201,25.258122894828244,D,B,E,2.626986054963404,-153.87837666890692,1
Black,18-25,D,A,93.28839521887832,E,-155.75593371164382,54.722594209573316,-64.43321575751355,D,E,-188.13360952045588,-122.98497568324565,E,C,E,-3.7444932577021586,-8.41433747734572,0
Other,36-50,E,D,-10.989258930119744,A,49.81756879814915,-107.13740065121979,-85.73029949041184,C,C,-116.03416957364676,-126.96251138124248,B,C,A,80.57350980282797,148.9587443828879,0
Other,65+,C,A,143.9455554223174,C,71.97494408581238,143.26018220592104,20.260528635470834,B,E,77.57764816627162,-86.32122772503212,B,C,B,41.97980746879347,-265.0771013476814,0
African American,36-50,A,E,-6.698682563857219,B,80.58451225469976,-62.69272733663539,-27.92527572149166,C,D,-35.91800847564129,-43.80200779462715,D,A,D,-111.40432287040363,-103.86695780332936,1
White,65+,C,B,61.35652578187174,C,-19.490600922243434,-160.95731471104463,58.26861918236309,A,B,17.756024018077863,-88.5098190544633,D,D,B,-159.58170379702966,-180.7533688052324,1
Black,65+,A,A,13.218915063958342,D,109.53513140602733,-70.7455253603373,81.59661931163863,A,A,-256.81060171503447,19.38933195509421,A,C,B,150.15167327728338,44.55114684599907,0
Hispanic,26-35,A,D,65.66343870398342,A,43.94033239292735,72.34692375641497,-23.44239936563152,E,B,-31.365780965620356,22.178988287144804,D,D,B,173.01657682612824,43.0057349764714,0
White,36-50,A,B,-111.85354436706798,B,-67.86797853279238,-102.75222368716095,80.3331230288325,E,D,-61.16109057212855,-6.934137511412255,B,A,C,24.35198397254127,31.584064154647386,0
Asian,36-50,E,B,7.933053928726537,E,104.82644355955233,87.12817723616554,8.894395261751246,C,C,-76.25471302130931,45.41459332443532,E,C,A,-96.42512318248541,-14.645481013014066,1
Asian,36-50,B,B,-123.79007071314408,C,-87.8019401149576,26.569832786682223,90.01254290171067,C,A,-96.52118154594217,37.39256999495563,C,C,C,106.92890618078708,152.91291870969073,0
Black,65+,D,A,-67.97431757649015,C,26.499516451868605,151.3577459451339,25.635201332319507,A,A,-46.70018204040814,66.5683541227802,C,D,A,157.6330413961843,77.18716390483097,1
Asian,18-25,A,B,75.89842139118575,B,-115.68325232441754,-94.91850134723533,-96.12326751890716,D,C,123.91487820441318,-93.38202682545398,E,C,E,180.02644023280564,-42.913304841830204,0
Hispanic,36-50,A,B,-76.56951126550591,C,8.218653249974437,-9.932785634292115,59.70412138689301,C,C,179.23118924277495,-9.561647809443548,C,D,B,-190.18477907924225,66.18036546096721,0
Black,51-65,D,B,-64.35025511595136,B,-95.77033359224018,-60.79220490558001,-149.6564531318014,B,B,62.47974125194562,-131.30287860075768,A,A,B,29.46380512606307,172.75922926510424,1
Black,18-25,A,D,178.1997986393004,D,66.80267728545802,48.40401411809815,49.027642832457744,E,C,-91.39799530059459,180.8657739812356,A,E,E,-57.51667794349034,-132.8372970545156,1
Other,36-50,C,C,39.513013161753115,A,156.45058346730946,-93.63802448985511,-70.25754718451992,B,E,82.17554940573957,-83.87902768183952,E,C,A,5.543590511166878,-97.79720605843974,0
Asian,18-25,E,B,-104.45904540567969,C,-33.52204891768,147.1041777874059,142.37249019766506,C,D,80.87827772193195,156.4534745535886,A,E,A,19.653597709029352,-49.99380243542268,0
African American,65+,E,E,29.90235490012908,D,71.07642269740938,72.41941425589907,19.40905508458752,A,E,235.81841493913873,29.487846454243293,E,C,A,18.201002997836007,46.44512408308939,0
Asian,51-65,A,E,140.36328425772393,D,195.68109116143074,142.76682890919406,6.405870089933835,D,E,88.60227153731739,81.90983714195458,A,E,A,-64.94275785944635,83.50457161441891,1
Black,51-65,D,B,127.77486918138104,E,-35.97194242641116,-31.015243222780658,103.43659419886318,D,A,172.12800421200387,95.960127137044,A,D,E,114.45847179683919,-159.08905567763887,1
Hispanic,51-65,A,A,-215.53683018044353,D,-177.50976922805975,160.49784068051278,243.50148110273628,D,D,0.1049816299121945,-19.289292099915315,B,D,D,-23.279443241543827,-94.6510006454409,1
Black,18-25,C,B,-23.08374035960685,D,-37.96895496371187,-0.014211541976967928,52.075829720515266,E,D,-41.148597685863244,-60.13100418983722,C,C,B,177.68825885884624,-60.82114936407723,0
White,51-65,A,E,84.61933624792758,E,34.21075765296986,-96.81101970617136,-32.37182496737393,A,D,-122.4299633556525,-34.221058586586,B,C,C,-99.82766556879518,37.71900336739674,0
Asian,65+,B,B,-95.62741271416971,E,-165.21876402346962,-32.55886114296619,-6.169819268273192,A,C,-157.4684948560015,98.27870668339091,A,C,A,35.800264342194296,-80.4385313203556,0
African American,51-65,D,A,43.605745764084254,D,-16.060483530386065,131.93449575026753,-6.166966381778003,E,A,-88.29351118758467,18.552396690855446,D,D,C,-30.8719989709957,-48.58105800543436,1
Asian,26-35,B,B,86.90221757215127,B,38.972806217189785,-27.169702018121512,87.33411654686628,B,E,81.13716908762657,-60.91587485754943,D,B,A,166.9327124002587,107.21988814181434,0
White,36-50,A,B,-66.55404397635067,D,-79.39547329409083,52.7146185370313,-32.4043912441272,E,D,-25.04707334820717,-18.074469947273517,D,E,C,66.2141719884706,249.7565915301215,1
African American,18-25,D,A,5.2720623090236,C,54.20549976587361,-48.24262481380744,-100.35812482212596,C,E,-115.70580448934365,-138.09013369987665,A,A,E,-120.57482092640701,16.935905546928392,0
Asian,18-25,D,A,-150.4491387380264,C,-83.76440365074578,80.75343145019535,-6.411904992218511,A,C,110.07986049737714,-208.3899913140758,C,C,D,10.46387254470747,-17.585279064363135,1
Hispanic,26-35,B,D,10.384561996208408,A,35.32792622388523,-115.1873801722844,-49.98728718675123,E,B,-117.7394278163072,159.60399596400464,B,B,E,33.24515605669624,67.30364825081642,1
Asian,26-35,D,E,-62.95048153149917,E,-52.652508315555444,-52.89248523958812,-141.66470452949196,D,B,-51.014533352815974,147.58950454587404,A,E,C,-39.286648017774354,53.79111194166474,1
Hispanic,36-50,E,A,-49.63573393035159,B,24.81537827556854,143.54387236278404,157.3240526682202,D,C,16.216043279132254,35.63807761047262,D,C,A,-18.66486919350216,21.691764187592135,0
Other,18-25,A,C,13.332279858907633,C,17.435241227510488,39.52511375592955,-99.69931169111378,C,D,-138.22836993366474,101.2618915522576,C,B,A,-0.4670112894011483,-71.849716868497,1
White,65+,B,D,15.700440609419292,D,76.58162906340966,-135.3146615918252,-222.19886851026973,D,E,-6.714244861276146,-79.41386358524312,A,E,D,-108.92208408684682,61.9079139177891,1
Other,18-25,B,D,39.73650953308492,B,45.401869265073664,16.02228749101978,65.08459465248305,E,A,-82.00978072161296,102.18888040759755,D,E,D,77.35952812295062,114.34199723717575,1
Other,18-25,D,C,-104.70615013510081,C,73.81168526984716,-48.98649372104769,84.97026018212327,D,C,-48.67128243379784,-72.93415086957621,C,C,D,-12.64388298838776,-38.183070783897186,0
Asian,18-25,B,E,60.728539604478996,B,-162.36359252736725,-23.507072834467944,-34.78428108971184,D,A,0.7281595670437281,-83.40398930917652,C,E,A,-138.07110643211112,-40.07291394336392,0
White,65+,A,C,46.358337510060025,D,172.54632300452315,-273.8642949582121,36.506615725011535,B,D,138.8758398200597,-58.36149400599857,D,D,C,106.3628686774213,80.36200181096844,0
Asian,65+,D,B,-51.95492021854032,B,-97.58941037857014,20.12381334783118,40.173120938440135,E,E,-30.495740752291823,-44.55646378275031,B,B,B,97.18766057842726,-198.14501217039268,0
Hispanic,51-65,B,E,89.0101973708695,B,-82.22232602322794,-4.876061397782121,191.9601635750722,A,A,35.246853532893546,69.57936862195062,A,E,B,153.0966783858005,-51.17476067485766,1
White,18-25,D,E,-29.611565896864278,B,106.21780459843224,27.165864581951034,-80.37571714412167,B,A,126.84675789260777,-276.73678851124293,D,A,D,21.205664700782815,112.12408471276211,0
African American,36-50,A,B,31.399954418000842,D,-127.66032209216252,-91.8242030796461,6.6856751893181245,B,D,82.07720171076471,-49.48199808157289,C,E,B,36.30006177289694,297.31375493976924,1
White,18-25,B,E,113.84663106512036,B,-171.14224063665094,-170.6134894817189,36.015449384191925,A,D,-2.397482239660152,126.96983011580807,E,B,E,-71.36376150715618,120.74001160002447,1
Hispanic,65+,C,E,165.94500139100094,E,161.84727869195945,-114.34448640243117,27.609048938140063,D,B,163.06222042983683,-107.79792264629184,D,B,B,-55.958783093206186,223.72722216297674,1
Black,51-65,C,E,-154.6087754462423,A,63.450563260857564,77.3896352616341,-44.65394691053385,C,D,88.31049548626282,65.17834287822009,E,D,D,-4.5389153066953565,-122.76349321515742,0
Black,65+,C,E,15.667884590619183,C,146.86829267564872,-46.7630153942342,-124.45472942521334,C,C,-63.64695986092015,-48.05216688436987,A,C,B,-22.25094346879227,-151.79160542120138,0
African American,18-25,D,C,-20.65063618928606,B,129.88580005388312,128.90916006063154,9.943941508133609,A,A,-112.28474335004144,-25.392887435644155,A,C,C,74.41220503113179,-122.84425033554047,1
Hispanic,36-50,E,D,90.94536096345821,B,51.45294480301074,141.8516275331449,-81.48416517648153,E,A,-49.06024662453954,-40.29628632376204,B,D,B,5.778462224541374,108.31468768513967,0
