ethnicity,Nationality,age_range,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,US,18-25,Other,A,33.2360145428596,A,C,D,-159.2174368659292,A,E,43.76213434215141,A,E,0
Black,Mexico,26-35,Jewish,D,36.82873238644938,B,E,E,80.03236894360201,A,B,169.21233039458758,A,C,0
Hispanic,Mexico,65+,None,C,-66.33705682695674,A,A,E,69.37958801430287,C,C,17.98952571112969,E,D,0
African American,Germany,51-65,Jewish,E,124.4364259435564,D,C,A,-0.37013606414619943,E,D,63.572986443128386,E,D,1
Hispanic,UK,51-65,Jewish,D,-39.54574836316462,B,B,E,-34.28521760807203,A,B,-182.7732828531129,D,E,1
White,Brazil,26-35,Christian,E,87.32373284315061,C,E,E,-34.24794813608152,A,A,-182.09883102114583,A,D,0
Hispanic,Other,18-25,Other,A,10.545348253504795,C,E,E,-22.238037741176058,E,A,53.908734538991574,E,D,0
Asian,China,18-25,Buddhist,D,-129.2102217772497,D,C,D,-49.6029687249084,A,B,-184.6370264711972,D,E,0
White,UK,36-50,Other,C,194.7707347767298,D,A,A,95.22565875296485,E,C,58.055232634752144,C,B,0
Asian,UK,65+,Other,D,57.28323843987446,A,B,B,-55.860942453845084,B,B,-153.65903707208238,B,B,0
Other,Mexico,51-65,Buddhist,E,151.34520732464588,E,A,B,9.2134602489394,C,A,-147.95260151484516,A,E,0
White,US,26-35,None,B,-77.54672299624843,A,A,D,-212.55622886409049,A,D,-15.035185883608538,A,B,1
Asian,Mexico,26-35,Muslim,B,323.3693859726688,B,B,C,-16.77821876211526,C,D,64.31234265729708,E,E,1
Other,Brazil,18-25,Jewish,D,192.56421395047897,D,B,E,-43.8195643717443,E,A,132.5917067186714,A,A,1
White,Other,18-25,Hindu,B,-126.57801605880101,B,A,A,-150.77919080752437,C,D,71.99372281799029,D,C,1
Hispanic,China,65+,Hindu,A,-57.09299190684447,A,C,C,-94.33705480152939,C,A,-206.76177448606597,D,D,1
African American,Mexico,18-25,Buddhist,A,234.8052939071024,D,A,A,65.22737151156281,A,A,-44.48514073818784,B,C,0
Other,India,65+,None,B,-53.77281092474796,D,E,D,-6.84466011308588,C,B,-67.21888909165716,C,E,0
Black,Germany,18-25,Christian,B,-53.20484753432644,E,D,E,19.916447574820726,D,B,41.16031436915917,A,B,0
Asian,Other,26-35,Jewish,D,41.95242897220596,B,E,B,92.50794888506353,A,A,-70.03177377999758,E,A,1
Other,India,18-25,Christian,E,-132.2069647641675,B,C,E,-70.72860711060596,D,C,28.45427582513258,A,C,1
Black,UK,26-35,Other,D,82.83346708032057,C,C,B,165.64535408156033,A,A,-31.944705491579207,A,D,1
Other,Brazil,51-65,Jewish,C,47.77748586394992,D,D,E,84.37725589333076,C,C,-17.92224850302353,A,B,1
African American,India,18-25,Jewish,E,-91.68335745100927,A,A,E,-34.09153700624382,B,C,21.895545128086844,B,A,0
African American,Other,18-25,Jewish,B,8.734223065850292,B,A,A,155.2343333471508,C,E,108.59637915955325,E,A,1
Hispanic,UK,18-25,Muslim,C,-148.44766893824715,D,A,B,55.518652711325224,A,D,206.15239678366098,B,C,1
Other,Brazil,51-65,Hindu,D,75.77406500648188,B,A,C,104.96734939852705,A,A,198.90437092609238,A,C,1
White,Germany,26-35,None,A,117.79462426553407,C,C,E,39.51760710638735,E,C,-124.89088874788104,E,C,0
African American,India,26-35,Hindu,A,-117.19759786675017,E,A,B,-105.22593296394038,A,B,78.8358678179712,A,A,0
Hispanic,India,51-65,Muslim,C,-138.85769217782416,B,B,A,-39.56516328656363,B,A,54.34005348991143,A,B,0
White,Germany,18-25,Muslim,D,-162.22354597422878,E,A,C,-70.03942663118148,C,C,-58.959865828642734,E,A,1
African American,Mexico,51-65,Hindu,A,-209.62198514053276,E,A,D,-48.144261143929796,A,E,-80.47142035907264,C,B,1
Asian,Other,26-35,Buddhist,E,279.38300658257356,C,E,C,49.598654691179526,E,A,-34.36331143304472,B,A,1
Hispanic,Other,18-25,Hindu,C,49.627883223521884,E,A,E,143.0359436700625,D,E,-34.17826037923574,D,E,0
Hispanic,Germany,51-65,Buddhist,A,89.00708242768413,D,B,A,125.59980143732481,C,D,102.63700117654871,E,B,0
Asian,UK,51-65,None,E,201.55205996474274,B,C,B,155.87977379414767,C,A,-153.2795167005926,A,D,0
Asian,Mexico,18-25,None,C,-144.76537738363996,A,E,C,69.42954005667474,C,A,123.92541851059866,E,C,0
White,Other,65+,Other,B,-210.7547967149851,C,B,D,123.29577236465437,C,B,-10.225387915251106,C,E,0
Other,China,18-25,Buddhist,C,4.619475805955518,D,A,E,3.577967252817318,B,D,88.9839898507366,D,C,1
Asian,China,36-50,Hindu,A,76.75022803995641,C,E,C,-22.60176833937093,E,A,267.3738209965515,A,E,0
African American,Brazil,18-25,Other,E,-175.61884375381203,D,A,B,78.42742572102578,A,A,172.489714114988,B,A,0
Asian,US,51-65,Jewish,E,-47.778471746386316,D,B,C,173.29614556233855,D,A,-143.3548050450787,A,C,0
Hispanic,Mexico,18-25,Hindu,C,-18.799963254226544,D,E,D,-32.659453506663894,C,D,157.39856666936075,C,C,0
Other,China,65+,Christian,A,-15.202187381765043,D,B,E,-43.78760314248784,E,D,251.67078531441666,A,B,1
Other,Mexico,51-65,Buddhist,A,130.41676171100636,E,A,D,-69.0685977407226,A,C,0.7096535096863994,E,B,0
Other,US,18-25,Jewish,E,-42.21640824637357,E,C,D,-18.417889595427027,E,D,-108.48670631452977,E,D,1
Black,Other,51-65,Christian,A,-25.550630375880722,E,B,E,-74.60882096232518,A,D,49.94784252774057,A,D,1
Other,US,36-50,Muslim,D,-231.30113669771671,B,C,E,89.23869994414376,C,A,139.28215209523,B,A,0
Other,Brazil,65+,Muslim,B,-54.44488608772913,B,D,E,-81.3046965934571,C,A,64.80016627421732,D,B,0
African American,India,26-35,Christian,C,7.867649291696364,C,D,E,-39.0565856401573,D,D,151.128711489343,C,B,1
Asian,Brazil,51-65,Other,D,-56.759569275917556,A,C,D,99.67313683340964,A,D,10.903812219288152,E,C,1
Black,Other,51-65,Christian,C,-25.480101481087875,D,E,B,-92.11985845873237,A,A,10.582328315840616,D,D,0
Other,India,26-35,Jewish,E,104.8167032977474,A,C,A,-87.17319033285513,C,B,23.58263481935786,C,A,1
African American,Brazil,36-50,Hindu,B,-271.1743775484709,E,C,E,-89.9835407180762,C,B,-110.56928159811244,B,D,0
Asian,Germany,36-50,Jewish,B,149.1480617878079,E,A,B,15.43481482401269,E,B,-213.419188719636,D,A,0
Other,Other,51-65,Hindu,B,-31.277367380004762,C,B,B,-130.33995435035288,C,C,-105.89634545022632,E,D,1
White,China,18-25,Other,C,172.4657813651402,D,D,A,-8.88204381694745,E,D,8.203154815691702,C,B,1
Black,China,36-50,None,A,-117.1684922476057,A,B,C,-25.199063861494736,E,C,51.77299511238892,B,C,1
Other,Germany,26-35,Buddhist,D,57.95990404382808,A,A,D,-62.89681136576893,D,E,58.45276306145726,B,B,1
Hispanic,Germany,26-35,Christian,A,36.799780389860835,E,C,C,127.0672342855318,A,E,7.844092478660859,D,C,1
African American,China,65+,Buddhist,A,-133.1180054057791,C,A,C,-94.24229261122537,B,E,-17.224442857703696,D,B,1
Other,Other,65+,Other,B,122.9908909054765,D,A,D,100.19260842392343,E,A,-54.04524438356033,D,E,0
African American,Other,18-25,Christian,D,85.42430227526071,A,C,D,-152.95175436756153,E,B,-22.575926257521388,B,D,0
White,Other,65+,Buddhist,D,-90.13004408608276,A,D,E,-169.11253943971292,C,B,-106.3248095433406,E,A,0
Asian,US,36-50,Hindu,E,184.62878550687788,B,C,E,-67.74661255866744,C,A,-35.75951461779025,A,B,0
Asian,US,36-50,Jewish,B,-83.67643907945381,C,C,C,-81.59009206561255,B,E,49.81816079041408,B,B,0
White,Brazil,36-50,None,A,-32.62522331219384,A,C,B,124.1480855216172,C,E,0.3756836877961592,E,C,0
Black,India,26-35,None,B,-169.7847555682272,C,D,A,-83.4054359732107,C,C,-126.73167261107649,E,E,1
Other,UK,65+,None,B,13.603197416173703,C,B,C,177.1376393481165,C,A,25.95723250343913,B,E,0
Other,Brazil,36-50,Other,B,-9.901115880573268,D,A,A,80.55658181733737,D,A,73.64845507120732,C,D,0
Other,Germany,51-65,None,B,34.07296994628035,D,C,B,-116.79358810272524,A,A,12.833219046708791,C,C,1
Hispanic,India,36-50,Other,D,-138.3482071981329,E,E,C,-74.33475672247887,D,B,-8.728046103262187,A,B,1
Hispanic,Other,18-25,None,E,-95.87967621839296,B,D,A,131.4108847872036,C,A,-78.24344286420192,C,C,1
Black,US,36-50,Christian,A,-17.663355494635567,D,A,A,-37.70598977685675,A,D,82.1615347158244,A,A,0
Asian,Brazil,51-65,Christian,D,48.20231877723035,B,A,A,47.041660275477774,C,A,-80.16988445787507,E,E,1
Asian,US,36-50,Christian,E,-38.526169739954376,A,B,B,-25.786497595780638,B,A,-13.075868365223444,D,A,1
African American,US,18-25,Jewish,C,61.927128642349594,A,A,D,-78.01886914343132,A,D,-68.70371596722312,A,C,0
White,Other,36-50,Buddhist,D,-176.40103582329218,E,B,C,-101.67377697094003,D,D,2.607122434083254,C,E,1
Hispanic,India,51-65,Muslim,C,20.866056169198817,A,C,C,-11.008617322286154,D,D,61.19256568045473,C,C,1
Black,UK,26-35,Other,C,-81.62688041936839,E,A,D,-78.1907665159877,D,C,166.66979996951147,D,E,0
African American,China,65+,Christian,E,-127.8848545409117,B,A,C,-144.42808840858257,A,C,-30.992129671893764,D,C,1
Black,Brazil,36-50,Buddhist,B,-64.26437371790313,C,D,D,12.61224035280916,B,C,-21.144091371494405,B,A,1
Black,Brazil,18-25,Christian,B,-15.777415786498977,D,B,B,290.3198322903032,A,C,106.4327886231862,D,C,0
Hispanic,Brazil,36-50,Buddhist,A,48.752847157408766,B,E,D,58.946818940561755,D,A,84.50590152874925,B,B,0
African American,Germany,26-35,Jewish,D,183.36302587800432,B,D,A,113.21871354431192,E,A,24.693953757243328,D,C,1
African American,Germany,51-65,Jewish,A,120.92685074543523,D,C,D,-4.800570610801633,B,C,-29.733180716473136,D,C,0
Asian,US,65+,Other,D,26.959782831311063,E,E,C,9.255008019071772,A,B,13.069596173815471,A,C,0
Black,Mexico,26-35,Other,B,-93.93830216004548,A,D,D,-150.23189052814348,D,E,115.79137203424592,C,E,1
White,Brazil,26-35,Muslim,C,-69.02754038771512,C,B,D,-56.77257361176753,B,C,60.19692966399257,A,D,0
Asian,Mexico,65+,Buddhist,B,-98.93772229454557,A,D,B,172.4774528935729,B,E,121.97119372101642,E,D,0
White,Mexico,26-35,Christian,D,-21.41037341393338,C,E,B,-118.9052993386554,A,E,-49.054800349839965,A,A,1
Black,Germany,18-25,None,B,48.04959150362421,A,C,B,-111.3975320932129,A,E,61.64214556266842,A,B,1
White,Brazil,51-65,Christian,C,-5.097152360085306,C,E,D,106.23194519691808,C,D,-108.03964027989814,B,A,0
Black,UK,26-35,Jewish,B,-69.58800771334003,B,E,C,182.0391438224537,D,B,255.37986141772217,C,A,1
Hispanic,Mexico,26-35,Hindu,C,-182.08094746856875,C,A,D,-10.71260447591519,B,B,-46.463994977811936,E,E,0
African American,India,18-25,Hindu,B,84.57593268731526,D,E,A,-80.7309574758952,E,A,-8.046680461205586,C,C,0
African American,Germany,51-65,Other,B,34.12299711734124,E,E,A,-7.525292711195665,B,B,20.914535108829416,E,A,1
White,China,26-35,Jewish,E,-14.905223183278013,E,C,C,-18.016549580227437,A,A,-70.4052756423452,D,E,0
Black,Other,18-25,None,D,80.03606367975799,B,D,E,24.503791168276944,D,D,-116.88744842008505,B,B,1
White,Brazil,26-35,None,C,90.9695498478902,A,C,B,87.44277644543439,E,C,-12.943757741496587,D,E,0
Other,Brazil,65+,Christian,C,-81.64703744004383,C,B,E,-139.81730112420817,A,A,144.9559957773687,A,A,1
African American,Mexico,26-35,Jewish,B,-28.214210847637904,A,C,E,48.36443527845172,C,E,86.54494560167608,E,A,1
Other,India,51-65,Christian,A,-218.13009848234296,B,D,B,136.92109619464588,E,A,-20.00440686107063,C,A,1
White,Brazil,65+,Muslim,B,18.075921345077816,C,B,D,102.23069407046275,E,C,234.19925052317873,C,D,1
White,China,26-35,Buddhist,E,10.06441486348927,D,E,A,39.786739658809005,E,B,103.62191616143186,D,A,0
Black,India,65+,Christian,C,71.3181738067586,B,B,D,-51.74539512513691,C,B,176.83928950386604,B,E,1
African American,Mexico,26-35,None,C,-4.682306700791144,E,C,D,-2.694708996202166,D,E,-162.84869163677,D,C,1
Black,US,26-35,Jewish,C,15.589507945673283,C,B,E,23.78098710895862,B,B,33.70794515145765,D,A,0
White,US,18-25,Buddhist,C,-25.87193969638197,D,D,C,132.67315835597603,A,B,-146.78627893183668,A,E,1
Other,Germany,26-35,Jewish,C,186.6720610318589,D,A,D,-88.25887832351027,C,A,-25.91645164331773,D,D,0
Other,China,51-65,Muslim,E,-142.16944107233,C,C,D,157.2530373357605,B,B,3.154031409673033,D,B,1
Asian,US,51-65,Muslim,B,30.642782283215524,B,C,A,113.55786772868335,B,C,143.36091445282128,D,E,1
White,Germany,36-50,Hindu,C,-128.74060077025544,A,D,D,-75.59752560504313,E,C,-140.42733039913867,C,E,1
Black,Mexico,65+,Muslim,B,46.00972274326354,A,B,C,-56.31863401760727,A,E,-81.80392979135465,B,A,1
African American,UK,36-50,Christian,C,41.61232421313268,B,C,C,235.45082576982148,B,D,-178.26295704914895,E,B,1
White,India,36-50,Buddhist,B,-26.922673967066444,E,E,A,-52.13929021614455,B,D,-129.8785297785824,C,A,1
Black,Brazil,26-35,Other,C,-13.7352759380676,A,E,B,-228.2761190725474,A,C,-149.1175336959445,A,C,1
Asian,China,26-35,Buddhist,D,122.39176144613837,E,B,A,19.77964898709319,D,B,12.290362707259133,E,B,0
Black,India,18-25,Other,E,-65.45857123635042,B,D,B,121.32430648509722,E,D,-173.41299323347076,E,D,1
Black,UK,65+,None,B,59.78663370086278,D,B,C,64.97999025656321,C,C,-11.883174805158218,D,A,0
African American,UK,65+,Other,D,9.245870751376222,E,B,D,-136.5317719653481,B,D,-64.09416473243115,A,E,1
White,China,65+,Christian,B,6.49729825122002,C,A,D,38.517148948217496,D,C,-99.56702270222192,B,B,0
Other,Other,65+,Buddhist,D,-24.26632631782421,C,C,B,87.68002878400866,D,D,92.31753906602422,E,B,0
White,China,18-25,Buddhist,A,-113.83299464459344,B,E,B,19.44388747317397,A,B,0.5499643988261698,C,D,0
Asian,Mexico,36-50,Muslim,D,-163.57904541408942,A,A,A,111.80489348795805,E,B,-45.36361471891677,D,B,1
Other,India,36-50,Other,C,76.72760999535451,B,E,E,262.0922284669611,B,C,-189.82187497691203,C,E,0
Other,India,18-25,Christian,C,189.7269856094878,A,B,D,173.65372154546736,E,A,183.8195864207115,E,A,1
Black,Brazil,51-65,Other,C,-54.208977134458344,B,E,D,108.8681877412279,D,C,76.04720115198627,E,A,0
Hispanic,Mexico,18-25,Buddhist,D,-10.049650625064228,B,A,A,132.5334336368728,D,C,19.6225542915424,B,D,0
Black,US,51-65,Buddhist,D,-117.8181625906466,E,A,A,-95.60928437583836,C,B,-105.21196282671386,C,B,0
Other,China,65+,Christian,A,211.79598693366563,D,E,C,-183.26509756156847,C,E,96.52709096005894,C,E,0
Hispanic,Mexico,51-65,Muslim,D,12.97322774372526,B,B,D,-33.465232340488505,A,C,7.279095067806578,E,C,0
Black,UK,36-50,Buddhist,E,133.8716086218837,C,A,C,-35.90599887807899,B,A,-5.884105893004984,C,C,1
African American,Other,36-50,Hindu,C,-51.483118810669126,B,A,E,-104.71818726267921,D,B,156.7596418432502,D,B,1
Hispanic,Germany,51-65,Other,C,-15.34136525626729,D,B,C,82.78162733613638,E,B,-55.046028879602815,E,C,0
Asian,UK,18-25,None,B,-95.4037488451275,A,C,E,50.20271909955628,C,E,-9.386365404676697,A,E,1
Other,China,26-35,Buddhist,D,-87.165448419653,C,C,A,-140.04999248940447,D,B,-86.64633570806119,C,E,0
Black,Brazil,65+,Buddhist,D,-158.35650770103234,A,C,D,-24.150922876691165,C,E,-101.59002372700357,A,D,0
White,Mexico,18-25,Muslim,D,81.82159304588298,C,D,C,-37.38128215158846,A,D,15.63857291540551,A,E,0
African American,Mexico,26-35,Hindu,E,-95.40994444795707,D,B,A,147.61388868158807,A,A,25.76634541329115,A,E,0
Other,China,26-35,Muslim,C,27.800431589962937,A,E,C,10.8390700020349,D,A,-230.11703857977207,C,E,0
White,Mexico,51-65,Buddhist,E,-98.55566914543658,D,D,E,64.1769557151094,B,B,110.19463125515688,D,D,1
Asian,US,18-25,Jewish,A,1.8780189216662362,D,E,E,129.3287697282638,E,A,-177.38292838048318,D,C,1
Other,India,51-65,Muslim,B,-86.77873631458701,B,C,A,23.14164354385323,E,C,38.53446241546848,A,A,1
Other,Other,65+,Other,B,14.613535874747107,A,D,E,-80.81658450112046,B,E,-38.81211134315815,B,D,0
Black,Other,51-65,None,A,11.280978962341104,E,E,C,-36.88563890215145,E,E,258.19228102329095,B,E,0
African American,Other,36-50,Buddhist,D,-81.94183361146169,C,B,B,-39.58920369006037,C,A,-12.124209003640726,A,E,0
Other,China,18-25,Jewish,E,26.033665646854427,C,C,D,-115.60234960965265,E,B,-47.590392721414936,E,B,1
White,Mexico,18-25,Muslim,E,-67.47506316597911,E,E,D,-134.59884760672006,C,E,-39.15488589491348,A,D,0
Other,US,26-35,Other,D,-67.55212288081218,E,B,B,7.8210052191541,A,C,40.86440287903745,A,A,1
Other,Other,18-25,Other,B,28.32655645647315,E,E,E,-160.2412727480588,B,A,64.86236773631977,C,C,0
African American,China,18-25,Other,E,76.88107607650475,A,D,E,18.658057111766457,C,D,37.3776466954018,A,A,1
Asian,Other,18-25,Hindu,E,-79.53529234244122,B,C,C,-187.80506625936948,D,B,55.75713499790032,B,D,1
Hispanic,India,36-50,Other,D,103.2241555756891,B,E,A,250.15926576342022,B,C,59.8012103039601,B,E,1
Black,Mexico,65+,Jewish,E,-33.617351064394825,C,E,C,-10.691048592789986,E,D,-17.009925194881685,D,B,1
Hispanic,Germany,18-25,None,D,48.63576689340247,D,E,B,60.53156374829091,A,E,-30.795302785716128,D,C,0
Black,Other,65+,Christian,C,-78.68879886274169,C,C,B,30.668607959922756,E,A,-42.984689883053505,A,E,1
Other,Brazil,51-65,Hindu,D,115.08666480335108,E,D,B,46.7192055810229,E,D,0.6227976410979413,E,D,1
Other,Other,36-50,Muslim,C,64.34004106773769,D,E,A,326.8900368867187,E,C,85.943450654879,A,E,1
Hispanic,US,65+,Muslim,C,111.45507146648082,C,C,A,-80.92419173520688,D,D,85.67338574874427,C,B,1
White,UK,36-50,Christian,D,-172.13016979953724,A,B,C,-29.51130991187635,E,B,-69.19508636000147,C,E,1
Other,US,51-65,Other,E,-89.3311169226105,C,B,D,-122.53709662018753,C,B,80.86811518082993,C,A,1
White,China,18-25,None,A,-34.84681377415136,B,D,E,-182.30537951802458,D,B,-104.76102071998731,E,E,0
African American,UK,65+,None,A,6.434967912829058,C,E,E,-30.58474268719934,B,B,91.54387102256628,A,D,0
Black,India,26-35,Other,D,134.67460908965322,A,C,E,123.73666096344154,B,B,-81.10187114571471,C,D,0
Hispanic,Germany,18-25,Hindu,D,-22.17090366293269,B,D,C,142.93074055573663,A,C,38.03777842130601,A,D,0
Black,Brazil,26-35,Jewish,D,0.7921805022293263,D,C,A,-60.20016482023859,A,B,-112.71378138898827,C,E,1
Other,Germany,36-50,Christian,E,-142.12897283514337,C,A,C,-1.0136121497651156,D,B,-37.791858607990115,C,A,1
Hispanic,Brazil,36-50,Other,B,-61.931200059689786,C,D,C,-103.60942947859837,D,A,-192.70360290002714,E,E,1
Other,US,51-65,Christian,A,28.954960522182603,C,D,B,-73.0493741215467,D,E,-22.555882551375685,B,A,1
Hispanic,Brazil,36-50,Other,B,12.750165279372066,D,E,C,-6.964189952613855,D,B,121.1973468770892,E,C,0
Black,Mexico,51-65,Muslim,E,-42.472943328596834,E,B,A,-110.77272706160733,D,A,28.911544007148315,D,B,1
Hispanic,India,51-65,None,E,186.62416277970104,D,A,B,68.30046205003235,E,D,49.64748486665933,B,C,1
Black,China,51-65,Christian,B,-61.78329675849458,B,D,B,28.87533391419944,C,A,-35.80953736280313,D,B,1
Black,Germany,26-35,Christian,B,-135.14173422103383,C,A,D,-53.01068633361974,C,B,122.65144202945125,B,B,1
Other,US,51-65,Buddhist,B,-162.05260304275558,D,C,D,-19.110212434146938,A,E,-44.54128419134316,D,C,0
Black,Brazil,18-25,Buddhist,C,32.59661549014069,B,E,A,14.76578036499535,E,A,35.28334294146761,D,E,1
White,US,36-50,Other,B,78.37990296571078,C,D,E,-49.17976474072082,B,E,101.63413221236763,C,A,1
Other,Other,51-65,Hindu,B,118.30512624535297,D,D,A,109.02861019845116,B,B,14.425466411001754,B,E,0
Other,Brazil,26-35,Muslim,C,-68.01873469792174,A,A,D,-3.84848435985468,A,D,-6.387456253999941,D,C,1
Hispanic,India,26-35,Other,D,-81.37535820237758,C,E,B,8.696704038647765,D,C,-56.28184633931559,A,B,1
Hispanic,UK,26-35,Jewish,D,138.48871042259785,E,C,C,110.3577979174105,B,A,21.560041543498453,B,E,1
African American,Brazil,26-35,Other,E,-27.56975339698241,B,B,C,-19.40631067957548,D,A,38.22128095714164,B,E,1
Asian,US,18-25,None,A,87.34268229058911,B,A,B,0.8165255356830172,D,E,-111.10668365478249,B,A,0
White,China,18-25,Muslim,C,189.01411002421725,B,C,E,-91.58014521043557,E,B,-33.42566730888108,E,D,0
Other,Other,36-50,Jewish,D,-7.359053552198282,C,A,C,-136.86218132107174,D,C,-78.85209563434188,D,C,0
Asian,Mexico,65+,Muslim,D,-84.00414117243238,A,B,C,141.1048828652171,A,A,14.249515123308951,E,E,0
Hispanic,Brazil,65+,Buddhist,C,70.79960195145215,C,A,E,78.8371439988748,C,B,-0.09264288883498144,E,D,0
White,India,36-50,Other,A,-122.40227936321281,D,E,B,47.73732207386788,E,A,43.51838246289824,C,B,1
African American,China,65+,Christian,A,98.08526987127864,B,E,C,-390.96532996460485,B,A,157.14657233226828,B,C,1
Asian,US,65+,Other,B,45.139190067885146,D,E,E,-70.8047289241582,B,A,-64.12597707535498,D,B,1
Black,US,65+,Christian,E,-83.04183098890945,C,C,D,-168.0490486563633,D,C,169.29097487118779,D,A,1
African American,Other,65+,Other,C,141.44726023135897,C,A,E,210.29368374700357,A,B,10.058877139348455,D,C,0
African American,Other,65+,None,B,29.350124166042857,C,D,C,-19.751585776394847,B,A,-254.77339673263145,B,A,0
Other,UK,51-65,Jewish,C,46.15723153849657,D,C,D,-96.5690733022169,D,C,-105.53643919086417,E,D,0
Other,China,18-25,None,A,203.21554833395177,E,B,B,-167.88321116168638,B,E,150.112210654236,C,B,1
Black,Germany,18-25,Jewish,E,18.52816809884355,D,A,C,158.12303786496352,A,E,35.20232243246962,C,E,1
Black,Mexico,65+,Christian,C,-165.23288677874595,D,B,C,-8.258013170701377,E,B,-61.46416202366014,B,A,1
Other,Brazil,18-25,Muslim,E,-29.85995997742671,D,C,A,47.3693579486333,C,B,-75.58085769667542,E,A,0
Other,China,36-50,Hindu,E,-86.80992138569327,C,A,D,-23.311742694129027,D,E,15.13018949911071,D,B,0
Black,US,26-35,Jewish,D,-82.20496532660982,C,C,A,-12.628737591084546,A,B,-84.30402250339179,D,C,1
Black,US,65+,Jewish,E,124.16594018429979,E,A,C,32.277985207621924,C,D,-147.0974824465244,C,E,1
White,Germany,65+,Christian,A,62.44974375252279,D,E,C,33.76699187807321,B,A,86.33762186932306,A,B,1
White,UK,65+,None,C,25.3225071501923,A,B,C,18.07735072094073,E,C,-78.50963941944795,E,A,0
Black,Germany,18-25,Muslim,B,95.21047426745216,E,D,E,122.28368425492222,C,D,85.01345537964653,B,A,0
