AgeGroup,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,Veteran,47.54788469255467,A,E,-41.31348886551251,D,-53.38385165413363,18.30139066888089,16.07445020285165,-73.04331164862083,A,126.14946092069923,1
51-65,Veteran,55.51154077053734,C,B,61.72936290516384,D,62.42468437493226,59.48295926573408,-30.26119890327567,34.16355076931497,A,-83.30007648483331,0
51-65,Non-Veteran,-183.31271586027418,C,C,82.53711072682654,B,298.6359722416695,-42.90368068070039,104.25039718794513,121.71364404614134,B,97.03002230776045,1
26-35,Yes,-4.429622754048808,C,E,-59.27060080419123,C,218.97212611072695,-57.32509854582774,292.0745047612956,29.255833279398086,D,24.38184610505049,1
51-65,Yes,-53.98633834884884,C,C,-78.5643730895259,B,17.739416449877893,-182.1235775752437,166.5037716023444,139.6272765685592,D,-29.46349578793166,1
36-50,Veteran,-23.502399791727328,B,D,32.497653733447784,A,-3.9457816121436076,151.53222038873278,-52.8837255842219,20.971744275720162,A,-75.368491715573,0
18-25,Yes,-238.91568093735125,C,D,69.51676307781672,B,33.102079416345006,163.0261482782722,-123.76961125987123,209.77838530511096,A,96.2554446332458,1
65+,Veteran,-95.51438001650519,E,D,143.18708191804163,A,50.89675544861295,-103.43700102331712,295.6426718678398,-197.69499750790968,E,32.24102998299852,1
18-25,Yes,-114.06258058179726,C,A,-60.01616334377896,B,-4.102567379101973,-29.544994239866796,-6.404184609158789,140.45433234083865,D,-125.91289196944082,1
36-50,Non-Veteran,113.9570589627644,C,E,103.06180556448865,E,57.35271911584084,-150.8102273282687,174.68188942051714,266.032074472588,B,-200.18639253072536,1
51-65,No,28.17017041382322,E,E,115.538656014498,B,56.55929635339455,-181.52913314244074,-48.31254126241735,-35.95475658929312,A,213.6527396993555,1
51-65,Non-Veteran,49.819698900690454,E,A,-2.4256516550956713,D,14.45516998315917,-102.52832018508981,87.3147249756024,23.135010347979247,C,-76.95742022254419,0
36-50,Veteran,166.84791285243864,D,D,143.430147476478,B,13.91946952023175,36.13076450644886,193.4537229603146,-33.32488433960223,B,-83.12596121130836,0
36-50,Non-Veteran,61.16323119295568,C,A,106.47663939582179,E,103.31944811630824,223.64131149325334,85.19982876813597,-80.59546347664367,E,3.7286747611646103,0
65+,Yes,-59.67557952049432,E,E,-39.486802203433626,E,-51.1551952528883,86.46579580915694,138.60590478904965,-179.20083681013256,B,119.48090281157975,0
65+,Non-Veteran,135.23781548548544,E,B,-62.42855556576301,C,-11.474820467218091,-67.75109758057602,21.53820196534285,-3.3780215402157796,A,18.672374995564343,1
18-25,No,-15.878224756283368,C,B,-80.63448782631201,A,4.78115517513245,-78.23608013061846,-178.84666885652405,148.09768309511446,D,-90.6391214653085,1
18-25,Veteran,14.162181638532061,E,C,-8.281179698011181,E,-129.9938541912699,-53.389526633555754,100.37186845075152,129.09199781959057,D,171.7545843070169,0
51-65,Yes,125.08252328576894,A,B,-20.722895639437695,B,-65.15454432822742,46.883936676213075,-142.69759666534486,99.56973671692157,E,-53.422854229945,0
51-65,Yes,43.012078065598885,E,C,6.731298299803893,D,-28.901986877758496,161.34955049840252,-23.669120282644506,-102.86594733192445,D,-186.5596981685437,0
36-50,Veteran,-189.49384604131666,A,D,-60.33329574467351,A,1.7748787463162743,16.08110946103323,-82.7236254678023,102.74440548691864,A,-190.04208918116015,1
51-65,Veteran,138.1795775637985,C,C,112.72068488295145,D,40.02949156306143,-79.31540127129828,30.838667430919315,21.325256995004313,D,-24.868777072201144,0
36-50,No,-1.983011725657679,D,E,52.71765649325019,C,-122.58041635653268,-111.4738423560447,8.650262796421964,67.04767794536136,C,38.73165489397143,0
18-25,Veteran,87.54395845460115,D,E,127.21307959953995,A,-59.4850814466575,-64.10185192189405,31.349633626168107,-94.42231691191097,E,-43.00556620914947,1
36-50,Non-Veteran,-116.84893417517956,C,C,-46.477081158361834,A,313.1204617400932,3.6606957919207304,-7.2512873713009505,170.5346873890611,E,-62.16796121888133,0
36-50,No,-125.6498539521809,A,C,-134.13021032082023,D,42.61484147700687,69.26281466702021,41.73654797087828,102.78625020134018,E,40.10567975792693,0
26-35,No,-122.51041152718653,B,B,82.88071061723008,C,-62.368812551275944,213.16853388213667,-139.02403354127273,-87.58587673598846,B,-168.11802370771974,0
18-25,Veteran,-30.32888504579356,B,E,-61.27856590365048,E,-214.90220191138337,-93.55669263765539,75.34551124684117,62.27495210153072,A,116.55366410423625,1
65+,Yes,6.819071904342358,A,E,-32.60564308725699,B,-6.270371884712968,-8.207271257349497,-61.199208996686224,25.702490775844517,D,28.11628846655221,1
65+,No,248.43145814447442,C,A,-144.37943624876868,A,67.91015885665462,-163.48468983264368,-108.11867277680814,-10.467005973979763,D,63.4827744752113,0
26-35,Veteran,-5.043881722770179,C,C,-13.54481793541148,C,-185.47142851310443,0.9960057781284224,70.55658379297849,-49.39331380893429,D,28.603805054430744,0
18-25,Non-Veteran,1.8814203464602157,B,C,-235.82318360323472,E,-20.100126597847634,-122.16177775907543,-58.813562191542815,-55.933141511081,C,99.138407255133,0
26-35,Yes,-71.66997376577017,A,E,165.40823246117782,D,-57.64698663450084,-76.05997589005776,85.17905453317802,1.8831767114019273,C,-25.276771287052263,1
51-65,Non-Veteran,-172.73022867266985,D,A,-57.04521959302215,D,99.82150680417774,-91.49858101044225,7.2376646552942985,185.39203181818885,D,146.74546341532667,0
36-50,Non-Veteran,14.704684554267239,A,B,2.020123203878581,E,-264.93906508082534,3.140025126443123,75.41766125700207,-6.036116854169963,B,20.295522524095393,1
36-50,Yes,8.511709571137454,D,A,62.83448600373025,B,-43.25935360982685,109.82784031428356,89.66331052133131,-147.99189482984033,D,-53.48724901847493,1
36-50,Veteran,87.03374545610083,E,D,11.146314515579746,C,134.8494194574311,-63.406542010061465,-3.132781475131865,50.4481849747392,D,128.18981766012584,1
26-35,No,91.99314080625396,B,C,-98.33823355656128,B,-7.782563188392203,31.307864255472335,-135.3460214399946,-204.0136047493157,B,71.43844115899435,0
18-25,Yes,85.58353333160747,A,E,-56.164426170453005,E,-79.30411597914619,64.77221669786488,114.46843418146955,-18.00705927007463,C,-92.77924409674242,0
36-50,Yes,45.52038715581928,A,D,53.4253909720356,A,-110.95951186744286,85.4382403022597,38.298979085260015,69.87048789850742,B,104.1345709817625,0
26-35,Veteran,14.81617059511699,C,D,-36.49242386073107,D,55.053447722254504,-91.64455798129919,-260.6681200707035,-24.372069136635428,E,-226.9045218154155,0
36-50,Yes,-34.87312519290673,C,A,53.47392462641507,B,13.552159745537615,-12.789387113179886,-33.473463397326,84.69393391713915,E,-37.98813288955793,0
51-65,Non-Veteran,-98.11345454145521,A,D,-198.29665450565986,B,-69.81500916357385,-151.46748886238385,28.57506353225796,55.35764762902576,D,-53.10136603769424,1
65+,Veteran,-48.39207077593411,D,B,-170.232880045285,A,-108.73179747060773,-142.70641238990856,-37.881458064690605,-46.4580002833369,A,38.68669094017545,0
26-35,No,203.72946301105182,D,D,155.2499296637154,A,12.222606183676087,9.812537080545827,-63.85077116650143,-36.39815216928341,B,-32.95628216657126,0
18-25,No,-74.3633382803359,C,D,-73.42752156529981,B,54.41830235367486,150.58788091900482,21.7078892598298,163.37067830786285,C,-38.92605647950741,0
18-25,No,-82.82173005660353,D,E,-92.72793380407676,C,-107.06173233046876,43.091271637132586,87.34365864796253,-105.04540673605706,E,205.70290026410248,1
18-25,Yes,67.07284189229232,B,D,60.196959213709036,D,-49.46532539780787,-2.956807345300549,-111.14393034263668,76.37116009370233,B,92.32076999654353,0
36-50,Veteran,124.70577964836554,B,E,-6.334184470215784,C,20.90102091895342,209.0564780932992,-69.42208764347136,169.393023548257,B,1.4223529352926214,1
18-25,Yes,107.47186542687612,C,C,121.37150151847884,D,-50.724969694985035,95.31193118729597,-159.16245730855,44.09910364231745,D,153.8621716513465,0
18-25,No,101.81065725445526,D,A,-233.7069202743135,B,102.43270790402086,-23.401830522620383,-23.685800422237634,41.031588007630845,C,-19.684617859272706,1
51-65,Veteran,-37.59565069374779,A,D,-147.6910349187535,D,94.97710007076002,4.085759560187097,-59.953909603138634,-66.4294326783743,A,94.44964090874001,1
26-35,Non-Veteran,95.54963989974567,B,C,106.36323178554112,B,77.4316434516122,-78.13511094833343,54.93307661854517,-103.82996413490469,C,36.439413636403984,0
18-25,Non-Veteran,21.046411965569682,C,D,67.41441482974038,D,125.63857433989504,-17.722204033342447,-58.74036172153305,-83.94942436112916,C,21.163774547812075,1
65+,Yes,68.33133919749272,D,C,264.24982460836605,B,-70.29870799953055,40.43868361462665,142.39403375447756,-52.34872173651628,C,76.90622914196912,1
65+,Veteran,110.46464996887512,D,B,128.25742004495606,B,83.41056617830418,-50.73898664927907,-29.495811768288377,1.829426799809062,D,185.86633279403156,1
18-25,No,-70.66329710399438,D,E,-148.25490308231952,C,47.80648929389829,20.09164375878459,-14.8004575523812,54.40433351457735,E,-196.79913074104468,1
18-25,Yes,-19.196212851842372,C,D,-17.36156991810445,A,2.492121289241605,-131.50440616816485,-81.47467917561772,87.23977724676111,C,123.3427088262378,1
26-35,Non-Veteran,37.314179178654534,A,C,50.90287600139337,E,-44.81706572410575,-108.23447010584412,-88.68155398076847,67.94646316748462,B,107.65076240636589,0
36-50,Non-Veteran,123.72178330011374,D,A,161.83567828954645,B,139.92075822717874,74.70392755857148,-72.95479040646761,245.49854598031845,D,-75.38239338772092,1
26-35,Non-Veteran,-85.32969632782599,B,E,-3.012847175377376,D,66.6153109040727,-63.19027425466,-109.22311648151421,-84.5484861654273,D,172.99933307351628,0
18-25,Veteran,-115.00063148338104,A,A,-66.68730036086491,E,-129.74913734650747,-48.8728506682713,-170.8527191484465,51.94540594479125,A,9.812912325975168,0
18-25,No,113.43524822720565,C,D,79.73456185496329,C,-81.61460365327152,-148.63997310799635,-159.00152783536933,43.47157320782715,E,-129.6289884998476,0
26-35,Non-Veteran,-33.348874017930065,C,A,-21.671847550907728,E,-116.17080040178165,-169.6333646675693,-25.43713554100216,73.28710795576332,E,-202.31745450652335,0
51-65,No,-187.7408983133896,D,B,12.06473805521202,B,-30.50783372798956,-74.464845120874,76.79671327359121,94.31265399365604,A,-131.52100924413443,1
65+,No,-62.337251141765684,B,B,17.444122590888906,E,-258.51403973939233,41.53979215495258,227.51186528339886,-58.39621019800744,B,-110.10723309247138,1
26-35,Non-Veteran,63.97171141331012,E,B,-81.87618640319883,C,85.21627363539822,115.44131985871253,-65.87026640848369,126.86467547208203,C,236.69905011659017,0
36-50,Non-Veteran,22.68259051591964,D,C,25.140220249848642,C,-61.580032725252074,-37.613476992618885,-195.87301330246441,100.69176762385246,D,56.61131387501982,1
18-25,Veteran,-76.84008480425838,E,C,180.47415629626715,E,4.1080711548443665,11.67042745227789,76.83668830210983,86.91693393474573,B,102.15631521043657,0
26-35,Yes,114.24185398117912,D,D,69.16288298672556,C,34.73313630044153,41.76107456318942,-75.22039180587399,12.958460978323119,A,-108.3432298777405,0
18-25,Veteran,-90.39027665820109,C,A,104.87527959209864,A,25.025534312562154,-91.02450789020531,104.88449294892372,-76.98169552831811,A,75.57759782524057,1
65+,Yes,-47.22796448573979,A,A,-85.93057405799746,A,66.93545952759185,-21.089517991130958,191.6790265325369,-87.23296808434469,E,82.93869646195002,1
51-65,No,-68.64780371175257,E,A,-63.516447717239856,E,-30.314041742790565,62.195257098171375,65.47639172377484,-163.63537241026873,B,-100.56363685954084,1
18-25,Non-Veteran,-22.283563871057833,D,B,22.424592651966996,C,43.40231990124107,57.13174272283461,-72.3308410700584,12.281491445307504,E,264.5072901156549,1
26-35,Veteran,49.370169548223515,E,C,-83.43905601939024,A,-50.2748508927699,-11.323571591299094,-162.6311548936516,139.18532416941173,A,-12.020434377934718,1
36-50,No,-40.63125580619181,D,C,-72.28123105719543,A,117.25723200870179,180.65555785356688,70.15875197508828,60.29993600372122,D,39.227034457059986,0
26-35,Veteran,-143.48254168665406,E,D,-58.54040668498,B,8.951146922371898,136.56826259354992,-35.24782868329116,66.6619893462099,B,175.9064503184318,1
51-65,No,-77.61268876409851,A,D,48.37305685329974,C,24.702295222294012,119.03894123376297,-34.63895705074898,17.763552285449,E,-15.815408494348674,1
51-65,Non-Veteran,-65.38904599215334,A,B,62.99061935901794,B,220.93248487858094,-163.02539799468713,1.2056236284169364,-94.02099540315109,A,62.749901655099215,1
51-65,Non-Veteran,89.36335836817352,B,C,69.50391816985555,B,57.582740815082865,45.3638717630806,-128.14166995811462,55.62896875871035,A,-55.487187335623176,0
65+,Veteran,-97.61603107822306,A,C,59.27871225272449,A,-93.12224309194171,89.16195313743569,131.26767555236586,-96.48914476793871,B,15.037433903669859,0
18-25,Yes,45.797763747393155,C,C,-6.765362101452172,C,-38.980817050724106,-194.38564566251551,-46.40292809324381,47.038432167881425,B,91.28257537770868,0
18-25,Yes,116.39091328672781,D,E,32.522622871293166,D,-61.361229736551614,12.379226764318142,-8.21504594694504,67.77579691071898,A,-172.0431354856519,1
26-35,No,9.118239961239292,A,E,110.91194311075121,B,-186.60820066372455,211.4300876378632,-1.1173854869746698,-89.85279822473812,B,-193.98411072349575,0
65+,No,-231.6282363838257,A,C,38.292660571782385,E,-94.79120079121898,-38.126440285369135,-88.214417693701,-50.79984449884343,C,-122.47895269427067,0
65+,No,-59.045218022483645,E,B,-55.073807811139645,C,145.9331360917329,-140.9681134770852,-49.40947883011171,-138.70286498012723,D,-17.688424042807423,1
18-25,Non-Veteran,93.0206812724779,E,D,-23.75508252871017,D,6.747693700265307,15.383323008358433,90.4925454357881,-21.20932189357664,B,-39.88727844872946,0
36-50,Yes,-120.66524247941919,E,E,25.657919006379366,B,-68.31154585847199,-39.27071775994067,-31.913238822285134,-117.36872840343338,B,-44.54387350296189,1
26-35,No,178.513681443603,C,E,-53.609538210417426,B,-184.856776410484,-53.52443294338901,-140.04137409872422,-0.7792957936016737,E,108.03543163932483,1
65+,Veteran,171.41478845442208,A,D,-19.143757911931335,D,-63.01152934241428,-92.70443127387054,-18.469604383303274,58.21148241437454,C,56.21478221289669,1
18-25,Yes,-0.44836203600737157,B,C,128.5178233626481,E,-29.71464241150737,-6.703510095043192,-41.27527753671167,37.89960417785549,E,188.07517297553161,0
65+,Yes,-46.452416203082706,D,B,54.08005957848331,C,97.66089401670997,67.64942817920983,25.965831421670842,-81.97249811028435,A,184.19108563065777,1
65+,Yes,-71.9024318007994,D,C,58.8707582118951,A,102.27594917993001,-3.0739592763788224,135.03300525505108,42.89335142004283,C,-72.53685853863776,0
51-65,No,-181.6240011134621,E,B,9.214190021499348,D,-153.36380647890508,4.8518575938193464,0.7901423374067797,-63.08804835467867,B,-96.30121012003434,0
18-25,No,-32.58282208412939,C,A,109.86960217074069,D,164.91106394674625,120.28980715883377,6.761951586532888,54.977201775601024,C,-80.80968151790748,0
36-50,No,-12.398350312415683,C,B,116.86585491738535,B,30.823020989575394,-187.23351687608505,-95.81499532001257,71.60827845693687,C,-10.138797029217002,1
18-25,Yes,-11.051951052177879,D,B,68.1511199566828,E,71.6272132929936,-92.59869090397189,51.428900973557376,39.119077879831856,D,72.89938533859258,0
26-35,Veteran,-78.52263090983385,B,C,-75.79135110585983,D,-44.624613055407764,-139.5739101994277,-62.6474880236284,217.8320736476885,C,-46.16750768693264,1
65+,Yes,-101.4915430606679,D,C,36.53403254629535,E,88.18288074532565,3.9434759467456693,74.7618872049518,34.18718337907618,B,-122.03480352772591,1
18-25,Yes,58.338173481806756,C,B,67.96440346606602,E,-16.637526809202434,126.90770892162337,-191.824709608714,-14.243013094965153,E,14.260160661399462,1
36-50,Veteran,-234.33304821794522,B,A,31.004075087971074,E,64.61490637408723,32.105832353073644,-60.18008930964251,175.8004225936675,D,113.97426213949106,1
51-65,Yes,32.37645375296879,A,E,20.14727772121353,E,-39.53611166189839,128.29710906695107,50.375740254877165,-150.5790360907715,B,94.23739680392244,1
36-50,No,-115.22101545105086,C,C,-30.351216509849078,D,-27.883804580826453,52.595638695808944,98.92545873842253,-104.96421435852963,B,-44.263547146596586,0
51-65,No,-66.3001456891436,C,C,34.9563035686529,A,92.15665291083245,-17.107145081359544,99.0353962508199,58.63473832764744,A,42.74749453917378,1
18-25,Yes,-57.822287703682306,D,E,-89.13313775195572,A,-17.83554549540658,42.84209721413262,-22.705496251863146,-2.5768815543409835,B,-46.08395019173984,0
26-35,Veteran,-62.11877242253877,C,B,-52.113733866214986,D,171.7607471396417,-104.00248473083573,-127.77161103073706,-45.79824327397882,B,43.500105369860385,0
65+,Non-Veteran,109.33542273727683,D,A,-133.32108422729314,B,95.84625666975455,-91.83948796366823,-82.38660527473888,-88.54209281983029,E,-101.98732898128395,0
65+,Veteran,166.32801064845708,E,A,67.47148186670988,B,-11.719514674730878,197.62498297600547,-181.08745996485436,-12.314892660689328,D,69.33912990102293,0
36-50,Non-Veteran,41.52265491497317,C,E,-91.00417753784205,C,84.51152609530031,88.85394216196639,-58.23941001296763,-41.201997101595836,C,40.895102634869254,1
18-25,Veteran,-46.95129117987538,A,A,-173.61374467885176,C,-41.369044535962644,-135.0024296113453,-64.49845560409497,130.67796888708037,B,-40.5333743585357,0
26-35,Veteran,11.958109767550223,B,B,-45.97793985876968,D,-124.04000194868739,-82.14427194986295,-19.524103672433775,22.71110180648748,B,-159.78661979738513,0
36-50,Veteran,37.7378072979795,B,D,-120.89753100918696,A,60.32615282879333,83.49154226499516,147.1570600849712,-98.6781948118147,A,53.951743677986855,0
65+,Non-Veteran,-34.18373425167929,A,D,34.95204172841721,E,-129.53651139232701,98.4602793971128,24.958848512298758,-104.7994757806357,E,-188.92032908325066,1
36-50,Veteran,-124.70070734917218,B,B,-151.68448761515629,C,-96.69951850024559,81.77051178281557,102.35299340563016,-46.69817372185236,C,62.760665582655086,1
26-35,No,48.24266849858177,C,D,29.951312178671884,D,36.56350899532803,-26.765795109501717,2.3190309928978263,19.55256273903785,E,81.03236420765954,0
36-50,Veteran,-58.61282882462755,D,B,-156.19612412200837,E,-126.35830165822793,-183.6277868796858,64.22085657975232,-26.338879905352375,A,103.72311964843723,0
65+,No,-21.795054438997283,E,C,144.30194568918867,E,81.03284128817893,88.70555897439544,-174.954881044288,49.157044629573434,A,10.644442734664617,0
36-50,Non-Veteran,-28.565946399079262,D,B,76.50188702602442,C,-8.331798515339397,-156.3565607799413,-131.49192015593025,92.82714264155445,B,-4.849338720259843,0
51-65,Veteran,10.654923115204198,B,B,-165.0683635729665,A,24.12706034539814,29.993277417004048,102.21342931728499,-50.15657514764745,A,-24.441124326890655,0
51-65,Non-Veteran,-141.31234330090464,E,C,176.050569150863,E,-72.73406291611366,201.0586161745405,14.398661373364014,7.8295273866418365,A,-109.03410189331612,1
65+,Veteran,27.88393431550929,A,E,-66.56647850189303,D,41.00930187949533,-172.9141215717109,105.44400961726058,-18.018470770943036,E,32.95059868538793,1
18-25,Yes,-52.773442804941354,C,D,-22.128877393699373,E,-100.29398399393146,7.9304848907646095,137.13914418854105,33.20561262851873,C,-78.99272949934979,0
51-65,Yes,89.67285605811468,A,D,110.77896407250658,D,-20.69696945742602,-168.32724391071162,33.58972884165799,25.302984557060014,C,-105.45751861652847,1
36-50,Yes,44.18236154058276,D,B,7.625933680845944,A,98.00975468862325,51.587288038780855,-1.6709372816794164,-55.59321182586452,A,163.9868827668474,1
18-25,No,-123.29090518135676,D,E,25.833600584564532,B,-245.52064535803137,-58.04059639047918,35.07216832619676,-100.04699512218029,D,-43.997648253272175,1
51-65,Veteran,83.15349747966549,A,C,248.75686278927893,B,-22.898913495872257,-45.610315473548226,-38.86856481313591,-48.88486925339074,B,6.881278557849203,1
26-35,Yes,-54.389352826315196,E,C,147.9811768166869,A,168.06768701858687,32.5908130523135,4.590625444709937,74.3708941587736,E,34.53356272950645,1
