faith,Veteran,married,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,Non-Veteran,Widowed,M,C,-62.78138039054705,B,D,E,B,C,52.91568262426932,-55.55278832918105,E,B,32.95140241133558,0
Christian,Non-Veteran,Married,Female,C,125.01075390479434,B,C,B,B,A,78.48627526646973,173.31639251550098,D,E,-181.33070734893113,1
Buddhist,Non-Veteran,Widowed,Male,E,207.53591903627608,B,A,B,C,E,-132.2690927986489,2.72077292906713,A,A,47.573578731809754,1
Christian,No,Married,Non-binary,D,105.60827829780554,E,A,D,E,E,32.52194546687843,-78.96517307751809,D,D,140.33811272038395,1
None,Veteran,Divorced,Male,C,27.354748901433073,A,B,B,E,C,-15.473902843554892,-23.12583807975892,C,D,-112.14111596844414,1
Buddhist,Veteran,Divorced,Other,C,-104.62353249664203,A,B,A,A,E,-95.64176966336284,-52.59967990431866,C,B,205.54926194171452,1
Buddhist,Non-Veteran,Married,Male,E,11.471056688455013,C,C,A,A,E,55.5933445815229,-4.378529642442469,A,D,-215.45998283768478,1
Buddhist,Yes,Married,Female,A,-191.95968296326382,E,E,E,A,A,-83.86956092125767,-32.04871568843975,D,C,-164.22577382952306,0
Other,Yes,Married,F,A,165.00446283957126,C,E,C,B,A,20.200730550137695,-106.62438644406838,D,C,142.529574121125,0
Buddhist,Yes,Divorced,Female,D,14.098132806568975,A,B,A,C,E,-0.8547171384730091,142.7727586971811,B,C,8.172491288283343,0
Muslim,Yes,Widowed,F,B,56.722475578761475,C,C,E,D,A,-116.33898928826672,2.84123195811625,A,A,57.92027933320816,0
Buddhist,Yes,Single,F,D,186.15689413641678,E,B,D,B,A,36.32233475168382,120.57309987415354,B,D,51.77938611403192,1
Jewish,No,Single,Other,C,-35.74068849895845,B,C,C,B,C,-23.843639832842616,-8.988339261718457,E,A,122.77908030935372,1
Christian,Non-Veteran,Widowed,Non-binary,C,-15.283335339021065,E,C,C,E,E,40.209461152661696,123.87720085721674,A,D,-39.879047046846885,0
Christian,No,Single,Other,E,9.312042634444232,D,A,E,C,A,-82.62744639075615,-162.29086017543577,B,E,87.26977341145226,0
Jewish,Yes,Single,Female,D,43.98643526444828,B,A,E,D,E,81.06980035209625,-44.534837701184514,C,C,-39.47104544919149,1
Other,Yes,Married,Female,B,-1.1626864945977269,B,A,D,E,C,-78.22364065102613,161.0421049540846,B,B,-85.65645062401939,1
Other,No,Divorced,Other,E,120.50782539641769,B,C,A,D,E,-49.49679503067866,117.1065697869495,B,C,-35.886513774925604,1
Christian,Veteran,Married,Other,A,-111.66438654640818,B,A,D,C,A,-65.77874458750969,-1.9097146092038781,C,C,24.84612552770447,0
Jewish,Non-Veteran,Married,Male,C,-113.88286007841046,E,B,A,B,E,110.17240936622879,-199.61417229067996,E,A,93.64974486913803,1
Christian,Non-Veteran,Married,M,D,-201.40111427781875,B,B,C,C,A,-151.49931035464286,98.53821092761049,C,C,46.400349267323385,1
None,Veteran,Single,Female,D,-66.14860160970093,B,A,A,D,E,7.240953839542594,52.48828293707005,E,D,33.14815140386666,0
Hindu,Veteran,Single,Other,B,-28.354876011764002,E,E,B,E,A,-122.0908205827979,102.39256434715436,A,D,-57.96618320060071,1
Hindu,Veteran,Married,Other,E,81.56002737688459,C,D,A,D,E,6.186440548807904,-137.85639317112094,B,D,23.738444014374977,0
Christian,No,Single,Non-binary,A,81.50039407707811,D,B,B,D,E,43.92706209721116,163.90362410750777,B,A,-65.4684488140239,1
Other,Yes,Widowed,F,A,40.79631828531411,E,D,D,D,E,-62.25812360039069,144.3739139888894,E,E,10.351831064153142,1
Buddhist,Non-Veteran,Divorced,M,A,-154.2756726501748,D,D,A,A,C,52.830403713840866,13.377164074362236,E,E,21.581007199779005,1
Hindu,Yes,Divorced,Other,B,-33.43267017464806,C,E,A,A,C,-94.27902937908085,73.59374380989567,B,B,73.62831618512142,0
None,Veteran,Married,Non-binary,C,24.990627892198468,A,E,C,B,C,-73.13205959493432,-260.7093401331985,C,D,-54.72641686675447,1
Jewish,No,Married,Non-binary,D,156.98513903037048,B,B,A,E,A,-81.13706791467988,-110.42180891367192,C,A,174.36245947102634,0
Other,Non-Veteran,Widowed,M,C,-28.419562783001606,A,C,D,D,D,-120.09046689219022,23.5681322065051,C,D,20.218732418331818,0
Hindu,Non-Veteran,Widowed,M,E,18.9104219871404,E,A,E,A,C,-58.960997960501494,-132.90398184001543,B,B,56.514180631446564,1
Jewish,No,Married,M,E,-20.218257553274572,D,B,A,E,E,-36.664242736120165,-63.80253278535153,B,D,66.77738044976658,1
Muslim,Veteran,Single,M,A,75.47816660739399,D,A,D,C,E,35.00289868315908,-113.36063480943832,E,A,-118.80160455768198,1
Hindu,No,Single,Other,D,33.90443629804993,D,B,E,C,A,-103.37587387658344,26.23350784777595,A,E,-2.0377299344488833,1
Other,No,Widowed,Female,B,63.85474677765852,D,B,E,C,A,-70.65830555552917,-66.3108086929858,D,C,-68.55835602235443,1
Hindu,No,Married,Female,D,-23.96970204915322,D,B,A,E,D,40.25226248812322,156.08775270396086,D,B,22.940697771812196,1
None,Veteran,Married,F,E,-8.136267501477638,E,E,B,A,C,201.5182874833718,124.83136330729994,B,A,-76.4291760285534,1
Hindu,Yes,Divorced,Other,C,-23.071834193418017,D,A,C,D,D,-0.2742534453394869,-94.9650112247363,C,D,6.395410894675854,0
Muslim,Non-Veteran,Married,Female,D,-118.81517384263009,A,A,C,D,A,-167.22925271004553,-3.7311357043766606,E,E,139.3448261169108,1
Christian,Veteran,Divorced,Male,A,-97.34367013649391,E,E,C,C,D,135.81438257938382,94.13321291979615,B,D,-50.44724292290432,0
Buddhist,Veteran,Single,Other,C,-75.3026277187213,E,C,E,D,D,8.92176098775182,22.112044818574567,B,B,-135.8621931087325,1
Christian,Veteran,Divorced,M,D,-240.48668310137148,C,B,E,A,C,189.26962585647794,-11.673492403048042,E,D,141.39289269049684,0
None,Non-Veteran,Single,M,B,-4.841614301173473,E,D,D,D,B,-13.863041004090856,-35.5014513165088,D,C,64.22324083238995,1
Christian,Non-Veteran,Single,Non-binary,E,76.60053957671926,B,E,B,C,D,36.825840061876264,-18.559178494163238,B,E,11.186100714346036,0
Jewish,Non-Veteran,Single,Female,D,-49.795721772945,C,C,A,E,C,94.59121959073076,66.60125894171684,D,D,5.37624971089169,0
None,Yes,Divorced,Non-binary,C,113.6317267549547,D,B,E,B,A,28.75990524067276,198.51512352027174,C,D,-133.2495591329911,0
None,No,Single,F,C,78.6361503333697,B,E,B,B,A,22.095975919083198,-56.14407776682917,B,B,-89.43018312422802,1
Christian,Non-Veteran,Divorced,Other,E,133.8772281452517,B,E,C,B,C,-58.07590895889641,-125.12181449972373,D,D,-71.35274187127413,0
Other,No,Widowed,F,A,-34.86019034227172,C,C,C,B,D,124.41251006715508,-57.363671448142995,D,B,117.82250817545838,0
Muslim,Yes,Single,M,C,24.623186705825102,B,A,A,A,D,-45.42230080581548,40.74624293525245,B,D,69.79899826584645,0
Hindu,Veteran,Divorced,Female,E,4.026837688062803,B,C,A,B,A,-151.79178906512197,45.647407511864465,E,B,-37.57184992924998,0
Muslim,Veteran,Single,Female,E,30.561429715991924,A,A,B,B,D,-73.90589836093743,129.64461627245007,D,A,55.315728523616336,1
Other,No,Single,Male,C,34.70832106852975,D,D,A,D,D,-89.5220379081192,-6.811434342130605,E,C,333.28108429929216,0
Christian,Veteran,Widowed,Non-binary,A,44.95581128921973,D,C,C,C,D,-125.75512009281324,69.2206821654794,C,A,-20.271800000984843,1
Hindu,Veteran,Divorced,Non-binary,C,52.888650215441714,B,C,B,D,C,65.96071244995453,1.8012999052692338,B,A,82.7142482415638,1
None,Non-Veteran,Divorced,F,E,-131.95356474925052,C,A,E,D,A,-41.785091208834416,1.327465209051566,D,C,-3.682368367055106,1
Hindu,Non-Veteran,Widowed,M,C,81.35254593781707,A,E,A,E,D,-110.98413690049796,-134.22213698928965,D,C,36.75942792977185,0
Other,Yes,Divorced,Non-binary,B,-117.14535844804166,C,C,E,D,E,38.40188360046602,167.2125280546871,A,B,63.599243557072796,0
None,Yes,Divorced,F,A,50.356774259334294,E,E,D,A,E,-74.40465724626156,57.26741311068143,A,E,-10.904711650856308,1
Muslim,Veteran,Divorced,M,E,-115.54202300165744,D,C,A,E,C,-175.28045089463552,-157.45771930718323,D,E,3.231177686314309,1
Jewish,Yes,Divorced,Male,A,-8.970359667780375,B,A,D,C,C,-106.50350398671765,92.009449094592,B,E,4.730982552477811,0
Muslim,Yes,Single,Female,E,-92.45955124079352,D,C,B,C,A,-120.72381762217479,136.16798137259966,A,C,-182.3881220049535,1
Jewish,Veteran,Single,F,C,142.03351771734813,A,A,C,B,C,-13.05202210438448,4.353347544832372,D,B,-123.26071671265937,0
Hindu,Yes,Widowed,Non-binary,A,-102.01178159785238,A,A,B,E,B,74.51918871949307,-97.59407547567226,C,B,129.2608693502021,1
Christian,Non-Veteran,Married,Non-binary,E,-36.36308860353351,E,C,B,B,A,54.38934272444099,99.79873569886455,A,B,143.20275743142346,0
None,Non-Veteran,Divorced,Female,D,20.845765158925968,E,C,C,C,C,126.13693384741973,67.3098605187224,E,C,-93.35640795511422,0
Other,Veteran,Married,Male,C,-122.6972431852593,A,D,E,B,D,76.83018316276487,157.73354015279236,A,A,19.10685197235817,1
Christian,Yes,Divorced,M,E,106.04642728731064,E,E,E,D,C,-22.391593446210955,70.54194935193038,D,C,-10.407736552856665,0
Christian,No,Married,Non-binary,C,-82.41498309024882,D,A,A,D,A,-150.65988976005454,-118.96454992987637,D,B,-38.40210024518,1
Christian,Non-Veteran,Single,Other,D,63.88106616640097,B,D,C,C,E,151.66170023668667,-63.61182005987267,A,C,-0.4778784989958733,0
Jewish,Veteran,Divorced,Female,C,115.16119333569989,B,C,E,E,B,-66.39957608408315,-98.92890621185465,D,A,4.854338898003851,0
Jewish,Yes,Divorced,M,D,-1.4913574387184747,D,C,C,B,A,10.821438925847145,121.923449501976,D,E,179.17332085313026,1
Buddhist,No,Widowed,Male,A,-74.27939435465613,E,D,B,E,A,-221.47884908352006,12.100692869708384,E,A,-132.69003556522196,0
Buddhist,Veteran,Single,F,B,6.938198486127084,E,C,C,A,B,291.883598616509,16.18411761257188,D,E,47.90556561424087,0
Buddhist,Non-Veteran,Widowed,Female,C,1.6706242976582262,A,B,A,D,C,62.265365708459306,30.486943919661062,E,D,118.08025598427116,0
Other,Non-Veteran,Single,Male,D,39.91260407638709,D,A,B,D,B,-126.12942127710018,29.272668768877914,B,C,-166.95814820856657,0
Other,Non-Veteran,Married,F,D,-4.471739424394997,E,A,A,A,A,-24.699927188880626,-187.19763552510312,B,B,92.97498666994284,1
Hindu,Yes,Married,Male,E,55.18858770672065,C,A,A,A,D,-47.725026597800365,-42.19607480244697,A,E,4.506636808096491,0
Jewish,Non-Veteran,Single,Female,B,-21.3306887714856,B,E,E,B,D,16.39882962737055,46.47748217965555,A,A,78.05037953689205,0
Hindu,No,Married,M,E,-52.61309173426515,C,B,B,E,D,-75.71072589378048,-16.9438893696036,C,E,-91.33989705159,0
Christian,No,Married,Female,D,78.50685529320877,C,B,A,A,D,40.57728875935688,-91.57217289071691,E,E,-145.87813558921076,0
None,Veteran,Married,Non-binary,D,67.73675695242639,C,B,E,D,B,115.70066773436952,-139.90448166152026,A,E,37.290821016062594,0
Christian,Non-Veteran,Single,Male,C,71.16232006030752,D,C,A,E,A,51.9710096057575,-27.426796566347395,C,E,21.97642213914424,1
Other,Non-Veteran,Widowed,M,D,92.36968144474649,A,C,D,A,A,20.46890702578477,-37.12159869354474,D,B,11.323892294339178,0
Jewish,Yes,Single,M,B,-210.99047436007007,E,A,A,D,B,-7.80243576051521,32.15225699351628,B,B,-44.89388780590805,0
Hindu,Yes,Divorced,Female,A,-32.358933879774014,E,A,A,B,B,-56.82873337191743,209.08743143865465,A,E,-70.96186909280273,0
Other,Yes,Married,M,A,116.02991351130281,B,A,D,E,A,-126.14102104853293,36.249708536180165,E,C,-159.47814257990134,0
Jewish,Veteran,Divorced,Non-binary,A,27.54576372661031,E,B,A,A,A,-115.99347625512078,99.4839654225243,E,A,-68.5195411887636,0
None,Veteran,Widowed,Other,A,-38.770602645965,E,B,E,B,A,-137.71633539589692,4.716649478362628,E,C,-44.794294688612844,1
Muslim,Veteran,Single,Other,E,48.659235348086405,D,B,A,C,E,7.427397240342922,-46.7820393763882,D,C,180.21313692584147,1
None,No,Widowed,Male,C,-19.019561209805303,C,C,A,B,E,-23.210540250219612,-58.46237079343879,B,B,-64.23627254673582,1
Muslim,No,Married,Non-binary,E,154.50397290230651,C,A,E,B,A,-42.299343139570105,13.684982056295238,D,C,-97.79153377654397,1
Other,Non-Veteran,Widowed,Other,D,-68.70119501133432,E,B,D,C,A,-22.339949998098525,-48.47161285081571,B,D,-36.40129557952429,0
Christian,No,Divorced,Other,B,-92.1691033551876,D,D,E,A,C,85.39871196940904,28.53364791337339,C,A,214.2337205439713,1
Muslim,Non-Veteran,Married,Female,D,23.762939762572508,E,A,C,C,B,-4.605924713992582,-169.41179663136342,C,D,-3.0527982796064292,0
None,Non-Veteran,Widowed,Female,B,-24.960359548336854,C,C,A,B,C,19.89985894059908,60.09609784226498,A,C,-128.09607191554585,0
Other,Non-Veteran,Married,Female,A,11.619443425427466,B,B,D,B,B,-63.206408618423694,22.04413361572425,D,D,-85.76937146515533,0
Muslim,Yes,Divorced,Female,A,164.06097573599573,B,B,E,D,A,-52.72575406385758,33.01797712282984,B,D,75.6653223667493,1
Other,No,Married,Non-binary,E,160.25586011289786,C,C,A,B,B,123.75181163649094,-160.22091686695404,A,B,-153.4542934802403,0
Muslim,Veteran,Widowed,F,E,-92.72774984673062,A,E,A,E,C,-152.33811574761512,-112.09321165721329,A,E,68.52953477176058,0
Other,No,Divorced,Other,D,31.772751163578018,E,C,B,E,D,-10.763096948024717,79.53170379185431,A,B,-1.3382593024139382,0
Other,Yes,Widowed,Female,A,129.00494020382718,D,E,A,C,A,115.89286075009177,76.5578876054604,D,A,-10.542089211803383,1
Muslim,Non-Veteran,Single,Non-binary,E,-150.72831410610655,A,E,B,E,E,-85.40034352509917,-22.653911271439735,B,D,135.5921079145187,1
Christian,Yes,Married,Non-binary,B,15.540642396348625,E,E,B,C,B,50.341606763705705,3.9958697522022817,A,E,37.48321430321324,1
Other,No,Married,F,A,-24.725264541752594,E,A,E,A,B,-83.11635276769942,41.328948462094516,B,C,83.5696746814669,0
Buddhist,No,Single,Female,B,-177.17213029142783,A,E,E,D,C,324.6209878305042,-24.246449979481437,D,D,-34.437782619022606,1
Muslim,No,Single,M,A,-109.46578234558302,E,B,C,B,A,14.037919151760073,-97.89871092328085,C,D,36.88298901538634,1
Hindu,No,Married,M,E,118.96284540514603,C,B,A,D,C,11.33368714649587,16.394427509344066,A,A,100.27374598938883,1
Buddhist,Veteran,Married,F,E,61.07986493248644,D,C,E,E,C,-15.451737553629174,-31.847527010589012,B,B,-54.05426747115768,1
Muslim,Yes,Divorced,F,B,-78.22268293218976,B,B,A,D,D,106.39226763285912,15.62391000940679,C,D,-80.32020210258696,0
Buddhist,No,Divorced,F,C,-5.66974953716545,D,D,A,C,E,-2.7733652177290553,-116.73962460787652,A,C,12.148507700489894,0
Jewish,Yes,Widowed,Female,D,52.44178478806817,E,B,B,B,E,6.590318393885875,-2.130782969022132,C,D,-281.2043529664554,1
Buddhist,No,Single,Non-binary,D,-28.63446871801646,C,E,E,B,A,126.42932462018986,26.77287895342002,A,E,66.06209881247017,1
None,Non-Veteran,Divorced,Other,B,194.6425948826584,B,A,E,A,E,51.09160256488655,45.344614064187354,A,A,62.07384190378531,0
Hindu,Yes,Widowed,Female,D,-10.254029235321346,E,B,C,A,B,-136.45879077399422,-132.69943093824622,D,E,62.02532943391819,0
None,No,Widowed,Female,B,-196.5903978771826,A,C,E,E,E,15.676227851041494,-57.24310524079592,B,C,-190.87329569992363,0
None,Yes,Married,Female,B,66.14779936803065,A,C,A,A,E,84.74318119857337,-15.236460530986417,E,D,-55.36404571796234,0
Hindu,No,Married,Female,D,58.1225705166723,B,E,C,C,D,-41.39069616920199,23.05252496817091,C,C,16.49703407908939,1
None,No,Single,Female,D,-137.842198986499,A,D,E,B,A,-8.936026489655308,-95.69848941012397,D,C,115.71602811782373,1
Hindu,No,Divorced,Male,A,95.49009846124844,C,B,B,E,A,-104.20120620694864,126.66745466696152,C,B,-178.71517134027403,1
None,Yes,Married,Male,B,-135.715184691153,E,B,D,C,D,-6.49319245999694,26.761942274419955,E,C,116.0361010517085,0
Buddhist,Veteran,Married,F,C,-146.67308706443941,D,C,D,C,D,106.1770813663503,38.401435833192814,C,A,-159.00754365009334,0
Hindu,No,Single,M,E,-201.1074034796357,E,C,C,B,D,-94.2594462205741,32.45723366821567,A,D,64.96806879410767,0
Buddhist,No,Single,F,C,-3.9379969271434017,D,D,D,A,E,-184.80977943743503,-78.11074124383633,A,C,-48.22305712833418,0
None,Veteran,Widowed,Non-binary,C,113.85358786681141,D,E,D,E,E,-34.56510165708059,-28.936100208859244,C,C,-147.55940176138625,0
None,No,Divorced,Female,A,-3.187796192317385,B,C,B,E,C,-123.16574192729067,194.74589889629456,B,B,-33.43805067709737,0
Buddhist,Veteran,Divorced,M,B,-72.36740100202749,D,D,D,D,B,0.7344627929212261,-31.20875477004303,D,E,72.79668801328624,1
Christian,Yes,Divorced,Female,E,-50.10342230446147,D,A,E,A,E,194.29803477000152,-8.589136052675501,D,D,-111.33909296800857,1
Jewish,Yes,Widowed,Male,D,-208.62258250109744,E,B,A,D,E,-215.20828705621958,53.93234822400401,B,A,51.79992444803776,1
Jewish,Veteran,Widowed,Other,C,7.434384932917583,A,E,B,B,A,-62.783828673804386,-8.001265916004712,A,C,-177.63807730944765,1
Hindu,Non-Veteran,Single,Other,B,52.04739476115551,B,C,C,D,C,-106.1934107931416,92.69392359520506,C,C,-38.06483723567859,0
None,No,Divorced,Female,E,-25.866195253439074,B,B,A,C,E,240.4750692838291,-42.23553623602406,C,D,261.9268786913895,1
Christian,Yes,Divorced,Other,B,63.52138303888418,A,C,D,A,A,-27.399917339485942,51.264212579786225,C,B,-142.25852798879214,0
None,Yes,Single,Male,E,7.703704647191779,D,C,D,D,A,87.11717368660258,107.49183404765165,A,B,-93.34926739788392,0
Hindu,Veteran,Widowed,Other,C,63.165863818174,C,B,B,D,A,71.80736495673477,101.93944125746779,B,E,-45.039287534763844,0
Hindu,No,Widowed,Male,A,-142.80884454176584,A,E,D,D,A,-101.5065630442644,46.15510268444218,C,D,174.48858844718958,1
Hindu,Veteran,Widowed,Non-binary,D,-140.84714641470327,E,C,B,A,A,-159.4859370771533,-32.74485904592319,D,B,-56.76185872172292,1
None,No,Divorced,Other,D,8.060938285756396,E,A,B,C,C,-216.35645986675988,-170.7981622710884,B,C,-24.47131928769801,0
Jewish,Veteran,Single,F,C,6.2487949247295225,A,C,B,B,B,-76.19870035648037,23.762593865950784,B,A,93.22570255411075,1
Christian,Yes,Divorced,Male,E,10.653575219675911,E,D,A,C,C,-21.529736586058622,124.27589732399133,D,A,-30.338067543819047,0
Muslim,Yes,Married,Other,B,110.33264545013898,A,B,C,A,A,121.56143981104492,51.51800354181305,B,E,-100.11208955216011,1
Christian,Non-Veteran,Single,Non-binary,D,-30.035031624710452,A,D,C,E,A,73.2474757555862,-129.7604717577649,E,C,-32.48220384454933,1
None,Veteran,Married,M,B,204.18323989249117,A,E,E,A,C,177.64543881149274,96.7905999218896,A,D,8.781262558161233,1
Hindu,Non-Veteran,Single,M,C,-48.317854348909236,B,B,C,D,C,-6.47594065919183,2.9960504691320007,C,C,-4.759803370182125,1
Christian,No,Married,Non-binary,A,-50.85731068411933,B,E,A,D,E,-251.74858921699288,48.69030322746424,E,C,-42.7506152804323,0
Hindu,Veteran,Widowed,Female,A,83.98668414613482,C,A,A,C,A,46.95167131956249,80.40188329819603,A,E,-107.35442605054166,0
None,No,Divorced,F,D,-185.78252887957223,D,E,D,C,A,-121.29259479705024,-88.53364604423494,D,A,-6.61551888560232,1
Other,Yes,Widowed,Female,A,44.67435311701033,A,B,D,E,A,166.70897547750084,-59.675773100410126,E,B,-160.539454485565,0
Christian,Non-Veteran,Married,Male,C,-61.824366447325794,D,D,C,A,D,49.938924198564386,37.509732600760046,D,B,5.9141486621524,1
Jewish,Non-Veteran,Widowed,M,C,-46.9033001260046,C,D,C,A,D,-94.0606069113008,180.8817682036432,B,C,105.49894316134383,0
Other,Yes,Single,Female,D,18.03217083993166,D,E,B,A,A,88.67370013135883,18.905144570011014,E,A,-197.91618553500624,1
Hindu,Non-Veteran,Married,Female,B,-98.47258050885215,D,A,D,B,A,52.67986630469691,-127.74624052350727,A,B,73.50398592179272,1
Muslim,No,Single,Male,D,50.86817767951979,C,A,D,B,E,-114.7584030436456,-156.10733272190004,E,D,30.625889972119953,0
Buddhist,Yes,Divorced,Female,E,-61.04133221678788,E,B,C,E,B,-75.83252268121689,-51.05699629874019,D,A,5.160363080948858,1
Jewish,Veteran,Single,M,A,-8.192001898134754,C,C,B,C,A,-89.08845742100397,-162.87995983571457,E,E,11.689707757161914,1
Jewish,Veteran,Single,Other,D,22.31838519570953,B,A,C,B,A,-23.76411722529087,82.24383874274382,C,E,322.1427476103392,1
Muslim,Yes,Divorced,Male,C,-17.695626583694565,C,D,B,C,D,10.291979128633171,-25.440213524695142,B,E,15.13296921556169,1
Hindu,No,Single,Other,B,-102.36168340506578,D,A,A,E,C,208.20368161662674,-115.79383039054632,C,D,-155.98605078450132,1
Muslim,Non-Veteran,Single,Non-binary,E,-90.01593799092824,E,D,B,C,E,-140.23352068494842,167.9512631947118,C,C,83.08555926316866,1
Other,Yes,Married,Other,E,96.74773322034407,E,A,C,B,E,56.23496021931871,-192.7464019830594,E,D,6.762164174234384,1
Christian,Yes,Single,Other,D,73.18614419046271,B,E,B,A,C,-67.93491538381777,77.85468591765616,E,C,-62.59961038273671,1
Muslim,Non-Veteran,Widowed,Non-binary,B,21.637212030303544,E,E,C,D,E,-245.01042818389914,120.19692191591788,B,C,-212.7611076819712,1
Other,Non-Veteran,Single,Other,A,145.57908215012642,D,D,A,D,A,-74.88533996481587,-28.55204347375386,B,E,78.864668990239,0
None,No,Single,Other,D,134.8333272773059,D,E,A,E,D,320.93348579849146,-8.556064112485071,C,D,97.95471557772245,0
None,Non-Veteran,Married,M,C,-108.60380608619171,B,B,B,A,C,148.2696079903908,43.10500798180175,C,D,-95.58600769710763,1
Muslim,Yes,Divorced,Female,E,40.73652038763235,C,D,E,A,B,-106.80128439172528,60.67675096089889,A,C,-6.576994132340978,1
Christian,Veteran,Married,Female,D,-99.68940453517983,D,C,D,A,D,162.0009531174042,-150.65982576546378,B,E,-155.9753425033581,0
Jewish,Yes,Married,Female,A,-87.3449668654599,C,D,B,D,C,-101.48835641846009,-64.86924928092216,A,D,-77.81265314790042,1
