religion,Race,disabled,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Hindu,Black,None,26-35,A,E,B,E,74.2501545117366,D,E,-2.748362174624439,19.300044232546572,1
Other,African American,No,26-35,E,D,D,E,25.87195745337042,E,B,56.62450139739735,157.69304060909224,0
Christian,Black,Physical,18-25,A,C,D,A,-148.65744936599359,C,C,-161.32449342306458,45.0496357632067,0
Other,African American,Physical,65+,A,E,D,C,-61.35014864661847,A,C,38.361882078643895,-55.72448379439049,1
Muslim,Black,Yes,18-25,A,B,E,D,-26.451824030538845,A,B,90.44069236442134,39.687049519622306,0
None,Asian,Physical,65+,B,C,A,D,-20.221264639663193,E,D,-63.32948692772179,-38.39911576856036,0
Buddhist,White,Both,18-25,D,D,E,E,133.62804458505514,B,B,-197.19390178527468,-92.09395704364911,0
Other,Asian,Both,65+,C,A,C,D,11.256465784676397,B,D,35.038115915843555,-11.779528985931716,0
Christian,Black,Both,36-50,C,A,E,C,104.35186151079516,E,E,-8.80357597018801,35.62834185594721,1
Jewish,Asian,No,26-35,C,A,A,C,165.1865372338213,A,B,-223.23673405983314,-6.545047729142503,0
Christian,Asian,Yes,65+,D,E,C,D,4.89100339903202,E,B,25.64530857540176,-206.48975625174293,0
Other,Asian,Yes,18-25,E,D,B,E,-163.6167844320999,D,C,-27.747014145290937,-23.28633877569136,1
Other,Other,None,18-25,D,D,D,A,-149.58923371134802,C,B,-96.50904297343502,-209.40963921416022,0
None,African American,Both,26-35,A,C,A,C,-101.40875866772912,B,C,-24.11930092110609,-115.5055505313429,0
Buddhist,White,None,65+,C,E,C,B,-2.2688838821750617,A,A,34.82882579128693,-11.077075671939939,1
Jewish,Black,None,26-35,B,A,B,B,191.0307655843399,D,B,7.5346069589276405,-0.9163108448233265,0
Other,Other,Yes,18-25,D,B,A,A,-83.10227444876298,A,E,-62.5617609143019,52.76681450414705,0
None,Hispanic,No,36-50,D,B,E,C,-123.02085145251864,C,E,25.58489886897521,38.76274223049656,0
Jewish,African American,No,36-50,A,A,E,C,96.30432303207617,D,E,-13.834872943879722,-48.84489014057466,1
Hindu,African American,Both,65+,B,E,E,A,60.92460957824807,D,D,26.094841981058757,25.888372113052423,0
Hindu,Black,Physical,18-25,A,A,A,D,-32.776938491863916,D,D,36.389132850464904,-121.81391068151419,1
Other,Hispanic,Both,51-65,C,C,B,B,39.03934064911891,E,E,138.38030940954,-88.47216434128873,1
Hindu,Other,Mental,18-25,C,B,C,C,-58.97936208988769,E,A,14.875584886431911,-32.08386612574457,0
None,African American,Both,26-35,D,A,D,D,-5.6885635087405815,A,B,173.05730545190852,-61.51297602388042,1
Buddhist,Hispanic,Mental,65+,C,B,E,D,-53.679855716722635,C,E,178.61200304000175,68.55377234874864,0
Muslim,African American,Yes,65+,C,C,D,C,46.69554443896436,A,D,-254.9154860756384,-22.86270942339547,0
Jewish,African American,None,51-65,D,C,C,C,9.574058576072153,B,E,77.42929863033349,99.58451458091591,0
None,African American,Physical,51-65,C,C,C,A,-33.665777719700465,A,C,-68.34187411176802,113.18866255061823,0
None,White,Physical,36-50,B,A,E,C,125.65063025555563,A,B,11.093424520140701,97.55341276989506,1
Christian,African American,None,51-65,B,B,A,E,-167.0325062428517,D,E,163.4543974185191,-85.87815070352573,1
Other,Hispanic,Yes,51-65,D,B,D,D,108.54852805274813,A,D,-23.279017900483055,-69.46791148741981,1
Buddhist,Hispanic,Mental,26-35,B,E,B,E,69.63928312347271,D,C,53.91279235407792,-121.69560256482646,1
Jewish,Asian,Physical,36-50,E,C,C,E,63.58490001022088,E,A,47.95040238192667,-62.37533639764062,1
Hindu,Black,Physical,51-65,E,C,A,B,5.382700391929798,C,D,61.70224371684922,15.439635041187241,1
Buddhist,Other,Physical,51-65,D,A,B,A,-243.8099067954631,B,E,-117.57093560830876,23.438599294114557,0
Other,Black,None,26-35,A,C,B,E,26.065724769298054,C,B,-9.921138358470328,-54.63231004039167,0
Other,Asian,Physical,36-50,C,D,D,C,75.66432089338015,D,A,69.12160153302183,52.06366993278101,1
Jewish,Black,Both,26-35,B,B,C,B,47.506148359865854,E,C,75.10752876685643,-105.14096413242191,1
Muslim,Black,Both,36-50,C,E,C,B,-57.470912762535896,E,A,-179.15425226401166,-56.215520155691664,0
Other,White,Physical,26-35,A,D,E,E,221.07556147369638,A,B,-17.11429460089059,-67.78311720745258,0
None,Other,None,18-25,D,D,C,A,38.69335923102469,A,C,21.042463562447608,-2.980634035517073,0
Muslim,Other,Physical,51-65,B,B,C,A,24.347017692950537,E,D,57.96303192162677,-108.63021397541388,1
Buddhist,Hispanic,Yes,18-25,D,D,B,C,9.15826403241506,B,E,-122.8334239501428,-119.30854255315457,1
Muslim,African American,Yes,36-50,C,C,C,B,156.25097280237068,B,B,-197.03233573593164,3.8772141497601798,0
Jewish,Black,Mental,65+,B,A,A,A,-91.33842508710777,D,A,-26.659117941592424,-78.39387722323141,0
Jewish,White,Yes,65+,E,D,E,D,-10.561279964521386,A,A,-121.55008852524823,-26.920939223954633,0
Buddhist,White,No,26-35,E,A,E,A,351.48970993480964,E,E,-23.098096805277205,124.95284033676803,1
Muslim,Asian,Yes,36-50,E,B,C,E,130.0082644567097,A,E,-20.616467112706047,102.97031149634542,0
Christian,Other,None,18-25,A,C,A,B,-56.96594025156102,B,B,-26.65806361516901,-13.428536874516775,0
None,Hispanic,Physical,65+,E,D,C,E,-104.23655441518808,A,B,78.7602413853328,91.2840228206832,1
Jewish,White,Mental,65+,A,D,A,A,109.03667145446256,E,A,73.67067221665694,-203.1470951797155,0
None,Black,Physical,26-35,B,A,A,A,-81.08845707283203,B,C,14.81540576748862,92.95935001704655,1
None,Black,Physical,51-65,C,E,D,C,167.43815365127702,B,E,15.141532126984034,62.80050687334784,0
Jewish,Asian,No,26-35,D,D,B,C,-196.23828485684749,E,D,8.76162897510128,79.12650746238079,0
Christian,White,Physical,65+,E,A,E,B,4.255902452083863,E,A,138.0481576415597,105.17641075895807,0
Hindu,White,None,36-50,E,B,D,B,2.695778426656243,E,B,-40.77925325596935,-155.2506153109657,1
Hindu,Asian,Mental,51-65,E,B,E,E,11.989418691538749,D,E,-78.28577082828238,-63.85499366089717,0
Christian,Asian,Mental,36-50,A,E,C,B,-11.373291243230698,D,B,49.948185226765546,-78.50776259353042,1
Christian,Other,Yes,36-50,E,A,C,B,-31.527310893223827,D,B,-55.63831864318215,-20.79748195920962,1
Hindu,Other,Mental,65+,B,D,D,A,-25.91587579322035,D,C,-320.1241139283394,52.29409103327968,1
None,African American,Physical,36-50,B,D,A,E,164.14504580933945,E,C,-24.722571507605235,-72.42904172000193,1
Hindu,Other,Mental,18-25,C,A,B,B,49.62214955452164,C,C,21.36009621436432,104.1666438198474,0
Buddhist,Other,No,18-25,A,C,D,D,-43.44178507528611,D,A,46.94579224377207,-159.2916198043409,0
Other,White,No,26-35,B,D,D,C,-8.838245876248674,C,E,-153.3667687894559,88.36225176130954,1
Hindu,African American,Yes,65+,B,E,C,A,51.724780207736664,B,E,-149.07679088493722,-63.96010039278748,1
Christian,White,No,36-50,D,C,E,D,-114.94670406316591,E,C,-76.75057387095443,-101.11924146393112,0
Other,Black,None,18-25,B,A,E,A,-24.498263278271377,A,D,4.684352044912108,-45.66803692840835,0
Christian,Other,Both,26-35,C,C,A,E,74.92545390861375,A,B,31.459056484680453,9.356880536442358,1
Christian,White,Yes,26-35,E,C,A,A,50.60949427348761,B,C,-26.290627811265587,201.53267168173105,0
Other,Asian,Yes,65+,E,A,D,D,77.43205758236202,D,C,151.05491989459867,206.1629919400099,0
Christian,Black,Yes,26-35,B,B,D,B,87.15232005158738,E,E,-59.19143373101844,181.98325753554278,0
Muslim,Other,None,51-65,E,E,A,A,-81.65151366618585,D,C,53.51603543333564,-8.00355650312727,1
Other,African American,Both,18-25,A,A,B,B,-12.265487882396009,A,C,33.94298573244726,5.687621769396086,1
Hindu,White,Mental,18-25,D,D,B,A,35.15494865373381,A,E,2.281340133956615,-4.672724588327437,0
None,Other,Physical,65+,A,D,C,D,-21.767609932105728,B,E,-87.68856127521877,110.00621748791193,0
Christian,White,No,18-25,C,A,C,E,-40.39559974411449,B,D,54.56886187452666,110.57887575639656,1
Hindu,Asian,Both,18-25,D,B,E,C,-102.64030276029081,B,C,75.22508989498078,47.93221859094008,0
None,Other,Both,51-65,D,C,A,E,-83.55711536536418,C,C,-55.6643112050774,-64.73506400760547,1
None,Other,None,65+,E,B,E,C,24.15394347946839,E,A,-82.00731822405277,-32.114287590816325,0
Muslim,White,Mental,18-25,D,D,A,A,-1.1339882894498194,D,A,80.94487722914235,1.5498759272329004,1
Hindu,Hispanic,None,36-50,D,E,E,E,120.69344954668537,D,C,-165.5192444212388,120.48938210043032,1
Other,Other,None,36-50,B,A,B,D,305.74535128540106,A,C,-102.84547192473354,-51.25119027442568,1
Hindu,Other,Yes,18-25,D,E,E,B,107.88540163344906,D,C,-145.9217311604727,36.81851686625558,0
None,Other,No,65+,C,E,D,B,238.93155333553443,E,A,-21.576604719222033,-85.13954384517469,0
Buddhist,African American,Yes,51-65,C,A,D,B,-80.29880574002331,B,A,-60.63595765956523,-101.77843571927463,1
None,African American,None,51-65,A,D,B,E,107.57917917725321,C,D,-0.8653251621115151,-97.46959902772898,1
Hindu,Black,Yes,51-65,A,C,C,D,120.68443835695146,A,B,-92.55124278112909,-127.28424739966692,0
Christian,Asian,Physical,36-50,A,B,B,C,-108.61279784575227,C,E,44.26960589775328,64.61335938777128,0
Hindu,White,Physical,18-25,B,E,B,E,50.062995865613004,A,D,-110.62719330627606,45.16473277372555,1
Buddhist,Hispanic,Both,26-35,E,E,D,A,67.59668393989374,A,A,-143.1540393227499,47.89214643731704,0
Buddhist,Other,None,18-25,D,C,A,C,54.39244696195639,E,A,125.44428438257214,-59.16017705284639,0
Buddhist,Hispanic,None,36-50,C,A,D,C,-68.01323414209342,B,D,-150.89899205099024,-74.78279781292585,1
Muslim,Black,Yes,36-50,B,E,A,A,177.7914304908122,D,D,90.10153306740635,-67.73984081446771,0
Other,White,Both,26-35,D,C,C,A,-131.1658034540937,B,A,152.04734021694503,44.449621722033854,0
Buddhist,Black,No,18-25,A,E,D,D,-23.098479947279653,D,A,-84.59155299427485,-86.73052339109502,1
Other,Other,Mental,51-65,C,A,D,D,-230.36714125914145,D,C,170.39882887689717,-73.40946770351341,0
Hindu,Hispanic,No,18-25,D,C,A,B,-46.53778982314874,C,D,-181.54655188152466,-104.25272081540284,1
Hindu,Other,Yes,18-25,C,E,D,E,117.01274100278947,E,C,102.3661428993411,-147.669193601987,1
Christian,White,None,36-50,D,D,E,C,38.022608291550036,D,E,-160.26093703993368,234.76345026167635,0
None,Hispanic,Both,65+,A,D,A,E,-75.04523528066312,A,D,-63.63963136491121,179.4999153391317,1
Muslim,Other,No,18-25,E,C,E,A,-75.49146355144099,D,E,66.45660359706496,-297.48009280906683,1
None,Asian,Mental,51-65,E,D,C,A,-210.41433499182426,B,A,122.40773592117948,109.97406902434508,0
None,Black,Both,65+,A,E,E,A,134.06912842326432,E,B,-57.52804954454827,37.48807399894546,0
Other,Hispanic,Both,26-35,D,E,B,E,-54.12263353957874,C,C,11.213829805193605,51.708188983315075,1
Hindu,Hispanic,Physical,65+,B,A,C,D,126.078663596151,D,E,-31.58394379340835,-0.14514499440848122,0
Muslim,Black,No,26-35,A,B,C,A,-39.75161398686002,D,C,93.51386549444105,58.454292562364785,0
Jewish,Asian,Physical,18-25,C,B,B,C,-5.362730796747714,A,D,-130.35465874010555,-96.77974798104188,0
Other,Other,No,51-65,C,C,A,D,99.76103827017407,E,D,-20.695408092966648,-155.30736802194866,0
Hindu,Black,Physical,18-25,D,D,D,D,-51.52680268028935,A,B,-13.853121942656987,-71.38743467115849,0
Muslim,White,Yes,65+,C,B,B,D,-26.136396732403483,B,D,-107.83550069482712,45.568076967081616,1
Hindu,Asian,No,26-35,C,E,B,A,33.85745867223099,B,B,-60.4216691454883,-166.58967765462234,0
Buddhist,Hispanic,None,36-50,E,D,C,C,-18.20177611497571,D,D,112.27037813532392,27.551985470872474,1
None,Asian,No,18-25,B,E,A,C,-57.04891796326205,B,B,55.31408665041037,130.9056676844557,1
Hindu,African American,Mental,26-35,B,C,C,C,-89.53601079497882,C,B,73.46885719552206,286.1849984554366,0
Jewish,White,Physical,18-25,E,A,B,A,-77.80341854209055,C,C,185.83262999319516,-43.71627290465388,0
Christian,Black,Both,51-65,E,C,C,B,-97.34033624171737,E,D,-164.5486445059867,30.478469229711163,1
None,Asian,Mental,65+,C,A,D,C,124.66766856263567,E,B,-34.38029187515404,13.514540884064646,0
Christian,Black,No,26-35,E,D,D,D,58.964551680184016,D,B,100.45598428929151,-49.27205979273662,1
Christian,Other,Yes,51-65,C,A,D,B,-140.02562211493878,B,B,-168.77541080549094,21.72885441484652,1
Buddhist,African American,Mental,36-50,D,A,B,A,-165.2696923510546,D,B,-101.24710332345572,-109.00760429180364,1
Christian,Hispanic,No,65+,B,B,B,E,-4.15963321046083,B,B,-61.723371281630925,114.89444590823614,0
Hindu,Other,Both,26-35,E,E,C,C,111.04443069959076,A,A,147.75799745861445,42.787735433009836,1
Christian,Asian,Both,51-65,D,E,A,A,90.9305901086719,C,E,-14.88747370840752,-239.48054916772384,0
Other,African American,Physical,51-65,B,A,A,C,-87.34486489123704,D,D,107.1840131790764,-35.62466686314291,1
Hindu,African American,No,51-65,C,A,D,D,86.02733365687192,D,B,-73.05415806462325,-186.8908411035652,1
Other,White,No,51-65,E,C,E,A,105.67151291053376,B,D,-41.831241389440315,-144.36997493360138,1
Muslim,Hispanic,Mental,18-25,A,E,C,E,24.779983194837687,D,B,65.10132162567356,-35.158396851387714,1
Hindu,Asian,No,51-65,B,C,B,A,-65.72561060515699,B,A,-5.49776976853859,113.73031240626636,0
Other,White,Physical,51-65,B,E,B,B,-49.58824194737058,D,E,-3.480225647691346,-40.80663796912784,0
Other,Hispanic,Mental,51-65,E,B,D,A,-57.21890758647143,C,E,5.913882373620002,-130.59902018825295,1
Muslim,White,Yes,65+,B,C,E,C,138.0583579144844,A,B,-108.1633737938694,37.01769831538023,1
Buddhist,Other,No,65+,C,E,D,B,-83.2608410786249,E,C,11.972821382198152,56.49139954143644,1
Jewish,Hispanic,Physical,51-65,E,A,D,B,140.47593067665352,C,C,-69.93088216081095,-64.63180213661464,1
Christian,African American,None,36-50,C,A,C,C,30.830125314585636,C,D,-89.29593187292912,95.197536438121,0
Other,African American,No,65+,E,D,B,D,-42.50455381182594,B,A,84.14685412724344,-5.203733480022688,0
Other,Other,Mental,18-25,E,B,B,A,-182.4203140116491,D,D,-147.639666983842,-17.26659196085409,1
None,Asian,Mental,51-65,B,C,C,A,-111.32742640884827,B,E,95.13081485917385,-184.94972705865936,0
Buddhist,Hispanic,No,51-65,C,C,D,E,-21.79031631420331,C,A,136.38241194248843,146.51425024572592,0
Other,Other,None,65+,C,C,A,D,140.98702967101212,D,B,-136.2373425567091,-93.90413977427646,1
Jewish,Other,Physical,36-50,C,B,E,E,53.103953562314146,B,A,-7.372828315210048,93.43344927975859,1
Hindu,African American,None,26-35,A,D,D,E,89.20788591363996,E,A,100.17077949651953,-167.99906002819188,0
Hindu,Hispanic,Mental,36-50,A,D,A,C,78.9162259021708,D,E,62.659417431187016,-63.857379388719394,1
Muslim,White,Physical,65+,C,A,D,C,33.432459856197994,D,D,-108.55256237714048,156.76811177935767,1
None,Hispanic,Yes,18-25,A,B,E,C,59.408246418196796,E,A,-98.91574649513353,-72.48838190310352,0
Muslim,Asian,None,36-50,A,C,B,B,-0.4860255466190366,C,A,-19.65255087896987,-110.49263276609132,1
Hindu,Hispanic,Physical,18-25,E,C,A,A,33.133066431204256,C,D,-92.06623538747169,-46.68254999006016,1
Christian,Other,Both,36-50,C,E,E,B,46.9551566211359,D,A,109.41128591308691,-167.3694317340929,1
None,Black,Mental,26-35,D,C,D,C,17.963927031994928,E,A,-27.603526736213624,151.9935844573052,0
Hindu,African American,No,26-35,C,C,A,E,-24.13074374898771,C,B,-91.40106118976456,7.492043288946042,0
None,White,Mental,51-65,B,E,D,A,74.68662834678905,B,A,32.94999364949807,-172.5906139474202,0
Other,African American,Yes,36-50,C,D,B,E,46.91954200578011,A,E,131.1899271527064,-36.52833680216005,0
Jewish,Hispanic,Both,65+,D,E,A,C,172.44230834417837,D,C,-55.72008509700224,-144.92260707534496,0
None,White,None,36-50,A,A,A,B,23.659964028157095,A,D,62.60421116633551,149.7070729538332,1
Other,Asian,Both,65+,B,B,B,A,-231.22516051458817,C,A,-0.26048845782218955,50.07045944719128,1
Jewish,Asian,Physical,18-25,B,B,B,E,22.213760031130068,D,A,118.20942639955503,-2.710928936353711,0
Muslim,Hispanic,Yes,51-65,C,A,A,A,-64.20138527033549,B,C,-23.241790968294367,63.1601480641858,1
Jewish,Black,Both,51-65,B,C,D,A,77.6402047631861,C,D,184.56189693687193,-59.44530579902948,1
Muslim,Black,Yes,36-50,E,A,D,A,67.10945685861151,D,D,93.90163381260709,23.305884343396126,1
Muslim,Asian,Physical,65+,A,C,E,C,123.82065070030572,E,D,-109.91246084814735,154.20093114992315,0
Christian,Asian,Yes,26-35,A,D,E,C,-77.84221459659176,E,C,78.94348080745873,-11.262546989739425,0
Jewish,Hispanic,No,36-50,E,E,E,C,100.80842997034354,E,C,64.23485257449407,-45.194453398477826,0
Other,Other,None,26-35,D,D,A,C,33.24579050308894,B,D,-122.340925247902,-64.97866637451565,1
Buddhist,White,Both,51-65,B,A,C,D,0.3412249858470022,C,C,158.7187533778293,15.489242895166633,1
Other,Asian,None,36-50,A,A,E,E,70.11865159639943,A,E,88.36959420948465,-57.603874426186394,0
Jewish,White,None,51-65,C,A,A,E,-137.1880302532173,D,A,132.88416243533175,14.086321360728418,1
Buddhist,White,Yes,18-25,A,D,D,E,163.74389206100417,D,E,-31.771797664183275,144.8401052631898,1
Muslim,Other,Physical,26-35,A,E,C,A,136.58066235344285,B,E,-82.38504142543111,-120.5081945810569,0
Muslim,Black,Both,18-25,E,B,D,C,-156.61902012523038,E,B,-2.5424548249471672,-156.26445988972236,1
None,African American,Yes,36-50,A,C,C,E,-81.88306896337173,E,A,-62.397777266318435,-65.3550123870542,1
Other,Hispanic,None,65+,C,D,D,E,78.69511219671314,A,D,88.55321571016268,105.86009729760637,1
Hindu,Asian,None,36-50,E,A,B,C,-95.25683983624495,A,E,108.75056253678437,40.40986555015133,1
None,Asian,No,26-35,C,C,E,E,91.83067278566801,E,B,-81.22529708525488,-135.8035866006449,1
Other,Other,Mental,18-25,B,C,D,C,-17.234832467856407,D,C,68.52020099817206,50.25244417371635,0
Muslim,Other,None,51-65,A,C,E,A,79.99479135404694,B,A,241.5676379742909,28.49887124005514,1
Buddhist,Hispanic,Yes,65+,E,A,B,B,101.45188976653922,D,C,-8.90118584908525,-268.04743057684004,1
Muslim,Black,None,36-50,A,E,B,E,76.12464576959736,A,E,47.18212329983184,-27.98913526500012,0
None,Hispanic,Yes,51-65,D,C,D,C,-98.24518189184467,D,A,-262.1383021058178,-110.18525973984994,0
Christian,White,Yes,36-50,A,A,E,B,97.26726499125905,E,E,65.43985566787491,-54.15150010325521,1
Jewish,Hispanic,None,65+,A,E,D,A,40.91895500664416,E,E,-108.8254929994728,-106.53362693867628,0
None,Other,Physical,65+,B,E,E,D,3.8011116150521156,A,B,200.73488520698538,171.95537835442133,1
Muslim,Asian,No,26-35,A,B,C,A,123.04970754037778,C,E,148.59374885415843,-11.937418539707364,1
Christian,Black,Both,36-50,C,D,C,E,-131.50782310387848,C,B,40.019400562666554,-103.19530188447543,1
Muslim,White,Physical,36-50,B,A,B,C,-83.91051438018697,E,B,-43.211282035425604,66.70400863457526,0
Jewish,Hispanic,Mental,18-25,A,B,B,B,24.930244677567266,B,D,46.9534874633181,-136.86463441542668,1
Hindu,Black,Physical,65+,B,B,B,D,-4.871095753920902,B,A,-14.275174026732005,-30.15649774044683,0
Jewish,African American,Physical,26-35,D,B,D,B,19.435014024606808,E,E,-82.35127091921358,26.939176134381775,0
Muslim,White,No,51-65,D,E,E,C,-151.88834333600784,B,B,-73.88166495545086,85.18093300553382,1
None,African American,Physical,51-65,A,C,D,E,214.2602534732169,D,B,-87.18159423908997,-78.50622108012921,0
Muslim,Hispanic,Both,65+,C,D,B,B,114.20901448648802,E,A,31.083479429830586,20.356364741078483,0
Muslim,African American,Physical,65+,A,C,E,D,-33.571536698905945,C,E,2.297469722370153,39.90825485607535,0
Jewish,Other,Physical,51-65,A,C,B,C,21.719311885600657,E,A,51.40146129949494,-186.41605429185736,0
Christian,Asian,Mental,26-35,C,A,E,A,-5.20200199508416,D,B,-10.012745331044004,12.071841157490303,1
Other,Hispanic,Yes,18-25,A,E,C,C,119.45000187100408,E,A,-182.2660189276292,-194.81141435403035,1
None,Hispanic,No,36-50,C,D,C,E,-60.23104636467007,B,A,86.96789765454041,-34.59137406268323,1
Jewish,Hispanic,Yes,26-35,E,A,C,A,55.66115120627262,C,C,118.69087427241377,-37.144621531951955,1
Muslim,White,Physical,36-50,C,B,B,E,-15.30264713011732,E,D,50.82967566309724,0.07016353849015178,1
Buddhist,Black,Both,26-35,E,C,C,D,4.409777412261613,E,E,-56.09883640769906,64.60584130210356,0
Christian,Other,Yes,26-35,E,C,E,D,-57.9037774155974,C,D,3.1312319054504845,46.31916439175145,0
Muslim,White,Mental,26-35,E,A,A,D,-141.0968842631475,C,D,62.22213674132333,4.3586916286054525,0
Muslim,White,None,18-25,A,C,D,D,71.21281697338992,C,C,-24.168634825054074,-97.87145949711692,1
Buddhist,Hispanic,Both,36-50,C,A,C,B,2.308084237989197,E,A,84.5374783386256,-196.1439187470827,0
Muslim,Other,Mental,65+,C,C,E,B,88.6729724599277,D,C,-134.1241815397364,-12.359828062714692,0
Jewish,Black,No,26-35,B,C,D,C,24.537475621153035,C,A,-22.810236918070014,60.30055300011006,1
Buddhist,African American,Both,18-25,B,E,C,D,-110.86586997784707,B,E,183.81050107276658,-50.27192335244517,0
Muslim,Black,Yes,65+,D,C,D,B,5.310926987558395,A,D,56.40348639744831,-53.17328674434603,1
Muslim,Hispanic,Yes,26-35,A,B,C,D,32.94535676540124,C,D,137.5462190207912,16.499814864216376,0
Other,Other,Physical,65+,E,E,A,E,-18.269507108208536,D,D,-48.44483732602615,-37.42627429554071,0
Hindu,Asian,No,36-50,B,D,C,A,-16.19280612697029,A,C,88.1772016521721,33.02297926558245,1
Other,Other,Both,18-25,E,B,A,B,-107.24830729101372,E,B,51.95962730285585,-28.903569410004735,1
