AgeGroup,genero,veteran,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
36-50,M,Non-Veteran,39,-164.11333343358453,118.3480937848581,116.70711896073871,B,C,B,51.432855946623214,B,A,48.4914195379052,B,-74.0275625888846,C,-103.55183832605735,-97.05154965268116,1
18-25,Male,Veteran,92,41.641787847378005,-78.7477451038468,-76.99839962262159,C,B,C,12.519397649773852,D,C,56.42241575894348,B,71.04663358176178,B,-6.112284430205821,2.5281791129058884,1
36-50,M,Veteran,69,45.66431161033569,-42.76085528537658,-104.75161977305079,A,E,C,122.9251560638974,A,D,-134.8388124591225,E,92.39784722239742,B,59.804310262923046,-64.11043812482762,0
18-25,F,Non-Veteran,61,53.46339398102125,47.482294910745345,-99.85568258980564,D,D,E,226.80620124182389,A,B,59.601425629126204,E,153.02458319779058,E,-92.59982996527589,211.9551422072997,1
65+,Female,Veteran,94,-52.61337163178664,227.16882102057485,46.00386238152199,C,B,A,34.88266609444273,C,B,-53.334946579377906,B,-50.57548862477581,C,-60.46660114670862,104.41485852692307,1
51-65,Male,Yes,95,43.72909306477168,56.60482735073331,76.87947797891118,B,C,A,45.552261795577074,B,C,44.8322547489346,A,-27.204409341930834,B,-11.296175808313455,-75.18466585647765,1
36-50,Male,No,83,-18.940488089889634,-97.69358457950186,-30.575982024758847,A,B,A,-45.554062870101625,C,A,11.374393711352294,B,99.28588467555088,E,-105.10793841874147,127.41371742484606,1
51-65,F,No,31,19.756698220680054,19.86292657096294,-115.61765604002522,D,C,D,61.11894403833051,E,D,-344.8028981331307,C,114.67162934332529,D,33.86616321075737,51.50463020017255,1
36-50,Other,Veteran,66,-130.70015153963763,112.70160846096704,-61.760006108787515,E,B,E,70.54779046818166,A,A,-39.680875443254294,D,64.92265204917456,B,63.59041355334878,-15.013906930143946,0
26-35,Male,Non-Veteran,27,89.22625871448248,107.72510633224695,-8.975839388150947,C,B,C,55.662990625328746,B,E,25.2514331227923,E,104.30658809379243,C,-142.33574461469715,-63.70621823289212,0
51-65,F,No,18,-51.11266264589022,-138.19834697793485,126.37298975557923,B,C,C,76.41870448480415,D,B,49.9586162261983,C,-57.1704032340428,C,37.30146739799874,-25.092643894004528,1
36-50,M,Non-Veteran,95,35.06918991514463,131.83590380719474,-36.17393911074502,B,C,A,-62.897462263838165,C,B,11.554987790653621,E,-49.308965522029496,E,-110.64118367839812,10.733205597812262,0
18-25,Male,No,28,-169.473981201334,-68.62950810387757,60.93320969037873,B,E,B,-5.484704777549562,B,E,-69.51266663089986,B,16.17170096234108,D,-114.36482965431306,146.5128515352431,1
65+,Other,Non-Veteran,65,-0.8669537333368798,2.1691301567989405,-264.80638281747406,B,E,B,-252.1093165658878,B,A,-49.91240540546798,D,125.80118837905059,E,48.799602251345235,-222.22430531325736,1
36-50,F,Yes,41,90.37231767191216,42.47817269678213,-43.64077800489096,E,E,C,-20.639728426588487,E,A,71.4415656599755,C,91.78702544685913,D,-43.65626876258562,-5.851221125461191,1
65+,Male,Non-Veteran,36,-90.812184291387,-154.6779015972528,23.259712718575486,E,C,E,-218.31341670430135,E,C,-92.68267060322147,A,27.200560371740835,A,58.106783957470206,127.98468388223189,0
51-65,Non-binary,No,96,149.37967094813033,50.73283166010766,136.61421206447073,A,A,A,53.11105115486995,D,B,25.693797805862644,C,83.39561210368309,D,122.94206753448293,-169.07001151903128,1
26-35,Female,Veteran,77,-10.246676352225997,-121.77084531886575,91.89140888586766,D,B,A,32.963715371923236,E,C,-4.535063657595155,D,128.78689484172102,B,-9.26463077875888,-10.565922244755994,1
36-50,Other,Non-Veteran,87,-10.507356343446004,56.55685486366971,-176.71161008199368,E,D,A,22.223367032985625,B,D,-26.37735217410923,E,-42.843403078795966,A,46.435491504328766,53.2399390535072,1
18-25,Female,No,32,-142.68612026030385,61.424263758384924,-268.55415410775066,A,D,E,79.9172759434437,A,E,-2.3466201338533246,B,173.26947353072072,C,-20.072858822391993,-25.014059347994262,1
65+,Male,Veteran,44,-33.57062712123424,46.66064643598863,-16.353248985390632,D,E,B,64.60829398808849,B,B,-97.53344443293133,B,-59.60272175343718,E,-111.61268976380666,-63.53218029076555,1
36-50,Female,No,58,92.34793997327311,-46.54480583345971,-64.03904822414927,C,D,A,-70.45617770841531,E,C,-26.321076968332402,B,64.61487528039854,E,63.21509641862898,-11.691380120601838,0
26-35,Non-binary,Veteran,50,81.77980438972484,100.58138651699227,73.45859435063736,D,A,C,-50.003353152211346,C,D,98.08036718825673,E,207.7147312402389,A,73.45981368721621,91.43400725749149,1
51-65,Non-binary,Yes,56,-88.15417235612783,-61.23096945418129,-83.09864123884583,D,E,B,18.75607491320935,B,B,91.64237123349407,C,26.024624158737673,E,-26.700549666416055,16.00789166296377,1
51-65,Male,Yes,69,60.037488756150125,-78.94223479262659,2.877668815319141,A,C,A,125.56008829665717,A,B,137.11066705574763,D,-93.5193840673058,C,-28.111948985597202,-3.4544409319267104,1
18-25,M,Veteran,35,-203.58840090379715,-117.1356370785096,-2.4187820435657374,E,E,B,69.09316890393312,A,B,90.47181961866872,B,53.91185744727613,D,-51.909116677492285,-150.44462839761744,0
18-25,Male,Yes,52,-23.281671966986664,226.9969193185892,-154.7786897105317,E,E,C,-69.1984780756363,D,E,91.63208211465094,A,-106.93032934370066,A,39.45672870424289,-81.01007467400481,0
51-65,Female,Non-Veteran,85,-50.27629404273615,-52.664021076728964,-39.46786372079999,D,E,A,89.24323191124438,D,A,94.09577754588977,D,179.62604985965163,A,27.590539958090098,162.35229294476466,1
65+,F,Yes,37,-119.1220628289509,55.4541465292271,37.988475095805505,D,D,A,54.26251243139091,A,C,19.742681903113475,D,114.68055510891817,C,111.8829358758894,-125.10656801594826,1
26-35,Male,Veteran,67,-21.39236987329916,75.92436530862912,-5.8128701680309804,E,E,A,67.41754613385092,B,D,31.900555988673418,E,56.22219798591489,B,-6.087805359868845,-36.47619744127229,1
65+,Other,Veteran,34,-139.75422399070786,67.65098364466184,128.94585309115604,B,A,E,64.6234712700725,D,A,8.049082705882178,A,-37.057737189004186,A,135.64812686179607,82.96339598555366,0
36-50,Other,Veteran,72,-14.47174075414659,-70.58123163641629,-58.39088307321808,D,A,B,-116.17123340806631,C,C,-9.464357380520504,A,16.20224976226552,D,-60.82623613582251,25.375931181290674,0
26-35,Non-binary,No,64,-14.348625479917349,109.3921078972582,-58.5530533071034,A,E,C,-48.31808547729122,A,B,-223.36557365740774,C,92.09430546318328,E,5.130993508585278,-55.87051511487602,0
65+,Non-binary,Veteran,26,-122.13627496456559,62.774112204514175,-243.0145779604084,D,C,E,43.13775598386681,A,A,72.25957925242753,C,37.086814160825696,E,-0.15562934907460735,-123.20050515558609,0
18-25,M,Veteran,75,76.95581986564653,15.163580334986984,184.6022222685743,B,C,B,-47.94314659631537,D,B,-114.91132555877277,E,104.02257624387386,D,-24.853560402573834,-95.38785770101093,1
65+,Other,Veteran,32,-208.6158259680101,-156.79970051223856,-23.54097713572278,E,D,E,-94.43083764354748,E,B,187.61176708082246,D,51.52464529620865,B,-324.6401191483296,-111.03019285937874,0
51-65,M,No,37,-86.24889856371938,36.51555949667234,103.31451727564924,C,C,C,-21.919822174339185,D,E,111.00391421026103,C,-171.58122885169936,E,-76.8923904769516,50.188776457577,1
65+,M,Veteran,57,-237.6922812791583,35.30583491361111,182.16030211528945,E,D,B,-122.65473203932228,C,C,234.14447818051428,E,179.53013916305053,E,186.97009396462013,65.73731515705198,0
65+,Non-binary,Yes,20,-9.11075305569588,-156.6595686748246,4.2366990878257065,D,A,C,-123.97814275108088,C,B,-110.26898594611583,A,142.1259593352575,E,292.8014379592477,-60.690514116111984,1
51-65,Male,Non-Veteran,86,-122.39535780713847,-40.80669010312385,-107.63041928068711,D,A,E,-94.45750176100104,B,D,222.15980583017546,E,-45.14872355562566,C,181.23599800825215,-105.01364972659479,0
36-50,Non-binary,Non-Veteran,40,61.116912568283944,13.18212392549575,16.211778612623252,C,A,A,-56.61334076664467,A,C,-257.4067621046957,B,169.03000640577568,A,-149.05811846449083,18.127694195999204,0
36-50,Non-binary,Non-Veteran,18,-28.265459440877947,8.112838723048249,297.21615976514613,E,C,B,44.55430040390891,C,B,128.5091138667389,E,66.40730233469009,A,-27.394669392952803,84.547613201125,0
36-50,F,Non-Veteran,58,-131.6733712648067,-36.93595603758884,70.89379032876323,C,A,A,-71.00670517606254,A,B,129.6094379718274,A,-133.68282939155196,C,-17.979461268526613,-80.80021721743888,1
36-50,Non-binary,No,94,-5.571725589225915,-73.54379738805898,-55.18453235769435,E,A,C,43.37529175730299,A,E,-51.05827358585033,C,-11.657375386181542,E,114.10540560955089,129.67844184865552,1
51-65,Non-binary,No,33,-107.94366647386948,25.810181270678058,182.7938418885482,E,E,C,289.86011191022413,B,D,111.02375870832559,C,-17.02316023144875,D,145.8951408962703,6.231405016517583,1
65+,M,Veteran,44,-182.66858449552112,108.56249358751107,-57.77168547789617,B,D,C,132.269606648714,E,A,82.94148074157472,A,-14.759679600035652,E,-48.676389069184744,195.15957415420127,1
51-65,Male,Veteran,43,-114.3299403798072,-90.29241897552966,50.0825765778531,A,D,B,125.21318622777446,B,B,-95.40267127351031,E,-39.69649628634952,D,24.192046355858185,172.19503419235573,0
18-25,Non-binary,Yes,87,-55.46673174656894,121.27883661107745,111.13586021804596,D,C,C,-0.10657725496462495,B,D,35.108989885294314,B,93.44173327427704,A,-86.79163325415003,7.367848487045739,0
36-50,F,Non-Veteran,50,21.010589177598657,-97.81437587454025,-150.72341181503955,E,A,B,-185.39560113498527,B,B,4.832182253643894,B,8.725520659961933,C,31.672397003742088,58.864039744068776,1
51-65,Non-binary,No,84,130.97600322300264,-131.94896132059674,74.97097179446176,B,E,C,12.75230368609312,C,B,212.15492422207564,C,-144.41108332865943,E,139.6558332588279,87.98645008417823,0
51-65,Other,Veteran,86,118.80075857043566,-25.81388842858397,-53.44700081513921,D,B,E,-27.0795413216485,C,E,172.0421094939079,B,-50.35016915398566,A,-3.41175327937542,-3.278577172235804,0
65+,Non-binary,No,36,-81.36853954651208,233.26769833681936,178.38936728160954,E,B,D,-116.59489999847506,E,D,87.41712033769434,A,47.154003675357814,B,14.006171102675879,126.01104413731636,0
26-35,M,Veteran,34,-97.55598975595841,51.35210686455143,215.58390015278346,B,A,E,17.825782027073135,E,A,-55.09217705117467,B,236.22526969280858,C,-12.436843599187721,2.6536310745162464,1
51-65,F,Veteran,19,-20.28374635312655,-20.27281480330337,70.52923915525,E,D,A,30.823285142467356,D,D,13.152506916057009,E,71.135120220196,C,35.98911277358395,88.33009497831846,0
26-35,F,Veteran,41,-90.49423011165622,54.053183254388685,-42.50235851033818,C,A,E,168.9322417770802,B,D,-60.74815553821389,A,33.797113824351904,B,47.37167097263552,17.28009915273525,1
26-35,Non-binary,Non-Veteran,95,-35.9284338944663,55.27427686094894,-51.68202747286429,D,B,E,38.36796197682328,E,D,-73.8096365424698,D,-63.29696939683046,B,-4.144213036520054,-2.1719442648013385,1
36-50,Non-binary,Non-Veteran,52,-77.88776070680524,-116.47873796592553,26.406271740909993,A,D,D,12.671641362760463,A,D,-15.38553915336052,A,18.667652009083312,E,-16.056114934420837,165.67368337350626,1
65+,Other,Non-Veteran,89,-41.074488385131346,185.10018188618932,-102.88478127862939,B,D,B,-132.39538571140847,C,E,-7.619037434714373,E,-49.19694952012117,C,147.12386527609215,182.81657208836702,1
18-25,Female,Yes,40,248.9559726759446,-83.30149301431142,-174.94335680609024,A,A,E,84.70137867857486,E,A,47.66396525007997,A,69.98124149653829,D,142.63587521063556,-19.746650450630533,1
26-35,M,Veteran,83,-102.12615076602593,68.2904396607661,113.83073543982289,D,B,C,-175.2665461053792,C,D,3.5955566639348264,B,99.81906901875635,C,70.42119605312989,-33.98414294558081,1
36-50,F,Non-Veteran,43,-13.991184430036057,161.42709138963164,41.09075567700715,A,D,B,134.46275945312047,E,D,-40.33208304391845,D,-109.68760177242306,B,-41.394119825637894,66.82483947661896,1
65+,Female,Veteran,37,71.6844584678697,93.30960903392503,254.81452704239783,D,D,E,63.965895912682505,B,E,122.82753699465604,C,-154.89048381766656,E,-66.40869638086234,-32.46381961595638,1
65+,F,Veteran,22,-37.93407385562184,68.22174722059816,116.14261323861032,C,A,E,66.19891659499916,B,D,-119.00020290429254,B,24.11093555646896,A,44.85783874423988,-124.99007502526797,1
51-65,F,Non-Veteran,95,-40.59632249657089,42.75921410946625,32.051672198538256,B,B,A,64.04834397584524,E,A,149.00338482295606,C,32.03186568089621,B,10.58036457480181,63.98266378738939,1
26-35,F,Yes,42,-8.328441792418145,-86.77304616663453,-7.714672262003167,C,C,D,-40.06916532804148,B,B,-79.560068302615,B,-64.87400187936247,B,3.3969895486946706,-128.7307811187604,1
18-25,Non-binary,Veteran,28,73.47291711680737,-120.63975458607081,122.20076275935372,A,C,E,240.86900887527088,E,D,-107.54348421669779,E,-93.58068140913932,A,-200.0770175272224,3.9573186917456455,1
51-65,F,No,49,192.61512456676104,60.81495733409379,80.07348150404336,B,A,C,12.60155193013135,B,A,135.66560325552604,C,-96.19461686565516,A,-84.73150089036496,48.7840979223772,1
65+,Other,Yes,79,34.35792828501988,-89.14462411613428,-132.91528507567313,D,B,D,154.25235033532093,A,C,-98.94135697660664,A,5.062089162156378,B,-73.61116776925152,176.4126937009278,0
36-50,Female,Yes,26,-40.20694302749438,-42.6008238878828,-124.21332339898792,C,D,C,-59.99652836273614,A,E,-67.49513145648311,C,-48.28333538357838,C,-23.578614177859485,-81.43438889344074,0
51-65,M,No,38,-2.5595823438482745,-222.25986021968592,-53.80470969594447,C,D,D,91.7887441634303,B,A,109.21955398513012,C,-92.82583626889979,B,37.94988484757983,-5.997106145441016,0
18-25,M,Veteran,86,-98.24130429883486,58.12992077228124,90.44656518700562,C,C,D,-29.13903347088736,A,B,-112.11755214085663,A,161.64028267166626,E,-37.058568450530856,-26.476372700402955,0
18-25,Other,Veteran,32,38.22593688069886,-170.0356326120149,144.28830789776353,E,D,A,22.369287406370514,E,D,-55.49066493301375,B,-58.971419579926184,A,-28.478692193980855,-126.11062879180903,0
36-50,Other,Yes,87,42.638534630038535,-116.72649507391813,-90.85827215680993,C,A,D,-42.36097118992922,E,C,17.490759984360402,B,85.5412072366357,C,-21.1825634971274,1.6984493104620901,1
26-35,M,Yes,41,-6.66269137502747,112.99697740192578,83.07776292511684,C,C,A,-7.103584696388657,A,D,73.56044621438758,B,59.48159896781079,D,-45.93564381487254,130.20226194213313,0
65+,Other,Veteran,77,3.306480182538949,12.328843126684944,-110.70147060850957,E,C,A,-177.2196886472487,A,B,123.68989590233035,B,169.03543200912344,B,-91.81265630930591,-119.2783170892861,1
36-50,Non-binary,Yes,18,-19.01908021390255,-95.7013585814959,191.94714398474193,B,B,A,-113.93601681046255,E,B,-17.94301590567554,B,168.04803344923843,B,-277.912343647145,-22.081601896905134,0
26-35,Male,Veteran,42,-119.2821261163128,24.34426552951213,-79.60385244750555,B,B,D,-66.65458792310615,D,E,-270.95180804721025,C,-179.61296876327296,A,7.875936319175343,-152.23821823397324,1
36-50,M,Yes,42,-9.736848565953233,-134.00735292287246,-79.72974232918169,D,A,D,-89.80484660552848,C,E,132.45384351775266,E,-83.83953671485477,B,-173.31632538779837,-50.78653614829231,1
36-50,Female,Non-Veteran,27,96.48166143379837,198.6481887043097,46.981779530451,B,E,C,-89.91572013189362,C,E,130.29727231530035,A,109.79387825414288,A,26.246220619029696,-65.32692041342249,1
18-25,Non-binary,No,90,120.41481372834046,60.43436020887331,49.72465948481645,E,E,B,24.90576898657104,E,D,-65.54547362345565,D,63.97236509585037,A,126.73101515531191,170.8258208283614,0
65+,Other,Non-Veteran,53,25.802607046468186,53.63031593076691,-43.069521913979145,A,B,E,-61.47150276677523,D,D,105.46429788231315,C,-18.373871430254134,C,-81.67730500255598,-227.94053459201083,0
26-35,Non-binary,Non-Veteran,87,-7.979866557647987,-99.14874366270232,9.223692752555548,A,E,A,-52.37499941389559,A,C,108.44577447972176,C,224.85282293590285,E,316.10409568676204,18.24197797457404,0
26-35,Male,Non-Veteran,85,-45.34727053825329,16.432835068684824,-175.25060787622257,E,D,D,-179.55214946261583,A,B,22.872993470774666,B,-118.11819041050148,D,-62.32910801055325,68.6311353018047,1
36-50,Non-binary,Yes,83,-10.643629024624426,-20.33933935334633,-82.78334432090244,B,A,A,104.8411824698469,A,C,145.2879967850244,D,115.9913062725082,D,27.611782615011617,-12.810781382990863,1
65+,M,Non-Veteran,24,55.95773591576735,-164.63910174868494,61.09676180297136,D,C,C,91.61104995830016,B,C,-7.362973499583451,C,217.71647782113322,C,75.65817409122644,141.5781228168774,0
51-65,Other,Yes,49,10.243831982728473,-59.837358255459904,-186.69042934844762,B,B,E,-4.977452715312385,B,C,-71.2458522504154,D,-8.989532346977379,B,34.01077084403595,57.39717947410203,0
36-50,Female,Non-Veteran,85,-30.46741561066364,199.3983813705936,-55.79254529359257,B,B,C,59.195982160125205,A,E,88.35183030376577,D,-71.69705599031731,D,-88.57317504134514,-43.388600084409426,1
51-65,F,Veteran,74,-7.600354954459691,-156.55616012369023,-132.35938192181806,C,D,A,114.52388449734758,D,A,-132.31748055360708,A,-15.091166784370769,D,52.42220678179239,4.633070495493568,0
18-25,F,Yes,26,165.89667291991205,108.7355234426988,-58.74260716466305,D,B,D,-113.23761511460721,E,A,63.70980941967178,C,130.53471151152712,C,70.78717854666763,-138.34582888870273,1
36-50,F,No,58,-83.2090901199009,-156.55563646982162,-33.95213798941701,E,D,C,-142.5316828099298,A,D,-164.44195566212974,B,9.646400253695681,E,-5.728148674806959,-113.67579566290733,1
18-25,Male,Non-Veteran,18,-217.29776366460166,-81.83461212115547,67.06463645011588,B,B,C,20.439811827290757,B,B,74.65740797230448,B,-48.73992973950291,E,66.01405260765642,85.03102117359629,0
51-65,Female,Non-Veteran,22,-133.07292281083622,127.62968636590266,81.1645232068985,D,C,A,-18.486627298280588,E,D,-66.41309696818013,B,34.812438459188485,E,-54.029088005664924,-134.29056404269076,0
26-35,Female,No,18,-46.52116643480487,-42.44409113962619,-93.79673608586529,C,B,D,100.50670625106571,A,A,-54.22212852143373,A,-21.848836886269794,C,52.34391506625609,120.2751203933945,1
51-65,Other,Yes,98,-38.826207402237536,-87.86245762374433,-32.89281828225752,C,A,C,-31.445392381685664,D,C,-21.654095022870212,D,-47.50487967548426,B,-182.96215342904836,-60.75903643055588,0
51-65,Female,Veteran,83,-166.5383879113939,-59.40365719363287,-28.351905388485836,C,E,C,-35.925121951303844,C,D,-7.291833498590219,C,-41.20395573136439,A,-109.73822358934571,55.62638893021078,0
18-25,Male,Veteran,75,47.158552380355566,-167.90772027245734,213.4136301229785,A,B,A,102.72620533495824,D,B,-32.05680170209788,C,120.4739850427206,D,-110.16156986496838,-32.98649444563889,1
18-25,Non-binary,Veteran,57,-193.6354616446487,-13.121368345704035,-67.96708299656515,B,D,C,-74.65578977032843,C,E,156.1865221161131,E,-27.371791134207594,E,160.25702539349334,-123.37847508423287,1
