RACE,feature_0,feature_1,feature_2,feature_3,feature_4,target
White,46.2732878340165,19.714506222521972,E,-74.41172836643054,122.44075768444982,1
Black,-201.3534145396754,57.97991861774078,C,-171.23065050693816,-14.493448673389498,0
Black,-145.20278378274676,-153.8973894847655,A,-10.870750999486754,-106.82002002996363,0
White,-3.0128863051415102,-85.02390707514121,C,-35.10557548976354,209.11791754862716,0
African American,110.2790942237579,-5.890058103665555,D,5.979543775683468,-206.43311683057522,0
Black,-49.339871542530624,-58.15000281455035,B,92.94458207604507,-39.484914839659936,0
Asian,-42.18928621806865,-77.7400567173837,B,68.39707319653523,83.17751193188442,1
Asian,48.3247971925397,57.30150137505626,C,196.12673991344957,13.125969096852835,1
White,-62.53056056819091,73.25626176133905,D,195.56038399247296,98.33950667717318,0
Black,-105.23468931626687,170.5713399869224,C,41.21997371084222,92.58896019321917,1
Black,44.65320875676766,-26.426532817003363,D,-119.96527722897135,-1.285949527950141,0
Other,113.60452094293707,52.51872015831732,D,-187.85967338460975,-66.95830365564241,1
Other,0.2892618435736943,60.57878079145751,C,-57.2144682174183,130.38055118458817,1
African American,-235.50313110373264,-109.59667490207394,B,54.719828434787566,-16.055920891804117,1
Black,-10.430024205953021,120.25967251074445,A,136.81935194439544,48.85488973698291,0
African American,-11.612350195072514,78.48287145567338,D,-74.97810082138622,-0.8068897576084694,0
African American,172.84626866570505,221.12127204623553,C,97.03619510947202,-23.36179480919411,0
White,-84.22645440141649,85.0931702643347,D,-17.604929332363163,35.434547937492304,1
Other,69.62738458796132,-132.18642408228402,B,-26.101031777525417,187.54410825226432,1
Other,269.8887243586304,157.31818516362378,E,-193.82294918307068,-10.924584128058441,0
Black,7.93364379757768,29.667232944086734,B,0.8990289566916693,-32.079662158072495,1
Other,-55.41857135340715,41.1531825885629,D,-139.95937389720524,44.94804375423293,1
White,78.96083676187541,3.4728856634244125,B,-80.83353037427338,10.009295336184444,1
White,84.16058010776862,-157.23770748598628,D,133.89285925074122,32.88323269194227,1
White,52.04181435533969,-32.63109521641427,E,220.86101150438657,212.5931137185888,0
Hispanic,-106.69663713549599,-103.73844448217264,E,-160.32135977568856,-104.60488722812245,0
Other,65.74381207365927,156.252478715148,C,-179.27906592212366,136.3537096674969,1
Hispanic,-133.37410206016472,41.2763244462084,D,23.06200966726889,102.85716933331442,1
Hispanic,6.632647892425962,-66.20438626495275,B,202.43128963711143,-2.101602469814475,0
Black,-173.7874130417658,167.38421623753086,D,135.94571010959683,27.710838143681766,0
Black,72.59207970287692,128.6672510946515,E,30.689075220530054,14.529870442522594,1
Asian,-27.452153724785468,117.96811597956261,B,148.21170001126794,189.56712339123243,1
Other,102.43206773975851,-88.98167799915505,D,221.28522727888534,70.80425963162335,1
Asian,8.02813090781777,-4.203128251525229,B,-236.11942090909878,-103.65244260841907,1
African American,38.944116926624694,116.73359658243656,C,-25.68324284026213,8.527802507776148,1
Asian,-302.4110152485036,77.55813501600369,B,-52.291589754932296,-109.62075490600947,0
Other,-68.9442083141738,-30.109662863212037,B,-71.67380951093831,-56.004202797345435,1
White,24.94303997605043,-23.625983525410753,E,-197.28986431202375,74.17884569840993,1
African American,-98.28317776192259,208.39377381088232,C,-116.02645749719139,-178.54492394036143,1
Asian,102.3447339388134,-140.76253497297958,B,43.05238883444471,48.026891175948414,0
Black,-27.248636209014048,-202.75828767318677,E,-198.29394476846701,66.46137846589316,1
Other,-48.005035857514486,35.049861433829335,B,-32.859230001387026,-94.63190891292173,1
White,-66.81953018267488,10.988972423423503,A,-2.521567334984084,-9.030797915360418,0
White,-43.32975134724008,-79.34104394285102,D,-56.94171601755035,-4.943572417727947,0
Hispanic,-170.98881847027548,-46.104821289142464,B,-120.24686559906729,-40.77127345727812,0
Hispanic,70.95687132672249,-78.4613300497553,E,-134.41180716950058,11.187951444036196,0
Other,-12.702609160069725,-172.02978426983648,D,-20.217511616396433,-60.389788580941314,0
White,-18.46386710769195,111.47970003579468,E,-48.44218367845912,-82.45409174058992,0
Other,18.83370691311311,73.63280929741751,A,-104.12785949917148,22.54776077152891,0
Asian,-116.54289692512118,-221.51671707798468,B,-231.85290520615305,82.46490726504074,0
African American,-69.5921927050831,-152.02402067894656,A,-18.361534468995856,42.838124717462314,1
Other,-15.4343039466815,-103.18287228525504,A,-50.30599620507932,134.510359231107,0
White,30.192344520612274,114.17370608297819,E,-132.4152321268966,93.20847381327235,1
Other,-8.727513993194263,-46.5387497981569,E,0.12814917018274127,105.273065499501,1
Other,-22.834425824617174,56.143472000728856,C,-4.674871708353874,5.973468983308234,0
African American,-48.39993407244852,181.73148001567506,E,-85.86482797131495,-95.37748608497346,1
African American,-116.44239320014087,-40.38600255249222,A,-101.6288111507607,-16.1276252966341,1
White,-90.12083360444505,-9.987103238052356,D,17.376461272076853,62.24642579288076,1
Asian,125.52013262780417,32.229805262018026,E,56.99796686875585,45.04069429758995,0
Hispanic,120.03582536177623,46.30724690535217,A,-63.30097532904827,36.22039306383638,0
Hispanic,15.28340859086254,31.093357934473843,E,-67.98893424646543,35.08299232598156,1
African American,0.1972898134519627,-12.156702474266359,D,-2.1891448391918487,-56.2489196054377,0
Hispanic,136.45581525640108,66.2199589775316,B,-134.49326351135798,-24.124738111151085,0
Black,75.35163217734076,175.68006473820427,A,-77.12270068221159,162.5500383826044,1
African American,81.93407232171343,17.42954616213374,D,-24.45690913476185,40.109093602296056,1
White,-119.31807023178212,-77.31241535357192,C,9.949809532256095,140.87176486840335,0
Asian,35.75665532205552,-29.483590044210583,E,-16.243318455100596,74.14246841315885,0
Other,-140.35176057794635,147.53101102290327,E,-47.233682400322394,5.367570217288027,1
White,81.91591197934,-34.22270515263674,C,-36.83486392528434,110.2383592700039,0
African American,-19.104286752799972,70.90305461152107,A,15.983617448764972,-101.68194077857173,0
Black,67.29993711560581,129.0307362386113,D,-74.9533217991924,89.10599998432922,1
Asian,57.33419575980855,-7.206145339511052,D,32.33158887270518,-46.306548220553765,1
White,-32.577486453340015,-105.50954003812446,A,-130.7813040212028,77.43462410246167,1
Hispanic,96.14653831456496,63.933293850291015,C,16.254719378369266,-23.95725064501573,1
Black,149.2051651238863,-20.805679444454533,A,105.15881962510565,34.13527248648239,0
White,83.82525936561106,-165.83184183643002,D,16.763591797735742,136.97490949108084,0
Asian,167.1491430887277,-46.787266323355034,D,83.50447950193389,118.31810022532277,0
Black,-18.6252285797308,-165.6533716003249,E,-38.78972544553621,82.99695546602491,0
Black,-77.8744638919439,-145.28916137642162,C,-123.28428326798628,-141.14743887507862,0
African American,-141.4933962410601,-7.151471082348761,E,-19.662800277310815,-91.93338125562742,0
African American,23.79307670211344,40.86178581549667,B,74.53089298970947,-19.36979486522923,0
African American,-155.39270534263733,-188.8500476767531,C,-50.52551019727216,-17.367119162529455,0
Asian,78.15466269327483,82.00784421928583,A,-54.05527682847636,81.95569136163823,1
Other,83.76077802599401,-36.05097170461943,C,-60.76010981384896,-5.412791261273653,1
White,100.98586273238527,117.37891355348052,C,43.86997444555276,4.730639127361915,0
White,-16.786980549114624,-74.17657851343853,D,17.10137708408876,-3.315680350232633,0
Hispanic,122.38323642039872,-8.900705541732131,A,86.16975207030096,37.38370940976173,1
Asian,-39.0656440032685,-126.13598897505992,C,-133.5248089198265,-119.33559391784408,1
Other,4.783626754704051,-89.6582813333028,B,-63.30771301938248,-53.88242665522473,1
Hispanic,-52.44851172174679,53.653074680221,B,-17.960917166905894,-267.2351102017027,0
Hispanic,60.83866058491385,-138.75677064957173,B,160.14370194884933,43.88394223267271,1
White,-81.52818243098352,25.561931924845,D,154.65056502959172,-63.53917360263419,1
Asian,150.5824198814523,237.68088754049774,C,-63.93987100665899,-52.348484371364194,0
Black,10.097567892639649,-4.237773161648741,B,156.46769544837645,-202.10363687927006,1
Asian,186.79097524863366,-19.85436335025478,C,150.66964791537376,8.112434913672844,0
White,52.35215213361957,90.03020121407496,B,69.60570349203303,188.294823618341,0
White,13.83369385989984,135.66896299017225,E,70.49374014876565,23.791506005847207,0
Hispanic,0.4030973809015567,187.73523041618006,D,-86.93951560952246,-107.0653210286435,0
Hispanic,0.8223420523562553,-25.497559771336935,C,12.398541362930384,-128.5886538861087,0
Asian,14.365691021627311,33.82079123249898,A,122.85541686310788,95.01045499274132,1
Other,25.68523845804385,4.127849675613296,A,28.04510942077189,124.32045227717106,1
Asian,13.060989312132829,117.71285345883702,C,-16.43554916872135,-97.02672604545502,1
Hispanic,-128.03446676075362,-71.55288272881754,A,-161.26852110857303,31.21959252790824,1
White,-3.1242029417113644,-13.448263237633522,B,-85.8301729202897,63.93493136450154,1
Black,69.05573209278424,-67.81113196794584,D,82.91574264917145,-99.59097983743908,0
White,63.20515341939262,-36.24383041177348,A,-34.876795297763366,-12.004312927415075,0
Black,40.06036657773775,3.8978020135664337,E,-135.85739733215803,13.345006433119746,1
White,-4.822064614364323,-0.8342955051921123,D,-34.86545383982725,77.44925467221519,0
Black,71.69145336871223,-91.09211946943817,D,-9.861878485902881,-24.959582647287323,1
Hispanic,57.54246623027841,166.982732687829,D,4.919127906308967,52.718237322190774,0
Black,-86.7136200244748,-113.51389691467683,B,40.13816303898148,-130.24091195958923,0
Other,-60.92147365874683,16.110660745637315,A,27.015189741120288,-85.19142760052348,1
Black,-4.919497744638492,-13.890540211857557,C,-25.05243676491461,20.7502063820952,0
African American,-20.683114255127812,-75.60453548408836,E,93.98765497399589,11.168638965814383,0
White,68.94991524312721,181.02391059555652,C,80.50001768103488,143.28898678443554,0
African American,-28.458210026195875,-172.33500378977826,A,51.393655529030916,0.358216407250366,1
Asian,43.65799063303758,151.6289715880957,D,69.89459380159731,38.55401114113812,0
Asian,-148.34558846328758,-56.21190079009315,A,24.84003557751748,27.156174029643704,0
Other,-63.804390845410765,-36.64377972943715,C,-8.741681840883736,25.741727301533075,0
White,-159.72954261882103,-83.04747022057724,E,87.45949062167774,-153.6223489371316,1
Other,83.4043674754233,-135.37496862611155,D,-62.844923936148156,43.08508939379811,1
Other,-59.00416573738383,-65.09350579936712,D,-25.21097183088676,215.34171487350528,0
White,71.122136382903,-61.20097620345143,A,-99.4884112752297,96.78878096178123,0
Asian,-219.4244590681487,81.80896289343525,B,-166.5055626113515,-87.86371683122786,0
White,75.59499114133475,10.98440533035905,C,-8.67084583764332,37.95443137088982,0
Black,-120.75530159080236,18.920341156552166,A,-178.20275174656604,19.51060139013629,0
White,-23.27417618375159,-49.58588338001027,D,82.76543649318288,75.68529086574672,0
Asian,-271.9358616340437,42.34202026377345,E,-83.6508647366487,-7.735993252709178,1
African American,-97.32524873482008,92.40361325380707,E,-41.31211120765635,-65.60904968281142,1
White,64.44271423056337,148.42803743942824,E,128.7136579460884,-143.74684568114805,1
Other,-42.143571734364635,-20.933227946789298,D,-111.13746301237282,4.425109796880998,0
Other,68.36040055405697,140.44750451387085,E,25.409000510684,-89.98705363366612,1
Black,-9.08414843915061,-187.07177175738946,B,103.02173862463499,-50.3207260489884,1
Hispanic,87.20755932333336,11.122438734944762,A,107.20704264985808,74.25322886284147,0
Asian,151.62620119255988,-209.42040057741934,C,79.97530960934849,-162.3266768478232,0
Other,-182.12186377619906,-45.293541856901406,E,211.24228490995836,-62.60779630056801,0
White,167.70382991029268,-129.06565382478746,B,1.4898920227612555,-40.25166024475856,1
Hispanic,32.58352387025679,36.683534571954326,C,-17.548411178540594,34.96347217394841,0
White,128.4723212280132,48.73304594036541,B,86.5360224049237,-36.117682638491665,1
Hispanic,7.39450041522315,-71.33625119547504,A,8.62023062711728,55.554946041583634,1
White,20.84694879651035,-116.16672637520455,D,-9.853779548585374,1.5845544335995307,1
Black,-71.95824724336678,127.1402302681069,C,-242.59472014324683,-145.37682500206313,0
Other,-10.112138684560577,33.84057176289008,B,15.939419572438066,90.72915801412128,1
African American,-79.81168550883226,115.07170548919512,D,-78.06117698741677,-34.34007882925585,1
White,27.420897026335584,-87.92715425390654,E,-202.29179786933668,-62.461520718089105,1
Asian,47.012442324745614,188.02864932193006,B,-46.8540413220144,11.127181252704709,1
African American,-58.88327698182416,-149.92782591849618,C,102.0617899156216,6.345496513046944,0
Other,-8.012992277385415,71.06618456215486,C,113.99075168157704,50.376876503864224,1
White,-94.93845126015349,30.799450878407136,D,10.120035107613337,-65.56955760016264,0
Other,93.05943926973205,-98.54315560652543,A,-152.57995173849469,-12.972436699523504,1
Black,126.55798362046113,58.010552936489525,B,-25.39616409709114,-91.71815521394115,1
African American,139.374552651782,-55.710025729525846,A,57.92729539328758,-46.20438279487707,0
African American,-37.547369736298215,50.73778268580049,E,21.739733828743425,13.205037056422125,1
Hispanic,30.34659210788923,-61.14555267674005,C,102.86895135969378,-32.92615744658571,0
Other,-117.2641359642639,-65.75066988858404,E,-7.1997779430457625,-168.33121567138954,0
Other,-73.57499577489209,-92.56136899092185,E,-145.46732124684596,143.3432269815196,1
Black,51.91273238439709,-110.30200582658483,A,-30.600197907226033,-72.75532142595385,1
Black,-78.91775451099758,28.403779407380124,B,-28.707501147797544,-89.17311442416367,1
Hispanic,-274.4518135560499,-49.54859386578481,B,-3.6408050155183265,15.892929819716695,1
Other,234.2735326857075,46.9115083089398,A,102.75865886597066,7.267299871389836,0
African American,107.06246999625142,-33.37866049725394,E,-3.410109517245931,-95.26562876306765,1
Black,-141.1015854273276,52.06821146997399,A,50.97249480523368,17.36849059876236,0
African American,-88.13331982921319,-15.395947190730555,D,156.00007815705519,92.12311525395293,1
Asian,111.86150125288874,94.22643502132672,C,200.85323142342122,-18.58673123557823,1
Hispanic,-31.228334088354103,39.12951293170856,D,-37.494410563380484,-80.58888028219633,0
Black,-86.66670283250764,45.02215624426077,B,-33.08601060747092,-20.207163807797535,0
Asian,35.228603211018985,117.17595343270366,D,-111.79428352868027,-93.80485719395097,1
Hispanic,148.61639991623554,-130.08020327945556,C,-48.62822597323919,27.579375347908798,0
Other,31.109281851092053,-9.868799192460143,B,-58.38944012923521,-146.12492094537586,0
White,15.337972576301805,148.15473399939395,E,-8.139973987572622,-200.17191688035933,1
African American,28.158933507114188,144.26134769827885,D,-146.8740946364422,110.4803561970306,1
Other,43.47548567156753,-143.77585355229746,B,-59.937802667495546,-17.634061248649456,0
Other,-7.997332978918455,-76.05320454468033,A,56.25848533829482,30.47501141314551,0
Black,3.5142860736702675,74.67357598164325,C,29.59748651069901,55.66722504660032,0
African American,-91.2671940434819,-77.91247597998186,D,-101.04514541026165,-114.90233034095732,1
White,-73.45248095258451,101.94270515807227,B,-28.039078159926518,-73.80752321668608,1
Black,216.65793320551003,58.086150229392906,B,49.33595317460649,28.355991898772476,0
Black,107.88723379955327,-25.808644884206565,E,151.24714239825508,-205.4598236629732,1
White,68.18114709204234,111.76351524819472,E,-160.45473728792697,-195.31326543583768,0
