age,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
50,65+,B,-22.13935094866633,A,B,-179.85020043116802,B,44.12763628988345,A,1
22,18-25,E,-34.95234333601883,D,C,92.52974062473785,E,253.04841961119075,A,0
98,51-65,E,95.09308549214771,B,A,-78.82015432277734,D,156.93000741145778,D,0
82,51-65,D,21.93888127398956,D,A,-57.962721063174385,B,122.45120904740092,C,1
65,18-25,C,106.59687605528146,B,C,-2.823871175792989,C,-23.32925731179359,B,1
57,26-35,C,27.394711711535358,B,D,59.743232131789334,E,155.98193153624922,D,1
22,18-25,D,-89.68162959997905,E,A,58.83107687897432,B,68.50459399389521,B,1
26,26-35,C,-92.19149178513072,A,E,95.12912456175408,A,-96.70264536857347,B,1
28,51-65,C,15.978092451188866,D,A,-47.53479762568874,A,45.18302694175665,E,1
93,26-35,D,133.33514524138153,C,E,-195.0505030182902,B,132.34218397867193,B,1
44,26-35,C,-139.37581539599654,A,B,45.73417773586204,D,208.3700520010277,A,0
26,51-65,B,-34.011183257487296,B,E,19.060474236529043,E,53.85986030111069,E,1
88,18-25,C,77.02467376326564,C,C,-21.40977762337515,A,69.02095324280313,C,0
25,51-65,E,123.06140739387754,B,A,-72.93910329319031,C,55.311238289477295,C,1
79,36-50,C,-132.3982824162929,E,E,75.96371685087753,A,22.587849748365198,D,1
82,51-65,D,100.93565600972931,E,E,257.6694964496665,A,-31.3726452892382,D,1
42,51-65,B,0.3396154971119123,C,B,73.78631442302861,B,-16.499728066824517,C,0
50,51-65,A,82.61461361094985,A,D,-293.7875719876645,A,176.87683039861025,A,0
80,18-25,B,-78.78915385770992,B,A,-19.85104734403046,E,-38.40411146184772,A,1
26,51-65,D,-17.554207343397973,E,B,-104.2204720680763,A,70.44978740208781,D,0
40,65+,E,-12.178578907488042,C,A,78.67421359987875,C,-82.60557846016053,D,0
95,18-25,E,88.38239700022189,D,A,-37.723927858576864,E,1.998526185699228,B,1
83,36-50,D,64.08607160306899,D,E,-52.71736491382892,C,179.60944368517656,E,1
59,26-35,B,-5.99740330465422,C,C,-77.9815901808385,C,67.68017700983651,A,0
37,51-65,B,26.325689815181075,C,A,-30.851769611503187,A,15.11330862316503,D,1
40,18-25,C,158.9104867879822,B,A,-132.45901666444104,B,-73.36023674175891,E,1
38,18-25,B,31.428549733641532,C,A,26.3336813080156,B,218.2198217773211,C,0
61,65+,D,28.17004987048944,A,A,-4.837986389216824,D,43.896844180435494,E,1
41,65+,E,-69.00093467401373,C,B,147.44052699217343,C,-58.59811917697887,C,0
45,26-35,A,-68.7439349426869,A,E,-70.85975118678358,D,-6.855990925928262,A,1
92,65+,C,-163.61208380617688,B,A,43.25333986032121,E,43.820242517788905,E,0
97,51-65,C,81.82445700437904,A,D,23.361314554783206,A,169.85316842909984,A,1
42,26-35,A,-0.7873458875217482,D,C,90.28153138641987,E,-18.471342876096465,D,1
28,26-35,B,-224.6105497462611,C,B,-47.70235287538582,A,-31.05851909147056,B,1
76,51-65,D,240.81197277430363,A,E,-70.12927400701126,B,68.59853647486095,B,0
61,36-50,B,175.74071162429198,E,B,-184.55576879537,C,-187.25063283086584,C,0
29,36-50,C,-70.21477430532357,E,A,-41.23545159981078,D,41.13117501394513,D,1
28,26-35,A,87.23815191766317,B,D,111.47767564901379,D,109.45423515793698,E,0
85,65+,A,-216.70939126894774,A,A,-82.49442912707028,C,101.51378980071293,E,1
36,36-50,B,14.556258499779315,A,C,-209.0855812801348,A,-127.74799103557702,E,1
20,51-65,E,12.882047475313732,E,B,124.36408413284303,E,0.7789137249811298,C,0
81,36-50,C,14.161405937330981,A,D,-37.131980611595324,E,-106.35390110459973,D,1
53,18-25,B,-130.4973072596382,C,D,-248.4516148168613,B,66.29554645117314,A,0
96,51-65,E,-54.26104204252524,A,A,154.60856638804924,C,44.21671265873312,E,0
95,18-25,C,-21.99507454222766,A,C,-16.60234646435414,A,42.56767634783719,B,0
24,36-50,D,44.78152231382586,E,C,-96.44918613018542,B,57.19957295752046,E,1
77,26-35,E,59.649119860706016,A,B,-40.94462719521692,C,-147.35798277421213,D,1
67,51-65,E,-59.84111548714106,D,C,93.48959794575312,C,-1.2617129015987327,D,1
49,51-65,B,110.76009912929348,C,B,28.6826140614627,A,-162.102312951427,A,1
77,51-65,E,-3.2173402780406803,C,E,-37.63291309446305,D,-65.78169255322588,E,0
46,36-50,D,102.62547895980217,E,B,144.00256476306816,C,32.743904266208546,D,0
27,51-65,E,53.93721146404016,C,D,16.155031823405118,E,69.92944448635512,C,0
46,26-35,C,151.44189280789396,E,D,-134.31054279321052,C,-57.78539858424529,C,1
57,36-50,D,79.01511940590856,A,B,-32.64088841789768,A,74.19426474406474,C,1
84,18-25,B,29.675890934710985,A,B,164.63442999496965,B,-50.93084216457131,C,1
84,36-50,B,-16.40456960251338,B,B,109.699873044163,E,14.255792866091339,E,1
46,26-35,E,-137.8645848989635,B,D,35.52099273217833,D,208.87525771590242,B,1
43,51-65,D,-38.39525459472058,A,E,-45.806461665917176,D,-172.04098036334113,C,1
80,51-65,A,-165.52432751530148,C,D,260.2173344521117,A,79.97534950631827,B,1
37,26-35,E,7.67388455602568,A,A,-90.36719076290437,C,154.79576247205893,B,1
77,65+,D,-37.04686260373959,C,C,-23.166862005702548,C,-94.93002052218225,C,1
30,36-50,B,-56.549240790237306,C,A,-10.515411534340172,D,-84.21133084312154,C,0
94,26-35,A,51.832737481461436,E,C,6.116066923468867,A,-109.6303294094343,B,1
48,65+,B,-46.878372206786416,D,C,114.99696947306097,C,347.91733428398356,D,0
34,18-25,D,51.04265182038087,C,B,25.652877829742575,C,-11.080939199484359,E,1
78,51-65,B,-169.34578852394685,E,D,71.42664824854951,A,-39.57114578583516,B,1
59,65+,E,26.115616602208807,E,A,-174.79563092403976,C,157.6593681890213,C,0
89,65+,E,160.2260603175811,D,C,-89.9853650994174,D,-48.1755192076171,B,1
32,51-65,E,75.19389468396948,D,C,59.19268781349907,E,19.348814512176542,C,0
36,26-35,D,-120.6072958398837,B,C,-37.78609986932854,B,105.29380572182984,B,1
79,51-65,B,-6.740436970920576,E,A,269.2043402387259,E,-23.934974731546955,D,0
77,65+,C,2.444166322835801,C,A,-21.067795412659404,A,138.1832324292832,A,1
84,26-35,C,-23.15084323824078,D,A,-136.21960447602098,A,-28.721650223687988,D,0
64,18-25,E,197.56543094434926,A,D,18.807671879846804,D,33.41331877990214,A,0
27,65+,E,32.976231482774644,C,B,7.032626077844312,C,55.56916966387326,D,1
54,18-25,D,-30.57840433568598,E,D,-23.707149778552022,C,40.56276433831606,D,1
59,65+,B,-9.707810350241724,B,C,239.8004577282435,E,-22.168465137779762,A,0
40,51-65,D,-148.27323869320514,A,A,-103.662538106677,D,-3.5371426792629204,A,0
74,18-25,E,-139.6063674520037,E,E,0.6644696564746273,C,76.54450899624192,A,0
90,18-25,B,-132.96175096498558,A,C,179.01348143640888,E,58.82118738279899,C,1
41,26-35,B,190.98481238702115,C,B,0.3638247715903087,B,30.042899143366064,E,0
66,26-35,D,-48.28951204893733,C,D,-141.890166668445,C,58.40826365080925,D,0
43,51-65,B,146.02464518553896,E,A,-74.2121212084268,B,-170.90621085230623,D,1
19,26-35,A,66.2589748055871,A,E,-61.86714933236919,C,-35.904245970834836,E,0
68,36-50,C,31.782213901950207,B,C,48.60321200293231,B,-189.9535139452395,C,0
65,18-25,C,-109.82265762611287,E,C,63.46546565976531,B,36.640755074111055,B,0
47,18-25,E,46.95786300723596,C,E,-166.27742622987412,A,-191.67299069267798,B,0
95,18-25,B,-77.57839450832435,D,A,213.8390338081574,E,-188.47733909897556,B,1
94,65+,C,33.84746685279676,D,D,-49.04020924160959,A,-67.77572892074376,D,1
30,36-50,C,-70.17451250431255,E,A,-92.41371608394218,D,-133.50326142288716,A,0
92,65+,B,118.50461048622623,A,D,46.440936154401655,B,113.35436115474178,B,0
33,65+,D,-49.323423365224265,D,A,84.38456292090547,D,-66.23085272626234,D,0
91,26-35,A,2.8085867549162638,C,E,119.20699737590404,A,-15.03952322169471,B,0
26,65+,A,-91.97508326595207,E,C,-4.6674992356917375,D,42.012810086887605,C,1
69,36-50,E,-111.91867288179955,B,A,74.06788347113832,B,-53.15986138425648,C,1
43,18-25,B,-52.80574033527168,E,A,-87.39133645469408,D,78.62756897708547,A,1
57,51-65,D,-111.2847737368763,B,A,129.64809526678204,A,94.92949459859763,C,1
62,26-35,D,109.65527778997807,E,A,29.513078983623416,A,39.289211502066046,B,1
32,26-35,A,98.01913004747466,C,A,-80.67874495004268,D,-60.27136863509328,B,1
81,36-50,D,130.9617717930572,B,E,19.564923361555998,E,5.2615877364198305,E,0
95,51-65,C,21.605304226978646,D,C,93.79183113536665,C,-144.0244349727642,B,0
26,26-35,C,60.18234899824522,B,C,149.5363918346625,A,-14.234243308071523,B,1
32,36-50,C,240.96748499451596,A,B,-56.34271769001664,B,-73.3948145571038,A,0
98,65+,A,32.40358573001824,B,C,11.61808942187616,A,-62.79194664695521,D,1
43,36-50,C,-75.16683927436256,E,C,10.746332059004265,E,51.32970095245031,B,1
31,18-25,D,98.65997221209462,B,C,27.967061021151807,B,-28.775988270641445,A,1
66,18-25,D,-44.44033074527932,C,A,60.99489321145719,E,75.16078682067622,D,0
26,65+,E,-197.8423868475271,E,E,51.075904103884085,A,142.92212728054403,A,0
19,51-65,E,112.62526664494214,C,A,96.53875735984822,A,-128.72132168458046,D,0
83,18-25,C,68.18642778764638,B,E,-68.60364566600997,E,-113.90128824318772,E,1
64,51-65,C,3.831381135128747,E,B,-199.8869798943537,D,111.70739410526451,A,0
50,26-35,D,-28.192662104535447,A,D,50.50005827225073,E,-169.24179297538203,B,0
54,65+,B,-11.671045449549396,E,A,208.46138145377324,D,-98.08345840733861,D,1
30,26-35,A,-83.42736390992104,C,C,81.38788605883715,B,213.34710076910923,E,0
43,26-35,D,-2.683055817718198,D,C,207.15537938814643,E,-7.517532595706309,E,0
89,65+,D,-60.67272417503744,D,A,-38.63790469557308,D,51.43195486541844,E,0
26,51-65,D,-10.015370947988188,E,C,64.84247659909227,E,-8.212751884307359,E,0
60,65+,A,-79.40577647955617,A,B,164.27609268696182,E,56.836380541388024,A,1
94,65+,A,111.94211099475343,B,D,28.017326645297313,E,80.56105087774047,E,1
51,18-25,E,-32.31174430744594,E,C,-63.730672982580785,D,-33.852580092513726,E,1
49,26-35,C,-108.04615460902214,E,C,139.67416109359164,B,113.81794226371156,C,0
59,36-50,A,65.42942580328676,C,D,-80.52534648587165,E,-143.70689842560992,D,0
65,26-35,A,11.182611761795176,A,A,-0.5220312350250478,E,-184.89290280535286,D,0
36,36-50,C,119.40182561679384,C,E,7.03328422915044,B,-6.535594896058663,B,1
31,65+,D,-59.73305860761573,A,B,31.478511479996197,B,-357.6479520584525,E,0
76,36-50,C,63.23643675789865,D,A,-40.70369256920849,E,202.53533409771228,C,1
73,36-50,A,193.95596949092578,B,C,266.97329852846696,D,-9.294943833051786,B,0
64,51-65,A,-27.57272046008995,E,E,251.34563722395694,B,94.73859988717936,E,1
72,51-65,C,-14.00281248370067,D,E,-43.2449185511014,E,121.98553096269991,B,0
99,65+,E,79.07884468979996,B,E,78.71351882466061,C,3.669731753913109,D,1
60,36-50,E,150.78593275137143,B,E,61.68565844039342,E,-33.701093542924596,B,1
64,18-25,D,-126.91815854963704,C,B,1.6322215978844739,D,197.3762964044255,C,1
85,51-65,C,-62.71640080682436,D,B,-103.13170021259992,E,44.69089710195305,E,0
58,51-65,D,77.5980952224453,C,A,30.729102844167283,D,55.25751096423836,E,1
90,26-35,A,103.91882805773089,D,E,-95.42404303206823,B,134.0257205994679,A,1
93,18-25,C,-46.56386017648015,B,D,-23.218225503571368,C,-33.375720155253155,E,1
22,26-35,D,-25.5196560103572,C,B,-84.54934445316017,A,19.346144250907884,D,1
67,26-35,D,52.83255015448103,B,E,178.99995144307957,A,12.377045958980071,E,1
54,65+,B,85.4825282861025,D,D,-109.69830729632253,E,104.10688577749174,A,0
75,36-50,A,25.476411436056107,B,E,58.590398449449644,D,-119.82659144838372,D,1
97,51-65,A,94.07547083579615,D,E,143.6016650414668,D,-10.939868002998777,E,1
98,18-25,A,28.945141644851454,D,B,120.75351017092142,C,125.56329145194584,C,0
62,36-50,D,128.24451304080097,A,E,-53.48179550341966,A,31.357269879158412,B,1
26,51-65,D,-16.1639039970144,E,B,0.9241667720549437,C,-50.992385591713884,D,1
91,18-25,B,129.8304934909655,B,A,-150.4323346517027,A,83.99572928814685,D,0
35,65+,B,-93.31136184223622,D,C,114.96934169263523,B,154.94907404021257,D,0
42,26-35,E,54.48420332532006,C,D,53.13699713046612,E,-110.98609110021982,D,0
45,26-35,B,-24.133401250534586,D,E,-34.59010993066872,E,228.73497562257077,E,0
84,51-65,D,80.49600407983746,C,D,20.899064503284762,E,106.332756707241,A,0
53,36-50,D,97.69652244853253,E,B,77.33401025687797,B,70.77603071659075,E,0
25,51-65,E,64.50292808764316,E,B,31.834822375473525,D,34.66102590100023,D,1
41,65+,D,-86.07761475533992,C,B,-116.44421839194108,B,-34.621361276247825,C,1
41,18-25,B,-13.770270952451089,C,E,-19.669984671623492,D,15.90013344154532,A,1
86,26-35,D,-0.40273174558807445,B,D,-90.81627521724138,C,10.79255772272764,D,1
31,51-65,C,25.775021841295775,B,A,-11.294281238694639,C,275.4886572839268,B,1
97,18-25,D,180.26473317377443,D,D,-25.774270934199595,C,48.98079632954303,B,1
31,65+,D,25.748462572419623,D,D,107.55863601039218,C,89.95909833078957,B,1
83,18-25,A,70.90870790553323,D,A,127.04990479567952,B,146.43334244181045,E,0
87,18-25,A,18.217731692546625,D,E,3.5037137113865713,A,61.571106956916175,C,1
83,36-50,E,51.51880391716319,A,C,-97.66038707769735,A,35.61218399512546,A,1
98,65+,C,-119.36224349704408,B,C,26.665515384547632,A,-78.4843197233122,D,0
99,26-35,D,-53.33197771745849,C,A,155.926067244039,D,-42.4772380123589,E,0
52,26-35,A,58.56919071050002,A,A,18.625340435099822,D,35.2633115228586,A,1
57,26-35,B,-45.109520128323524,D,E,-156.02380940634276,A,-132.81589118814355,E,1
62,36-50,E,-106.7328002016797,D,C,-101.32666309263621,E,38.653290248697495,E,1
53,51-65,A,40.286311108011304,E,A,-71.32342862059305,C,6.522000432868063,A,0
67,18-25,E,8.775718934728934,A,B,61.07415770906359,E,-92.05226521890552,C,1
54,36-50,B,101.79604800522415,D,D,-9.735731926438406,C,-73.55373132500695,D,1
78,65+,D,18.646127070115725,E,B,27.28572445624205,E,70.78990458675185,C,0
94,65+,C,-9.387599443176516,E,D,-42.50727715871177,C,-114.07041173794876,A,0
56,18-25,C,-55.432273106014584,C,A,6.756458241403866,D,132.48156907134944,C,1
91,51-65,E,-47.450649125894245,A,D,109.74589535820536,D,125.18749393049222,C,0
71,36-50,A,-80.65278810595342,D,C,-155.5045654165945,C,14.834492890882728,D,1
19,65+,B,-40.247199670862855,B,A,4.72103945976853,D,-238.1643829463609,C,0
29,36-50,B,4.345275052195537,B,C,81.04316843199464,B,36.6436021513814,C,1
92,51-65,B,-58.06515538374981,B,E,127.56248078835138,D,92.28110124158343,E,1
27,18-25,A,32.9046957295038,A,C,-8.719167187960949,C,-72.33222530781883,B,0
60,51-65,B,-96.34915170476546,C,B,-64.31146799217284,C,-29.209935193699298,D,0
31,18-25,E,-143.26479412920153,B,C,-81.60702472298586,C,137.00308120265495,D,1
29,26-35,A,59.49409008506626,B,C,104.3997608070239,A,-88.42286213373535,A,1
73,26-35,A,116.56865340537621,E,C,119.96958835210982,E,2.0667745544688216,C,1
95,51-65,A,48.98044942520858,A,D,-15.596788683231857,B,106.58042131043123,A,1
29,51-65,A,121.23405831995294,A,E,-109.15026486872843,D,118.7200605525772,A,1
77,18-25,C,178.19846580383648,D,A,21.993246827915534,D,135.96375779637745,C,1
80,65+,D,6.309667873490886,C,A,-114.24108309717724,B,57.266853863492365,E,0
81,65+,D,93.2785628021633,D,B,205.30075885378008,C,-85.54024637578235,C,0
56,36-50,A,0.8180902810102074,B,E,-95.9492458656345,A,-16.065245346768915,D,1
36,51-65,C,143.47858791851908,E,E,-38.91800904538357,A,43.644779240846745,D,1
24,18-25,C,126.19942506204156,E,D,65.12125414304516,C,-83.25676269917976,A,1
77,51-65,D,108.90099098352192,C,A,-108.61507339999226,C,-7.180127474897156,E,1
75,26-35,E,41.53135449516246,E,D,28.247618564830507,E,162.5458715845714,C,1
57,36-50,B,-170.86050909081715,B,A,157.80808107194346,D,-99.10099317306151,A,1
37,36-50,C,210.05702079318368,A,A,15.868976081458142,C,102.69334180487186,C,0
41,26-35,A,65.65061279533778,C,D,-165.8454463389411,E,-44.965596493381824,E,0
67,18-25,E,28.903954821731904,D,A,-115.57956307729586,E,190.12445689134316,E,1
69,26-35,E,160.83584031892312,E,E,-4.758994075632066,D,-5.679712603813127,D,1
70,51-65,D,-29.102919361220454,B,C,83.82441875547082,B,-76.86122092567201,E,1
56,18-25,C,-52.009855854364815,B,A,-75.62370514212424,C,38.027879199410854,D,0
30,18-25,B,43.53174040950782,B,C,-16.769288702558498,A,113.45091609904401,C,0
69,26-35,D,31.2762160821005,E,D,115.11016141387303,A,-22.137050755122118,B,0
26,18-25,E,53.44678674374025,B,E,70.53588554269749,C,58.800474327528896,C,0
90,36-50,E,71.23925159661304,E,E,4.866724077893237,A,164.04825484648944,A,1
46,26-35,C,-115.6334825336541,D,A,-205.5384166786272,B,-3.1556607752732577,A,1
89,26-35,B,-201.24179542008446,E,E,96.25286173320201,E,-6.387058297995201,A,0
59,36-50,B,-99.9117076818998,E,E,32.24211370867342,A,46.97460311293268,E,1
19,36-50,D,63.26112098732354,A,C,28.97686833649403,E,-0.8558375600316896,C,0
82,51-65,A,-108.53889091035731,A,E,6.964710029043044,D,-174.28814718708392,D,0
26,51-65,C,120.80889448061754,A,C,-72.79363469300655,B,10.704917373395146,A,1
19,51-65,B,-31.017529408799483,E,C,-204.29264092548607,A,85.09382274444488,A,1
73,65+,B,-55.2850756458531,B,E,2.946082850134195,B,91.11121020850631,E,0
64,65+,D,-23.484424483346704,C,E,81.86563292256197,C,-140.76859515359249,B,0
29,18-25,A,227.70091964183212,C,E,-0.709739483749131,B,54.00031312882191,D,1
84,26-35,E,19.287076000597306,D,B,3.839367460922623,B,-75.52537540619838,C,0
24,26-35,C,-75.4219441690449,A,C,17.417359689984348,B,-87.82286255145087,B,1
98,18-25,E,34.3543804756558,E,C,-5.4650052646326825,D,-95.31023953268472,B,1
53,51-65,B,38.09197375096917,E,E,191.50850670130632,C,20.3306311067359,E,0
27,26-35,D,-154.5676613835501,B,D,-10.608396378444917,E,41.860931464544066,E,0
82,51-65,A,71.06413371058828,E,C,38.60823306398501,A,196.82587265818873,D,0
59,36-50,B,-137.57868579825362,C,B,-52.671427769044286,C,-21.892724367391157,A,0
32,65+,C,152.30992004255697,C,A,-22.46927331383534,C,127.75149716563507,E,0
37,36-50,D,75.76877886920728,A,D,-87.35846210515706,B,84.78088649970356,A,1
88,65+,B,152.81853757616224,D,E,140.77692137777518,C,-58.83937467811593,E,0
58,26-35,B,218.83877259257488,D,E,13.522434464489288,A,33.65402909575303,E,1
73,18-25,D,-112.20385007658882,A,C,-78.87029940543896,D,52.87228933025807,A,1
97,51-65,A,156.9023770950965,E,B,85.43887462128963,E,-63.1252292096259,D,1
39,65+,B,82.83576676657442,A,A,-20.27204678670876,C,-95.21283428878226,A,0
48,26-35,E,97.17542434223458,D,A,114.77492770171528,D,115.12134937538279,C,0
93,51-65,E,39.09508394994195,B,A,-82.1929315990056,D,-75.91132143753208,D,1
88,18-25,B,-34.18042448778505,C,B,172.67772656486164,D,36.02993568077295,C,1
72,51-65,A,-107.61674731047357,E,E,-115.12838841542221,D,-37.1384795132836,B,1
58,36-50,B,96.26434647069829,E,B,71.83686453891188,D,130.00853117856968,C,0
44,36-50,D,110.83890678622717,B,C,79.19350184623829,E,-8.711902726257549,E,1
89,65+,D,-25.221623925340648,C,A,72.40145004269603,C,89.31422045459321,A,1
26,26-35,B,78.1691463859497,B,B,5.091503677989737,C,61.734810895480464,B,0
60,51-65,A,-69.05330359443921,B,B,99.15142913870031,E,-104.52559956634515,E,1
92,65+,C,112.29524731343903,E,C,89.33122094996531,D,76.0927750060645,B,1
79,36-50,D,37.16285856498053,C,E,138.45297670940363,A,71.34875459782415,C,1
31,26-35,A,43.87356779564889,C,E,127.51134929950271,C,14.231716681867463,A,1
84,36-50,C,39.45309986964808,A,E,49.71222318519887,D,124.66348354788175,A,0
33,36-50,A,-26.63707016411323,B,E,-17.70988242945386,E,39.10809971721002,B,1
36,18-25,A,49.316990713116446,C,B,1.1507804148603904,E,-0.7706986700100116,D,1
97,26-35,D,-50.1797180788328,C,D,-116.87772986634846,C,-44.17404844499465,D,0
78,36-50,B,5.709315808020297,D,E,92.53896568900751,B,105.0179880544984,A,1
20,65+,E,70.31421552968195,C,A,15.988779355944752,B,71.95924653960864,B,1
66,51-65,C,-136.886465452016,C,E,-124.65742768561527,B,-96.59598323382446,B,0
96,26-35,D,-25.572350425552358,E,A,55.52522983403928,E,-23.069696266335672,D,1
49,26-35,D,-64.59686123161701,C,D,161.85147179357105,D,107.93254822142761,E,0
66,65+,C,30.521781738421573,A,E,65.9851842018185,B,161.56941726804004,D,1
50,18-25,B,-226.72397081402497,E,B,168.93135029331796,A,-10.34711050755933,A,0
52,26-35,A,48.26587553449818,B,A,53.751357122275124,B,46.46125729376905,B,1
33,36-50,B,48.228146036335026,D,B,176.7468606826315,E,-12.017239670838844,C,1
50,36-50,E,31.577463931559297,B,D,-91.23881254032999,A,41.268452324119984,A,1
77,36-50,C,-17.87163342783477,E,D,63.34440493628768,E,200.10188481776225,E,0
82,65+,B,45.68742658884234,C,D,103.77511267093466,C,-22.340207038993842,E,0
83,26-35,A,-153.9510035483353,E,A,-78.21695733250887,D,-97.89254732371568,D,0
61,36-50,D,63.51973719705908,C,B,-72.93143656924926,E,107.54664736195186,C,0
71,51-65,D,-134.54092208346808,C,C,-59.81856123015734,D,131.0284884255887,E,0
63,51-65,E,107.91834489560468,E,D,43.3206172005415,A,10.013649106939972,B,0
50,36-50,A,187.9856093275208,E,B,10.803381986537925,B,29.62492618514024,D,0
30,65+,E,-227.40161764706212,D,D,-117.77094053977993,D,45.34703531648594,C,1
37,18-25,A,77.71308465460913,A,B,52.148317154963344,D,-95.84280085802872,D,0
79,51-65,E,-91.61365474675007,C,E,40.576761420116085,E,86.76009396951784,A,1
