religious_affiliation,Veteran,AgeGroup,orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Other,Veteran,18-25,Heterosexual,102.78495781880328,E,-11.103987273675758,C,-35.524422902899744,D,107.54448708220959,19.894345567803242,B,B,155.9684562870868,D,E,0
Buddhist,Non-Veteran,26-35,Homosexual,52.78299673668177,D,-61.87833159884596,B,185.75875530216373,A,103.11212976091927,63.75176462813484,E,B,49.18993821402371,E,D,1
None,Non-Veteran,65+,Bisexual,41.96674489201607,B,24.31388060648565,D,105.80145559236351,B,-8.700524591511623,73.29023813104432,A,B,39.41105811737299,D,A,0
Buddhist,Yes,51-65,Bisexual,95.1695209520927,A,-169.26676708904986,C,144.5005385809218,B,-75.40500000564445,49.309466442157564,E,C,119.3943986326526,D,E,0
Muslim,Yes,65+,Homosexual,-56.911713367164474,A,-68.25931417376347,B,11.781270527032456,B,149.94663939834533,31.30959050179158,B,E,20.526574548664644,B,E,1
Jewish,No,18-25,Other,-34.6851533905205,A,150.1897804729168,B,-40.326811830224905,A,67.80199011262944,-13.931075117808508,E,C,148.6731366854519,A,D,1
Other,Veteran,65+,Homosexual,-65.8739037253861,D,28.020465619959513,B,-112.46881846174675,E,-89.24515887723693,69.27913662910963,C,C,11.54854444046882,B,A,0
Buddhist,Yes,18-25,Homosexual,12.795712835233648,C,47.49537501384212,D,-113.99414646202423,E,-180.92390813163598,-49.88326996126933,B,A,81.94106124385524,E,C,0
Christian,No,26-35,Other,27.80464861347808,B,-115.6139429843229,E,-64.3708810483429,E,-20.520239800582647,126.61160037962694,A,D,1.3635858249262551,B,E,0
Muslim,Yes,36-50,Heterosexual,-106.6472122396081,A,-81.56700378501932,A,36.63506790915684,A,4.100452238780167,-95.42956725192472,C,A,80.43956092199221,A,E,1
Muslim,No,26-35,Homosexual,-200.86045238451402,D,10.610655598155025,D,143.51182156494596,A,-129.21996857883005,34.9683704050382,C,D,91.18702693941934,C,E,1
Christian,Non-Veteran,36-50,Heterosexual,47.79080604697991,D,-109.43766772595937,E,55.98278343676747,B,103.06155800871095,47.205892210164436,B,D,77.95475999252862,E,B,1
Muslim,Yes,36-50,Bisexual,-119.97246394493801,A,-58.49329075091174,C,108.3969599268585,E,146.4345091745095,49.363905932196836,D,E,168.71225493276708,C,B,0
Hindu,Yes,36-50,Heterosexual,-9.986032579924304,A,129.24407989916128,D,-152.2276557172111,A,29.032092382077103,8.182534252312498,B,A,57.3032324977896,A,D,1
Jewish,No,36-50,Other,151.2161385458227,A,156.5373904477407,A,80.9558900103862,B,86.1114842739127,157.57764324270352,E,E,-100.70789673271486,E,B,0
Muslim,Non-Veteran,36-50,Heterosexual,-117.93349300049283,E,-22.877594059854626,B,-22.09136899404348,E,-22.698122483840713,94.71350234788444,D,D,131.68429660695747,E,A,0
Muslim,Veteran,51-65,Homosexual,-172.848249904057,E,-36.969209374256316,E,52.446213990284875,A,-20.420377299816035,-7.734835059036029,C,E,-29.398791792453483,B,C,0
Other,Yes,51-65,Heterosexual,-56.917018622797556,E,138.60523620344244,E,57.156933833809134,E,11.392560631206187,-110.89553372051284,A,D,-71.91604528853513,D,A,1
Hindu,Non-Veteran,18-25,Homosexual,106.7245775565288,B,101.01289882581987,D,194.6712152370269,E,95.20708767477595,176.1590637317484,B,B,-90.49706532602937,A,B,1
Buddhist,Yes,36-50,Bisexual,-46.135488333124904,E,-62.978198236226504,D,-14.167812812693658,C,-5.86502344608929,-127.42495843658774,C,B,109.75073288548234,B,B,1
Christian,Veteran,26-35,Bisexual,172.3398548214409,D,-137.53884322190498,D,80.86812071013246,B,25.876847355982196,63.84555617910953,C,C,-100.14778711770327,E,B,0
Muslim,Veteran,51-65,Homosexual,31.70943043429883,D,-82.14067788416813,C,-27.309075788049746,D,-33.15060354482857,-320.5075116357389,E,B,99.21899426136781,E,B,0
Jewish,Yes,26-35,Heterosexual,-28.877368327890334,B,-145.53685118950142,C,154.7901138828111,D,-100.4974648699123,-29.786526917028116,E,B,201.83096034509052,D,B,1
Other,Yes,36-50,Bisexual,-103.35659569214077,B,-38.79150507735633,C,7.908101604233049,E,75.51205916269875,-24.182407383339452,D,A,28.682396627952894,A,C,0
Christian,No,26-35,Heterosexual,89.70485117215863,E,61.438879960764226,A,153.53816342241103,C,116.52591560682933,-183.16382522386152,A,D,-17.93924452720595,B,B,1
Jewish,Yes,18-25,Other,68.88657623354891,C,-178.1122643938408,C,-102.42729680276419,D,55.8303557683183,-123.32289474958475,A,C,82.02768668503134,C,E,0
Muslim,Yes,51-65,Bisexual,125.04496731548167,E,-15.147065726587043,B,-148.15606775332634,D,-51.01115356399103,23.117299292377027,E,D,-24.637163363936295,C,C,0
Jewish,Yes,36-50,Bisexual,-114.76419992474207,A,90.46821009401042,D,-52.21259095917225,C,-84.49813834986453,37.54528541398293,C,D,-29.52645622576019,E,E,0
Hindu,No,65+,Other,-95.93151346701943,D,-28.8829928222313,D,-37.15418904486229,A,128.20411479023016,-21.169886155973728,C,D,-28.35133839263178,D,C,1
Muslim,No,51-65,Heterosexual,-8.623129756812705,E,-69.93998315903941,A,-28.898422642888722,B,50.406069331292144,147.06962322122513,D,C,16.355579531380933,A,C,0
Christian,Non-Veteran,51-65,Homosexual,30.06938274752948,A,-98.82323802846517,D,113.73361791178465,C,-212.68169463127228,21.264976826391983,D,C,-283.45417033527116,D,C,1
Buddhist,Yes,36-50,Other,-6.975174624262707,D,3.6951514024379253,D,69.2285718552553,D,60.0500216106883,-13.586812398095487,C,A,-46.02817006805624,E,A,1
Muslim,No,65+,Bisexual,-0.25900788713564715,C,-28.256059805189448,B,46.11517671543178,B,0.15331444322921345,104.27086641840715,B,A,-79.63058928291753,A,C,1
Other,No,65+,Heterosexual,-137.57274113278967,A,-28.161071363904146,B,50.504494878675054,D,-35.92507093992643,-53.02205444514507,B,D,-144.43278280204592,B,E,1
Other,Yes,65+,Bisexual,-59.10662419176419,D,32.91163515706499,B,44.726353062858344,B,80.95441786768572,-59.73368371312178,E,B,16.101593849048463,D,A,0
Muslim,Veteran,36-50,Other,169.55291725180922,C,-234.19775785720677,C,-97.43655660631968,B,-272.9726775815077,-128.83266651704028,B,D,141.21210583595868,C,E,1
Buddhist,Non-Veteran,51-65,Other,-69.01237355489471,E,46.52426811918603,A,-116.97936631846156,B,18.947621847578844,186.59895623723872,A,D,-144.21008320767962,E,A,1
Hindu,Yes,26-35,Heterosexual,-29.707238458348144,B,81.53446618865343,B,143.2162562368875,C,135.00447031526843,-38.180561669080745,A,E,46.26779446168494,A,E,1
Jewish,Yes,51-65,Heterosexual,185.310608329407,B,-173.79811833923208,A,-123.815141682397,D,-71.28211368777066,-153.0278042218121,D,A,-78.21165130930213,D,B,1
None,Non-Veteran,26-35,Heterosexual,-3.7105326962867107,A,86.70482410014596,E,9.549636297959612,D,-37.163930115097656,-100.98242198470888,A,C,-69.79165946368812,A,C,1
Buddhist,No,18-25,Homosexual,91.41250331369154,E,-14.608666965475742,B,-55.47605066347915,E,-42.123517228928556,74.72886052411059,B,D,-50.17649907270064,C,A,0
Buddhist,No,65+,Heterosexual,3.4905074883247735,D,-76.76769930385228,B,-19.705959726796827,E,200.59662312280264,-108.30039787699583,E,C,163.1878093534929,B,B,1
Hindu,Veteran,51-65,Other,5.380152581883655,B,69.77024675275918,D,48.382723546395376,A,85.97092366482971,4.886548072980169,B,A,-112.41018039585144,D,B,1
Buddhist,Veteran,26-35,Other,-18.342975927618973,C,48.75270122308268,A,-77.4619037936507,A,-3.697475528653317,61.92596513526619,C,C,-73.68788699319934,A,A,0
Other,No,51-65,Bisexual,-37.0736528142221,C,87.451635266102,A,-239.7446249907731,D,210.22339728894903,16.536462591998394,B,E,-116.82343069963372,C,C,1
Other,Yes,18-25,Homosexual,57.98316137988705,C,-2.8903573367385484,D,85.50661109814666,E,45.46413280666537,-0.7054869016644444,A,C,93.48551973967945,C,D,1
None,Yes,18-25,Heterosexual,-0.7356663396614489,D,18.87363871279358,D,48.048413997717006,C,-25.736127399931156,31.222299606598046,C,C,-75.97703061587865,D,A,0
Buddhist,No,36-50,Homosexual,-82.55703102100259,D,-115.03347801991237,C,222.08382256816094,C,-11.609440224178186,10.072702624391901,C,E,85.98587677697085,E,D,1
Jewish,Non-Veteran,36-50,Bisexual,-114.6222607500675,B,-80.88123267890333,D,92.9819306706891,C,-113.23829277063373,38.94977825924489,B,D,-10.855908290212117,D,A,0
Other,Veteran,26-35,Other,142.81772860407813,E,125.07152803045093,E,-19.221143748918564,C,24.668397837712877,-145.90374272688837,E,D,-183.72653223408008,E,B,1
Hindu,No,65+,Heterosexual,49.741260904391375,A,-27.42575697185559,C,42.11114133113415,B,-54.194263615693316,-25.44734043881542,C,B,-17.138505237142937,B,E,0
Buddhist,Non-Veteran,26-35,Bisexual,-76.55910728056261,A,47.54816959610484,B,-42.57578129198444,C,117.93226696022879,193.39857866162592,E,E,-72.52213879347622,B,A,1
None,Yes,36-50,Homosexual,-38.400643605758894,B,50.992071018465246,A,-12.753683478339925,B,51.60660294426863,17.734249461134645,B,B,-74.94186319420642,E,D,0
Christian,No,65+,Heterosexual,-27.293373787308738,A,-73.55258078492542,A,137.25332076328817,D,-133.7763533810545,-130.54312191266408,E,D,124.93898810631303,A,D,1
Hindu,No,65+,Bisexual,-27.095618035506515,B,-96.6617333040741,C,-98.07046241084961,E,133.4652481805891,26.800389203885906,C,D,-54.08124689348413,D,E,1
Christian,No,36-50,Bisexual,-94.36276570865132,A,-118.41544256567538,A,-65.4385815491486,C,-83.25797412691371,32.81761920409868,E,C,119.55863993627224,D,D,1
Other,Veteran,18-25,Bisexual,-33.33686837817374,B,-14.249237111448842,A,90.7715413145035,B,-98.43314580491034,18.614152454588897,A,C,-68.11127313089067,A,B,0
Muslim,Yes,51-65,Bisexual,-10.044005726016064,A,-38.345595936116375,D,51.21854018327168,E,50.132920971792416,-117.95971239592093,B,A,-17.563133885368256,E,D,1
Muslim,Non-Veteran,26-35,Homosexual,111.24825594303394,E,41.97754968804585,E,-60.481472536816625,E,113.07740558875471,56.434002504300636,E,B,-97.99469623060278,A,B,1
Buddhist,Non-Veteran,65+,Homosexual,86.48512763764975,A,-123.32045027856925,A,-172.06099839285966,D,22.672756806637047,30.71938252919187,A,C,137.69811175542762,C,D,1
Jewish,Veteran,18-25,Other,-222.69586029995355,D,112.11124451205976,B,-112.49848345862155,D,-128.76170216463672,8.744456581750851,C,C,114.24589377005437,A,E,1
Christian,No,18-25,Heterosexual,-138.86513464365225,C,168.34932944948173,D,47.78724997155137,E,-73.07766436005112,77.88343342146037,C,D,141.61464500268818,E,A,1
Jewish,Yes,26-35,Homosexual,135.09443315950583,E,-71.55717327305149,C,237.24976364782887,E,74.35896223811348,-16.9139986184522,E,C,45.07932223673687,C,B,1
Muslim,Veteran,36-50,Bisexual,95.18259661324358,E,63.28812921793082,A,116.78309504325435,D,118.65972215415326,-97.91158497248563,A,D,24.306715123568953,A,A,0
Buddhist,Yes,65+,Homosexual,-202.44608643606563,C,-75.62729857489443,D,-61.670050882543826,A,147.05910911642013,-51.94624069928573,C,B,46.086253720562894,D,B,0
Hindu,No,51-65,Other,-93.3116592865619,B,-129.1977849660821,D,-22.04112051007109,E,74.86633458148725,-26.91822489527581,B,A,221.00571196930736,B,A,1
None,No,18-25,Heterosexual,55.4231308851762,E,9.655696576592517,E,65.17443797654666,B,94.25966409450464,124.59503763012508,C,E,-112.06969429500744,D,E,0
Other,Veteran,36-50,Heterosexual,-83.45486663577141,A,125.52107294086309,D,136.60162723230673,D,135.898210997494,165.69103986872688,E,E,-1.5534126280954779,A,C,0
Jewish,Yes,65+,Other,88.29902412684763,C,66.96941995944908,A,-54.53961239393168,D,41.58928808296595,-27.652854217966127,B,C,-34.09451122929316,D,D,0
Christian,No,65+,Bisexual,58.82544734844251,A,-40.18017762064989,B,-59.88682851807037,D,-34.65297478490821,-53.93336102726253,C,B,22.112924949605954,D,B,1
Muslim,Non-Veteran,36-50,Heterosexual,81.49299459308,B,39.195846637940555,E,18.901928729266405,B,138.6495768704528,2.304578239481546,D,D,19.902693771639047,C,B,1
Buddhist,Yes,65+,Other,18.82038352506476,D,175.18193349857535,E,94.40855962854306,E,-202.0356402979625,73.39167025430305,D,E,-21.12797063751386,A,B,0
Buddhist,Veteran,65+,Bisexual,142.72755597977041,D,-111.77832988310243,B,-32.07150485697972,C,100.43220779076543,-31.192556806104427,C,B,-15.928004434002267,C,D,1
Jewish,No,51-65,Homosexual,97.30480157547129,B,194.27517415861618,A,-67.51062543235862,D,-58.45574483516061,20.754559172737487,D,E,-114.9618952104479,B,E,1
None,No,18-25,Bisexual,-59.23643658615417,B,-102.96868130837838,B,-72.08978968068384,D,-130.63451338398013,123.37979066652325,D,E,4.888038578689546,B,B,1
Other,Yes,36-50,Other,176.5453237633841,B,67.37819600260887,E,-124.8920711330699,E,157.6577048132197,-44.07601517940712,A,C,-21.29589225257247,E,C,0
Hindu,No,26-35,Other,-124.85716340357126,C,122.96899859161599,A,19.90715899423221,B,-59.86467853018665,101.72085966646299,E,D,-141.96603432472915,D,C,0
Other,Yes,36-50,Heterosexual,47.335064933483146,E,33.73748075141591,C,1.83388891993344,D,-189.58230935606002,102.11256667688234,D,C,-68.12063310545898,C,D,1
Buddhist,Yes,26-35,Other,103.63652892852491,A,200.8455094166004,A,-47.4947806845279,A,156.69825729210459,-36.510142568915086,C,D,56.90864966903766,D,D,1
Other,Yes,18-25,Bisexual,48.35013172937405,B,195.6282873201336,E,77.35424273217895,C,61.76019888007516,19.136162112095615,B,D,217.96923359869075,B,C,1
Hindu,No,26-35,Heterosexual,-60.03874643397411,A,147.0556587065099,C,-25.79444020425908,B,-123.71852803213565,-94.25937401621341,A,B,-157.5528651233489,A,B,0
Christian,No,18-25,Other,-53.15936706826589,A,-111.61213919359855,E,115.91985810925442,C,39.54297657634866,-130.57065464077445,D,C,-88.10009977841673,B,C,1
Hindu,Veteran,18-25,Heterosexual,12.92004228471704,D,-20.80137803160717,C,64.18908013690441,A,-4.77248977326432,-55.26750456049799,A,D,-183.6456129571539,D,E,1
Muslim,No,51-65,Bisexual,56.29382398617855,E,77.21984781140529,C,-43.45557238485544,C,19.765678895580947,67.31541969031281,B,C,12.5959459187023,B,E,1
Muslim,Yes,18-25,Homosexual,-117.33627528145996,A,-12.508790556575738,E,80.3454627080177,A,-72.128650005288,57.92085181753106,E,E,25.845717574972802,D,A,1
Buddhist,Non-Veteran,65+,Heterosexual,35.06245890514252,C,-23.61199474422114,B,-75.40505708478663,D,51.184651524213734,53.91005687955073,E,B,0.0912689281529387,E,A,1
Buddhist,Non-Veteran,65+,Bisexual,-132.98248490499148,E,71.12788708753297,D,-76.64553596671833,B,-38.64038611826826,164.97033689804312,D,A,34.00663113133442,C,D,1
Muslim,Veteran,26-35,Heterosexual,107.85585812921053,D,-60.353200725518285,A,-101.53900427580484,C,101.69185062259083,50.224482520575755,D,A,-10.069928034042237,E,C,0
Christian,Yes,36-50,Homosexual,-95.18440126365184,E,57.57835136387086,A,-230.66877130436077,C,7.950245530414998,-97.90019774048837,D,C,0.44703106853716673,A,A,1
Hindu,No,36-50,Heterosexual,10.261367658161399,D,-36.3960326543633,B,107.81311607914039,E,-28.733338601612076,193.12429677070025,D,B,-74.2251284715155,A,E,1
Muslim,Non-Veteran,51-65,Other,4.2654742007497966,E,121.80194984087981,E,34.28877993595301,E,98.40074424876359,168.29455020196846,E,E,70.17828783797104,B,A,1
Muslim,Yes,65+,Other,-148.80169741090486,D,-37.2335267314605,B,-224.2020184205208,E,-139.83789778756014,91.29857772916603,C,A,16.664083454576215,C,A,0
Muslim,No,51-65,Heterosexual,85.73627167510199,D,-55.116211901406984,B,-96.83307312210695,A,-20.069083537593382,4.668361432373883,C,D,142.29640864101992,E,B,1
None,Yes,26-35,Homosexual,-33.02288796961902,E,-50.30705317952936,D,-120.03474946523683,C,-107.51634346594999,-90.25833048309322,D,B,-72.84770532141347,D,C,1
Christian,Non-Veteran,26-35,Heterosexual,-81.474147829176,B,212.3759188815712,E,-24.732268193620147,E,-57.5315269632677,2.685954026907255,C,E,49.54219236237707,C,E,1
Jewish,Veteran,18-25,Other,22.7213041579346,C,-42.24097275098501,D,127.34413122654853,B,84.40721130162532,32.97345943992653,A,E,47.01890599622863,D,D,0
None,No,36-50,Other,152.48398043456461,E,-101.10449304107331,A,13.858590627439678,E,-127.74160113156529,95.95225147900692,C,B,105.01043980694729,E,A,1
Muslim,No,36-50,Homosexual,82.8128380100877,C,-28.147931150975687,D,-88.29460997267283,E,-64.47327404505295,-67.60074490607548,B,A,-92.02716278489804,E,A,0
Buddhist,Non-Veteran,18-25,Bisexual,-80.59384927660948,B,-38.46667803012211,C,-111.13386574884065,A,40.30833955029298,-11.226018105934065,A,A,-20.80152620281358,D,B,0
Muslim,Yes,26-35,Bisexual,-126.53003539456668,E,53.85198032075659,D,34.46495075313284,D,108.57485303070528,-20.84875637989507,D,C,-136.21187637605667,A,A,1
Other,Non-Veteran,51-65,Homosexual,199.34565977022697,E,201.54545157460274,D,106.54909296050437,B,-151.6168745290694,3.4226892021677884,E,B,81.85706077587459,A,E,1
None,Yes,51-65,Other,-26.69137749317957,A,-25.656969402421293,B,-87.14914210748556,C,162.0226446281106,-85.98548610560971,E,D,160.96066924780627,B,A,1
None,Veteran,36-50,Heterosexual,58.05462879814678,C,-42.30945202861059,A,38.65543507739438,A,-11.695937582707911,21.066273526785174,C,A,-41.55952309915437,C,A,0
Muslim,Non-Veteran,36-50,Other,51.06227368612253,E,149.82995889267974,C,182.98156411167622,D,48.782498229930155,-128.28359400149054,B,B,21.31402312703152,C,D,0
Other,Non-Veteran,18-25,Heterosexual,2.2920006103409527,D,-54.205460418091036,E,88.55997344528636,B,65.62781538465106,55.583624650636295,B,A,148.97827779041873,C,E,0
Christian,Yes,18-25,Other,-125.00241775817322,C,28.99936468033029,C,-71.60345160953437,A,-34.18657963782461,50.455891973966274,E,E,-12.43310802508816,E,C,0
Muslim,Veteran,26-35,Other,94.67361497262151,D,7.588010873347615,C,-4.3552764673253055,C,-82.7896549607511,28.593354540948717,E,A,73.9001809205433,A,A,0
Buddhist,Yes,65+,Bisexual,-138.99978521836545,E,-32.3937629918605,A,115.4361908488795,C,195.3223423831301,68.41944426375743,C,D,7.929003862736549,D,A,0
None,No,36-50,Other,94.54049287593466,C,-164.334845667452,E,-52.67292840048601,B,-59.94352121548794,40.267762904169416,C,C,-157.04242131329218,C,E,0
Christian,Non-Veteran,51-65,Homosexual,11.96953001245005,A,-93.04506696526406,E,-131.76047249577064,A,144.4409615814968,14.105489057710729,A,B,66.38144167539726,B,A,1
None,Non-Veteran,36-50,Heterosexual,69.83852700627567,D,-42.9550358469724,B,-52.75074224266333,D,-66.92776135583865,-109.14540381062217,B,B,55.37362751154083,E,E,0
Christian,Yes,65+,Other,13.513118150971632,A,48.75055346531752,B,97.53419655251018,C,11.693129745540352,-29.429934616319027,B,E,-1.601427907154022,E,E,0
Hindu,Veteran,65+,Other,112.07239742962354,C,82.96721153954698,D,-80.58405220813792,B,210.47796437135017,-139.23711220849302,A,D,-23.83515012699181,A,B,0
Hindu,Non-Veteran,51-65,Heterosexual,-8.674840207056864,A,-48.53858593688139,B,-42.07651881418206,A,-130.84870918149838,-50.434765203098294,E,C,77.16564283663057,E,B,1
Other,Veteran,18-25,Other,0.34181698396299326,E,212.05283907017014,D,-37.02493591336504,B,-69.51258125296455,-83.15217120235451,C,B,95.60710751552894,B,A,0
Jewish,Yes,18-25,Bisexual,190.0373865849941,E,-38.05004382324686,D,-28.183895521619775,D,108.42290532845036,-69.73318807920994,C,C,119.9127541294434,C,A,0
Other,Yes,65+,Homosexual,-376.07648285061924,D,-57.7141140990961,B,-48.4290024754572,C,109.50504594510026,-64.19231044919539,E,A,-170.98461031538852,E,C,1
None,Non-Veteran,18-25,Heterosexual,-51.28311145626626,E,23.255664793735804,B,44.620077556352086,D,-70.85614960457437,72.82934194815084,C,A,0.23061577267774544,A,C,0
Other,No,36-50,Heterosexual,51.285774416613705,C,-3.657039023116551,E,-84.81459149580957,B,73.81071707385054,4.879793012995629,D,B,55.24562307776299,B,B,1
Muslim,Veteran,51-65,Homosexual,130.20069118701358,B,104.47050340935165,D,-172.00214493494565,D,12.149609902888743,6.2518702477767265,A,C,190.26310685022594,E,C,1
Muslim,Non-Veteran,18-25,Bisexual,95.72602152928074,B,-40.60738255010266,A,89.99982215613322,E,92.01406634639675,-75.18077244120505,A,A,-71.21415945716207,C,D,0
None,Non-Veteran,51-65,Homosexual,-66.70808192916137,E,-51.898670253296075,E,14.428752325956163,E,-62.798130762342275,204.31603996334377,C,A,-34.67182384917197,C,D,0
