civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Divorced,C,C,-14.637396807959394,-93.58203599188404,165.12398451480297,111.58096097644285,D,E,-104.85095047549011,39.64633193449606,B,C,-0.7973012416965365,C,172.72783526726974,D,0
Divorced,C,E,59.53220312857875,40.412212225996456,-90.56485624434316,-49.53571642672845,C,D,-11.350624931271527,85.3910073953456,C,B,223.2643433628385,C,-15.564149826779673,C,0
Divorced,A,A,-156.05560387844332,71.44836376188913,284.2472849732003,-75.85902390136634,A,B,-138.19345572575315,42.258294967619136,E,B,-57.664659834795614,A,149.53408228161152,C,1
Divorced,C,B,-146.46205296261286,30.556463965958297,-7.603914042083266,87.41259278764687,B,E,-137.10238178510988,62.85046887675891,E,E,84.43873531794326,E,-48.40312087986173,E,0
Single,D,D,65.97105406922506,101.03758491658603,-117.15985380567086,-21.46692426234147,D,C,-75.10045367869982,-76.21243790593323,D,E,-59.25816312093774,A,-171.2356715365412,E,0
Divorced,A,C,-8.29100973374537,-103.36508446322354,27.054388838989595,61.32727279367588,A,E,-84.3078042668661,171.39802086954558,C,B,129.7919290989236,E,-94.8892244358295,C,1
Single,E,E,15.992415982180402,-53.91857084051639,191.48838238507614,61.23530499857981,D,A,178.29263401723517,-46.89953623252699,E,B,222.97016978252927,A,-11.357995321292124,D,1
Widowed,B,D,133.69241470036468,2.4994187079396193,-204.65695542439272,135.3186204310439,E,D,54.00374860623279,152.23188997935827,D,B,-32.406202052778546,A,13.781567513372718,C,0
Married,D,E,155.20659278434877,-112.14519958592746,124.56357851728765,-7.657078444913025,D,D,77.68820437402977,89.73306415057706,A,A,-47.05859013816714,C,76.45184163644402,D,0
Married,B,A,-13.133687737878452,70.49056599521401,125.23781344688236,9.527127860210447,B,C,-132.36179286816431,-57.22796281147014,B,E,-67.0528542817319,D,22.163780641237445,A,0
Divorced,E,D,-99.0271259616557,87.16425495609258,-130.10886850922708,-66.41770289884111,B,C,-153.69146570612938,107.07211546208939,D,E,-2.9726485750228155,D,43.98000561808054,B,1
Single,A,E,47.085465990831075,-15.029676946761732,119.7615142515333,-69.97240616099558,A,A,-105.83636431909167,264.4170149120291,A,D,-36.89091595291949,E,-180.45429592372574,C,0
Married,B,C,136.24746727740876,123.84369183124433,-201.71259690761082,56.82143289444181,E,B,12.151911571204517,-40.36639770463164,A,A,117.601604994569,A,75.92613186574172,B,0
Widowed,C,C,-48.84916472137679,222.8722036743631,-90.07753686211227,106.93057265121948,C,C,107.25650375503308,-54.19929377810882,C,A,-26.37559514612841,B,-208.86630162440665,C,0
Divorced,C,B,-45.9463577552777,12.126499234471915,138.57345891004934,15.56794299279291,C,C,8.048040608479488,78.77417001074848,C,E,78.00788213058017,A,-0.5523978971486915,E,1
Single,B,C,15.243207021567033,140.23927289663868,-41.21110392434078,-73.37853840304588,E,A,-78.78327497284214,-38.80930930809673,B,B,-21.623842554655337,A,19.07536350418015,C,0
Widowed,C,E,83.66843440043938,58.357458961957164,-39.433799157808934,81.93903040183037,A,C,74.46201128258814,151.32043553562997,A,B,26.396316428003946,C,28.780539732782813,C,0
Married,E,B,49.06241394943812,-107.04294103696994,12.754307434890835,39.22821162480046,D,B,-19.36334056626637,-7.899002871449931,D,E,51.62346775883345,C,-131.555834710677,A,0
Married,E,A,-190.83760555869986,-177.6525864230312,106.29959094893088,-137.46426052722828,C,A,-1.9783579920204832,-95.72311370275037,C,C,17.64482294094954,C,192.66785190045482,C,1
Married,E,E,-59.685958999933,-113.38650432148201,50.90091383080156,-57.25472020832637,D,A,-46.331978692162664,-0.7583614184568082,B,A,58.938457265914835,B,82.69858720083778,C,1
Divorced,E,C,118.51089955367955,124.3835139536136,119.15091570082063,-191.33465164999814,C,E,45.63501571240081,44.93160850620881,E,B,-38.681138083905495,C,32.265399128911746,A,1
Divorced,B,C,38.73705062995557,-165.8697917898882,-78.91467892185732,6.374095445591426,B,A,15.663918917121098,-66.87611979896214,E,C,-0.7814358462971845,D,-93.67268963351124,C,1
Single,D,B,-11.696633634724316,-67.68015891678021,-185.82891749057242,129.12825066289747,E,C,106.53160766777958,-110.69882418661878,D,C,97.32816731489842,A,14.649621211432162,E,0
Married,A,D,156.20626564046032,-112.37061628962618,-131.27254957893132,-107.26828609491577,E,A,160.39088849221014,10.778132591950094,E,E,86.08841859271449,E,-43.24766260927173,D,0
Single,B,D,72.7096036751537,-105.66274870356453,-41.36734631552414,-41.63150597575891,D,D,-12.87066807711835,35.49198567153308,C,A,11.69256011586779,B,-86.25846441446913,C,0
Divorced,B,C,145.62645675166027,-98.68612994598853,141.82560400130012,-144.96142335299558,E,C,-183.14672461886155,-72.52382629655403,C,C,34.32949730993222,E,-5.843766461233889,E,0
Divorced,C,C,96.58151598717495,-108.24352901305834,48.71025938893334,86.62470505427898,A,D,160.90199761260422,58.74353627258992,C,E,-136.5821113675919,E,-160.3073042453797,A,0
Single,D,C,3.8078725274811847,-231.80092081256163,37.10882178101444,93.13748259463458,D,D,-54.079782990445594,-117.60138282111924,E,B,1.9060150085795635,B,-59.465989571834655,D,1
Married,C,A,-99.99057429551208,14.408060437392987,32.87120893560227,-126.30975697509324,B,E,32.78059684046802,-11.232254460186585,C,B,-66.03250326120587,D,91.73259722594925,E,1
Widowed,E,A,52.59700686124923,-131.38889225630425,-81.2920202054444,68.90636768221093,C,A,79.11284412909734,-103.24059882412875,E,D,289.5292838890658,C,-36.58342800931084,D,1
Divorced,C,E,17.893215660726185,-15.474540707947218,40.33051399541351,18.487795365202736,E,E,94.27160065391043,-26.980569523855397,C,E,-51.31329663882226,D,-139.47436824418565,A,1
Widowed,C,B,-117.87054118449443,-18.65259676101895,6.410062645397447,-94.18401729623075,E,A,-29.195477280777848,38.236768675531074,C,E,-73.8261747391108,A,-195.345321342775,B,0
Widowed,C,D,263.67024361037664,159.93455970143876,-115.7049464932815,-110.46685396880778,D,C,124.55967257099228,-64.38508406911943,D,C,56.11802457838908,D,-13.60421421214234,D,0
Divorced,E,C,-24.693047806310915,52.29227034717826,-187.25355171880537,-133.3735639420974,C,A,12.586373985476234,65.1279140459694,C,E,-61.41714833856858,A,-151.4161267256693,B,1
Married,A,D,266.35895596212,-180.51760145703003,-5.247576041486141,-15.345966668413652,B,D,-72.08156955436492,159.42802451807287,C,D,-5.26860950876391,B,42.65131571323803,E,1
Divorced,C,C,135.16760263442924,241.97561000377408,66.21154410373255,-52.975605991036346,E,A,-22.90630513857888,-79.3643385754009,A,A,30.398612610789318,A,122.77165442964797,D,1
Divorced,A,E,77.21383299648313,-180.0690445787788,47.0537515859083,-52.58511286710278,B,B,71.07705314281404,25.004673232379304,A,C,-15.029066368314492,E,72.49160922132873,D,1
Widowed,A,C,-21.841150132057244,115.99403192318351,4.3480658475709335,193.5351745853714,C,B,175.64315701266412,29.649313737500766,A,A,111.03135307852388,B,-44.14249842565415,E,0
Single,D,D,129.4219819926671,-5.641383301195607,-136.21595867170257,99.72693485812562,A,E,-24.471109127797785,96.55780343107298,A,E,5.278704203749829,E,-7.524085219721729,E,1
Married,E,E,85.61030168734139,-14.22492546417515,56.470381466747035,51.30474950313141,D,E,-43.16382799922007,-43.18968928285296,B,A,194.36546632578205,A,-183.79533043517188,E,0
Widowed,D,C,-70.07500939833649,44.07498648803105,7.928677983739322,-76.15395054661897,E,B,-135.60548631942873,-150.60129261956394,C,D,-29.893907550768468,A,139.7757995483214,A,1
Single,D,D,52.361098406637716,84.88849229225805,-107.59632384548279,54.58024742552171,D,E,33.64610156990516,25.111520316297547,D,C,156.1599964681986,C,4.074945633906487,C,0
Single,C,C,-10.998554195652005,119.32630066862757,55.261435188183086,265.3276403133754,A,B,-242.56596329493226,-34.15990135831386,E,C,-102.53029664557474,A,47.22840932470576,D,1
Married,B,D,-127.88310602437693,-99.12289845598661,20.0591409269126,235.02925692279376,A,D,-241.5410495065138,59.0171639951082,C,B,73.32319419811459,B,96.79968513016324,B,1
Widowed,E,E,62.37991524075643,-11.21145035604286,-25.664916855103332,-151.8330988126587,A,C,-88.26446787474335,145.74702612871354,A,A,0.3802976915405105,B,-48.51693946940293,E,0
Single,C,E,10.674640022005462,27.63440723688954,77.90655987161675,31.847265069665433,D,A,-11.346910159587603,37.29362037083971,A,D,-80.6979162295049,C,169.35406454770884,B,1
Single,E,D,-52.65379278453781,87.43986750880516,109.7517335871905,-90.56783808391337,D,C,-109.99497985216374,107.37262093821494,B,A,34.14566841631162,A,85.49655412415372,C,0
Married,A,A,-106.63633813155833,-5.1482118765059255,-46.062438588050625,26.15936379075566,E,D,-17.892716540260636,-92.66032184811482,B,A,6.13150906286972,C,-78.37807156400038,E,1
Married,C,D,-50.822280459518474,-68.673056943205,218.97576671740856,32.336854889735555,C,C,-25.286384566012167,109.42217815508617,D,D,-69.26564136502745,C,-114.3422939469676,D,1
Divorced,B,E,-163.67797368192876,-11.726645277836843,155.04007508282075,228.06524091446536,D,B,148.80711210710592,-22.991095777136483,C,E,-112.18198895634079,D,-124.15154612341487,D,0
Widowed,D,B,1.6452467496238985,17.63919151301344,48.12027167835269,-39.93871076733176,B,D,18.926503160835196,71.07047334952769,E,D,163.32487804950784,A,-47.09586326079144,C,1
Divorced,D,B,-144.2517295042499,107.09688734886282,21.36967419837114,133.1858648487811,E,E,-187.45418618414038,-120.2978979415148,D,E,46.01360100500836,C,54.28482691688279,C,0
Widowed,B,A,-80.14271560416711,-130.1549971429615,-16.038768208411994,171.90016163740006,B,A,-170.38877780261134,205.7376898576684,A,B,95.69912592242024,B,171.56882356365475,C,0
Married,C,B,-43.013412749193726,-234.60531960021308,-63.48976510809412,-49.26721373531303,C,A,76.19994555355139,-209.8655963594393,E,D,54.28586058924314,E,-25.282072526955957,C,0
Widowed,B,C,-37.358888946392874,64.50143064160062,252.46420085206478,51.45931361678727,E,E,-78.06119866323893,12.186324536520992,D,B,-99.6691588247998,A,30.017368030496772,A,0
Divorced,B,D,23.447518501770034,50.74948967378282,5.026024663558596,-39.21636898653688,E,D,-41.396705858730186,1.0140575263737894,D,C,-102.1458736009406,A,-32.810997463840586,B,1
Widowed,A,E,126.24682568575263,143.37605257567995,42.419305337034075,-52.77658911610806,A,B,-118.18590149617312,-97.06595249791047,C,A,-20.008250063319302,A,-158.5114446517392,E,1
Divorced,B,D,139.0909328766677,-118.08733121391958,-116.80256198601688,-194.56914086163533,C,D,0.08766460698149334,116.77343432380323,B,A,1.1966424889374276,C,-142.4279463273337,A,1
Divorced,B,B,14.07185768077416,7.878124304854096,34.14384740598794,-61.926874027680846,B,D,64.07104847462584,170.1348167129614,A,C,-25.61616489555632,D,142.64530159663198,D,0
Single,D,D,15.407515374824388,-46.46077456269994,-127.99841793951488,47.31836585962784,C,B,-33.367197434867535,64.96360171170899,C,E,62.2393722589998,E,142.3704318018918,D,1
Single,E,E,65.90848824431636,-114.46198243727869,-104.77944786972859,-37.240616241550896,B,A,0.9147194120968021,-29.95128989238421,C,D,-15.38262326393982,C,-81.86309885125475,A,1
Divorced,A,D,-169.59797732274455,83.6114383681242,-61.69080142429464,46.56476654717633,C,C,238.31518595051415,-37.94848178058843,E,E,53.29962410911446,A,162.05416776257434,D,1
Widowed,C,D,-16.070722434632355,-151.06793694139012,126.66322237945143,87.23399362150711,A,D,181.7360798304947,-127.52472672729094,D,E,27.50915446994009,D,-96.90611838870468,C,0
Widowed,C,A,36.06786110363381,179.67730842675522,-44.24151238951378,-1.3889966518120551,E,B,28.458817735015487,-42.71241755092075,A,D,-102.0246711595655,B,1.8143898567226706,B,1
Single,D,B,12.788309121029389,-115.63509970565953,-57.62284279556196,-58.72137511578496,E,D,-66.59707166536919,108.2592773108821,E,C,-84.41138419051741,E,-71.48713340528666,E,1
Married,A,E,-93.42055030109688,-79.67597936630405,-220.1727050042495,-110.2768256188825,B,A,78.102968821566,14.53153620684037,C,E,143.8585874086155,B,140.2772294092581,E,0
Single,E,A,-72.90018966804804,-4.076478611129124,7.335715488045098,45.50845088529915,C,D,-95.92210929760493,-69.12173218061527,D,A,38.69503283732568,C,54.10461906316942,C,0
Widowed,D,C,105.1878423120292,-66.20106361525701,-143.57602991313755,52.215681411645654,B,C,71.36973045429465,77.25152713447856,B,B,-65.82890611212959,B,84.22079141295107,E,1
Married,D,A,-66.73093777431937,-16.99686311580539,-151.42850555994636,-66.49203673129522,D,D,-169.41766220000014,-71.28297487430652,C,C,73.50588777099676,C,-174.29159011706062,A,1
Married,B,C,-60.16923401996587,20.237798807154665,-7.322744296202921,-292.5746997303476,D,A,114.02008875019705,-2.068402573171643,D,E,-76.9184804960842,E,-26.61928014904513,E,1
Widowed,B,A,99.45394399991832,-53.97595488710783,22.679859885215354,-94.86504495457912,B,C,15.134817473074403,-35.49029052202536,A,C,39.41135644472965,D,63.70615995667691,B,1
Widowed,B,B,-133.35569680663772,-70.91295047149015,1.7071874219445533,-80.83045089524458,B,B,60.98551888441632,-211.0740707087753,C,E,13.199806379354287,E,184.02648756353238,B,0
Widowed,C,C,161.876948208773,151.48985566359062,-108.03766853896686,-258.0622727676143,A,A,-31.994127265342303,-51.78143289293696,C,B,164.29603093620005,D,-213.14771992218056,B,0
Widowed,E,E,-64.62026316189493,7.4411942673240565,42.7104241750986,-56.869303231057444,D,B,83.65067521540063,87.9894108480607,A,D,161.56047280355244,D,-97.90587849213074,C,1
Widowed,A,C,214.67091786436492,77.04517904967558,-232.2339096507459,166.82864713541215,A,C,-48.6740414950339,-118.76281412017254,E,C,-215.77423605613285,A,52.08468177817542,E,1
Married,A,C,-104.7525337095195,111.36831438951513,-70.80566149901296,-84.23487578276581,E,B,75.81154388473102,52.791462967252066,C,C,-52.263464870745416,E,34.122681069770785,B,0
Married,E,A,46.07194549401575,91.0859133352528,147.32235184660877,-24.10535271552122,B,D,36.340192554111354,-190.9525939376146,C,B,-143.03664173212127,D,-47.341438586040006,B,0
Married,C,A,34.0919458047802,126.28923063343143,91.0438905925157,-43.70821192133186,B,D,36.10017057334355,3.58016527037365,A,B,-0.37359493885586736,E,85.5670842343887,D,0
Divorced,A,C,-75.52061718200586,42.11750048094392,-157.91554136604455,13.56847412545309,E,D,82.28470017599122,-188.80313092888886,D,E,-14.481362141074348,B,-178.1514548393143,C,1
Single,C,D,67.20080801711242,-3.2950143380841332,89.24676981122597,209.42117696281986,C,B,68.67353164521825,-57.905875576179724,D,B,-55.89858469711907,A,-143.61824445579038,A,0
Married,E,B,103.36818146392335,110.84334216231777,1.8110240549090262,113.62394720371974,B,D,-51.043363433917435,34.076425569806105,A,A,-3.4992033924627663,E,-17.157575744695624,E,1
Widowed,E,A,174.09837908649678,-93.18939461250847,2.7465959433855716,-66.77407161824684,E,C,159.90477650115176,107.30145131576197,D,D,211.45698412772762,C,50.64014516975652,E,1
Married,B,A,117.83139087301804,-73.1552243000572,-56.791621932881256,-105.60389165326627,C,B,-0.9736277890679185,4.047846202250091,B,A,120.89873472494767,E,140.85958287388465,A,1
Divorced,D,C,-192.96347213432242,-55.619671453966,-136.97679524680524,76.09980073157655,E,C,-41.15097236880105,-183.97678228201346,C,E,106.336242010349,A,6.985514981249697,C,1
Married,D,D,-16.693607044396764,-48.263444597430635,48.780611319329246,149.98030665660676,C,D,-51.94293288503361,-57.02042965222643,A,E,50.49333224568004,B,-71.56551104829951,C,0
Divorced,B,E,-82.38191692896896,-106.29390973493011,-103.76129038585766,61.39196429159814,A,C,115.1595359703069,-121.37092393078797,C,B,-1.532605663190011,A,139.4511661372941,D,0
Widowed,C,B,-65.95735641584103,-44.56496753478237,113.93659583729527,0.870984488376109,A,E,32.61498105643456,153.11646000565838,D,E,-315.06958445581705,A,-246.54487985360296,E,1
Married,A,D,204.76281363163992,-99.791785915086,-138.21416004346239,177.83384790792394,C,A,-153.70208265278785,75.77699509125426,B,A,61.67682285615691,E,54.25138357933948,D,1
Widowed,D,D,181.616792376021,-47.85324962862919,-73.66961658780721,-75.14670545335437,B,C,-50.35784569417926,99.14552361525737,A,C,132.77888493854275,E,28.11753816702095,C,1
Divorced,C,D,31.376842364839515,-30.513116370786275,52.094456388015864,-58.87689344669597,E,A,95.70787147430131,10.257076464417198,A,D,-160.41003228066077,C,-16.223924320058007,C,1
Married,D,A,-129.31619218464218,216.66937403346083,88.59692849503872,-56.03657596126313,D,B,-84.73632464368733,-101.42733809049562,E,B,157.4886110071418,C,-2.798295912113714,B,1
Single,B,C,36.433108603903115,-52.50392764028066,-185.6411899079482,-10.97426718517117,D,E,-40.15704591274094,284.15367572056755,E,B,101.16304689448282,A,-94.70717279168694,B,0
Single,D,A,-2.7927497394464447,143.8772659999419,-17.862779395541907,24.619700375104173,A,B,71.60116251200927,48.653500157104816,A,C,-23.852284673798486,D,81.73587287202444,A,1
Married,A,E,-154.93605177617428,33.474722987930825,-28.040307423143556,-216.78616538478806,A,C,132.41763265061772,-139.47386804162164,C,B,-86.25331254713487,A,191.57722980979338,C,1
Divorced,A,D,100.2733109792826,-55.42848238193216,-22.353144255610655,134.49773558417147,B,C,-71.20862386009912,-30.002145071343683,A,D,125.90259000332895,D,-44.26912080889066,E,0
Divorced,C,B,-131.48444473044205,-192.93960405894182,-162.22599592870642,-38.86953220596222,D,E,70.6836339648692,-30.09903160212954,A,A,-109.43993560698321,B,126.39024341782768,E,1
Widowed,D,D,144.18974280048894,86.34127502167128,49.93965824815629,117.38138628394528,B,C,-154.97544145792523,-73.78245428989209,B,E,122.76202181100741,A,-81.92877056650308,E,0
Widowed,D,D,-60.88785987071359,-4.889081355147,-111.41218097946859,-65.49319136006363,D,B,35.91332165038111,-4.7445416514818115,B,A,-250.88530429111066,A,-44.91111873941463,D,0
Single,D,E,-28.675817838681056,22.33976460342105,-25.19443750804651,95.88525097925157,C,C,179.0581595902827,-234.91455694951188,A,E,-80.10248018279997,C,-32.77908191487572,B,0
Single,B,C,77.68955829855332,-17.35772570622485,-52.945122342010954,-193.38769674788372,D,B,-27.478735740240417,175.20032553901441,A,D,1.8763664688018105,B,-94.20726895445935,D,1
