disability,birth_year,religious_affiliation,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Mental,53,Jewish,Yes,-236.7999803057739,-43.16126803235018,A,116.61256671866731,A,-30.488839674890993,D,C,7.089928199396264,-119.88986090559932,-17.396705869673188,A,1
No,82,Hindu,No,53.491914595653526,-15.798680542706533,A,-35.560753272604586,A,134.3083339789584,D,A,155.39977385409657,80.15527557133471,-85.88109523468917,D,0
Physical,75,Muslim,Veteran,31.74599664133887,-69.01794385571868,E,21.440298304158496,E,99.20657762312814,E,C,84.74270194186924,2.867728919877252,174.02176983193326,E,1
Yes,77,Jewish,Non-Veteran,-159.41111234918068,-9.048644258098985,C,-30.256147244652983,D,227.5297208376033,D,A,-143.5335821788112,121.89117511751645,-11.2683567892973,B,0
No,86,Buddhist,No,-52.91528630440777,59.61413165238646,B,90.18444574069942,A,196.4461350062389,C,A,206.1764864600513,-301.5694515475816,58.1784394210498,A,1
Physical,39,Muslim,Veteran,34.720810904734975,91.90924889620447,E,-201.0913247584903,E,-47.70003748627003,E,B,60.97988640182533,64.47829243253581,-67.62509317242021,A,1
Both,88,Jewish,Veteran,64.94823100401878,30.173589709670495,A,64.24423985743101,D,23.436268719039923,B,A,-36.21953910678843,26.377095831163054,21.424996431118775,B,1
Both,19,None,Non-Veteran,-21.545652875207598,141.4332915549622,D,-32.97858990582236,D,-85.8858751597808,E,A,-24.800180158610356,52.96829945470694,18.880335524979795,A,0
Mental,64,None,No,-220.49227301454977,96.03554378463491,B,-147.7915978494745,C,-16.339216287747853,B,D,-23.52544289563656,-6.982763917531981,-42.89506525471395,A,0
Both,20,Buddhist,Veteran,-211.95683450248902,-20.565398943866548,C,74.73065899100722,E,157.3550041941942,A,C,59.40823384055219,97.11891559494032,113.43408614614448,C,1
Mental,18,Jewish,Non-Veteran,48.55335955797014,15.472840198151147,A,-27.577806346982086,B,65.4697912557886,E,B,-49.552235524585434,-115.09730776917738,-3.9610446932327035,E,1
Both,80,Hindu,Yes,-62.013399209701646,38.506379415101115,E,177.33915588814813,D,12.167693095678425,B,B,-122.1546778189207,23.243738153878773,-146.1328875584027,D,0
Mental,92,None,Veteran,-70.6765609656822,-72.60621365182192,A,-168.7601151209265,D,266.78087100869845,B,A,22.57779847261369,82.45755112558494,-151.53733525813345,C,0
Yes,88,Christian,No,15.410109684784135,93.88574557827144,D,-19.662188304477084,E,-24.16503705669863,B,A,-103.82613935567342,-67.28424282853575,-114.16114095049994,D,0
Physical,76,None,Veteran,-107.0182158849357,-132.9856637171048,D,70.65057328308953,B,-80.45378376908293,A,A,-48.32515878561318,-103.56784192194229,56.13994908603458,A,1
Yes,82,Other,No,-158.75752207557576,55.61632206479018,B,19.764943340324653,E,124.29279558195385,E,C,-75.90130244392606,-119.53187004483293,-29.816731704342697,D,1
Both,56,Hindu,Yes,-45.22568212054615,26.75405355407966,C,-138.43783316838042,E,57.28780829942869,C,D,-85.17814582256027,4.220260243245441,-36.98781326817985,E,1
None,51,None,Non-Veteran,57.86379268171336,-28.913281020572406,D,20.183926490391716,E,-100.5861102902426,B,D,91.60203508232365,-98.83759117076416,-113.82214040891843,C,1
Mental,85,Jewish,Non-Veteran,-37.488916306268884,114.12744751756381,D,108.56388322144139,E,90.81626193896987,D,A,-240.47884909567347,6.841544166952453,123.12003431745102,A,1
Yes,53,Other,Non-Veteran,216.70035622124124,-31.405225908987365,A,-21.327973242648238,B,89.29488383867067,B,D,156.91684371987208,-61.113915931445426,-73.47457547398048,A,1
Yes,54,Christian,Yes,93.51873889487494,-5.284118307508868,B,59.95808857738029,C,60.298743635930805,D,A,66.24532627751965,-82.4819280590428,38.899659738444065,D,1
None,96,Muslim,Veteran,-52.94609895944462,-24.596259335425223,C,-170.06389625688794,C,-97.05797003846274,A,A,85.08730437704878,55.14950714157637,-8.133104906316097,C,0
Yes,56,Other,No,-16.81312943435201,186.70471050654328,C,48.881181305249754,B,-132.35731714055993,C,B,33.796446032312375,-60.140788370340815,-7.782031654863002,D,0
Physical,36,Jewish,Non-Veteran,3.4045137280431765,-155.71950133972695,B,-46.39567861517559,A,27.455137927227053,A,D,92.50067459891864,91.04974356486542,-87.94209641048323,B,1
No,39,Christian,Non-Veteran,111.3274180654548,86.14296654613894,B,-172.30151726536093,B,41.146648831453,D,A,-112.51058877777655,77.55538874689059,-75.28412579022998,D,1
Both,90,None,Non-Veteran,155.75548450624026,-124.40319438300233,A,48.39086960248863,A,-33.83348492050151,C,A,169.84686447784048,-7.178532408983887,112.58646449467908,E,1
Physical,75,Muslim,Non-Veteran,-47.49758740794171,100.64516881908084,C,-9.552981961249106,D,94.4150069106916,D,C,-80.55349189718997,-107.2302075287156,-67.98871623216716,A,1
Both,21,Other,No,-53.45836794806712,58.43597569262678,C,-129.69564117215677,C,282.607198446958,B,C,-121.27240640034005,21.08798504804908,95.33516715864803,D,0
None,72,Muslim,No,-68.86868867719797,15.523696249865512,A,-199.58340894873967,D,-116.14115064062102,B,E,-23.288950831599983,-171.66176051248974,-159.74257117036885,E,1
Physical,82,Hindu,Non-Veteran,-140.9117037759107,80.24807665608746,B,154.09693353977383,B,-182.17994120479148,C,E,-87.51168643415151,38.6590201901284,-71.89517160928271,A,1
None,41,Muslim,No,16.61332625925221,36.21225705992187,D,186.19130113943066,B,-5.741459668031752,C,B,-143.77344356805492,-52.18660489319473,-35.82774488792232,E,0
Mental,33,None,Veteran,-43.41732274478651,-66.88676033231846,E,-88.58131252545827,C,60.873884141455214,A,C,-0.6629859237839175,-35.46335622869433,88.65265283036152,C,0
None,35,Muslim,No,21.869421849547617,-81.9154306252508,B,-80.90603865000064,A,-19.48133720996364,C,C,81.10225987269818,23.82116541636924,-133.1255701793962,B,0
No,60,None,Non-Veteran,47.3090773344024,15.062745565303409,D,11.132105835699308,C,17.896990322642946,A,E,-95.56535914642123,81.12921643026134,-69.36317308081014,C,1
Both,83,Christian,Non-Veteran,-23.980144899306303,-14.561460364121432,A,-174.31499246420123,E,164.70920986768706,B,A,172.25547263807792,14.615766918685546,25.441480603574064,B,1
Physical,51,Buddhist,Veteran,-25.75802393817502,53.67996509204941,D,-7.155662140650492,A,-79.94327340895461,A,A,-172.02959011261038,-18.318557474026058,-80.50574733048866,C,0
No,23,Other,Veteran,64.10285123599756,-94.39560578178433,C,86.7097385485469,D,91.40312006430547,C,A,-73.32245946465821,6.087509989087657,170.50872454014677,A,1
No,57,Buddhist,Yes,-25.76016416226161,24.20612253451118,B,-191.59309632735517,C,30.22501405047484,E,C,74.51841148105352,192.9230093404737,-103.1720707555561,E,0
No,27,Muslim,Veteran,-29.640089798478726,-164.65295919208637,C,123.72730945905568,A,-101.00313476720488,D,D,48.57627185335692,145.36314749770185,-66.86763568080862,B,1
Physical,34,None,Veteran,-269.06006298967367,-168.77492645385607,C,93.81251861585037,A,95.84481237926846,A,B,72.9781951717379,-71.47655493770195,-39.43091857060963,D,0
None,81,Jewish,Yes,-82.46320115366828,136.8485446719792,E,78.06388046561699,E,-71.87593643115213,A,C,79.30261944220322,119.40170119118547,-20.954890924261644,E,1
Mental,49,Hindu,No,-131.1127162924562,-45.41763675356279,E,-2.7061798579733436,D,-37.97558090800887,B,A,-76.02596636037394,-158.54704978868108,-14.896899130078268,D,1
Both,47,Other,Yes,-81.90530907677599,73.78802131256504,C,-122.27556945479282,A,144.6648454847055,D,E,159.26451865291241,174.6058379003577,-95.47213353170167,B,0
None,85,Christian,Yes,-231.53309733378157,80.69827152820059,D,137.1711819744296,D,-171.07498498580807,E,C,127.09769411287486,0.9225634985456924,-56.48027151989654,E,0
Both,28,Muslim,Yes,-352.55154030027416,49.997052464080056,A,-63.016220295548344,C,-20.022488855530487,A,A,51.577206364625496,-5.449777898030842,-10.08917175745899,C,0
Physical,71,Muslim,Non-Veteran,15.687883571294241,58.448930160168544,B,-76.32451406771646,D,-19.04274993190019,B,A,17.38842720728104,-48.97677377703862,49.719441458965925,B,1
None,61,Other,Non-Veteran,8.415600691503808,72.07854211210748,C,-152.77549780109322,A,-390.18099433904905,A,B,68.27382495555281,-113.01767231618996,-31.292747409781107,D,0
Both,75,Jewish,No,-40.82856277221942,132.8395293843092,E,83.8070543301344,B,-70.99130707819414,A,B,51.24699208712702,-6.444023029928209,46.89002578558811,C,1
Both,84,Buddhist,Non-Veteran,178.90378527342983,-4.623963412077938,D,71.72954176443032,B,-7.136827703418048,E,B,-206.46425499780352,29.98327303457366,-191.84329960464203,A,1
No,48,Buddhist,No,8.18057247166158,-112.18845110440681,C,25.039541926773605,C,33.74447573623065,A,B,-22.153709569008985,-38.60750756133008,165.65931428251025,C,0
None,83,Muslim,Non-Veteran,-71.59056405990661,40.264929365459864,A,-56.47715864555627,B,68.03215830065709,C,B,17.17532660712858,-64.10487482985874,-114.70890714461268,A,0
Physical,89,Other,No,-9.031085272866935,37.83561419552946,C,-6.148968481797288,D,-140.91281401123598,B,B,13.78622833114062,-152.2266771505433,116.1198082310244,A,1
Physical,35,None,Veteran,139.07156629057158,199.60742386096,C,46.54749277948575,E,244.98067966527475,A,E,76.7379590592333,80.79519634921328,-18.560947554544224,C,1
No,84,Buddhist,Veteran,-8.508882737451504,-18.34621913871156,D,22.506444535669974,D,-41.39673410132787,E,D,-227.58496641938476,-78.70316701678878,8.001796295532108,D,1
Yes,51,Buddhist,Veteran,52.10815623220394,132.88073177797216,E,26.17669803440098,A,-196.97176326967718,A,B,-56.704839148304174,-33.62196809035538,-39.688562968502815,C,1
No,33,Muslim,Veteran,-105.63021308398928,51.8347437928343,C,-38.89693331915356,E,-11.893885774615196,B,B,-119.20083361247768,-33.626528698924815,27.463776684208856,E,1
Yes,88,Christian,No,-4.5441754505824115,120.13274692381532,B,62.914443274217945,C,-58.01495722072788,C,C,2.4083357293920122,-52.99408050097574,305.52356554285353,D,0
Yes,72,Buddhist,Veteran,-51.60258978044261,-98.91141325443672,E,-60.24426865400372,A,21.762116233041688,E,A,-1.8371705643214928,40.43431400735325,92.97249133093065,E,0
Physical,53,Other,No,-42.74396233853954,-82.1347986716709,C,-166.09423792142272,C,65.08387044454676,D,D,44.26848342557134,133.51604300959303,-77.59109042117917,B,1
Yes,87,Christian,Veteran,-48.557465897798714,33.001279035667984,A,47.48278790950706,B,-8.733081281791193,C,C,6.19099351065667,67.93814416677453,-103.36302728106543,D,0
No,86,Christian,Veteran,-85.15512652575072,-68.30237392059297,B,-126.14987390047756,D,-49.23648524617031,E,E,-128.08358111284383,-72.20218286793542,-192.02487859996285,B,0
Mental,56,Hindu,Veteran,-14.922942867088254,37.72300756210156,A,-145.76367900537937,C,155.10832377073908,D,B,-189.51603094431988,-65.67824473581663,189.53895090948873,C,0
Physical,36,Muslim,Yes,182.3255060804674,-41.085748085849474,B,-98.4376722535352,E,-3.508553647297176,D,E,229.54450941060114,15.74317279034323,-25.61389760996112,A,0
Yes,42,None,Veteran,91.9854745265902,-41.39762231761735,E,-59.04696389999893,E,-189.13042931473717,B,C,55.96698939188527,71.2203153048997,87.68485739321736,C,0
Mental,47,Buddhist,Yes,20.489648191659153,230.86374738869173,A,41.69878868545525,C,113.55515780327232,A,A,-32.79973464087998,-121.93273230552167,-266.2290899018923,A,0
No,27,Hindu,Veteran,-57.91282444635748,88.92738208569615,A,17.199347317854123,A,49.58174195429891,E,B,14.808438783910818,51.03875330846739,-2.886995680166965,A,1
Yes,48,Other,No,-147.09794411599205,27.922518357316633,C,40.36275703340089,A,-101.62953148004637,D,C,72.57705844093874,-93.95448128623923,-46.94602726348736,A,0
Both,42,Other,Veteran,34.64415220758475,40.38909022074356,B,36.73663055258641,C,158.4715905377018,D,C,31.26744454291641,112.36434439006632,1.2549039662057762,C,1
Mental,28,Hindu,Yes,-65.07103657395885,-38.79975420918462,D,-10.810651263164548,D,107.46817354906372,B,C,-59.96339947143506,-39.983634382819496,-30.900155264558084,A,0
No,86,Hindu,Non-Veteran,207.5937873487479,117.68499070657508,B,-46.463020232874115,D,71.4698642903772,A,D,-132.4686413122763,85.34874384236808,-93.86944430019986,D,0
No,51,Hindu,Veteran,-36.054674769719185,-27.41034758061158,A,149.56562343276974,A,71.28300903222672,D,B,33.64863180719285,-41.72122806608189,-2.5271897016493705,E,0
Yes,75,Jewish,Yes,59.83595667197936,44.35999396151247,A,-93.50343034080814,B,34.18897136587582,C,A,161.81189765025024,-94.54055625284546,3.61780302222125,B,0
Physical,75,Jewish,Non-Veteran,-212.40664215990407,-108.17647012047115,E,150.61357254375903,B,-15.724044250197272,C,E,-106.6470813792452,23.685614792710673,-60.02753313029441,C,1
Mental,27,Christian,Veteran,-238.96336052361852,-99.99133899966324,C,-5.015817522081718,D,58.75317761671123,E,A,60.47688653200398,-56.44188831548702,-30.82036295961575,A,0
No,94,Buddhist,Non-Veteran,54.955943827765644,243.9549943725499,E,-7.679385141773386,C,-20.630407595320683,B,A,119.23637838768175,189.1498160953728,-76.03033826732776,E,1
Yes,71,Muslim,No,-47.536017503875534,-72.70393243047674,D,-14.894805826841932,D,182.9035160550806,E,D,94.43821654421515,23.037438663483474,-222.5420428445959,E,0
Yes,96,Christian,Yes,-13.918145181493813,-90.99907266142677,C,9.526297175485775,B,-64.05659329868627,E,D,-168.16699045136113,-79.25506166154882,-74.868952454151,A,1
Both,57,Christian,Non-Veteran,66.24286646829269,-136.3847617561677,B,-212.9971720244562,D,-3.4570869328986875,E,C,-45.75289407370237,188.57298144722242,175.2200853374543,A,0
None,74,Jewish,No,-328.86571405822707,15.236045128673572,D,108.6987910979698,E,-1.6414456011350707,C,B,81.55289905788305,13.290091543277544,40.58720052293944,D,1
Both,29,Muslim,Non-Veteran,-114.01050780620415,-49.47829041344158,D,187.8970467727574,E,67.82798237135036,E,B,34.55889600162085,-6.6060387344778855,69.23001697554221,E,1
Yes,62,Christian,Yes,-168.10540012003005,54.15823715103466,B,-43.899751339027674,A,-36.18290551889001,A,B,76.62203385573451,24.634911875315314,113.85912750712637,C,1
Yes,28,Hindu,Yes,-137.39758687176766,48.133361368465714,B,16.65113020210442,D,-73.92984669686761,D,E,22.66213036591273,121.23250080571057,-120.64283581062507,D,1
Physical,52,Other,Yes,70.21575024128786,-80.04000128089052,A,97.22876825319528,C,49.723869614099634,C,B,2.425105234856365,-21.548450530022997,-62.92836323287434,B,0
Both,88,None,Yes,156.56585793154835,5.519199773591954,E,108.91136054779014,B,-144.77657622502593,E,B,99.89719459039668,-43.445304163744616,45.62825524876859,B,1
No,22,Christian,Yes,-68.78839951860449,31.09161295725084,C,-65.80362655590002,E,-219.13643710538815,D,E,-83.68100031359424,66.66006078142017,-31.809166375663615,D,0
None,71,None,Veteran,129.74595007650396,250.79027535375414,C,26.09997190299645,E,27.736239101342125,E,A,180.98902849306015,-145.91971301362022,39.980005419098546,B,1
Mental,83,Hindu,No,200.83798839846554,129.13027076570302,D,93.32252692959017,B,-76.21668887443563,A,C,-221.80811503893608,-269.6942614584734,-115.516405778602,E,0
No,67,Muslim,No,41.288662616177774,63.184712918840994,E,49.20711844293408,E,97.51965200668276,B,E,77.25243171923393,44.743240326093186,-29.26390347543707,A,0
No,28,None,No,-9.171549743532218,-142.79030012963577,B,-141.9481338427419,E,135.46386380814414,B,B,35.92442562445138,-119.31575719713334,-52.864580839863294,B,0
Both,60,Muslim,Non-Veteran,26.28838539963419,-83.10282757847416,C,155.6569345433137,C,187.47986240094528,D,A,-38.59735206674646,-71.5518242199017,-74.56170970129732,A,1
Yes,63,None,No,-29.17082963002021,227.6323348663249,A,-3.5483071238775867,A,-117.17161577306369,D,B,82.75886320623268,11.328607346804692,145.81972283378508,B,0
None,97,Muslim,Veteran,68.12418494236083,-19.39603794611294,D,106.67012283285963,A,-8.06064814628093,B,B,47.869785840640446,-107.90630268616314,-31.827564598394254,D,1
Yes,50,Hindu,Yes,17.237152298018085,-54.96891265086664,E,53.71713760106033,D,-73.49447612343661,E,D,159.88869103779462,-107.72421582595462,-129.46952356022618,D,0
Yes,54,Christian,Non-Veteran,-5.4491015471767845,73.56781467076296,A,-114.43712625469857,D,-6.804642393680921,D,A,-46.95076687739606,-153.42613222782185,54.10578656055459,D,1
None,53,None,No,-95.6852740211922,148.89229435770184,D,87.68468596800528,E,-111.37287926175574,A,E,42.51035383759452,-22.863756613007542,-23.549844112946502,C,0
Mental,72,Christian,Yes,-80.82282023696773,-142.76397830996598,A,-67.05985439780562,C,-108.48647891862852,D,A,-176.62002267260488,-21.0486002845834,306.34893263959856,C,1
Yes,77,Other,Non-Veteran,-41.115500063198894,-71.81774946209553,C,-6.734278485847166,A,32.66253660476014,D,B,36.120802331361936,57.1483020778191,195.3255759738892,E,1
Mental,82,Muslim,No,-66.63638932302847,38.44885444184827,A,-99.15511488001543,C,-37.198040332809825,E,C,-136.6386516904471,70.19225429372385,-85.69933652721133,B,0
Both,32,Jewish,Veteran,74.46458434293719,70.89057771779731,B,-70.3887890356657,E,-3.166081934576144,B,A,61.166669708937334,25.78470335092501,63.53862711141522,B,0
Both,20,Other,No,49.459843658338855,-259.13670109127065,A,55.80428544732774,C,136.8465205151905,E,A,152.47789127353687,137.84810136400856,-27.761934418023927,A,0
Both,95,None,No,74.73359710412758,114.84538736599336,A,-84.93536150741721,D,-79.52573244773082,E,D,31.30555762901841,-84.3617743701293,-41.760560332217274,D,1
None,60,Jewish,Veteran,104.30877926097483,-30.741040666403013,D,-55.78911105269076,D,-18.384717485655276,D,D,-128.73091379982097,74.1094125300205,127.83367144890447,C,1
None,89,Buddhist,Veteran,-37.28397003501721,114.78983830048337,E,-59.38210540967353,D,-114.7851459342239,D,A,-112.57924180637661,-109.91359711062425,3.51803706791581,A,0
Mental,72,Buddhist,Yes,-126.7166454543123,-203.51921659242674,C,171.85650873455003,A,126.45335963016169,E,A,146.29691852564042,88.25497450166739,187.46227730840727,D,0
Mental,25,Other,No,50.26837219737814,137.7816725435795,E,-77.07823056013213,E,-24.910287617660483,A,D,-52.442448368930336,-26.235949451715285,146.31944600714752,A,1
Physical,77,None,Veteran,153.6658845347813,-32.12563570880948,C,236.85095272279054,D,-34.308625962688524,C,C,-12.22245691594438,-139.58631786430283,-28.184473573345276,C,1
Physical,72,Christian,Yes,-9.80823692402121,115.05287296247913,C,113.42742372989372,A,26.69309431185953,B,C,-51.19745289863371,-70.76128259001378,69.50247392939764,E,1
Both,18,Buddhist,Non-Veteran,-83.02823605888871,6.426450262113384,C,-38.92617658980561,D,-27.19664459187776,C,A,-91.99807106572536,-68.23885391398895,87.67830466706886,B,1
