SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
M,Non-Veteran,Germany,E,C,-91.3413116568959,65.5663759990142,-5.98769700756337,B,B,-144.8085758005164,67.15004537055722,D,-51.71810693960853,C,2.5995273009028588,D,-10.840135806869844,30.53724097808773,-75.6723769649884,40.450262915276575,1
F,Yes,Other,C,A,80.98754129258086,-26.573361695800536,-51.05234706801248,A,E,-123.08131043144937,45.3619018733558,B,70.47355382224318,A,-112.5406024435645,E,-109.18473712142051,85.71164576392698,31.42454550613254,94.87024418495102,0
Male,Yes,China,E,D,224.25111114271678,24.68958060841395,-86.02265683331585,C,E,-148.92377815748037,-36.90518145211141,E,76.73244398255464,D,-114.65897953557842,B,-115.96516760452803,-1.7879788975041389,-3.8446532582221256,2.4573232204291124,0
F,No,India,B,D,-20.27239182372272,-160.05550410994493,-158.8760249801963,E,D,-253.08617518448284,86.64557379532876,D,-17.77005932109504,B,-53.381688911715344,E,71.631833258714,55.10567462167276,294.0837081555235,-107.38461952242456,0
F,Yes,US,A,E,71.56369867591378,44.97362238100994,-56.07014997280674,E,E,109.78202176010778,-3.4305697390725816,C,-121.01166275785778,A,-69.70864262271994,E,-14.83780456140303,-15.086515685551213,7.383414308121342,46.24166878881157,0
Male,Non-Veteran,Brazil,D,A,55.69454029243124,222.6281587672944,-179.76529415867677,A,B,30.341780363222,-89.8183556447177,A,131.56245261906082,B,53.140070604677156,C,-62.5340931764368,-6.367149821023689,-91.67911977028831,-30.151225397855914,1
F,No,China,C,E,-23.39565861637159,-6.549284205263377,-167.85297388018554,A,E,-151.34954705912827,-189.1225902863444,B,5.649227979774608,A,51.87618136544848,B,-43.884889912292465,62.81463109302646,3.7409434032319027,55.766102134511065,1
Female,No,Mexico,B,A,60.8598608444388,-108.7547758717594,44.54593838045505,A,D,62.22515184709816,160.2681162478324,E,-19.817959587815036,D,-163.79959470690878,A,183.93542139589977,-21.847037747732294,94.8232639226736,-84.35135793137474,0
Male,Non-Veteran,Brazil,B,A,138.8030587451287,-52.87007035765892,-46.36855715418678,D,D,-84.580953698824,-110.95873076081844,B,-0.2620531538089335,A,178.09691682696806,A,97.85698507008247,-142.78983909267646,67.28311957608317,-73.43463598476518,1
F,Non-Veteran,India,D,D,-51.499974607172874,-13.568151460854514,5.081807986608969,E,E,-6.561711759242386,77.10932068749877,D,14.934106040348707,A,-61.007469448000066,C,-7.355464265189099,-36.058607828391935,-54.071436468615,-56.173667655283786,1
Male,Veteran,Mexico,B,D,-134.1628787092911,-206.18995592749835,129.20527718044443,E,D,-0.18149823133863568,-56.01347032547581,E,-121.7167521447311,D,97.1441039047738,C,-53.482919550057595,172.474830001845,-177.2893139565564,-114.28982679900218,0
Non-binary,Veteran,Brazil,C,B,119.91059608435073,66.1562371155315,54.11633769719684,A,C,113.13301515130208,-5.900079274754208,A,-185.13666078475686,A,25.42210991843582,B,-107.5970279430597,18.007668765861517,-52.39600667894747,147.2014399915861,0
Non-binary,Yes,Mexico,E,D,-56.56449860053054,0.4839679817065446,-19.177597157623435,B,D,97.57094701336409,74.58024749224748,E,-176.89092728509772,D,117.03904082308128,E,61.88274530753354,-13.249290765172736,89.76844648955046,-62.643128306933384,1
Other,No,China,A,D,12.045227407948406,-82.11670594779345,-65.0259734304566,C,C,-166.4556286914066,35.27933819976133,B,-205.47950228867066,C,12.374958640709904,B,158.48777490202258,-63.88673712823324,-94.523688019407,0.43698161634103005,1
M,Yes,Mexico,B,C,-95.09424595868349,-77.67184759753535,86.025991858555,B,A,-54.707456966948506,30.213575451344187,C,-45.85239119769323,C,131.2513197769074,E,83.13611903891504,6.15682524705943,-102.80245960478791,38.373910243987225,0
F,No,India,D,E,135.06243302435584,-7.044005212718305,73.13034595797097,A,C,-30.784769919863948,-24.76137337159505,C,-3.3758339020282975,D,-49.57486931364732,E,77.25077333490101,-0.47065233414053353,5.491427652408703,-60.91132978614937,0
Female,No,Mexico,D,C,-29.00143476031449,87.81252229455228,14.787873710651974,A,E,25.349752256495066,40.50721354124783,A,9.015985663901166,A,89.73659157981413,E,29.08066824449659,76.32428403082635,-26.719471928516302,26.011022363036478,1
Male,Non-Veteran,Germany,A,C,56.17439174259346,44.48977492693485,-127.49538393334731,E,D,-55.72061236336522,-73.40395398787403,B,22.766987565502706,C,-54.16531683886191,B,-175.33696347783882,13.807674351719426,-28.368214141782964,7.870312496105465,0
Female,Veteran,Mexico,E,D,8.312110278656695,44.55573865623754,-9.983037461550637,A,B,-104.75381052561667,-276.29146135853443,E,164.64726165078753,D,-318.2774268267783,E,151.88487029251317,112.30439634341542,-129.20754273386302,224.32352119095086,0
F,Non-Veteran,Germany,B,E,-107.28857026271199,93.49477727484312,-36.520140667147636,A,E,188.9861213976467,-34.153305284558726,B,84.23432417530799,C,-25.642556088718198,A,-52.60792297056407,4.554037555238369,-126.42337683804502,-141.3262265470584,1
Other,Non-Veteran,Brazil,B,B,-118.83118981031832,-106.89459653749024,47.46451348979947,B,E,33.488680312939756,52.32800925007262,E,-64.52022778812716,E,-106.28985345485708,A,-10.518552989461735,64.96649332076683,173.91941913665067,-46.75105859099399,0
Female,Veteran,China,B,E,-88.95066055499468,-50.94212374278414,-36.52594941872771,E,C,-116.93100343794389,6.201939462930793,A,-42.710483722118624,C,121.38382513570112,A,-38.70504330634787,55.11814645257848,-56.205967638573405,137.43980144428377,1
Other,Yes,Brazil,B,A,-38.84005080914334,-85.799703065744,29.50047027286984,B,B,144.4906465344161,-11.476562398512256,B,15.32319311734119,D,-77.313643870252,D,46.852995702947034,163.43711745625947,189.21323476345083,3.085465936723709,0
F,Yes,Germany,D,A,-1.865582958105149,-57.03395550862106,50.0532576415675,D,E,36.503015158690275,38.009671744091115,D,-58.5794640704635,E,-40.460028510122505,D,43.8008801672775,-18.637193713680304,-130.84053008986228,-16.578598773151445,1
Other,Veteran,UK,D,E,72.8955244426452,-20.086812463749194,-240.46143448018918,E,C,16.8694756103058,89.77699771356474,C,115.00055690445801,C,139.88179378528224,B,124.62058049982431,-92.20094386133259,34.699793968850045,-55.58114532453131,1
Other,Non-Veteran,India,B,D,66.36311433353926,43.00397873981727,13.039968378867675,A,C,-91.84883290579421,-20.736701015215118,A,147.16465475679632,A,-43.013061624087186,A,-48.39871863581616,47.31746264865182,26.067499772034935,61.588167587077066,0
Male,Yes,China,D,A,-43.935353534536844,-89.04135020173935,54.29458031256874,D,A,171.36445059138342,85.07256163435336,C,-34.99040162638693,C,6.432591883077607,D,-66.13493336865211,-23.00558990784384,-67.41020247293054,161.08865912400898,0
M,Veteran,Brazil,E,C,107.76665385663185,-3.958703841599548,165.55855919625378,E,A,64.65980829046127,-132.31130613330302,B,-155.90807234012968,B,-40.48905957951488,B,-52.387743081515836,35.11526421431219,-48.68127499568803,-99.4244574521413,1
Other,No,Germany,D,C,-17.11154948832191,-13.07731615351752,161.82397540234712,D,E,79.01420040109737,-132.719787632542,B,-125.06809669115103,E,-36.913567340984514,E,27.65227876445749,-126.18727377580865,-77.32875711811676,-28.150413285214032,0
Other,No,Brazil,A,C,49.78170805350416,-6.5430343056158895,56.578435725383926,B,E,-110.63928585874896,172.69673098229958,D,-57.85115797867619,C,-46.37995405038439,C,-34.64282502956183,-59.362431312550946,-123.70608608879132,93.94394372430608,1
Female,Non-Veteran,Germany,A,C,92.42443193657225,74.873497473922,82.67712926267714,D,E,-37.77132203839113,44.42690810589243,C,17.168378184477604,D,-38.65969323146078,E,38.498986294762105,11.516951716489496,-15.538923188571985,-156.5946738468748,0
M,Non-Veteran,China,B,A,-59.957127682734615,-203.10911199572564,90.04270197303342,B,B,-119.72905253741604,18.547769928167064,C,-137.39399663002752,C,54.4896842924787,A,-210.66963477549533,148.58054103643005,-28.54644570100509,-161.79774514006985,1
M,Non-Veteran,Mexico,E,A,-92.6065555812148,10.330902272056287,117.02723190535194,C,E,111.91749441360966,-189.3883120123676,A,-41.97883932675146,B,-54.07952480402326,E,-129.65798303383343,-91.09752159732352,161.89146270437453,79.65145840934636,1
Male,No,Other,A,C,25.231406987298982,25.422348047017334,18.75989112382704,E,B,-47.65003058992463,85.80074198486287,A,104.66125707359402,C,-37.71809849769588,E,-87.85363576652236,7.097108556825966,-118.63505030913895,42.7390457224259,1
F,Yes,Brazil,D,C,-37.44743749289473,-129.77825936115468,300.31964322189555,E,D,-133.79809223906688,-27.762027951688772,D,4.487684429163502,C,-117.15969174186722,D,-72.1992222854696,-57.779829687848164,31.617347356837477,1.4778838979307478,0
Male,Yes,Germany,C,A,100.71242997602594,29.093103631595064,188.76203710116553,D,B,45.15205653285164,-46.36164257953238,C,-93.20744091133332,E,1.348500973484827,A,-184.03595715231648,-120.09426297410984,54.48394729038164,-151.21579934939774,1
Female,Yes,Brazil,A,E,35.72519158859075,235.03018683849834,113.1579013657637,D,D,131.8386322079625,-74.25538258340464,A,-58.63156284548175,A,-26.31972255521587,A,100.61856747556436,-17.58447665484256,-206.699333734803,-16.121045700231168,0
M,Non-Veteran,India,E,B,9.611233398234967,-28.29909837580787,124.9442133751244,A,E,72.38532638644308,154.52686622293288,C,48.179435156315236,D,-58.19328102470539,E,-92.87044291105427,79.48871105792631,51.08563598603582,91.11478120345751,1
Other,No,US,A,B,-64.83612220055007,-3.860509106658007,-18.55929525337434,A,B,-58.054445495060534,36.10132109381913,B,-42.895508053439606,B,41.89268270062357,B,-32.12051020999425,-13.117623184307229,-351.11920643150836,138.28443544802616,0
Non-binary,Veteran,China,A,B,86.41549804617806,52.360218615187,182.60168335482788,A,E,25.332234687042842,164.3037782513485,D,-56.02855992238608,C,22.305266187164328,D,-96.39936532358007,83.76648167838815,128.9877092662848,-138.69040219181892,0
Other,Non-Veteran,Other,A,A,-119.65831746061548,-63.87109874560347,-205.15418171220077,D,E,-102.50681466831684,39.5791820151633,B,-88.47136624173277,A,-155.32235539871763,A,47.58620466854613,-184.23823994840683,46.309522250778414,-39.403153096995894,0
F,Non-Veteran,Mexico,C,C,-42.74755258224764,-104.72271910150835,-31.84078434576902,B,A,-62.261504658570274,105.62739163106616,D,-25.80776776890553,D,37.78868663887238,A,89.97069227800374,245.3743732689015,-108.17350762586793,-40.70576669035974,0
M,Non-Veteran,Mexico,A,E,-123.72870463953727,-78.36210632809906,91.61518178397056,A,C,-236.92672947834464,63.654433185717416,A,-197.9422661523347,D,-63.09296043364605,A,152.45475321240843,-44.744210198847725,82.4112749179099,-35.69775656308917,1
F,Yes,Other,D,C,77.69697299663612,-40.476100379680204,-295.9406652938765,D,B,80.4512962626962,56.07771636937131,C,127.76234374557507,C,-137.6318846781312,B,34.417058776619406,-31.415156985728775,-100.92889394307952,-72.24396675245632,0
Other,Veteran,Germany,E,D,39.20071061414353,-169.55037969088,83.11335501436196,A,A,-89.0581081300095,10.04782326340706,C,-146.10932269633452,D,-40.219310911035656,B,38.39292831069274,-76.08912462398673,-137.92524002776554,136.41782290008896,0
Male,Yes,Brazil,A,A,-99.4931586140619,-26.59439926521059,-114.54725701765574,A,D,-159.21815073839971,17.20740683396398,C,133.2984247561005,D,-10.222584863941735,A,66.78542732155573,-13.236614986221396,-42.34983639047146,33.1351298146071,0
Female,No,China,E,B,82.74576698000897,31.99060640857373,-205.0481074051413,A,B,79.3523502769228,45.60431633388704,B,-29.81780502207434,A,136.77280746014412,E,-81.30432857859542,-33.08977150016536,170.9897580292507,-16.878818641163118,0
Male,Non-Veteran,Germany,B,C,15.443814727366787,-113.4348215430092,28.033733293724705,C,A,-28.270570216062126,109.58585936008562,C,221.7711753085247,D,-23.562473665302587,C,-48.10418619262135,72.34853808344978,-117.34379906866373,-30.885101370716843,0
F,Non-Veteran,Other,D,B,31.745284762819765,-112.9702920966078,-7.787431665312437,C,E,126.06724861586818,87.69148674462237,C,1.4514293684364197,D,-44.88614548833185,B,61.41682988539805,2.3857878308498925,74.38429409172834,80.39042628479802,1
Female,No,Mexico,E,E,-23.01454610093825,-45.50452125889943,13.449687550243224,A,C,149.93832755701035,30.528811283357708,A,107.36222609456792,B,-145.63256158238437,E,85.82318763941582,-51.03990650794065,45.4677791528904,-5.930815444419172,0
Non-binary,Veteran,Brazil,D,B,-20.515988324304693,-98.77815941616136,-61.83641330976422,E,C,-89.32603296584271,-71.0187192099871,C,19.058395992165416,D,-21.08925693801442,E,141.9349611833829,52.35612488250984,-0.9267510264502133,-32.52350889359823,0
M,Yes,Mexico,E,D,-148.9528906206173,152.6434712823149,-38.93018006377575,A,D,-172.5630472142017,28.533203978841566,A,-12.670227212930948,C,-9.658862584739508,C,-158.1861062140982,-137.50661069206538,137.96887484210177,-91.62077757938243,0
Female,Veteran,US,A,A,37.19997871905067,-23.948126990336192,-49.72856102014396,C,A,86.37947234345116,-32.469699508309525,C,76.74610290887671,B,-35.10661662758102,C,-31.45437135240638,197.362845704949,-115.90153606939326,-53.49336892469992,0
Non-binary,Veteran,Germany,E,A,-130.9974221560233,49.22873463360239,20.163679370344383,C,A,-71.39068760630909,-36.56188844278968,B,3.3334274650163547,A,241.0883580149772,A,49.93239418384664,64.25348006986006,42.843320786461234,-31.366673969782166,0
Other,No,Germany,E,E,-44.61398312320596,-37.03594788387966,-39.865112617053114,E,D,24.154086167670602,16.985941479121742,E,93.46761727294938,E,150.4727164742383,E,63.132770125653806,25.938716282629194,-36.532389420555916,-6.069574603317123,1
Female,No,UK,E,C,-277.45289887910207,33.44911181876749,4.267903020342024,C,D,108.96887626115696,68.2079577737348,E,-57.847750418821335,E,-108.91182834943318,A,-7.11792195201268,-101.01464740740711,123.84507894832284,-18.773228114428704,1
Male,Veteran,US,C,E,-133.0844017071257,-100.40144937078406,129.26144750073024,D,E,59.594439899649444,113.98786914574335,D,128.9724130808095,B,16.007983561743806,A,64.32516192777278,-21.967580604265216,-72.01886008345019,-22.538593093654942,1
Non-binary,No,Other,B,A,-161.8608913847007,-78.22700701083095,6.11753027363814,B,C,-31.32178556523951,-93.33175253413378,B,-71.50031695838062,D,224.32101919559585,E,-24.812418214936834,9.155805235460825,146.48337932349824,74.87343880623006,1
Male,No,US,E,C,82.58567725297848,-181.34853065136625,94.32435757793816,E,B,-185.45830162552573,-116.62523982049112,B,17.44626319811203,C,41.74782937261336,A,140.1442874604541,174.90638138910472,108.73950221206863,71.30560331002896,1
Female,Veteran,US,C,E,89.76082148652664,-79.92520738470422,52.66428727195919,B,A,75.1008761611914,41.636155941347184,E,-87.27824414105186,A,-66.89801003025816,E,-49.59710914770331,75.35489531043171,56.42901944501566,-147.05037824610042,1
M,Non-Veteran,Other,E,E,82.93732230821519,-88.31422876753996,121.85658773583421,A,D,27.225399128600987,122.40742495275695,B,23.457220312162715,A,-56.381527413653075,E,46.72063181095297,39.57220113935528,-114.38836406841921,-42.17443710983324,1
Non-binary,Veteran,Brazil,A,C,149.17571591338265,67.35943517901367,156.87746788910871,B,C,50.37609207947946,22.32672034475051,C,38.808481948683074,D,-76.77095960565472,A,-47.14102159699736,120.87328805826196,-15.73069510362582,3.7933019285106,0
Male,No,India,B,D,54.16112298173641,118.1287489292137,63.81533765591375,A,E,-2.5300359559969317,30.734837476794148,D,-83.51416054734864,D,-134.3066788974898,B,-103.446262841394,-80.87098229353417,-65.57715090314386,15.788496579967495,0
Male,No,Germany,E,D,-104.54897329824067,-4.557605827852546,186.31138758948998,D,A,-52.93013807677753,89.44123876611737,A,25.19945602259724,C,114.22804499834498,B,-24.35770446403365,-8.049042533191173,137.03578305365306,26.50339536498148,0
Non-binary,Veteran,Brazil,A,D,-202.75510498621367,65.63755729462216,12.491380524592971,C,C,-76.70168859956911,-132.49533918789604,C,84.72897153133229,D,111.52236804441003,D,138.0364036601424,-24.344394689129114,-65.49306778945943,51.67690296448912,0
F,Yes,Mexico,E,D,-44.710122326128285,-89.28122029674324,-56.1662235063883,D,E,-50.85402361583314,-16.357634368086035,B,23.27209025656437,D,37.35367687932483,D,41.3760536800681,9.106397419545106,-18.700402984249333,-48.376759953326825,0
Male,Veteran,China,B,C,99.13458305776858,-33.942716042139445,46.42032321450105,E,E,52.88984930084417,58.98152125727941,C,43.909969779128105,D,-41.867051709638226,D,-78.72251387204135,34.62641801715364,-163.6266756072995,87.2898467680387,0
Non-binary,Non-Veteran,India,C,A,63.775037596377175,-158.9890865321304,127.08461866584244,E,D,-67.96830326315401,-114.72946017425404,C,202.9627560564174,A,85.94469095378805,D,55.65198928055361,-94.35478178731681,199.9529377147495,-62.80877524891309,0
Male,Yes,Other,A,C,113.39333428386826,45.42492835777683,-81.37350281725928,D,C,-159.13691220607228,-82.37522312445579,A,90.19860513164217,A,132.236228263438,E,-2.843208478565853,-158.0690893787964,66.747637988031,-73.62950183117579,1
Female,Veteran,UK,D,C,-171.34690789452497,119.94097460386419,-46.67068462104436,E,A,-97.48494550508232,26.384993114944322,B,-4.0673874007591335,D,-62.271276911132325,C,-45.83641151309923,179.72039274028137,62.631188910092476,53.92953126616802,1
F,Non-Veteran,India,A,D,-57.31605748837504,-22.756613909803804,-97.59175222531968,A,D,23.438139829456077,-26.41319803760241,D,-97.05279049952094,D,21.459461733298628,D,48.46385830776921,185.74792933385703,-115.28390243015075,-171.38332031071488,0
Female,No,Mexico,A,A,-160.1037980127539,-107.2885658377523,-4.479386144260412,C,E,180.99339573299423,-93.25614800545927,A,121.7784231262478,B,-32.53850492480663,A,57.0992293555842,155.1193865056608,51.358983971887504,-170.18957682735459,0
