AgeGroup,veteran,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
26-35,Veteran,Homosexual,E,A,43.57931278116886,E,124.05962894231823,63.66772429033909,-121.71805607534058,E,0
18-25,No,Homosexual,C,D,-149.3172696209148,B,-14.087922522906403,-81.34641651909506,0.4065120670178397,D,0
26-35,Non-Veteran,Heterosexual,B,B,51.365030091421836,D,-58.303568096174004,-2.660164858525543,44.505565540645364,A,0
51-65,Yes,Heterosexual,A,E,-46.26249947844189,D,50.31986248273217,79.70142947419151,-35.35865908825897,E,1
26-35,Yes,Heterosexual,A,C,84.05635087407207,E,234.30587640146547,-60.522477619427015,-79.3667217880689,E,0
36-50,Non-Veteran,Heterosexual,B,E,-69.10869970845957,B,-19.022067745037848,49.627238056297635,7.6764374275566665,C,1
18-25,No,Homosexual,C,A,-11.052530495319601,B,105.18797490555143,-58.61545242433903,-28.358014437384316,E,1
26-35,Veteran,Other,A,D,-97.1886047476263,D,-58.18532355991166,19.048667507209295,164.89030399088415,B,1
51-65,Yes,Homosexual,B,C,22.574594112866592,C,71.94120178349898,-42.503473183175416,14.692261592167648,D,0
26-35,Yes,Heterosexual,B,D,100.03835027165877,B,-217.52265017503709,-2.0195046431451003,114.91700347225202,E,0
65+,Veteran,Other,D,A,-54.17322536523139,C,121.36304582287131,-41.41723246444377,57.49556588718683,A,1
26-35,Non-Veteran,Homosexual,D,E,73.41754051151817,E,126.68468605176186,12.279440613131207,-47.346171239576705,E,0
18-25,No,Heterosexual,A,A,-183.484501379193,A,57.00105994763061,32.77804592602999,172.63296496257027,A,1
18-25,No,Heterosexual,A,A,-74.62326546095285,D,54.46469621789769,-36.37299183335117,-24.817877388715264,B,0
36-50,Yes,Bisexual,C,B,91.02550281278869,A,96.07108568304072,17.781060313660795,-127.42590947051917,D,1
26-35,Non-Veteran,Homosexual,E,E,109.62585964871327,C,64.13299368561023,121.83836070524204,-39.072022246850175,A,1
26-35,Non-Veteran,Other,D,C,45.584009148945,B,-42.79207909693482,-96.30811392176118,-2.0830907185526772,C,0
51-65,Yes,Heterosexual,D,C,56.02920506196373,B,39.75652936105158,-139.10610932510826,-45.594217026014014,A,0
36-50,Non-Veteran,Other,C,E,163.86508646974556,B,-28.656033815930066,-83.2461182098902,-13.91330316144016,C,0
65+,Veteran,Heterosexual,B,C,-153.4322730042038,D,93.51377733969667,147.01358651593478,-26.37984879799672,C,0
26-35,No,Other,A,C,-239.1629613165052,E,126.7783500110529,-54.251311763962875,192.4019144139756,E,0
65+,Veteran,Bisexual,C,C,10.731104814620657,A,-163.1901344240484,-86.02478830776136,-48.74651750691268,C,0
65+,Yes,Other,A,C,-102.37512050362565,E,-133.3056238798767,-16.378242367941066,87.8576526020438,D,1
65+,No,Heterosexual,D,C,-17.039057344710425,C,238.31518316363224,-173.76465941446313,219.71080793156466,A,0
51-65,Veteran,Other,D,B,-75.45980584001805,E,-257.8953105376484,-174.57401163900172,181.83392154853198,B,1
26-35,Veteran,Homosexual,B,A,150.97000202471256,E,-52.56787516161907,64.83687416805574,-134.08702033885936,D,0
26-35,Non-Veteran,Heterosexual,D,E,90.74253938373275,C,-39.08988287287995,-17.7485094609424,-93.06608632140326,E,1
26-35,Veteran,Bisexual,D,D,15.275977765504695,E,134.20270164680278,45.959976747514816,113.48682888712966,D,1
18-25,Non-Veteran,Other,D,C,24.294450999632762,B,-17.47036982383225,-28.24714495857588,51.89467185271953,C,0
65+,Non-Veteran,Other,E,B,32.414811477267236,E,-1.389361308021008,87.4016968339379,-89.5155987259123,D,1
18-25,Non-Veteran,Homosexual,D,B,178.80562875552707,E,-85.4416674498515,233.9062862269865,21.83387636549707,E,1
36-50,No,Other,E,B,-57.52807941359879,A,-22.537274936715253,118.92641726816518,-94.30785741641432,A,1
26-35,No,Homosexual,C,A,100.91338227982656,D,-7.777105052249693,108.11225259005806,-59.38389425521545,A,1
18-25,No,Homosexual,E,D,-93.54370279297794,D,37.30238661060548,-110.82192862134028,-124.27200253128112,D,1
36-50,Non-Veteran,Homosexual,C,C,-16.695408994540315,D,-99.10228698258405,6.719987177819461,-157.05939299927957,C,1
26-35,No,Other,D,D,-49.57407223378438,A,132.9352035883674,54.923519992733794,127.22036283541517,D,1
51-65,No,Bisexual,D,C,-176.2188821664904,B,84.41441231899445,152.38250208784962,175.32299572239705,B,1
26-35,Non-Veteran,Other,C,A,88.06967869577815,B,-72.33927707870225,43.15956449334127,94.14293899602714,D,1
65+,Veteran,Homosexual,D,A,83.53588393087293,C,-70.16731248627165,242.80957711249505,-103.99958861521752,E,0
26-35,No,Other,E,C,110.03795058457429,D,-197.1604188190685,14.151503445741712,-140.06305470209236,D,0
51-65,No,Homosexual,C,A,-38.65415566950167,C,-77.74833608936554,-272.1590324512698,64.3857222076112,B,0
26-35,Non-Veteran,Heterosexual,A,E,-44.837218678558614,C,52.39302929721076,145.14130519280556,20.507546188547053,C,0
51-65,Yes,Other,E,B,3.6528729459896687,D,-199.60347114359618,31.105650179736443,72.20879685116817,B,1
26-35,Yes,Bisexual,A,E,121.53119706583801,A,-75.46422235004984,-10.793984598568072,-178.1795452177317,D,1
36-50,Yes,Other,B,D,-169.26917065316738,B,72.81240772135618,-28.15975701218206,67.06235854566394,D,0
65+,Yes,Bisexual,A,C,113.03461884500163,B,143.72178304145478,10.261184506793988,117.90942825218691,E,0
65+,No,Homosexual,B,D,24.42874896925314,E,-1.8949133481165492,-69.00062491522424,-21.576586239381843,C,1
18-25,Veteran,Heterosexual,C,C,37.18479125393643,B,26.809471358150955,-87.84334477261673,-117.90090905694292,E,0
18-25,No,Other,C,E,17.980273819409494,D,148.07781387409088,-37.76966057937067,-41.73189448707909,D,1
65+,Non-Veteran,Homosexual,B,A,105.15348484692029,E,29.66655169351747,-79.94933545059067,-3.6427166011647345,B,1
18-25,Yes,Other,E,B,137.29428926607352,D,-116.10498389089148,15.368211932980003,-105.466258982151,D,1
65+,Yes,Bisexual,A,E,-141.59709904454073,E,202.9142408556873,-74.71717631498215,-12.769993269654098,C,0
51-65,Veteran,Other,B,E,115.89326181569524,E,36.3766801682552,81.70516873911508,56.50333712119284,A,0
18-25,Non-Veteran,Other,C,B,-82.85681806652904,A,55.98855728659794,106.91157919089945,84.65202036645685,D,1
65+,Non-Veteran,Other,E,E,155.50762379714774,A,108.0960922261037,-12.271817746599819,-22.219755081483648,B,1
18-25,No,Heterosexual,A,D,-203.3089024098855,D,5.406750901747081,-27.529796807802377,-145.9496124033032,E,1
18-25,Non-Veteran,Bisexual,C,D,-71.45856862274283,D,-54.62945866532169,-72.69561088489725,153.0438956812957,A,1
65+,Yes,Other,A,B,52.33338503696543,C,46.622596094248586,89.15770174542263,176.20645976106465,B,1
36-50,Yes,Heterosexual,A,D,73.84209748294691,B,21.91600981735479,-17.338778000309503,-104.82097341898123,D,1
51-65,No,Other,E,D,113.76877015730602,E,-194.3494232678512,-168.06268198353018,88.28056680546598,D,0
36-50,Non-Veteran,Homosexual,B,D,-57.69756264106329,B,3.591121942875168,-118.87814997541362,-129.33108794343414,E,1
51-65,Non-Veteran,Heterosexual,C,C,-109.27549962799463,A,25.25873857991099,-199.74997277942953,-36.229072056045695,C,0
26-35,Yes,Bisexual,E,E,86.60508309090201,B,127.07007989833635,-91.28766346709108,71.64760370038246,C,0
51-65,No,Other,D,C,169.6527399933692,A,109.95557358197756,5.072619173606184,9.74614081775281,C,0
51-65,Non-Veteran,Heterosexual,A,D,-143.17244203665626,A,137.55785458885916,-23.93248819296873,21.140795798138967,E,0
65+,Yes,Homosexual,D,C,185.78787990255694,B,-79.12929271006122,-44.5824111570602,-89.589998033999,D,1
65+,Non-Veteran,Heterosexual,A,D,146.50475831561153,B,-3.2884751487514183,-62.374469233354944,-17.7531531542775,D,0
36-50,Yes,Bisexual,A,C,137.52395581616102,E,-106.09379709775388,-29.040788867231466,17.82017844558531,C,0
18-25,No,Heterosexual,A,B,60.056572099752536,D,-60.82382818860631,-37.8729132163373,-153.25505371610177,B,1
18-25,No,Bisexual,C,E,65.15752142258162,D,-147.56879697671056,-101.01401758930784,96.76840930814228,A,0
36-50,Yes,Bisexual,C,A,8.956815476437889,A,71.80048847277044,-151.13313053245682,-71.36126679586401,A,1
26-35,Yes,Other,A,A,213.7301194327332,A,-75.56005838856082,111.9687944187413,-104.49753295320401,B,1
18-25,Non-Veteran,Other,B,E,-90.04166193702562,A,17.738829898880585,1.8142977848555286,111.27024582888328,E,1
18-25,Yes,Other,D,C,39.87384754074611,A,66.22900288297541,-87.2165318969911,-50.23878941723687,E,1
18-25,Yes,Heterosexual,A,E,-70.04199205269379,A,-50.690778523482514,32.25366116706581,-18.531547432678877,B,1
26-35,Non-Veteran,Bisexual,B,A,90.94991948275903,B,63.379001485565034,-3.955226576931102,-113.47688506594824,E,1
36-50,Non-Veteran,Other,B,E,-57.04278871245384,D,122.37137991707661,-86.83980632044464,-112.17792158105408,C,1
36-50,Non-Veteran,Heterosexual,C,D,-24.396258793410773,D,61.67257288607912,-181.92828779291492,-23.962318729143195,A,1
36-50,Veteran,Homosexual,C,A,30.602078537507627,A,194.99722171604822,100.07115536350264,-25.299080072145568,D,0
51-65,No,Heterosexual,C,D,227.83388102813032,E,-18.869103746840338,68.17507280570818,52.09501597128282,B,1
65+,Veteran,Other,D,E,-156.35356575954918,D,-136.87689198666877,-21.191609543134852,-134.30496995627368,D,0
51-65,Veteran,Heterosexual,E,A,-29.20511795140563,B,-165.65514814996808,110.2943648367335,-45.78027858568632,A,1
36-50,Veteran,Other,B,A,6.346578502136592,B,-79.17470378089145,-17.27424682257251,137.09612342973224,D,1
36-50,Veteran,Heterosexual,C,C,-126.59043664603458,C,-47.268449113754194,-13.487740476869153,83.86996151251948,A,0
65+,Yes,Bisexual,E,B,81.22517039911013,B,-2.7791045848494,-141.06244930602415,-13.431374279300954,C,1
36-50,No,Other,B,C,-85.82642674850598,A,5.069586345123266,78.21114398298117,52.107900517112725,D,0
51-65,Yes,Other,C,D,-43.01549140438984,A,81.41814158834305,125.94043741943261,-20.795597170966058,B,0
26-35,Yes,Heterosexual,E,B,120.9569086198775,B,156.2422602870168,-36.83480002990251,-46.42184646897837,C,1
65+,Yes,Heterosexual,C,C,-69.33302136026238,C,-89.37060189125252,11.009819218123647,169.41727235879603,C,1
65+,Veteran,Other,E,D,8.483238679719564,C,60.51702769343256,239.68829679853613,8.115526332935449,E,0
36-50,No,Bisexual,C,E,31.245792465509414,D,-35.49354509299886,-66.86544913594746,-39.131837124229605,E,1
26-35,Veteran,Homosexual,A,B,100.6268198889226,E,-239.10317159796136,-242.23300300654,-77.11541919801786,D,0
26-35,Veteran,Other,C,C,111.06611038613687,C,25.67101606610539,50.397954065134286,26.0091289243639,D,1
51-65,No,Bisexual,A,B,194.3600052498401,C,200.03276196938907,236.46457170133957,22.790919652629263,A,1
51-65,Non-Veteran,Other,C,E,-21.521935500898408,C,-90.99480133097319,-22.39211115173124,47.342293997331154,B,0
65+,Veteran,Homosexual,C,B,100.81065710604555,C,-67.13919745358727,30.879559477065712,188.1230176218532,A,1
65+,Yes,Other,B,E,-121.34191430792494,B,-17.231407118258417,148.25687694842642,-40.924217012189054,C,1
26-35,No,Heterosexual,D,B,-98.2488939845081,D,-68.18340473936416,271.40049863718286,138.73845298095247,D,1
26-35,Non-Veteran,Heterosexual,C,C,-191.65911458776995,B,196.6012073059219,-85.93302454624518,19.29028627969535,A,1
51-65,Non-Veteran,Other,C,D,-27.95796306599032,E,-100.70190615810988,-70.08695906144662,82.91033763268484,E,1
65+,Non-Veteran,Homosexual,E,C,83.9139651616107,C,-67.35815518383174,-19.066324560241878,48.09627279500381,D,0
18-25,Non-Veteran,Bisexual,B,A,-45.40362851164079,E,18.11101739011736,-13.787608152093108,173.85316802534948,C,1
65+,Yes,Homosexual,A,B,47.301047871995564,C,-173.40726077331013,-37.990572850691606,-43.35825232405154,C,1
26-35,Non-Veteran,Bisexual,D,C,118.80156526880472,D,12.193713464411367,111.97400190756643,-93.35707425244061,D,1
65+,Yes,Homosexual,E,C,76.41665615434525,A,64.12940400635598,-91.15399808918656,90.28667161200644,B,1
36-50,No,Homosexual,A,A,76.17339863594088,C,9.196314485525228,-46.474842823941096,92.09755866256397,D,0
36-50,Veteran,Bisexual,D,B,74.45427771113184,E,69.71952012694626,86.74463598551496,20.34998742142325,D,1
18-25,Yes,Bisexual,E,D,93.99136668187454,C,-124.86593756557455,190.59072886839584,-150.970537386236,A,0
51-65,No,Other,E,E,124.01172567321595,B,261.8378653935442,0.25893000386920106,21.378438243347873,E,0
65+,Yes,Other,E,C,6.00648777423016,B,84.04952942238346,61.40302544888762,149.86205587050466,C,0
36-50,Veteran,Homosexual,C,B,83.00942344718483,D,6.4475003281819205,-104.01800944119026,-105.09860092282206,E,0
65+,Non-Veteran,Heterosexual,B,C,64.53055261057334,B,56.23540238414402,-97.29403028649399,-151.9918909209727,D,1
26-35,No,Heterosexual,A,D,102.16224232377793,A,-28.621122729930736,39.700085955174444,-59.0866938572868,C,0
65+,Veteran,Homosexual,C,E,-197.27688356127004,B,-135.26740075358617,21.403901522783176,42.716705188154855,C,0
51-65,No,Heterosexual,D,A,27.10627227458568,B,-123.31312863472996,-55.96095101956362,262.62548552958174,B,1
51-65,Non-Veteran,Bisexual,B,C,17.241756032214468,C,128.2962734413499,-26.925208473841984,125.54053448696052,A,1
18-25,No,Homosexual,D,A,12.787014213014892,C,2.385816710430987,-24.74942386167391,3.9685824552141127,A,1
26-35,Veteran,Bisexual,E,C,209.61917623311342,B,-100.66113627003332,-70.61462643377556,-60.178643843779575,B,1
51-65,Veteran,Other,D,A,80.12936050280301,E,26.830533780647187,108.2627215998177,-11.953076789582148,C,0
65+,Yes,Other,C,E,56.88442848648874,D,74.97528584443603,135.62593364686143,-42.73647655008451,E,1
18-25,Yes,Bisexual,B,D,63.25830125009747,D,-132.96847264047466,36.203454457505764,-56.49098763114328,E,0
51-65,No,Heterosexual,E,D,-11.566206018080168,B,-181.33507647623907,68.12732918091366,200.7278857247943,C,1
65+,No,Heterosexual,E,C,54.57966940411112,B,-33.01152218258932,-13.69779013290274,-119.31250740992681,A,0
18-25,Non-Veteran,Heterosexual,A,E,-130.29832247685567,D,96.34069017569718,-21.99100064144872,-81.24496072605034,A,0
18-25,Non-Veteran,Bisexual,A,E,62.811976448579934,C,91.79268261829421,92.0860441495874,20.097754051284173,B,1
51-65,No,Homosexual,D,B,-188.13307451877458,C,-18.872261458443152,-79.59206494096837,-150.1847995986909,D,1
65+,Veteran,Other,E,E,21.63840618222768,B,-4.754043546597811,173.52636895766742,-48.57006071475027,D,1
51-65,Non-Veteran,Bisexual,E,A,-60.5349956460557,B,-68.34463302217134,60.91912631739357,-44.047261248313276,A,1
26-35,Yes,Bisexual,A,B,11.451687560759073,D,46.35019671358671,-75.03995408453085,-39.44047788956468,D,0
65+,Veteran,Other,B,D,-171.25652498602665,E,-142.3110034945885,-146.3029183302806,136.1451994279695,B,0
65+,Non-Veteran,Bisexual,A,C,30.046645638331093,B,-54.687029697306045,-6.408908923317388,-65.84849610475851,C,1
18-25,Veteran,Other,C,C,-82.95059371653363,B,-35.71815302413179,71.28377297719734,-164.34796661285222,B,1
51-65,Non-Veteran,Homosexual,B,C,-208.06252045349183,B,119.49731018747325,55.55848447331117,10.23248227152331,A,1
65+,No,Other,E,D,146.638391427799,D,131.3775345011009,121.11416981985947,-112.75956055225723,E,1
18-25,Veteran,Heterosexual,B,C,9.484646618826616,E,-74.18450283574724,-200.6311815197841,-79.38555220361032,A,1
36-50,Non-Veteran,Other,E,E,71.77210908401976,E,148.50586058894038,-17.381077235570313,124.65980800573435,D,0
18-25,Yes,Homosexual,A,B,40.77345353964987,E,100.91911316384935,40.756465813747425,124.14879224307607,A,0
65+,Yes,Bisexual,D,D,-99.09750561203585,D,-17.092387358794504,-118.56242650106918,14.262984577136564,D,0
51-65,Yes,Bisexual,A,C,-119.87798423580189,D,128.96079445588308,110.59183403036157,4.863288486644159,C,0
18-25,Veteran,Bisexual,C,E,96.35285145980014,D,-89.17851371882143,1.418124014869028,-102.07943474819854,C,1
51-65,Non-Veteran,Other,D,C,-163.46260179559454,B,4.195942551119583,-24.197454194596517,-21.41370919542079,A,1
18-25,Veteran,Heterosexual,C,D,88.15637879439119,D,37.47299616270601,36.97517864483278,-27.620496284864743,A,1
65+,Yes,Other,D,E,22.819331494490697,B,107.04945056131905,-127.33642975852082,72.52011202112479,E,1
18-25,Veteran,Heterosexual,A,A,35.13398163282308,B,57.58125528744531,62.79664686106259,-28.321600517432223,E,0
36-50,Yes,Homosexual,C,A,-141.5566915719461,E,53.84135878651921,40.6449802471731,98.93578447823404,A,1
18-25,Veteran,Bisexual,C,E,13.630954553906818,C,-122.36698643101435,60.500781438266884,97.63302261115464,C,1
51-65,No,Heterosexual,D,E,40.57820656710605,D,-135.47659880226203,57.16721710414679,-60.64478759889484,E,1
26-35,Yes,Other,B,E,-34.847643408831914,A,-125.01352319704036,67.05381058919204,-91.26701824729415,A,1
26-35,Yes,Bisexual,B,D,114.06901073319978,C,76.55640666768103,-92.1345394893648,68.77052863384259,A,0
51-65,Non-Veteran,Homosexual,D,E,-124.90507397249353,D,104.18783464974022,-18.514984136912506,-33.287103808840676,B,1
36-50,Yes,Heterosexual,B,E,-144.6969281185085,A,-17.25984053714555,35.59867288224906,116.19661374775976,E,0
65+,No,Other,C,C,122.55810541416858,C,-67.77705339538859,-191.72781249501293,-29.908515861495633,C,0
36-50,Yes,Other,D,C,-73.78324845766197,D,-151.45853429230726,-198.41730664091588,129.74469814919814,A,1
65+,Non-Veteran,Bisexual,A,A,20.546802333904825,C,-24.816181208056832,107.26257131898514,-180.27927783936028,E,0
36-50,No,Homosexual,C,A,-47.11047992411919,E,-65.83202499659954,-125.8168263644732,44.738819139233264,A,1
26-35,Non-Veteran,Homosexual,D,E,-59.89874655906048,A,-92.6855271787734,238.46855274606799,-1.2416028143923747,E,0
18-25,Yes,Other,D,A,78.13856706484202,E,-163.8341990968345,-163.22084677789957,-61.91402135515764,A,0
18-25,Yes,Bisexual,C,C,-287.9100040710464,A,79.22748048308993,14.080912364989526,-5.074827609133015,B,1
36-50,Yes,Heterosexual,C,C,-51.832113656892574,C,-58.33573805518043,-13.859857024390742,217.90880508201997,A,1
65+,Veteran,Homosexual,B,A,-24.86937503196089,B,-27.9506342843497,25.229862362039224,47.64378654257092,E,1
18-25,Yes,Other,A,E,296.74382842483516,A,-65.65637505877329,122.56183731740006,-51.6247082204404,B,1
51-65,No,Heterosexual,A,B,53.5610617258311,E,37.05788626562551,147.4895103938342,-158.24935580068623,C,0
65+,Veteran,Other,B,B,125.11407456642026,A,-106.73341772849933,91.877486866753,-75.38555285726754,E,1
18-25,Veteran,Bisexual,B,C,-51.96172787169574,D,-32.82962180388109,144.83283305366797,51.49871482707504,A,1
51-65,No,Heterosexual,A,D,140.0649337086212,D,-143.1187237904473,-64.64308082878242,166.08402821129127,A,0
26-35,No,Other,B,A,62.21277589509789,B,42.986313287669276,137.08696275309828,25.91430132440575,C,0
65+,Non-Veteran,Homosexual,C,C,4.472281446962597,C,-66.75013595518779,51.40709008763083,67.33591071608049,D,1
26-35,Veteran,Homosexual,E,D,-45.31818885053508,B,-0.5277137991006645,111.74919953765685,-31.11177878499699,D,0
18-25,No,Homosexual,C,C,138.91278001094386,C,-102.93093220781284,198.93167441329302,-92.12063924347925,D,1
36-50,Veteran,Other,A,A,98.47663497681492,D,10.91773343098747,-11.643891036191018,45.79250760250307,D,0
36-50,Yes,Homosexual,C,B,105.95677579228652,B,-72.19397791163448,-210.3307162720199,86.77801900113828,C,0
36-50,No,Heterosexual,E,A,74.0636727790724,A,53.00291964570917,-145.41834453285222,-4.909876004880681,D,1
51-65,Yes,Heterosexual,E,D,10.10253694951952,A,13.869413886229893,-15.576985621386305,62.40307398846316,E,1
36-50,Veteran,Heterosexual,E,B,17.81487755792695,C,59.85147369898893,136.64321573527582,87.07834590531823,C,1
65+,Yes,Homosexual,D,C,-17.36511298454025,D,24.464324792097706,-9.926643692160898,-70.402468628088,C,0
26-35,Veteran,Heterosexual,E,C,-72.19165717791716,D,-68.08927210753923,15.259350663401403,262.25355934603584,E,1
18-25,Yes,Heterosexual,A,E,149.53349000651102,D,29.92768564392037,-16.02307500172705,-127.1523025063334,D,1
18-25,Non-Veteran,Heterosexual,D,E,-157.89867387936627,E,44.57003052672066,25.148707324118813,-131.68097746445056,B,0
18-25,Veteran,Heterosexual,C,D,98.55295112919329,B,59.00135440936053,39.880146428962476,-112.64746274808826,C,0
