SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Female,Other,-91.63674264778706,-119.54638705131073,D,D,A,-58.689984042592926,9.90403049074094,D,79.51611643081858,-113.26218251742581,213.68120693506384,98.84655950460488,89.69923193904583,C,D,B,28.849890135076485,A,1
Non-binary,Bisexual,-77.34055779271094,41.500792580034066,A,D,E,90.75228591045561,-88.74533580211441,E,-4.001615149377776,117.54913037422101,-146.2619602288379,43.537849780087804,103.63561580090558,D,D,D,13.573831059568194,A,0
Male,Other,-46.52510824473334,59.28663130036005,C,A,A,-65.31699420536314,-71.53031776909239,B,128.42125585508327,-28.48089822961298,-128.15664907351817,18.250210248874183,-42.03539574809402,D,A,E,-11.572994790855299,D,0
Non-binary,Other,74.35743217796862,-108.90025624643562,D,A,E,-165.00385623057855,144.42422109866322,C,6.768495883936088,163.76122349195856,-233.1014679253463,-80.48671254032358,17.98616455010448,B,B,C,-179.47952972374094,B,0
Other,Bisexual,-50.788002905098395,-42.7262562087296,A,C,D,-230.72572189390007,182.04154117613825,A,173.20898826046854,27.253619845449073,-146.85124560896773,16.442448657564608,17.836077306987608,E,E,B,-68.3436043622727,C,1
Female,Homosexual,-105.97213386505935,28.53344227102399,B,C,A,-26.43738300385326,92.86218476200744,E,174.22377375256605,-129.02966810069478,86.37251217767822,-13.121981312151407,-74.10565446942724,C,D,A,11.586514624574079,B,0
Female,Other,104.10140034134103,112.3515522515417,C,C,C,-34.6180834773897,-228.63837378687344,D,-101.35637124788515,-36.74784088811586,-0.6816943110033076,-123.08725774257037,87.86955919592197,D,D,B,41.105589514355515,D,1
F,Other,120.6464968180183,-172.77805095402152,D,D,C,-121.31579364704719,73.28493286929772,C,-83.65071911313176,21.393503849582153,50.5848965761987,114.14063989045064,-13.019236088508615,D,C,D,174.61702398252027,E,0
Female,Other,-60.125085901384836,87.8682414091589,D,B,C,-117.02164812677233,-1.396390927644276,C,-47.82597284951237,92.46285392225597,42.80886436314256,-20.070354532125528,69.207873215087,A,D,E,-152.1499169889874,E,1
Other,Homosexual,166.73010701573375,95.02796872756002,D,B,C,-98.60149679927648,-6.293146860154055,B,-82.34537055692364,-75.09231768185315,-37.46848334474632,82.28572646690554,-91.18904618002007,C,E,D,47.49794129765893,B,1
Female,Other,36.82573550088699,119.69903478165716,B,A,E,37.68013824733041,51.27318544176167,D,-153.50461514501183,-104.95701955209869,-80.54382087630385,1.0341638600092493,-74.31207157067662,D,D,A,154.2550868718936,C,0
Male,Bisexual,43.375692838659795,-65.6336742874891,C,D,D,-230.96865187052865,-72.02776367815754,E,93.91334180285568,-69.79494974648208,73.051394656663,18.913117997334886,28.18190726271489,D,C,A,-131.0439407091103,B,1
Female,Other,20.38322733970936,-82.08062608741923,A,A,E,-215.8708796995771,64.03193727279279,E,122.31998562480551,-97.36085288485245,0.7768031967722988,72.32566692168048,-108.63327408390519,E,B,D,-129.05034952651658,E,0
M,Heterosexual,-34.623491320597246,65.51947569042788,D,E,D,209.768578878142,100.49501346441157,A,123.32561211689057,60.2151904834909,140.81753701141423,-96.89954288478336,-10.471557236242193,B,C,B,26.97902499621698,D,0
Non-binary,Other,-93.99310340227099,-20.212745041605018,C,A,B,-124.30547358464943,-156.34450951287525,C,-101.54788261469827,3.83605571932832,17.336673458461807,42.59269898804185,35.427201497899546,D,A,B,22.18470744386063,B,0
Non-binary,Heterosexual,-49.443578911974164,1.3473581944883521,B,B,C,66.70540772320382,-74.76437070561998,C,149.81304578504572,-79.87081501551945,4.065624310606253,-83.40521930474858,-95.81992923506385,A,E,B,47.849842885261765,A,1
Female,Homosexual,68.46455109138836,-44.44046842370399,E,B,D,-35.28352927398644,41.18078834001908,D,85.61023724815222,45.56562998782591,-16.53028235912685,154.9576744505234,56.94879160157672,D,A,E,68.59988205456096,A,0
F,Other,-23.957305935662163,25.303388523448984,E,D,A,76.8710793833113,-9.311300331371097,C,-68.22571216523092,98.77071777738334,-176.72871914147487,3.6299088016045444,154.12464217164117,A,C,E,121.36184438507644,B,0
Non-binary,Homosexual,131.16165058997555,-70.62988406434974,D,B,B,166.59000029725516,-66.23251992636277,C,31.25549169211086,20.422746904479997,-75.01642403771727,-40.24821718815066,79.64478976135142,C,D,A,-64.29605215995579,B,1
Female,Heterosexual,103.00020482059338,108.71050842675496,B,A,B,152.2180473154172,8.153495359284422,C,94.2890079682612,-60.19432949257436,40.86982319587335,120.25276237279039,-65.76824279237036,C,E,A,-84.15669328299079,E,1
Other,Heterosexual,95.13001288243727,59.76231860658553,C,E,A,-144.13672865972302,158.03740602966198,D,12.076582010628389,-41.55503841873786,13.070300424207693,24.373669254754464,-96.63622109141424,A,D,A,94.71479112291559,C,0
Male,Other,-144.6565252369792,161.5905549399097,B,E,D,-172.3834702344866,176.3942062173295,A,100.66324395124127,-25.565871208732283,-62.932012923765335,-100.9620663260286,100.44388297434175,E,D,B,16.063768021247036,A,1
Female,Other,3.9133203463661883,-155.39067109369716,B,D,C,76.37508783146824,-64.60487877712266,E,-123.21722526401375,45.08193635810872,4.986923240773953,46.408443399532025,-11.980191973168042,A,D,E,-38.91727841815803,B,0
Female,Homosexual,88.56376006096907,-76.30980556714616,B,C,C,32.3244189257424,46.014559446207095,D,-159.17951815141956,5.898049306992646,9.05943531540785,-80.48426117663607,9.650577457410032,A,B,B,23.542908739948697,D,0
Other,Bisexual,-104.11567077446566,-49.974077594196324,C,A,A,-7.491988730332771,-4.6987367793451575,C,59.96055832637522,-35.24720579472406,43.977314876179996,59.981532711013074,33.745386371092536,D,B,D,-14.938202249521074,E,1
Other,Homosexual,31.50875886458518,-70.18602210712167,C,A,B,-4.583225525089468,-72.92028975534326,A,-25.614132654638087,-2.5227369988594894,-238.4015151427798,-44.049743389265515,15.270270194315966,D,E,C,-37.95923867977368,C,0
Female,Homosexual,144.0736670528821,-12.213351012012112,C,E,A,11.791487646078831,-57.615684429291534,E,116.74987365184339,-54.98881912664157,-78.58400883970084,229.68753600983715,-68.97357993571529,D,B,D,-2.065073679282003,E,1
Other,Heterosexual,-36.233671824030246,-42.009350948000034,A,A,B,-12.031440294304602,3.5475916267933374,B,73.52234672598736,-174.3073046343939,144.82552976719708,-28.16198300405458,40.00193995007879,A,B,D,119.32661713861943,D,0
Non-binary,Heterosexual,106.40814453447727,-10.110597555546699,C,E,C,80.1548892682971,-80.27116555338365,B,-72.98653220579186,-78.47673167817973,101.32776798521978,1.219292793766333,124.9920357031006,B,E,E,-6.181740940120856,A,1
M,Other,-14.724558299538772,102.42195760208357,C,B,D,-23.417089541123268,27.24450557399355,B,9.438004211669085,-25.73833512959563,-71.15028034281771,9.807568577456461,138.14822800613157,C,C,E,-110.68873567132746,D,1
Other,Homosexual,-179.88464172352982,-90.30043028677464,C,B,D,9.838296886116161,-9.532601360704339,B,13.293940240460026,45.78092528947602,-145.2767422791952,186.31651850700734,30.685076032980195,E,D,B,-10.549408166534121,A,0
Female,Other,-87.95490290950715,67.34976280971196,E,E,C,26.818155270503592,-102.78757680443317,C,-204.50395621555907,-227.7260618060755,33.48394946705615,56.26811219158942,167.5440965696846,C,C,B,-91.07681219340202,E,0
Female,Homosexual,-112.16325523048916,-8.294413033742034,B,B,E,-71.96901124051489,-0.0033325667347151766,D,-27.164221855936187,-107.92777984690392,131.61924065836928,108.55737908574869,-215.52362110674045,E,C,D,76.84382561991056,E,1
Male,Heterosexual,-189.55009647207285,18.67163508834625,B,C,E,-67.71616998564063,67.38131223501075,C,-33.884465616545405,35.816490835483826,-14.829125425270886,176.77863253474848,108.99282947840767,A,C,E,152.3608058722583,B,0
F,Other,89.91025759418928,26.196436138059063,E,E,A,24.422995028580957,201.22015992220935,D,-168.56035203239614,163.4472635723178,66.28614311966288,-94.5986630467711,-67.95657276615287,C,C,C,91.48083065447567,C,0
Male,Homosexual,-23.798545934007194,-155.32476418328102,A,A,E,124.73364356404812,-33.42994118400342,E,-74.69162863477334,-195.47251684966454,85.17563629140216,116.91294579138105,-24.607955404735296,C,E,A,20.299502515697316,B,1
Other,Other,96.21877519654716,-76.30404824615782,E,C,C,139.72295097189058,58.82976993289736,A,17.230612758542026,-4.979548368801307,68.81287232508154,-142.6023040070568,87.90187925419022,E,A,B,14.285940912798816,E,1
Male,Homosexual,-70.46883119770006,-114.5295356194596,E,C,D,-164.11225573082027,-93.50314051988421,D,74.97194037753339,-128.81002291590204,211.6918127513844,-70.43210807070636,-139.23919057986504,D,C,E,-78.52516948864906,C,1
F,Homosexual,-49.8328003881605,13.895953691641546,D,D,E,-141.197673960846,14.922260201293131,B,0.057820672165332807,11.755426667404853,-95.91721987781402,104.53429130456824,138.13349919671825,D,C,E,62.618659853645944,E,1
Male,Homosexual,111.57671736632689,48.24132328987271,C,E,B,107.95001123170881,9.481985827753297,D,177.82069389868167,67.9711240409335,170.93068636531774,-75.90398277260928,1.9180457556825101,A,D,E,115.35237739633078,B,1
F,Homosexual,31.09406405668719,60.36470613945115,B,B,E,-15.985871507927108,-137.50270246439075,E,-238.15103547005126,94.7997152193292,-49.881942507275014,-8.04079706985061,218.93130656230184,D,C,B,17.805413004861084,E,1
Female,Bisexual,9.058473022112908,-28.44174298484305,E,C,A,18.3839850767756,-57.04209694444663,A,15.598949329541831,-118.16821856965771,-73.28095739096445,-17.86805245967394,111.13382570821935,A,D,A,-32.33861469988201,A,1
Other,Homosexual,-24.820560714989526,-49.13664115432511,D,D,D,-29.59721954357298,16.859405527931003,B,-180.13823811752852,-3.135876013206449,-21.095385467861284,-39.57381261048807,-14.359227134900001,C,D,C,-148.93860929899256,B,1
Male,Homosexual,-74.50690781902803,-29.5274720433721,C,B,C,81.83887526955363,66.1256430976618,D,35.869204553708514,129.30744275851765,-82.42804179282864,-31.44938846873226,109.76277374311157,A,E,D,27.95067183498297,D,0
Male,Other,68.91674375188231,-41.11018814935812,E,D,B,53.75832568377273,9.533963898248228,D,108.96195848614613,135.79152650274315,74.58409654053608,-27.30958201826212,39.78827685922499,C,C,A,9.530221981385536,A,0
Other,Bisexual,-8.317302437850179,40.670795208158175,B,E,B,67.61369464938782,-34.524021031744866,D,9.982762998705663,-45.33154140097391,147.14348257367408,32.99601497989389,-46.71456393640471,E,D,A,128.85180422648003,A,0
Female,Homosexual,-14.87098902196718,-34.220166508629376,C,A,E,35.99048714526664,59.18467417207385,E,-15.712601423695267,-43.45427161249012,231.51034266428803,-68.73100302869759,1.5274067321496272,D,E,A,-109.58575433741038,B,1
Non-binary,Heterosexual,-70.12642879036368,-26.716076640143033,E,B,A,148.47876633482375,-88.00413451978902,C,218.66745425139075,-43.334527739278464,-124.50123746308567,129.2722717546314,-120.00882664774018,A,A,D,72.29605221124244,B,1
F,Other,198.06212407194954,-73.43312240722967,B,A,A,-31.330155310785035,-6.3591339017810515,B,120.57231277911167,-1.9943463755131552,-12.580006092507414,-194.97055282859762,168.76088669051376,D,C,E,59.42980562441256,D,0
Female,Bisexual,-44.7353912232676,53.39271664320066,C,C,D,-143.08095627992557,-80.4990880086738,D,33.745726197361535,-57.81024715850279,10.393105291248839,-59.19058580844669,11.295095214525935,A,D,B,36.14802885217066,D,0
Non-binary,Other,-115.74209310697124,51.33306793075726,E,C,E,44.80347868840969,291.95955889445986,B,-128.55300222111345,-69.07394247876545,47.40160372933596,47.78792990614776,106.45552972023746,E,B,C,192.8618691311808,D,0
Non-binary,Bisexual,-30.05946026068584,37.199551410674566,D,E,B,40.62429195191491,171.0534113079618,B,-3.170959575153037,-10.559381468476461,101.73561590359013,-112.24357749647282,-4.604527151766293,C,B,E,160.18864500006,E,1
Female,Heterosexual,110.95524306607598,-59.661674734323675,B,A,A,-9.698079950877506,-19.513043910276224,A,-60.15729102926173,53.37012886582533,-117.24542521316617,-244.93310678067647,-102.35931131501457,A,B,E,35.63712412319916,C,0
M,Bisexual,105.27056758138895,76.12282875547837,A,B,E,21.319760794893526,-86.4194468153961,A,40.793894151270884,-17.79183842670698,-33.2968440774434,-228.40393261453818,62.5204667314997,D,B,A,196.44076669154146,D,0
Female,Homosexual,-38.3109493365837,21.584975968020302,B,C,B,195.3688871393415,204.67624112382913,C,-25.583425934322385,89.8537717033345,-144.62881272161127,292.3892636889855,-9.966180884528944,D,C,E,-103.4941371947754,A,0
Female,Bisexual,-182.29918850607262,64.45992358777754,E,A,B,-123.27934870409494,144.49922332274429,A,55.85764850107032,125.37749206812356,-70.15092773144463,101.31485140212672,-36.604414562486575,C,E,B,-51.02749457737589,A,1
F,Other,-79.62274910451147,49.30284090689375,B,E,E,90.41762832933661,-89.69349888747749,E,31.434444679821254,-74.57290993915092,114.61538105590606,-149.50027362114506,-105.35235945798216,D,C,C,56.85440102704368,E,1
Non-binary,Other,98.29205471677889,47.192453712598116,E,A,D,87.86786074772844,37.48546081119234,A,-21.922989152405144,-241.86062904929545,137.4305011258699,-145.08848111100926,-53.37615901844634,A,D,B,-39.668507361922536,C,0
Other,Heterosexual,106.30490171306595,-143.93075251273672,E,C,A,48.12367951458335,10.33979369905155,B,-52.59698658006589,0.8617940261972107,65.17268754256027,-58.63546757642728,-47.63247251515771,C,A,E,-38.42765734223634,D,1
Male,Bisexual,185.64952366368445,-63.40877639839074,A,E,C,-141.0288482099624,19.633489518002037,C,-50.402273712136235,-80.19308513345352,-64.62499613049812,-23.840754979285304,137.30987194912422,A,E,D,24.95981774282569,A,0
Non-binary,Bisexual,110.35286211145161,-156.11954894325956,E,E,D,33.5268201288002,178.33693580511164,D,107.2030552759668,-79.99344042199628,-2.0328384301501243,-26.598888276890285,-139.48945390043485,E,C,E,108.37753865951143,D,1
Other,Heterosexual,72.86673807020723,-75.86857166279796,A,D,D,182.1608999298026,-193.44731140022506,E,38.898739827715566,-136.45024429946616,82.06606508033124,-3.930534511232607,171.32043645942397,E,E,C,-105.36064709448027,A,0
M,Heterosexual,-18.168955730112827,-17.473158982230462,C,D,D,-52.10017981964044,39.10361837199879,E,-93.07365194691377,-75.0306661652968,-37.49567986712294,69.81790364357998,-41.127614582524096,E,C,B,164.58772490986198,E,0
Non-binary,Other,-21.371120542734687,-133.2200998744826,D,B,C,-43.91971659678377,85.36269416783566,C,49.00286958352107,-47.192586282233485,92.46405064140139,-199.9024720565156,17.75318473247372,B,C,E,195.6094588654054,E,0
F,Heterosexual,-148.79690377675726,30.180744973965666,A,E,E,3.35118729334321,-50.53870489189599,C,-56.422566084071434,-6.259639257776506,-103.17976412052904,-8.531415982903374,119.72607030951407,D,B,B,31.771688859599774,A,0
Other,Homosexual,-3.526045938904866,31.259971557616993,C,C,A,97.43274451527752,39.46453153170805,A,62.46403735398596,167.04819747718147,113.18379884937968,-61.6300266754786,105.49378218653982,E,C,A,-29.1680818210067,D,1
F,Homosexual,-74.09654398764239,-41.64179947604206,B,A,E,60.41802296158959,98.69569015406951,D,38.69621392204796,36.6802175706521,54.91650926167439,23.68558377932605,69.86142972550165,A,D,A,-25.635589478872063,D,0
M,Bisexual,-86.5420969182529,-29.939562156653523,B,C,E,204.50362864787303,98.74987959084777,D,28.680313249832828,26.622472673443546,21.981152428899797,-2.28770930674872,63.49825581064176,C,D,B,9.825809034682816,D,1
F,Bisexual,8.371262177372175,-234.93554332172684,D,D,B,-182.47766642491376,-87.49139789308875,B,-57.31916038370897,-125.91325176159489,-300.3490300188965,-45.69186002884121,-125.00547268987555,C,A,D,-11.228985854572187,E,0
Other,Other,149.33163387708294,-64.30092590355719,B,E,D,81.02274934130632,-123.12341455678923,B,94.37425956018596,-239.78559986956904,-89.1089037024779,54.195797952561755,-28.221215766525486,A,A,D,32.005199030460375,C,0
F,Homosexual,-158.56286782066658,-201.33086359268805,E,D,E,-59.05181983012358,-101.35106772813936,B,-45.11463784514961,-39.11393111036925,-58.596660431080096,-67.2962227964351,56.148528957232216,B,A,E,-3.111913596192762,C,1
M,Other,140.0665578356715,-135.6130103869063,B,B,A,217.30043058973095,-45.134095677910594,E,100.63509451161576,71.28541632830205,-44.854756357882934,-78.72619231684912,78.46525916329752,A,E,B,-114.45703370633767,C,1
M,Bisexual,130.9063253118185,168.9592811317645,B,C,D,-167.12896371217585,165.64744426607336,C,47.66438585621184,-61.52682450818248,32.71819355137865,-12.59389503955437,-44.950099993036176,A,B,A,-174.04351341268182,E,0
Female,Other,128.05619040059995,-99.88875618338841,D,E,A,-21.885343266615934,-132.82110036074434,D,48.24279705705589,-51.394536265018296,-14.846949294463071,-26.190745635398304,-221.88158957029268,D,D,D,-41.322689991537196,D,1
M,Homosexual,65.89581481531013,19.790172974988625,D,E,D,-133.60963546432694,-87.0117061209279,B,60.00999210410727,0.057799398509037696,48.760224102131225,19.187371796976205,170.78730973155058,D,B,D,-125.9083805786152,D,1
Male,Homosexual,-32.599745154433954,13.32767352552623,D,B,E,61.967552750796806,-107.84965265478455,D,128.1654823209391,-39.65098915428837,-64.08195274416666,-80.23844072747072,88.0407855016977,D,D,A,-83.67347795986846,B,0
Female,Heterosexual,72.34184643960864,-25.551618837508116,C,E,C,-30.82587315106691,-77.41199211370181,E,125.33097333134837,-10.238747620659424,83.99754993881433,-89.38342868256896,-171.34168759222098,B,B,E,21.958369150333258,B,0
Female,Heterosexual,-32.01029880397118,257.6175604095968,B,B,A,-197.37069969154783,-125.4739265756722,D,-53.42637463132398,39.51822693353935,161.69072197167296,-20.628973757519123,127.5242131106825,B,D,E,85.8894118429287,D,0
Male,Homosexual,-37.503574489405594,-41.341249554011156,B,E,A,-82.58134917762241,145.72679151795887,C,-4.930483763514499,-63.425961055553714,-39.8623456490413,68.43772953439768,-91.93527354422447,A,B,D,-63.44285618853828,A,0
