gender,Veteran,religious_affiliation,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,Veteran,Jewish,52,128.1716049915892,-160.2942078105742,A,84.17814099076607,206.30695560520675,1
Non-binary,Non-Veteran,Hindu,62,51.739039041527725,8.509454936351037,A,-9.011467846538636,45.580680773901875,1
Male,No,Buddhist,47,105.88893671897783,-1.8586687302800573,C,7.376264404766925,-18.170922885964565,1
Female,Veteran,Muslim,57,-6.363897677451861,80.29255819293125,C,-35.12333720644134,8.289717391701224,0
Male,No,Hindu,51,88.60341202695791,17.930088950321014,D,-9.927489619857775,-23.846987011528835,1
Male,Veteran,Christian,43,-62.249497513004606,120.16935588714219,E,55.11707965151199,-10.780744380744812,0
Male,Yes,Other,70,-56.66819248770525,56.62626886892952,A,90.88833343185483,-85.2453307446372,1
F,No,None,57,147.63118788525762,48.82609641612118,E,32.617982800344436,19.85251322144473,1
F,Yes,Hindu,42,-55.20654292524365,21.465660710736742,D,-204.63347205901238,-75.38150870625479,0
Male,No,Jewish,28,-134.48204075957645,-71.68067442739317,C,-201.57001605284006,116.68539519433088,0
Female,Yes,Christian,41,59.940056462835976,54.28837304790666,B,-163.9161807504659,-26.107709781531945,1
Non-binary,No,None,45,-186.29961168070568,-48.947082729025226,A,47.681546560999365,-23.736238509793083,0
F,Yes,Christian,31,-73.48531775844357,-2.4555280019355927,C,24.589694386136436,-86.34790609257227,1
Female,Yes,Hindu,32,65.51667885882848,-109.36949935744677,A,-163.69737569546896,48.608148636656736,1
Male,Yes,Jewish,42,127.37765171855284,-201.81982754288538,C,-35.14130951714053,-30.409302463983543,1
Female,No,Jewish,57,206.87673186830128,-65.78913657583351,C,40.76312887721532,-132.2670007559332,0
F,No,Christian,65,-134.65811188012907,19.86456364053598,B,-105.26115235075095,-56.563211818169876,1
Female,Yes,Other,60,12.698683344050385,21.55832043145344,B,14.183110556337066,-68.83032765671966,1
Male,Non-Veteran,Jewish,47,158.538191894679,64.40690439953656,D,11.161358542431522,61.89095507814254,1
F,No,None,27,94.82992146171952,-156.79271366725854,E,-28.486582659699128,-15.66265447955502,0
Female,Veteran,Other,68,-42.2372880834297,51.916370747740935,D,8.405665965901024,43.532042470328406,0
Non-binary,No,Buddhist,77,-17.623967216877578,124.00601509284269,D,77.88278848178093,-40.3458220841668,1
Non-binary,Non-Veteran,Hindu,31,-91.13963863854062,3.6712229470373066,D,20.932962258942986,-31.244324272913666,1
Non-binary,Non-Veteran,Jewish,30,191.46111768747022,65.4377057170074,A,-118.23859249686475,-90.56325943645551,0
M,Veteran,Other,70,75.75945332267237,-180.63481458068782,B,161.88175908624623,-79.45583622564642,1
F,Non-Veteran,Jewish,60,21.474555269952493,-29.222384028951883,B,-187.41727659858734,-15.587000063843451,0
Female,Yes,Jewish,27,112.25049954350827,130.84361324425,D,271.67524662607696,2.1066365276810295,0
Other,Yes,None,65,-72.09294123296954,-87.45834909350235,A,-90.1591627620155,43.492659869861136,1
M,Veteran,Buddhist,31,2.020548354947168,-44.249824207841634,B,2.984854325569157,-46.75548749171945,0
F,Veteran,Other,54,16.107345168271443,-31.304906842178166,B,107.75990093258483,32.668215149218376,1
Non-binary,Non-Veteran,Buddhist,45,-129.56511535629772,48.74983363290443,D,-203.44932731795376,-145.35340184315498,1
Non-binary,Non-Veteran,Other,31,-19.451646289510247,-133.28729561048732,E,109.95548837157789,170.00605728122144,0
Male,Yes,Jewish,63,-112.36887594388128,-43.3484692342056,A,72.95660476522615,146.30224660517632,1
Non-binary,Yes,None,44,67.36105087811404,-60.08622792714844,C,170.21654772895917,-193.95227895525585,0
Female,Veteran,Other,54,-113.13605280936785,51.15668635540656,C,38.55858283624628,108.8608207479459,1
M,Yes,None,48,86.8475826014349,189.23641074545463,B,-134.9331860536302,171.06333541319893,1
Male,Non-Veteran,Muslim,33,-43.062566974561065,-52.902620520492825,C,-25.925847906199838,-61.563747712075326,0
Non-binary,Non-Veteran,Other,31,168.96415675821248,160.72362376908006,E,35.153706637516535,25.102039862498533,0
F,Yes,Other,24,80.52910480034888,94.83304550783043,D,-58.29721447798663,57.24732967555192,0
M,Veteran,Muslim,56,27.210473324613833,62.925894012468795,C,-154.9969077822931,-132.1499976996042,1
M,No,None,46,36.24519871479346,-3.976822977382205,D,81.16995342918084,52.07276604318689,1
Other,Veteran,None,57,33.057107806977385,86.4139208415149,D,-84.2693289267914,331.65220972182084,1
Other,Yes,Christian,54,145.2825087150965,166.09504928070936,A,-108.76998738230131,-80.72846819183471,0
Female,Yes,Muslim,18,-16.774952105821612,-6.369697916100408,A,69.4757721081834,-189.0742614202151,1
Female,No,Muslim,18,-63.42974027680381,-147.88693214056218,C,58.436372987858235,-241.605980749843,0
M,Yes,Hindu,42,88.0356600099523,-151.87789938061152,A,72.36409521922845,-184.62598162420488,0
F,Non-Veteran,Hindu,54,-10.40262296467167,152.80221456891823,D,56.627496021077725,-12.517590208891475,1
M,Veteran,Christian,53,-289.67051516960953,-108.47695117401032,B,38.32362506786761,115.57423899050396,1
Other,Non-Veteran,Buddhist,18,108.57860284812129,148.4724440614948,C,-140.87363748453174,119.76991376127297,1
Male,Veteran,Muslim,49,-214.53772490069122,-196.732191788793,B,-11.594114146075944,82.65939767296805,1
M,Veteran,Muslim,36,1.0582737401626787,116.19605628064409,B,13.94951971793679,4.979938999818979,0
Male,Non-Veteran,Buddhist,43,-70.75493980583208,71.2944580124365,D,-134.12756074599196,-130.20641148537243,0
Non-binary,Non-Veteran,Christian,49,-146.48517543611368,-76.40273832878586,B,54.204868485697666,-173.3972460598753,0
F,Yes,Hindu,22,-7.550952328720604,45.93499571783225,B,120.64352697140468,113.05877991320101,1
F,Non-Veteran,Other,49,-91.59188168505923,91.51724106650995,D,123.82768525514194,-47.274831550009814,0
Other,Veteran,Buddhist,65,-4.411922757407066,-96.78784762810989,B,-128.21914828865383,-81.75562671083753,0
M,No,Hindu,67,71.91973003679557,-77.01842112218239,B,112.72159948739895,8.460341116430396,1
M,Yes,Muslim,19,-24.448492889450005,-107.61622789013438,B,64.58786217368856,-101.066200589383,1
F,Veteran,Buddhist,76,38.571701554351115,102.92681924197787,A,-74.010225917556,123.20585377628663,0
Non-binary,No,Jewish,19,-82.63380585528333,150.93646541025038,A,12.858918546849587,89.48602980646841,1
M,Veteran,Jewish,33,-6.990959551159779,-78.63581903740818,E,2.9067058188923944,-207.20825406969152,0
F,Veteran,Hindu,36,-63.37836966657071,-80.05319932963492,E,38.24823670533443,-114.48386034572455,0
Non-binary,Non-Veteran,Hindu,30,4.2549347163744695,-81.89961236022934,E,113.23183508111785,-60.32814447978241,1
Male,No,Buddhist,77,62.00316812801701,-126.6235646938535,B,-45.03735200112079,27.746557812577837,1
M,Yes,Hindu,31,178.95290296086358,80.81094311520941,B,41.547951307977584,136.90171424251895,1
Male,Yes,Jewish,19,-95.87294431039446,31.863561515754647,C,2.4297754029243768,14.924963845655656,0
F,Non-Veteran,Muslim,39,-7.392462612520194,17.962470291507255,D,-18.78090766388366,85.46623712636337,1
Female,No,Hindu,43,-63.56918540852593,11.401804858040588,E,17.597250677283398,5.779350117197823,0
Other,Yes,Christian,45,9.491966265916409,-6.72906437341044,E,76.30258379672686,21.56031461519867,0
M,Veteran,Buddhist,26,-42.0768576953872,-118.07121902563229,B,120.77849610457167,-123.89078174274121,0
Female,Veteran,Muslim,44,65.39789669774913,69.11831324631565,D,8.821218303908509,174.9538445932044,0
M,No,Buddhist,42,-45.81851875113892,23.60571720239927,C,-81.89078885462852,-76.79925813833874,0
Other,No,Hindu,61,44.312329048723434,64.30984793699153,C,-59.21680900618858,108.27100340904947,0
Other,Yes,Christian,36,-25.5865538412483,-136.9207428160563,A,148.87981472500334,-55.93388797675436,0
F,Veteran,Hindu,25,40.079534574681105,126.81556234419105,C,55.55280160448848,96.83891605287339,1
F,Non-Veteran,Buddhist,48,49.88983491174675,-14.882700501778473,D,13.5024822043091,-34.7209483705417,1
M,Veteran,None,28,-183.35706558238235,-132.83111035582027,A,-169.53428307097533,-2.0799853447427843,0
M,Non-Veteran,Hindu,34,-153.12423351319237,159.63846407170652,B,-202.79532283418266,45.34823004820503,0
Male,No,Jewish,77,-15.83120918760505,-5.521566025411588,C,51.87954576578618,131.1836447539382,1
Non-binary,No,Hindu,71,51.77130648568563,4.822706194489975,C,-89.7595322148517,41.43191426624602,0
Female,No,Other,54,-81.06107312177893,-162.20545486365913,E,44.702361616497846,115.30931021842265,1
Male,Yes,Muslim,79,-63.94342588955728,45.51709530161267,A,162.02143177492565,-38.325408272221495,0
F,No,Hindu,42,-45.74821934491763,-66.32391360987548,C,19.199483815187186,26.620931194744724,0
Non-binary,No,Muslim,40,23.58347185602487,69.68181495202272,B,62.79365322295195,38.18506136743177,1
Female,Yes,Other,66,74.80987140091825,16.553602564290088,E,-154.1713481664861,-40.267068760414865,1
Female,Veteran,Muslim,71,-233.75725126219612,-115.9386037203642,E,58.07886574797021,34.216582835859825,1
Non-binary,Veteran,Muslim,67,123.1130334364288,157.61799144323078,A,-70.19864721921635,22.113716120842827,0
Male,Yes,Jewish,64,-70.36982144245168,56.480100571958516,A,32.31324508855022,-14.701784273970278,0
Female,Non-Veteran,Muslim,72,-89.85393302323756,-49.14081773445497,C,-28.229802387128643,88.72443821392912,0
Female,Non-Veteran,None,78,-4.646095119888387,-29.353238650840076,C,70.58369256226057,71.77156896313977,1
Other,Yes,Hindu,48,54.88411275403477,95.4089794643784,B,77.89674509195596,129.30914443766432,1
Non-binary,Non-Veteran,Jewish,55,-32.452818183008894,122.33099562829233,D,137.49576636203358,-29.320008122301683,0
M,No,Buddhist,25,-33.73274938530322,64.58501366245186,B,-23.70317414148535,-43.88350251236132,0
Other,Non-Veteran,Buddhist,32,-142.07037302722924,46.53231063597947,A,36.02855605598653,-19.714466751884377,1
Female,No,Buddhist,63,-83.43656436432394,-54.320535707718484,B,-69.14813106216447,-62.53976334246811,0
F,No,Jewish,78,-24.415628470872182,170.96279728473763,D,-103.19173630055442,-46.10316270980561,0
Other,Veteran,Hindu,47,10.907456798308758,-8.878490367268785,A,28.380395148729686,25.187973904728345,0
Other,Veteran,Other,53,-107.23758242733017,-94.4096809319687,B,-82.4519226240983,45.88906065275713,0
Other,Non-Veteran,Buddhist,64,24.11693123594824,-83.54912954749308,C,122.25179482289954,8.483148368433948,1
Other,Yes,None,50,-41.88274630135688,-27.684780185965636,B,-149.16611177172544,21.233117902264333,1
M,Yes,Jewish,42,-179.79685961253497,-66.66137345053751,A,-6.5818548788088584,37.76321254903378,0
Female,Yes,Christian,46,285.29682939872345,-61.980271425191816,D,-20.926588242405288,17.53965181279547,1
Male,Non-Veteran,Hindu,53,-39.13608849287729,-109.90527781042414,D,0.6913553228408037,-63.448297156127786,0
Other,Yes,None,70,-114.71312762932348,114.71615706702039,C,45.495474132065894,-253.6682450469947,1
Female,Yes,Other,28,86.14494542769448,80.77656068429837,B,47.468607681540085,128.83093332380827,1
Non-binary,Yes,Jewish,52,-45.336278940107285,-64.3570533826342,D,9.778435667705677,45.78227315593983,0
Female,Yes,Other,58,-38.31444857418869,14.535617513862434,B,139.69708739242472,12.646278780520891,0
Other,No,Jewish,76,-7.775522905891434,-37.406951135627594,C,106.7152641271786,30.676108437101846,0
Male,Veteran,Hindu,29,-43.254654568694654,79.74011834331466,B,-50.93882155806618,-195.54981131120385,0
Female,Yes,Jewish,54,-63.01459933940235,43.90895609987661,C,-105.12015202578418,-14.126917342394082,0
F,Yes,Jewish,61,187.9419002478742,66.66947763402132,C,63.997543680544176,156.68597870872614,1
Female,Non-Veteran,None,75,-17.626641325649928,-98.40289507133187,B,51.525304132443196,153.04697533659007,0
Other,Yes,Jewish,46,91.03777101593924,173.61008422779798,A,17.194238413230025,9.146057653874317,0
Male,Yes,Christian,68,-75.46401696198991,-38.93450852790807,B,-83.31540809973613,-68.48267346212734,0
Non-binary,No,Christian,52,-63.79120364028255,-70.81163482687842,E,-108.93395394880766,161.07091445058876,1
F,Non-Veteran,Christian,34,104.91693078904727,-1.5021049747350876,E,108.55031168422882,-132.2958359157384,1
M,Veteran,Buddhist,76,-13.007063742260275,-12.870369886788453,E,-105.63055029023052,59.74817438181027,1
Non-binary,Non-Veteran,None,24,-97.75627198939797,15.631187622930288,C,-107.24666802858455,-10.164648767306659,0
Other,Non-Veteran,Buddhist,36,147.50527483047236,-44.34993915087562,D,7.224702049194693,29.21484490299112,1
M,Non-Veteran,Christian,69,-65.46974935961101,24.241190841771612,D,2.564594942054718,104.4572666575019,0
F,Veteran,Christian,20,121.73613957583096,63.55781917000057,C,-145.77627644456035,41.021577264821914,1
Female,Non-Veteran,Buddhist,79,-2.0134833431301438,23.47728423537197,A,75.1963206668607,-242.80125759826544,1
Male,Veteran,Hindu,20,-3.564613257198567,117.53295250021884,A,-103.0314348475004,-127.06248547585133,1
Other,Yes,Muslim,74,103.95206217213426,39.05351048486511,A,96.17754711993193,-93.46873655569952,0
Non-binary,Yes,Muslim,53,59.01147770985874,-229.70852943531358,E,-37.35117358524731,-127.9056216455189,0
F,Veteran,Hindu,19,48.49411023069842,-26.494305926199623,A,40.67390734041632,52.55079938700269,1
M,Veteran,Hindu,46,14.28248455219654,106.32190412327401,B,-177.68507922020765,170.54507417604324,0
Male,Yes,Other,64,-91.7639249578915,-2.1296284351723282,E,35.845326511648125,139.39510451441532,1
Male,Non-Veteran,Jewish,77,-137.08072676049767,195.36815980632736,C,-98.65497464523307,-61.479008148491474,1
Female,Non-Veteran,Other,35,-36.012186331446806,-84.89271639428256,E,-8.528642122761086,-93.26861993247284,1
Female,Non-Veteran,Hindu,76,-81.18827374256419,-1.9319984665591234,B,19.957717320112902,-52.77454453272714,0
F,Yes,None,63,-151.19083449974914,-15.328340707920512,C,130.24299407745895,137.06764894495947,1
M,Veteran,Hindu,75,-49.45505321565559,27.229614518995334,D,0.47114037556918564,-68.4994012106669,0
F,No,Buddhist,62,19.439711329673074,-172.07596145371932,B,-142.47634873372442,6.3729497030127,0
Female,No,Christian,45,37.608223360150376,167.53512949269006,A,-46.218590617609784,92.74957825965731,1
M,Veteran,Other,62,31.11569021382301,11.303397345239661,E,-86.65716243369711,-47.60117935580043,0
F,Yes,Buddhist,48,67.44629984463155,21.21652539591164,D,57.82189065346991,-33.04110379722411,1
Male,No,Christian,41,-92.67710182198901,-86.26526542434083,D,124.61737108428312,-35.26735521013591,0
M,Veteran,None,31,26.898649336597956,1.8194777676309848,A,-33.919178539041326,-58.917597838186516,1
Other,No,Buddhist,57,119.3216830478836,90.57204853447179,B,-135.82193328525338,96.76840501473869,1
Non-binary,Veteran,Muslim,37,38.39034852722127,157.11353293931768,B,-103.522213866724,-10.53088799158433,0
Other,Yes,None,26,-25.371089456061867,144.18249553836742,D,82.7023442259778,12.588847492163646,0
Female,Veteran,Hindu,38,-236.3792213866558,-44.00279845178096,C,-86.25849272955865,96.34998910691122,1
Other,Yes,Christian,50,56.93604809947115,106.37197903665283,C,-90.18625167679801,-15.424673349189277,1
Female,Yes,Buddhist,61,79.3968697405978,161.67745845741507,A,-153.25288649151764,9.433407084950595,1
Other,Veteran,None,39,146.76005804177575,-80.44134496627827,B,-11.13848916298148,-196.20391118292065,1
Other,Veteran,Jewish,40,-33.58778413073883,-70.53151121463326,B,-49.3278496653522,-97.58833964313534,0
Other,Yes,Buddhist,22,-61.37686459801609,-28.2209943397997,A,10.731368991542181,96.50040025431078,0
Non-binary,Non-Veteran,None,44,33.98515162051227,-86.08332593351975,B,90.98957168245805,-115.01011541248268,1
Non-binary,Veteran,Buddhist,31,175.33131747621326,-171.49379960888064,A,-74.73493541736642,135.1074352367225,1
Male,No,Hindu,32,-37.12536810821523,-8.890418225815539,D,65.26745815328424,133.49654701815464,0
Non-binary,Non-Veteran,Other,71,156.797364042736,-6.79593823604045,A,39.77452979089307,-126.75690569898785,1
Male,Yes,Christian,32,-163.22024335996525,32.373966880876885,A,-38.510686705613814,18.65626582806877,1
Other,Veteran,Hindu,32,-25.739811489624,90.27325601204677,C,-94.5922450558157,50.00084965328736,0
Other,Yes,Christian,22,48.371257694359926,35.62623166343153,C,-86.37838078830971,36.62995749020314,1
M,Yes,Hindu,75,136.44790454798954,90.00577379716425,C,-40.69800231281967,125.9466339682221,1
Other,Non-Veteran,Buddhist,70,-38.756260493680756,32.03196901498719,D,139.8490831471309,-25.03668960413658,0
Other,Veteran,Jewish,42,-57.837142649029396,51.41208155616563,E,92.73188274354128,-142.84300250760404,1
F,Yes,Christian,56,113.97269292375864,-94.3313415644598,E,25.921115385923336,167.73201960363272,1
Male,Non-Veteran,Buddhist,23,5.621540617561216,0.2859373445048202,B,27.032870609913168,64.95873631381703,0
Non-binary,Non-Veteran,Christian,56,167.6689347668479,70.18910096736066,B,57.628641669269484,-176.76735880039783,1
Female,Non-Veteran,Jewish,41,-143.85012741160236,23.72977863010184,E,113.57770893431638,7.797716883818322,0
M,Non-Veteran,Other,75,37.88368403593839,-60.597519457215284,B,-29.87726555655163,-90.78752566123683,0
Non-binary,No,None,18,17.69913137992008,138.20557441150513,D,-35.45700629732487,-172.08952413456595,1
Non-binary,Veteran,Jewish,54,72.83738475251111,15.307062457945111,E,-210.4562363172618,88.38803483745255,0
Male,Yes,Other,18,66.29347526351968,115.64717981068284,C,223.20924523192463,-90.51737260289892,1
Other,Non-Veteran,None,66,43.80148586923964,54.20389765954431,E,-51.5313141578985,-110.3227338952197,1
F,Yes,None,36,-162.91793395026198,27.196649622894455,E,-74.80059282557986,-2.120175854554782,1
F,Non-Veteran,Muslim,54,84.1326260122605,-89.82904247864889,E,-0.9725838830559946,94.48863078259913,1
Female,Veteran,None,67,52.83233548784389,-157.32781890071996,B,-146.93286223965976,30.56413149526515,1
Non-binary,Yes,Buddhist,73,93.66892703040153,-99.45933491235158,C,131.6502652046513,-67.38257543749194,0
Male,Non-Veteran,None,41,-44.36144903322103,51.47191716472393,E,223.1139299181967,90.70166773618568,0
Female,Veteran,Hindu,51,-29.494361087256145,25.478172007987755,A,27.324529219552353,-93.35476043609503,1
F,Non-Veteran,Jewish,79,114.52497672389165,143.97905756768722,E,-1.781803337384055,114.09331621644827,0
Other,No,Hindu,45,118.41557615966198,93.26503938035691,A,64.71292439783514,-95.02581526492749,0
