Age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
85,B,E,A,-93.0652142707095,A,E,-23.604797925540915,0
93,A,E,D,-12.492258816224417,D,C,72.73802352309787,1
93,C,E,C,69.00246825175522,D,B,73.06044371661187,1
71,E,C,A,24.497828225725396,D,E,-98.0338286971964,1
25,D,D,D,46.35543831210887,D,A,2.7697671387304283,0
68,E,D,A,144.2507066937524,E,D,-0.8474621020509021,0
99,B,E,B,-114.75165469229056,C,D,-100.9419094210756,0
49,E,B,A,-23.96799981460318,E,B,-75.90038476450206,1
57,B,B,D,-143.20377037317033,B,A,-21.786819406292828,1
95,B,B,C,156.51099094062852,C,E,-109.85337623464704,0
93,D,E,A,88.44994212593437,D,C,-194.4648078089796,0
54,A,D,E,-23.745027564758075,A,C,167.58227819624489,0
18,B,B,E,-34.17709029209843,D,E,170.518987505718,0
21,C,A,D,36.57663349880976,B,A,31.042933271686884,0
94,D,E,A,-23.171920811553015,C,C,132.9836856819246,0
65,E,E,E,168.4977564224328,A,D,87.89391963839356,1
95,D,D,B,216.17420982404477,D,C,31.886906314697427,0
58,B,C,C,64.49315373742165,E,C,65.25184792843774,0
25,E,C,D,156.64702646195755,C,C,34.513831938022946,0
54,C,D,E,-176.02070188125495,E,D,191.16922358066682,1
83,C,C,E,-74.05868210197994,A,E,-37.345315865198366,0
46,E,C,D,-12.246603390362491,D,D,-151.71068073257732,1
87,D,A,A,84.29217857221983,E,B,-27.52825710361806,1
75,A,D,E,-139.0998325595827,C,D,-9.55058658173287,0
33,B,C,D,18.60564988043153,A,B,-13.997411330020478,1
21,D,D,B,-104.57274161859182,B,E,-25.57399546863171,0
22,D,B,B,-137.9572424541918,A,D,-39.943836622916166,0
30,D,B,D,104.34047606974039,D,A,-1.4351687009569885,1
67,B,D,C,90.56530665247145,C,D,158.33187402964074,0
83,E,A,A,129.19150336524737,D,D,48.46619732613026,1
53,C,B,D,-164.26143442241977,B,E,-72.84428754715016,1
63,C,E,B,83.72629303460943,A,C,-9.3694839448057,1
57,E,D,E,17.735321452733853,B,E,-61.1517373248182,0
59,B,C,D,-73.5623827663686,B,B,-8.420042703422444,0
67,D,A,A,254.0360896135523,D,C,-179.06627810204213,1
79,D,A,A,-184.30808399245,D,A,-29.747089951062005,1
68,C,C,D,19.998949539318772,E,A,-151.67013162892158,0
28,B,A,C,-94.8695561509918,A,B,-30.510476989814038,0
47,E,B,B,156.59320638225057,D,D,-69.80415795774438,1
60,D,C,A,-24.689259397838214,B,D,-81.53982628169678,1
87,D,D,E,-158.0240388600329,B,E,-111.2118449160872,0
24,A,E,D,87.2747615880551,B,E,127.82870341934196,0
27,E,A,C,-28.61453803814935,B,A,-69.72796535022235,1
91,C,D,B,9.099906688003388,B,A,-75.41958827258357,1
82,B,B,B,236.13045115145837,A,A,61.59913773697703,1
70,A,D,C,-10.889587915563897,A,A,45.05366458425632,1
40,A,D,C,-112.23260519306415,A,D,-39.883800682734844,0
85,B,E,C,67.5255265381582,D,A,-5.495777182513534,1
48,C,E,E,-18.9677759294065,E,E,202.64726341101448,0
61,C,B,B,41.843677371396396,E,C,-64.67046281162358,0
76,C,A,B,58.94586525815413,C,B,12.851490468065743,0
37,C,A,E,166.86216238789456,A,A,-59.61824466641337,1
63,C,C,E,-111.44653297218122,D,D,275.0868570983238,1
94,A,D,C,54.59412910687927,D,C,69.91751484930062,0
51,C,C,D,-0.9816592702927791,B,D,-7.910111139597056,0
91,A,D,D,47.749299294730186,A,A,33.20682931546188,1
54,E,A,E,-54.73050519129421,C,C,-113.22613522030976,1
61,E,C,E,39.50145276494556,E,B,136.40692575953258,1
29,A,C,B,47.51310876261372,A,E,-142.62682172985288,1
52,A,E,A,109.14263653447736,D,E,-101.1765699334883,1
75,E,B,D,-200.64371067612524,A,C,-45.19552907603446,0
32,C,C,A,-169.49729944669687,B,E,-6.5483997395321945,1
18,A,C,A,33.09711887197163,C,D,-155.6979012513233,0
59,B,C,A,-94.60150136614915,C,E,61.1727354192403,1
18,D,B,D,90.58250624602069,C,D,114.55258993507896,1
19,B,C,C,-30.46139256034434,D,E,156.32941390047444,1
52,A,A,E,164.49104257068763,E,C,164.25489645508574,0
89,C,B,A,-4.361241555518992,C,B,-56.96150008676511,0
41,C,E,E,259.41845337478674,E,B,80.36883869681385,0
79,A,B,D,3.34460551675225,B,A,123.62998877892635,1
73,C,B,E,-146.65862787117356,B,B,-50.578527076843486,1
65,D,C,D,226.24100949689776,D,C,36.62569361898684,0
59,E,C,A,244.2667589808358,C,A,20.04090628939602,0
64,A,B,B,-167.86549655259654,B,B,149.29695829886984,0
81,A,C,A,-42.7453753294809,B,A,-63.51754389787698,1
66,E,E,E,154.1207712443463,A,D,-0.5307741269939453,1
54,B,A,D,30.04717431933593,A,B,-6.694087129439604,1
56,C,D,C,-12.455215968525659,E,B,-0.7870126027931137,0
49,A,C,B,-26.62189253290746,C,E,3.5028237859231712,1
35,D,A,D,-30.09925530979719,C,A,-83.82728120991662,1
32,B,E,C,-29.714105131544134,C,C,19.699304781012277,1
74,B,E,C,-36.82365851391348,D,A,-68.40307577811208,0
21,B,B,E,-68.78664533677667,B,A,-62.227638387751085,1
58,D,A,B,-179.60652070287117,C,A,79.15148206393667,1
74,A,D,B,-67.03603011699272,B,C,-37.01497241311691,1
71,E,B,B,278.33684835685983,E,B,-142.11044277059383,0
47,C,C,A,224.8382400888512,A,B,-50.14873509569261,1
80,C,C,D,-78.23287273836567,B,E,216.9862770071246,0
48,C,A,B,-91.6779316721505,B,E,119.86173728965524,1
45,E,E,A,-34.81025146352473,B,E,-0.8750517249370333,0
68,C,D,C,-109.54782770214501,D,D,-112.16068545863524,1
41,D,A,E,-56.057116355670914,A,B,-111.3973253343845,0
23,B,A,C,-65.54164018425124,E,C,-133.14392327672252,0
64,E,A,A,78.6355987844124,A,A,79.95993234418938,1
97,A,A,E,133.47295010727257,C,A,-110.97823502155832,1
84,A,B,C,46.98014649204061,B,A,-147.06802844928134,1
82,B,E,A,-23.382548044848654,D,B,-38.941761887166194,0
35,E,E,D,-68.59815606701657,E,C,39.83021568101048,1
94,C,C,B,-94.09754047932634,B,D,78.0341826991002,1
69,C,E,E,-20.61205723612059,B,E,62.51249730579974,0
93,E,A,C,37.207171648713135,C,D,-5.515006408957508,0
49,D,A,A,-171.27655110726502,D,C,71.06683260318167,1
28,B,A,C,193.88373653191238,A,A,-0.6248677244055607,1
41,E,C,D,-41.354068323762824,D,B,-76.3223536032387,0
51,A,C,E,-38.95916592682026,D,B,134.93510768347295,1
47,A,C,E,-63.40336483826228,D,D,32.37214176462051,0
49,E,C,A,-74.17054802767254,A,C,-26.325951014988647,1
69,A,D,A,-234.37149359458195,E,B,70.30364873733035,0
51,E,E,A,139.57214730920597,D,E,239.33764023604186,1
82,C,B,D,-145.61800572273614,A,E,103.41304102137644,1
57,D,B,C,-12.954503852630667,B,C,-47.989862656567354,1
26,A,B,E,122.98901768707412,A,B,78.62027557086999,0
71,A,D,A,-13.272698849087982,E,A,149.3180931774517,0
46,A,B,E,77.82103231958189,D,E,-19.12699522414547,1
84,D,C,A,-142.51046640025316,C,D,18.852642608477854,1
98,A,A,A,-69.68836793212813,D,A,-149.29667160107562,0
83,A,A,A,-154.1216602819184,B,E,76.00944285087142,0
43,E,C,E,-66.52243999891539,E,D,5.529408367766156,1
96,B,E,D,-111.5792091229605,B,E,-193.5436759705261,1
83,E,E,E,204.14911350962487,E,A,-41.82119525130341,0
51,C,D,E,-44.104692773917904,E,A,-33.69746763552622,0
97,A,D,D,63.29074128223332,E,C,-75.19472677504714,1
31,B,A,C,193.04609255216894,E,B,302.6641514735058,1
90,A,A,A,66.5656408280416,D,A,74.45305264284839,0
29,A,B,E,-157.04716881150074,B,A,202.67385670797663,1
53,C,E,A,-186.26477963941625,D,A,78.5096933496412,0
55,E,B,A,-23.34758831899276,E,A,-105.98347448115794,0
46,B,A,D,-19.928767125083493,B,A,-40.85838944956961,0
74,C,C,C,-27.517330037819903,B,C,186.72146347556045,0
43,D,E,A,-27.969229313851596,A,C,71.81588702825866,1
74,C,D,B,48.876271302743284,E,C,-87.72411632578995,1
71,D,D,A,50.24172787263774,D,A,-178.38556763268454,0
65,E,D,B,21.576720860933193,C,C,86.12635116226151,0
86,E,D,E,-32.98373881770701,A,A,-57.978233552259894,0
38,B,E,B,38.17266104080445,A,B,78.5727219369649,1
18,E,D,A,-79.3469782948518,A,B,88.08802583365245,0
95,C,C,C,129.04378816403346,B,B,4.416459090977271,1
94,E,B,D,-175.08372886092195,C,D,57.693747045019336,1
50,E,E,A,-188.43514070483147,D,B,-172.11858229934612,0
49,C,C,B,121.86242689043856,B,D,-90.91592608974507,1
53,B,B,D,139.6249831380447,E,C,28.372312428876977,0
49,C,E,C,-44.48520507945382,C,B,77.02946387227713,0
25,E,C,C,133.81197519662678,C,C,-84.66000357210388,1
92,E,E,B,53.20529761477726,D,C,-110.13956491691133,1
90,B,D,B,-30.634983072259796,C,A,38.842795146243475,0
60,D,D,A,-7.126807180437429,A,B,66.51105837561938,0
66,A,A,E,302.0570728422094,E,C,65.05034033223723,1
64,D,B,D,-147.4754453973469,B,D,-87.78536195012691,0
68,B,C,D,-159.2688447972667,B,E,-16.606809032938393,0
98,D,E,C,-136.85259492457234,B,C,-121.71353322768377,0
68,A,D,C,-162.3121332368014,E,B,-189.72891496256764,0
95,D,E,E,-9.659229969060688,E,B,64.62201473471626,0
70,B,A,A,116.29736499522862,C,D,-55.394039233329416,1
22,E,B,B,-36.81998385495362,B,A,-199.34237190362583,1
82,C,B,A,-255.0726958784196,B,B,58.19473432552923,0
41,A,B,B,-114.32369550269992,D,A,80.44908485637202,0
98,D,A,E,-91.27088416786013,C,E,55.8049621587577,0
85,D,B,D,23.67713767213221,B,A,15.701722822985499,1
76,C,B,A,-59.71566065589046,A,B,-204.87140326860555,0
29,D,D,D,-92.70329504765509,A,B,4.1635822359301935,0
59,B,C,C,-1.9162560920091498,A,A,-56.69624367440672,0
79,A,E,D,19.27665888135036,E,E,40.02934537169256,0
51,A,A,D,-115.88284980353475,B,D,92.73497537714833,0
88,C,A,D,-52.38272691641194,D,A,-50.82931412065712,0
37,A,D,A,234.29989768001235,D,B,-81.78833751784579,0
79,E,C,A,129.29899340483323,E,B,10.669069874274314,1
37,A,A,A,-46.94477046339447,C,A,120.7823166200969,0
24,B,D,C,59.28564987199019,A,D,-70.35253470032066,0
34,E,A,B,-47.538259954926936,D,B,25.827394658792624,0
48,D,D,E,-111.1024914006131,A,D,-3.639214824625515,0
24,B,A,D,-3.105657113250883,E,C,46.88635871933293,1
25,C,C,C,116.76154448221025,A,E,77.0849110307537,1
27,D,E,E,-20.391435792749878,D,D,54.154673247102934,0
19,A,E,E,30.90817787928446,D,D,33.00775751534774,0
45,B,C,E,152.25639978814013,B,D,143.84611733846384,1
64,A,C,B,-122.98006558717192,E,B,88.03781422217291,0
31,A,A,D,52.235535953190926,C,C,120.52237462146267,1
90,B,E,C,-91.57129355078197,D,C,-8.373359585098292,1
78,A,A,C,41.6128519969906,B,D,-23.461913634807328,1
49,A,D,D,157.33866065499694,E,E,-129.01001640678842,0
89,B,A,A,-177.12856713929705,C,D,46.78814495017849,1
79,C,A,E,22.888843007297385,A,A,88.27417470650067,1
23,A,D,B,-124.6890949217044,C,D,-25.835107606703332,0
95,D,B,B,-28.760867544734094,E,A,-82.85718018427501,1
47,E,B,D,58.7954380607826,B,C,212.30356890141593,0
41,E,A,B,60.31770124568081,B,A,58.106487741503074,1
27,C,D,E,231.47945746158848,D,D,-8.663806459953255,1
57,E,D,C,-69.51347762932572,B,A,83.7741493215108,0
56,E,C,A,-22.581486023765038,A,E,48.53481671230136,0
52,B,C,A,30.672770644427295,B,D,-145.36491054985854,0
82,D,E,A,-118.48099610399989,B,B,157.29539762877306,0
61,C,D,B,26.80738446515311,D,B,-8.605885757482303,1
92,D,D,E,136.72466921365526,E,E,115.566768137811,1
77,A,E,B,-126.08108535050036,A,E,-86.79560642679755,1
18,C,C,A,-38.40393109229511,C,D,-2.275722210407576,0
83,C,A,E,25.38645618129568,B,A,-5.081116307327414,0
51,D,A,E,-133.03446959920157,C,D,40.909113404973866,1
99,A,A,D,7.997524238064448,D,E,-189.48950259753542,1
72,E,D,C,-15.799218333799006,E,D,-73.98565991305192,1
90,A,B,C,-42.859580988398726,E,A,27.716957846728405,0
52,E,E,A,113.22734516753754,C,B,0.2315206250962093,1
51,D,C,C,-32.47425448993004,D,A,124.43279493694557,0
63,D,D,D,60.49275541687022,A,C,-14.912053176986802,1
84,A,C,A,82.34900953048533,C,C,-129.4239168070994,1
74,B,C,D,-77.3615496998893,B,B,34.100283578981106,0
52,C,C,D,74.23207889450906,B,E,-5.006362528071547,0
70,E,C,A,155.7949844343607,B,D,-77.2225018110388,0
43,A,D,E,94.76887259666572,C,E,51.65540089458067,0
44,B,C,E,-3.7012350826077887,B,A,-21.814630982712785,0
85,B,A,A,-35.94417523791695,A,D,-26.197159324309606,0
66,D,C,E,80.3462799962736,B,B,9.4617396581505,1
96,A,E,B,168.56665020736824,C,B,6.728482318635491,1
63,C,D,E,-131.75421029751365,E,B,-116.1243198297542,0
45,C,A,E,-207.31974819349378,E,B,-64.02086545332844,1
92,A,B,D,-118.02071579038787,C,C,184.33709938073068,0
63,A,C,D,-65.83761472209605,B,C,92.27659464524045,0
66,A,D,B,33.79639684479404,C,B,62.37653435658642,1
41,C,D,B,-6.239092140928291,B,B,-21.08037103990224,0
32,A,A,C,-88.41193487691493,B,D,65.50530173637573,1
25,C,E,C,-54.010855228461274,A,B,-50.34868623714264,1
61,D,E,E,54.96283471681852,A,C,18.05558531447303,1
22,B,B,D,39.812437520437506,D,D,53.03919400075797,0
28,B,A,E,3.682107339753897,D,C,63.62799331104839,1
67,A,D,B,92.57778150136764,E,C,37.18257052268583,1
72,C,D,E,-195.87508541185798,C,D,0.7535082821302019,1
72,A,B,B,211.65704261591438,A,A,-89.60772163320523,0
74,A,A,C,145.6883239723589,C,E,-159.5438716437717,1
51,B,D,A,-102.81184079237,D,C,4.393902704832615,1
80,D,E,C,61.23514892834508,D,E,-133.51933482862964,1
26,C,C,D,3.7089678139789632,E,E,36.58033277933125,0
31,E,A,C,128.6836495893918,E,B,56.05785194210867,0
21,C,D,E,41.938038693873175,A,E,-98.63581900432399,0
83,B,E,B,179.5768420250937,E,A,57.80972289496279,1
41,E,C,B,-174.69641719086866,A,B,-55.49979745677125,0
96,A,D,E,-26.07240486975152,C,E,-52.65950416917712,1
51,D,D,B,-75.26384531417743,B,E,-42.7434894933251,0
61,D,C,D,-1.6578410215822132,A,B,-47.51464770361208,0
81,D,C,C,-69.28435476868825,B,A,-171.74608588671532,0
65,E,B,A,43.20597400903882,D,B,68.98807043634424,1
61,B,E,E,-215.16329409767988,C,A,-9.121563413017297,0
82,D,B,C,-43.50014939474994,D,C,62.64114171350672,1
75,E,A,A,-0.369932779156219,A,D,-184.17836268295878,1
46,B,B,E,-232.79371209173183,E,B,-24.367681443016096,0
29,D,A,D,-146.57792538857814,D,D,-80.03685533435065,0
79,D,A,D,-135.549713215906,C,C,-142.02816178087133,1
67,B,A,B,67.62675341077993,E,A,69.6462361614328,1
56,A,D,E,-95.65484169501998,E,A,48.35635969091211,1
34,E,C,E,-77.18864324852058,D,E,151.43941945500833,0
43,C,B,C,101.39518759022484,C,D,34.4874850360588,0
30,C,D,D,40.30969285866448,B,D,83.36611651788883,1
25,B,B,D,-44.99746583136191,E,A,40.97219361735267,0
95,E,C,E,-51.82140063174289,C,E,-152.8954842185599,0
72,A,D,C,-50.962337290966474,A,D,-205.6071627764081,0
35,D,B,D,2.03794203218909,A,C,-15.977554752640641,0
59,B,E,E,-68.61230872437163,E,B,-83.50220349850007,1
90,D,E,D,9.18068532517796,E,E,-64.44766305062053,1
56,E,B,A,82.44863393252292,A,B,1.3337893900179256,0
99,E,D,A,81.2563602212008,B,E,-11.278164764130391,0
41,E,E,B,16.139670232268976,D,D,90.89362381232047,1
18,A,C,B,121.43244929300675,A,A,-229.69963631814903,1
48,C,B,B,111.74481874774291,D,B,36.14567161804118,1
56,D,A,A,40.01368546577382,D,B,-106.3623952651146,0
62,C,E,B,74.91972981509183,A,E,-6.5780427574288485,0
83,E,A,C,-182.97706765715657,D,D,-44.34718586826947,0
65,B,A,D,109.74867142519251,A,D,-92.64718760031224,0
78,A,C,D,-106.46519344528241,A,A,84.95729636388073,1
49,E,E,B,-79.08823046039105,E,A,166.9112208400106,0
43,D,B,E,113.29784627850022,E,B,-26.37740331694226,1
59,B,E,C,27.940079805935724,C,B,133.85965095398257,1
25,E,C,E,61.2410453673215,B,D,-77.67469850875595,0
98,D,B,B,-106.25682954280661,B,E,116.18922753803234,1
25,E,D,B,-114.43679109381317,E,A,93.23931194568257,0
56,E,E,C,29.204045836212178,C,C,66.05251499724832,0
73,A,A,B,41.487899905690504,A,E,-112.60659953004047,1
72,D,D,D,106.10776376982685,C,D,62.53435424690523,1
27,E,E,C,171.9612140775077,C,A,91.9013093840468,0
26,A,B,D,31.91766644779999,C,D,-19.55344430735399,1
72,C,D,E,-186.41496063421482,B,D,194.29452539334045,0
95,A,A,C,44.29935489696628,C,E,136.57372376605463,1
50,B,E,C,-49.164758697341156,A,C,-209.46944435872496,0
68,B,A,A,-150.91929816447328,B,D,169.85949459893519,0
83,C,D,D,187.2761350364057,D,A,190.4435972491097,0
53,C,A,B,24.3419015925308,B,E,5.23872705485081,1
36,C,C,B,-75.06076667689615,A,C,18.752611639068903,0
70,B,A,A,-13.152431836690138,E,A,39.564621188008786,0
92,A,E,D,85.38019645036273,B,E,122.13317451369623,1
38,D,A,D,55.35818680514082,B,E,1.5788842968729981,1
99,D,C,C,61.63375992932825,D,E,105.2036362060526,1
31,D,B,B,-66.18793264468013,B,D,6.874599118455753,0
86,C,E,A,-3.2663980477381576,D,B,62.12485624832933,1
24,E,E,E,87.85617687864926,B,D,-137.78163441619165,0
49,C,A,D,44.987614030434194,A,E,173.2333703471339,1
78,D,E,E,130.8963124725793,A,E,-99.27656463314955,0
89,B,A,D,112.48567285102034,E,A,64.41843836344617,1
96,A,D,D,-56.08746040212762,B,A,19.914036326906988,0
78,C,C,D,0.005962846464432059,A,E,36.42873449267016,0
98,C,B,C,-126.78108401656196,E,B,108.50762514597474,0
68,D,D,E,231.63134473777487,E,E,-126.35280141248677,0
48,D,E,A,-6.615693462477886,B,E,52.633586745351366,1
74,B,A,C,-57.11426568862059,D,C,-51.804464612158,1
39,E,E,E,-9.374485313397665,A,D,-108.40968799872046,0
37,E,C,C,-115.30331083224286,D,C,-16.264683091841846,1
57,B,A,C,-68.34240304763226,C,D,-42.17588762579447,1
68,B,B,B,162.29973008194924,A,B,44.199655845168785,1
22,A,D,D,-6.212829722858996,E,A,-40.06076835924273,1
22,A,C,C,-107.1363069849832,D,B,-27.890780288083466,0
63,A,C,B,-169.3469978449857,A,E,-33.82340743395602,1
86,E,D,B,-168.3098122014202,A,D,-36.986392583398455,0
67,D,B,C,52.97900923138581,E,B,37.65004672478073,0
94,A,E,B,111.18897539824526,A,E,-12.649612531373231,1
86,A,C,B,48.50939533784946,B,A,-67.32288378960591,0
40,C,C,E,-12.382407750773726,A,C,-184.5655070983522,0
28,B,C,E,-114.61928638552223,A,A,118.97456171903696,1
21,B,B,A,-96.64960470595457,A,A,25.060776848565048,0
32,A,E,A,178.75605282853218,A,C,-176.9621903317698,1
79,D,C,B,6.189955203515069,C,C,-108.51214784223708,1
33,A,C,B,-6.848599970334628,B,E,42.02947287092662,0
43,B,D,E,18.58273705515623,A,D,107.34102260240974,1
91,D,B,C,34.552824814661825,C,D,-18.227946083706044,1
23,D,A,A,165.48252638620363,C,C,-25.262064185069704,0
72,E,D,C,135.94263342126723,B,B,27.44638925704559,0
47,C,C,E,-61.86904995642003,B,A,75.33028146378108,1
92,A,C,D,72.89743688821088,D,C,110.33130340164384,0
73,D,A,B,-28.57719342535442,E,B,113.00086589824734,0
97,C,E,C,-39.30491228801599,C,A,-76.7767087086842,0
41,B,C,B,-170.29139427387207,B,D,-43.12998365257452,1
71,C,A,C,-31.208304520555174,C,D,-90.69038328838035,0
24,B,B,A,220.2657239889661,E,E,110.41150775355987,0
49,C,C,E,69.56552255200911,E,B,-66.75833870356257,0
99,B,D,C,32.699762953527696,A,E,-121.92923844398071,1
66,B,E,E,-106.40331168426277,A,D,-161.1310209288543,0
45,E,D,D,137.88365341667924,E,E,82.80778942858285,0
80,D,B,B,151.4349280049293,D,D,68.57601070033085,1
63,E,E,E,-90.62500467590547,D,C,65.61234561852942,0
34,D,D,B,-117.58587069535349,B,C,127.06069327793745,0
30,E,A,E,108.36448687476738,B,B,-51.4297422725987,0
53,E,D,C,-55.12539346953675,C,B,-42.08927324005917,1
82,D,E,A,114.99980000746079,B,B,-79.85155778667568,1
51,C,C,A,123.12678566524893,D,E,-18.73598299097233,0
53,A,D,D,175.40109515074732,D,E,-74.64675517340955,0
33,B,D,C,40.46249836646814,C,A,-69.3006726002153,1
46,A,C,A,-63.870251499955465,C,D,43.43600183068305,1
32,D,A,B,10.687064663554018,A,B,-182.97641563561785,1
86,B,D,D,-70.1868763855982,A,E,48.55866928325733,1
36,E,D,B,-29.31919073120679,B,D,-123.4997692633212,1
40,C,E,D,77.28433678234789,A,B,1.0047735460373777,1
43,C,D,B,24.921263534389894,C,D,18.68531686124233,0
40,C,A,A,-38.666657696892834,C,D,113.33658782100113,1
56,E,E,C,-75.41907222528665,A,B,-157.4136816686057,0
23,C,C,A,-25.965857793412212,C,D,-3.0186397560337164,1
46,D,C,D,52.559283454987096,A,D,117.66424720311737,0
82,D,A,E,66.72455586058237,D,A,23.51007255942775,0
26,A,D,A,-120.13562690684606,E,C,-74.8175623384439,1
76,C,E,A,-30.321452783662643,E,D,-122.50728118107004,0
46,C,E,C,-15.455459411475998,D,C,-2.0552858565943213,0
94,A,B,D,160.217416953764,E,E,10.318784947119457,0
61,D,D,C,126.9660703059031,A,C,63.52696204064288,1
30,C,B,E,-208.07321775463078,A,D,-181.96331078972958,1
18,B,E,C,-146.98199297587303,A,A,-6.076141736803868,1
91,D,C,B,-159.66765584384996,C,A,-89.63781413383596,1
60,B,E,A,62.80521942727915,D,D,67.95927135112684,1
31,D,B,A,62.051799469149195,B,D,6.101182814562079,0
79,A,E,C,123.1331798229931,C,D,-21.171860727630918,0
35,B,C,C,-13.012134407720023,A,D,-211.86596817420434,0
71,A,E,D,-173.56521616957195,D,D,101.27608814053342,0
38,A,C,A,79.62199642483964,D,C,-87.18875967098315,1
72,D,C,B,-121.52569170754501,B,B,49.34024536359952,0
48,C,B,D,78.10358222367594,E,D,-113.74396996239278,0
28,A,D,D,28.69214807882483,E,C,-8.01793696736569,1
36,C,D,B,215.4929561671374,A,A,-10.099079894804015,0
95,B,D,A,-9.547733335700716,E,D,-83.12866792693488,1
44,C,C,C,-72.75198451770154,E,E,-53.32363927644489,0
90,D,E,E,23.693625823953397,E,A,-51.686111486795795,1
96,A,B,A,72.33549134321335,E,E,31.858156490257482,1
26,C,D,D,19.9088092636454,A,E,27.222824198020064,1
81,E,B,A,-24.755825027188475,A,D,123.92900824361526,1
59,C,D,C,-29.874383896977957,C,B,-5.787123942940499,1
48,D,C,E,30.4749087575906,A,D,1.1651930038341356,1
34,B,C,D,143.64619125534347,B,B,230.94013054491117,0
56,D,A,D,71.21532820988133,E,B,79.32844758124396,0
60,D,A,D,-110.79638242627736,B,B,6.171044124538151,1
71,A,A,B,28.347486448787762,D,D,11.274696139364865,0
25,B,E,E,151.94222902367198,D,E,51.86181232876284,1
74,C,B,D,93.0586795882218,B,D,-128.71596303996154,0
29,C,E,A,74.3733175635529,C,C,136.09985459199441,1
44,C,C,A,-149.01200205226644,D,C,53.16014683779363,0
26,D,C,C,-164.02539364141703,A,E,-75.46346520434433,1
73,B,E,B,-60.1768919524126,A,C,70.20854586980715,0
90,B,A,D,137.64619681995853,D,B,-86.10168628980846,1
85,C,B,C,16.779378302356925,E,D,67.29588346922259,0
44,E,C,E,23.039753264085586,B,C,159.87668168408214,1
92,B,B,A,28.12090996537222,D,C,162.50114141424257,1
85,C,C,D,33.66915165239534,E,C,-18.76728643045598,1
46,D,E,A,-56.452886012677915,E,C,-26.251090144682447,1
53,A,E,C,69.94526383477528,C,D,-94.04185335656624,1
82,A,C,D,17.788593265260662,C,C,21.808293846837373,1
54,E,C,D,233.20017392831465,B,E,-57.69083056999933,1
71,C,D,B,-73.75578947610842,A,D,-107.13625874557826,0
20,D,D,D,-71.50631918157544,D,E,-178.7360499206496,0
76,D,D,B,-72.77204796345937,B,A,2.399830690422426,0
66,E,E,D,-258.64453791503576,C,D,-41.00113482722931,0
77,E,D,B,50.395201327236215,D,B,167.24278407939542,0
96,B,C,B,-7.011460601095417,B,E,-46.67330455767965,0
36,D,D,C,126.81309289690175,D,E,100.35387025618465,0
