AGE,race,religious_affiliation,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
60,Hispanic,Muslim,Brazil,-70.77715239551807,-93.19315869116241,E,A,D,D,B,B,0
19,Asian,Muslim,India,58.152233625594555,14.590017671349228,D,B,E,B,B,E,1
71,Black,None,Other,-103.0509105840286,-221.6171685737211,C,B,E,C,A,D,1
22,Asian,Hindu,Germany,130.22764588083936,190.88927672988305,E,C,B,A,B,D,0
30,Asian,Jewish,India,3.5012889161028182,-184.76015280656628,A,C,E,D,B,B,1
76,Black,Other,US,42.52478402234275,78.50678983881217,B,E,D,D,E,C,1
69,African American,Jewish,US,-24.6279513646002,120.23810933325096,B,D,E,C,B,E,1
33,Hispanic,Hindu,US,4.773267947430666,-29.156622526673047,B,D,A,C,B,B,0
40,Hispanic,Buddhist,India,88.76168304008432,-57.88435694221178,B,B,B,D,D,D,1
69,African American,Hindu,Mexico,56.660868682447266,70.46787727022104,E,B,B,C,E,D,0
44,White,Jewish,Mexico,52.46605276929435,21.833568617301623,C,C,D,B,C,B,0
76,African American,Buddhist,US,-205.340189398016,-95.18356518379126,C,A,E,E,A,C,0
75,Black,Buddhist,China,-67.84807333367003,59.307248922424904,D,C,B,B,D,E,1
26,Other,Muslim,Other,-65.81825553544613,-35.74100341412686,D,A,B,C,E,E,0
73,Black,Muslim,UK,89.61443144500689,-25.569324110339757,E,D,E,E,D,C,1
62,African American,Muslim,India,36.23844919254841,-6.185791135547432,D,A,E,A,A,D,0
51,Asian,Muslim,India,-29.705061808202938,107.08591910264202,A,E,A,B,A,C,1
18,Other,Christian,Germany,-152.72312917082908,111.58101260373105,B,D,B,B,C,A,1
21,African American,Jewish,Germany,-18.060940468893868,117.2880445752136,B,A,C,B,B,E,0
27,Asian,Jewish,UK,47.86899333608351,24.514759789835647,D,B,B,C,A,A,1
75,Hispanic,Buddhist,US,-7.9012523096335965,0.2451842331513005,B,A,A,C,C,D,0
46,White,Buddhist,Brazil,-45.97698286869277,41.19019624974408,B,A,B,E,A,B,1
46,Asian,Other,China,-7.8098846873359,-59.62757166240264,B,B,B,D,C,E,1
68,Hispanic,Christian,US,80.54541028885835,-295.90710419940785,E,C,D,D,D,C,1
41,African American,Hindu,Other,-45.96320385883332,-24.00032385912373,B,B,A,D,E,C,0
32,African American,Christian,US,-49.28644633998721,85.66864204875479,E,D,A,B,D,A,1
65,Black,Muslim,UK,15.786333172127218,-62.31498692780979,B,E,A,D,D,C,1
79,Asian,None,India,-51.42325366511541,-79.24515666963134,D,C,A,D,D,D,0
79,African American,Jewish,Brazil,110.30766263564983,-46.798828554228194,A,C,B,D,A,D,1
38,Asian,Jewish,India,97.84573381137038,99.23488497839938,C,B,E,E,B,C,0
46,White,Christian,Other,-183.40857103430838,90.87930931396258,C,C,C,E,B,D,0
29,Hispanic,None,Other,-65.42804264710425,45.82759963133271,E,B,E,D,D,D,0
55,Black,Buddhist,Mexico,-7.483608628690765,-266.60594360390184,E,B,B,E,B,C,1
26,Black,Buddhist,UK,1.6036581277140936,-47.77112820317082,E,D,A,B,C,D,0
23,Other,Buddhist,Mexico,17.77521935808877,-88.0824688276408,E,B,A,C,E,E,0
71,White,Other,Other,123.80364962846151,12.058518097158485,C,A,B,B,B,C,0
24,African American,Muslim,Other,27.54321184908945,6.646833863998622,E,C,A,E,D,B,1
26,Asian,Jewish,China,99.58759215821522,-99.15504133511126,E,B,C,D,A,C,1
38,Asian,Jewish,Mexico,-144.47951957690637,24.22593500432335,D,B,D,B,E,B,0
28,African American,Christian,Mexico,90.72831574590792,58.977745300496764,C,D,E,C,A,A,0
78,Hispanic,Jewish,India,-114.02160261015962,190.85570429129749,E,C,D,E,E,D,0
32,Black,Buddhist,UK,-175.3757344947566,-16.654748304585844,C,A,B,C,E,A,0
37,Other,Other,Other,-84.7259728296499,-48.18369070905126,C,E,E,B,B,D,0
63,White,Hindu,Mexico,46.99102495538091,-13.25213862772081,A,D,C,D,E,B,1
48,Black,Hindu,China,86.93423199068054,11.875731031239386,B,B,E,D,B,A,1
75,Hispanic,Christian,Other,23.306365167067263,-73.37138569536883,C,D,E,E,B,A,1
63,Hispanic,Muslim,Germany,92.7672289564063,200.10915168116398,A,A,C,B,A,D,1
55,Black,Jewish,India,188.48521363814282,81.72886556593085,C,E,D,A,C,B,1
70,Other,Buddhist,Other,117.77928143588359,-84.05460445203585,B,E,E,E,A,E,1
21,Asian,Buddhist,Mexico,99.58792115675296,62.64858981941869,C,B,A,B,E,E,1
21,African American,Hindu,US,-47.3836610177612,24.062284400633864,B,B,A,C,C,C,1
65,White,Jewish,Mexico,-51.59908419175952,16.77459681173991,C,C,E,C,B,C,0
50,Black,None,Other,74.8556125084497,-38.551633587978316,B,C,D,E,D,A,0
72,Hispanic,Buddhist,Other,-29.115552977284388,-215.43470130686453,A,C,D,C,D,C,0
72,Black,None,Mexico,-16.51336001850612,-59.99097085360958,E,C,C,D,A,B,0
62,Hispanic,Muslim,US,177.89860890346432,-198.00689614574577,E,E,E,A,B,A,0
42,Other,Buddhist,US,-148.6330990235891,-52.63100993149328,C,D,C,E,C,D,1
42,Black,Buddhist,UK,-103.43681870559682,29.707672233137355,A,A,D,B,A,A,0
27,Hispanic,Muslim,US,-160.27015957420284,56.96665370472148,D,D,E,B,D,B,1
49,Black,None,Mexico,-84.41452853462319,188.34092892761709,D,C,D,E,A,B,1
66,African American,Muslim,US,-89.53743876699835,73.29936835719828,E,A,C,B,B,D,1
43,White,Christian,India,-107.8445973553978,72.9980331625419,D,C,D,B,E,B,1
30,Hispanic,None,UK,-44.379290678385644,75.31739380333674,D,C,D,B,E,B,0
54,African American,Buddhist,India,-1.8141000978374087,38.44662875062965,A,C,B,C,E,B,1
24,African American,Buddhist,Germany,103.9460536212855,-167.47297077957774,C,A,D,C,D,B,0
55,African American,Other,UK,135.98118002488124,98.74080812652873,A,A,E,A,E,C,0
72,White,Jewish,Mexico,-76.8872616453997,-103.499252175058,E,C,A,A,C,B,1
68,Other,Jewish,US,-200.56068104548524,35.520162907673466,E,B,A,E,D,E,0
63,Asian,Muslim,Other,-8.032636812974307,-52.265584710852785,D,A,C,D,D,C,1
53,Other,Christian,UK,-177.2411864421323,24.08104893456642,A,A,E,A,C,B,0
33,White,None,China,192.44249772681806,191.68870983360745,E,A,A,A,D,B,1
25,Black,Hindu,China,56.41895606920385,7.03600725844514,E,E,E,C,B,B,0
61,White,Other,India,9.43864693163588,56.95258785070898,E,E,B,E,E,C,0
28,Asian,Christian,Germany,-76.54483066502897,54.98008000818538,E,E,E,B,A,C,1
33,African American,Buddhist,Mexico,96.40677709885959,33.84292701036512,C,B,C,B,E,E,0
21,Other,Hindu,Brazil,-114.3299733459946,-25.17607176537129,C,A,B,A,D,C,0
59,Asian,Jewish,China,-20.89307484699745,73.12401836060951,D,C,B,B,B,B,1
29,Other,Other,Mexico,-6.517332359915858,-118.32626178431185,E,A,B,C,C,C,0
69,Asian,Buddhist,Other,-55.93431260594441,107.10524983945227,C,C,D,C,D,C,1
42,Black,Other,Brazil,107.86762039062057,-88.05180186896762,D,D,A,D,C,B,1
74,White,Buddhist,India,163.57019034728043,-209.55581901933326,B,D,D,A,E,E,0
59,African American,None,Mexico,-7.83339899351173,147.21866366792688,D,E,C,B,B,D,0
48,White,Hindu,Other,-80.32716959644864,84.46196223219924,D,E,D,A,B,E,1
48,Black,Muslim,China,-25.851539608577212,-216.45210274428774,D,E,E,C,A,D,1
36,African American,Hindu,Other,-19.747877364914007,-113.80769782737275,E,D,B,A,E,E,0
31,Hispanic,Buddhist,India,66.13617666765445,53.96603017679485,B,C,E,E,E,A,0
78,Asian,Buddhist,China,103.509894788296,24.07239696268094,B,E,D,D,B,D,1
59,Hispanic,None,India,13.297679624928755,50.884014495471796,E,B,E,C,A,C,0
27,Other,Hindu,UK,-69.3889616465706,7.050396349773794,E,A,B,C,E,D,1
46,Other,None,Mexico,82.52100796407291,-49.366673927795,E,B,E,C,B,A,0
67,Hispanic,Christian,UK,-52.919078916426265,87.83636487573519,A,D,E,A,E,D,0
33,Black,None,US,-50.84045835626026,18.539966383592102,D,A,E,D,C,A,1
69,White,Jewish,China,131.83721194107184,-86.16470444227681,A,A,B,D,B,D,0
77,Other,Jewish,UK,-91.55573268704389,106.33064272283161,E,E,A,B,E,C,1
76,White,Christian,US,-13.456604603665095,-15.628371075814549,D,E,B,A,A,C,1
64,Hispanic,Hindu,Brazil,28.965576070801202,214.62471564230609,D,D,E,E,A,B,0
41,African American,None,Other,-201.45452968493635,-45.94942033588543,C,C,E,C,E,D,1
37,White,Hindu,Germany,-58.655973875830824,-158.62445440553873,B,E,E,C,A,C,1
19,Asian,Muslim,Brazil,27.390977600621785,9.84976487854595,B,B,B,D,D,B,1
44,African American,Hindu,UK,-104.77943408519508,-52.92803377950774,A,E,C,A,D,E,0
36,Hispanic,Other,China,182.6831062329688,292.38093973898094,C,D,D,C,C,D,1
73,African American,Hindu,Mexico,106.08376867854278,16.156708518951536,A,C,E,B,B,C,0
64,Black,Jewish,Germany,-40.432108171912624,254.64900311698867,E,E,C,D,B,D,0
26,Black,Buddhist,Germany,140.62811415962486,18.34846454826267,C,D,C,A,B,B,1
41,White,Hindu,Germany,-161.44212277379225,51.232079989422374,B,C,C,E,A,D,0
51,Asian,None,UK,39.87570911946638,45.12926263276101,B,D,B,D,D,B,1
73,Asian,Christian,Mexico,-115.53009144082074,-16.37140610675914,C,A,C,E,C,D,1
37,Black,Muslim,US,57.804629041385084,-67.6635869895316,A,D,D,C,C,C,0
25,African American,Jewish,US,70.8520965037018,-60.69777712298028,E,A,B,C,E,A,1
79,White,Other,Mexico,123.04192215041878,-61.864049103858044,D,A,B,B,A,B,0
43,Hispanic,Other,Other,-119.27469725587156,-76.23546024759872,A,A,E,B,C,C,0
31,White,Hindu,UK,152.5820620458289,-14.603194280640855,B,E,A,A,D,E,1
50,African American,Muslim,Mexico,55.97018147780483,-59.51621317280734,D,C,A,A,B,C,0
38,Hispanic,Muslim,Germany,-48.95734527922231,95.76238295040605,E,C,D,D,A,D,1
22,Black,Christian,Mexico,-185.7231235749313,199.39905866021786,D,D,E,A,B,E,1
69,Asian,None,Other,-182.75354664794608,-129.46877980028404,D,C,B,B,C,E,0
47,White,Buddhist,US,113.38969383498718,-120.945490226156,B,B,C,B,E,B,0
36,Black,None,Brazil,-173.27068784720925,-99.1935071285959,B,C,B,D,C,D,0
29,Black,Hindu,India,92.06113480910865,35.22936641119774,D,E,E,B,D,C,0
41,Asian,Christian,India,45.60862252699863,68.60711752422469,B,C,C,A,E,C,1
36,Asian,None,India,-65.74787212044667,-89.89412433247406,E,B,C,D,A,B,0
61,Other,Hindu,Mexico,-113.58471037311817,-135.60992018936736,A,A,C,B,A,A,1
19,Other,Other,Germany,28.27161216279222,41.416220874895295,B,E,E,C,A,C,0
79,Black,Jewish,Other,-128.17949730652614,81.1699065907429,D,B,A,B,E,B,1
72,Asian,Muslim,Germany,-46.807481221653454,62.86865529263991,E,E,E,B,D,E,0
73,Other,Christian,Brazil,29.58615947178453,207.70110205054758,B,E,A,B,E,C,1
68,Asian,Jewish,China,186.9056219362985,199.26475075987383,E,B,C,B,D,B,0
69,Other,Hindu,Germany,-114.03208561195424,-99.18576779591503,D,D,E,D,B,C,1
57,Hispanic,None,Mexico,40.56375689508156,144.95458932530124,A,E,C,D,D,D,1
18,African American,Other,China,-155.33163866330295,-83.19736834678828,E,E,A,E,B,C,0
29,Black,Christian,Mexico,137.17387510012296,-134.09637501574795,C,E,B,D,E,A,0
44,Black,Christian,UK,-41.59457339216569,20.58945909053617,B,C,A,E,E,D,1
58,Black,Hindu,UK,122.69422029411017,109.09782309672713,E,E,D,B,E,C,1
62,Black,Christian,Other,21.117356878900086,38.43795335437456,B,A,C,E,E,E,1
24,African American,Muslim,UK,-44.466389226848975,-78.27928881539808,A,A,E,C,C,C,0
62,African American,Other,UK,-17.865102427908887,170.88497544892667,C,E,E,D,E,C,0
41,Black,None,India,89.46940895878323,-43.75273547058929,A,D,E,B,C,C,1
46,Hispanic,None,India,16.486393850556272,-166.20055681388124,A,D,C,B,B,E,1
19,Other,Muslim,UK,-119.68902171794514,144.2523260810336,D,E,B,C,B,D,1
59,Hispanic,Hindu,Mexico,-75.91263794612107,81.44936489562234,E,D,C,D,B,C,1
78,Black,Christian,Mexico,45.27619598080828,-242.3434784180573,C,C,E,A,E,E,1
63,Other,Christian,Other,-97.60102360323376,-123.33899648208603,E,E,B,D,D,C,1
61,Asian,Hindu,Germany,17.611885795031903,-7.126179088093701,D,B,C,C,E,B,1
31,Hispanic,Hindu,Other,79.70278722715662,-0.030146989463173773,E,C,A,B,D,C,1
25,Asian,Christian,China,97.62680099302997,57.45652962249088,E,C,D,E,B,D,0
62,African American,Buddhist,China,91.5031127940645,3.683243173508808,D,E,C,E,A,A,0
32,Hispanic,Jewish,US,-73.36258014751758,-78.88573822639982,A,E,D,C,B,C,0
55,Asian,Buddhist,Other,-172.83304091003626,-162.0854900716421,D,C,C,B,C,B,1
45,Hispanic,Buddhist,Germany,84.81355186795204,12.724640229599121,D,C,D,B,E,A,1
48,Hispanic,Muslim,India,67.1402821866699,47.571872292345965,C,D,A,E,B,A,0
59,African American,None,China,-115.62983659033208,-140.37061720864972,C,D,E,D,D,C,0
35,Black,None,Germany,-17.47458732559475,-77.17294657156431,C,C,D,D,B,D,0
70,Black,Other,China,149.85721676245223,-115.95384499159557,A,E,B,D,B,E,1
54,White,Hindu,India,-32.461741673661614,89.64749898534046,C,B,C,E,B,E,1
43,Hispanic,Muslim,China,64.89742698904213,-132.40531229159106,E,D,A,B,C,B,1
42,Other,Christian,UK,-23.023463358895878,168.2272842989817,E,B,C,C,A,B,1
61,Hispanic,Hindu,India,25.141031460895473,-48.026602279954,B,A,C,B,B,C,0
55,Black,Jewish,China,124.98089603961652,-82.33326782179876,C,C,A,C,E,A,0
65,White,Other,China,4.407260592323605,-10.353528000194027,A,B,E,E,B,D,1
35,Asian,Hindu,Other,1.3101199396974819,-77.5434675133313,A,C,D,D,A,D,0
55,Hispanic,Other,China,20.29783462614368,-76.14027641667818,A,A,B,A,C,A,0
48,Other,Jewish,Germany,-73.01091049664848,-93.48073516080775,C,A,D,C,E,B,0
49,Hispanic,Christian,Mexico,-49.5665009286021,15.96295307838195,E,E,A,B,E,E,1
40,White,Muslim,Brazil,-85.4973589777435,138.50558302547756,C,E,E,E,D,B,0
61,African American,Jewish,Other,-232.62419118003126,3.4508954502303437,E,C,A,C,B,B,0
49,Black,Christian,India,5.7219904502788514,49.27052893320386,A,C,B,C,C,E,0
72,African American,Other,Mexico,80.03197724657704,-164.5602832574196,E,E,C,B,C,E,1
73,Black,Jewish,UK,-56.07982108427786,61.642085982904604,C,A,C,D,A,A,1
32,Asian,Other,US,34.55006556738284,164.3356329460084,D,E,A,C,B,D,1
65,Hispanic,Christian,Brazil,8.018694936728954,-70.09519497421502,C,A,C,D,D,D,0
44,Other,Other,India,-119.47377598264868,-23.170321099067458,D,A,E,B,C,E,0
60,African American,Other,Brazil,130.12203394472326,-82.54272015689295,D,C,E,B,D,C,0
69,Hispanic,None,US,62.12801033562976,45.20919296363656,C,E,B,C,D,C,0
39,White,Buddhist,Other,22.75315877838939,-28.014900410763964,D,A,B,D,C,B,0
79,Black,Muslim,UK,-33.52362909164269,136.33825557908676,B,E,E,E,B,A,1
30,Asian,Muslim,China,-148.0810469816112,-38.16662713403027,E,E,D,B,C,A,0
23,White,Jewish,Other,82.93452858861622,89.3978282409015,D,A,B,D,D,E,1
47,African American,Hindu,US,-20.62051160347904,24.29116416576007,D,B,C,D,B,C,0
48,Asian,None,India,36.387306149484836,213.2222442990705,D,A,A,D,A,E,0
46,Asian,Buddhist,US,22.619440974121037,96.32562829877405,E,B,D,E,D,B,1
76,Black,Muslim,Other,23.597216240409285,-67.18588009520357,A,E,E,E,C,A,1
62,African American,Hindu,Brazil,-49.04383048328518,9.490468102843483,C,D,B,D,B,C,0
18,Asian,Jewish,Mexico,-65.26360693761758,-154.56103050046,D,E,C,D,E,E,0
52,African American,Jewish,Brazil,-162.90544534009348,-61.57936968309284,D,A,A,B,D,B,1
18,African American,Christian,UK,16.26250494868817,-148.65480281810812,E,B,E,E,B,A,0
26,Black,Muslim,Other,14.211312214112423,-1.452934169320991,C,D,B,E,D,D,1
38,African American,Muslim,Germany,-158.72311487068544,-359.7508325830688,A,C,A,B,B,E,1
29,African American,Hindu,China,-157.65122145679734,164.2774968284035,E,C,E,B,A,C,0
57,White,Christian,US,-81.01031383729085,-62.1271826058705,D,D,A,A,B,B,0
45,African American,Hindu,China,56.578755613094835,-129.47121069591685,E,C,E,D,E,D,0
20,Asian,Other,Other,33.09166293753903,88.01074184808587,E,E,A,D,B,B,0
34,African American,Muslim,Brazil,9.04727336887699,53.25271524669319,E,E,D,A,A,D,0
64,Black,Jewish,Other,91.49027494584502,104.76523416062568,A,C,E,E,A,A,0
31,Hispanic,Muslim,UK,31.011811991096305,57.46391277546525,A,A,C,D,C,E,1
38,Asian,Buddhist,US,-143.6239870659574,-13.815196184913777,B,A,C,E,C,A,0
45,African American,Hindu,Mexico,-3.211664215465579,20.738385522983176,A,E,D,A,E,C,0
60,Black,Christian,Mexico,-35.88240742785136,-228.1256924367926,D,C,D,D,D,B,1
60,Hispanic,Hindu,US,0.9447231158945675,-1.462445144645079,E,B,E,E,E,B,1
68,Other,Other,US,-119.77406127560599,-177.84666105969404,C,C,B,C,E,B,1
43,Other,Buddhist,Brazil,-7.0799830913090585,-61.28820807762524,B,A,B,A,D,C,0
50,Hispanic,Hindu,Other,-20.959807095487186,44.29777846473471,C,A,E,B,D,A,1
50,Asian,Christian,India,45.06932535535584,63.26554335743769,D,D,C,E,B,B,1
59,Asian,Other,Other,-0.23874901458145578,-28.79352813870574,B,C,A,E,D,E,0
76,White,Jewish,Mexico,-118.21274541891178,-5.985845065341866,D,B,A,D,D,C,1
57,White,None,US,184.25859401217983,165.4868105672271,D,C,B,A,B,D,1
22,Black,Muslim,China,127.20712859369345,44.7458298160259,B,B,A,E,E,C,1
78,Other,Hindu,India,56.7041771879743,33.778470731003324,B,E,A,C,A,E,1
60,Other,None,India,-24.330477469332497,-136.16829116555172,E,E,E,E,A,A,0
30,African American,Other,US,-120.52630414467865,-87.82866369803205,E,E,A,A,D,E,1
70,White,Jewish,Mexico,52.20716525334195,-50.9310078973967,B,D,C,A,A,E,1
52,African American,Jewish,Brazil,-114.32468736821579,-6.963035179094101,B,C,B,D,D,D,1
72,White,Jewish,Other,-55.722516409408605,88.35800603012157,E,E,A,D,E,B,0
75,Other,Other,India,-197.34533009285497,123.77917470790716,D,E,D,B,C,D,0
37,Hispanic,Hindu,UK,53.35250960525658,39.75920988248764,D,E,D,C,E,A,1
55,African American,Hindu,UK,55.84389773931694,166.97268688909364,D,E,B,A,B,A,1
40,African American,None,UK,-37.578374903435915,-71.38457856016281,C,D,D,A,E,A,1
51,White,Jewish,India,264.7917017736727,108.01427718828312,B,E,A,E,E,C,1
78,Other,Christian,Mexico,-97.71599317668966,148.88292626444192,C,A,C,B,D,A,0
72,Other,Buddhist,Mexico,-69.95185994001181,215.06404306502424,E,B,E,C,E,A,0
76,African American,Hindu,China,-93.62182648005786,-95.45308582422751,E,C,C,C,A,E,0
26,Black,Jewish,UK,16.810590655809722,67.09498567259364,D,C,D,E,E,D,0
26,White,Jewish,US,95.03609572355442,263.62160148905497,A,B,A,B,E,C,1
55,Hispanic,Other,UK,-189.63398870989633,34.18216554629921,B,A,A,D,A,A,1
43,White,Other,UK,44.508172161484936,118.24618163688744,C,E,C,E,B,D,1
63,Black,Jewish,UK,72.43872662293347,-23.844548776812402,C,A,D,B,B,B,1
21,African American,Christian,UK,36.97033724721055,-102.11024548257306,C,A,D,D,E,E,0
44,White,Hindu,Germany,-230.12897665317044,-57.12058258849224,C,D,C,E,A,A,1
42,White,None,India,109.1181106914054,113.3143151368661,C,A,B,A,C,A,1
20,Black,Other,UK,-28.92702415696922,90.83051469649025,C,B,B,B,B,A,0
21,Other,Other,India,108.16245499477823,-52.90769525101674,B,B,A,D,C,B,1
52,Asian,Buddhist,US,-78.71648207288995,67.99016154213392,B,E,E,E,B,C,1
74,White,Buddhist,UK,8.239924760687092,204.5055019295385,E,B,C,E,B,D,0
79,Other,None,Mexico,-40.854987073053294,-128.6267213854741,B,C,A,A,B,C,1
76,Asian,Muslim,China,93.04320245668303,37.94586555137708,D,E,B,C,A,B,1
31,African American,Jewish,Mexico,-55.61868105988948,-102.52221812859241,C,C,D,B,C,C,1
24,Black,None,US,65.75294000891311,10.07081138415208,B,B,B,D,D,C,0
56,White,Buddhist,Germany,19.206522961795702,-82.82058113559832,A,A,B,E,E,A,0
29,Hispanic,None,Germany,115.74418065533283,205.51123483183886,A,B,C,D,E,A,1
26,Black,Jewish,UK,-46.19123492218404,142.34002452921263,C,E,D,A,B,E,1
75,African American,Buddhist,Other,38.645096776685094,-37.81858412227473,A,E,D,B,D,E,1
79,Hispanic,Jewish,India,35.1634273602673,-128.44569816880747,C,C,E,C,A,D,0
38,Other,Muslim,UK,45.39395609873986,51.33424564914721,D,E,B,C,E,A,1
50,Hispanic,Hindu,Mexico,-159.46771606889874,82.98003893971077,B,B,A,A,C,E,1
26,Other,Muslim,US,-19.764625084509653,114.33867039101403,B,E,A,E,A,E,1
26,African American,Jewish,US,-146.25968357425825,-36.782560038850896,C,E,D,B,D,C,1
43,White,Muslim,Brazil,-57.79343097947683,151.50803594215176,D,C,A,A,B,A,0
34,Hispanic,None,Mexico,85.94089824095849,134.25630854267584,C,A,D,C,E,A,1
63,Hispanic,None,Other,11.579084700358969,76.87040948643458,D,D,D,C,B,C,0
74,Asian,Buddhist,India,178.7264295678726,-60.14516814806523,E,C,A,D,E,C,0
65,Other,Jewish,Germany,-8.444270518556175,57.96484628307073,A,E,E,D,C,A,0
26,Hispanic,Jewish,Brazil,-24.2540781954633,-67.7900544842286,A,C,D,E,B,A,0
19,Hispanic,Buddhist,UK,26.965748491312226,250.6872334397729,E,C,C,E,D,E,1
31,Other,Hindu,US,-39.29230519510759,-31.19550993534062,B,C,C,E,C,C,0
75,Black,Hindu,Other,-12.50682094605295,51.79316572771307,B,E,E,D,D,C,1
23,Hispanic,Other,Other,-186.2970147593303,-151.75670084430712,C,A,E,D,D,C,1
79,African American,Buddhist,Germany,-25.906718255222017,49.6000275069252,A,E,B,D,D,C,0
22,Other,Jewish,India,-114.39348487961898,-16.348266589602527,E,B,C,A,C,E,0
48,African American,Hindu,China,-79.84250333900037,-170.43717616008317,D,D,B,C,E,C,1
66,Black,Other,Germany,-78.52135367246039,134.41019699511335,D,A,D,A,B,C,1
43,Other,Hindu,India,2.4695085339097376,62.68235673769142,B,E,C,D,E,A,0
36,Asian,Other,Germany,71.13954792006089,-114.78077487104244,A,B,A,C,B,A,0
77,African American,Jewish,US,-116.06119210723378,-43.66544144770133,E,B,E,B,C,E,1
32,White,Hindu,Mexico,-68.25946372932148,-36.230795168604054,D,C,D,B,B,A,0
59,African American,Jewish,India,172.95065040894926,56.8437141720799,A,C,C,A,C,A,0
43,White,Muslim,China,39.54338197459692,-18.44424557347376,C,C,B,A,B,C,1
77,Asian,Hindu,Brazil,-20.371795551471774,-48.4088740557686,C,E,B,C,C,E,1
20,Hispanic,None,US,-94.72964259911897,-15.034258348224435,E,E,A,A,A,C,0
73,White,Christian,Brazil,-108.75684798137529,-159.3066954309122,D,D,B,B,D,E,1
65,Other,Jewish,Germany,-98.59125212184377,27.059167070281216,D,B,B,E,B,B,0
74,Asian,Other,China,110.75688880532685,-78.95819161872397,D,E,C,C,E,D,1
19,Other,Hindu,Other,168.10534269841153,-199.10855693901763,C,D,A,C,C,B,0
65,Black,None,Mexico,13.856465521412083,27.56844947057256,E,A,B,C,B,A,0
49,Other,None,US,-197.15878529530752,41.950515595243395,B,B,A,E,E,D,1
74,White,Christian,China,93.11659573982605,118.43525309993016,C,B,B,E,A,B,0
41,White,Hindu,UK,32.990284821009766,-2.7181526662509414,E,B,B,C,C,A,1
67,White,Muslim,India,117.13898975990497,60.45551882493982,C,D,E,E,B,E,0
18,Asian,None,Mexico,165.99667261143773,174.758257828549,A,D,B,A,D,D,0
