nation,RACE,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
US,Other,None,266.1340329766941,A,133.43678231056103,C,C,A,-55.65125071204523,A,-33.974634800269996,-87.60533280060017,C,B,100.34928240058083,A,B,0
Mexico,Asian,None,-49.37475719823421,E,-61.57563492433861,E,A,E,72.65684331814846,D,5.648866122198817,-42.09126478793904,C,E,73.35661344781224,E,E,0
Brazil,Black,No,47.69840155251032,E,105.6102258676282,C,E,B,-11.602618897495539,B,21.158752634409016,120.56296422453133,D,C,3.466713854684664,B,B,0
China,Other,Both,-77.33694727458231,A,15.274146403734775,A,D,A,-24.438837235361007,A,-74.93856359242564,-101.54620005590691,D,B,-58.9034332601273,B,B,1
Germany,White,Mental,-37.0699363975586,D,-40.04930461474708,B,E,D,77.34511914551877,A,156.96766370592312,128.7181163008786,D,E,67.1442191350663,B,D,1
Germany,Other,Both,-94.56322977039997,A,-68.58752074110679,C,C,A,179.218094176901,C,-43.65392644493159,55.18257366621491,D,D,-81.45084031462692,B,A,0
Mexico,Other,Yes,91.51242416258142,C,216.4498709454037,E,A,B,-63.00292547908695,E,-38.057472933982254,108.16649011392889,B,A,-150.55673400805142,B,C,0
Germany,White,No,-66.19946561890602,E,-4.557477362569939,E,E,A,-12.126041977922347,D,-4.176186001325148,75.5981562566716,B,B,31.646252252820485,E,E,1
China,African American,Physical,31.14285820570757,E,-45.753904010019696,C,B,E,30.618562995819747,C,-89.77011400843831,208.38825137334004,E,B,-100.01097594408776,B,B,1
Other,Asian,Both,138.35055485543518,E,-30.03807687351074,C,B,B,54.477431558172995,A,-39.949813644299844,-76.25056382714756,B,C,-102.88696062413658,C,E,0
US,African American,Physical,158.78629654556,D,-229.85519041236756,B,D,E,-22.19775262983511,A,4.325931694514891,-26.32811933488652,C,C,-290.5194371731573,D,B,1
Brazil,Black,Mental,-95.88006277371997,B,22.64684750642274,E,E,D,-179.90331244367985,B,-192.94200577560048,19.36862702189337,B,C,-191.61017464011425,A,D,1
Other,Other,Both,118.45236023482322,D,64.56119811076705,E,C,A,3.062685457728087,A,-145.47754606305796,-2.053914400347719,B,B,-119.63057720139307,A,E,1
China,White,None,-120.22996261133156,C,-1.8039270064245143,D,D,C,214.6841919854837,D,7.2514568649956255,-60.554827943067245,C,E,-23.64015585027774,C,E,0
Germany,Black,Physical,-103.20995511196148,D,-80.13504003543159,A,B,A,-136.0241657055184,E,36.35888186955652,-71.85470073413009,A,B,67.56984206002593,C,C,0
India,Hispanic,Yes,-3.310973365469474,A,-5.930014713485042,C,E,E,99.29139028412898,A,113.3958193051638,-181.93548070427417,A,A,-42.72511136919897,A,C,1
Other,Other,Yes,73.3988091780717,E,92.99745018117072,A,D,A,193.43225927503948,A,101.07011884032258,-136.82730433195363,E,A,53.93663881788841,E,E,0
India,White,No,69.98626968087561,C,-61.610737280747315,D,E,C,0.5435407058818795,E,12.601761600704595,-207.70815613372505,A,D,-77.74283417587601,A,E,0
Mexico,Other,Yes,-202.49241258457587,A,-38.94476680047539,E,C,C,108.85802577773582,D,14.64193997674915,-67.0055145558181,E,E,31.634272906636735,E,A,1
Other,Black,No,-98.46371086518273,A,-218.02014872074804,E,D,C,-84.37987441483628,D,-66.37618069627858,-17.596344721455782,A,E,-215.61691015614593,E,C,0
India,Hispanic,Yes,11.42741936505732,C,-7.747557123090249,A,A,A,163.7068047099821,C,71.63277421013157,-235.29717129892754,E,C,-49.267578626601974,C,A,0
Brazil,Asian,Physical,-137.63100026018685,A,35.88326288795457,E,D,C,-71.08398133669279,C,-56.00445167374455,158.29533542817973,B,C,-29.092265336268174,D,A,0
Brazil,African American,No,-28.47102389188575,D,6.22562075806268,C,B,B,1.7194530154015941,B,37.97447894136872,190.9603568292415,A,A,0.4272979897274109,A,E,0
Mexico,White,Both,184.9075156271224,E,2.893573313256339,B,B,B,-98.66812202448253,C,100.36418535098832,104.36008313055632,C,E,19.068282147291253,E,C,1
Germany,White,None,73.00332331711135,D,71.29374101982967,B,D,B,-162.84377502724416,C,-54.83894349418041,31.290803053736056,A,C,-47.496295292943245,D,C,1
US,Hispanic,Yes,-37.589380571816115,D,0.963166380867592,C,D,C,-102.19504251696941,E,-74.37172309802892,-24.296775253650637,E,C,-87.65878629949675,B,C,0
UK,Hispanic,Yes,-125.06026479123781,D,-13.196860934144288,C,B,A,-64.91537698289673,E,-64.59852707776099,-108.63659025300481,C,C,98.03882271791237,E,E,1
China,Black,Yes,-212.6291074999413,E,30.22273181382794,E,A,A,123.09344360882761,E,-59.007654921802775,-139.41232637981457,E,A,-77.88115863073861,C,A,0
India,Asian,None,2.4241457398377344,A,73.7403084515914,D,B,C,60.15599892317083,B,-101.63080137347247,-9.907342831294866,B,E,113.16258162856008,D,A,0
Brazil,White,Physical,-66.56318168984387,A,-92.2732278028027,D,B,E,25.984940380830203,D,-92.51242917204561,-9.171198665999308,B,A,109.56954002416737,B,D,0
Mexico,Asian,No,-115.62964696016917,D,-87.51571858294461,D,B,A,-173.00666219212584,E,59.65341346571862,-24.948387863979,D,C,115.56546481054706,D,E,1
UK,Black,None,153.99045698615186,B,7.112544420403519,C,D,E,-7.704923030004637,B,70.64889211470799,-36.332957782785144,B,A,229.10806720198238,A,A,0
Other,Asian,Yes,-151.11159015027567,C,-41.818056066077126,C,E,A,38.58273295224816,B,71.43151938384882,11.894889868682924,A,A,40.596459974785496,B,E,0
Mexico,Other,Yes,-79.11876506086716,D,13.459944969690628,E,C,E,41.636394997924484,E,-59.90494323465943,-108.41748596089546,D,A,-34.559916965002415,C,E,1
Brazil,Other,Yes,0.3493761657696358,D,201.46066385588887,C,B,B,-119.85133412190893,B,-67.60069147724124,55.98252856885979,A,B,71.8742798342761,B,D,1
India,White,Both,-119.28409742654964,E,-171.23029025057292,D,E,D,119.33133950845307,A,5.542488039644001,21.67900135758307,B,B,-80.84320168010176,A,C,0
Brazil,African American,Mental,45.06323841306658,D,5.6299784358481775,B,D,D,147.4672648083454,D,133.42101587906612,-13.713028954806575,B,A,-77.8265721640932,C,B,1
Mexico,Asian,Yes,28.828920953125486,C,62.87566028264537,E,C,C,225.08892324317134,A,12.720698241313958,51.25343106614907,D,C,132.02222966397147,E,C,1
UK,Other,Yes,-22.300648284370897,D,67.51083589828468,B,A,D,-78.30095732930361,A,-42.304187794566175,-99.56770212481597,D,C,143.6736443949415,B,D,0
India,Other,Mental,-85.43635830348892,A,-61.16289629338083,D,E,E,135.28559206263756,C,14.132693647151893,-82.89909429746906,E,A,33.73870771349283,A,E,0
Other,Asian,No,-22.813364601391076,C,-228.24877596597887,D,E,B,64.8089635752697,E,-40.31189472254392,-183.7361766890152,C,D,9.706033690379694,D,B,1
India,White,Mental,-147.35428311699508,C,143.80078048773822,C,C,E,45.39120006052482,A,-105.17628908702204,-219.83396197029737,A,A,65.56560292619747,A,E,1
Germany,Other,Physical,-40.13287674200562,D,79.13412725647873,C,E,D,-12.570199080535549,D,22.63323550711198,-191.00572114137321,A,B,185.63427148884227,A,B,0
China,African American,No,-84.77666216161917,B,-5.550141495290674,A,D,C,194.13869797546886,A,17.26179824149528,64.83237143706425,C,B,-0.3452359411097359,D,B,0
India,Asian,None,-67.37329856779488,A,18.239874054620927,B,E,E,-180.76890739867704,A,106.67441762451493,-11.422165320509384,D,A,49.40983763809262,B,B,1
Brazil,Other,Yes,-214.67568034296093,D,80.16655125152914,D,A,A,45.96952907401054,D,-137.9950200685095,9.81756989785144,A,C,-15.242304878792215,A,A,1
India,Black,Mental,-71.02202349714466,A,188.90866122841976,B,C,B,163.8866191130563,E,59.17828551057581,-7.101479007741289,B,D,-79.93134603729017,C,B,0
US,Asian,Mental,205.4031602701381,B,104.21989318638327,A,E,D,1.1249467722669337,C,47.67384150578217,-244.96817931953422,E,E,-5.222543758258685,B,B,1
India,Black,Yes,-39.39902289694388,C,-49.91065564121654,B,C,D,20.195890729588136,D,21.29039986129209,-54.556327001020335,E,B,-194.34279971650855,A,E,1
Germany,White,None,-97.35057647478838,C,-129.19407667630574,E,C,B,-55.31046082384101,D,39.45272611939449,27.25022136404227,B,B,71.58078953154542,B,E,1
Other,Hispanic,No,-12.810926632556685,B,22.230176487631926,E,B,C,85.79651902333644,E,169.3848633199417,26.911198280049632,D,C,28.5388589684029,D,E,1
US,Asian,No,16.14350131741627,D,75.39112654190562,E,B,B,-84.8339915836418,A,42.69501355021224,90.56034866242523,C,B,-13.23809820904863,D,C,1
China,Asian,No,12.039824977929333,E,139.6776935982741,A,D,B,23.950435877760746,D,198.716926415408,-101.4459671337534,C,D,90.57692587863849,A,E,1
UK,Asian,None,-91.70315753020829,D,135.91752268280737,D,A,D,127.54764624441879,D,-129.76815227676175,-1.9481536058518854,C,B,22.022323024573986,D,C,0
US,African American,Yes,-50.121064188407715,C,-21.823165199774195,E,A,B,48.38668009404474,B,-196.19163112400452,182.89134873123737,C,E,85.29755470823387,D,D,0
Brazil,African American,Both,-26.764853017133934,A,97.54406867950715,D,C,E,85.47370470934132,D,47.28958917065173,-171.5727171020304,A,A,96.73359872567602,D,A,0
US,White,Both,80.16869722715812,A,112.85216734385679,B,E,D,2.4237882806022553,C,-22.67905183918028,-63.453642200837265,C,C,201.01494736563862,A,D,1
Mexico,White,Physical,-121.59380640764554,E,-141.34980350126028,D,E,D,-50.98641122970577,B,22.56013053065333,49.60864704217171,B,A,59.668879987669435,B,E,1
India,Other,Both,-78.19271495819608,B,15.533962102594279,D,E,D,154.53256997534368,E,-148.8159255172085,-23.812366281689847,B,B,67.0293601995828,B,D,1
US,Other,Yes,170.0376677201261,B,214.89536495400347,B,B,C,-23.695150423369682,E,44.315605991874705,223.4388676506307,B,A,-146.4088922023902,E,C,0
UK,Asian,None,21.644409865656343,E,9.74830810845221,C,D,D,-18.952988613363626,E,-78.03225828361113,18.5554962174861,B,D,-32.967489845191686,E,A,0
US,Hispanic,Yes,48.74756739960436,B,-15.887555308511256,B,B,E,-93.24671623203484,E,13.379448145381904,56.370573262044374,B,A,81.62171765678838,B,E,1
Other,Black,No,150.47761783185217,C,-124.88137169164642,A,D,B,-44.057223440654774,C,169.99077905870433,21.50069444665873,B,C,-65.21198721842485,E,C,1
UK,Asian,Mental,124.63258784057585,A,-108.11598999695664,B,C,B,61.632877071066574,A,16.970123654206343,-37.09977083854848,A,D,-231.51920360845364,B,A,0
Mexico,African American,None,0.6731664734898288,C,33.822594807174795,C,D,E,-33.61631556849801,B,77.1692740983273,-84.27951261155096,E,C,-29.7929307463267,D,A,0
Germany,African American,No,-74.28453203067309,C,-3.314627787419898,B,D,C,-39.586011726832176,C,-90.05654527550682,-128.33771478002834,A,D,95.99563469441298,D,A,1
UK,Hispanic,Physical,-50.22983025963765,A,-74.28387357447538,B,E,D,64.3221664203779,C,-56.47322357775118,-23.560425465745915,D,E,-81.65164395422288,E,C,0
China,African American,No,-32.01537162162354,D,-119.8222873190977,D,A,E,46.41195345921358,B,-53.01035254987722,4.646169279733002,E,D,5.758189937154421,D,E,0
US,Asian,Yes,36.47150987724403,B,-146.05364722105242,D,A,C,-41.891483148589295,E,17.362550262557548,60.07931714468846,A,B,26.21823804910996,D,E,0
US,Asian,Physical,-46.95575914068259,A,-219.719695734093,D,B,C,-13.284554921784258,D,118.26353582378087,48.342315435361584,D,B,4.955340411403405,B,A,0
UK,Hispanic,No,-48.76269766624575,B,115.08797555640837,D,B,D,15.757477322190077,B,-62.489820776363594,-118.6904960839472,C,D,-64.14611216996009,B,B,0
India,White,None,244.1267395372511,C,-142.23685844117085,C,D,B,68.34197674582417,C,-58.303593582702696,-119.34530806268097,E,A,-128.0152571416384,D,E,1
US,Other,Physical,-44.816847158226004,E,124.20592182149453,A,A,C,34.962652641642066,A,-15.96063336072408,169.1466735620359,B,D,-196.90247252477778,C,E,0
US,Other,Mental,12.72386656227443,D,109.31400959443233,C,A,E,-68.42502721065637,A,297.0159899662058,27.094781373068617,C,B,-58.81644619271491,C,C,0
Germany,Black,None,182.86800250890138,A,38.45347210291371,C,A,E,-160.9964753942957,C,74.89866496203562,-121.08302981262776,A,B,14.71831019778575,A,B,0
India,Black,No,-44.41824765910341,D,-137.01782593492797,B,E,A,73.90217656134271,E,16.152726155335927,69.33435670536818,B,A,41.79430298972159,D,E,0
US,Asian,Both,110.32301380059945,B,71.45414791050224,A,A,A,-46.59481574313991,A,-82.02648542461773,-86.54861485614009,E,E,-277.68479620314184,B,B,1
Germany,Hispanic,Physical,74.52516338754972,E,-51.24562900005548,C,E,E,117.73814413728847,A,-10.575796220658262,57.3145294307142,E,B,-35.902579310395964,A,A,1
UK,Hispanic,No,18.36265334288731,C,14.93938509822626,D,A,D,31.288681032568615,D,163.74428959558935,-116.33916010538054,E,D,56.76460884657728,C,D,0
Brazil,White,Physical,22.081128689794234,E,-53.861738309227746,C,B,D,-73.33857446036104,E,13.866341074737122,33.831437836122014,D,D,6.9428849342754635,A,A,0
Mexico,White,Both,-136.43407139776994,C,-70.0139578134834,E,E,D,6.267334784734759,A,51.84048729999174,194.16417448600347,B,A,19.260658124034457,D,A,0
Mexico,Black,Both,-74.5247561348399,D,137.2275105196222,D,C,C,-86.35655294249527,A,88.53821266467415,-155.53894090755358,A,C,144.44988178914807,E,C,1
India,White,None,135.83765495608026,D,222.8335003432109,D,E,A,24.88775768713671,C,-38.633835451403286,106.67813789835787,A,A,90.40062295988781,E,C,1
US,Other,Physical,49.69232314005529,B,147.41468673847552,B,E,D,-61.05104744246853,A,51.414140287745205,25.060793217279,E,C,24.221783344257705,D,D,1
Brazil,Black,None,49.628339296556106,B,72.84915008165238,E,E,B,67.11342540089109,E,18.13842826320702,104.13191306508516,B,D,-68.58419966478965,B,B,0
Mexico,Asian,None,0.5354486078015347,E,-134.47088193392645,B,B,B,192.92509672685514,C,81.18010189382507,99.29612216371197,D,A,81.78478288399836,D,D,0
UK,Hispanic,No,112.68716221771452,E,86.47701588331307,B,A,B,116.18886417288807,B,182.4714082296322,-12.385874964192238,E,C,-105.955674910608,A,A,0
Brazil,African American,Mental,-49.36108999350349,A,26.822217054564184,B,E,C,-23.31223438929338,E,110.64468602496167,152.21262674410286,E,C,165.9399652578796,A,B,0
Other,Asian,No,47.26545795582744,D,202.86417098894432,D,B,E,-116.26911545754992,E,-178.78620025299256,65.89270040811066,C,C,18.825208283889395,B,D,0
UK,Hispanic,Yes,90.97590245025312,E,-27.808890741355636,D,D,D,8.678594838998151,A,-52.20255266117958,164.06734303060176,C,B,4.185918405823713,B,E,0
US,Hispanic,Physical,188.4218678174351,D,93.23289933368319,D,D,E,-82.4993262575614,E,-75.70081182597858,-93.49779378051069,C,B,39.65905961569254,C,E,1
US,Asian,Yes,-93.7936117811345,C,10.108345126107594,E,C,C,284.60111804453356,B,-152.00840856581647,-89.10237991837488,D,D,-6.896139068430668,D,A,1
India,African American,Both,70.26601979778336,C,57.91710312324675,D,D,E,-95.06874147218835,D,-116.67031594255116,34.68931778201912,C,A,-113.61288279616657,E,E,0
US,Hispanic,None,-17.96202485855978,C,-29.001834719215207,D,A,C,25.347487160141963,A,-129.87879917340112,-10.780496147400235,A,A,-142.9728535953926,B,D,0
US,Hispanic,Mental,-50.76157479578389,D,112.4603065815091,D,B,B,-19.504754737202504,C,117.66258222750466,24.007110955172113,C,B,220.0680322288462,E,E,1
Germany,Black,No,48.29239399815477,B,59.229453335808614,A,C,D,-78.24307719149152,E,-114.74068392722027,72.55185709483919,E,E,126.46612135732474,D,D,0
India,African American,Mental,-245.60780179571444,E,-101.04592857919066,B,E,C,0.6788343175061017,E,88.50578954491488,115.30235663470552,A,A,76.25742277703688,B,D,1
Germany,White,Mental,78.31935612063472,B,108.73040907826741,E,A,E,-21.161935390956863,B,35.55460320374701,186.14060597676888,D,C,-56.39851429273601,D,E,1
Other,Hispanic,Yes,-9.871101174255173,E,207.7337234214796,A,C,E,62.804998413929994,A,-80.1920033564686,56.75406453575744,C,D,-213.63396424039686,D,A,0
UK,Asian,Physical,122.171522446725,C,-188.72313325826997,A,E,A,27.558131753879483,B,125.21599275710658,25.504505588081184,D,D,35.42396812161606,E,E,0
Germany,Asian,No,123.71718990564887,A,-60.7026019007992,C,C,C,96.07756342859956,A,-86.72615021922931,93.27907810618863,C,C,122.8302433942197,D,B,0
US,African American,Yes,20.90241927104749,B,-55.7410988149335,B,D,B,59.914869318830775,E,109.17713687341282,-95.74424344073886,B,E,79.47911921725157,E,C,1
China,Asian,Physical,-173.43877192289128,E,-7.459180409690952,D,D,E,29.263125998438262,B,84.79183313368505,89.00016204005632,C,E,43.917373062421014,C,B,1
Other,White,No,121.7850979387152,C,53.868977048208436,E,C,B,-40.66719469964896,A,158.26558773864815,-138.09605343818754,E,C,-77.53419354409083,B,E,1
China,Other,Mental,-4.6952341565424565,E,-194.17703721608942,C,E,C,23.251461823837097,E,64.5480051385048,153.2860179131735,E,B,35.35588407289574,E,D,0
Germany,Hispanic,Yes,-71.4277431920618,E,-92.61034113635338,A,A,B,-4.214444726710151,C,-154.69232098347246,55.563416217126594,A,C,-0.531672063747394,E,C,0
Brazil,Black,Physical,-32.629891767341704,A,-87.82645090272877,B,A,A,49.25844966578576,B,-97.22310990858304,-95.30486434284532,C,A,-47.88364701817064,C,B,1
Mexico,Black,Yes,75.0996714129313,E,-22.829207309746106,A,A,E,-16.336868345229842,C,-31.609100380961603,-41.8201060556267,A,E,47.46565545480361,D,B,1
Germany,White,Both,-2.780330517736132,A,-61.312678775758464,E,D,E,160.05655797558984,C,-20.823801460389348,28.189710703373823,E,D,-33.351569798807574,A,C,0
Other,Hispanic,Both,-119.41265040696412,E,-166.6134719751498,B,E,B,-49.372388852299444,E,60.22345442795716,56.450388285962205,C,B,187.82530769849873,A,A,0
Other,Black,Both,-72.45319833401084,E,185.55737377830366,B,B,E,28.458309900698108,D,109.17932692875378,4.350580805979649,C,A,-15.408260933857227,B,B,1
Germany,Hispanic,None,78.32070426857189,C,92.15668612389032,D,B,A,-40.63256062670372,D,-207.0677838784622,-41.45676049525513,E,A,-26.663238010148337,E,A,1
Other,Hispanic,Both,-142.36922347231976,C,-131.72759176462478,E,B,C,-100.00199214382309,C,-191.2284795360394,130.16085362498978,C,D,-35.14237159252792,B,E,0
Brazil,White,No,64.14310964447421,E,-49.63569319843784,E,A,E,-177.58728959516895,E,12.63889780902136,-72.1651473109583,C,B,-144.72207537367552,B,C,1
China,Black,Physical,192.84781244465088,A,17.226275424844527,C,A,B,-168.25972480801136,E,-67.55234737437303,-123.38205082691654,B,B,-43.5596297108367,A,C,1
Brazil,Other,No,-5.5358308161776675,B,-21.53157800364921,D,E,A,-18.776810818270686,D,-24.47325787571595,1.585984922487441,E,D,-32.32246882761841,A,B,1
China,Other,None,-111.62537462343862,C,-106.05704663112397,B,C,B,41.72875779896046,D,-92.295962825727,296.05368609322727,C,A,194.91849751345754,B,D,1
India,Black,No,-155.8959056432873,C,7.669516399555764,E,B,D,64.22073544447227,E,100.58508802295101,149.40640570083832,C,B,-3.9503646385006843,E,B,1
UK,Hispanic,Physical,44.18133760026657,E,22.81288375757457,D,A,D,-82.41592927070042,B,-183.384504510671,35.94417887112941,D,B,123.87895422696369,B,B,1
China,Black,Physical,71.1806437341384,D,-186.75893711763385,D,D,E,146.5131420296216,C,26.94768485904509,19.45316381951986,E,C,11.405939957237415,A,A,1
India,Hispanic,Mental,229.9785372829937,B,-185.28272458674343,E,D,D,32.36825326358217,E,-61.970294104875954,-4.774772625812297,A,C,171.9247766771152,E,D,0
Brazil,Black,Both,-179.49271117178648,B,140.70368352180043,C,A,C,206.47616422022335,E,7.4104667387876315,-34.26229114262751,A,B,28.149159066035377,E,C,1
UK,Black,None,121.85069994304804,A,-71.02560682824571,E,D,D,54.18879933661568,E,-107.29675876109259,-118.6315968253878,E,C,-105.6209058366431,A,E,1
Other,African American,Yes,176.04291448401105,B,194.12168317168994,D,A,C,-79.98977664680683,D,59.38297950926007,60.42995117241083,C,C,-1.041067684629979,B,E,1
