gender,country,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Male,China,Christian,A,-54.279317798927686,45.223104142155535,B,-5.065209307207314,-52.00715806548221,-37.84039587753089,B,-158.7278317340289,A,-149.99191582012716,D,B,1
Female,Germany,Other,E,-45.70004684937242,-97.02954011960699,B,108.06948524134938,47.75883517949962,-151.8909011631798,A,-12.04412191191777,A,176.4475501991099,A,D,1
F,India,Jewish,E,28.342276005807804,70.74209040061324,D,52.96527747147223,-151.99040849111913,64.28428906949483,D,5.029677294323417,A,148.6114930220129,D,C,1
Non-binary,Other,Christian,E,-129.18270162163213,48.21082641800791,A,-66.84721182773961,67.13310055856321,-24.194312631934388,C,19.799598015443937,C,-120.73793502646816,C,A,1
Non-binary,India,Buddhist,D,86.90961914921861,-8.025598702607468,C,32.55670243212682,-22.473013022921823,17.717910377389344,B,-31.336974636760413,D,111.55774104210248,E,E,1
M,UK,Muslim,D,99.35321250317729,-71.51750813866053,E,-152.88357855719673,-65.23961291699692,108.29359043047349,A,56.099806372030415,D,21.339823831095444,C,A,1
F,Other,Christian,E,116.43234622878697,-182.88356301029398,C,10.979558387429014,5.228886270482228,-68.3536198072984,E,6.301028627911438,A,47.2438673914609,D,A,1
Female,UK,Muslim,C,192.9149990761049,-93.39808798811534,E,-32.25373192869311,192.28825243984915,-91.93879288793498,B,-70.19044403971404,D,65.88196151635296,B,B,0
Female,US,Other,D,-31.633581789283525,92.96310668949066,A,69.59642306339259,48.05714196804928,84.23273263562851,B,-141.53468627670244,A,-182.98110363459813,E,A,1
Male,US,Buddhist,B,-27.457981358560286,-95.98860037930132,C,-47.204340681073624,-64.62795984014801,-109.7275472297525,E,55.03033058612752,A,-15.413845942130825,E,D,0
M,Other,Hindu,D,-180.24417885694118,-108.94282685781388,E,-137.9358824791826,76.69265932787482,120.37341859455609,E,-197.38045528408162,D,95.17930123887174,B,A,1
Other,Brazil,None,C,-200.79196456227942,98.43129084214969,A,26.75699545992842,165.73133632859668,-14.190418251035682,D,-118.05641679540373,A,95.711441587145,C,E,1
Female,China,None,B,-76.95316610526194,220.812382308889,D,-28.705931819729603,-39.41678147645099,-110.83582201237978,B,-142.91313696372868,C,31.108388307396513,A,B,1
M,Mexico,Jewish,A,45.94495259209433,-76.10954202315644,C,-60.63397698892633,-111.36014311733359,52.655786604467856,E,27.995649162546755,D,-75.84104184244629,E,E,0
Male,Brazil,Christian,E,37.18865772955443,-114.73838232815923,B,52.567081893935686,-238.79119744572014,112.03453466561533,A,-28.034598124798006,E,-183.34158907166113,D,A,1
M,India,None,A,82.87289007796952,-6.618244534332611,B,22.8743895248497,-170.97214723559563,-40.92017521609409,A,51.58816986793242,A,-61.537130513337814,E,A,1
M,Germany,Christian,B,19.543912188117076,131.52230127820118,E,-112.65114345543041,50.82436306846441,11.632755115818764,B,53.09281650642744,E,-27.354746243296184,B,D,1
M,Other,Other,A,43.58650878639841,21.20441503365599,A,-74.63069762538704,37.046438059949,-49.793598310518114,D,23.399535617948036,B,-77.91595079686721,E,A,0
Other,UK,Jewish,C,-46.259025311020885,-264.89946306802216,A,18.481929104650344,-243.00682898508813,-163.5573734653056,D,108.43336366677019,B,-10.354052183361869,B,D,0
F,Germany,None,E,-27.837616747882834,-258.2977534184358,A,-231.36405007872574,97.20224944459171,-127.37224317032161,D,-45.65086644854171,A,4.692597838232266,B,B,1
Female,UK,None,A,-33.96619767322228,-57.86675514935177,A,156.76298625158367,138.84064724130255,9.351524215565131,B,26.98418301112705,A,64.52551099185871,C,C,1
Other,Other,Other,A,8.13505953739416,78.16250758996355,B,88.83073737938827,79.28733515164868,-36.71347969068668,B,-90.277445501877,D,-44.70822631049345,E,D,0
Female,Germany,Buddhist,B,-80.0164210699077,93.9439057888148,B,84.80648012144985,7.551859085580413,-82.41159933512361,C,-184.59065436703327,D,-54.931426997015485,B,B,1
F,Mexico,Other,C,22.403749101335443,157.32876267374166,E,47.53535633901209,8.487382623443107,-25.64548188965579,A,1.0556248538524853,E,-67.1451348859009,E,B,0
Non-binary,US,Other,B,-5.416621573429277,13.456649683082759,B,164.98003932338307,-37.18854700806176,13.847139204208576,C,-126.03779801930526,B,7.9327713275247,C,A,1
Female,UK,Buddhist,A,116.62215374557358,-150.78516516445717,C,29.854477388470187,-143.43105885701758,233.48960482589064,C,-4.292663757582909,B,279.6031614807281,A,C,0
F,Mexico,None,B,38.95997659176916,-95.11145479988411,B,122.81085970374974,121.73912997107792,173.5230835564882,B,-27.244587966177814,A,42.3144539569092,C,C,0
Other,Brazil,Buddhist,C,-214.20636989616258,193.95152276775397,E,-54.87667467580767,116.24426804587182,41.61299257463611,D,113.5101056034642,D,2.1909456761167623,A,B,0
Female,Other,None,C,-50.37734925021885,-92.47755619083475,E,79.07629881981623,-63.78742582453978,127.03433240485553,A,-53.43222343354548,D,146.90349937508904,A,C,0
Other,Other,Hindu,A,-75.62346952390858,-103.99671171417491,D,-78.58640941278954,50.51819587428891,76.44460793622724,C,190.67163158371608,D,73.74842550264657,E,A,1
Female,Brazil,Jewish,C,-113.32478951477604,70.78036941896703,E,-61.6608042777759,-141.7233324117319,-69.59649210463091,C,202.6880458208241,C,-27.517424265718475,D,A,1
Male,India,Christian,C,-85.92061259127213,33.402257995104904,D,6.094323285573815,-81.12056003308845,-85.64358579139312,A,-142.00156745048446,C,-38.847120979056285,A,C,1
M,Other,None,C,54.25143670635805,-56.769009895931845,A,-81.85013391088805,107.39395543681165,4.8618663912881805,B,-53.779930084898474,B,50.597923089472566,A,C,1
F,Other,Jewish,C,-110.02213671806449,-176.28577700565765,A,-4.11068306643004,-147.27146727701884,35.652828557082465,B,-47.588658461633585,A,-63.278867803421576,A,E,1
Non-binary,Mexico,Buddhist,B,-88.91822807827397,168.48961590144808,B,-56.221122182234694,44.80913148110891,123.43690070306901,A,-37.00859774469258,D,37.39579206244432,E,D,1
Other,India,Hindu,A,-48.87828031779596,189.2949819920893,A,-84.86041198386842,-16.60182030536339,44.91059760298229,E,50.1034227701467,E,-10.537524170266712,A,B,1
Female,China,Hindu,D,96.45644287849984,79.9236282065822,D,-67.32032756675217,43.22469991714438,64.317179085873,D,-125.1571385249657,B,-164.1894375667473,A,D,0
F,India,Muslim,D,-41.746712327142745,-23.700450344580414,A,-12.496669772198468,7.320292768420164,19.220468489743165,B,-73.12077067329643,A,38.944737475507566,E,B,1
Non-binary,Brazil,Hindu,D,201.1463548336259,104.75072188906927,D,48.474817762660436,9.843367065486607,-35.54524337166262,C,-156.01537720404926,E,126.79070297809692,E,A,1
Other,Other,Hindu,A,-63.84268214831346,12.865610997216276,A,97.57910613956261,-81.52275651488269,-16.28634475462356,E,-28.335789485092672,A,40.67255670470102,A,D,1
Male,US,Muslim,D,-34.056948933549464,-80.09949543407461,A,-29.002826614133102,-147.54256167927565,-95.37796681917978,D,49.9889319423245,A,-15.78650384075439,A,C,0
M,India,Buddhist,D,77.62292664190856,76.37283711743352,A,-187.4856184180181,7.11230194700673,22.517516281747657,C,171.25760107832164,C,-57.61605725117811,E,A,1
F,Mexico,Muslim,C,-86.88013122944278,-94.13287604635156,C,-47.76946304135304,-130.95996610881227,-103.47524938976002,B,-29.209192241543214,A,145.42604992830843,D,B,0
Non-binary,Brazil,Other,C,-72.71554745278806,-65.36475191745554,D,115.22891414105973,-66.98821889522975,72.81828898962016,E,204.3977410019235,E,-21.037955565129927,A,B,0
Male,UK,Christian,A,-107.62017019059292,18.266535510800093,A,-62.846560183889125,47.25985792572426,11.998989742538646,D,39.97150858943032,C,-66.43773358040791,C,E,1
Non-binary,Brazil,Muslim,E,-71.61299614359014,-218.92442864886678,B,-208.91564903674654,28.276218078837996,130.4818944554884,B,182.02208705388844,D,175.88163923732955,A,D,0
F,US,Hindu,D,-44.546392206040935,-48.62051967892525,A,-8.777734582888733,-127.3954046661483,-27.601200250564705,D,-85.23989823289372,B,15.073386930668892,E,D,0
Other,US,Jewish,A,-45.03146299670054,8.657918534581096,D,99.14396531404913,-53.122453539654416,183.47416002674626,D,152.2533363092913,E,157.77501838161533,D,D,0
Female,Germany,Christian,C,-102.61379727168031,-87.28415128557417,E,122.98426641436228,6.022865139048487,31.672588705733702,A,73.68561801926352,C,-92.77136608521197,E,D,1
M,Other,Jewish,C,184.78028082034552,68.20692059994093,B,-27.392020790260226,-62.08496288777974,107.98795400536424,C,-55.62199609838905,A,102.44217485222168,D,E,1
Non-binary,Brazil,Muslim,B,81.2432038009268,-45.065342935705274,A,-137.919171974487,82.21693710870338,-16.617224877349706,A,-69.80942517444836,E,-23.658366021393963,C,A,0
Female,India,Hindu,A,223.5038664442355,155.38453211985563,B,112.12827069436071,-19.549681059990277,38.780204867043,D,-144.43281370188612,A,125.0515958127686,B,C,0
Female,Mexico,Jewish,D,-219.05441039120262,210.47352380831904,D,55.65519876922521,-99.83675533117595,-46.604677848711354,B,24.328762170706682,E,-66.70639164406886,D,A,1
Non-binary,Mexico,Muslim,E,-39.19106188060476,176.31702866442177,D,146.07020665365036,0.019082468914296852,28.175586371568844,C,-41.87327417875839,C,59.035836675406216,E,B,1
M,Mexico,None,B,22.1107587244256,30.136354859561155,C,-42.54193874343565,-101.61900707590694,62.4065162540561,D,-211.43852744071614,E,33.95109192473246,B,B,0
Non-binary,China,Buddhist,E,-19.750170154315242,110.61150988398931,B,105.04316180612423,66.11128248627456,-36.375604156966624,C,-86.31102257070386,C,51.68298124653808,B,C,1
Male,Other,Christian,E,-0.24836848760291366,28.449390573496558,E,57.0388047498263,3.617059439928558,6.289870738741149,A,38.14159900878777,A,-111.47868779934281,A,C,1
F,UK,Christian,A,-74.03994342617841,-121.42520926925617,B,-114.63300715378293,91.57472645606525,-77.6703135486653,B,133.07688629739744,E,49.89117201926943,E,A,0
Female,Germany,Hindu,D,79.56889077936428,40.90025094644676,D,73.38095820461056,-48.18082345590574,-253.31008269611695,D,197.3579261042639,C,23.966737734532376,A,D,0
Other,India,Christian,A,-207.38806182249462,-200.72811477869993,C,-62.91102947188689,51.64913817009468,61.816828811270994,A,34.711433109783734,D,88.37066505989387,A,C,1
F,India,Muslim,B,49.664493852133226,-4.321674049786214,C,164.13996635343983,-39.004536791935976,121.01393808562196,A,-82.53770963246107,C,151.82543325078956,C,D,1
F,Germany,Other,B,-89.64347062939144,12.434718632927954,C,105.0918804101179,51.14640727698793,36.021072739626824,D,-84.77039925167806,B,78.42309434767333,B,A,1
Other,Germany,Hindu,D,-39.444090389340396,64.67737318388367,B,-84.3600263378863,53.19653620316339,127.19101188615272,E,136.97067455778654,B,-9.134154685856833,E,B,1
Non-binary,Brazil,None,C,54.26518148401491,-93.14706694951623,C,7.173676180547177,26.93393502256499,-21.869029249725127,B,15.37460567387821,B,-43.83133596808836,E,D,1
F,US,Other,B,45.03189573527628,-124.55998191101452,E,176.98920805095958,-24.980824610716958,-99.70611448033492,A,-0.9709890679405248,C,13.794101171756784,A,E,0
Non-binary,Brazil,Buddhist,C,124.1735490959685,-12.541935926215919,B,17.92679259491129,-82.15721879512395,-99.02012567925237,E,130.74843758866146,B,121.53570591682814,D,B,1
Other,India,Muslim,B,32.582668204983825,120.80503208201623,E,-97.65577742741944,45.04952430237985,-168.55879089292242,B,-92.59531806163832,A,16.47106810676984,D,D,0
F,India,Christian,B,-59.299485691525874,248.0488883021965,B,63.97070596701674,-56.21190498458575,67.52559974408449,A,-102.54876383019673,A,-60.248154557679825,D,A,0
Male,Other,Other,A,-34.82576200992995,54.82754168583166,D,45.821199780618414,-79.36111895477075,36.36225958352331,D,34.19221298948173,A,-67.38954962848672,A,A,1
Non-binary,Brazil,Christian,E,1.075203617431613,18.37775467600874,E,-113.09500186241989,82.8909504478609,-65.97676578152287,C,-70.3303662276455,D,-99.46297564776603,B,B,1
Other,Other,Buddhist,C,127.26376596209535,-3.0680011929805366,D,121.89725324773242,101.69189226643873,87.87287027829524,E,-195.326944118125,D,-45.475296040909626,B,E,0
Other,China,Christian,A,108.69249892358937,58.077776386344816,B,-70.75185131419457,113.26353154526664,-51.95140523287291,D,-92.23729596801728,D,-66.69715585937091,E,C,0
Female,US,Other,E,66.38297294188465,132.68714790502304,E,39.231083219940345,69.9519178631892,73.81868081546975,E,-77.36233382075048,D,-68.57105480922465,B,E,1
M,Brazil,Christian,B,169.00764060899917,-13.30719902815513,C,131.8875884266031,-266.64725049338415,-87.67066656971099,E,17.90997802320388,C,-52.670159076001454,B,E,0
Male,India,Buddhist,B,103.38604987187585,-91.62727889525392,B,-174.4913752251732,-99.38360864404456,-51.55382244754142,D,-168.3593671282268,E,-83.57870165803631,E,B,0
Male,US,Christian,C,-46.4383224749151,74.76194579337937,E,-70.69069674795054,32.069002711355324,105.23439235438161,D,-140.2971108622424,D,50.275666650991134,B,C,0
M,Mexico,Hindu,C,49.59087678126498,36.20696289168762,E,62.53385220757595,112.55177211483634,41.88752457648534,B,33.81517412263981,D,-4.434480548196193,E,D,0
Other,India,Christian,D,-85.98898621645442,85.64495843627036,C,-111.4619288598725,-114.30942062827239,-59.53390390951596,A,23.420861394385838,A,53.638047664427155,E,C,1
F,Mexico,Other,D,-51.8426450983809,78.71586947210864,B,-35.20467898668378,-2.220064069469228,55.07266105743733,A,-182.90324335150692,E,14.58880108315179,B,A,0
Other,US,Christian,A,-66.8218545516979,3.236181294313435,A,-106.78740175866064,45.217812064531756,8.891166783318832,E,-113.66975501421601,B,42.302919811783,E,B,1
F,Brazil,Muslim,B,326.72612453023373,0.02829787766217762,D,25.270886571553298,86.41990725597141,-173.88294060562578,B,3.55144635280417,D,-104.13905560795646,B,E,0
Other,UK,None,D,-113.36494949372324,-97.89892352051682,A,-3.519591961024695,-134.64910080971129,187.14850920062972,E,-9.065943251385928,B,3.5473316510907975,C,A,1
Other,China,Buddhist,D,-98.83856428888605,61.129420712115746,B,43.826521499143425,-139.05930902842144,-233.6845261538088,B,101.28020432158908,D,-108.25322253292438,C,E,0
Non-binary,Brazil,None,B,122.15021312281888,-101.3423964947519,C,128.67189159354345,-44.865180609513146,-96.00021643671218,A,177.272706533512,E,-95.31921884085801,E,A,1
M,Germany,Muslim,E,-27.92158816995252,-132.18283503108853,C,-8.514607939397399,5.535257428389271,34.86540378627541,B,194.65688636940993,E,-139.49341836111907,C,C,0
Non-binary,China,None,B,53.56632954405322,-27.486699783373368,B,19.512936191679792,90.4338992227037,19.227197882421144,C,-202.3819780148905,D,-75.2765782364736,B,D,0
F,Brazil,Jewish,A,113.11916846376636,-187.2817713770188,A,-54.41894386710251,82.75828653397197,114.86328175324559,B,-136.33161147994593,A,35.489989796207766,A,A,1
Other,Germany,Buddhist,C,56.02070375425995,220.7830561090048,E,140.65884516429549,-170.36148092416025,-127.87551851870714,E,-126.9778108164164,E,-83.25318433569072,D,D,0
Female,Germany,Muslim,A,10.676388376162707,-27.716838622657537,A,126.9225079320454,106.67986170192538,16.731159768681252,D,-234.21980711553815,D,112.7229773019353,A,E,0
M,Other,Hindu,D,-49.63163322860995,24.9859016805846,C,-24.479897932841272,64.8034204690016,-176.19469199580215,C,-35.861277676569884,A,-140.5376326323729,B,C,0
Other,UK,Muslim,E,146.09483766632016,-6.536443094597005,B,-46.577770984618965,180.06369545276934,97.73710136642782,C,-129.52856324423405,A,-130.54545900218892,D,B,0
Female,US,Hindu,B,-124.14509228537925,58.54290725604391,A,-18.26191910868183,-38.77027746120819,-70.70616734533847,E,130.5055121132036,D,-81.13342503891315,C,E,0
M,Other,Hindu,E,69.71745836549572,-91.51769796512795,A,65.93916707719093,-31.037749786912617,107.48436027420667,E,63.09515103503779,E,38.38929304747796,E,E,0
F,US,Muslim,E,-189.86469557561892,-242.0301772326579,A,-98.88934271692256,-59.50264589346187,33.35678466537169,A,15.17314743556879,D,-80.29151739169068,C,E,1
Other,China,Jewish,B,-230.26696745323832,110.59333092494448,C,38.59323396376438,-87.83125443599857,19.150925304322133,A,-98.35130163193746,B,96.53813217913762,A,D,1
Female,India,Jewish,B,30.988990408136942,-1.1918651130519486,E,170.2815635478998,-99.58259361299606,-37.62098393612057,A,101.2167459493313,E,-117.7548381654902,A,A,1
Female,India,Other,C,-42.435218086620885,91.6837412155465,D,-105.220391241749,137.2013713180474,-8.304287240911448,C,27.41060939859432,A,-68.13908096986117,C,B,0
Male,US,Muslim,D,82.49489629607699,22.0802878032628,C,4.47681455266047,-11.262430611299093,-44.15495697449059,B,-147.3584885292973,D,-148.74361354753535,A,D,1
Other,US,Jewish,A,29.69439587436824,136.5944508364968,B,-87.20967321059511,-165.44864588643037,27.687782459037457,E,-117.57643841833539,A,41.0503097816886,B,A,1
Non-binary,Other,Muslim,A,24.695378284192344,103.59440127204871,A,-119.94971717910663,135.09324488718028,-253.1712851641741,B,-125.54028180902566,C,126.83943794156303,E,B,0
Other,Other,Other,D,-52.63993650282861,-167.28228671765964,E,21.48249166490623,-2.626595567481414,31.657340077692258,C,44.473871562600515,A,145.24621318828963,D,C,0
Non-binary,Germany,Buddhist,D,96.0237878443284,317.37348603109115,E,79.49625892381738,28.464903780405297,-29.347167690920273,A,122.12688239149874,C,-178.96415995649647,C,E,0
Other,UK,None,C,-18.6919156132129,15.445073753811956,C,38.0737589152925,-61.945198203898,36.99300020887178,D,-27.264205986868067,C,-75.30821322081856,D,E,0
Other,US,Jewish,A,83.2091957919478,6.86584301093502,A,14.585692216220437,-65.68141573406001,53.06042297705796,E,-104.60200327870228,C,-96.57842269597457,D,D,0
M,India,Christian,A,12.633156076581148,-112.01779861318451,E,213.13619079702747,-2.6212973423356893,-26.474843009005845,D,25.242758553781456,C,101.99558349211595,D,C,0
Male,Brazil,Jewish,B,-78.22354257767196,58.96976655575138,B,-98.91921991350785,-112.55646784425551,143.18656861683115,B,-74.31377824556674,A,73.95284695422666,B,D,0
Female,Mexico,Hindu,A,-87.1425648064263,-5.749934789704605,C,-43.36838050725707,40.499322245607026,-46.71047928034409,B,37.85521210343683,E,107.44558887506189,E,C,1
Male,Mexico,None,B,164.05937957593343,-55.554119349452904,B,-18.30838506273019,171.14896117474257,-11.335994689857213,C,-92.72456404280508,B,-129.07052108593922,D,A,1
Male,Mexico,Muslim,B,-141.07090461415314,203.74846477187464,D,-86.85867597100099,80.0433457530128,32.84011744999871,C,40.276437836537504,B,-84.04768600174748,B,E,1
