Race,religious_affiliation,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Hispanic,None,26-35,D,B,B,39.45007316591301,C,17.340860122709824,25.61176857758703,D,88.37837214438812,C,A,A,-1.452565652329978,0
Other,None,18-25,D,B,A,279.6456221602773,A,-54.11109780819176,155.32944059138018,C,220.66811644671537,B,A,C,23.70461927068534,0
African American,Buddhist,26-35,A,B,A,146.17478346707546,E,175.16746529567465,-122.1841638238624,D,59.99397920208507,D,C,D,-17.267816457307575,0
African American,Hindu,51-65,C,C,A,-119.9724120959109,E,-142.97600665951535,-81.78887995036965,E,241.0761257544234,A,B,E,28.05317102095943,1
Hispanic,Christian,36-50,D,B,C,-34.44091785529106,D,-95.53862428843169,42.508208700997216,B,-108.37000293604055,B,D,A,-79.49030737996232,0
Asian,None,36-50,A,D,A,223.15212834135855,D,-29.413058720523733,108.18920950593605,D,105.47026817971472,D,D,C,31.530325250212986,1
Hispanic,Other,36-50,E,D,B,56.70645603744433,D,-76.98184342834668,-165.84958357151834,D,-19.690735522743445,C,D,A,229.60682150875957,1
White,Muslim,65+,A,D,E,-22.58459191403689,D,8.36485285619551,32.56206723148854,B,-26.639641808312437,B,C,E,-204.3527915108403,0
Black,Muslim,26-35,D,D,B,94.83597395349778,C,48.8751427416881,-139.01139641542352,E,3.523030400336766,A,C,A,74.12485271597329,0
Hispanic,None,26-35,B,D,D,-3.5050661516571506,B,-106.3777488454904,85.08542152803376,C,-163.82489331883664,B,A,B,0.055147504131693136,0
African American,Christian,51-65,B,D,C,55.32384378488736,D,50.77348865414096,103.66025074384689,C,32.723163214733084,A,A,D,-191.14915689195308,1
Other,None,65+,C,C,E,49.116322228716456,A,152.93805466324935,184.47470832684857,E,132.41414069861085,A,C,A,-156.28381610725714,1
Hispanic,Christian,26-35,C,D,D,-208.27310306120538,E,147.1846652012326,23.721174826214753,A,126.92199276983163,C,B,A,-38.90702336903426,0
Other,Muslim,65+,D,B,B,119.04522821799847,D,16.833091128640092,-89.92911653772687,A,-160.38016553802152,B,C,B,88.19380414559703,1
Other,Christian,36-50,B,D,C,-91.77935045066289,E,6.911752719793954,262.715696569898,C,-80.53862071717374,C,B,C,32.969031004697555,1
Other,Christian,18-25,D,D,B,12.377837732247176,B,-230.74493488586475,-5.143577792032716,E,73.3454418679573,D,A,E,165.14029832855175,0
White,Muslim,18-25,D,A,C,-194.51918872474675,E,-60.06552131425621,280.09562615289383,A,45.433718628227766,C,B,E,77.90732497391697,0
Black,Jewish,51-65,E,D,B,-117.4594809803794,A,-95.67125696133722,25.040230378848793,B,-68.14941374384544,A,D,D,90.94178093325937,1
Other,None,65+,C,D,D,48.04494946780629,A,-130.04713750156193,34.55606279680084,D,25.20908668012265,C,E,C,167.48426677423177,0
Asian,Buddhist,65+,C,E,A,28.970268120454733,B,61.79673287792789,-122.04392254041994,B,62.08584748808556,E,C,A,-41.25208428863681,1
Other,Other,65+,C,D,A,-105.22590016196382,D,-132.48448383361227,-0.037038982362789186,A,68.78730523305454,B,E,A,-82.47305524905961,0
African American,Jewish,26-35,C,E,E,65.28231371011796,C,-102.00807304847027,18.418807707437043,B,-8.636413399303144,B,C,E,167.96671034205076,0
Asian,Hindu,51-65,A,A,B,42.97363061393581,B,-26.269740556932035,3.6847643740098364,A,-8.104383514703512,E,A,C,189.05013719299748,0
Hispanic,Jewish,51-65,D,E,D,89.16885210745639,A,11.357975873311027,68.14564986986308,E,-3.1270584246537414,D,D,A,-79.69627174137148,0
White,Muslim,65+,C,B,D,-116.81733019025191,B,81.91612603825723,133.34383685926701,D,-27.793980105953082,D,A,C,-37.252678776879165,1
White,Other,26-35,A,E,D,-9.361260910344576,B,51.64261239561494,135.42122123636656,E,153.56483612232716,A,A,E,-41.502355779047136,0
Asian,Buddhist,65+,C,C,B,118.91639813516299,D,-63.429284918454485,0.5883761207581245,A,-78.06392560028486,D,C,A,-79.54596813953589,1
Asian,Buddhist,36-50,B,C,A,92.71265981616052,C,-36.13806577620718,-113.84166973839163,D,-25.330580581523527,A,E,D,26.595804094156524,1
Other,Jewish,65+,E,D,B,37.393663623906754,B,-147.07015915526392,-31.311564353773313,E,37.91583138894334,B,E,C,-27.904364240103618,1
Hispanic,Muslim,65+,A,A,A,123.46426079395192,D,156.77379487179053,76.44108713261241,E,20.65192690825124,B,A,E,103.92430536162496,0
Black,Jewish,26-35,A,E,D,24.737008334232897,D,-171.6279351284748,-136.05360689244833,E,32.56591830655739,A,A,C,-25.020716765229345,1
African American,Hindu,36-50,E,A,C,25.047803726049583,D,6.7177731559591685,40.23285023836961,C,-71.8668567686529,C,C,E,33.873328480018586,0
Asian,Buddhist,51-65,D,C,B,-70.518622564911,A,34.077906749653124,91.28546006400825,D,105.53579084621221,E,B,A,-77.01007552053753,1
White,Jewish,65+,E,E,A,-80.33646672036669,D,34.87197525433664,178.73223147893867,A,-65.19287545357983,B,D,A,-5.489534291000813,0
Other,None,51-65,C,D,A,141.81232410803148,C,-28.58485193704571,-26.834036166764157,B,-22.518763394094883,C,D,E,-216.3107537613284,0
African American,None,18-25,D,E,D,-21.74035939966045,D,18.030630621858318,-140.42664485072575,C,98.75964319758185,A,B,D,-32.04280901421874,0
Hispanic,None,51-65,B,D,A,-1.8064682118592432,C,100.15064946942978,-21.672509660691215,B,46.091113532574944,E,A,E,-23.075588884771367,1
Hispanic,Buddhist,51-65,D,E,D,181.58996086192627,A,-14.548693244215668,-129.5247171333329,C,116.66099251941297,B,D,E,73.31707833068586,1
African American,Christian,18-25,B,C,C,-41.880122576629795,D,59.37777621554877,-181.8328768079011,C,-79.50844294019633,B,B,B,-72.35729859951647,1
White,Muslim,36-50,B,A,A,4.573554109553009,C,-112.1887898947507,-42.41386421010683,E,46.79283227888884,A,A,E,-18.23351824321516,1
African American,Muslim,65+,C,B,A,33.24549698015898,D,51.4526036749267,91.06282150745369,A,131.42727590912594,C,E,E,-3.600811073068741,1
Other,Buddhist,36-50,A,D,C,-71.9612228605398,D,230.8618919474585,-10.35102785668149,A,31.31738022888359,B,D,C,136.72677962266008,0
White,Christian,26-35,A,A,B,197.75094071549765,C,94.88041246243968,102.1359930582324,E,108.48913237444138,A,D,D,-22.244948806849415,0
White,Other,65+,D,E,C,-60.0152241427953,A,-30.978294615629604,2.446109821458491,D,39.311442838387435,A,A,E,-85.04629506894005,0
Asian,None,51-65,C,D,E,-96.26109261171774,D,-90.857272416473,189.5986043241718,E,-173.5341471376227,E,A,B,-101.61016531132215,0
Black,None,51-65,D,D,E,-55.79579840539724,A,-248.8388212694163,79.43278950631442,C,-158.06118143226985,A,B,D,30.725936530870722,0
White,Buddhist,65+,A,A,D,41.08677659650796,E,177.32008274493842,-25.73916498248362,A,-7.904923112799126,C,A,A,45.5692679607791,1
Asian,Buddhist,26-35,E,A,D,-156.97845747062627,C,-34.73197774168871,-136.23997208034822,E,338.4657233321823,B,E,C,-33.54206460732214,0
Other,Jewish,65+,B,B,D,99.16191683841473,D,154.12744322422986,65.8169918303796,C,174.60919759299813,E,D,E,97.07433565566103,1
White,Hindu,26-35,A,D,D,-27.902591733514235,B,122.15011637805998,46.514707405900644,D,-153.6212001644869,A,D,E,-241.3684169592527,1
Other,Christian,18-25,B,E,E,-74.12370932079207,D,-15.769564171560432,-134.67148692574582,E,104.44048707164346,A,D,D,16.91580713163538,1
Hispanic,Muslim,18-25,C,E,B,-102.6913021554135,C,-57.969567540427114,196.44701419047527,B,-29.53322602322092,E,E,A,128.80775498201922,1
Black,Buddhist,65+,E,A,E,121.81534656106705,E,211.42312079213968,-3.1276671306913815,A,144.4635999316243,C,D,E,87.66245955143047,1
Other,Jewish,51-65,E,A,A,-202.68394193072493,B,-112.93762419351987,222.42462516818279,C,-45.0591555701568,D,A,B,33.0364727208925,1
White,Muslim,65+,B,B,B,66.53473425884857,B,-2.8893925059806915,-5.861776519295401,D,-194.41302978553833,E,D,A,44.05803335970351,0
Black,Other,36-50,B,E,A,166.11329481294194,E,62.796220421105,174.68159681862673,A,8.29148471875837,E,C,C,-101.72086762301782,0
Black,Hindu,65+,D,B,A,118.8693845396099,D,88.3575843452829,50.8834844100781,A,92.43313647077443,A,A,D,35.961946171520495,1
White,None,36-50,C,B,C,74.52980578947202,E,-49.7378764273468,-1.4965271040029895,E,-32.82658803211167,A,C,A,-40.629578998059884,1
Black,Muslim,51-65,C,D,D,-44.52184609257097,C,-155.38990895405254,25.24444560470542,B,-130.5329124607514,E,C,A,-38.179591365290314,1
Black,Muslim,36-50,C,D,A,-145.4069445653792,A,-197.5883861440387,102.49322285215155,C,-20.229237309434396,E,C,C,-58.25690888515732,0
Asian,Other,18-25,E,D,B,-27.063384710645604,D,-106.95544576897981,-80.43931295216294,A,10.206083555107364,A,A,C,-19.80923254144852,1
White,Other,65+,A,D,A,48.00259340239934,A,172.59546860776607,-74.88073126612181,C,-210.07897641721024,B,D,E,173.28650264871712,1
Other,Other,26-35,D,A,D,-48.31925531986631,B,20.831241430316847,60.791043700421454,B,54.43167383072669,E,C,E,-97.55781703105771,1
Asian,Muslim,51-65,D,C,C,38.13771215110617,A,7.82377071357009,27.290689646200377,A,89.744701390125,B,B,A,84.70924666973745,0
African American,Jewish,65+,B,A,B,143.86047896525827,C,4.540204333042251,71.69735826363686,D,63.958708144213695,D,C,B,-18.641120542184183,1
Other,Christian,18-25,B,E,E,110.62464080453844,E,26.466658998338737,-41.74548932689027,C,-29.80374186136992,B,A,B,-144.62833183700383,1
African American,Other,18-25,C,C,E,-195.22011011770314,B,-126.57841788510831,-146.2126732011396,D,66.38896581341243,B,B,B,47.700132449777314,0
Hispanic,None,51-65,E,C,C,-63.39381490913,A,36.061537719152554,31.970262843851373,B,67.30227753394831,D,D,A,86.12849393084667,1
African American,Muslim,26-35,E,A,B,-128.9159138298697,A,-106.21747448759797,138.7807568063321,A,49.27232348050815,E,A,C,119.28147410943176,0
Black,Christian,18-25,D,D,C,-7.244500451963845,D,233.06389871650936,-122.32859148062276,E,141.50104328023906,D,C,D,190.07524428619678,1
White,Christian,18-25,D,E,A,-270.72523398008855,E,-39.9842617651319,-20.20348318879553,C,-75.56205976454693,E,D,A,100.01460990739524,0
Asian,Hindu,18-25,B,E,E,29.75291167115775,E,-71.28983895360822,14.90044451304658,A,169.62178353464256,E,B,B,25.194672940869772,1
Black,Buddhist,36-50,A,C,D,16.976176780677946,C,162.11296163518946,-6.014392814038599,C,262.43099641838893,C,E,E,41.37747957292541,0
Asian,None,51-65,E,D,D,-105.59822639696877,E,99.42646525397093,-89.58484464212893,E,-49.66336571978187,D,C,C,-37.14241232664409,1
Hispanic,Other,51-65,E,C,C,171.68550951835635,C,-101.91054635745907,119.39606490179486,E,-155.81463805978404,B,A,E,-208.06427014611742,1
White,Muslim,51-65,E,E,D,65.79213079221333,D,234.48530757625693,70.34073633742472,B,108.65944131843621,E,C,B,114.6762001909148,1
African American,Hindu,18-25,B,C,A,23.78043172413866,A,-230.56135419122757,40.633437276317736,C,-66.45424045890364,B,B,D,213.4545656358346,0
African American,Muslim,26-35,A,E,E,-65.75185155021195,C,103.31853327088515,173.85989008475505,C,-209.0681447973239,E,E,E,162.2619160421857,1
African American,Jewish,26-35,C,E,C,79.77570690940591,C,137.63685931560082,149.97768637142775,A,13.388774653117391,B,B,C,-40.05999523506069,1
Asian,Buddhist,36-50,E,E,E,57.10604803396458,D,10.749262987013472,-15.789043527738302,C,-120.93525953525712,E,B,A,-54.91683022829531,1
Black,Muslim,26-35,C,B,D,52.81137924738448,B,-119.20263404131899,-98.99458939368073,B,225.49112350930963,E,A,B,108.63850760922445,1
Other,Hindu,36-50,E,A,D,-160.8288295252638,E,-41.263753148649066,63.37039720541663,E,165.2500610215628,B,B,B,-293.1366101088367,0
White,Jewish,65+,B,A,B,-160.51312426887267,D,16.921492867743492,24.12582837120447,C,-125.38169207723845,D,A,D,-18.964492688531106,1
Other,Jewish,51-65,D,B,C,-110.87860331234869,D,69.68406124861009,48.48320879380747,A,-165.70805009854251,A,E,A,-72.02882607705787,0
African American,Buddhist,26-35,A,A,A,108.50580779694874,C,29.580736117026273,71.35618464747216,E,96.58310567681795,C,C,C,-242.96027977502231,1
Other,Muslim,65+,D,C,B,-19.23623893169896,A,130.3775600416702,-48.18818481424045,D,0.746785876420569,A,B,A,-39.73585521907546,0
Hispanic,Hindu,18-25,D,B,C,117.05753092850763,A,-188.17598053371992,-134.99931859509405,D,34.742581281686746,B,B,E,80.38290451359057,1
African American,Hindu,36-50,B,C,A,185.61057551647545,D,159.9666809596597,80.5227537685917,E,-108.13653802879364,A,A,E,52.20414135155923,1
African American,Christian,36-50,D,A,A,-119.06174576395581,E,74.00641256010654,-9.43999748906685,E,186.00858813395783,B,C,E,-60.26698571187568,1
Hispanic,Muslim,26-35,A,B,A,-79.07930717229006,E,136.43124605138757,-117.40670861431668,A,70.81774212845143,E,B,C,-30.133592268185588,0
Asian,Buddhist,36-50,C,A,E,-173.31731052364557,D,12.312300984091515,-82.70895619535462,D,-128.35852962911758,B,E,B,-69.23670587163954,1
Black,Buddhist,26-35,B,B,E,-177.15318049456428,B,-5.806692162446961,-98.29093954987833,A,4.133226957827074,E,C,E,102.32535874295125,0
African American,Muslim,18-25,B,C,B,230.36238677254124,E,128.65297843242806,-83.99881635054469,C,103.35458182861694,D,D,B,-49.48389435717148,1
Asian,Hindu,51-65,B,A,C,-141.84140996401652,C,62.205134140765416,-0.09275408093711442,A,-0.1945763910265893,E,A,C,40.240412016044196,1
Other,Other,51-65,B,B,E,-126.50275601005734,C,135.92254827928593,-25.198789160187733,B,73.32500510061293,C,D,B,116.75467073469609,1
Black,Christian,65+,C,A,C,42.7244194506806,B,-32.37958933649047,65.93740931121414,C,61.845474546163516,D,A,E,195.99139815463826,1
White,Jewish,36-50,E,C,C,-14.871470017288626,E,30.383915289642054,-31.524501455245822,B,93.54776243560866,E,A,A,183.4760866579133,0
Black,None,36-50,C,C,C,-103.01496418868045,D,-76.52672720724944,43.770453710144466,D,95.64624003875556,E,A,A,-42.723899148438754,0
Other,Jewish,18-25,C,D,D,-63.63165053665897,D,76.13559705434744,-96.43635313198845,C,-142.9208669870555,E,E,B,-79.81716316763621,0
Asian,Jewish,65+,E,C,A,-34.24806482411878,D,-18.215348991811055,24.39001489675263,E,-67.1314451808828,B,A,D,-26.711392219895203,1
Hispanic,Muslim,26-35,C,D,A,16.014804748363392,E,39.01104807030929,-276.3640735431344,B,68.94027893448606,D,D,B,51.51892177772014,1
White,Christian,26-35,E,E,E,113.51231766962344,B,-70.33044442948673,14.233991290999736,A,21.876709929694453,B,B,B,31.533925299424116,1
Black,Jewish,18-25,C,B,B,-116.1342622099351,D,-42.16425061943273,108.33067424347678,C,-87.29411944986371,C,B,D,161.8761678713517,0
Hispanic,Hindu,51-65,D,B,B,-13.699934210586662,C,63.448004769235666,-64.89683505498249,C,-14.240797275858569,C,A,E,-69.18899001649226,0
Black,Hindu,65+,E,A,C,-25.03819250748102,D,244.61048173757604,56.94304469050642,B,125.44728385494295,A,A,C,-307.4186018150995,1
Black,Hindu,26-35,B,A,B,79.82401752687011,A,21.41289560029497,-92.1997657287154,C,114.02393735530536,E,D,D,156.88218392207477,1
Asian,Muslim,36-50,E,A,D,156.58833769986063,D,-134.97643069627213,98.35945647200296,C,2.4946680142469257,B,C,B,71.54421889840992,0
White,Muslim,51-65,B,E,D,-6.709000602395427,C,-31.75956918596134,-157.99132628466387,E,-21.431866141295,B,A,B,95.62437659201451,0
Hispanic,Buddhist,18-25,D,C,C,60.86202667459158,A,-43.26515368874649,132.624330829798,D,47.54923845440386,A,C,D,81.23654111739313,0
Asian,Buddhist,65+,C,D,C,171.66836705659293,E,66.18830825531587,-14.962436231557378,D,-82.00054766547909,C,E,A,-53.90895263050782,1
Other,None,65+,D,D,C,52.73951285945743,A,23.997959800991662,193.8026948977793,C,-16.579146705274844,C,B,E,10.07211889928856,1
Black,Hindu,51-65,A,B,D,53.77296098199677,C,-60.66479811475076,-19.281123012455677,C,-107.15037759313437,B,A,D,60.42435499277145,0
African American,Jewish,65+,D,B,C,41.29707847194176,A,161.46871952516165,19.69911097238205,D,-53.39492053438511,A,A,A,-15.805845862979051,1
Hispanic,Jewish,18-25,D,A,D,83.90638103243182,C,-80.56482501574142,189.57772664663463,E,73.95297721789656,A,B,B,-29.369710347634836,1
White,Buddhist,26-35,A,D,A,-61.85636021554172,B,55.831848115814886,113.81913093280114,A,41.04431179648799,B,A,D,51.00591842450341,1
Other,Buddhist,18-25,E,A,E,124.6418394181291,C,8.553703842285808,155.2526433639154,A,-45.4557932784642,B,A,C,-41.43275505772187,0
Other,Muslim,18-25,A,D,A,-97.39068476885365,B,-74.97230237023028,9.867009434475404,A,19.29608268940919,A,A,E,-33.034647384538395,0
Hispanic,Other,51-65,D,E,A,32.848971386472755,D,-20.64476255874636,-281.22525686479,D,32.48816154579238,A,E,C,-82.66622000629104,0
Black,Christian,36-50,A,B,B,-86.69593376892588,A,20.01769113403232,2.4202517221405584,C,-74.46367277870019,C,D,E,-93.93066819676285,0
African American,Buddhist,51-65,E,C,E,182.1649472390303,A,-18.95973548671036,97.08976950939366,C,-39.12623239277788,D,B,C,-103.71367886988168,0
White,Hindu,51-65,D,E,C,128.28472127397396,E,-35.96914987875235,84.09531980491441,D,-72.32169228409145,B,E,E,-19.704007858467136,0
Other,Hindu,51-65,D,B,A,26.386432518189395,C,-24.923147545379155,194.24375565166883,E,78.59825252753527,B,C,C,-115.22328355975762,1
Black,Hindu,18-25,A,A,C,-52.12482452762421,C,64.44746553651885,-180.75354380352587,D,55.147009027664204,C,D,A,60.91996419802865,0
Black,Muslim,65+,C,B,B,-71.52017220653453,B,19.48118428951812,-90.39172150780847,A,-40.5743614875927,D,D,C,30.377861636023823,0
African American,None,36-50,E,A,D,-0.7987877716541583,C,-13.624575534296273,114.34598990196135,A,-292.93170696724576,C,B,B,-74.72931906728665,0
African American,Other,36-50,A,D,D,57.92664824175269,C,-123.27100721165213,-18.327165910946345,B,-179.84891093982804,C,E,D,6.373722061040989,0
African American,None,18-25,A,D,D,241.14490254694462,A,16.526120459882243,224.08081122701248,C,-29.633931805446984,E,A,E,1.4529808919684795,1
Asian,Muslim,26-35,C,E,D,67.69516831898218,D,-37.965977666577764,139.19927761909923,C,145.15083586962092,D,D,E,-212.07592100158848,1
Asian,Christian,26-35,D,D,E,-9.787025346689129,B,-123.93650162302777,5.504796302497875,E,-86.11758222760795,E,C,D,57.147812402066,1
Hispanic,Other,36-50,D,C,B,93.38384251778974,C,1.1190845697912652,142.0726037353078,D,-103.99081722818258,D,C,C,4.036867215275939,1
Other,Muslim,18-25,A,B,E,-10.52498524530118,B,-71.09472343335497,-141.61894517934883,B,-193.33314622727866,C,C,E,-102.88483433574405,1
Black,Other,65+,B,A,B,117.3529071234737,D,-31.111962512112868,-106.64794397929478,C,-8.968253493539997,C,C,E,3.6431007799255606,1
Black,Hindu,36-50,E,C,D,48.25666046552301,A,-23.181442374504265,-26.63666026328726,A,-5.376210413739826,C,B,A,-45.771762571807194,0
Asian,Other,65+,E,B,C,12.573515807047695,C,-159.30205884792113,98.9798764657393,B,119.26879418113315,D,A,D,17.97134437317099,0
African American,None,36-50,E,E,B,-30.40091882228649,E,70.83936746558021,-0.5268860731881075,A,-96.05805448865233,E,A,B,18.806013656282413,1
Hispanic,None,36-50,E,D,D,-122.70318470979306,E,123.05833303571019,-65.73260599000109,A,40.71011040151311,C,B,B,-8.840223462579983,0
Other,Hindu,26-35,B,E,D,210.45932527827395,C,-55.94533537392778,-25.36839272736806,C,-219.94066067108656,E,B,E,-39.18132307252348,1
Hispanic,Christian,18-25,E,E,D,2.215353862903773,B,140.59756718115486,2.001357824243403,E,13.075408434648805,A,E,B,-20.81027446638962,0
White,Buddhist,65+,C,B,B,-57.29856213646596,D,99.34435197198862,7.697252050803627,D,-148.95399076303647,A,E,E,-143.22946855690924,1
Black,Buddhist,18-25,D,E,C,264.1115462256509,B,108.31565614187906,58.50766681639266,E,-63.102470843816114,C,D,C,-3.8313169551327073,0
Other,None,36-50,B,E,B,-67.56087528220704,C,-6.090958043840858,-92.75220069134336,A,-91.50376540461956,B,E,A,-31.83141947868465,1
Hispanic,Muslim,65+,B,B,E,52.26653510713416,A,-188.83205400450888,34.207069748824715,C,-43.4294476333139,B,A,E,-122.0406367987709,0
Black,Jewish,65+,A,B,A,-116.13459669969399,B,-24.54320941992421,-116.40700707712391,B,-52.2776777257109,B,D,C,-128.28866353604857,1
Hispanic,Jewish,51-65,B,D,D,-13.07692808824007,D,-52.357509471553286,22.081764669198662,E,198.01036983755642,D,B,E,-101.33088080482871,0
White,Buddhist,65+,E,C,C,124.41788227659441,D,-40.63672119218838,-76.3555004954157,E,114.65580384055545,C,C,C,-28.99319759624565,1
