sexuality,religion,Race,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Other,None,Asian,Other,B,118.97241312395961,A,6.033057259232147,135.12604560449162,0.011503047681421248,25.081162674737662,C,-21.499500779232594,1
Other,Muslim,Hispanic,India,B,14.94100522821921,C,-269.7096107177829,-9.078658716977374,67.49087903389812,-70.88284999117715,B,-205.09698821592752,1
Homosexual,None,Asian,India,C,-224.83457680377663,E,69.49067272911411,-13.179621655102997,-11.421680157458427,129.39357164467756,A,88.65438241760877,0
Other,Christian,Hispanic,Mexico,D,-62.14036416121146,C,2.585164618399735,17.157449284412934,47.66033002599122,105.27268383722581,B,-98.96343443987011,1
Bisexual,Other,Other,Mexico,E,67.01056672923694,D,-129.17049342026561,-4.668831017546719,-75.3806274932838,137.28127825802662,B,-81.81731881928023,0
Bisexual,Christian,African American,Other,E,92.2054752128096,D,86.02903654134123,-121.72317683476852,-39.02485650115551,55.085501298761464,D,12.461263515027733,0
Bisexual,Hindu,Black,China,A,84.7899568050016,A,66.46482963581403,-134.23388234848937,-230.64441942713435,-36.097884532140334,A,98.8994030990878,0
Bisexual,Buddhist,Asian,Mexico,E,-37.1104651081811,A,184.02432094375501,-308.39361150958086,1.9568443926374741,-78.33990023478867,E,83.01439400324692,0
Other,Muslim,Asian,US,D,17.302172747252634,C,-97.21650020512249,74.58136470092222,35.34095294286447,39.00744388286675,C,21.617495796919574,0
Other,Other,Asian,China,B,92.79006161965265,C,69.79508127929674,-36.20315475098127,4.208511782902548,-35.347773787002,D,-9.934673121016784,1
Bisexual,Jewish,Black,US,A,37.7347945664974,B,36.46355679005587,201.87522136090493,-56.45866492777763,-73.88656229684483,D,-99.76141205076308,1
Bisexual,None,Black,US,B,-69.76385051617507,C,-122.70834863957356,55.44771324772705,38.94837698909756,4.365242532674637,E,35.17735132838376,1
Other,None,Asian,China,A,-213.36754774001415,D,-22.063687041769324,-36.82472965287359,-98.53071629862151,27.264571983370985,B,-119.09769367952434,1
Heterosexual,Buddhist,Black,UK,E,-4.920148708251724,D,-83.56698345015823,103.36785077271414,121.72791197385217,-45.432647851752535,E,14.820223104366658,0
Bisexual,Jewish,Asian,US,B,-155.94569472453207,D,-18.68378186530108,-173.42402027367788,78.6749314908035,9.751432362015924,E,95.22578136746046,0
Bisexual,None,Asian,UK,C,11.272315225013076,B,-168.61577986427858,39.601487684154456,258.50454969606443,26.967278553417618,E,5.280052152260778,1
Heterosexual,Hindu,Hispanic,US,A,-22.094547203347062,B,-36.999986360907315,-36.59698156947708,-2.326177489892257,-92.27076299345242,E,-62.08254564305371,0
Other,Muslim,African American,Mexico,B,83.16831748123619,A,-11.798570788671384,-105.54424581956208,132.7304180928063,35.9724726726367,E,17.876529699513277,0
Other,None,Asian,UK,D,-62.78801339592277,B,43.3702126539349,-26.356939769807763,-42.39549042481989,-15.153407678672682,B,5.725959321699865,0
Other,Hindu,White,US,A,13.164479909524255,A,-103.13167049081282,126.91784538433244,-11.229222658007082,-92.98255254991633,A,140.57005485682575,0
Other,Jewish,Black,Brazil,E,103.65060698918059,B,-35.911831929459964,-81.85410469682989,178.19227462377827,14.30218559167454,D,-121.82596634118659,1
Homosexual,Muslim,White,China,E,16.983370448170433,E,-211.35925189952664,14.736599439355496,139.35155596183824,-37.052929438576385,D,15.336187835022935,0
Bisexual,Buddhist,White,Other,E,-54.721386983829035,C,-82.62541593612274,-5.861477740016007,-31.02518023925044,173.31248106928737,E,198.9285114269571,0
Heterosexual,Muslim,White,US,B,-92.57713916913129,B,27.28043513039739,-14.685528115842688,111.49475597742915,161.3580398077793,B,-42.06431145802683,1
Homosexual,None,Black,Mexico,B,54.9042470737621,B,39.24356333678075,-12.380239051606994,-12.309731539154308,-74.51206390332395,E,137.96544993244754,0
Homosexual,None,Asian,Other,E,-16.024152904995688,A,-3.822196784446344,80.86859168163673,181.03128292701774,-98.87120514210345,A,-98.86436503527852,1
Homosexual,Christian,White,India,D,70.13081105557106,B,-69.91418116902103,-246.50793380486255,-14.861186808498719,-46.52781810004495,D,-73.49245506660414,0
Homosexual,Christian,Black,China,E,-46.941224774538746,A,44.044493814471274,-9.976956744186605,-24.281285390282488,-32.68676135122623,C,30.559261607262595,1
Homosexual,Buddhist,Asian,US,B,-178.69267544293484,A,-45.0080676683389,-69.44757649360919,156.73372199265435,66.01874323291068,C,71.89083425538824,0
Homosexual,Hindu,African American,Mexico,A,173.39138079965957,B,88.81981420106999,-153.61976231902622,15.272078892517099,37.9264782944819,A,-24.933115286910866,1
Heterosexual,Jewish,Asian,China,D,2.1831412258195613,B,92.50302476024159,-132.39387727884727,33.92374014341334,-26.38228502697994,C,83.02871915176347,0
Bisexual,Hindu,Hispanic,Brazil,A,7.547714818612189,B,43.87353210784954,-18.68858856820345,189.16241772588188,157.47494497710258,D,-34.08303332000791,1
Bisexual,Muslim,White,UK,A,57.60568556663686,B,-103.92679095686574,44.09913837142307,-103.18763236310167,93.73349291354796,A,163.3372457748482,0
Homosexual,Christian,Hispanic,Germany,D,7.243149467762489,E,-5.2090469492670906,-20.019150767013635,-33.57657461697984,97.42070698998722,D,82.07524177681887,1
Other,Muslim,Black,India,E,-92.89156698777637,A,52.45023435940257,-27.703154075217274,-33.81149027751375,157.22114920643168,D,-18.492912578632442,1
Other,Muslim,Hispanic,US,A,51.08674695854505,D,-84.83746888975229,-118.68057434341128,-68.39517526522357,-54.85437976358361,D,-109.74403469861602,0
Bisexual,Muslim,Black,India,B,-110.31076731625473,A,-27.851098998803593,-114.85965865957463,-32.276982778276846,-59.00291423161157,D,-186.9765968293583,0
Other,Buddhist,Asian,India,A,163.70243874568746,D,1.5132227245944878,114.78952427148741,-117.5083164993406,-71.48356214201874,D,45.01638891225491,1
Homosexual,Christian,African American,Germany,C,22.776391936407972,C,-103.81873210385884,64.41829246046399,56.48756029501022,35.4992055429285,D,-215.1315558426374,0
Other,Buddhist,African American,Germany,A,-94.1466520841328,C,-58.79368153524598,-108.45983104033532,-48.58776604773266,89.44780103272495,A,-34.54781991073002,1
Bisexual,None,Hispanic,Other,D,-38.854274664305784,D,-36.087088617768785,-105.56832403719312,9.257227844503229,133.37094537097255,D,-64.87925722983356,1
Other,Jewish,Black,Germany,D,101.1393493894829,C,-16.995003107541468,-54.91229174674363,70.04260032419288,47.92847731268577,C,64.27429937267571,1
Bisexual,Jewish,Black,US,A,10.248667732509354,D,-162.2328724847892,-125.09114408506848,4.933410763138819,89.084505982561,E,185.42411540517548,0
Homosexual,Jewish,Asian,Brazil,A,46.258197501805554,C,89.48138681767675,75.22137428391925,-116.01502303659463,52.67268989983257,A,7.929912990849852,0
Bisexual,Other,White,US,C,-54.87079069553115,B,-109.94260192769356,-139.92839719623032,-120.94512979283675,-120.41889641472223,C,-221.25293162397796,1
Homosexual,Other,Other,Mexico,E,6.788902472397247,D,-72.2344086594377,-55.338328368709355,-66.81069049872765,30.822593339001735,A,17.30233177434944,1
Heterosexual,Hindu,Asian,UK,A,102.42438403229829,E,21.958406906819235,74.13743992099982,-4.657951274726297,7.169278185416821,D,45.88884415137275,1
Other,Other,Asian,Germany,C,66.87537311074941,E,195.96044674330014,-0.15262087498565813,61.456479486216985,78.42294768751576,C,8.968125360659451,1
Homosexual,Hindu,Other,Other,D,22.509442975385156,A,-27.5113775381286,31.089787263045345,-56.394722559647356,36.39408967486887,B,204.44051157851925,1
Other,None,Other,Mexico,C,144.55151143769055,B,-89.22040942416515,-26.378375721406673,43.31920104574964,-178.7036692501609,B,-33.65749204161618,1
Bisexual,Buddhist,Other,Mexico,B,-30.15490311165753,C,-40.326754048575566,-81.72998615845788,-48.27738418912852,80.59086472219947,B,112.51469148215864,1
Bisexual,Buddhist,Other,Brazil,D,-240.2379869455356,D,-3.1124677974909805,135.47405410571082,93.948861219401,169.18899307897127,B,-21.184791727751865,1
Other,Christian,Other,Other,D,27.452582189953766,E,-198.44077949566417,-202.3951053072314,89.56583832294878,122.13549667604644,E,42.702353991814796,1
Heterosexual,Other,Hispanic,India,A,45.898631938801444,D,-35.1566062548165,-45.174834286025146,-25.962818738047055,114.00968310790407,D,18.890491882937475,0
Heterosexual,Jewish,White,US,D,-35.50524803366441,B,-91.8731987217845,43.891556889245784,-16.01551411893269,119.39626253366258,C,-52.37492437073158,1
Homosexual,Other,Black,Brazil,A,77.17147846669984,E,81.65860548448065,83.63750512402623,130.52515694193758,-66.54881854024707,A,-16.03340908556232,0
Bisexual,Christian,Hispanic,Germany,D,-22.13735259310583,B,-27.082993548368595,-67.78904159436462,-67.95196407928124,-41.17066943789604,A,-37.25639748578945,0
Homosexual,Hindu,African American,China,A,46.45921393107998,D,121.25745895947814,73.07280475936993,132.2034455016589,-55.50098430539768,B,104.91984364869202,1
Homosexual,None,Asian,UK,C,66.59728976763634,A,12.862168908247302,-235.1309195593625,56.23808930214207,-60.406128991772704,E,-35.99740209041246,1
Bisexual,None,Other,US,A,140.94498627272137,A,120.96466376353227,-30.599930648707147,-110.7382506192774,-123.18207147019005,E,-140.28389477392992,0
Heterosexual,Jewish,Other,Mexico,C,6.190293956702889,B,-212.22592881429912,-15.718935186427629,-93.46753096810927,-20.556168031147873,B,-28.508762640426976,1
Homosexual,Jewish,Black,Germany,C,88.23862231756509,D,-38.61794128201108,15.529752559653428,72.25525116756405,25.79119354392866,B,152.732264321675,0
Bisexual,None,Hispanic,Mexico,C,13.058311945946302,B,18.924909805968824,15.356455413087572,29.304504125985808,109.304146296327,D,-97.36395183443078,1
Heterosexual,Muslim,Asian,Mexico,D,116.10449712138961,E,69.9216279436245,20.67414080588643,-14.005274338289587,81.2743637862692,B,101.9115655072257,0
Other,Christian,Asian,Other,C,114.87567776286139,A,63.97355349846781,35.49453925534943,85.24867015265762,-12.606003728403376,E,-20.590460645603322,1
Homosexual,None,White,Mexico,C,133.99119695566588,A,-134.39553784077245,78.29021712701307,20.211542146840458,136.87661061410833,B,78.56391376188724,0
Homosexual,Christian,Black,Germany,E,237.828583652243,E,173.10854519692046,-1.4418517166424416,-47.82944466243866,-73.63365339529447,B,33.103135838190106,1
Bisexual,Jewish,Hispanic,Mexico,A,68.2083937750848,D,64.64381958746837,-111.49763565075115,120.08502985548188,164.1691717621993,C,73.84737493513414,0
Homosexual,Other,Black,UK,C,-198.08851144000562,E,-31.42337570904492,-18.09270090985262,-20.792817325024018,-12.855631993064343,A,27.044960617161024,0
Bisexual,Jewish,Other,UK,E,114.65580759203095,E,-67.77653925959126,-72.19843894099824,-38.437185990166576,-71.50751166909622,C,-76.83083011305544,0
Heterosexual,Hindu,Hispanic,UK,A,91.75413117217785,C,44.39050796740706,-20.096340109297564,134.13735551846767,44.590319303362314,D,15.818451317538765,1
Heterosexual,Muslim,Black,Other,A,86.70102584539731,E,-15.630988440514384,-53.60189795970026,33.63094396066667,103.96357950147737,D,-23.53206591376994,0
Homosexual,Jewish,Asian,Brazil,C,32.030997951044995,E,-15.190707418098873,-34.40435855883962,109.3106608916048,-29.253186154445032,E,117.22517875495969,1
Other,Other,Other,Other,A,42.9912353697811,C,-78.73121172782824,-70.34711880113707,-38.70250436580026,-139.24458676475285,C,-12.046739718362561,1
Heterosexual,Hindu,Asian,UK,E,34.77270084631358,C,128.78503698912402,-39.101082041614625,35.78991593983045,-64.52219061521333,C,-123.54233430307255,1
Bisexual,Buddhist,Black,China,C,-12.197596665800669,B,1.096064516752893,136.61216293133398,-36.808172114771985,-15.115652908248919,D,-42.68436735278224,1
Other,Christian,Black,India,D,-7.410920689772543,A,122.84507665598008,29.91334969896678,37.52723124524406,-116.29058304258592,E,136.06145970448708,1
Heterosexual,Other,Black,US,A,99.38932063417522,D,-51.36072275929951,-28.33157557794198,54.545123609151126,22.318860261234658,E,137.08263128596457,1
Other,Muslim,African American,Germany,E,78.79291290689812,D,62.50306619805198,-32.6387659835205,38.74669511128204,-15.85734611101342,D,1.4333519016172047,1
Homosexual,None,Asian,India,C,-51.322038795232125,E,105.00655242184868,202.67017309750028,59.4958931006351,61.814798539565885,B,-14.248397430204667,1
Homosexual,None,Other,Brazil,C,-36.264018264952256,B,61.699055928642224,-73.21962730132446,-21.43797285329333,-48.19303497007241,E,149.6158132282215,0
Bisexual,Other,African American,Germany,B,-28.6076957250378,B,-7.275144166103027,74.8373345195835,134.4526422188051,5.706511138304015,E,-80.10960630419103,0
Bisexual,Jewish,Black,Germany,E,63.61574228143929,B,199.4699584887661,-48.629322463861385,20.21663629434797,-76.30036055558806,D,103.4463698476766,1
Bisexual,None,White,UK,A,-119.41464874722531,C,-168.5138223082547,96.14606620827055,-213.1293424866712,16.785841932226546,C,241.71884319277726,0
Heterosexual,Christian,Black,Brazil,C,29.479313123315315,B,46.44949318744182,-108.1562252917299,84.4866392062335,163.89608179604525,B,-173.87471048313571,0
Homosexual,Hindu,African American,Germany,A,-15.780341572984335,D,-20.02693653733047,18.579134881548164,-9.82245056460083,116.92416993599488,B,-90.28828542024459,0
Heterosexual,Hindu,Asian,Germany,B,82.97792906298962,E,-32.227279131832326,70.12003717834804,-25.261844262310866,-65.7561616188746,E,-128.76300202995225,0
Other,Other,Asian,India,D,27.161923287926133,C,97.47625483930484,4.442709535971321,-34.95952744180481,71.34843883308373,A,105.86098233721127,1
Homosexual,None,African American,China,E,-49.89977958569626,E,-64.19510663703835,-19.23615340640364,81.54771509484995,20.68026376941482,E,98.89852975263211,0
Bisexual,Christian,Other,UK,E,115.46569345052401,D,83.0974448397946,-23.35459551069826,-47.81111967227745,-8.891728343631765,C,51.03167790547734,1
Homosexual,Other,Black,India,C,-96.42621251556618,D,-41.931485797940596,147.65245377034685,25.89511957603843,-3.1168902306727184,E,-25.93856318716501,1
Other,Muslim,African American,Mexico,B,-86.0707124389598,A,91.58567433664977,-122.3641654962293,-90.04397088257056,102.74364040527124,C,106.82960999887581,1
Homosexual,Buddhist,Asian,Germany,C,-39.276370750355326,E,-52.8070486759354,62.397761170606856,-131.89323581466277,145.5631768787144,D,-167.76937792916314,1
Heterosexual,Jewish,Other,China,B,74.59524236578285,D,-6.102993132341227,-134.316697303126,-59.35492149883911,0.028283011882689273,A,-276.76644367748213,0
Other,Hindu,White,UK,E,-93.25706072677666,C,158.6201448776241,3.1425602360766773,19.173481549066434,170.5794213795463,E,-13.672065063898046,1
Bisexual,Buddhist,Other,Brazil,E,-44.433699844902414,A,85.17640481136539,-227.3883868299307,-67.35547128531815,22.302252509022548,B,49.22480306451445,1
Other,Other,Black,US,B,11.696315040287976,D,65.50329455458134,142.43391030019183,85.40111851605238,25.01908423810841,A,-24.031304704669985,1
Other,Other,Asian,US,B,80.1790334307768,C,142.18792829025222,57.70911354460425,-21.53358620295036,-66.44849102317856,C,77.38723923845554,1
Homosexual,None,African American,Other,C,-124.85676333225311,A,139.53193414355044,-86.99864078339232,247.36355018696523,-27.11487764177148,D,-23.132028033814716,0
Other,Jewish,Hispanic,Other,E,125.35783580492131,B,-93.62747682030964,-62.121391408292084,84.12610122469111,18.343712598989075,D,-35.27770470399644,1
Other,Hindu,Other,Germany,B,-107.80624957528782,E,-112.06042770845038,-152.69848893446675,13.11670215035223,-84.96953855742792,D,35.47092280140781,0
Bisexual,Christian,Black,Germany,E,137.5184024824353,C,-47.866304603902634,-29.91954767256682,91.3163641359848,-218.615047996089,A,-107.88914365295908,0
Bisexual,None,Hispanic,US,C,-89.60621069292807,A,-32.81481589482438,12.531638423078153,204.64136295518122,8.006818380819688,D,-291.39704227712303,1
Other,Other,White,Mexico,D,-63.30534462160525,D,173.856025673348,63.39884449328774,98.36498560846226,-31.786095579530315,A,11.849862407304522,1
Other,Other,African American,Germany,C,56.40658081342684,C,-20.34840371449201,0.9940603700816373,184.44293085599656,-147.79887773585688,A,-120.14010417796526,0
Other,Christian,Black,India,E,202.47795945591452,B,50.291710319978336,-15.867272397867316,-73.25585626992337,156.91678746409758,E,-38.703375070580705,0
Bisexual,Christian,White,India,D,157.16631286867067,B,137.98156392053062,58.15371274180533,40.61786818134554,-55.80552080183152,B,136.21992365542468,1
Heterosexual,Hindu,Hispanic,Brazil,C,-46.18362625776117,D,-45.82830639808604,97.62520061857307,116.44074894412866,86.18170052199764,A,-38.04138133844886,1
Homosexual,Buddhist,White,Other,B,68.9779627083444,C,-132.29065488617192,6.39060966908526,-70.60886481666574,-126.89365738430811,C,-15.805427766735964,0
Heterosexual,Buddhist,Black,China,B,9.42575873268503,C,-7.025283039510851,13.343798963035175,11.415777752895615,-44.73806769642128,D,-130.18705639967746,0
Bisexual,Christian,Hispanic,US,A,163.59961559948783,B,-6.323584283878955,78.62725375114165,-224.2620221086629,13.384636356167928,C,19.106239018990717,1
Heterosexual,None,Black,Other,E,-39.72545172129811,A,-42.8221298292143,122.73777309887323,-15.897705576348148,-29.77848868274848,D,-104.57494861520664,1
