AgeGroup,genero,sexuality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
36-50,Female,Homosexual,20,-3.104017047092734,-117.86479195647223,C,D,D,23.141885861218206,B,-25.312353899865393,E,-16.04032316269686,E,B,1.971461852700806,C,E,C,-107.91996635731138,1
26-35,Non-binary,Homosexual,46,-129.06685634382717,-114.1927842870097,A,C,A,-59.047556067541215,A,25.845965465311032,A,-14.551984554861846,C,E,151.30308648188335,B,A,D,70.64357933821202,0
51-65,Male,Heterosexual,33,17.531777186106282,-245.77112634745356,D,A,B,52.460384138867866,D,8.528984262913218,A,-29.97676671712312,B,E,118.4162298972043,E,C,D,215.43949193471167,0
26-35,Non-binary,Heterosexual,36,31.29683451323537,22.846700983029738,B,C,D,-136.32210127602,A,-94.06129559032995,B,-115.89844856629894,D,C,17.262536249952706,B,C,A,-41.4798371875685,1
36-50,Male,Heterosexual,47,21.189809189199018,63.04268152464615,E,B,A,155.56402517963528,E,-30.322953988505024,C,80.31699339881867,D,D,-148.96682865520006,D,C,A,-113.22091330706996,1
51-65,F,Homosexual,75,145.60005067967862,-110.76740144460713,A,D,D,-77.2712075865484,A,-29.292902300098916,E,28.18853685222577,D,E,5.298754798497705,B,D,B,193.03819587426872,0
26-35,Male,Homosexual,56,-146.41559087019186,-63.68124559636986,C,E,A,-116.25167097279842,C,-124.45292928523135,E,279.1975450974418,B,E,-46.87367035095612,E,D,E,75.03458865043223,0
36-50,Non-binary,Heterosexual,52,-18.5497083282672,18.69124268655922,B,A,E,70.9264049207065,C,42.49577657294302,D,46.73988941821793,C,C,119.84500736141752,C,E,A,25.71963540955488,0
51-65,Other,Homosexual,73,147.81386232346878,102.10884332293486,E,B,C,-14.704914461397578,C,88.96859902369766,D,21.23208414041485,A,D,59.06062599378383,B,E,C,-16.548222842967427,1
36-50,Non-binary,Homosexual,32,-96.20920017611323,-110.66000159797305,E,D,C,0.8439524527454321,B,-55.27215625137286,E,-58.801953569264874,C,E,131.38502441144533,D,E,E,15.394376790528211,1
18-25,M,Bisexual,77,-63.20835840474477,-133.63594050055298,D,E,D,-116.78008782725871,B,-175.58169046460594,A,102.47541425837126,E,B,87.62749888844057,D,E,D,-54.50365123386744,0
51-65,M,Other,76,39.94776579736013,120.08962517861936,B,D,C,30.740377778104815,C,-103.49286388718242,B,-39.312808318190584,D,A,52.22959562575195,C,C,B,-123.30668099227486,1
18-25,Male,Homosexual,47,130.9714589089567,162.84796523588804,C,A,E,46.166748717575615,E,-1.260962597847589,B,45.30391598712878,E,C,-25.96701687512215,C,C,E,39.27955208475657,0
18-25,M,Other,26,6.424100125690213,37.07961335929746,E,A,C,-70.21227517508,E,82.901934199842,D,27.696709538596764,D,E,21.3869371116251,D,E,D,-1.2463074262642857,0
51-65,Female,Homosexual,74,34.00343575877963,10.05613568870941,D,E,D,41.74755860480576,C,92.2035345178509,E,-12.813158690659456,C,B,164.66787489382716,A,E,E,108.84052138943339,1
36-50,Female,Homosexual,22,134.61918228052377,-35.269286889612935,C,D,E,-43.17256209859232,B,97.66634016916925,E,-100.53330434375141,A,D,52.41003448728818,B,E,D,-24.415865139521607,1
18-25,Non-binary,Bisexual,73,36.70606755714352,30.899525651424952,A,B,E,-78.62164764657079,D,-72.22336169022442,C,147.47426553301773,E,C,228.56162244646265,B,A,B,-23.366355426810042,1
65+,Male,Bisexual,18,-18.039891556890836,22.865689917005916,D,B,B,-13.241274184689603,B,-60.00392964857602,A,167.8989512172767,A,B,1.1768261786738314,B,D,D,35.50687908912208,1
65+,Non-binary,Homosexual,33,-23.874282603692304,9.306913359231434,B,A,C,-42.6119621754876,B,140.26324992825798,E,-63.90156717209726,D,B,-109.16019446779765,C,C,E,26.218927023685158,1
65+,Other,Homosexual,26,-118.34446217860504,-46.206684972285636,B,C,B,144.22738611874246,B,136.07969993750996,C,104.06279282838318,C,C,-51.1147929391106,C,A,B,223.8094990583725,0
51-65,Male,Bisexual,41,-96.08627113007711,-36.17595165055737,B,D,E,36.093554018735716,C,-111.71276675036712,E,105.66646550827643,A,E,133.5724069419215,D,C,E,12.502811157269736,1
18-25,Female,Homosexual,42,246.49961502280667,2.7534022084922243,D,E,D,28.61061284196122,D,55.46421437481831,A,-75.26771890291546,B,D,81.04408969461583,C,B,D,52.933766209935186,1
26-35,Non-binary,Heterosexual,38,148.59590824416884,33.95228013720807,A,C,B,49.097563295341004,A,-21.20692046795167,D,-110.74472146317642,E,D,25.193189894667356,E,C,A,179.3155756951998,0
18-25,F,Other,66,112.46395587389952,30.250514344528444,B,D,A,118.2296408563809,D,-61.12054694919736,D,-83.57944078995546,E,A,-78.12532161311024,A,E,D,156.0736886581677,0
36-50,Non-binary,Other,45,-56.504356443006664,-142.92433914376917,E,D,C,-39.38723522650422,A,110.33548065904144,B,218.43927090018292,B,B,64.88183845215207,C,C,E,109.36034252574689,0
36-50,Other,Homosexual,34,-234.0402073911084,148.74345860528103,D,D,B,108.38969110239154,C,196.62451301050524,E,83.50768713418616,B,D,-166.213359272216,D,E,A,96.00363973180204,0
51-65,F,Other,66,79.22358448148455,28.041501714256466,E,D,D,131.11033150654822,C,31.23056821048653,E,102.91466030970983,E,B,-41.12675227860502,E,D,C,17.845061341650723,1
65+,M,Homosexual,59,-40.83714724012761,239.18368035864071,A,A,B,26.491351382894052,E,104.92764014657239,C,45.50261395670145,C,D,73.38556208226102,C,E,C,79.97624424896513,1
18-25,M,Homosexual,70,2.978607720837736,-70.09578469636136,D,D,E,-109.11171284928412,E,-147.42623507850615,A,-38.41729914618704,B,C,131.29423090844165,B,A,A,19.29674247676016,0
26-35,Female,Other,59,-38.87842837866333,-135.48259324505963,B,C,B,111.66143558175068,B,57.18799334081012,C,-29.393250647369573,B,E,-88.319185304423,A,D,E,-86.85454457109388,1
26-35,Female,Homosexual,19,15.33183606322961,118.21075909022345,A,C,A,-117.4315323270365,C,-7.399007181041757,D,28.24201387853893,E,B,110.92414752785558,A,E,E,67.2511496374914,1
26-35,Female,Homosexual,25,-211.2315826832321,221.99948247380513,D,C,C,-9.556208643855845,A,53.35286300015246,E,53.558641839621856,B,E,62.52148785209616,C,E,A,-85.57430688782203,0
18-25,Other,Other,39,-28.43671405213375,-12.194574236737587,C,C,C,160.27566708414338,C,81.98387292162951,B,70.65998048506327,E,A,5.928804803263327,D,E,C,-91.80034721804236,0
26-35,Female,Other,77,-34.2315733696612,-43.81365428777564,E,C,E,254.48718431328547,E,-17.50019967357151,A,-43.36588964001311,C,C,-107.83921325535391,A,D,E,125.44537310166406,1
65+,F,Bisexual,63,47.195257772292784,-100.21440630193774,B,B,A,-51.895600272762074,D,88.19716508535308,C,-121.52386519999745,D,C,-33.41048171386327,D,B,A,-3.2744512106070807,1
18-25,M,Homosexual,70,-25.474692932467846,29.58913113849599,A,A,A,-34.61266786920406,B,-143.24734372642774,B,109.4875240578917,D,E,73.07215219017795,D,D,C,-15.235376446326828,0
36-50,F,Heterosexual,76,95.18377121012952,10.113965125207052,E,C,A,194.4682617184634,A,9.235181385664756,A,64.70142341748813,D,A,34.16419475799385,B,C,D,-133.9506809871175,1
65+,Non-binary,Homosexual,34,-118.09858146198424,-179.65531010573451,D,B,A,-29.92714949190638,E,-71.73761376673527,A,-148.55806770421952,A,E,-1.0472067890014005,A,B,C,87.33727969563118,1
36-50,Other,Bisexual,36,-174.58813416872218,8.736577649797287,C,A,E,-23.591250357527233,B,-0.690215591907249,A,160.69439805379616,C,B,36.07344903798338,B,D,C,-96.10883828127221,1
36-50,Female,Other,56,-33.832201961755175,178.10712661774406,C,C,E,-20.681564476469358,E,-71.20081958314034,C,29.470351097496618,D,C,14.1287851001402,A,D,B,-202.81517845125464,0
36-50,Non-binary,Heterosexual,55,61.608233250163835,137.67845077093526,C,C,E,-17.555516912303048,B,27.59538879515141,E,44.12844413610346,E,B,95.54014138882458,D,E,C,-194.58085320776635,0
18-25,Male,Bisexual,46,-9.105431025916545,-17.62861864906884,A,C,B,5.743849905196397,D,85.79962593942412,D,26.838927729350548,E,E,41.833206963398595,E,B,A,52.14784792110023,0
18-25,Female,Heterosexual,30,133.1494867877921,-114.93260066326194,E,B,B,-29.119874393614587,C,-87.46023556624101,E,66.5148820882194,C,A,-53.24470270390588,D,B,B,88.91715472506606,1
18-25,Other,Homosexual,29,-245.2211512784106,11.462970885261416,B,E,B,41.650248588616556,C,29.409522823442515,B,-121.43943697334261,E,E,79.33755952531585,C,B,C,-78.79919370541498,1
18-25,F,Homosexual,22,193.9236309219219,-53.10236779294425,B,B,B,-203.20413692617944,D,162.6386593107311,A,95.29440828820383,B,D,222.8649932664698,E,A,C,-6.805899863507007,1
65+,Non-binary,Bisexual,71,212.47756677881176,17.39337720923771,A,D,A,-198.47439714694917,D,-86.80010661419813,D,40.446157254326906,E,E,91.97197963393903,E,D,E,149.11881142176594,1
51-65,Female,Other,51,48.3167847551719,315.5669771522427,A,A,D,77.446565194598,D,241.1281634803793,D,10.114256885925768,E,B,34.09796163768539,A,C,C,64.53435098637797,1
36-50,M,Bisexual,25,6.28431340526333,-134.1927931116385,D,D,D,133.8560347253515,C,86.34991967037487,C,-108.12385901868868,B,E,59.20174170421277,E,C,A,61.47444749512408,0
26-35,Male,Heterosexual,48,-179.35661444431076,86.45069072668427,D,B,B,95.52313763041984,B,-17.045396480859342,E,87.57530435921136,E,D,53.62125035885774,E,E,C,91.89007084793107,1
18-25,Female,Bisexual,58,-59.085129214523576,80.01327211828861,B,A,C,48.62281726197452,E,-73.94407679297782,D,15.370916814234775,C,E,13.674154555983192,D,D,C,82.9488892146183,0
65+,F,Homosexual,37,18.508771303045236,-179.81944808628407,B,E,D,6.173916503149858,B,-79.54295480096685,E,24.928620449763827,B,C,119.08246670995662,D,D,A,103.97108917068181,1
65+,M,Bisexual,52,-123.62933296202993,-88.0327163535569,A,E,C,38.6295517937169,B,-60.05347701662388,A,102.32456687956208,E,E,-22.305605157660974,E,B,E,-158.6413607560536,1
18-25,Other,Other,38,93.22934710878431,-115.06090617007796,C,A,C,47.953671967161974,C,-22.917624424640515,D,-128.69612440121747,D,E,156.7517751438043,C,B,D,-85.26221572583984,0
65+,M,Homosexual,28,14.559168830582447,-140.85158999457602,E,D,C,-82.60888051471987,E,-95.68655178061853,D,-39.14924325079442,B,C,-79.51744537176751,C,C,E,161.9902974207428,1
36-50,F,Heterosexual,77,-169.84209417863465,46.540991380170205,C,E,B,-63.52552183991415,A,-44.84869463177923,E,26.529481505751427,B,C,-25.983171654519044,B,C,D,39.684078641362944,0
36-50,Other,Homosexual,53,10.6607607902676,123.66637982039694,D,B,B,-154.64718985509256,A,61.334687844722936,C,48.062640816423944,D,A,53.80467296985646,D,E,E,-72.87694187013955,1
26-35,Male,Other,77,19.973233152381226,-90.17188052700428,E,C,A,26.765849794691288,B,-103.4203576692065,E,98.02176751121756,C,D,-30.494027106515244,B,D,D,-68.54904050587389,1
51-65,Male,Other,78,-159.2280354017682,-92.59513219657009,A,C,E,-28.56735371107125,E,79.70083643856714,B,77.66656912864698,D,C,49.44456863638452,C,C,B,89.72110279772252,1
36-50,M,Other,59,6.275950923042152,63.0648076459837,E,C,A,0.6211377207477717,A,17.661624311034036,B,-125.28268981300823,B,A,67.24186862199258,D,C,D,-5.826635074924261,0
26-35,F,Other,58,-20.348150583178715,50.285173381201666,C,C,D,-30.40923026550945,D,9.234664974674908,B,61.188355215342504,D,A,-209.31651365559935,D,E,B,-56.68939042426817,1
51-65,Other,Other,24,49.27225404868676,56.28963930930229,D,D,B,-55.57280981549045,A,-24.477195069524186,D,97.96206803540052,A,A,-49.51503551279954,E,B,A,115.08827187017144,0
51-65,Male,Other,30,28.3825451267065,50.41272888365202,E,E,B,-67.17349228929822,E,45.60064879445898,A,161.13694100787734,D,E,-90.596567382136,B,A,E,87.40068147258924,1
26-35,Non-binary,Bisexual,52,-84.21113353121314,142.2650025524037,C,A,D,-95.46269678562356,C,219.49889167905354,B,238.2896439847955,A,D,-35.417351357026995,D,C,B,-15.37995785049236,1
18-25,Other,Other,66,-71.71897901405445,-116.71829953404176,E,B,E,-132.24252357687303,E,97.23292495323089,D,-39.64650148307415,A,E,-22.03559156597886,D,E,D,-127.21746845158034,0
36-50,Non-binary,Bisexual,49,56.7533510458522,246.4857244590646,B,B,E,104.18337008454822,E,11.030569552794248,E,-97.87114267440306,E,A,63.05371273913614,A,D,C,-142.12935765555918,1
18-25,Other,Homosexual,21,135.29819490315214,-6.68186948597885,B,E,A,101.48603210631319,B,-86.77803243540703,C,30.65904604346584,E,E,22.53679691102738,E,C,B,-128.15905431006556,1
51-65,Non-binary,Other,30,56.1471286648071,71.79381432828197,C,C,B,-55.89045675839367,E,-5.357756287087956,B,-16.910422700308025,E,A,-157.21648997660847,E,D,D,-212.01793518235402,1
18-25,M,Homosexual,77,64.0137647531801,90.42684722093041,B,A,B,166.51303111805595,C,40.6518125463515,D,-35.46360299523855,D,B,13.220478074285252,A,D,E,152.05863443229813,0
26-35,Non-binary,Heterosexual,22,-39.37516619800176,-22.009796426160207,A,C,A,-176.92505971656615,A,133.8124157795363,A,-32.61630297675152,C,E,110.8511627685344,A,A,E,44.843175706516995,0
26-35,Other,Other,74,-197.72935590790004,-130.1402784148331,D,D,E,27.66000025511931,A,-5.197423644751363,C,-56.77006518541749,D,D,-34.94265367844676,A,E,A,109.91064345384581,0
51-65,Female,Heterosexual,30,31.517065755480644,27.502671272719148,C,A,B,25.71501261052652,E,-227.84349058863046,B,-61.41831373561415,C,A,-16.76735275864131,E,D,C,-94.19086443854883,0
36-50,Non-binary,Other,18,-95.86715205627108,-70.3683335186502,A,C,A,-70.86493323945118,C,167.3366449250152,C,-59.01527575639095,D,C,158.828883321786,E,C,D,-84.86922850006822,1
26-35,Other,Bisexual,27,68.99670788895604,-92.67611282384293,B,B,B,32.043528749252715,A,123.76291357947564,C,48.642861800570294,E,A,-5.0364880493593605,E,B,B,230.55231916953076,1
65+,Male,Homosexual,46,186.95581606348355,6.40163134126739,D,E,A,79.53894420120467,C,82.85117794224819,C,-70.93799533921955,A,C,-48.31882928642454,C,D,D,77.86779519956636,1
65+,Female,Heterosexual,60,25.639506778073205,30.775301167393238,D,A,D,16.359705411445375,B,-98.23487985325025,C,-45.85057262435171,E,C,79.80032449163407,E,C,A,-60.59552995592264,0
18-25,Female,Homosexual,71,49.416417875849284,-27.6711439781161,B,B,C,70.79270128884501,C,-9.682236097212222,A,-100.86567404282434,E,C,47.38023342309256,A,A,E,118.46874591254888,1
26-35,Male,Bisexual,47,-51.965364152797875,-98.5480254627283,C,D,D,-198.5779460525831,A,107.51120768928581,A,0.6819424610332527,A,D,130.103128533044,A,A,B,168.24168899835942,0
51-65,M,Other,25,-2.9752188767737513,7.481138188651093,E,A,C,6.443877530895839,B,172.57303593679708,D,198.0356265861733,E,A,45.99303880682072,C,A,B,156.62143628810523,0
36-50,F,Other,35,-68.49840716013263,0.14555997631649994,A,D,C,22.725214028041428,B,74.51501229127337,A,-47.3391570815525,E,E,239.95900665555848,C,A,D,-152.21215193485162,0
65+,Other,Heterosexual,29,-25.697247698005064,121.52175056858674,A,A,C,112.57795033453209,C,33.185339866708816,D,72.7686910071136,D,E,-0.3626168253840645,E,D,B,65.83949637210922,1
65+,Female,Heterosexual,24,138.4509214616702,-46.63730731116238,A,B,E,-21.24872963819416,B,-148.60585578431525,C,46.08741123825527,D,D,-130.58164648304535,B,C,B,-27.105725743889504,0
65+,Non-binary,Other,62,-1.7388629775245552,36.367275476440476,E,A,C,-53.98985113666086,D,-40.10566016773671,C,109.25310313184502,D,A,-83.38543840100013,A,E,B,59.08914064155577,1
36-50,Male,Heterosexual,43,140.23926592104522,-48.27715167808442,A,B,A,62.30096648269679,C,15.43267077953701,C,73.2131031310674,D,E,-87.93155121997306,E,A,B,76.37894720118672,0
65+,Male,Other,40,40.24912280154717,41.85762033844608,E,A,E,12.296897641147925,A,-134.3892543859997,B,-96.86838636108608,D,D,5.303872048604454,E,D,E,-71.80664426557905,0
65+,Other,Heterosexual,28,59.527856515782574,114.86562716780438,D,B,B,-188.60638932430876,B,-86.54246352082473,E,-6.076940737273693,E,A,26.315925587888845,B,C,C,80.55389340642638,1
65+,Non-binary,Heterosexual,65,-118.63352916703175,180.0547346044549,C,B,B,72.03063226423903,A,-43.55717328049391,B,-1.6910672787205403,D,C,-46.56286880019811,D,C,D,-179.24023629597428,1
26-35,Female,Other,35,-180.9856545418414,129.60741839220623,E,E,A,100.24079293126262,B,97.87151778935991,C,-56.05680036043778,A,C,-68.55744520524635,D,B,C,73.10826550192994,0
18-25,Non-binary,Other,58,33.79715347595913,-200.92653383729183,B,A,A,43.950737251689844,C,-44.221702746890976,D,-131.88380937340517,B,C,63.70637406027052,A,A,E,17.335161386900754,1
65+,F,Bisexual,41,-81.07194890458663,6.915527410079335,E,C,C,-59.05125529145747,A,-14.718198535925719,E,-25.162126773744703,E,E,69.62973307062073,B,C,D,-47.30510223916284,1
36-50,Other,Bisexual,66,-4.05644849430942,-175.28213203786055,C,E,E,10.12478101836359,B,-46.10718720147406,E,40.569188461917776,E,D,17.93721665637979,C,C,C,76.45130726206082,0
26-35,Female,Heterosexual,78,-81.57964525765927,-7.70400513327517,A,D,A,123.24137487451176,B,-85.65635535073032,E,-101.7867819287926,E,C,-24.507324215036462,E,D,C,41.16995593808179,1
36-50,Other,Bisexual,75,-102.67730521028957,94.5861222323751,B,C,E,-42.160558109699785,A,54.069341602742696,C,-52.265051779202345,E,B,-7.823235758658384,D,A,B,192.88659457392544,0
65+,Female,Heterosexual,39,31.548332899572156,67.09707112177296,E,C,D,177.13363772724793,E,-59.42124675419852,C,-31.180613545319076,A,E,151.09180560592574,B,B,E,136.62480306808573,0
26-35,Female,Other,57,5.167159487459893,60.05801539978373,D,C,B,62.69277230636994,D,-180.81281443966915,B,-42.15711845115139,A,E,155.15349981243367,C,B,E,-69.64511140124281,0
26-35,M,Bisexual,70,-16.15379361849457,-10.915592251592827,C,D,C,56.43038391274358,D,49.445881977924365,C,-130.6781633536396,A,E,-25.652708996383804,C,B,A,-67.75861932307204,1
36-50,Non-binary,Homosexual,51,70.73046652823773,73.0068160061128,C,C,D,18.325648401509827,C,5.886638639894582,E,59.932056852316265,E,D,58.46093822312248,E,D,A,45.174129024184566,0
51-65,Other,Homosexual,49,129.18007064076153,-29.319396522881743,D,A,C,-20.388695341374998,E,-133.23490701141304,E,216.07125034473788,A,E,31.676305110433216,B,B,D,49.83675505875457,0
36-50,F,Homosexual,19,43.43229834530363,-25.381032377555435,E,A,A,72.13351069789607,A,40.807907955678544,A,-18.211510130559695,A,A,-64.15778272781311,C,A,B,-57.79987207722552,1
65+,M,Homosexual,71,179.23605068973248,-31.65795472879726,B,D,B,-1.218831788049005,B,128.14814490742853,B,-4.827789765832114,E,D,140.39850777188676,E,E,E,6.512267132353032,0
18-25,Non-binary,Heterosexual,60,123.04611950494058,23.808793082565682,C,D,C,-7.806238986928639,D,66.64572635975688,A,-111.27885437008862,D,A,10.094472176393825,B,E,D,48.79029299753708,1
26-35,Other,Homosexual,28,-75.00677708386642,102.25334402313855,D,E,C,-32.8101720149151,A,83.73511926065498,E,-35.9910966396283,A,D,174.9677847552556,B,E,C,-26.22043711694413,1
51-65,M,Bisexual,24,68.81413631295212,29.967220322315548,E,E,B,-102.79613715220843,C,-137.84856172934522,E,-119.07936540719848,B,C,-247.46329557217175,E,D,A,119.89864798253616,1
65+,Male,Heterosexual,65,155.79967659838437,-38.46809656495509,D,B,B,-65.15508544285163,C,-35.193481575873115,E,-24.903725404593864,B,E,87.38671545582743,C,D,C,5.100680534948002,0
51-65,Non-binary,Other,42,-16.05729799074742,78.62616434305131,A,B,A,139.1510262281684,D,-143.15321383750302,A,-79.80244220080273,E,A,43.377837282494205,E,D,D,-46.954753698246265,1
26-35,Other,Homosexual,29,106.17783867622389,-66.93052420728186,E,A,E,-17.754901095989837,D,-85.43174053935985,A,82.81363417149186,B,D,-132.74911738611243,D,D,A,-216.23637970379144,0
26-35,Male,Bisexual,79,0.0019458164593704073,-70.02667919696624,A,D,D,79.17568649642055,C,-46.598729451258684,A,197.20447089588978,A,E,63.25564623631597,D,A,B,181.8952324078998,1
36-50,M,Other,45,-100.55572357657007,-102.74797967790951,D,A,D,194.11663482372495,C,78.06146342330949,A,101.41559222998524,A,D,-26.094641606943448,D,D,E,209.31095671946025,1
65+,Other,Homosexual,63,-79.65555271903082,3.9472711010698442,B,E,A,3.300187119974476,E,114.20246577084474,D,106.00632683217945,A,D,-35.939362091364366,D,D,E,-57.686696295268916,0
18-25,Non-binary,Heterosexual,60,-115.03548319216586,30.715558623425643,E,A,A,107.69998773788141,B,-124.57850562617703,B,-79.52828373649346,B,C,-101.3440418350243,A,E,D,9.386940984307733,0
